s,kg/s,kg/s,m3/s,m3/s
 5.5703884E+002, 2.3891234E+002, 2.4078384E+002, 2.0000000E+002, 2.1883326E+002
 5.5805682E+002, 2.3891231E+002, 2.3936078E+002, 1.9999998E+002, 2.1754999E+002
 5.5903323E+002, 2.3891228E+002, 2.3693375E+002, 1.9999998E+002, 2.1537321E+002
 5.6004915E+002, 2.3891229E+002, 2.4009684E+002, 2.0000001E+002, 2.1823447E+002
 5.6100363E+002, 2.3891235E+002, 2.3342453E+002, 2.0000005E+002, 2.1222952E+002
 5.6201177E+002, 2.3891237E+002, 2.4203286E+002, 2.0000005E+002, 2.1998141E+002
 5.6310461E+002, 2.3891239E+002, 2.4264191E+002, 2.0000004E+002, 2.2052736E+002
 5.6403506E+002, 2.3891234E+002, 2.4128058E+002, 2.0000000E+002, 2.1930480E+002
 5.6506544E+002, 2.3891229E+002, 2.4553863E+002, 1.9999998E+002, 2.2316269E+002
 5.6607006E+002, 2.3891227E+002, 2.3980214E+002, 1.9999998E+002, 2.1802241E+002
 5.6706859E+002, 2.3891229E+002, 2.4341426E+002, 2.0000001E+002, 2.2129808E+002
 5.6808072E+002, 2.3891235E+002, 2.4238035E+002, 2.0000005E+002, 2.2037420E+002
 5.6905490E+002, 2.3891239E+002, 2.4065897E+002, 2.0000005E+002, 2.1881871E+002
 5.7008964E+002, 2.3891240E+002, 2.4283724E+002, 2.0000004E+002, 2.2077177E+002
 5.7103338E+002, 2.3891234E+002, 2.4245314E+002, 2.0000000E+002, 2.2041048E+002
 5.7208199E+002, 2.3891229E+002, 2.3930157E+002, 1.9999999E+002, 2.1755349E+002
 5.7307219E+002, 2.3891225E+002, 2.4386330E+002, 1.9999998E+002, 2.2165400E+002
 5.7401344E+002, 2.3891228E+002, 2.3939286E+002, 2.0000000E+002, 2.1761612E+002
 5.7500895E+002, 2.3891237E+002, 2.4193707E+002, 2.0000004E+002, 2.1990774E+002
 5.7602143E+002, 2.3891241E+002, 2.4376265E+002, 2.0000003E+002, 2.2156235E+002
 5.7710804E+002, 2.3891242E+002, 2.3933160E+002, 2.0000003E+002, 2.1758133E+002
 5.7800476E+002, 2.3891234E+002, 2.3841103E+002, 1.9999999E+002, 2.1676310E+002
 5.7904076E+002, 2.3891228E+002, 2.4373503E+002, 2.0000000E+002, 2.2157276E+002
 5.8007675E+002, 2.3891223E+002, 2.4056505E+002, 1.9999999E+002, 2.1871856E+002
 5.8100915E+002, 2.3891226E+002, 2.4189245E+002, 2.0000001E+002, 2.1990336E+002
 5.8204853E+002, 2.3891235E+002, 2.4436458E+002, 2.0000003E+002, 2.2210554E+002
 5.8305645E+002, 2.3891241E+002, 2.4179526E+002, 2.0000002E+002, 2.1975917E+002
 5.8403606E+002, 2.3891245E+002, 2.4381582E+002, 2.0000002E+002, 2.2155803E+002
 5.8510000E+002, 2.3891238E+002, 2.3867603E+002, 1.9999998E+002, 2.1692074E+002
 5.8609426E+002, 2.3891232E+002, 2.3978709E+002, 2.0000000E+002, 2.1794061E+002
 5.8707452E+002, 2.3891224E+002, 2.4322171E+002, 1.9999999E+002, 2.2107056E+002
 5.8805566E+002, 2.3891222E+002, 2.4141992E+002, 2.0000000E+002, 2.1948385E+002
 5.8905953E+002, 2.3891229E+002, 2.3907851E+002, 2.0000002E+002, 2.1740776E+002
 5.9005818E+002, 2.3891235E+002, 2.3781342E+002, 2.0000001E+002, 2.1628856E+002
 5.9105775E+002, 2.3891243E+002, 2.3880504E+002, 2.0000002E+002, 2.1718079E+002
 5.9208779E+002, 2.3891243E+002, 2.4147018E+002, 2.0000000E+002, 2.1955617E+002
 5.9305249E+002, 2.3891238E+002, 2.3864740E+002, 2.0000000E+002, 2.1696991E+002
 5.9402704E+002, 2.3891232E+002, 2.3884873E+002, 2.0000000E+002, 2.1710953E+002
 5.9500159E+002, 2.3891223E+002, 2.4183016E+002, 1.9999997E+002, 2.1976863E+002
 5.9608442E+002, 2.3891223E+002, 2.3594592E+002, 1.9999999E+002, 2.1447227E+002
 5.9708807E+002, 2.3891228E+002, 2.3943121E+002, 2.0000000E+002, 2.1764041E+002
 5.9803107E+002, 2.3891237E+002, 2.4033284E+002, 2.0000002E+002, 2.1848262E+002
 5.9907884E+002, 2.3891244E+002, 2.3916535E+002, 2.0000003E+002, 2.1745227E+002
 6.0000000E+002, 2.3891246E+002, 2.4286102E+002, 2.0000002E+002, 2.2079160E+002
