m,Pa
 1.3972525E+003, 4.9047389E+000
 1.3982513E+003, 4.8910124E+000
 1.3992500E+003, 4.8773086E+000
 1.4002487E+003, 4.8637802E+000
 1.4012475E+003, 4.8503864E+000
 1.4022462E+003, 4.8371091E+000
 1.4032450E+003, 4.8238557E+000
 1.4042438E+003, 4.8106473E+000
 1.4052425E+003, 4.7973743E+000
 1.4062413E+003, 4.7840701E+000
 1.4072400E+003, 4.7707920E+000
 1.4082387E+003, 4.7574809E+000
 1.4092375E+003, 4.7441081E+000
 1.4102362E+003, 4.7306756E+000
 1.4112350E+003, 4.7171972E+000
 1.4122338E+003, 4.7036978E+000
 1.4132325E+003, 4.6901836E+000
 1.4142313E+003, 4.6766388E+000
 1.4152300E+003, 4.6630768E+000
 1.4162287E+003, 4.6494737E+000
 1.4172275E+003, 4.6359054E+000
 1.4182262E+003, 4.6224049E+000
 1.4192250E+003, 4.6089304E+000
 1.4202238E+003, 4.5955716E+000
 1.4212225E+003, 4.5823515E+000
 1.4222213E+003, 4.5692232E+000
 1.4232200E+003, 4.5561212E+000
 1.4242188E+003, 4.5431199E+000
 1.4252175E+003, 4.5301856E+000
 1.4262162E+003, 4.5172474E+000
 1.4272150E+003, 4.5042953E+000
 1.4282138E+003, 4.4912585E+000
 1.4292125E+003, 4.4781283E+000
 1.4302113E+003, 4.4648856E+000
 1.4312100E+003, 4.4516051E+000
 1.4322088E+003, 4.4383959E+000
 1.4332075E+003, 4.4252244E+000
 1.4342062E+003, 4.4119348E+000
 1.4352050E+003, 4.3986538E+000
 1.4362038E+003, 4.3853654E+000
 1.4372025E+003, 4.3719969E+000
 1.4382013E+003, 4.3585804E+000
 1.4392000E+003, 4.3452064E+000
 1.4401988E+003, 4.3319554E+000
 1.4411975E+003, 4.3187193E+000
 1.4421962E+003, 4.3054515E+000
 1.4431950E+003, 4.2922844E+000
 1.4441938E+003, 4.2791131E+000
 1.4451925E+003, 4.2659365E+000
 1.4461913E+003, 4.2527671E+000
 1.4471900E+003, 4.2395610E+000
 1.4481888E+003, 4.2263014E+000
 1.4491875E+003, 4.2130906E+000
 1.4501862E+003, 4.1998275E+000
 1.4511850E+003, 4.1865861E+000
 1.4521837E+003, 4.1733804E+000
 1.4531825E+003, 4.1601264E+000
 1.4541813E+003, 4.1468934E+000
 1.4551800E+003, 4.1336636E+000
 1.4561788E+003, 4.1204538E+000
 1.4571775E+003, 4.1072317E+000
 1.4581762E+003, 4.0939126E+000
 1.4591750E+003, 4.0806367E+000
 1.4601737E+003, 4.0674238E+000
 1.4611725E+003, 4.0542830E+000
 1.4621713E+003, 4.0411348E+000
 1.4631700E+003, 4.0279759E+000
 1.4641688E+003, 4.0148730E+000
 1.4651675E+003, 4.0017741E+000
 1.4661662E+003, 3.9886726E+000
 1.4671650E+003, 3.9756059E+000
 1.4681637E+003, 3.9624925E+000
 1.4691625E+003, 3.9493197E+000
 1.4701613E+003, 3.9361831E+000
 1.4711600E+003, 3.9230680E+000
 1.4721588E+003, 3.9099419E+000
 1.4731575E+003, 3.8968532E+000
 1.4741562E+003, 3.8837017E+000
 1.4751550E+003, 3.8705246E+000
 1.4761537E+003, 3.8574578E+000
 1.4771525E+003, 3.8443893E+000
 1.4781513E+003, 3.8312719E+000
 1.4791500E+003, 3.8181760E+000
 1.4801488E+003, 3.8051650E+000
 1.4811475E+003, 3.7921474E+000
 1.4821463E+003, 3.7791498E+000
 1.4831450E+003, 3.7661373E+000
 1.4841437E+003, 3.7531398E+000
 1.4851425E+003, 3.7401224E+000
 1.4861413E+003, 3.7270909E+000
 1.4871400E+003, 3.7140350E+000
 1.4881388E+003, 3.7010246E+000
 1.4891375E+003, 3.6880724E+000
 1.4901363E+003, 3.6752157E+000
 1.4911350E+003, 3.6623530E+000
 1.4921337E+003, 3.6495812E+000
 1.4931325E+003, 3.6367500E+000
 1.4941313E+003, 3.6238949E+000
 1.4951300E+003, 3.6110464E+000
 1.4961288E+003, 3.5981354E+000
 1.4971275E+003, 3.5851817E+000
 1.4981263E+003, 3.5722226E+000
 1.4991250E+003, 3.5592566E+000
 1.5001237E+003, 3.5463514E+000
 1.5011225E+003, 3.5335228E+000
 1.5021212E+003, 3.5207510E+000
 1.5031200E+003, 3.5079651E+000
 1.5041188E+003, 3.4952721E+000
 1.5051175E+003, 3.4826859E+000
 1.5061163E+003, 3.4699883E+000
 1.5071150E+003, 3.4572822E+000
 1.5081137E+003, 3.4446106E+000
 1.5091125E+003, 3.4318711E+000
 1.5101112E+003, 3.4191388E+000
 1.5111100E+003, 3.4064977E+000
 1.5121088E+003, 3.3939535E+000
 1.5131075E+003, 3.3813769E+000
 1.5141063E+003, 3.3687087E+000
 1.5151050E+003, 3.3560101E+000
 1.5161037E+003, 3.3433035E+000
 1.5171025E+003, 3.3305326E+000
 1.5181012E+003, 3.3177947E+000
 1.5191000E+003, 3.3050773E+000
 1.5200988E+003, 3.2924854E+000
 1.5210975E+003, 3.2798330E+000
 1.5220963E+003, 3.2672270E+000
 1.5230950E+003, 3.2545895E+000
 1.5240938E+003, 3.2420984E+000
 1.5250925E+003, 3.2296129E+000
 1.5260912E+003, 3.2170860E+000
 1.5270900E+003, 3.2045526E+000
 1.5280888E+003, 3.1919985E+000
 1.5290875E+003, 3.1794026E+000
 1.5300863E+003, 3.1668171E+000
 1.5310850E+003, 3.1542147E+000
 1.5320838E+003, 3.1415894E+000
 1.5330825E+003, 3.1288543E+000
 1.5340812E+003, 3.1162163E+000
 1.5350800E+003, 3.1036539E+000
 1.5360788E+003, 3.0910243E+000
 1.5370775E+003, 3.0784195E+000
 1.5380763E+003, 3.0658598E+000
 1.5390750E+003, 3.0534099E+000
 1.5400738E+003, 3.0409253E+000
 1.5410725E+003, 3.0285002E+000
 1.5420712E+003, 3.0161262E+000
 1.5430700E+003, 3.0037443E+000
 1.5440688E+003, 2.9914528E+000
 1.5450675E+003, 2.9791506E+000
 1.5460663E+003, 2.9668570E+000
 1.5470650E+003, 2.9546993E+000
 1.5480638E+003, 2.9426142E+000
 1.5490625E+003, 2.9303856E+000
 1.5500612E+003, 2.9181758E+000
 1.5510600E+003, 2.9059123E+000
 1.5520588E+003, 2.8938902E+000
 1.5530575E+003, 2.8818417E+000
 1.5540563E+003, 2.8697897E+000
 1.5550550E+003, 2.8577395E+000
 1.5560538E+003, 2.8455865E+000
 1.5570525E+003, 2.8334073E+000
 1.5580512E+003, 2.8211632E+000
 1.5590500E+003, 2.8088157E+000
 1.5600487E+003, 2.7964286E+000
 1.5610475E+003, 2.7840638E+000
 1.5620463E+003, 2.7714575E+000
 1.5630450E+003, 2.7588760E+000
 1.5640438E+003, 2.7461761E+000
 1.5650425E+003, 2.7332911E+000
 1.5660412E+003, 2.7203578E+000
 1.5670400E+003, 2.7074228E+000
 1.5680387E+003, 2.6941997E+000
 1.5690375E+003, 2.6805729E+000
 1.5700363E+003, 2.6666844E+000
 1.5710350E+003, 2.6523302E+000
 1.5720338E+003, 2.6375515E+000
 1.5730325E+003, 2.6220023E+000
 1.5740312E+003, 2.6055892E+000
 1.5750300E+003, 2.5880592E+000
 1.5760287E+003, 2.5691891E+000
 1.5770275E+003, 2.5486156E+000
 1.5780263E+003, 2.5261449E+000
 1.5790250E+003, 2.5010853E+000
 1.5800238E+003, 2.4728749E+000
 1.5810225E+003, 2.4408692E+000
 1.5820213E+003, 2.4043245E+000
 1.5830200E+003, 2.3621642E+000
 1.5840187E+003, 2.3142213E+000
 1.5850175E+003, 2.2591187E+000
 1.5860163E+003, 2.1964408E+000
 1.5870150E+003, 2.1251368E+000
 1.5880138E+003, 2.0445697E+000
 1.5890125E+003, 1.9536182E+000
 1.5900113E+003, 1.8506622E+000
 1.5910100E+003, 1.7345212E+000
 1.5920087E+003, 1.6030271E+000
 1.5930075E+003, 1.4553339E+000
 1.5940063E+003, 1.2881889E+000
 1.5950050E+003, 1.1009332E+000
 1.5960038E+003, 8.9384515E-001
 1.5970025E+003, 6.7055712E-001
 1.5980013E+003, 4.4150064E-001
 1.5990000E+003, 2.4409198E-001
