s,kg/s,kg/s,m3/s,m3/s
 5.5700455E+002, 2.3891230E+002, 2.4040488E+002, 2.0000000E+002, 2.2155187E+002
 5.5801387E+002, 2.3891230E+002, 2.4389777E+002, 2.0000000E+002, 2.2465496E+002
 5.5900718E+002, 2.3891231E+002, 2.3910987E+002, 2.0000000E+002, 2.2024370E+002
 5.6001286E+002, 2.3891231E+002, 2.4161373E+002, 2.0000000E+002, 2.2256377E+002
 5.6100507E+002, 2.3891230E+002, 2.4154490E+002, 2.0000000E+002, 2.2248252E+002
 5.6200008E+002, 2.3891230E+002, 2.4438144E+002, 2.0000000E+002, 2.2501988E+002
 5.6301361E+002, 2.3891231E+002, 2.4490872E+002, 2.0000000E+002, 2.2553303E+002
 5.6400478E+002, 2.3891231E+002, 2.4083845E+002, 2.0000000E+002, 2.2191182E+002
 5.6500017E+002, 2.3891230E+002, 2.4430066E+002, 2.0000000E+002, 2.2505132E+002
 5.6600128E+002, 2.3891230E+002, 2.4611176E+002, 2.0000000E+002, 2.2665641E+002
 5.6701267E+002, 2.3891232E+002, 2.3614776E+002, 2.0000000E+002, 2.1757318E+002
 5.6801054E+002, 2.3891229E+002, 2.4470537E+002, 2.0000000E+002, 2.2532687E+002
 5.6900861E+002, 2.3891230E+002, 2.4194830E+002, 2.0000000E+002, 2.2283950E+002
 5.7000141E+002, 2.3891231E+002, 2.4530847E+002, 2.0000000E+002, 2.2601385E+002
 5.7100111E+002, 2.3891231E+002, 2.4384924E+002, 2.0000000E+002, 2.2469218E+002
 5.7201263E+002, 2.3891230E+002, 2.4159084E+002, 2.0000000E+002, 2.2262321E+002
 5.7300177E+002, 2.3891231E+002, 2.4005927E+002, 2.0000000E+002, 2.2118267E+002
 5.7400674E+002, 2.3891231E+002, 2.3780712E+002, 2.0000000E+002, 2.1914057E+002
 5.7500723E+002, 2.3891230E+002, 2.4075445E+002, 2.0000000E+002, 2.2174240E+002
 5.7600517E+002, 2.3891231E+002, 2.4256517E+002, 2.0000000E+002, 2.2334690E+002
 5.7700921E+002, 2.3891231E+002, 2.4680205E+002, 2.0000000E+002, 2.2727035E+002
 5.7800086E+002, 2.3891230E+002, 2.3929607E+002, 2.0000000E+002, 2.2044550E+002
 5.7900306E+002, 2.3891230E+002, 2.4174329E+002, 2.0000000E+002, 2.2255745E+002
 5.8001331E+002, 2.3891231E+002, 2.4707212E+002, 2.0000000E+002, 2.2735515E+002
 5.8101201E+002, 2.3891231E+002, 2.4292293E+002, 2.0000000E+002, 2.2361719E+002
 5.8201092E+002, 2.3891230E+002, 2.4286336E+002, 2.0000000E+002, 2.2359007E+002
 5.8300223E+002, 2.3891231E+002, 2.4191856E+002, 2.0000000E+002, 2.2283370E+002
 5.8401672E+002, 2.3891231E+002, 2.3516761E+002, 2.0000000E+002, 2.1676908E+002
 5.8500973E+002, 2.3891230E+002, 2.4213105E+002, 2.0000000E+002, 2.2310476E+002
 5.8600002E+002, 2.3891230E+002, 2.3929990E+002, 2.0000000E+002, 2.2059810E+002
 5.8700110E+002, 2.3891231E+002, 2.4704496E+002, 2.0000000E+002, 2.2754880E+002
 5.8801141E+002, 2.3891231E+002, 2.3947827E+002, 2.0000000E+002, 2.2067142E+002
 5.8900261E+002, 2.3891230E+002, 2.3735771E+002, 2.0000000E+002, 2.1893843E+002
 5.9000506E+002, 2.3891231E+002, 2.4355342E+002, 2.0000000E+002, 2.2461710E+002
 5.9100236E+002, 2.3891231E+002, 2.4100786E+002, 2.0000000E+002, 2.2220264E+002
 5.9200278E+002, 2.3891230E+002, 2.4452132E+002, 2.0000000E+002, 2.2539220E+002
 5.9301221E+002, 2.3891230E+002, 2.3854348E+002, 2.0000000E+002, 2.2009698E+002
 5.9401366E+002, 2.3891231E+002, 2.3699190E+002, 2.0000000E+002, 2.1863598E+002
 5.9500881E+002, 2.3891230E+002, 2.4388243E+002, 2.0000000E+002, 2.2481419E+002
 5.9600708E+002, 2.3891231E+002, 2.4763382E+002, 2.0000000E+002, 2.2819312E+002
 5.9701273E+002, 2.3891231E+002, 2.4024555E+002, 2.0000000E+002, 2.2149587E+002
 5.9801244E+002, 2.3891230E+002, 2.3853317E+002, 2.0000000E+002, 2.2000838E+002
 5.9900554E+002, 2.3891231E+002, 2.3886063E+002, 2.0000000E+002, 2.2027200E+002
 6.0000000E+002, 2.3891231E+002, 2.3688918E+002, 2.0000000E+002, 2.1843531E+002
