s,kg/s,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,kW/m2,kW/m2,kW/m2,kW/m2
 3.4700277E+002, 2.6843204E-002, 9.8285605E-001, 1.6163756E+000, 2.9307620E+001, 1.9876781E+001, 2.5460072E-001, 8.5714567E-002, 3.2438465E+001, 3.8790194E+001, 4.4408724E+001, 4.9484467E+001
 3.4800012E+002, 2.6191119E-002, 8.2186291E-001, 1.4039281E+000, 2.6479169E+001, 1.9628514E+001, 2.4898591E-001, 9.6222173E-002, 2.9269234E+001, 3.5156958E+001, 4.0847266E+001, 4.5790974E+001
 3.4900009E+002, 2.7385411E-002, 6.8930659E-001, 1.2899493E+000, 2.7896440E+001, 2.0176124E+001, 2.4639347E-001, 1.5342963E-001, 3.0939587E+001, 3.7338662E+001, 4.3405205E+001, 4.8675327E+001
 3.5000229E+002, 2.7080018E-002, 7.7271926E-001, 1.3092540E+000, 2.9519070E+001, 2.2109909E+001, 2.3524759E-001, 1.3511464E-001, 3.2494561E+001, 3.8867334E+001, 4.5234261E+001, 5.1101710E+001
 3.5100124E+002, 2.5411016E-002, 8.5470359E-001, 1.7895986E+000, 3.0594521E+001, 2.5742880E+001, 2.2409415E-001, 1.2333261E-001, 3.3861280E+001, 4.0766198E+001, 4.7264280E+001, 5.3019831E+001
 3.5200296E+002, 2.5121748E-002, 7.3473621E-001, 7.8203734E-001, 2.9872797E+001, 2.3982164E+001, 1.8066684E-001, 2.1047197E-001, 3.2964487E+001, 3.9596636E+001, 4.6097823E+001, 5.1332197E+001
 3.5300191E+002, 2.5781959E-002, 8.7362204E-001, 1.2279171E+000, 2.9574341E+001, 2.0283220E+001, 1.5082065E-001, 1.1856254E-001, 3.2571439E+001, 3.8971728E+001, 4.5177524E+001, 5.0797044E+001
 3.5400169E+002, 2.5187269E-002, 7.5568413E-001, 1.4951509E+000, 2.9306669E+001, 1.9816401E+001, 1.6344310E-001, 1.0935790E-001, 3.2199314E+001, 3.8332783E+001, 4.4265079E+001, 4.9804864E+001
 3.5500151E+002, 2.4517513E-002, 7.0411874E-001, 1.6318318E+000, 3.2312094E+001, 2.2679400E+001, 1.6376284E-001, 8.4694904E-002, 3.5405554E+001, 4.1689351E+001, 4.7151220E+001, 5.1638521E+001
 3.5600252E+002, 2.4365928E-002, 5.7015202E-001, 2.1522898E+000, 3.4820468E+001, 2.0939470E+001, 1.5256407E-001, 9.3675673E-002, 3.8124224E+001, 4.4916985E+001, 5.1453739E+001, 5.6991545E+001
 3.5700207E+002, 2.4202106E-002, 9.2907549E-001, 1.8515721E+000, 3.3579459E+001, 1.9784399E+001, 1.3094082E-001, 9.7840117E-002, 3.6736092E+001, 4.2838640E+001, 4.8230244E+001, 5.2831201E+001
 3.5800011E+002, 2.2490145E-002, 6.1411649E-001, 1.2827156E+000, 3.4435273E+001, 2.0229391E+001, 1.3096920E-001, 8.6667442E-002, 3.7785596E+001, 4.5075245E+001, 5.2723157E+001, 6.0224111E+001
 3.5900042E+002, 2.2617558E-002, 6.7507321E-001, 1.3623934E+000, 3.5005466E+001, 2.0421916E+001, 1.3070319E-001, 1.1785838E-001, 3.8232118E+001, 4.4437122E+001, 4.9914371E+001, 5.4136285E+001
 3.6000156E+002, 2.0824537E-002, 9.0292912E-001, 1.6551776E+000, 3.6592488E+001, 2.0815149E+001, 1.2835502E-001, 1.0488813E-001, 3.9553718E+001, 4.5497770E+001, 5.1921323E+001, 5.8399887E+001
 3.6100043E+002, 1.9762461E-002, 9.1054269E-001, 1.8303981E+000, 4.0518159E+001, 2.0742687E+001, 1.0249621E-001, 9.3405317E-002, 4.4260881E+001, 5.1191967E+001, 5.7533517E+001, 6.3740338E+001
 3.6200328E+002, 2.0035872E-002, 8.5202184E-001, 1.7838536E+000, 3.9786728E+001, 2.3327241E+001, 9.5007311E-002, 8.6638307E-002, 4.3246112E+001, 4.9367856E+001, 5.5753253E+001, 6.4247579E+001
 3.6300091E+002, 1.9355835E-002, 1.0263147E+000, 1.8771590E+000, 3.9334021E+001, 2.1409912E+001, 9.9202499E-002, 9.6420923E-002, 4.2682510E+001, 4.8691884E+001, 5.5015006E+001, 6.2039394E+001
 3.6400203E+002, 1.8520597E-002, 1.1948064E+000, 1.2507173E+000, 3.9206790E+001, 2.1599143E+001, 9.9145960E-002, 1.2640397E-001, 4.2787668E+001, 4.9478030E+001, 5.5276597E+001, 6.0055180E+001
 3.6500210E+002, 1.7912309E-002, 1.2300568E+000, 1.7339983E+000, 4.3073123E+001, 2.6921539E+001, 9.0598224E-002, 1.2247449E-001, 4.6644700E+001, 5.2486204E+001, 5.7331799E+001, 6.2653946E+001
 3.6600191E+002, 1.8192394E-002, 1.0693147E+000, 1.6400364E+000, 4.2653332E+001, 2.3582761E+001, 8.9703996E-002, 1.0939224E-001, 4.6566190E+001, 5.1627453E+001, 5.7171162E+001, 6.2194079E+001
 3.6700245E+002, 1.7377891E-002, 9.4631145E-001, 2.2845960E+000, 4.2645641E+001, 1.9454698E+001, 8.9728914E-002, 8.1415931E-002, 4.6430576E+001, 5.2832322E+001, 5.8365630E+001, 6.3883336E+001
 3.6800142E+002, 1.6585786E-002, 6.9868982E-001, 1.4701704E+000, 4.1173106E+001, 2.3531613E+001, 8.8257991E-002, 1.1385458E-001, 4.3903761E+001, 4.7548559E+001, 5.0201771E+001, 5.2833376E+001
 3.6900033E+002, 1.7040041E-002, 8.4053309E-001, 2.0512483E+000, 4.1721659E+001, 2.0029281E+001, 8.3646904E-002, 8.6919610E-002, 4.4922952E+001, 4.9287553E+001, 5.3189480E+001, 5.6713222E+001
 3.7000184E+002, 1.6500739E-002, 1.3412703E+000, 2.0423200E+000, 4.3888103E+001, 2.0123845E+001, 7.6548404E-002, 9.4750249E-002, 4.8198002E+001, 5.5724882E+001, 6.1716233E+001, 6.4714872E+001
 3.7100026E+002, 1.6405133E-002, 1.3193405E+000, 5.3403434E+000, 4.4822265E+001, 2.3779896E+001, 7.9323082E-002, 6.2725927E-002, 4.8247787E+001, 5.3133244E+001, 5.6809473E+001, 5.9076476E+001
 3.7200303E+002, 1.6007770E-002, 2.8174167E+000, 2.9095005E+000, 5.0074208E+001, 2.4514833E+001, 6.4899645E-002, 1.0430838E-001, 5.4888451E+001, 6.1877483E+001, 6.7696861E+001, 7.0738164E+001
 3.7300110E+002, 1.5592172E-002, 1.3457083E+000, 2.3047773E+000, 4.5025560E+001, 2.3817822E+001, 7.3836415E-002, 8.9468649E-002, 4.8242393E+001, 5.2833324E+001, 5.7598621E+001, 6.1798566E+001
 3.7400023E+002, 1.6259102E-002, 1.2128684E+000, 2.3655725E+000, 4.7132163E+001, 2.3379008E+001, 7.5385671E-002, 8.0128573E-002, 5.0816618E+001, 5.5920178E+001, 6.3743414E+001, 6.7055841E+001
 3.7500126E+002, 1.5262350E-002, 1.4309810E+000, 2.4983586E+000, 4.8348937E+001, 2.1930935E+001, 7.2287003E-002, 8.5073826E-002, 5.2284181E+001, 5.8289743E+001, 6.5793162E+001, 7.3033497E+001
 3.7600173E+002, 1.4123258E-002, 2.1292893E+000, 1.3751186E+000, 4.8165199E+001, 2.2119752E+001, 5.5792635E-002, 1.0425421E-001, 5.1794066E+001, 5.6982495E+001, 6.3040008E+001, 6.7797760E+001
 3.7700082E+002, 1.3812788E-002, 1.8027130E+000, 1.9802615E+000, 4.7673711E+001, 2.1677122E+001, 5.3678498E-002, 8.6553126E-002, 5.0026021E+001, 5.1676765E+001, 5.4318383E+001, 6.0037978E+001
 3.7800182E+002, 1.3265935E-002, 1.7848048E+000, 2.4508803E+000, 5.0707484E+001, 2.1043845E+001, 4.9134683E-002, 7.7597738E-002, 5.3000390E+001, 5.3920518E+001, 5.6261131E+001, 5.8208800E+001
 3.7900241E+002, 1.2612387E-002, 3.2367530E+000, 2.8240434E+000, 6.0497202E+001, 2.3232611E+001, 4.5707656E-002, 7.5120019E-002, 6.4716821E+001, 7.0315743E+001, 7.3265858E+001, 7.4692472E+001
 3.8000033E+002, 1.2788166E-002, 2.9732442E+000, 1.9418734E+000, 6.7786311E+001, 2.5152948E+001, 3.7788652E-002, 1.1800993E-001, 7.7610650E+001, 7.9808896E+001, 7.7249372E+001, 7.1844917E+001
 3.8100250E+002, 1.2591021E-002, 4.0961760E+000, 2.0905072E+000, 6.2967261E+001, 2.3049903E+001, 2.8177234E-002, 8.2014731E-002, 6.5359791E+001, 6.5630177E+001, 6.8373978E+001, 7.1021254E+001
 3.8200334E+002, 1.2201416E-002, 4.2150432E+000, 2.3837917E+000, 6.3491870E+001, 2.1424734E+001, 2.8591925E-002, 7.9632350E-002, 6.6545733E+001, 6.6385854E+001, 6.6660615E+001, 6.2850170E+001
 3.8300108E+002, 1.1929726E-002, 4.0144180E+000, 2.3101773E+000, 6.6536197E+001, 2.1327911E+001, 2.4915312E-002, 7.2673066E-002, 7.0993024E+001, 6.6885804E+001, 6.4401861E+001, 6.1341749E+001
 3.8400059E+002, 1.1198292E-002, 3.7989410E+000, 2.4366482E+000, 5.5841357E+001, 2.0381058E+001, 3.6768369E-002, 7.9634161E-002, 5.6751857E+001, 5.4854330E+001, 5.4228877E+001, 5.5516938E+001
 3.8500003E+002, 1.1372638E-002, 5.2349865E+000, 2.5219747E+000, 7.8004290E+001, 2.3652126E+001, 1.6102743E-002, 9.8629013E-002, 8.2934809E+001, 7.6168960E+001, 7.1809322E+001, 6.8745473E+001
 3.8600124E+002, 1.1256778E-002, 5.1905461E+000, 2.7958386E+000, 6.7810584E+001, 2.2960340E+001, 1.8899122E-002, 8.0849327E-002, 6.8999368E+001, 6.2563916E+001, 5.9530342E+001, 5.8683222E+001
 3.8700267E+002, 1.0683027E-002, 3.9106186E+000, 3.6082826E+000, 6.2021899E+001, 2.0748566E+001, 2.7090001E-002, 9.0676900E-002, 6.3644237E+001, 5.7282129E+001, 5.4191884E+001, 5.2464838E+001
 3.8800014E+002, 1.0347727E-002, 5.1079223E+000, 2.8030291E+000, 7.0195442E+001, 2.2338465E+001, 2.1058824E-002, 9.2927002E-002, 7.3149012E+001, 6.5601641E+001, 6.0326086E+001, 5.5705570E+001
 3.8900279E+002, 1.0139439E-002, 4.7834974E+000, 2.7714360E+000, 7.0467874E+001, 2.1454888E+001, 1.5274422E-002, 8.1985996E-002, 7.2664448E+001, 6.2035539E+001, 5.6242945E+001, 5.2963652E+001
 3.9000155E+002, 1.0264445E-002, 5.4978144E+000, 2.8577968E+000, 7.5069937E+001, 2.1712473E+001, 9.5547480E-003, 6.7903955E-002, 7.7529413E+001, 6.4400691E+001, 5.9272635E+001, 5.5248443E+001
 3.9100086E+002, 1.0539479E-002, 4.4612811E+000, 6.9136324E+000, 6.9678655E+001, 2.7820734E+001, 1.9470034E-002, 4.1231350E-002, 7.2918281E+001, 6.8780062E+001, 6.4868308E+001, 6.1214572E+001
 3.9200312E+002, 9.8470702E-003, 5.8045499E+000, 8.4340396E+000, 7.2150297E+001, 2.7412026E+001, 9.9652508E-003, 4.3297906E-002, 7.5168079E+001, 6.5059778E+001, 5.9483939E+001, 5.7482191E+001
 3.9300262E+002, 9.5213602E-003, 4.5811795E+000, 5.9577119E+000, 7.3511700E+001, 2.4898024E+001, 1.1773973E-002, 5.8751725E-002, 7.8183459E+001, 6.4548009E+001, 5.4402854E+001, 4.8097719E+001
 3.9400385E+002, 9.7798863E-003, 5.0817402E+000, 6.4462608E+000, 6.7178217E+001, 2.5669591E+001, 1.0337575E-002, 4.6127038E-002, 6.7910304E+001, 5.8202462E+001, 5.3026591E+001, 5.0388805E+001
 3.9500301E+002, 9.5632517E-003, 3.9073409E+000, 6.3285974E+000, 6.7054158E+001, 2.5415871E+001, 1.8351430E-002, 4.9948375E-002, 6.7870285E+001, 6.1151358E+001, 5.5870656E+001, 5.1429422E+001
 3.9600285E+002, 8.7281277E-003, 5.9310604E+000, 5.9327119E+000, 6.6524420E+001, 2.3848370E+001, 1.5325747E-002, 4.8309264E-002, 6.5493780E+001, 5.7916153E+001, 5.1421566E+001, 4.5534783E+001
 3.9700156E+002, 9.1181310E-003, 5.0235770E+000, 6.3769069E+000, 7.1154705E+001, 2.7377343E+001, 1.3968362E-002, 5.2425372E-002, 7.3870558E+001, 6.5311410E+001, 5.7471832E+001, 5.1951788E+001
 3.9800089E+002, 8.3985720E-003, 5.8025533E+000, 6.3123454E+000, 7.3681856E+001, 2.6363029E+001, 8.4186644E-003, 3.1898395E-002, 7.4036944E+001, 6.0881233E+001, 5.3723362E+001, 4.7781407E+001
 3.9900023E+002, 7.7358160E-003, 5.7239255E+000, 5.0230785E+000, 6.7892373E+001, 2.4648602E+001, 4.5943605E-003, 5.7579899E-002, 6.8214640E+001, 5.5360859E+001, 4.4158288E+001, 3.5993601E+001
 4.0000137E+002, 7.6633570E-003, 5.5385055E+000, 5.8974528E+000, 6.6628771E+001, 2.3050922E+001, 3.8156934E-003, 1.6836487E-002, 6.3873659E+001, 4.8794781E+001, 3.9903720E+001, 3.3041311E+001
 4.0100310E+002, 7.5485540E-003, 4.0121098E+000, 7.2773066E+000, 6.3781443E+001, 2.6609559E+001, 1.5786468E-003, 3.2824894E-002, 6.3988562E+001, 5.1472160E+001, 4.3699067E+001, 3.8149826E+001
 4.0200394E+002, 7.1522245E-003, 4.1535021E+000, 7.8356182E+000, 6.0346584E+001, 2.6115380E+001, 6.5386220E-003, 1.9096181E-002, 6.0406235E+001, 4.8866210E+001, 4.0501081E+001, 3.4379932E+001
 4.0300368E+002, 6.9027046E-003, 3.5423407E+000, 7.4656733E+000, 5.8123450E+001, 2.6668614E+001, 1.6415234E-003, 3.4894061E-002, 5.7419172E+001, 4.6796323E+001, 3.7515087E+001, 2.9913325E+001
 4.0400376E+002, 6.7820041E-003, 3.6945452E+000, 8.1341299E+000, 6.1197538E+001, 2.5919830E+001, 4.0168893E-003, 1.4092674E-002, 6.0630538E+001, 4.7298642E+001, 3.6750707E+001, 3.0308264E+001
 4.0500061E+002, 6.4512435E-003, 2.7910213E+000, 9.3585130E+000, 5.2352311E+001, 2.9613081E+001, 1.7927620E-003, 3.1682474E-002, 5.1851392E+001, 4.1518612E+001, 3.3958820E+001, 2.9538547E+001
 4.0600423E+002, 5.8396541E-003, 2.6177613E+000, 8.9405004E+000, 4.1565387E+001, 2.9958727E+001, 3.8319968E-004, 2.1786528E-002, 3.8418502E+001, 2.7706067E+001, 2.0321610E+001, 1.5232851E+001
 4.0700515E+002, 5.6572989E-003, 9.7252232E-001, 8.0663860E+000, 3.3910041E+001, 2.7997426E+001, 1.3719621E-004, 2.8750462E-002, 3.0733006E+001, 2.2564929E+001, 1.7143994E+001, 1.3276666E+001
 4.0800462E+002, 5.4028773E-003,-9.4915818E-002, 6.6064383E+000, 3.0332101E+001, 2.3741740E+001, 5.3370782E-006, 2.0457945E-002, 2.7735067E+001, 2.1753709E+001, 1.7489429E+001, 1.4349441E+001
 4.0900133E+002, 4.8919504E-003, 8.5255080E-001, 7.1187659E+000, 2.7809389E+001, 2.2239918E+001, 7.5005037E-005, 2.7991395E-002, 2.4217712E+001, 1.7566909E+001, 1.2846704E+001, 9.4484137E+000
 4.1000194E+002, 4.3660867E-003, 3.5787935E-001, 4.6758555E+000, 2.2950909E+001, 1.9552994E+001, 2.2397766E-005, 1.7689251E-002, 2.0428602E+001, 1.5695961E+001, 1.2622058E+001, 1.0414740E+001
 4.1100110E+002, 4.8193791E-003,-5.4188518E-001, 5.9646598E+000, 2.1256329E+001, 2.3253755E+001, 8.3896492E-006, 1.7764532E-002, 1.8274600E+001, 1.3083406E+001, 9.5901255E+000, 6.9757201E+000
 4.1200635E+002, 4.3007510E-003,-3.4648822E-001, 7.7289195E+000, 1.4421642E+001, 2.6252345E+001, 3.3911330E-006, 1.9067299E-002, 1.1519259E+001, 7.5922800E+000, 5.3089255E+000, 3.6834443E+000
 4.1300163E+002, 4.3154436E-003,-5.1522558E-001, 6.1852860E+000, 2.1610184E+001, 2.1205455E+001, 4.3584847E-006, 2.9724485E-002, 1.9381580E+001, 1.5876888E+001, 1.1970720E+001, 7.8672228E+000
 4.1400399E+002, 4.0894572E-003,-1.5286077E-001, 5.1227096E+000, 1.5805374E+001, 2.3890337E+001, 5.8102797E-006, 3.7444620E-002, 1.2938619E+001, 8.6552113E+000, 5.9824493E+000, 4.2970040E+000
 4.1500642E+002, 3.8924752E-003,-5.5484752E-001, 7.8169822E+000, 1.5596997E+001, 2.6966068E+001, 1.5576755E-006, 1.7361621E-002, 1.2661171E+001, 8.2814135E+000, 5.5591866E+000, 3.7220328E+000
 4.1600139E+002, 3.0756886E-003,-4.0380655E-001, 6.1592145E+000, 9.2628115E+000, 2.6743324E+001, 5.5647005E-006, 2.2906270E-002, 6.6839116E+000, 3.8323186E+000, 2.3771478E+000, 1.4807736E+000
 4.1700133E+002, 2.9469597E-003,-9.1378287E-001, 5.7460872E+000, 9.6319943E+000, 2.6610717E+001, 2.1743717E-007, 9.5399165E-003, 7.2540872E+000, 4.3879184E+000, 2.8015338E+000, 1.7721259E+000
 4.1800309E+002, 2.6801661E-003,-9.3707057E-001, 3.0764928E+000, 6.7081153E+000, 1.6142999E+001, 5.1335198E-007, 6.0793072E-003, 4.6328603E+000, 2.5495440E+000, 1.5815219E+000, 1.0225604E+000
 4.1900256E+002, 2.5774265E-003,-1.1156046E+000, 3.8988328E+000, 6.2075517E+000, 1.8633632E+001, 5.1076214E-008, 8.4808763E-003, 4.1426059E+000, 2.0405166E+000, 1.1929606E+000, 7.3688272E-001
 4.2000457E+002, 2.5740599E-003,-1.1665813E+000, 4.2332337E+000, 6.7574459E+000, 2.0016411E+001, 7.7622857E-008, 4.1532230E-003, 4.5740938E+000, 2.2776293E+000, 1.2240086E+000, 6.9678507E-001
 4.2100243E+002, 2.3403140E-003,-4.7017423E-001, 1.5982934E+000, 6.5760755E+000, 7.2644635E+000, 2.7717791E-006, 1.0089505E-003, 4.4662281E+000, 2.3861884E+000, 1.3840205E+000, 8.1184779E-001
 4.2200491E+002, 2.4108562E-003,-1.1017784E+000, 4.1051350E+000, 5.8832523E+000, 1.9783082E+001, 7.9815611E-009, 5.0394023E-003, 4.0123748E+000, 2.1190563E+000, 1.2444072E+000, 7.6348887E-001
 4.2300766E+002, 2.7382360E-003,-9.7138460E-001, 4.7598109E+000, 6.7233014E+000, 2.0591191E+001, 6.3872947E-008, 6.3960264E-003, 4.6788707E+000, 2.5213199E+000, 1.4719176E+000, 8.6273207E-001
 4.2400768E+002, 2.2925828E-003,-1.2141911E+000, 3.1788188E+000, 5.4674330E+000, 1.8344370E+001, 2.0693918E-008, 2.5491773E-003, 3.4919840E+000, 1.7123832E+000, 9.5399302E-001, 5.8403127E-001
 4.2500703E+002, 2.1201102E-003,-1.0381710E+000, 3.4513447E+000, 5.1166656E+000, 1.4158521E+001, 4.4318240E-008, 3.2813403E-003, 3.3633792E+000, 1.6539287E+000, 9.1714525E-001, 5.2602995E-001
 4.2600608E+002, 2.1079603E-003,-1.2169219E+000, 3.2935972E+000, 5.0666282E+000, 1.8725854E+001, 3.9216782E-009, 2.1410465E-003, 3.2325333E+000, 1.5141431E+000, 7.7423745E-001, 4.1785209E-001
 4.2700142E+002, 1.7121905E-003,-1.1728694E+000, 2.7912836E+000, 3.8815425E+000, 1.6322870E+001, 1.6471854E-008, 4.1751204E-003, 2.2953899E+000, 1.0540824E+000, 5.4115048E-001, 2.7980832E-001
 4.2800399E+002, 1.3895946E-003,-1.2696563E+000, 4.9671321E-001, 2.9897210E+000, 9.6663445E+000, 5.5927303E-009, 6.7365958E-004, 1.7661504E+000, 9.0359107E-001, 5.0481048E-001, 3.1036788E-001
 4.2900474E+002, 1.3263092E-003,-1.2093690E+000, 2.2341700E+000, 2.6755855E+000, 1.4522299E+001, 9.4591723E-010, 4.5364866E-003, 1.5532901E+000, 7.4744762E-001, 3.8745131E-001, 2.2857770E-001
 4.3000148E+002, 1.0979005E-003,-1.2350477E+000, 3.2615499E+000, 2.3329123E+000, 2.5166498E+001, 5.1212982E-010, 8.3485834E-003, 1.2555276E+000, 5.4566802E-001, 2.4259207E-001, 1.1845149E-001
 4.3100860E+002, 1.0549329E-003,-1.3078194E+000,-1.6536740E-001, 2.1748076E+000, 4.1989850E+000, 4.8654783E-011, 2.4618018E-004, 1.1841972E+000, 5.5678835E-001, 2.8573134E-001, 1.7023719E-001
 4.3201066E+002, 1.0269778E-003,-1.0660285E+000, 6.6203439E-001, 2.1485254E+000, 9.0239327E+000, 6.4635928E-011, 1.5620038E-003, 1.1320847E+000, 5.2144307E-001, 2.6651954E-001, 1.3848021E-001
 4.3300411E+002, 8.9073459E-004,-1.2078652E+000,-3.9491018E-002, 1.8727974E+000, 6.3241854E+000, 1.3940381E-010, 2.1235240E-004, 1.0225211E+000, 4.9853516E-001, 2.5326825E-001, 1.4190120E-001
 4.3400076E+002, 8.0478483E-004,-1.2566835E+000,-2.3198067E-001, 1.6666661E+000, 5.0119235E+000, 2.7730060E-011, 1.2817453E-004, 7.8259044E-001, 3.0106567E-001, 1.2885506E-001, 6.6339182E-002
 4.3501211E+002, 8.8563562E-004,-1.2038718E+000,-3.8428108E-002, 2.1964534E+000, 7.5326869E+000, 2.7521938E-011, 2.8250923E-004, 1.1488050E+000, 4.9750372E-001, 2.1558101E-001, 9.1607445E-002
 4.3600871E+002, 6.9435205E-004,-1.2630649E+000, 4.6484602E-001, 1.5620861E+000, 8.5008399E+000, 2.7098432E-011, 5.2971840E-004, 6.8026264E-001, 2.6625206E-001, 1.1557267E-001, 5.8048549E-002
 4.3700113E+002, 7.3018939E-004,-1.1300687E+000, 4.8240703E+000, 1.7430693E+000, 3.4208095E+001, 3.8042948E-010, 1.0760792E-002, 7.5535960E-001, 2.8865062E-001, 1.0739378E-001, 5.1051001E-002
 4.3801122E+002, 5.8002874E-004,-1.0809419E+000, 1.4696090E+000, 1.3446874E+000, 2.0928185E+001, 1.8579292E-010, 1.6330263E-003, 5.2194541E-001, 1.8995799E-001, 7.6403522E-002, 3.8884790E-002
 4.3901043E+002, 8.0787178E-004,-1.1751864E+000, 2.8274639E+000, 1.6903981E+000, 3.3095825E+001, 1.4034195E-010, 8.4155518E-003, 7.3715453E-001, 2.4773255E-001, 8.7439702E-002, 3.4896947E-002
 4.4001151E+002, 8.1544933E-004,-1.1755804E+000, 2.1703139E-001, 1.6411983E+000, 7.7065412E+000, 6.5193861E-011, 4.3017140E-004, 7.3697221E-001, 2.8511780E-001, 1.1177263E-001, 4.7395510E-002
 4.4100061E+002, 6.8968739E-004,-1.1679588E+000, 4.6406722E+000, 1.5280714E+000, 3.1760276E+001, 2.7674473E-011, 9.7506967E-003, 6.2444760E-001, 2.2571063E-001, 8.4781662E-002, 3.6353894E-002
 4.4200383E+002, 6.0336723E-004,-1.1427687E+000, 2.2864142E+000, 1.5344227E+000, 2.6293220E+001, 1.6667906E-010, 4.1634109E-003, 6.8381082E-001, 2.7407105E-001, 1.1221201E-001, 4.5316794E-002
 4.4300247E+002, 5.0198089E-004,-1.1720199E+000,-1.9678679E-001, 1.1996749E+000, 7.9598710E+000, 2.7495856E-011, 1.4903158E-004, 4.6540656E-001, 1.8396471E-001, 6.7442500E-002, 2.6348026E-002
 4.4400250E+002, 5.2515563E-004,-1.0873472E+000,-1.5983485E-001, 1.2671410E+000, 7.4765952E+000, 2.8737774E-011, 3.2057575E-004, 5.1040605E-001, 1.8338271E-001, 5.9852331E-002, 2.0666275E-002
 4.4500946E+002, 5.2216541E-004,-1.0669680E+000,-2.4445554E-001, 1.2718297E+000, 7.2092374E+000, 2.6466059E-011, 2.9985749E-004, 5.3475346E-001, 2.1384360E-001, 7.6503422E-002, 2.4761070E-002
 4.4600592E+002, 5.2413143E-004,-9.7856212E-001,-2.7648228E-001, 1.3100907E+000, 8.6769200E+000, 2.5669986E-011, 2.6107421E-004, 5.5688253E-001, 2.1336142E-001, 7.2259573E-002, 2.1222232E-002
 4.4700010E+002, 5.0780708E-004,-1.0875208E+000,-2.1459144E-001, 1.2137621E+000, 1.0302571E+001, 2.7233873E-011, 2.4839556E-004, 4.9805335E-001, 1.9642156E-001, 7.0067852E-002, 2.5104656E-002
 4.4800847E+002, 3.7610262E-004,-1.1268606E+000,-1.6865109E-001, 1.0354204E+000, 6.8237766E+000, 2.7185679E-011, 1.1834471E-004, 3.4684620E-001, 1.1794184E-001, 3.5366481E-002, 1.5619945E-002
 4.4900833E+002, 4.9990757E-004,-9.5008764E-001, 4.1967322E-002, 1.3291080E+000, 8.9968060E+000, 2.6955878E-011, 3.7451481E-004, 5.2318452E-001, 1.6399439E-001, 4.8774578E-002, 1.7431745E-002
 4.5000758E+002, 4.1499856E-004,-8.4695606E-001,-1.6863878E-001, 1.2123340E+000, 6.0523096E+000, 2.6293168E-011, 3.6284307E-005, 4.5261571E-001, 1.7469231E-001, 7.0510583E-002, 3.2669466E-002
 4.5100921E+002, 4.1447387E-004,-7.9834030E-001,-3.1296274E-001, 1.2512371E+000, 1.5351341E+000, 2.6650706E-011, 3.6334231E-007, 4.8488144E-001, 1.8428251E-001, 7.3576656E-002, 2.8983290E-002
 4.5200414E+002, 4.2206336E-004,-9.9520216E-001,-2.7083402E-001, 1.2920445E+000, 1.4706050E+000, 2.7004301E-011, 1.8901915E-011, 5.0288823E-001, 2.0385194E-001, 8.7485528E-002, 3.4789128E-002
 4.5300682E+002, 4.2166529E-004,-9.9127323E-001,-3.0763072E-001, 1.4017076E+000, 1.5109119E+000, 2.4616791E-011, 6.3948516E-012, 5.9117934E-001, 2.4613616E-001, 1.0959397E-001, 4.6381079E-002
 4.5400912E+002, 3.3488031E-004,-8.8132545E-001,-1.6474126E-001, 1.1266759E+000, 1.4401469E+000, 1.7964259E-011, 1.5782076E-011, 4.0846767E-001, 1.6765011E-001, 7.5364959E-002, 3.4423225E-002
 4.5500894E+002, 2.6644515E-004,-9.9607221E-001,-2.2255748E-001, 8.7019996E-001, 1.3799514E+000, 3.5713113E-012, 9.0838479E-012, 2.4026174E-001, 8.6038410E-002, 2.6813753E-002, 1.1341928E-002
 4.5600161E+002, 1.8448963E-004,-1.0389514E+000,-2.7032293E-001, 8.6607708E-001, 1.3831595E+000, 5.1210773E-013, 2.6414442E-012, 2.4969811E-001, 1.0335223E-001, 3.9834478E-002, 1.4851099E-002
 4.5700713E+002, 1.3518028E-004,-1.0650319E+000,-3.2499308E-001, 7.2337391E-001, 1.3353876E+000, 4.1372687E-013, 1.3739277E-012, 1.3550116E-001, 4.8999187E-002, 1.6405511E-002, 7.0972191E-003
 4.5801515E+002, 8.9934656E-005,-1.0434078E+000,-3.4162048E-001, 6.3817057E-001, 1.2870434E+000, 2.0028303E-013, 3.8318145E-013, 7.5916715E-002, 2.8290803E-002, 1.1850212E-002, 6.5011646E-003
 4.5900602E+002, 9.4361019E-005,-1.0709603E+000,-2.8687477E-001, 6.3677021E-001, 1.2783270E+000, 4.6326056E-014, 2.2330547E-013, 7.6578200E-002, 2.7267492E-002, 1.0751771E-002, 6.0115458E-003
 4.6000639E+002, 1.1142298E-004,-1.0412640E+000,-2.8709448E-001, 6.5918718E-001, 1.2702931E+000, 1.4886195E-014, 7.3200303E-014, 8.7794459E-002, 2.7249882E-002, 9.6789700E-003, 5.3359150E-003
 4.6100265E+002, 1.2531403E-004,-1.0189236E+000,-3.4215794E-001, 6.8506128E-001, 1.2676991E+000, 8.6380346E-015, 2.0181805E-014, 1.0303654E-001, 3.0978072E-002, 1.0385634E-002, 5.0310931E-003
 4.6201190E+002, 1.0497285E-004,-9.8795687E-001,-3.2873007E-001, 6.3527758E-001, 1.2531436E+000, 6.3858264E-015, 6.7323431E-015, 8.3076652E-002, 3.7118884E-002, 1.4403932E-002, 6.3043349E-003
