s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 8.9000116E+002, 4.9531658E-002, 6.5239380E-002, 5.7180422E-002, 5.7888264E-002, 5.5183696E+001, 7.5576741E+001, 8.0481065E+001, 8.4866803E+001, 8.8102874E+001, 9.2709985E+001, 9.4472812E+001, 9.7836482E+001, 1.0087323E+002, 1.0353047E+002, 1.0613085E+002, 1.0743139E+002, 1.0900452E+002, 1.1298618E+002, 1.1524048E+002, 1.2501515E+002, 1.2501515E+002, 1.3484354E+002, 3.7838740E+001, 4.1844574E+001, 4.5783079E+001, 4.7588009E+001, 4.6191778E+001, 4.4499537E+001, 4.6184432E+001, 4.4635270E+001, 1.0954880E+002, 4.0528805E+001, 5.2500143E-001, 8.0163393E-001, 1.0918035E+000, 1.2200125E+000, 3.2829810E-001, 4.9613964E-001, 6.3178949E-001, 6.8897841E-001, 1.1036615E+000, 1.0006750E+000, 1.1199733E+000, 1.0147748E+000, 7.0766800E-001, 1.4387638E+000, 7.2899996E-001, 2.7855689E-002, 8.5306217E-005, 1.6034163E-001, 2.3861507E-002, 7.2903288E-005, 1.6702351E-001, 2.3697001E-002, 7.2392454E-005, 1.6729874E-001, 1.3627395E+002
 9.0001504E+002, 4.9731106E-002, 6.5215139E-002, 5.7410575E-002, 5.7874622E-002, 5.6127361E+001, 7.5257416E+001, 8.0356617E+001, 8.7407270E+001, 9.0427884E+001, 9.2493650E+001, 9.5240788E+001, 9.7983965E+001, 1.0084773E+002, 1.0435358E+002, 1.0617551E+002, 1.0911704E+002, 1.1102288E+002, 1.1447568E+002, 1.1660833E+002, 1.2706938E+002, 1.2706938E+002, 1.3501002E+002, 3.7931206E+001, 4.1887783E+001, 4.5910867E+001, 4.7706200E+001, 4.6313936E+001, 4.4606351E+001, 4.6296450E+001, 4.4751221E+001, 1.1023649E+002, 4.0593234E+001, 5.4501303E-001, 7.9627195E-001, 1.0988583E+000, 1.2243282E+000, 3.3540801E-001, 4.9781284E-001, 6.3577139E-001, 6.9450740E-001, 1.1130903E+000, 1.0205601E+000, 1.1295994E+000, 1.0230739E+000, 7.1152975E-001, 1.4280380E+000, 7.3184052E-001, 2.8160035E-002, 8.6251284E-005, 1.5983249E-001, 2.4149782E-002, 7.3798453E-005, 1.6654125E-001, 2.3304419E-002, 7.1173390E-005, 1.6795550E-001, 1.3565154E+002
 9.1001157E+002, 4.9238341E-002, 6.5289634E-002, 5.6841961E-002, 5.7899467E-002, 5.6174305E+001, 7.4621543E+001, 8.0024331E+001, 8.6320085E+001, 8.9631635E+001, 9.3915703E+001, 9.6532175E+001, 9.9320490E+001, 1.0237540E+002, 1.0426285E+002, 1.0636088E+002, 1.0902087E+002, 1.0997856E+002, 1.1330727E+002, 1.1613080E+002, 1.2704252E+002, 1.2704252E+002, 1.3392427E+002, 3.7993505E+001, 4.2018615E+001, 4.5972634E+001, 4.7784855E+001, 4.6430514E+001, 4.4693796E+001, 4.6423215E+001, 4.4863652E+001, 1.1042770E+002, 4.0627040E+001, 5.4579303E-001, 8.4066284E-001, 1.0738486E+000, 1.2039542E+000, 3.3034813E-001, 5.0792243E-001, 6.3211608E-001, 6.8874501E-001, 1.1312050E+000, 1.0050510E+000, 1.1284261E+000, 1.0344835E+000, 7.1265357E-001, 1.4617460E+000, 7.0491343E-001, 2.8347331E-002, 8.6832886E-005, 1.5951916E-001, 2.4109988E-002, 7.3674882E-005, 1.6660783E-001, 2.3292196E-002, 7.1135436E-005, 1.6797594E-001, 1.3707959E+002
 9.2000235E+002, 5.0853573E-002, 6.5020900E-002, 5.8705826E-002, 5.7843273E-002, 5.5827970E+001, 7.6262399E+001, 8.0060040E+001, 8.5722560E+001, 8.9164835E+001, 9.2955698E+001, 9.5325743E+001, 9.9638664E+001, 1.0168030E+002, 1.0458113E+002, 1.0545044E+002, 1.0951678E+002, 1.1227252E+002, 1.1548256E+002, 1.1829619E+002, 1.2773577E+002, 1.2773577E+002, 1.3798870E+002, 3.8019344E+001, 4.2123919E+001, 4.6078119E+001, 4.7893293E+001, 4.6554179E+001, 4.4747915E+001, 4.6530651E+001, 4.4956853E+001, 1.1070796E+002, 4.0706167E+001, 5.2825970E-001, 8.4040819E-001, 1.0984493E+000, 1.2156116E+000, 3.3038278E-001, 5.0732321E-001, 6.4291487E-001, 6.9795814E-001, 1.1307365E+000, 9.8779464E-001, 1.1367106E+000, 1.0206684E+000, 7.1815694E-001, 1.4762946E+000, 7.3944463E-001, 2.8426665E-002, 8.7079238E-005, 1.5938644E-001, 2.4427667E-002, 7.4661354E-005, 1.6607639E-001, 2.4341517E-002, 7.4393836E-005, 1.6622053E-001, 1.3242661E+002
 9.3001285E+002, 5.0801226E-002, 6.5016208E-002, 5.8645418E-002, 5.7857428E-002, 5.5801385E+001, 7.6170449E+001, 8.0713996E+001, 8.7122280E+001, 8.9178156E+001, 9.2934676E+001, 9.5137316E+001, 9.8385485E+001, 1.0152634E+002, 1.0563819E+002, 1.0695237E+002, 1.0918134E+002, 1.1021131E+002, 1.1341403E+002, 1.1561681E+002, 1.2448455E+002, 1.2448455E+002, 1.3710181E+002, 3.8067147E+001, 4.2192991E+001, 4.6222253E+001, 4.8007339E+001, 4.6652131E+001, 4.4868884E+001, 4.6647239E+001, 4.5050563E+001, 1.1166633E+002, 4.0772511E+001, 5.3447689E-001, 8.2196216E-001, 1.1156145E+000, 1.2130354E+000, 3.3299955E-001, 5.0271503E-001, 6.4648201E-001, 6.9715727E-001, 1.1322210E+000, 1.0235037E+000, 1.1407798E+000, 1.0326995E+000, 7.2587566E-001, 1.5127755E+000, 7.3177791E-001, 2.8794869E-002, 8.8222604E-005, 1.5877047E-001, 2.4378864E-002, 7.4509810E-005, 1.6615803E-001, 2.5030655E-002, 7.6533783E-005, 1.6506766E-001, 1.3262062E+002
 9.4001330E+002, 4.8951294E-002, 6.5295948E-002, 5.6510698E-002, 5.7934990E-002, 5.6467630E+001, 7.5991613E+001, 8.0799090E+001, 8.6361652E+001, 9.0020308E+001, 9.2738410E+001, 9.4780727E+001, 9.8626027E+001, 1.0115469E+002, 1.0470725E+002, 1.0691286E+002, 1.0890462E+002, 1.1166158E+002, 1.1667006E+002, 1.1789498E+002, 1.2627272E+002, 1.2627272E+002, 1.3777331E+002, 3.8133162E+001, 4.2243714E+001, 4.6324486E+001, 4.8130231E+001, 4.6747409E+001, 4.4968826E+001, 4.6764512E+001, 4.5166593E+001, 1.1112684E+002, 4.0831792E+001, 5.4462690E-001, 8.0499189E-001, 1.1027948E+000, 1.2349208E+000, 3.3595322E-001, 5.0082590E-001, 6.4765793E-001, 7.0591315E-001, 1.1290384E+000, 1.0171183E+000, 1.1385264E+000, 1.0428098E+000, 7.1726871E-001, 1.4442139E+000, 7.3185104E-001, 2.8869035E-002, 8.8452905E-005, 1.5864640E-001, 2.4642148E-002, 7.5327372E-005, 1.6571757E-001, 2.4896613E-002, 7.6117549E-005, 1.6529190E-001, 1.3773390E+002
 9.5001590E+002, 4.9195341E-002, 6.5162730E-002, 5.6792261E-002, 5.7991047E-002, 5.7421862E+001, 7.6258326E+001, 8.1122734E+001, 8.6611831E+001, 8.9771429E+001, 9.1648483E+001, 9.5605462E+001, 9.9278764E+001, 1.0166740E+002, 1.0569560E+002, 1.0695281E+002, 1.0925757E+002, 1.1058671E+002, 1.1461923E+002, 1.1672334E+002, 1.2470192E+002, 1.2470192E+002, 1.3459587E+002, 3.8188077E+001, 4.2315752E+001, 4.6400624E+001, 4.8221462E+001, 4.6873232E+001, 4.5039800E+001, 4.6855718E+001, 4.5272803E+001, 1.1151917E+002, 4.0885193E+001, 5.3986566E-001, 8.2507295E-001, 1.0869113E+000, 1.2075544E+000, 3.3175883E-001, 5.0604231E-001, 6.3863224E-001, 6.9596797E-001, 1.1481997E+000, 1.0023640E+000, 1.1411677E+000, 1.0394303E+000, 7.2533126E-001, 1.5097372E+000, 7.3058165E-001, 2.9240704E-002, 8.9607030E-005, 1.5802463E-001, 2.4982716E-002, 7.6384919E-005, 1.6514783E-001, 2.5165137E-002, 7.6951383E-005, 1.6484268E-001, 1.3686184E+002
 9.6000029E+002, 5.0143920E-002, 6.5172904E-002, 5.7886939E-002, 5.7841382E-002, 5.7350115E+001, 7.5315562E+001, 7.9674124E+001, 8.6928911E+001, 9.0670662E+001, 9.4430730E+001, 9.7077084E+001, 9.8754399E+001, 1.0268057E+002, 1.0562413E+002, 1.0678089E+002, 1.0910456E+002, 1.1179091E+002, 1.1430592E+002, 1.1630581E+002, 1.2619532E+002, 1.2619532E+002, 1.3499735E+002, 3.8237801E+001, 4.2414873E+001, 4.6496732E+001, 4.8351648E+001, 4.7009073E+001, 4.5123681E+001, 4.6968023E+001, 4.5347268E+001, 1.1200539E+002, 4.0937801E+001, 5.4694587E-001, 8.2178653E-001, 1.1072695E+000, 1.2426837E+000, 3.3702672E-001, 5.0971341E-001, 6.4531604E-001, 7.0825479E-001, 1.1592122E+000, 1.0208207E+000, 1.1429301E+000, 1.0322176E+000, 7.2888011E-001, 1.5212896E+000, 7.2550057E-001, 2.9529172E-002, 9.0502795E-005, 1.5754205E-001, 2.5399079E-002, 7.7677832E-005, 1.6445129E-001, 2.5612895E-002, 7.8341783E-005, 1.6409362E-001, 1.3449312E+002
 9.7000052E+002, 5.0868275E-002, 6.5127919E-002, 5.8722787E-002, 5.7756286E-002, 5.6887296E+001, 7.6213964E+001, 7.9861150E+001, 8.5684130E+001, 9.0580190E+001, 9.2987709E+001, 9.4696640E+001, 9.8370982E+001, 1.0283179E+002, 1.0702354E+002, 1.0765317E+002, 1.0919073E+002, 1.1194413E+002, 1.1530573E+002, 1.1792234E+002, 1.2618009E+002, 1.2618009E+002, 1.3620836E+002, 3.8296609E+001, 4.2470788E+001, 4.6626523E+001, 4.8483651E+001, 4.7123833E+001, 4.5273091E+001, 4.7041841E+001, 4.5447370E+001, 1.1185383E+002, 4.0956831E+001, 5.4703272E-001, 8.2041724E-001, 1.1167100E+000, 1.2495969E+000, 3.3525268E-001, 5.0874010E-001, 6.4956442E-001, 7.1380746E-001, 1.1491061E+000, 1.0359412E+000, 1.1192281E+000, 1.0399771E+000, 7.2350972E-001, 1.4608347E+000, 7.0890642E-001, 2.9603566E-002, 9.0733807E-005, 1.5741759E-001, 2.5326680E-002, 7.7453015E-005, 1.6457242E-001, 2.5044220E-002, 7.6575905E-005, 1.6504497E-001, 1.3237699E+002
 9.8000982E+002, 4.9418754E-002, 6.5347662E-002, 5.7050115E-002, 5.7814372E-002, 5.7158770E+001, 7.7444781E+001, 8.0575216E+001, 8.6734547E+001, 9.0751061E+001, 9.2950397E+001, 9.5158392E+001, 9.7959856E+001, 1.0247143E+002, 1.0605481E+002, 1.0757479E+002, 1.0979638E+002, 1.1228521E+002, 1.1515054E+002, 1.1844883E+002, 1.2923479E+002, 1.2923479E+002, 1.3776308E+002, 3.8357023E+001, 4.2544129E+001, 4.6715819E+001, 4.8585155E+001, 4.7224807E+001, 4.5351188E+001, 4.7174518E+001, 4.5551875E+001, 1.1231228E+002, 4.1032611E+001, 5.4772652E-001, 8.3906276E-001, 1.1172210E+000, 1.2362333E+000, 3.4019032E-001, 5.1537752E-001, 6.5341537E-001, 7.0862684E-001, 1.1552959E+000, 1.0359429E+000, 1.1698791E+000, 1.0490394E+000, 7.3762969E-001, 1.5147231E+000, 7.3539415E-001, 2.9927042E-002, 9.1738280E-005, 1.5687645E-001, 2.5507618E-002, 7.8014871E-005, 1.6426972E-001, 2.4871608E-002, 7.6039902E-005, 1.6533373E-001, 1.3635826E+002
 9.9000642E+002, 4.9915073E-002, 6.5264421E-002, 5.7622851E-002, 5.7799640E-002, 5.6398352E+001, 7.6065307E+001, 8.1002445E+001, 8.7162427E+001, 8.9653893E+001, 9.3627568E+001, 9.5902851E+001, 1.0037335E+002, 1.0350955E+002, 1.0616045E+002, 1.0760255E+002, 1.0883878E+002, 1.1046481E+002, 1.1516891E+002, 1.1862588E+002, 1.2915146E+002, 1.2915146E+002, 1.4123346E+002, 3.8391292E+001, 4.2629673E+001, 4.6849564E+001, 4.8737751E+001, 4.7310014E+001, 4.5442748E+001, 4.7254604E+001, 4.5640107E+001, 1.1196525E+002, 4.1087716E+001, 5.4699656E-001, 8.2292124E-001, 1.1333357E+000, 1.2723052E+000, 3.3760114E-001, 5.1115656E-001, 6.6139959E-001, 7.2602798E-001, 1.1455618E+000, 1.0166932E+000, 1.1209787E+000, 1.0336067E+000, 7.3017767E-001, 1.4187225E+000, 7.3077796E-001, 3.0112175E-002, 9.2313165E-005, 1.5656674E-001, 2.5642194E-002, 7.8432763E-005, 1.6404458E-001, 2.5197119E-002, 7.7050694E-005, 1.6478918E-001, 1.3497577E+002
 1.0000026E+003, 4.8956256E-002, 6.5464719E-002, 5.6516435E-002, 5.7801633E-002, 5.8307047E+001, 7.5827763E+001, 7.9939714E+001, 8.7853085E+001, 9.0456845E+001, 9.4691302E+001, 9.7246920E+001, 9.9056529E+001, 1.0067272E+002, 1.0586603E+002, 1.0812538E+002, 1.1025649E+002, 1.1112482E+002, 1.1453584E+002, 1.1812993E+002, 1.2925298E+002, 1.2925298E+002, 1.4104627E+002, 3.8450800E+001, 4.2676143E+001, 4.6993741E+001, 4.8878174E+001, 4.7452623E+001, 4.5531810E+001, 4.7383261E+001, 4.5716161E+001, 1.1247772E+002, 4.1169202E+001, 5.3888041E-001, 8.1888643E-001, 1.1561652E+000, 1.2802027E+000, 3.3908979E-001, 5.1593757E-001, 6.6576359E-001, 7.2811299E-001, 1.1722320E+000, 1.0400345E+000, 1.1754112E+000, 1.0427362E+000, 7.4236228E-001, 1.4680024E+000, 7.4832369E-001, 3.0150453E-002, 9.2432027E-005, 1.5650270E-001, 2.5915578E-002, 7.9281690E-005, 1.6358724E-001, 2.5718506E-002, 7.8669730E-005, 1.6391695E-001, 1.3774105E+002
 1.0100051E+003, 4.9968075E-002, 6.5272594E-002, 5.7683995E-002, 5.7786689E-002, 5.6644147E+001, 7.7405839E+001, 8.0975941E+001, 8.7992998E+001, 9.0852690E+001, 9.3305415E+001, 9.6071266E+001, 1.0077965E+002, 1.0300692E+002, 1.0635253E+002, 1.0854378E+002, 1.1077115E+002, 1.1205637E+002, 1.1488604E+002, 1.1728579E+002, 1.2510062E+002, 1.2510062E+002, 1.3690738E+002, 3.8482885E+001, 4.2765162E+001, 4.7102593E+001, 4.9003888E+001, 4.7571866E+001, 4.5623334E+001, 4.7476466E+001, 4.5800378E+001, 1.1271886E+002, 4.1199898E+001, 5.6361839E-001, 8.3962432E-001, 1.1313112E+000, 1.2579989E+000, 3.4333562E-001, 5.1669988E-001, 6.5998919E-001, 7.1851215E-001, 1.1795102E+000, 1.0344143E+000, 1.1416700E+000, 1.0393255E+000, 7.4451869E-001, 1.5185261E+000, 7.1604570E-001, 3.0475176E-002, 9.3440373E-005, 1.5595947E-001, 2.6228973E-002, 8.0254858E-005, 1.6306295E-001, 2.6357750E-002, 8.0654744E-005, 1.6284755E-001, 1.3481939E+002
 1.0200051E+003, 4.9084930E-002, 6.5294364E-002, 5.6664894E-002, 5.7910025E-002, 5.7622332E+001, 7.7276876E+001, 8.2245792E+001, 8.8304515E+001, 9.1979391E+001, 9.3995227E+001, 9.6721203E+001, 1.0011352E+002, 1.0194138E+002, 1.0517625E+002, 1.0716994E+002, 1.0992647E+002, 1.1143226E+002, 1.1627278E+002, 1.2045764E+002, 1.2980117E+002, 1.2980117E+002, 1.3654838E+002, 3.8532955E+001, 4.2863908E+001, 4.7140398E+001, 4.9046686E+001, 4.7682505E+001, 4.5719417E+001, 4.7624400E+001, 4.5908717E+001, 1.1359526E+002, 4.1249577E+001, 5.2990218E-001, 8.5282718E-001, 1.1023309E+000, 1.2227809E+000, 3.3805196E-001, 5.2200724E-001, 6.5355801E-001, 7.1232195E-001, 1.1745838E+000, 1.0264588E+000, 1.2013859E+000, 1.0549247E+000, 7.5909486E-001, 1.5490642E+000, 7.3792130E-001, 3.0668609E-002, 9.4041032E-005, 1.5563587E-001, 2.6492658E-002, 8.1073665E-005, 1.6262183E-001, 2.6793134E-002, 8.2006717E-005, 1.6211919E-001, 1.3719620E+002
 1.0300114E+003, 4.9685452E-002, 6.5233705E-002, 5.7357897E-002, 5.7863390E-002, 5.6210468E+001, 7.5195235E+001, 8.1192000E+001, 8.8624880E+001, 9.0313508E+001, 9.4840243E+001, 9.7036960E+001, 1.0011855E+002, 1.0248474E+002, 1.0449698E+002, 1.0674308E+002, 1.0969083E+002, 1.1171654E+002, 1.1518606E+002, 1.1725157E+002, 1.2894523E+002, 1.2894523E+002, 1.3809218E+002, 3.8578196E+001, 4.2981150E+001, 4.7263687E+001, 4.9166107E+001, 4.7794695E+001, 4.5796645E+001, 4.7697561E+001, 4.6039462E+001, 1.1401854E+002, 4.1307053E+001, 5.4923633E-001, 8.5566584E-001, 1.1398861E+000, 1.2613973E+000, 3.4045607E-001, 5.2362668E-001, 6.6638961E-001, 7.2304535E-001, 1.1839108E+000, 1.0341388E+000, 1.1398130E+000, 1.0755996E+000, 7.5560768E-001, 1.5339440E+000, 7.2574225E-001, 3.0897480E-002, 9.4751732E-005, 1.5525299E-001, 2.6691962E-002, 8.1692553E-005, 1.6228841E-001, 2.7426879E-002, 8.3974655E-005, 1.6105899E-001, 1.3554186E+002
 1.0400006E+003, 5.0589101E-002, 6.5334179E-002, 5.8400621E-002, 5.7635603E-002, 5.6457015E+001, 7.8339433E+001, 8.2641198E+001, 8.7869575E+001, 9.1703197E+001, 9.3651601E+001, 9.5225585E+001, 9.8696725E+001, 1.0075203E+002, 1.0617107E+002, 1.0789973E+002, 1.1096289E+002, 1.1403298E+002, 1.1647854E+002, 1.1746473E+002, 1.2877303E+002, 1.2877303E+002, 1.3832907E+002, 3.8641977E+001, 4.3035575E+001, 4.7340561E+001, 4.9260288E+001, 4.7912560E+001, 4.5883303E+001, 4.7819292E+001, 4.6142741E+001, 1.1406226E+002, 4.1363941E+001, 5.5710798E-001, 8.5204121E-001, 1.1093560E+000, 1.2543718E+000, 3.4381790E-001, 5.2370148E-001, 6.6115772E-001, 7.2451782E-001, 1.1825355E+000, 1.0328037E+000, 1.1695216E+000, 1.0715744E+000, 7.5600832E-001, 1.5231341E+000, 7.3757422E-001, 3.1153309E-002, 9.5546144E-005, 1.5482501E-001, 2.6779212E-002, 8.1963487E-005, 1.6214245E-001, 2.7604274E-002, 8.4525509E-005, 1.6076223E-001, 1.3307354E+002
 1.0500062E+003, 5.0076710E-002, 6.5395793E-002, 5.7809370E-002, 5.7669716E-002, 5.7646934E+001, 7.7195915E+001, 8.1869047E+001, 8.7319901E+001, 9.1036403E+001, 9.4933569E+001, 9.5798848E+001, 1.0043167E+002, 1.0315101E+002, 1.0654119E+002, 1.0915257E+002, 1.1024435E+002, 1.1166866E+002, 1.1869684E+002, 1.2015042E+002, 1.2802456E+002, 1.2802456E+002, 1.3595152E+002, 3.8694469E+001, 4.3104459E+001, 4.7376919E+001, 4.9392953E+001, 4.8015425E+001, 4.5941353E+001, 4.7914370E+001, 4.6253759E+001, 1.1429145E+002, 4.1412004E+001, 5.4688449E-001, 8.4180321E-001, 1.0910623E+000, 1.2575005E+000, 3.4124591E-001, 5.2202393E-001, 6.5233371E-001, 7.2289339E-001, 1.1875126E+000, 1.0223192E+000, 1.1774921E+000, 1.0747946E+000, 7.5849933E-001, 1.5810904E+000, 7.2861168E-001, 3.1287997E-002, 9.5964386E-005, 1.5459969E-001, 2.6815398E-002, 8.2075852E-005, 1.6208192E-001, 2.7909429E-002, 8.5473091E-005, 1.6025173E-001, 1.3445118E+002
 1.0600052E+003, 4.9914656E-002, 6.5407745E-002, 5.7622349E-002, 5.7687236E-002, 5.8547515E+001, 7.7356201E+001, 8.1392629E+001, 8.6061907E+001, 9.1131909E+001, 9.4278913E+001, 9.6856769E+001, 1.0235109E+002, 1.0471434E+002, 1.0565281E+002, 1.0767905E+002, 1.1210585E+002, 1.1382433E+002, 1.1745164E+002, 1.1888710E+002, 1.3005539E+002, 1.3005539E+002, 1.3960159E+002, 3.8711114E+001, 4.3182769E+001, 4.7510354E+001, 4.9513699E+001, 4.8117496E+001, 4.6086791E+001, 4.8014232E+001, 4.6345892E+001, 1.1404200E+002, 4.1443708E+001, 5.4380337E-001, 8.5122747E-001, 1.1428932E+000, 1.2899629E+000, 3.3923117E-001, 5.2741742E-001, 6.6913281E-001, 7.3655518E-001, 1.1882652E+000, 1.0695817E+000, 1.1627620E+000, 1.0758461E+000, 7.5680890E-001, 1.5022651E+000, 7.2167428E-001, 3.1561220E-002, 9.6812811E-005, 1.5414261E-001, 2.7070474E-002, 8.2867929E-005, 1.6165520E-001, 2.7918730E-002, 8.5501972E-005, 1.6023617E-001, 1.3495648E+002
 1.0700110E+003, 4.8931273E-002, 6.5510753E-002, 5.6487590E-002, 5.7763781E-002, 5.8162365E+001, 7.8760009E+001, 8.2630554E+001, 8.8282079E+001, 9.2234478E+001, 9.5588675E+001, 9.8136813E+001, 1.0153724E+002, 1.0410309E+002, 1.0628065E+002, 1.0715151E+002, 1.0981758E+002, 1.1276626E+002, 1.1690840E+002, 1.2009205E+002, 1.3184232E+002, 1.3184232E+002, 1.3907184E+002, 3.8778641E+001, 4.3223727E+001, 4.7654017E+001, 4.9705492E+001, 4.8268819E+001, 4.6214763E+001, 4.8100084E+001, 4.6444839E+001, 1.1413947E+002, 4.1499731E+001, 5.5593699E-001, 8.2492563E-001, 1.1623333E+000, 1.3139644E+000, 3.4664744E-001, 5.2176988E-001, 6.7324444E-001, 7.4050094E-001, 1.2017030E+000, 1.0711724E+000, 1.1563158E+000, 1.0768641E+000, 7.5631701E-001, 1.5354061E+000, 7.2854160E-001, 3.1698100E-002, 9.7237855E-005, 1.5391363E-001, 2.7260650E-002, 8.3458472E-005, 1.6133706E-001, 2.7966098E-002, 8.5649064E-005, 1.6015693E-001, 1.3764663E+002
 1.0800017E+003, 4.8865859E-002, 6.5518169E-002, 5.6412085E-002, 5.7768615E-002, 5.8972398E+001, 7.7277720E+001, 8.1275427E+001, 8.7599492E+001, 9.0979176E+001, 9.4033682E+001, 9.6353840E+001, 1.0176614E+002, 1.0508782E+002, 1.0794821E+002, 1.0999504E+002, 1.1259749E+002, 1.1349457E+002, 1.1747927E+002, 1.2133680E+002, 1.3457101E+002, 1.3457101E+002, 1.3972689E+002, 3.8859670E+001, 4.3287693E+001, 4.7726248E+001, 4.9781249E+001, 4.8290032E+001, 4.6320988E+001, 4.8202330E+001, 4.6540851E+001, 1.1461979E+002, 4.1556283E+001, 5.7384013E-001, 8.4617750E-001, 1.1256975E+000, 1.2832734E+000, 3.4584691E-001, 5.2821122E-001, 6.6797573E-001, 7.3714425E-001, 1.1710353E+000, 1.0738219E+000, 1.1726836E+000, 1.0773788E+000, 7.7297875E-001, 1.5249671E+000, 7.3065695E-001, 3.1841348E-002, 9.7682676E-005, 1.5367399E-001, 2.8123999E-002, 8.6139383E-005, 1.5989276E-001, 2.8500870E-002, 8.7309662E-005, 1.5926230E-001, 1.3784529E+002
 1.0900130E+003, 4.9137257E-002, 6.5455170E-002, 5.6725284E-002, 5.7774147E-002, 5.9342347E+001, 7.7545938E+001, 8.1771841E+001, 8.8839811E+001, 9.2012739E+001, 9.4852437E+001, 9.7854683E+001, 1.0104021E+002, 1.0427281E+002, 1.0834067E+002, 1.0967818E+002, 1.1123589E+002, 1.1175547E+002, 1.1756504E+002, 1.1981111E+002, 1.3116521E+002, 1.3116521E+002, 1.3844539E+002, 3.8881098E+001, 4.3397019E+001, 4.7864032E+001, 4.9961125E+001, 4.8466776E+001, 4.6417551E+001, 4.8306533E+001, 4.6615089E+001, 1.1442973E+002, 4.1613018E+001, 5.4386997E-001, 8.5936813E-001, 1.1564154E+000, 1.3209516E+000, 3.4276117E-001, 5.2843932E-001, 6.8063606E-001, 7.5233370E-001, 1.2089161E+000, 1.0756418E+000, 1.1912834E+000, 1.0682009E+000, 7.6429881E-001, 1.5052569E+000, 7.3507860E-001, 3.2010895E-002, 9.8209163E-005, 1.5339035E-001, 2.8661857E-002, 8.7809567E-005, 1.5899297E-001, 2.8902930E-002, 8.8558160E-005, 1.5858969E-001, 1.3702926E+002
 1.1000142E+003, 4.9346659E-002, 6.5482279E-002, 5.6966884E-002, 5.7716321E-002, 5.8228896E+001, 7.7424270E+001, 8.1853409E+001, 8.8438055E+001, 9.1730208E+001, 9.6888006E+001, 9.8373733E+001, 1.0171839E+002, 1.0389546E+002, 1.0765698E+002, 1.0980780E+002, 1.1040374E+002, 1.1124845E+002, 1.1716256E+002, 1.1988003E+002, 1.3029808E+002, 1.3029808E+002, 1.4042385E+002, 3.8961790E+001, 4.3457241E+001, 4.7961283E+001, 5.0072365E+001, 4.8559111E+001, 4.6550569E+001, 4.8442214E+001, 4.6719804E+001, 1.1498603E+002, 4.1641489E+001, 5.7948424E-001, 8.4708801E-001, 1.1587250E+000, 1.3083747E+000, 3.5171801E-001, 5.2985393E-001, 6.7642906E-001, 7.4572025E-001, 1.1942961E+000, 1.0937979E+000, 1.1924324E+000, 1.0831928E+000, 7.6877729E-001, 1.5695071E+000, 7.1950770E-001, 3.2302040E-002, 9.9113239E-005, 1.5290329E-001, 2.8546162E-002, 8.7450307E-005, 1.5918651E-001, 2.8842168E-002, 8.8369478E-005, 1.5869134E-001, 1.3639757E+002
 1.1100050E+003, 4.8946786E-002, 6.5448840E-002, 5.6505466E-002, 5.7810486E-002, 5.9915425E+001, 7.8060646E+001, 8.3464460E+001, 8.9355421E+001, 9.1348733E+001, 9.5071841E+001, 9.8601061E+001, 1.0302667E+002, 1.0574630E+002, 1.0851407E+002, 1.0970747E+002, 1.1113435E+002, 1.1245632E+002, 1.1754882E+002, 1.2022327E+002, 1.3091023E+002, 1.3091023E+002, 1.3968499E+002, 3.9038476E+001, 4.3533565E+001, 4.8029297E+001, 5.0180094E+001, 4.8650324E+001, 4.6608720E+001, 4.8597272E+001, 4.6822694E+001, 1.1633207E+002, 4.1699441E+001, 5.8202554E-001, 8.6021373E-001, 1.1409552E+000, 1.3027519E+000, 3.5043140E-001, 5.3400755E-001, 6.7729623E-001, 7.5092423E-001, 1.2007191E+000, 1.0487106E+000, 1.2311306E+000, 1.0843967E+000, 7.8688651E-001, 1.6521072E+000, 7.3272812E-001, 3.2652151E-002, 1.0020042E-004, 1.5231759E-001, 2.8865207E-002, 8.8441019E-005, 1.5865279E-001, 2.8721010E-002, 8.7993251E-005, 1.5889403E-001, 1.3753949E+002
