s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 6.6002514E+002, 1.0348567E-001, 5.1018884E-002, 1.1942206E-001, 4.5673126E-002, 5.2714174E+001, 7.3509667E+001, 8.2336515E+001, 9.0726204E+001, 9.2546510E+001, 9.4027885E+001, 9.6716088E+001, 9.9133518E+001, 1.0182861E+002, 1.0565143E+002, 1.0681865E+002, 1.0913829E+002, 1.1084298E+002, 1.1312202E+002, 1.1478553E+002, 1.1743977E+002, 1.1743977E+002, 1.1849333E+002, 4.1449867E+001, 5.1330542E+001, 5.7599946E+001, 6.1394827E+001, 5.9027446E+001, 5.1340527E+001, 5.9213029E+001, 5.6242332E+001, 1.2363803E+002, 4.5242203E+001, 5.2931364E-001, 8.0087775E-001, 9.7473329E-001, 1.1005175E+000, 3.1820621E-001, 4.9884922E-001, 6.1396568E-001, 6.9496009E-001, 9.9335997E-001, 8.5045363E-001, 1.0116689E+000, 9.7675998E-001, 6.7573799E-001, 1.0209029E+000, 5.1576338E-001, 5.1878922E-002, 1.5990443E-004, 1.2013532E-001, 2.9057130E-002, 8.9036987E-005, 1.5833172E-001, 4.4023252E-002, 1.3551052E-004, 1.3329476E-001,-1.6909806E+002
 6.7002053E+002, 1.0086804E-001, 5.1869596E-002, 1.1640644E-001, 4.6867262E-002, 5.4306308E+001, 7.0260452E+001, 8.0649708E+001, 8.6976211E+001, 8.9922670E+001, 9.1637854E+001, 9.3222349E+001, 9.6481395E+001, 9.8103700E+001, 1.0266086E+002, 1.0410498E+002, 1.0557818E+002, 1.0733007E+002, 1.1010391E+002, 1.1172656E+002, 1.1510820E+002, 1.1510820E+002, 1.1706744E+002, 4.1312822E+001, 5.1013984E+001, 5.7202621E+001, 6.0945543E+001, 5.8604810E+001, 5.1066272E+001, 5.8786685E+001, 5.5870752E+001, 1.2103480E+002, 4.5036351E+001, 4.8752599E-001, 7.4599568E-001, 9.3235480E-001, 1.0548698E+000, 2.9625709E-001, 4.6950851E-001, 5.8485098E-001, 6.6692538E-001, 9.5335124E-001, 8.1620599E-001, 9.7315073E-001, 9.1973742E-001, 6.4799484E-001, 1.0139177E+000, 4.8526045E-001, 5.1018076E-002, 1.5723127E-004, 1.2157869E-001, 2.6717876E-002, 8.1773023E-005, 1.6224508E-001, 4.4117553E-002, 1.3580335E-004, 1.3313693E-001,-1.4855373E+002
 6.8002774E+002, 9.6666609E-002, 5.3362423E-002, 1.1156535E-001, 4.8527259E-002, 5.3895039E+001, 6.9282616E+001, 7.8202387E+001, 8.4667250E+001, 8.6824005E+001, 8.9756715E+001, 9.1834103E+001, 9.4466003E+001, 9.6718540E+001, 9.9769462E+001, 1.0081844E+002, 1.0353002E+002, 1.0514265E+002, 1.0755293E+002, 1.0982897E+002, 1.1286928E+002, 1.1286928E+002, 1.1392405E+002, 4.1152056E+001, 5.0722063E+001, 5.6815237E+001, 6.0521390E+001, 5.8201307E+001, 5.0805031E+001, 5.8380214E+001, 5.5518960E+001, 1.1840081E+002, 4.4822405E+001, 4.4825070E-001, 7.1669504E-001, 8.7999522E-001, 1.0133754E+000, 2.7606651E-001, 4.4982319E-001, 5.5864393E-001, 6.4004937E-001, 9.1394564E-001, 7.8131735E-001, 9.1740178E-001, 8.8544822E-001, 6.1959721E-001, 9.3278447E-001, 4.5584330E-001, 5.1112857E-002, 1.5752559E-004, 1.2141952E-001, 2.6148424E-002, 8.0004733E-005, 1.6319773E-001, 4.5111823E-002, 1.3889080E-004, 1.3147335E-001,-1.1666533E+002
 6.9000646E+002, 9.3183333E-002, 5.4514388E-002, 1.0755112E-001, 4.9838961E-002, 5.2044033E+001, 6.7671360E+001, 7.6697400E+001, 8.2775153E+001, 8.4611234E+001, 8.7921535E+001, 9.0081155E+001, 9.2804579E+001, 9.4152478E+001, 9.7842104E+001, 9.9609375E+001, 1.0147124E+002, 1.0305526E+002, 1.0556330E+002, 1.0680465E+002, 1.0997722E+002, 1.0997722E+002, 1.1059394E+002, 4.0996052E+001, 5.0443523E+001, 5.6447555E+001, 6.0115596E+001, 5.7828692E+001, 5.0551283E+001, 5.7974684E+001, 5.5183356E+001, 1.1596753E+002, 4.4621918E+001, 4.1544466E-001, 6.8221790E-001, 8.4508422E-001, 9.6872671E-001, 2.5699496E-001, 4.2875900E-001, 5.3497680E-001, 6.1337885E-001, 8.8240672E-001, 7.5232893E-001, 8.7846295E-001, 8.4942501E-001, 5.9519648E-001, 9.4188698E-001, 4.3578648E-001, 5.0828441E-002, 1.5664240E-004, 1.2189626E-001, 2.5911590E-002, 7.9269303E-005, 1.6359393E-001, 4.4694286E-002, 1.3759424E-004, 1.3217216E-001,-9.1290229E+001
 7.0002730E+002, 9.1377544E-002, 5.5005505E-002, 1.0546980E-001, 5.0538240E-002, 5.0558143E+001, 6.4944902E+001, 7.3619243E+001, 8.1489698E+001, 8.3608685E+001, 8.6294068E+001, 8.8235169E+001, 9.1302716E+001, 9.1918550E+001, 9.5574887E+001, 9.7043505E+001, 9.9793945E+001, 1.0113616E+002, 1.0439518E+002, 1.0572736E+002, 1.0858748E+002, 1.0858748E+002, 1.0979639E+002, 4.0840093E+001, 5.0184157E+001, 5.6103388E+001, 5.9717794E+001, 5.7477734E+001, 5.0312581E+001, 5.7629432E+001, 5.4867401E+001, 1.1378329E+002, 4.4429651E+001, 3.8365930E-001, 6.6105361E-001, 8.1802555E-001, 9.3081070E-001, 2.4210959E-001, 4.1308870E-001, 5.1726708E-001, 5.9087031E-001, 8.5099298E-001, 7.2693528E-001, 8.5531278E-001, 8.2103444E-001, 5.7238453E-001, 8.8223575E-001, 4.1463711E-001, 5.0617782E-002, 1.5598825E-004, 1.2224947E-001, 2.5194167E-002, 7.7041529E-005, 1.6479411E-001, 4.4490991E-002, 1.3696296E-004, 1.3251216E-001,-7.8471005E+001
 7.1001915E+002, 8.9265710E-002, 5.5602466E-002, 1.0303551E-001, 5.1299831E-002, 5.2865894E+001, 6.3629538E+001, 7.1371976E+001, 7.8436299E+001, 8.1208442E+001, 8.3973407E+001, 8.6080018E+001, 8.8198804E+001, 9.0705092E+001, 9.3854749E+001, 9.6001084E+001, 9.8181112E+001, 9.9593528E+001, 1.0235952E+002, 1.0412185E+002, 1.0753136E+002, 1.0753136E+002, 1.0711684E+002, 4.0617878E+001, 4.9930834E+001, 5.5780507E+001, 5.9357411E+001, 5.7139419E+001, 5.0085787E+001, 5.7295405E+001, 5.4575309E+001, 1.1156712E+002, 4.4248453E+001, 3.2701165E-001, 6.3310127E-001, 7.9244526E-001, 9.1083281E-001, 2.2414283E-001, 3.9624700E-001, 5.0127661E-001, 5.7525199E-001, 8.2545873E-001, 7.0417156E-001, 8.3721462E-001, 7.9603135E-001, 5.4986004E-001, 8.1313515E-001, 3.9689600E-001, 4.9501291E-002, 1.5252124E-004, 1.2412102E-001, 2.5266575E-002, 7.7266373E-005, 1.6467298E-001, 4.4316326E-002, 1.3642059E-004, 1.3280433E-001,-6.3765047E+001
 7.2000715E+002, 8.7595920E-002, 5.6038080E-002, 1.0111063E-001, 5.1904416E-002, 5.3897266E+001, 5.9643774E+001, 6.9666598E+001, 7.7289236E+001, 7.9326896E+001, 8.2414689E+001, 8.4357187E+001, 8.6207607E+001, 8.9051530E+001, 9.2514935E+001, 9.5042132E+001, 9.6701249E+001, 9.7255565E+001, 1.0005957E+002, 1.0213605E+002, 1.0460554E+002, 1.0460554E+002, 1.0562292E+002, 4.0455088E+001, 4.9697394E+001, 5.5480809E+001, 5.9012423E+001, 5.6784816E+001, 4.9885226E+001, 5.6945507E+001, 5.4277738E+001, 1.0969947E+002, 4.4064480E+001, 3.2047900E-001, 6.0849594E-001, 7.6952327E-001, 8.7908171E-001, 2.1587726E-001, 3.8042315E-001, 4.8521452E-001, 5.5807322E-001, 7.7680839E-001, 6.9067837E-001, 7.8870509E-001, 7.6343301E-001, 5.3326365E-001, 8.3532888E-001, 3.7488300E-001, 4.8996001E-002, 1.5095218E-004, 1.2496788E-001, 2.5133645E-002, 7.6853593E-005, 1.6489536E-001, 4.4433353E-002, 1.3678398E-004, 1.3260865E-001,-5.2499514E+001
 7.3001882E+002, 8.7102733E-002, 5.6022009E-002, 1.0054207E-001, 5.2181792E-002, 5.1479456E+001, 5.9310214E+001, 6.8719352E+001, 7.5182851E+001, 7.7686609E+001, 8.0903516E+001, 8.2711017E+001, 8.5410031E+001, 8.8293074E+001, 9.1081251E+001, 9.2589098E+001, 9.4573487E+001, 9.5387405E+001, 9.7163116E+001, 9.8894208E+001, 1.0253856E+002, 1.0253856E+002, 1.0291620E+002, 4.0305119E+001, 4.9448536E+001, 5.5183567E+001, 5.8666073E+001, 5.6462981E+001, 4.9669051E+001, 5.6607515E+001, 5.4002021E+001, 1.0780318E+002, 4.3883156E+001, 2.9712680E-001, 5.8120855E-001, 7.4067586E-001, 8.4224347E-001, 2.0606687E-001, 3.6743949E-001, 4.6723551E-001, 5.3440701E-001, 7.5774284E-001, 6.6274250E-001, 7.5823946E-001, 7.4111596E-001, 5.1283976E-001, 7.6897141E-001, 3.5459985E-001, 4.8769796E-002, 1.5024976E-004, 1.2534704E-001, 2.4895629E-002, 7.6114494E-005, 1.6529354E-001, 4.2866013E-002, 1.3191700E-004, 1.3523072E-001,-4.9159420E+001
 7.4002712E+002, 8.6141590E-002, 5.6202272E-002, 9.9433996E-002, 5.2562513E-002, 5.2527635E+001, 5.8435405E+001, 6.6669667E+001, 7.2882939E+001, 7.6322169E+001, 7.9283070E+001, 8.1460457E+001, 8.4489136E+001, 8.6475510E+001, 8.8792925E+001, 9.0926967E+001, 9.3884236E+001, 9.5518540E+001, 9.7207749E+001, 9.8391785E+001, 1.0019861E+002, 1.0019861E+002, 1.0101212E+002, 4.0142770E+001, 4.9221652E+001, 5.4885828E+001, 5.8323506E+001, 5.6164790E+001, 4.9473731E+001, 5.6305229E+001, 5.3729985E+001, 1.0603231E+002, 4.3719745E+001, 2.7871452E-001, 5.6166014E-001, 7.1245661E-001, 8.1147906E-001, 1.9555137E-001, 3.5369123E-001, 4.5232283E-001, 5.1706356E-001, 7.3876426E-001, 6.4788724E-001, 7.3478772E-001, 7.1613556E-001, 4.9613797E-001, 7.6405875E-001, 3.4724787E-001, 4.8294156E-002, 1.4877277E-004, 1.2614409E-001, 2.5271502E-002, 7.7281672E-005, 1.6466474E-001, 4.1952231E-002, 1.2907948E-004, 1.3675939E-001,-4.2746223E+001
 7.5001463E+002, 8.4319488E-002, 5.6604250E-002, 9.7333226E-002, 5.3224712E-002, 5.2148173E+001, 5.7168279E+001, 6.4859333E+001, 7.1336583E+001, 7.4734671E+001, 7.7380370E+001, 7.9684901E+001, 8.2316675E+001, 8.5016636E+001, 8.7220176E+001, 8.9069480E+001, 9.0400308E+001, 9.2536080E+001, 9.5096555E+001, 9.6557604E+001, 9.9625615E+001, 9.9625615E+001, 1.0043372E+002, 3.9985164E+001, 4.8993708E+001, 5.4609942E+001, 5.8011047E+001, 5.5849570E+001, 4.9272609E+001, 5.5994759E+001, 5.3466657E+001, 1.0439520E+002, 4.3571291E+001, 2.5349144E-001, 5.3729765E-001, 6.9502561E-001, 7.9147690E-001, 1.8644083E-001, 3.4132422E-001, 4.3871455E-001, 5.0197720E-001, 6.9922475E-001, 6.2646480E-001, 7.1582556E-001, 6.8696506E-001, 4.8156726E-001, 7.6956599E-001, 3.4364504E-001, 4.7922930E-002, 1.4762001E-004, 1.2676615E-001, 2.5898109E-002, 7.9227441E-005, 1.6361648E-001, 4.1065481E-002, 1.2632590E-004, 1.3824285E-001,-3.0780685E+001
 7.6000529E+002, 8.3213471E-002, 5.6783051E-002, 9.6057990E-002, 5.3662337E-002, 5.2017684E+001, 5.4977358E+001, 6.3862003E+001, 7.0561676E+001, 7.2763100E+001, 7.6938878E+001, 7.8174628E+001, 8.1708596E+001, 8.4110374E+001, 8.6340886E+001, 8.7509221E+001, 8.9414371E+001, 9.0949292E+001, 9.2682143E+001, 9.3962461E+001, 9.6881451E+001, 9.6881451E+001, 9.8099224E+001, 3.9843452E+001, 4.8775266E+001, 5.4328037E+001, 5.7695791E+001, 5.5555663E+001, 4.9080281E+001, 5.5727018E+001, 5.3198743E+001, 1.0271697E+002, 4.3421855E+001, 2.4738916E-001, 5.2034193E-001, 6.6248464E-001, 7.6044564E-001, 1.7948806E-001, 3.3037491E-001, 4.2340544E-001, 4.8548180E-001, 6.7946283E-001, 6.0325500E-001, 7.0461222E-001, 6.6374724E-001, 4.6385380E-001, 7.6689541E-001, 3.2817231E-001, 4.7523049E-002, 1.4637828E-004, 1.2743591E-001, 2.5065976E-002, 7.6643462E-005, 1.6500856E-001, 4.1443373E-002, 1.2749935E-004, 1.3761067E-001,-2.3680369E+001
 7.7002427E+002, 8.2235464E-002, 5.6942699E-002, 9.4930293E-002, 5.4037606E-002, 5.1391434E+001, 5.3965762E+001, 6.2737566E+001, 6.9384270E+001, 7.1773427E+001, 7.5449699E+001, 7.6974329E+001, 8.0386228E+001, 8.2152436E+001, 8.5316240E+001, 8.6747474E+001, 8.8426121E+001, 8.9461968E+001, 9.1798961E+001, 9.2888415E+001, 9.5348943E+001, 9.5348943E+001, 9.6606057E+001, 3.9713160E+001, 4.8579716E+001, 5.4064885E+001, 5.7391511E+001, 5.5277120E+001, 4.8895372E+001, 5.5448512E+001, 5.2958760E+001, 1.0111616E+002, 4.3279894E+001, 2.4243031E-001, 5.1094540E-001, 6.4714534E-001, 7.3733483E-001, 1.7301776E-001, 3.2254407E-001, 4.1213732E-001, 4.6909134E-001, 6.6691402E-001, 5.9098465E-001, 6.7592727E-001, 6.4729642E-001, 4.4939694E-001, 6.8911544E-001, 3.1905554E-001, 4.6695311E-002, 1.4380794E-004, 1.2882252E-001, 2.4305167E-002, 7.4280961E-005, 1.6628133E-001, 4.0773757E-002, 1.2542003E-004, 1.3873087E-001,-1.7441407E+001
 7.8001628E+002, 8.1094287E-002, 5.7102315E-002, 9.3614400E-002, 5.4489420E-002, 5.0631875E+001, 5.3315258E+001, 6.0576874E+001, 6.8256380E+001, 7.1147133E+001, 7.3805834E+001, 7.5875685E+001, 7.9166581E+001, 8.1249751E+001, 8.3946071E+001, 8.5279005E+001, 8.6764511E+001, 8.7977928E+001, 9.0586993E+001, 9.1478029E+001, 9.3869181E+001, 9.3869181E+001, 9.4522888E+001, 3.9608594E+001, 4.8385787E+001, 5.3805319E+001, 5.7097414E+001, 5.5014073E+001, 4.8716866E+001, 5.5174071E+001, 5.2722220E+001, 9.9602479E+001, 4.3136197E+001, 2.3585277E-001, 4.9356552E-001, 6.2474584E-001, 7.1362168E-001, 1.6692978E-001, 3.1196310E-001, 3.9936090E-001, 4.5533682E-001, 6.4357989E-001, 5.7521859E-001, 6.5354598E-001, 6.2852133E-001, 4.3423339E-001, 7.0901721E-001, 3.0437349E-001, 4.6810217E-002, 1.4416475E-004, 1.2863020E-001, 2.4657714E-002, 7.5375707E-005, 1.6569155E-001, 4.1439592E-002, 1.2748761E-004, 1.3761699E-001,-1.0260905E+001
 7.9002664E+002, 7.9973963E-002, 5.7302761E-002, 9.2322494E-002, 5.4888822E-002, 4.9669802E+001, 5.2870211E+001, 5.9918490E+001, 6.6920207E+001, 6.9488250E+001, 7.2729432E+001, 7.4705216E+001, 7.7862574E+001, 7.9850506E+001, 8.2808795E+001, 8.4430235E+001, 8.5904200E+001, 8.7281594E+001, 8.9516135E+001, 9.0208839E+001, 9.3051624E+001, 9.3051624E+001, 9.4058829E+001, 3.9469456E+001, 4.8181268E+001, 5.3554659E+001, 5.6811858E+001, 5.4741807E+001, 4.8539143E+001, 5.4903662E+001, 5.2485431E+001, 9.8256507E+001, 4.2991186E+001, 2.1260915E-001, 4.6922969E-001, 6.0602183E-001, 6.9366295E-001, 1.5982649E-001, 3.0056471E-001, 3.8851320E-001, 4.4364661E-001, 6.1974765E-001, 5.5788025E-001, 6.2761890E-001, 6.0904861E-001, 4.2301524E-001, 6.6894681E-001, 2.9299156E-001, 4.5537580E-002, 1.4021288E-004, 1.3076119E-001, 2.4365352E-002, 7.4467851E-005, 1.6618064E-001, 4.1728823E-002, 1.2838574E-004, 1.3713314E-001,-3.3278209E+000
 8.0001178E+002, 7.9454313E-002, 5.7318956E-002, 9.1723239E-002, 5.5129116E-002, 4.8976326E+001, 5.3152590E+001, 5.8720509E+001, 6.6178737E+001, 6.9016982E+001, 7.2028136E+001, 7.3710810E+001, 7.7249317E+001, 7.9231788E+001, 8.0838625E+001, 8.1820304E+001, 8.4059811E+001, 8.5961896E+001, 8.8002811E+001, 8.8937749E+001, 9.1647143E+001, 9.1647143E+001, 9.2624858E+001, 3.9357699E+001, 4.7989224E+001, 5.3321656E+001, 5.6541759E+001, 5.4477824E+001, 4.8371673E+001, 5.4643160E+001, 5.2261817E+001, 9.6906352E+001, 4.2865009E+001, 2.1337166E-001, 4.5616827E-001, 5.9532737E-001, 6.7777211E-001, 1.5698126E-001, 2.9225958E-001, 3.7812391E-001, 4.3264445E-001, 6.0154572E-001, 5.4629939E-001, 6.1327462E-001, 5.9190674E-001, 4.1052912E-001, 6.4251319E-001, 2.8949596E-001, 4.4954045E-002, 1.3840086E-004, 1.3173760E-001, 2.4167921E-002, 7.3854779E-005, 1.6651093E-001, 4.1460881E-002, 1.2755372E-004, 1.3758138E-001,-1.3845148E-001
 8.1001322E+002, 7.9079506E-002, 5.7322971E-002, 9.1291007E-002, 5.5305711E-002, 4.8370315E+001, 5.2403681E+001, 5.7434951E+001, 6.5218539E+001, 6.7667670E+001, 7.1244068E+001, 7.3286022E+001, 7.6834433E+001, 7.8629246E+001, 8.0251870E+001, 8.0962903E+001, 8.2454940E+001, 8.4041638E+001, 8.6102027E+001, 8.7453079E+001, 8.9822530E+001, 8.9822530E+001, 9.0186224E+001, 3.9254799E+001, 4.7813189E+001, 5.3080510E+001, 5.6272294E+001, 5.4236828E+001, 4.8210528E+001, 5.4402733E+001, 5.2042148E+001, 9.5428964E+001, 4.2735538E+001, 2.0883113E-001, 4.5184543E-001, 5.6984443E-001, 6.5488236E-001, 1.5206299E-001, 2.8697855E-001, 3.6797147E-001, 4.2006760E-001, 5.8924458E-001, 5.3271141E-001, 6.0112991E-001, 5.7325519E-001, 3.9542146E-001, 6.2609693E-001, 2.7910666E-001, 4.4490872E-002, 1.3696259E-004, 1.3251248E-001, 2.3821783E-002, 7.2779933E-005, 1.6708999E-001, 3.9484780E-002, 1.2141743E-004, 1.4088722E-001, 2.1414874E+000
 8.2002179E+002, 7.8566782E-002, 5.7303300E-002, 9.0699717E-002, 5.5568119E-002, 4.7705959E+001, 5.2485802E+001, 5.6344882E+001, 6.4507139E+001, 6.7076136E+001, 7.0380547E+001, 7.2547078E+001, 7.5628435E+001, 7.7521275E+001, 7.9310222E+001, 8.0238114E+001, 8.1428445E+001, 8.2923337E+001, 8.4905048E+001, 8.6617960E+001, 8.8151677E+001, 8.8151677E+001, 8.9227393E+001, 3.9158593E+001, 4.7642996E+001, 5.2855715E+001, 5.6007557E+001, 5.3995773E+001, 4.8046527E+001, 5.4154664E+001, 5.1827116E+001, 9.4136158E+001, 4.2613633E+001, 2.0542383E-001, 4.3732190E-001, 5.5879433E-001, 6.3415392E-001, 1.4758585E-001, 2.7930964E-001, 3.5799977E-001, 4.0691053E-001, 5.7295462E-001, 5.1679178E-001, 5.7685454E-001, 5.5866357E-001, 3.8423250E-001, 6.1851547E-001, 2.7446834E-001, 4.4500009E-002, 1.3699097E-004, 1.3249719E-001, 2.3655639E-002, 7.2264017E-005, 1.6736793E-001, 3.8667850E-002, 1.1888066E-004, 1.4225387E-001, 5.2620873E+000
 8.3001426E+002, 7.7978624E-002, 5.7362559E-002, 9.0021421E-002, 5.5802364E-002, 4.7248235E+001, 5.1491089E+001, 5.6012232E+001, 6.3620661E+001, 6.5940878E+001, 6.9700769E+001, 7.1273650E+001, 7.4343290E+001, 7.6872387E+001, 7.8372815E+001, 7.9803205E+001, 8.0931858E+001, 8.1831048E+001, 8.3882843E+001, 8.4731341E+001, 8.7279347E+001, 8.7279347E+001, 8.8629358E+001, 3.9058415E+001, 4.7469089E+001, 5.2632848E+001, 5.5748358E+001, 5.3765699E+001, 4.7888738E+001, 5.3916454E+001, 5.1616914E+001, 9.3027753E+001, 4.2500780E+001, 1.9630457E-001, 4.2211502E-001, 5.4181643E-001, 6.1436049E-001, 1.4378628E-001, 2.7127580E-001, 3.4836123E-001, 3.9559880E-001, 5.5770506E-001, 5.0496615E-001, 5.6269700E-001, 5.4156364E-001, 3.7508245E-001, 5.7646603E-001, 2.7130444E-001, 4.4223506E-002, 1.3613235E-004, 1.3295976E-001, 2.3148483E-002, 7.0689172E-005, 1.6821635E-001, 3.9812144E-002, 1.2243398E-004, 1.4033957E-001, 8.7988887E+000
 8.4001235E+002, 7.7185306E-002, 5.7433961E-002, 8.9106497E-002, 5.6123701E-002, 4.6975473E+001, 5.1378793E+001, 5.5255690E+001, 6.3242902E+001, 6.4924016E+001, 6.8799512E+001, 7.0485178E+001, 7.3880005E+001, 7.5713777E+001, 7.6633027E+001, 7.7743147E+001, 7.9487795E+001, 8.0978028E+001, 8.3198933E+001, 8.3876762E+001, 8.5426437E+001, 8.5426437E+001, 8.6750923E+001, 3.8969308E+001, 4.7301011E+001, 5.2414023E+001, 5.5498062E+001, 5.3530712E+001, 4.7735816E+001, 5.3679823E+001, 5.1413039E+001, 9.1880733E+001, 4.2386698E+001, 1.9444749E-001, 4.1066589E-001, 5.2446704E-001, 5.9789062E-001, 1.4096449E-001, 2.6416800E-001, 3.3935699E-001, 3.8624389E-001, 5.3965717E-001, 4.9174540E-001, 5.4340188E-001, 5.2729027E-001, 3.6461506E-001, 5.5163211E-001, 2.6322879E-001, 4.3717636E-002, 1.3456150E-004, 1.3380603E-001, 2.2821972E-002, 6.9675273E-005, 1.6876258E-001, 4.0230223E-002, 1.2373222E-004, 1.3964016E-001, 1.3549751E+001
 8.5000582E+002, 7.6482691E-002, 5.7592276E-002, 8.8296159E-002, 5.6325968E-002, 4.6649659E+001, 5.0552434E+001, 5.4269594E+001, 6.2391880E+001, 6.4564180E+001, 6.8205899E+001, 6.9999404E+001, 7.2471362E+001, 7.4145735E+001, 7.6304192E+001, 7.7161392E+001, 7.9015609E+001, 8.0193416E+001, 8.1537067E+001, 8.2715343E+001, 8.4192704E+001, 8.4192704E+001, 8.5082562E+001, 3.8873171E+001, 4.7142044E+001, 5.2197073E+001, 5.5247164E+001, 5.3310665E+001, 4.7581329E+001, 5.3445483E+001, 5.1216875E+001, 9.0653132E+001, 4.2274103E+001, 1.8296821E-001, 4.0427387E-001, 5.1057097E-001, 5.7752563E-001, 1.3679677E-001, 2.5883859E-001, 3.3063191E-001, 3.7549845E-001, 5.2497752E-001, 4.7911956E-001, 5.2236273E-001, 5.1611869E-001, 3.5377220E-001, 5.5092373E-001, 2.5477502E-001, 4.3913537E-002, 1.3516982E-004, 1.3347831E-001, 2.3215865E-002, 7.0898408E-005, 1.6810363E-001, 3.8259203E-002, 1.1761171E-004, 1.4293750E-001, 1.7708597E+001
 8.6002287E+002, 7.5768184E-002, 5.7672796E-002, 8.7472082E-002, 5.6594418E-002, 4.6086597E+001, 5.0544976E+001, 5.3929510E+001, 6.1707621E+001, 6.4054095E+001, 6.7206359E+001, 6.8928058E+001, 7.1991930E+001, 7.3564224E+001, 7.5524106E+001, 7.6401927E+001, 7.8530294E+001, 7.8968015E+001, 7.9957820E+001, 8.1468480E+001, 8.3395669E+001, 8.3395669E+001, 8.4258802E+001, 3.8788966E+001, 4.6990813E+001, 5.1992333E+001, 5.5011797E+001, 5.3085941E+001, 4.7436580E+001, 5.3209355E+001, 5.1024394E+001, 8.9528087E+001, 4.2164596E+001, 1.8600351E-001, 3.9429974E-001, 4.9815518E-001, 5.6713792E-001, 1.3450631E-001, 2.5267606E-001, 3.2221325E-001, 3.6656153E-001, 5.1118792E-001, 4.6899730E-001, 5.0455796E-001, 5.0195820E-001, 3.4493490E-001, 5.3487193E-001, 2.4983705E-001, 4.4141679E-002, 1.3587826E-004, 1.3309665E-001, 2.2847556E-002, 6.9754719E-005, 1.6871978E-001, 3.8016149E-002, 1.1685697E-004, 1.4334410E-001, 2.1907058E+001
 8.7002559E+002, 7.5071103E-002, 5.7716122E-002, 8.6668083E-002, 5.6882022E-002, 4.6255051E+001, 5.0005113E+001, 5.3892189E+001, 6.0991672E+001, 6.3532927E+001, 6.6540416E+001, 6.8336954E+001, 7.0831777E+001, 7.2617771E+001, 7.4414374E+001, 7.5414265E+001, 7.7084956E+001, 7.7846633E+001, 7.9397089E+001, 8.0686055E+001, 8.2364510E+001, 8.2364510E+001, 8.3242682E+001, 3.8699808E+001, 4.6831123E+001, 5.1792322E+001, 5.4779598E+001, 5.2882800E+001, 4.7294089E+001, 5.3004596E+001, 5.0837544E+001, 8.8489510E+001, 4.2055466E+001, 1.7148723E-001, 3.7955618E-001, 4.8799867E-001, 5.4937708E-001, 1.3081816E-001, 2.4618249E-001, 3.1513554E-001, 3.5750254E-001, 5.0420714E-001, 4.6066780E-001, 5.0262975E-001, 4.8911097E-001, 3.3688533E-001, 5.2948789E-001, 2.4017437E-001, 4.3386501E-002, 1.3353325E-004, 1.3435999E-001, 2.3372921E-002, 7.1386108E-005, 1.6784089E-001, 3.6656203E-002, 1.1263400E-004, 1.4561917E-001, 2.5957783E+001
 8.8002142E+002, 7.4459107E-002, 5.7818282E-002, 8.5962202E-002, 5.7075737E-002, 4.6151010E+001, 4.8820735E+001, 5.3480418E+001, 6.0486272E+001, 6.2687783E+001, 6.5991210E+001, 6.7424195E+001, 6.9901944E+001, 7.1553552E+001, 7.3674261E+001, 7.4575611E+001, 7.6184728E+001, 7.6616829E+001, 7.8007280E+001, 7.9367824E+001, 8.1258038E+001, 8.1258038E+001, 8.2984999E+001, 3.8610997E+001, 4.6683005E+001, 5.1604035E+001, 5.4555315E+001, 5.2671997E+001, 4.7157840E+001, 5.2801991E+001, 5.0648676E+001, 8.7475861E+001, 4.1949167E+001, 1.6965999E-001, 3.7378742E-001, 4.7786441E-001, 5.3947799E-001, 1.2817072E-001, 2.4087845E-001, 3.0896381E-001, 3.4974179E-001, 4.8227226E-001, 4.5049610E-001, 4.9405266E-001, 4.7423578E-001, 3.2889963E-001, 5.2330426E-001, 2.3407772E-001, 4.3305545E-002, 1.3328186E-004, 1.3449542E-001, 2.2895075E-002, 6.9902277E-005, 1.6864028E-001, 3.7613107E-002, 1.1560542E-004, 1.4401836E-001, 2.9483212E+001
