s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 8.7000389E+002, 1.3630763E-001, 2.0285126E-001, 1.5727420E-001, 1.5843690E-001, 7.7692653E+001, 1.0618517E+002, 1.1223009E+002, 1.1840039E+002, 1.2317369E+002, 1.2774947E+002, 1.3074777E+002, 1.3902745E+002, 1.4725807E+002, 1.5279389E+002, 1.5451103E+002, 1.5890150E+002, 1.6316672E+002, 1.6749032E+002, 1.6979372E+002, 1.8975957E+002, 1.8975957E+002, 2.0128760E+002, 4.6495564E+001, 5.5556274E+001, 6.4285463E+001, 6.7797418E+001, 6.6823042E+001, 6.1903579E+001, 6.6853188E+001, 6.2116750E+001, 1.6488133E+002, 5.3268910E+001, 1.0904306E+000, 1.6359836E+000, 2.1492950E+000, 2.3719099E+000, 7.0309053E-001, 1.0196410E+000, 1.2942509E+000, 1.3941602E+000, 2.2988964E+000, 2.0245396E+000, 2.3084220E+000, 2.0513991E+000, 1.5079761E+000, 2.8501314E+000, 1.5436859E+000, 4.5945921E-002, 1.4148088E-004, 1.3007831E-001, 3.8695905E-002, 1.1896778E-004, 1.4220665E-001, 3.6992164E-002, 1.1367724E-004, 1.4505714E-001, 7.3801978E+001
 8.8000553E+002, 1.3540782E-001, 2.0283641E-001, 1.5623761E-001, 1.5880530E-001, 7.8556217E+001, 1.0475861E+002, 1.1155267E+002, 1.1960529E+002, 1.2127501E+002, 1.2704024E+002, 1.3092226E+002, 1.3786105E+002, 1.4450124E+002, 1.5116182E+002, 1.5316061E+002, 1.5897031E+002, 1.6292183E+002, 1.6634195E+002, 1.7056396E+002, 1.8833272E+002, 1.8833272E+002, 1.9905815E+002, 4.6592307E+001, 5.5570811E+001, 6.4430581E+001, 6.7903737E+001, 6.6958568E+001, 6.2007437E+001, 6.7055977E+001, 6.2178175E+001, 1.6603811E+002, 5.3349711E+001, 1.0783256E+000, 1.5329492E+000, 2.1588035E+000, 2.3333061E+000, 6.9890717E-001, 1.0004766E+000, 1.2899455E+000, 1.3810000E+000, 2.3271273E+000, 1.9932534E+000, 2.3620014E+000, 1.9970293E+000, 1.4964404E+000, 2.9138440E+000, 1.4876604E+000, 4.5999063E-002, 1.4164590E-004, 1.2998941E-001, 3.9125243E-002, 1.2030098E-004, 1.4148837E-001, 3.7787081E-002, 1.1614566E-004, 1.4372731E-001, 7.5495713E+001
 8.9000111E+002, 1.3773956E-001, 2.0240817E-001, 1.5892418E-001, 1.5836093E-001, 7.7743560E+001, 1.0466178E+002, 1.1274950E+002, 1.1886226E+002, 1.2119807E+002, 1.2482565E+002, 1.2965497E+002, 1.3627372E+002, 1.4314185E+002, 1.4977491E+002, 1.5195178E+002, 1.5483696E+002, 1.6038429E+002, 1.6768796E+002, 1.7223070E+002, 1.8907144E+002, 1.8907144E+002, 1.9875583E+002, 4.6678703E+001, 5.5681449E+001, 6.4531212E+001, 6.8058351E+001, 6.7114618E+001, 6.2085996E+001, 6.7164794E+001, 6.2309909E+001, 1.6458144E+002, 5.3367967E+001, 1.0708764E+000, 1.5742055E+000, 2.1226873E+000, 2.3820746E+000, 6.9478326E-001, 1.0010891E+000, 1.2772880E+000, 1.3893455E+000, 2.3226665E+000, 2.0037424E+000, 2.3126721E+000, 2.0210002E+000, 1.4706619E+000, 2.7430179E+000, 1.4799491E+000, 4.5964107E-002, 1.4153735E-004, 1.3004789E-001, 3.9171757E-002, 1.2044542E-004, 1.4141059E-001, 3.7736672E-002, 1.1598912E-004, 1.4381164E-001, 7.1099648E+001
 9.0000995E+002, 1.3771456E-001, 2.0256883E-001, 1.5889538E-001, 1.5820187E-001, 7.8223978E+001, 1.0092931E+002, 1.0981972E+002, 1.2068110E+002, 1.2427635E+002, 1.2819997E+002, 1.3101191E+002, 1.3736408E+002, 1.4209953E+002, 1.5091156E+002, 1.5369948E+002, 1.5978964E+002, 1.6279070E+002, 1.6685296E+002, 1.7010672E+002, 1.8507214E+002, 1.8507214E+002, 2.0053499E+002, 4.6757291E+001, 5.5760549E+001, 6.4658638E+001, 6.8217631E+001, 6.7140272E+001, 6.2177902E+001, 6.7371814E+001, 6.2388536E+001, 1.6645018E+002, 5.3492245E+001, 1.0700071E+000, 1.5706126E+000, 2.1686544E+000, 2.3745271E+000, 6.9698119E-001, 1.0079511E+000, 1.2945894E+000, 1.3971823E+000, 2.2482167E+000, 1.9775279E+000, 2.3751846E+000, 2.0012876E+000, 1.5189973E+000, 2.9853168E+000, 1.5082639E+000, 4.6132095E-002, 1.4205900E-004, 1.2976686E-001, 3.8949450E-002, 1.1975510E-004, 1.4178245E-001, 3.7917436E-002, 1.1655044E-004, 1.4350924E-001, 7.1207036E+001
 9.1000750E+002, 1.3568418E-001, 2.0279938E-001, 1.5655561E-001, 1.5866612E-001, 8.2211736E+001, 1.0253016E+002, 1.0970847E+002, 1.1764463E+002, 1.2177501E+002, 1.2513164E+002, 1.3076927E+002, 1.3875571E+002, 1.4509498E+002, 1.5109738E+002, 1.5369178E+002, 1.5703277E+002, 1.6198949E+002, 1.6738970E+002, 1.7247279E+002, 1.9205683E+002, 1.9205683E+002, 2.0392487E+002, 4.6697332E+001, 5.5801731E+001, 6.4797605E+001, 6.8368917E+001, 6.7339413E+001, 6.2309676E+001, 6.7459163E+001, 6.2506566E+001, 1.6548834E+002, 5.3535993E+001, 9.9736867E-001, 1.5304434E+000, 2.1414321E+000, 2.3890509E+000, 6.8117915E-001, 9.8851796E-001, 1.2870813E+000, 1.4012631E+000, 2.3332883E+000, 1.9897558E+000, 2.2856252E+000, 2.0035781E+000, 1.4794164E+000, 2.7905356E+000, 1.4844931E+000, 4.6274393E-002, 1.4250087E-004, 1.2952881E-001, 3.8940923E-002, 1.1972862E-004, 1.4179672E-001, 3.7921961E-002, 1.1656449E-004, 1.4350167E-001, 7.4668406E+001
 9.2000892E+002, 1.3633506E-001, 2.0297921E-001, 1.5730549E-001, 1.5826974E-001, 7.9862061E+001, 1.0230707E+002, 1.1176939E+002, 1.1934869E+002, 1.2239765E+002, 1.2609801E+002, 1.3388224E+002, 1.3967875E+002, 1.4422785E+002, 1.5214289E+002, 1.5438300E+002, 1.5963293E+002, 1.6131592E+002, 1.6542287E+002, 1.6921531E+002, 1.8858150E+002, 1.8858150E+002, 1.9876002E+002, 4.6850417E+001, 5.5853264E+001, 6.4993102E+001, 6.8527582E+001, 6.7464566E+001, 6.2401547E+001, 6.7596500E+001, 6.2600970E+001, 1.6660880E+002, 5.3645241E+001, 1.0763580E+000, 1.5345135E+000, 2.1897741E+000, 2.3653802E+000, 7.0246840E-001, 9.9962877E-001, 1.3022996E+000, 1.3977200E+000, 2.3245439E+000, 2.0031593E+000, 2.3381139E+000, 2.0012374E+000, 1.5121845E+000, 2.9874730E+000, 1.5055755E+000, 4.6312792E-002, 1.4262011E-004, 1.2946457E-001, 3.9717363E-002, 1.2213966E-004, 1.4049783E-001, 3.7899101E-002, 1.1649351E-004, 1.4353991E-001, 7.3620817E+001
 9.3000503E+002, 1.3633440E-001, 2.0248194E-001, 1.5730516E-001, 1.5882532E-001, 7.8636734E+001, 1.0299955E+002, 1.1289320E+002, 1.1822181E+002, 1.1980471E+002, 1.2446214E+002, 1.2843307E+002, 1.3911836E+002, 1.4555951E+002, 1.5032312E+002, 1.5338452E+002, 1.5747878E+002, 1.6286725E+002, 1.6712021E+002, 1.6878574E+002, 1.8688561E+002, 1.8688561E+002, 1.9871565E+002, 4.6927693E+001, 5.6015474E+001, 6.5051531E+001, 6.8552797E+001, 6.7676871E+001, 6.2532732E+001, 6.7735605E+001, 6.2743796E+001, 1.6583803E+002, 5.3703289E+001, 1.0636560E+000, 1.6089997E+000, 2.1267868E+000, 2.3274090E+000, 6.9052079E-001, 1.0081493E+000, 1.2877305E+000, 1.3838432E+000, 2.3565090E+000, 2.0149799E+000, 2.3214068E+000, 2.0296252E+000, 1.4913541E+000, 2.7827242E+000, 1.4818372E+000, 4.6364960E-002, 1.4278210E-004, 1.2937730E-001, 3.9002135E-002, 1.1991870E-004, 1.4169436E-001, 3.7637584E-002, 1.1568143E-004, 1.4397741E-001, 7.3824231E+001
 9.4001064E+002, 1.3694454E-001, 2.0275465E-001, 1.5800772E-001, 1.5825099E-001, 7.7831425E+001, 1.0257218E+002, 1.1186163E+002, 1.1886152E+002, 1.2248297E+002, 1.2638095E+002, 1.3143194E+002, 1.4115452E+002, 1.4517603E+002, 1.5084568E+002, 1.5416905E+002, 1.5735909E+002, 1.6287544E+002, 1.7088899E+002, 1.7321740E+002, 1.8959163E+002, 1.8959163E+002, 1.9779631E+002, 4.7036318E+001, 5.6088845E+001, 6.5123093E+001, 6.8707678E+001, 6.7774189E+001, 6.2652149E+001, 6.7825344E+001, 6.2860921E+001, 1.6554725E+002, 5.3795431E+001, 1.0855511E+000, 1.5772742E+000, 2.1315250E+000, 2.3661717E+000, 6.9741908E-001, 1.0084311E+000, 1.2843312E+000, 1.3912173E+000, 2.3126885E+000, 1.9937097E+000, 2.2977862E+000, 2.0184410E+000, 1.4919127E+000, 2.7866788E+000, 1.4923104E+000, 4.6736254E-002, 1.4393506E-004, 1.2875616E-001, 3.9696738E-002, 1.2207562E-004, 1.4053227E-001, 3.7975179E-002, 1.1672975E-004, 1.4341264E-001, 7.2342239E+001
 9.5000056E+002, 1.3531502E-001, 2.0304964E-001, 1.5613040E-001, 1.5857683E-001, 7.6455407E+001, 1.0322850E+002, 1.1033373E+002, 1.1783568E+002, 1.2154093E+002, 1.2515013E+002, 1.3008863E+002, 1.4080864E+002, 1.4525607E+002, 1.4910759E+002, 1.5209364E+002, 1.5689899E+002, 1.5938317E+002, 1.6654838E+002, 1.6967708E+002, 1.8632038E+002, 1.8632038E+002, 1.9886035E+002, 4.6997246E+001, 5.6165052E+001, 6.5299699E+001, 6.8870715E+001, 6.7938444E+001, 6.2789714E+001, 6.7950957E+001, 6.2997421E+001, 1.6568363E+002, 5.3838280E+001, 1.0039538E+000, 1.5386005E+000, 2.1476544E+000, 2.3608418E+000, 6.8471264E-001, 9.9324570E-001, 1.2827678E+000, 1.3892833E+000, 2.3508305E+000, 2.0101366E+000, 2.3154084E+000, 2.0216437E+000, 1.5008088E+000, 2.8380638E+000, 1.4815848E+000, 4.6624572E-002, 1.4358826E-004, 1.2894299E-001, 3.9543312E-002, 1.2159919E-004, 1.4078890E-001, 3.8510216E-002, 1.1839117E-004, 1.4251757E-001, 7.5486107E+001
 9.6000201E+002, 1.3606061E-001, 2.0268029E-001, 1.5698903E-001, 1.5862430E-001, 7.8441758E+001, 1.0439392E+002, 1.1388979E+002, 1.2030984E+002, 1.2086918E+002, 1.2581590E+002, 1.3196389E+002, 1.3790624E+002, 1.4235605E+002, 1.4911077E+002, 1.5316464E+002, 1.5711501E+002, 1.6210074E+002, 1.6754994E+002, 1.7217429E+002, 1.9077677E+002, 1.9077677E+002, 2.0022773E+002, 4.7095631E+001, 5.6341403E+001, 6.5356758E+001, 6.8948444E+001, 6.8188887E+001, 6.2796659E+001, 6.8072092E+001, 6.3097717E+001, 1.6489990E+002, 5.3936578E+001, 1.0591980E+000, 1.6098208E+000, 2.1117215E+000, 2.3428699E+000, 6.9759253E-001, 1.0065509E+000, 1.2766907E+000, 1.3829952E+000, 2.4130349E+000, 1.9433032E+000, 2.3069588E+000, 2.0287065E+000, 1.4651484E+000, 2.6494751E+000, 1.4776804E+000, 4.6638808E-002, 1.4363247E-004, 1.2891918E-001, 3.8911587E-002, 1.1963753E-004, 1.4184582E-001, 3.8632324E-002, 1.1877035E-004, 1.4231330E-001, 7.3897387E+001
 9.7000272E+002, 1.3668098E-001, 2.0299047E-001, 1.5770442E-001, 1.5814785E-001, 7.8535502E+001, 1.0255007E+002, 1.1395191E+002, 1.1955108E+002, 1.2254249E+002, 1.2937064E+002, 1.3325680E+002, 1.4209668E+002, 1.4481959E+002, 1.4882723E+002, 1.5062438E+002, 1.5728901E+002, 1.6214095E+002, 1.6620158E+002, 1.6876100E+002, 1.8290820E+002, 1.8290820E+002, 1.9574494E+002, 4.7164899E+001, 5.6374874E+001, 6.5468164E+001, 6.9076411E+001, 6.8288671E+001, 6.2907114E+001, 6.8146905E+001, 6.3267713E+001, 1.6447483E+002, 5.3982092E+001, 1.0505118E+000, 1.5672877E+000, 2.1228467E+000, 2.3397228E+000, 6.9365931E-001, 1.0030421E+000, 1.2705428E+000, 1.3776380E+000, 2.3354294E+000, 1.9886210E+000, 2.2877372E+000, 2.0362321E+000, 1.4820192E+000, 2.7583098E+000, 1.4789787E+000, 4.6790814E-002, 1.4410449E-004, 1.2866488E-001, 3.9767628E-002, 1.2229575E-004, 1.4041371E-001, 3.8925157E-002, 1.1967966E-004, 1.4182342E-001, 7.3045424E+001
 9.8000375E+002, 1.3599281E-001, 2.0253950E-001, 1.5691118E-001, 1.5878049E-001, 7.7869581E+001, 9.9598957E+001, 1.0987910E+002, 1.1924594E+002, 1.2255732E+002, 1.2787306E+002, 1.2983846E+002, 1.4028793E+002, 1.4494511E+002, 1.5069304E+002, 1.5221373E+002, 1.6199127E+002, 1.6564181E+002, 1.6680562E+002, 1.6960539E+002, 1.8672050E+002, 1.8672050E+002, 1.9879861E+002, 4.7190791E+001, 5.6445532E+001, 6.5587614E+001, 6.9195411E+001, 6.8473761E+001, 6.3006181E+001, 6.8366564E+001, 6.3332190E+001, 1.6628688E+002, 5.4085024E+001, 1.0242003E+000, 1.5454423E+000, 2.1302084E+000, 2.3455718E+000, 6.8168837E-001, 9.9918328E-001, 1.2824407E+000, 1.3884565E+000, 2.3800089E+000, 1.9713953E+000, 2.3582784E+000, 2.0061291E+000, 1.5198632E+000, 2.9210078E+000, 1.4870481E+000, 4.6907652E-002, 1.4446730E-004, 1.2846942E-001, 3.9421887E-002, 1.2122214E-004, 1.4099208E-001, 3.8932676E-002, 1.1970301E-004, 1.4181084E-001, 7.3894285E+001
 9.9000648E+002, 1.3612321E-001, 2.0320575E-001, 1.5706162E-001, 1.5816952E-001, 7.8480898E+001, 1.0805415E+002, 1.1385217E+002, 1.2114902E+002, 1.2372470E+002, 1.2608315E+002, 1.3020332E+002, 1.3615830E+002, 1.4371374E+002, 1.5136421E+002, 1.5305501E+002, 1.5615759E+002, 1.6065872E+002, 1.6845835E+002, 1.7118177E+002, 1.8636121E+002, 1.8636121E+002, 2.0081319E+002, 4.7273876E+001, 5.6448063E+001, 6.5779975E+001, 6.9388771E+001, 6.8567557E+001, 6.3120568E+001, 6.8447492E+001, 6.3469854E+001, 1.6634874E+002, 5.4168759E+001, 1.0573388E+000, 1.5116691E+000, 2.1875920E+000, 2.4024398E+000, 7.0347494E-001, 9.9466646E-001, 1.3002103E+000, 1.4073091E+000, 2.3435261E+000, 1.9894972E+000, 2.2690852E+000, 2.0358343E+000, 1.4943628E+000, 2.7954822E+000, 1.4973708E+000, 4.7016731E-002, 1.4480601E-004, 1.2828695E-001, 3.9525974E-002, 1.2154535E-004, 1.4081790E-001, 3.9761087E-002, 1.2227544E-004, 1.4042498E-001, 7.4115389E+001
 1.0000064E+003, 1.3622325E-001, 2.0293197E-001, 1.5717677E-001, 1.5834193E-001, 7.9909009E+001, 1.0269385E+002, 1.1269502E+002, 1.1688799E+002, 1.1974035E+002, 1.2704498E+002, 1.3099045E+002, 1.3965252E+002, 1.4419839E+002, 1.4873258E+002, 1.5320014E+002, 1.5929807E+002, 1.6386538E+002, 1.6758779E+002, 1.7267400E+002, 1.8774529E+002, 1.8774529E+002, 2.0200498E+002, 4.7299295E+001, 5.6590186E+001, 6.5852641E+001, 6.9486070E+001, 6.8708105E+001, 6.3283674E+001, 6.8599546E+001, 6.3585396E+001, 1.6616041E+002, 5.4230434E+001, 1.0087080E+000, 1.5743360E+000, 2.1249383E+000, 2.3549894E+000, 6.8826501E-001, 1.0035073E+000, 1.2777950E+000, 1.3911356E+000, 2.3518110E+000, 2.0050462E+000, 2.3709537E+000, 2.0080060E+000, 1.5068001E+000, 2.9005965E+000, 1.4847579E+000, 4.7121440E-002, 1.4513116E-004, 1.2811178E-001, 3.9466361E-002, 1.2136024E-004, 1.4091765E-001, 3.9484889E-002, 1.2141777E-004, 1.4088703E-001, 7.3760784E+001
 1.0100090E+003, 1.3881136E-001, 2.0292862E-001, 1.6015860E-001, 1.5752619E-001, 7.7388822E+001, 1.0141744E+002, 1.1117946E+002, 1.1921695E+002, 1.2232341E+002, 1.2672183E+002, 1.3134580E+002, 1.3803354E+002, 1.4353000E+002, 1.4834971E+002, 1.5269073E+002, 1.5746015E+002, 1.6275011E+002, 1.6586481E+002, 1.6957469E+002, 1.8786882E+002, 1.8786882E+002, 2.0155524E+002, 4.7333768E+001, 5.6668413E+001, 6.6069450E+001, 6.9686256E+001, 6.8765911E+001, 6.3419992E+001, 6.8753214E+001, 6.3706562E+001, 1.6621091E+002, 5.4327850E+001, 1.0221674E+000, 1.5538352E+000, 2.2041248E+000, 2.3982181E+000, 6.8569257E-001, 1.0038365E+000, 1.3135580E+000, 1.4122330E+000, 2.3007219E+000, 2.0368750E+000, 2.3126003E+000, 2.0552593E+000, 1.4863531E+000, 2.7948427E+000, 1.4851689E+000, 4.7056725E-002, 1.4493020E-004, 1.2822004E-001, 3.9824716E-002, 1.2247302E-004, 1.4031822E-001, 3.8529195E-002, 1.1845010E-004, 1.4248582E-001, 6.8828186E+001
 1.0200051E+003, 1.3337892E-001, 2.0368772E-001, 1.5389827E-001, 1.5862391E-001, 7.8508997E+001, 1.0525537E+002, 1.1226102E+002, 1.1947050E+002, 1.2215345E+002, 1.2731524E+002, 1.3300132E+002, 1.4315603E+002, 1.4653356E+002, 1.5399349E+002, 1.5723560E+002, 1.6076544E+002, 1.6579144E+002, 1.7037705E+002, 1.7241383E+002, 1.9035702E+002, 1.9035702E+002, 2.0254552E+002, 4.7426914E+001, 5.6715093E+001, 6.6156016E+001, 6.9790686E+001, 6.8892516E+001, 6.3598178E+001, 6.8884262E+001, 6.3858375E+001, 1.6671842E+002, 5.4414811E+001, 1.0637045E+000, 1.5558796E+000, 2.1540230E+000, 2.3942858E+000, 7.0113614E-001, 1.0080108E+000, 1.3022886E+000, 1.4093403E+000, 2.3270896E+000, 2.0505875E+000, 2.3288599E+000, 2.0394355E+000, 1.5432615E+000, 2.8745629E+000, 1.5135999E+000, 4.7035288E-002, 1.4486364E-004, 1.2825590E-001, 3.9471903E-002, 1.2137745E-004, 1.4090845E-001, 3.9713725E-002, 1.2212836E-004, 1.4050421E-001, 7.8734819E+001
 1.0300115E+003, 1.3634444E-001, 2.0289181E-001, 1.5731660E-001, 1.5836324E-001, 8.1640266E+001, 1.0197778E+002, 1.1397199E+002, 1.2039073E+002, 1.2115750E+002, 1.2424143E+002, 1.2931635E+002, 1.3655387E+002, 1.4480902E+002, 1.5231827E+002, 1.5395807E+002, 1.5723031E+002, 1.6087378E+002, 1.6784269E+002, 1.7278372E+002, 1.8724841E+002, 1.8724841E+002, 1.9938853E+002, 4.7503644E+001, 5.6777289E+001, 6.6274682E+001, 6.9920497E+001, 6.8960985E+001, 6.3721613E+001, 6.9043962E+001, 6.3990017E+001, 1.6669176E+002, 5.4513219E+001, 1.0384114E+000, 1.5102358E+000, 2.1280868E+000, 2.3249202E+000, 6.9200335E-001, 9.9649050E-001, 1.2944441E+000, 1.3954112E+000, 2.2975197E+000, 2.0132572E+000, 2.3645580E+000, 2.0443935E+000, 1.5184770E+000, 2.9165045E+000, 1.4934610E+000, 4.7054888E-002, 1.4492450E-004, 1.2822311E-001, 3.9799650E-002, 1.2239519E-004, 1.4035990E-001, 3.8632974E-002, 1.1877236E-004, 1.4231221E-001, 7.3580589E+001
 1.0400051E+003, 1.3653426E-001, 2.0303320E-001, 1.5753542E-001, 1.5817546E-001, 7.9872782E+001, 1.0214465E+002, 1.1109793E+002, 1.2058823E+002, 1.2287966E+002, 1.2631105E+002, 1.3115397E+002, 1.4102516E+002, 1.4512787E+002, 1.5413660E+002, 1.5725283E+002, 1.6044681E+002, 1.6233451E+002, 1.6669145E+002, 1.7022782E+002, 1.9093617E+002, 1.9093617E+002, 2.0015155E+002, 4.7604788E+001, 5.6917908E+001, 6.6384204E+001, 7.0091982E+001, 6.9062334E+001, 6.3829192E+001, 6.9130987E+001, 6.4115652E+001, 1.6612663E+002, 5.4570842E+001, 1.0682413E+000, 1.5842710E+000, 2.1621284E+000, 2.4112082E+000, 6.9160281E-001, 1.0072290E+000, 1.2984563E+000, 1.4131352E+000, 2.2967227E+000, 2.0395318E+000, 2.3099498E+000, 2.0612554E+000, 1.4988246E+000, 2.8057302E+000, 1.4954498E+000, 4.7221905E-002, 1.4544313E-004, 1.2794371E-001, 3.9912879E-002, 1.2274679E-004, 1.4017073E-001, 3.8106730E-002, 1.1713824E-004, 1.4319257E-001, 7.3283336E+001
 1.0500130E+003, 1.3692402E-001, 2.0277767E-001, 1.5798323E-001, 1.5824122E-001, 7.8150194E+001, 1.0187792E+002, 1.1088553E+002, 1.1969978E+002, 1.2217596E+002, 1.2819281E+002, 1.3300332E+002, 1.3973378E+002, 1.4416588E+002, 1.5238933E+002, 1.5341023E+002, 1.5907101E+002, 1.6379196E+002, 1.6773443E+002, 1.7061852E+002, 1.8980419E+002, 1.8980419E+002, 2.0525220E+002, 4.7682702E+001, 5.6978981E+001, 6.6503878E+001, 7.0190089E+001, 6.9180294E+001, 6.3928351E+001, 6.9348505E+001, 6.4255151E+001, 1.6742450E+002, 5.4687363E+001, 1.0812042E+000, 1.5558793E+000, 2.1763659E+000, 2.3842718E+000, 7.0085558E-001, 1.0068646E+000, 1.3118181E+000, 1.4129318E+000, 2.2926590E+000, 2.0142961E+000, 2.3657552E+000, 2.0482248E+000, 1.5306033E+000, 2.9361810E+000, 1.5137169E+000, 4.7119556E-002, 1.4512531E-004, 1.2811493E-001, 4.0392271E-002, 1.2423542E-004, 1.3936874E-001, 3.9052230E-002, 1.2007426E-004, 1.4161083E-001, 7.2058224E+001
 1.0600082E+003, 1.3461313E-001, 2.0310438E-001, 1.5532152E-001, 1.5874279E-001, 8.0646613E+001, 1.0455143E+002, 1.1477780E+002, 1.1909346E+002, 1.2260770E+002, 1.2640827E+002, 1.3023854E+002, 1.3739341E+002, 1.4423271E+002, 1.5190386E+002, 1.5443917E+002, 1.5905600E+002, 1.6270817E+002, 1.6862410E+002, 1.7297651E+002, 1.9018789E+002, 1.9018789E+002, 2.0339463E+002, 4.7799096E+001, 5.7094936E+001, 6.6746905E+001, 7.0408136E+001, 6.9378900E+001, 6.4088239E+001, 6.9432815E+001, 6.4381336E+001, 1.6763387E+002, 5.4780459E+001, 1.0859464E+000, 1.5660564E+000, 2.2290672E+000, 2.4286203E+000, 7.0479547E-001, 1.0074366E+000, 1.3209744E+000, 1.4289624E+000, 2.3747808E+000, 2.0374079E+000, 2.3422753E+000, 2.0511992E+000, 1.5271931E+000, 2.9814963E+000, 1.5072187E+000, 4.7066483E-002, 1.4496051E-004, 1.2820371E-001, 3.9908147E-002, 1.2273210E-004, 1.4017848E-001, 3.8879367E-002, 1.1953748E-004, 1.4190002E-001, 7.6672042E+001
 1.0700099E+003, 1.3772052E-001, 2.0283681E-001, 1.5890182E-001, 1.5795007E-001, 8.1031137E+001, 1.0676347E+002, 1.1434073E+002, 1.1760394E+002, 1.2163664E+002, 1.2659105E+002, 1.3091405E+002, 1.4031553E+002, 1.4628009E+002, 1.5065211E+002, 1.5430051E+002, 1.5761775E+002, 1.6188195E+002, 1.6861258E+002, 1.7238967E+002, 1.8860353E+002, 1.8860353E+002, 2.0308577E+002, 4.7883304E+001, 5.7168653E+001, 6.6801913E+001, 7.0507617E+001, 6.9534768E+001, 6.4162346E+001, 6.9535535E+001, 6.4468749E+001, 1.6686896E+002, 5.4814163E+001, 1.0737952E+000, 1.5640326E+000, 2.1342532E+000, 2.3698194E+000, 6.9809651E-001, 1.0019099E+000, 1.2963601E+000, 1.4083305E+000, 2.3629136E+000, 1.9987892E+000, 2.3032170E+000, 2.0314042E+000, 1.4950265E+000, 2.7567321E+000, 1.4826410E+000, 4.7078137E-002, 1.4499669E-004, 1.2818422E-001, 4.0749293E-002, 1.2534406E-004, 1.3877142E-001, 3.9115603E-002, 1.2027105E-004, 1.4150482E-001, 7.1164616E+001
 1.0800103E+003, 1.3407464E-001, 2.0346265E-001, 1.5470013E-001, 1.5860401E-001, 8.0186287E+001, 1.0163304E+002, 1.1112874E+002, 1.1889822E+002, 1.2121042E+002, 1.2694114E+002, 1.2958606E+002, 1.3640400E+002, 1.4229508E+002, 1.5106258E+002, 1.5242707E+002, 1.5750359E+002, 1.6221898E+002, 1.6732579E+002, 1.6923904E+002, 1.8669424E+002, 1.8669424E+002, 1.9770415E+002, 4.7946832E+001, 5.7240077E+001, 6.6903513E+001, 7.0615511E+001, 6.9712309E+001, 6.4267084E+001, 6.9587197E+001, 6.4602828E+001, 1.6595252E+002, 5.4865478E+001, 1.0529547E+000, 1.5511855E+000, 2.1505235E+000, 2.3764371E+000, 6.9636782E-001, 1.0039740E+000, 1.2967091E+000, 1.4071069E+000, 2.3497489E+000, 2.0296258E+000, 2.2930827E+000, 2.0568990E+000, 1.4891544E+000, 2.8195139E+000, 1.4679988E+000, 4.7201845E-002, 1.4538084E-004, 1.2797727E-001, 4.0096555E-002, 1.2331715E-004, 1.3986337E-001, 3.9031371E-002, 1.2000949E-004, 1.4164573E-001, 7.7328419E+001
 1.0900062E+003, 1.3789944E-001, 2.0287435E-001, 1.5910822E-001, 1.5782486E-001, 7.8263999E+001, 1.0404427E+002, 1.1261044E+002, 1.1838894E+002, 1.2159491E+002, 1.2508095E+002, 1.3074652E+002, 1.4094024E+002, 1.4757632E+002, 1.5091662E+002, 1.5611938E+002, 1.5946243E+002, 1.6242009E+002, 1.6770305E+002, 1.6953519E+002, 1.8462459E+002, 1.8462459E+002, 1.9860629E+002, 4.7972010E+001, 5.7338804E+001, 6.7022223E+001, 7.0755564E+001, 6.9775912E+001, 6.4396503E+001, 6.9742855E+001, 6.4680199E+001, 1.6696803E+002, 5.4972328E+001, 1.0506411E+000, 1.5917862E+000, 2.1641865E+000, 2.3874587E+000, 6.9365810E-001, 1.0129060E+000, 1.2999795E+000, 1.4116929E+000, 2.3204397E+000, 2.0185646E+000, 2.3370992E+000, 2.0161127E+000, 1.5201736E+000, 2.9508903E+000, 1.4953608E+000, 4.7300684E-002, 1.4568776E-004, 1.2781192E-001, 4.0720158E-002, 1.2525359E-004, 1.3882027E-001, 3.8739700E-002, 1.1910378E-004, 1.4213367E-001, 7.0582639E+001
