s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
 9.8000903E+002, 9.4035346E+001,-4.2736057E+001,-1.4921705E+001,-3.4856444E+001,-2.7033270E-001, 7.3360483E-002, 0.0000000E+000, 0.0000000E+000, 1.0898983E+000, 1.3241682E+000, 2.2329535E-003, 2.2329535E-003, 6.1095589E+001
 9.9001080E+002, 9.4361216E+001,-4.2835018E+001,-1.4946523E+001,-3.5064945E+001,-2.7202664E-001, 1.3285991E-001, 0.0000000E+000, 0.0000000E+000, 1.1536786E+000, 1.3755631E+000, 2.2354074E-003, 2.2354074E-003, 7.2094727E+001
 1.0000043E+003, 9.3967417E+001,-4.2802467E+001,-1.5051645E+001,-3.4941705E+001,-2.7510005E-001,-8.3138361E-003, 0.0000000E+000, 0.0000000E+000, 6.6763899E-001, 8.8818648E-001, 2.2382459E-003, 2.2382459E-003, 7.1263871E+001
 1.0100091E+003, 9.3994862E+001,-4.2743207E+001,-1.5137337E+001,-3.4787716E+001,-2.7425158E-001,-6.7742397E-002, 0.0000000E+000, 0.0000000E+000, 7.6872689E-001, 9.8460834E-001, 2.2446007E-003, 2.2446007E-003, 6.5478778E+001
 1.0200027E+003, 9.4570151E+001,-4.2817101E+001,-1.5098277E+001,-3.5224593E+001,-2.7343837E-001,-6.0349103E-002, 0.0000000E+000, 0.0000000E+000, 9.0537783E-001, 1.0963919E+000, 2.2517954E-003, 2.2517954E-003, 6.0545795E+001
 1.0300094E+003, 9.5131743E+001,-4.3180604E+001,-1.5216643E+001,-3.5183617E+001,-2.7421455E-001, 7.8780606E-002, 0.0000000E+000, 0.0000000E+000, 1.1366481E+000, 1.3554454E+000, 2.2589984E-003, 2.2589984E-003, 6.6915557E+001
 1.0400153E+003, 9.5336566E+001,-4.3045181E+001,-1.5220250E+001,-3.4911177E+001,-2.7758811E-001,-5.2284135E-002, 0.0000000E+000, 0.0000000E+000, 1.6058617E+000, 1.8300853E+000, 2.2661996E-003, 2.2661996E-003, 6.2571469E+001
 1.0500101E+003, 9.5326909E+001,-4.3324398E+001,-1.5077601E+001,-3.4914540E+001,-2.7745274E-001, 1.8978515E-003, 0.0000000E+000, 0.0000000E+000, 1.4679515E+000, 1.7348157E+000, 2.2733966E-003, 2.2733966E-003, 6.2140853E+001
 1.0600065E+003, 9.5203839E+001,-4.3377129E+001,-1.5120716E+001,-3.5056461E+001,-2.7736712E-001,-1.7322561E-001, 0.0000000E+000, 0.0000000E+000, 9.3569257E-001, 1.1989391E+000, 2.2805890E-003, 2.2805890E-003, 4.6991727E+001
 1.0700063E+003, 9.7090826E+001,-4.3928114E+001,-1.5143377E+001,-3.4847225E+001,-2.7627440E-001, 2.3795090E-001, 0.0000000E+000, 0.0000000E+000, 2.9137053E+000, 3.1337867E+000, 2.2877845E-003, 2.2877845E-003, 6.6918516E+001
 1.0800066E+003, 9.6710161E+001,-4.3873129E+001,-1.5304460E+001,-3.5215503E+001,-2.7787893E-001, 1.0863524E-002, 0.0000000E+000, 0.0000000E+000, 1.8202698E+000, 2.0500533E+000, 2.2949821E-003, 2.2949821E-003, 6.7712127E+001
 1.0900066E+003, 9.6833964E+001,-4.4005721E+001,-1.5390194E+001,-3.5461413E+001,-2.7714764E-001, 5.2843257E-002, 0.0000000E+000, 0.0000000E+000, 1.4805396E+000, 1.7523315E+000, 2.3021805E-003, 2.3021805E-003, 7.1276597E+001
 1.1000087E+003, 9.6707473E+001,-4.3811153E+001,-1.5323394E+001,-3.4948380E+001,-2.8037731E-001,-1.1420666E-001, 0.0000000E+000, 0.0000000E+000, 2.0086458E+000, 2.2299622E+000, 2.3093804E-003, 2.3093804E-003, 6.1854731E+001
 1.1100055E+003, 9.7906054E+001,-4.4486613E+001,-1.5428248E+001,-3.5781659E+001,-2.8081899E-001, 1.2940015E-001, 0.0000000E+000, 0.0000000E+000, 1.8021544E+000, 2.0581159E+000, 2.3165777E-003, 2.3165777E-003, 7.2026420E+001
 1.1200109E+003, 9.7152724E+001,-4.4263990E+001,-1.5568618E+001,-3.5228082E+001,-2.8202654E-001,-9.7386288E-002, 0.0000000E+000, 0.0000000E+000, 1.4901101E+000, 1.7126219E+000, 2.3237739E-003, 2.3237739E-003, 6.3848198E+001
 1.1300034E+003, 9.8333434E+001,-4.4532738E+001,-1.5468739E+001,-3.5469873E+001,-2.8166105E-001, 1.0067181E-001, 0.0000000E+000, 0.0000000E+000, 2.4337588E+000, 2.6810952E+000, 2.3309688E-003, 2.3309688E-003, 7.2105730E+001
 1.1400085E+003, 9.8314624E+001,-4.4608103E+001,-1.5535063E+001,-3.5394276E+001,-2.8320313E-001,-4.2210763E-002, 0.0000000E+000, 0.0000000E+000, 2.2236584E+000, 2.4517678E+000, 2.3381645E-003, 2.3381645E-003, 6.8469768E+001
 1.1500016E+003, 9.8445437E+001,-4.4708056E+001,-1.5557007E+001,-3.6132704E+001,-2.8444159E-001, 4.5137624E-002, 0.0000000E+000, 0.0000000E+000, 1.5834558E+000, 1.8083666E+000, 2.3453610E-003, 2.3453610E-003, 7.2127258E+001
 1.1600029E+003, 9.8237754E+001,-4.4798571E+001,-1.5715935E+001,-3.6265292E+001,-2.8220697E-001,-1.5658450E-001, 0.0000000E+000, 0.0000000E+000, 7.8742472E-001, 1.0191659E+000, 2.3525580E-003, 2.3525580E-003, 5.8556723E+001
 1.1700022E+003, 9.9247394E+001,-4.4938178E+001,-1.5671573E+001,-3.5961623E+001,-2.8427303E-001, 8.3235648E-002, 0.0000000E+000, 0.0000000E+000, 2.2858415E+000, 2.4749817E+000, 2.3629418E-003, 2.3629418E-003, 6.5931886E+001
 1.1800037E+003, 1.0043219E+002,-4.5593834E+001,-1.5866934E+001,-3.6619787E+001,-2.8686662E-001, 1.0565490E-001, 0.0000000E+000, 0.0000000E+000, 1.9099696E+000, 2.1704221E+000, 2.3786054E-003, 2.3786054E-003, 7.4062056E+001
 1.1900110E+003, 1.0027386E+002,-4.5399839E+001,-1.5672517E+001,-3.6435392E+001,-2.8751941E-001, 3.3496302E-002, 0.0000000E+000, 0.0000000E+000, 2.2986456E+000, 2.5120898E+000, 2.3943532E-003, 2.3943532E-003, 7.7105545E+001
 1.2000035E+003, 1.0126581E+002,-4.5868365E+001,-1.5906906E+001,-3.6556285E+001,-2.8979202E-001,-5.5082138E-002, 0.0000000E+000, 0.0000000E+000, 2.3294656E+000, 2.5893785E+000, 2.4100950E-003, 2.4100950E-003, 7.1933306E+001
 1.2100057E+003, 1.0180746E+002,-4.6013181E+001,-1.5950499E+001,-3.6974186E+001,-2.8969513E-001, 5.8126317E-002, 0.0000000E+000, 0.0000000E+000, 2.4420761E+000, 2.6380225E+000, 2.4258328E-003, 2.4258328E-003, 7.7009362E+001
 1.2200103E+003, 1.0299448E+002,-4.6535492E+001,-1.6304930E+001,-3.6897228E+001,-2.8967830E-001, 4.9890267E-002, 0.0000000E+000, 0.0000000E+000, 2.7759940E+000, 3.0170435E+000, 2.4415825E-003, 2.4415825E-003, 8.0868527E+001
 1.2300065E+003, 1.0237405E+002,-4.6404332E+001,-1.6080392E+001,-3.7294825E+001,-2.9150101E-001,-1.8030230E-001, 0.0000000E+000, 0.0000000E+000, 1.8491083E+000, 2.1226927E+000, 2.4573387E-003, 2.4573387E-003, 6.5174436E+001
 1.2400078E+003, 1.0419677E+002,-4.6953402E+001,-1.6164790E+001,-3.6990336E+001,-2.9421235E-001, 1.5908747E-001, 0.0000000E+000, 0.0000000E+000, 3.7391950E+000, 3.9531155E+000, 2.4730766E-003, 2.4730766E-003, 7.8583430E+001
 1.2500000E+003, 1.0409845E+002,-4.7115108E+001,-1.6111685E+001,-3.7261093E+001,-2.9753780E-001, 9.7094998E-002, 0.0000000E+000, 0.0000000E+000, 3.1726012E+000, 3.4101195E+000, 2.4888135E-003, 2.4888135E-003, 8.6681086E+001
 1.2600011E+003, 1.0501025E+002,-4.7607212E+001,-1.6255206E+001,-3.7515384E+001,-2.9931595E-001,-1.0547971E-001, 0.0000000E+000, 0.0000000E+000, 2.9465797E+000, 3.2276500E+000, 2.5045536E-003, 2.5045536E-003, 7.7293190E+001
 1.2700007E+003, 1.0496935E+002,-4.7674879E+001,-1.6315169E+001,-3.7592909E+001,-2.9766116E-001,-7.4325194E-002, 0.0000000E+000, 0.0000000E+000, 2.7415486E+000, 3.0144026E+000, 2.5209321E-003, 2.5209321E-003, 7.0553683E+001
 1.2800103E+003, 1.0684262E+002,-4.8136073E+001,-1.6273409E+001,-3.7963898E+001,-3.0162257E-001,-3.2494453E-002, 0.0000000E+000, 0.0000000E+000, 3.9097223E+000, 4.1351217E+000, 2.5489750E-003, 2.5489750E-003, 6.8117409E+001
 1.2900024E+003, 1.0883147E+002,-4.8959460E+001,-1.6444120E+001,-3.8116094E+001,-3.0598038E-001, 2.2120012E-001, 0.0000000E+000, 0.0000000E+000, 4.9169496E+000, 5.2270195E+000, 2.5813786E-003, 2.5813786E-003, 8.5598522E+001
 1.3000122E+003, 1.0964450E+002,-4.9339341E+001,-1.6663040E+001,-3.8715880E+001,-3.0908734E-001,-9.8523253E-003, 0.0000000E+000, 0.0000000E+000, 4.3427221E+000, 4.6072967E+000, 2.6137718E-003, 2.6137718E-003, 8.4419870E+001
 1.3100046E+003, 1.1111445E+002,-4.9855114E+001,-1.6669793E+001,-3.9426393E+001,-3.1238209E-001, 1.2509403E-001, 0.0000000E+000, 0.0000000E+000, 4.7419268E+000, 4.9758622E+000, 2.6461593E-003, 2.6461593E-003, 9.4928217E+001
 1.3200004E+003, 1.1208669E+002,-5.0292305E+001,-1.6790188E+001,-4.0079879E+001,-3.1293519E-001,-6.0146683E-002, 0.0000000E+000, 0.0000000E+000, 4.3044673E+000, 4.5512398E+000, 2.6785223E-003, 2.6785223E-003, 8.9842870E+001
 1.3300087E+003, 1.1282627E+002,-5.0997449E+001,-1.7255475E+001,-3.9686248E+001,-3.1545076E-001,-2.3352139E-001, 0.0000000E+000, 0.0000000E+000, 4.0200949E+000, 4.3381269E+000, 2.7109183E-003, 2.7109183E-003, 6.9362764E+001
 1.3400128E+003, 1.1589048E+002,-5.1847237E+001,-1.7037522E+001,-4.0486885E+001,-3.1984223E-001, 2.4815127E-001, 0.0000000E+000, 0.0000000E+000, 6.2216555E+000, 6.4471426E+000, 2.7480544E-003, 2.7480544E-003, 9.0272785E+001
 1.3500054E+003, 1.1682199E+002,-5.2345832E+001,-1.7408884E+001,-4.0769992E+001,-3.2436436E-001, 6.5654072E-002, 0.0000000E+000, 0.0000000E+000, 5.7400675E+000, 6.0385702E+000, 2.8007632E-003, 2.8007632E-003, 9.5321958E+001
 1.3600027E+003, 1.1959456E+002,-5.3206614E+001,-1.7702500E+001,-4.1096685E+001,-3.2761929E-001,-5.2439205E-002, 0.0000000E+000, 0.0000000E+000, 6.9209910E+000, 7.2087005E+000, 2.8547474E-003, 2.8547474E-003, 9.0716374E+001
 1.3700046E+003, 1.2165745E+002,-5.4130691E+001,-1.7626538E+001,-4.2328069E+001,-3.3649834E-001,-3.4689585E-002, 0.0000000E+000, 0.0000000E+000, 6.8881180E+000, 7.2009631E+000, 2.9087307E-003, 2.9087307E-003, 8.7144146E+001
 1.3800050E+003, 1.2326774E+002,-5.5083943E+001,-1.7792905E+001,-4.2046750E+001,-3.3683567E-001,-9.8858299E-002, 0.0000000E+000, 0.0000000E+000, 7.6043515E+000, 7.9084507E+000, 2.9637895E-003, 2.9637895E-003, 7.8599901E+001
 1.3900100E+003, 1.2840650E+002,-5.6691894E+001,-1.8067594E+001,-4.3398891E+001,-3.4759720E-001, 4.0265214E-001, 0.0000000E+000, 0.0000000E+000, 1.0020131E+001, 1.0303174E+001, 3.0426617E-003, 3.0426617E-003, 1.1238575E+002
 1.4000074E+003, 1.3118698E+002,-5.7962561E+001,-1.8391617E+001,-4.4489920E+001,-3.5445808E-001, 5.2420054E-002, 0.0000000E+000, 0.0000000E+000, 9.7266947E+000, 1.0040845E+001, 3.1312464E-003, 3.1312464E-003, 1.1654261E+002
 1.4100070E+003, 1.3366470E+002,-5.8939023E+001,-1.8697741E+001,-4.5156481E+001,-3.5538258E-001,-1.5876133E-001, 0.0000000E+000, 0.0000000E+000, 1.0063194E+001, 1.0357310E+001, 3.2198093E-003, 3.2198093E-003, 1.0323815E+002
 1.4200043E+003, 1.3925448E+002,-6.1148441E+001,-1.9121101E+001,-4.6396734E+001,-3.6670297E-001, 1.8814104E-001, 0.0000000E+000, 0.0000000E+000, 1.2069266E+001, 1.2409640E+001, 3.3083632E-003, 3.3083632E-003, 1.1836168E+002
 1.4300137E+003, 1.4150611E+002,-6.2346264E+001,-1.9435806E+001,-4.7153879E+001,-3.7358654E-001, 5.9232722E-002, 0.0000000E+000, 0.0000000E+000, 1.1913047E+001, 1.2255808E+001, 3.3970229E-003, 3.3970229E-003, 1.2289389E+002
 1.4400103E+003, 1.4468990E+002,-6.3816790E+001,-1.9531871E+001,-4.8317412E+001,-3.7896873E-001,-1.6862575E-001, 0.0000000E+000, 0.0000000E+000, 1.2169753E+001, 1.2476229E+001, 3.4856158E-003, 3.4856158E-003, 1.0876141E+002
 1.4500087E+003, 1.4901581E+002,-6.5946668E+001,-1.9953564E+001,-4.9591642E+001,-3.8621031E-001, 1.9028259E-002, 0.0000000E+000, 0.0000000E+000, 1.2747832E+001, 1.3156760E+001, 3.5741738E-003, 3.5741738E-003, 1.0901066E+002
 1.4600071E+003, 1.5281193E+002,-6.7692290E+001,-2.0391940E+001,-5.1225219E+001,-3.9230079E-001, 4.0528136E-002, 0.0000000E+000, 0.0000000E+000, 1.2888307E+001, 1.3150713E+001, 3.6627422E-003, 3.6627422E-003, 1.1302999E+002
 1.4700111E+003, 1.5712826E+002,-6.9873613E+001,-2.0817545E+001,-5.2459114E+001,-4.0093356E-001, 1.0337161E-001, 0.0000000E+000, 0.0000000E+000, 1.3306218E+001, 1.3680422E+001, 3.7326051E-003, 3.7326051E-003, 1.2070099E+002
 1.4800031E+003, 1.5651487E+002,-7.0460486E+001,-2.0688046E+001,-5.2905748E+001,-3.9657470E-001, 3.3885744E-001, 0.0000000E+000, 0.0000000E+000, 1.2030082E+001, 1.2402871E+001, 3.7380952E-003, 3.7380952E-003, 1.4844208E+002
 1.4900056E+003, 1.5622718E+002,-7.1543882E+001,-2.0931596E+001,-5.3375801E+001,-4.0050913E-001,-4.6327357E-001, 0.0000000E+000, 0.0000000E+000, 9.1511216E+000, 9.5121211E+000, 3.7380952E-003, 3.7380952E-003, 1.0872683E+002
 1.5000044E+003, 1.5565383E+002,-7.2286247E+001,-2.0952984E+001,-5.4789387E+001,-3.9738776E-001,-5.8483873E-002, 0.0000000E+000, 0.0000000E+000, 6.7969885E+000, 7.1693430E+000, 3.7182939E-003, 3.7182939E-003, 1.0301978E+002
 1.5100083E+003, 1.5218666E+002,-7.1744850E+001,-2.1006622E+001,-5.4550661E+001,-3.9386320E-001,-1.9164307E-001, 0.0000000E+000, 0.0000000E+000, 4.0258445E+000, 4.2990182E+000, 3.6550553E-003, 3.6550553E-003, 8.7083816E+001
 1.5200098E+003, 1.4991487E+002,-7.1679829E+001,-2.1114507E+001,-5.4709834E+001,-3.8299258E-001,-1.0405422E-001, 0.0000000E+000, 0.0000000E+000, 1.5594849E+000, 1.9236496E+000, 3.5902599E-003, 3.5902599E-003, 7.7174579E+001
 1.5300000E+003, 1.4750923E+002,-7.1286062E+001,-2.0666390E+001,-5.3853379E+001,-3.8018140E-001,-2.0387320E-001, 0.0000000E+000, 0.0000000E+000, 8.3180941E-001, 1.1193427E+000, 3.5255240E-003, 3.5255240E-003, 5.9462319E+001
 1.5400055E+003, 1.4430566E+002,-7.0342813E+001,-2.0591612E+001,-5.4420599E+001,-3.7633745E-001,-8.2141560E-002, 0.0000000E+000, 0.0000000E+000,-1.7760812E+000,-1.5078467E+000, 3.4607595E-003, 3.4607595E-003, 5.2334935E+001
 1.5500049E+003, 1.4115477E+002,-6.9483572E+001,-2.0444722E+001,-5.3331698E+001,-3.7009740E-001,-1.4616636E-001, 0.0000000E+000, 0.0000000E+000,-2.9297914E+000,-2.6214813E+000, 3.3959696E-003, 3.3959696E-003, 3.9248265E+001
 1.5600059E+003, 1.4013941E+002,-6.8814730E+001,-2.0173710E+001,-5.3222615E+001,-3.6454362E-001, 1.8287256E-001, 0.0000000E+000, 0.0000000E+000,-2.4812822E+000,-2.2533198E+000, 3.3311638E-003, 3.3311638E-003, 5.4635174E+001
 1.5700116E+003, 1.3623222E+002,-6.7420099E+001,-1.9925982E+001,-5.2626845E+001,-3.5648650E-001,-6.6963302E-002, 0.0000000E+000, 0.0000000E+000,-4.3658563E+000,-4.1641524E+000, 3.2663777E-003, 3.2663777E-003, 4.9032436E+001
 1.5800096E+003, 1.3463531E+002,-6.6768879E+001,-1.9735450E+001,-5.2271656E+001,-3.4839925E-001,-1.5564325E-001, 0.0000000E+000, 0.0000000E+000,-4.9238052E+000,-4.6447223E+000, 3.2015986E-003, 3.2015986E-003, 3.5052714E+001
 1.5900006E+003, 1.3176975E+002,-6.5755434E+001,-1.9688417E+001,-5.1729859E+001,-3.5235265E-001, 8.6508892E-002, 0.0000000E+000, 0.0000000E+000,-5.9355112E+000,-5.6698078E+000, 3.1368534E-003, 3.1368534E-003, 4.1168450E+001
 1.6000134E+003, 1.2890285E+002,-6.4365148E+001,-1.9463405E+001,-5.0252002E+001,-3.4578262E-001, 4.6160712E-002, 0.0000000E+000, 0.0000000E+000,-5.6815768E+000,-5.4773256E+000, 3.0877061E-003, 3.0877061E-003, 4.4947698E+001
 1.6100088E+003, 1.2940393E+002,-6.3838219E+001,-1.9376047E+001,-4.9797167E+001,-3.4161802E-001, 1.8933679E-001, 0.0000000E+000, 0.0000000E+000,-4.0471268E+000,-3.7597824E+000, 3.0649056E-003, 3.0649056E-003, 5.9591651E+001
 1.6200125E+003, 1.2678290E+002,-6.2635489E+001,-1.9320135E+001,-4.9475357E+001,-3.4087040E-001,-7.6677698E-002, 0.0000000E+000, 0.0000000E+000,-5.2743328E+000,-5.0656320E+000, 3.0425670E-003, 3.0425670E-003, 5.3198928E+001
 1.6300035E+003, 1.2670456E+002,-6.2208446E+001,-1.9329581E+001,-4.8833130E+001,-3.4068664E-001, 3.8170056E-002, 0.0000000E+000, 0.0000000E+000,-4.2037209E+000,-3.9691173E+000, 3.0202328E-003, 3.0202328E-003, 5.6033455E+001
 1.6400002E+003, 1.2524488E+002,-6.1491163E+001,-1.9029774E+001,-4.8497130E+001,-3.3993670E-001,-7.3228595E-002, 0.0000000E+000, 0.0000000E+000,-4.3955600E+000,-4.1863505E+000, 2.9979131E-003, 2.9979131E-003, 4.9700364E+001
 1.6500083E+003, 1.2410986E+002,-6.0668848E+001,-1.9124965E+001,-4.7939033E+001,-3.3275325E-001, 1.0331704E-001, 0.0000000E+000, 0.0000000E+000,-4.0747137E+000,-3.8524256E+000, 2.9755671E-003, 2.9755671E-003, 5.7976122E+001
 1.6600125E+003, 1.2408008E+002,-6.0539264E+001,-1.8892340E+001,-4.7368725E+001,-3.3211338E-001,-5.2275780E-003, 0.0000000E+000, 0.0000000E+000,-3.2935222E+000,-3.0575927E+000, 2.9559518E-003, 2.9559518E-003, 5.7045510E+001
 1.6700050E+003, 1.2301778E+002,-5.9849352E+001,-1.9193132E+001,-4.6409359E+001,-3.3125435E-001,-3.4335879E-002, 0.0000000E+000, 0.0000000E+000,-3.0211074E+000,-2.7996503E+000, 2.9553804E-003, 2.9553804E-003, 5.3861054E+001
 1.6800094E+003, 1.2364536E+002,-5.9698667E+001,-1.9058323E+001,-4.6871061E+001,-3.3298556E-001, 8.6651666E-002, 0.0000000E+000, 0.0000000E+000,-2.4511010E+000,-2.2290217E+000, 2.9584974E-003, 2.9584974E-003, 6.1029995E+001
 1.6900144E+003, 1.2332836E+002,-5.9293469E+001,-1.8893855E+001,-4.6562691E+001,-3.3648658E-001,-6.8758349E-002, 0.0000000E+000, 0.0000000E+000,-2.0599944E+000,-1.8269010E+000, 2.9616192E-003, 2.9616192E-003, 5.4965405E+001
 1.7000078E+003, 1.2382216E+002,-5.9478392E+001,-1.9224133E+001,-4.5970531E+001,-3.3677724E-001,-4.5680634E-002, 0.0000000E+000, 0.0000000E+000,-1.5260488E+000,-1.2333504E+000, 2.9647357E-003, 2.9647357E-003, 5.0137611E+001
 1.7100148E+003, 1.2388354E+002,-5.9187336E+001,-1.8989006E+001,-4.6097559E+001,-3.3648433E-001,-2.7579555E-002, 0.0000000E+000, 0.0000000E+000,-1.0181249E+000,-7.5442633E-001, 2.9678545E-003, 2.9678545E-003, 4.7330456E+001
 1.7200101E+003, 1.2513351E+002,-5.9691488E+001,-1.9125220E+001,-4.5424891E+001,-3.3803889E-001, 1.9574192E-001, 0.0000000E+000, 0.0000000E+000, 4.9763006E-001, 7.4961811E-001, 2.9709720E-003, 2.9709720E-003, 6.3563108E+001
 1.7300139E+003, 1.2449904E+002,-5.9293070E+001,-1.8809906E+001,-4.5001998E+001,-3.3717247E-001, 1.0065560E-001, 0.0000000E+000, 0.0000000E+000, 9.1084875E-001, 1.1575440E+000, 2.9740888E-003, 2.9740888E-003, 7.1801154E+001
 1.7400067E+003, 1.2465113E+002,-5.9340138E+001,-1.9021032E+001,-4.6014173E+001,-3.3297260E-001,-2.1739281E-002, 0.0000000E+000, 0.0000000E+000,-3.2766508E-001,-7.8923127E-002, 2.9772061E-003, 2.9772061E-003, 6.9473203E+001
 1.7500065E+003, 1.2332698E+002,-5.8893078E+001,-1.8917594E+001,-4.5296918E+001,-3.3464280E-001,-8.2212305E-002, 0.0000000E+000, 0.0000000E+000,-4.3127166E-001,-1.9746592E-001, 2.9803236E-003, 2.9803236E-003, 6.2528947E+001
 1.7600071E+003, 1.2521246E+002,-5.9421950E+001,-1.9205559E+001,-4.5506975E+001,-3.3423075E-001,-3.9448187E-002, 0.0000000E+000, 0.0000000E+000, 5.1634316E-001, 7.0429599E-001, 2.9834428E-003, 2.9834428E-003, 5.9611155E+001
 1.7700023E+003, 1.2540002E+002,-5.9516829E+001,-1.9237924E+001,-4.5567861E+001,-3.3521436E-001, 2.3747844E-001, 0.0000000E+000, 0.0000000E+000, 6.9537675E-001, 9.7966975E-001, 2.9865593E-003, 2.9865593E-003, 7.8708013E+001
 1.7800013E+003, 1.2427223E+002,-5.9280057E+001,-1.9314819E+001,-4.5295789E+001,-3.3670249E-001,-1.7278697E-001, 0.0000000E+000, 0.0000000E+000,-3.9510107E-001,-1.2792736E-001, 2.9896769E-003, 2.9896769E-003, 6.3850992E+001
 1.7900052E+003, 1.2509260E+002,-5.9449756E+001,-1.9294405E+001,-4.5673858E+001,-3.3975353E-001, 3.3160975E-002, 0.0000000E+000, 0.0000000E+000, 9.8096586E-002, 3.6798581E-001, 2.9927951E-003, 2.9927951E-003, 6.5945776E+001
 1.8000054E+003, 1.2475718E+002,-5.9109672E+001,-1.9168624E+001,-4.5215481E+001,-3.3205657E-001,-6.7805943E-002, 0.0000000E+000, 0.0000000E+000, 6.5138398E-001, 8.6353483E-001, 2.9959129E-003, 2.9959129E-003, 6.0513291E+001
 1.8100034E+003, 1.2604207E+002,-5.9742205E+001,-1.9184378E+001,-4.5469084E+001,-3.3313212E-001, 7.0271851E-002, 0.0000000E+000, 0.0000000E+000, 1.1238738E+000, 1.3835480E+000, 2.9990306E-003, 2.9990306E-003, 6.5848103E+001
 1.8200122E+003, 1.2580949E+002,-5.9569931E+001,-1.9231779E+001,-4.5645062E+001,-3.3687272E-001, 1.7288843E-001, 0.0000000E+000, 0.0000000E+000, 9.2636564E-001, 1.1987333E+000, 3.0021510E-003, 3.0021510E-003, 7.9664365E+001
 1.8300049E+003, 1.2574301E+002,-5.9575127E+001,-1.9378743E+001,-4.5580687E+001,-3.4073159E-001,-1.1204800E-001, 0.0000000E+000, 0.0000000E+000, 5.4638485E-001, 7.5567476E-001, 3.0052687E-003, 3.0052687E-003, 7.0243060E+001
 1.8400055E+003, 1.2567423E+002,-5.9375648E+001,-1.9221049E+001,-4.6012151E+001,-3.3603117E-001, 4.2879112E-002, 0.0000000E+000, 0.0000000E+000, 5.3663693E-001, 7.7223172E-001, 3.0083855E-003, 3.0083855E-003, 7.3511544E+001
 1.8500137E+003, 1.2616622E+002,-6.0019079E+001,-1.9402975E+001,-4.5569057E+001,-3.3862943E-001, 1.0026354E-001, 0.0000000E+000, 0.0000000E+000, 6.9551160E-001, 9.3674130E-001, 3.0115049E-003, 3.0115049E-003, 8.1251572E+001
 1.8600046E+003, 1.2530155E+002,-5.9550715E+001,-1.9193442E+001,-4.5359014E+001,-3.3853128E-001,-2.0901368E-001, 0.0000000E+000, 0.0000000E+000, 3.9367850E-001, 6.5082952E-001, 3.0146221E-003, 3.0146221E-003, 6.3572354E+001
 1.8700029E+003, 1.2670258E+002,-5.9908375E+001,-1.9317295E+001,-4.5840175E+001,-3.3880342E-001, 1.4813329E-001, 0.0000000E+000, 0.0000000E+000, 1.1450691E+000, 1.4460694E+000, 3.0177384E-003, 3.0177384E-003, 7.4828943E+001
 1.8800089E+003, 1.2622381E+002,-5.9857249E+001,-1.9367542E+001,-4.5417842E+001,-3.3954419E-001,-3.9576392E-002, 0.0000000E+000, 0.0000000E+000, 9.7700218E-001, 1.2020539E+000, 3.0208551E-003, 3.0208551E-003, 7.1473644E+001
 1.8900011E+003, 1.2597284E+002,-5.9782996E+001,-1.9396821E+001,-4.5447815E+001,-3.3488442E-001,-6.8514796E-002, 0.0000000E+000, 0.0000000E+000, 6.8906272E-001, 9.4181318E-001, 3.0239758E-003, 3.0239758E-003, 6.5492986E+001
 1.9000059E+003, 1.2645162E+002,-5.9821328E+001,-1.9491382E+001,-4.5646549E+001,-3.4097170E-001,-3.3489840E-003, 0.0000000E+000, 0.0000000E+000, 8.5729529E-001, 1.1480433E+000, 3.0270926E-003, 3.0270926E-003, 6.4360997E+001
 1.9100013E+003, 1.2733064E+002,-6.0166437E+001,-1.9366908E+001,-4.5325917E+001,-3.4125864E-001, 1.1537963E-001, 0.0000000E+000, 0.0000000E+000, 2.0240037E+000, 2.2455016E+000, 3.0302102E-003, 3.0302102E-003, 7.4210231E+001
 1.9200010E+003, 1.2660413E+002,-6.0003865E+001,-1.9297796E+001,-4.5551376E+001,-3.4032577E-001,-2.3073406E-002, 0.0000000E+000, 0.0000000E+000, 1.1525809E+000, 1.3876961E+000, 3.0333276E-003, 3.0333276E-003, 7.2133343E+001
 1.9300016E+003, 1.2741222E+002,-6.0422147E+001,-1.9487207E+001,-4.5066207E+001,-3.4064909E-001, 1.7859646E-001, 0.0000000E+000, 0.0000000E+000, 2.0526458E+000, 2.2746021E+000, 3.0364450E-003, 3.0364450E-003, 8.7166326E+001
 1.9400067E+003, 1.2673453E+002,-6.0215631E+001,-1.9425803E+001,-4.5906015E+001,-3.3861644E-001,-1.7948301E-001, 0.0000000E+000, 0.0000000E+000, 4.1356513E-001, 6.6897764E-001, 3.0395634E-003, 3.0395634E-003, 7.1559614E+001
 1.9500083E+003, 1.2873045E+002,-6.0757444E+001,-1.9686874E+001,-4.5717742E+001,-3.4241110E-001, 2.0993298E-001, 0.0000000E+000, 0.0000000E+000, 2.2081564E+000, 2.4359119E+000, 3.0426830E-003, 3.0426830E-003, 8.8957313E+001
 1.9600114E+003, 1.2702033E+002,-6.0378788E+001,-1.9626294E+001,-4.6338195E+001,-3.4099748E-001,-2.7398122E-001, 0.0000000E+000, 0.0000000E+000,-1.8126474E-001, 6.2074922E-002, 3.0458029E-003, 3.0458029E-003, 6.5742165E+001
