s,%,%,%,%,%,%,%,m/s,m/s,m/s,m/s
 8.640E+03, 3.493E+00, 4.635E+00, 6.319E+00, 7.959E+00, 1.076E+01, 1.438E+01, 1.867E+01, 5.906E-01, 5.490E-01,-4.423E-01,-4.487E-01
 8.700E+03, 3.501E+00, 4.645E+00, 6.332E+00, 7.972E+00, 1.077E+01, 1.440E+01, 1.869E+01, 5.907E-01, 5.494E-01,-4.426E-01,-4.490E-01
 8.760E+03, 3.509E+00, 4.656E+00, 6.344E+00, 7.986E+00, 1.079E+01, 1.441E+01, 1.870E+01, 5.913E-01, 5.496E-01,-4.430E-01,-4.494E-01
 8.820E+03, 3.517E+00, 4.666E+00, 6.356E+00, 7.998E+00, 1.080E+01, 1.443E+01, 1.872E+01, 5.921E-01, 5.497E-01,-4.434E-01,-4.499E-01
 8.880E+03, 3.525E+00, 4.676E+00, 6.369E+00, 8.012E+00, 1.082E+01, 1.444E+01, 1.873E+01, 5.919E-01, 5.504E-01,-4.436E-01,-4.501E-01
 8.940E+03, 3.533E+00, 4.686E+00, 6.380E+00, 8.025E+00, 1.083E+01, 1.445E+01, 1.874E+01, 5.927E-01, 5.507E-01,-4.442E-01,-4.506E-01
 9.000E+03, 3.541E+00, 4.695E+00, 6.391E+00, 8.037E+00, 1.084E+01, 1.447E+01, 1.876E+01, 5.928E-01, 5.509E-01,-4.443E-01,-4.508E-01
 9.060E+03, 3.548E+00, 4.704E+00, 6.402E+00, 8.049E+00, 1.086E+01, 1.448E+01, 1.877E+01, 5.939E-01, 5.516E-01,-4.452E-01,-4.517E-01
 9.120E+03, 3.555E+00, 4.713E+00, 6.413E+00, 8.061E+00, 1.087E+01, 1.450E+01, 1.878E+01, 5.936E-01, 5.515E-01,-4.450E-01,-4.515E-01
 9.180E+03, 3.563E+00, 4.722E+00, 6.424E+00, 8.072E+00, 1.088E+01, 1.450E+01, 1.880E+01, 5.938E-01, 5.517E-01,-4.452E-01,-4.517E-01
 9.240E+03, 3.570E+00, 4.731E+00, 6.434E+00, 8.084E+00, 1.089E+01, 1.452E+01, 1.881E+01, 5.938E-01, 5.522E-01,-4.455E-01,-4.520E-01
 9.300E+03, 3.576E+00, 4.739E+00, 6.444E+00, 8.094E+00, 1.091E+01, 1.453E+01, 1.883E+01, 5.944E-01, 5.524E-01,-4.459E-01,-4.524E-01
 9.360E+03, 3.583E+00, 4.747E+00, 6.454E+00, 8.106E+00, 1.092E+01, 1.455E+01, 1.883E+01, 5.947E-01, 5.526E-01,-4.461E-01,-4.526E-01
 9.420E+03, 3.589E+00, 4.756E+00, 6.464E+00, 8.117E+00, 1.093E+01, 1.456E+01, 1.885E+01, 5.948E-01, 5.530E-01,-4.464E-01,-4.529E-01
 9.480E+03, 3.596E+00, 4.763E+00, 6.473E+00, 8.127E+00, 1.094E+01, 1.457E+01, 1.885E+01, 5.952E-01, 5.533E-01,-4.467E-01,-4.532E-01
 9.540E+03, 3.602E+00, 4.771E+00, 6.483E+00, 8.139E+00, 1.095E+01, 1.458E+01, 1.886E+01, 5.955E-01, 5.535E-01,-4.469E-01,-4.535E-01
 9.600E+03, 3.608E+00, 4.779E+00, 6.493E+00, 8.150E+00, 1.097E+01, 1.459E+01, 1.887E+01, 5.958E-01, 5.537E-01,-4.472E-01,-4.538E-01
 9.660E+03, 3.614E+00, 4.786E+00, 6.500E+00, 8.157E+00, 1.097E+01, 1.460E+01, 1.889E+01, 5.963E-01, 5.539E-01,-4.475E-01,-4.541E-01
 9.720E+03, 3.620E+00, 4.794E+00, 6.510E+00, 8.168E+00, 1.099E+01, 1.461E+01, 1.889E+01, 5.964E-01, 5.542E-01,-4.477E-01,-4.543E-01
 9.780E+03, 3.626E+00, 4.801E+00, 6.518E+00, 8.177E+00, 1.100E+01, 1.462E+01, 1.891E+01, 5.967E-01, 5.544E-01,-4.480E-01,-4.545E-01
 9.840E+03, 3.631E+00, 4.808E+00, 6.527E+00, 8.187E+00, 1.100E+01, 1.463E+01, 1.892E+01, 5.968E-01, 5.548E-01,-4.482E-01,-4.548E-01
 9.900E+03, 3.637E+00, 4.816E+00, 6.535E+00, 8.195E+00, 1.101E+01, 1.464E+01, 1.893E+01, 5.971E-01, 5.550E-01,-4.485E-01,-4.551E-01
 9.960E+03, 3.642E+00, 4.822E+00, 6.544E+00, 8.205E+00, 1.102E+01, 1.465E+01, 1.894E+01, 5.975E-01, 5.552E-01,-4.488E-01,-4.554E-01
 1.002E+04, 3.648E+00, 4.829E+00, 6.551E+00, 8.213E+00, 1.103E+01, 1.467E+01, 1.895E+01, 5.975E-01, 5.555E-01,-4.489E-01,-4.555E-01
 1.008E+04, 3.653E+00, 4.835E+00, 6.559E+00, 8.222E+00, 1.104E+01, 1.467E+01, 1.895E+01, 5.977E-01, 5.558E-01,-4.492E-01,-4.558E-01
 1.014E+04, 3.658E+00, 4.841E+00, 6.566E+00, 8.230E+00, 1.105E+01, 1.468E+01, 1.896E+01, 5.979E-01, 5.558E-01,-4.493E-01,-4.559E-01
 1.020E+04, 3.663E+00, 4.848E+00, 6.574E+00, 8.239E+00, 1.106E+01, 1.469E+01, 1.898E+01, 5.980E-01, 5.562E-01,-4.495E-01,-4.561E-01
 1.026E+04, 3.668E+00, 4.854E+00, 6.582E+00, 8.247E+00, 1.107E+01, 1.470E+01, 1.898E+01, 5.983E-01, 5.564E-01,-4.498E-01,-4.564E-01
 1.032E+04, 3.672E+00, 4.859E+00, 6.589E+00, 8.254E+00, 1.108E+01, 1.471E+01, 1.899E+01, 5.986E-01, 5.565E-01,-4.500E-01,-4.566E-01
 1.038E+04, 3.677E+00, 4.866E+00, 6.596E+00, 8.263E+00, 1.109E+01, 1.471E+01, 1.899E+01, 5.989E-01, 5.567E-01,-4.502E-01,-4.568E-01
 1.044E+04, 3.682E+00, 4.871E+00, 6.602E+00, 8.270E+00, 1.109E+01, 1.472E+01, 1.900E+01, 5.992E-01, 5.569E-01,-4.504E-01,-4.570E-01
 1.050E+04, 3.686E+00, 4.877E+00, 6.609E+00, 8.278E+00, 1.110E+01, 1.473E+01, 1.901E+01, 5.994E-01, 5.569E-01,-4.505E-01,-4.572E-01
 1.056E+04, 3.690E+00, 4.883E+00, 6.617E+00, 8.285E+00, 1.111E+01, 1.474E+01, 1.902E+01, 5.993E-01, 5.573E-01,-4.507E-01,-4.574E-01
 1.062E+04, 3.695E+00, 4.888E+00, 6.623E+00, 8.292E+00, 1.112E+01, 1.474E+01, 1.903E+01, 5.997E-01, 5.574E-01,-4.509E-01,-4.576E-01
 1.068E+04, 3.699E+00, 4.893E+00, 6.629E+00, 8.298E+00, 1.112E+01, 1.475E+01, 1.903E+01, 5.997E-01, 5.576E-01,-4.511E-01,-4.577E-01
 1.074E+04, 3.703E+00, 4.898E+00, 6.635E+00, 8.305E+00, 1.113E+01, 1.476E+01, 1.903E+01, 5.998E-01, 5.579E-01,-4.512E-01,-4.579E-01
 1.080E+04, 3.707E+00, 4.904E+00, 6.641E+00, 8.311E+00, 1.114E+01, 1.477E+01, 1.904E+01, 5.998E-01, 5.580E-01,-4.513E-01,-4.579E-01
 1.086E+04, 3.711E+00, 4.908E+00, 6.647E+00, 8.318E+00, 1.115E+01, 1.477E+01, 1.905E+01, 6.001E-01, 5.582E-01,-4.515E-01,-4.582E-01
 1.092E+04, 3.715E+00, 4.913E+00, 6.652E+00, 8.324E+00, 1.115E+01, 1.478E+01, 1.905E+01, 6.005E-01, 5.582E-01,-4.517E-01,-4.584E-01
 1.098E+04, 3.719E+00, 4.918E+00, 6.658E+00, 8.331E+00, 1.116E+01, 1.479E+01, 1.906E+01, 6.007E-01, 5.584E-01,-4.519E-01,-4.586E-01
 1.104E+04, 3.722E+00, 4.923E+00, 6.664E+00, 8.337E+00, 1.116E+01, 1.479E+01, 1.907E+01, 6.007E-01, 5.586E-01,-4.520E-01,-4.587E-01
 1.110E+04, 3.726E+00, 4.927E+00, 6.669E+00, 8.342E+00, 1.117E+01, 1.480E+01, 1.908E+01, 6.009E-01, 5.587E-01,-4.522E-01,-4.588E-01
 1.116E+04, 3.730E+00, 4.932E+00, 6.675E+00, 8.348E+00, 1.118E+01, 1.480E+01, 1.908E+01, 6.010E-01, 5.588E-01,-4.523E-01,-4.589E-01
 1.122E+04, 3.734E+00, 4.936E+00, 6.679E+00, 8.353E+00, 1.118E+01, 1.481E+01, 1.908E+01, 6.012E-01, 5.589E-01,-4.524E-01,-4.591E-01
 1.128E+04, 3.737E+00, 4.940E+00, 6.684E+00, 8.359E+00, 1.119E+01, 1.482E+01, 1.909E+01, 6.014E-01, 5.592E-01,-4.526E-01,-4.593E-01
 1.134E+04, 3.740E+00, 4.945E+00, 6.690E+00, 8.365E+00, 1.119E+01, 1.482E+01, 1.910E+01, 6.015E-01, 5.593E-01,-4.528E-01,-4.594E-01
 1.140E+04, 3.743E+00, 4.948E+00, 6.694E+00, 8.369E+00, 1.120E+01, 1.483E+01, 1.911E+01, 6.018E-01, 5.594E-01,-4.530E-01,-4.597E-01
 1.146E+04, 3.747E+00, 4.953E+00, 6.699E+00, 8.374E+00, 1.121E+01, 1.484E+01, 1.911E+01, 6.020E-01, 5.595E-01,-4.531E-01,-4.598E-01
 1.152E+04, 3.749E+00, 4.956E+00, 6.703E+00, 8.379E+00, 1.121E+01, 1.484E+01, 1.912E+01, 6.019E-01, 5.598E-01,-4.532E-01,-4.599E-01
 1.158E+04, 3.753E+00, 4.960E+00, 6.709E+00, 8.385E+00, 1.122E+01, 1.485E+01, 1.913E+01, 6.021E-01, 5.598E-01,-4.533E-01,-4.600E-01
 1.164E+04, 3.755E+00, 4.964E+00, 6.713E+00, 8.390E+00, 1.122E+01, 1.485E+01, 1.913E+01, 6.022E-01, 5.600E-01,-4.534E-01,-4.601E-01
 1.170E+04, 3.758E+00, 4.968E+00, 6.717E+00, 8.395E+00, 1.123E+01, 1.486E+01, 1.913E+01, 6.023E-01, 5.602E-01,-4.536E-01,-4.603E-01
 1.176E+04, 3.761E+00, 4.971E+00, 6.721E+00, 8.400E+00, 1.123E+01, 1.486E+01, 1.914E+01, 6.025E-01, 5.602E-01,-4.537E-01,-4.604E-01
 1.182E+04, 3.764E+00, 4.975E+00, 6.726E+00, 8.404E+00, 1.124E+01, 1.487E+01, 1.915E+01, 6.028E-01, 5.602E-01,-4.539E-01,-4.606E-01
 1.188E+04, 3.767E+00, 4.978E+00, 6.730E+00, 8.409E+00, 1.124E+01, 1.487E+01, 1.915E+01, 6.026E-01, 5.606E-01,-4.539E-01,-4.607E-01
 1.194E+04, 3.769E+00, 4.982E+00, 6.734E+00, 8.413E+00, 1.125E+01, 1.488E+01, 1.916E+01, 6.028E-01, 5.607E-01,-4.541E-01,-4.608E-01
 1.200E+04, 3.772E+00, 4.985E+00, 6.738E+00, 8.418E+00, 1.125E+01, 1.489E+01, 1.917E+01, 6.029E-01, 5.608E-01,-4.542E-01,-4.609E-01
 1.206E+04, 3.774E+00, 4.988E+00, 6.743E+00, 8.423E+00, 1.126E+01, 1.489E+01, 1.917E+01, 6.031E-01, 5.608E-01,-4.543E-01,-4.610E-01
 1.212E+04, 3.777E+00, 4.991E+00, 6.746E+00, 8.426E+00, 1.126E+01, 1.490E+01, 1.917E+01, 6.032E-01, 5.609E-01,-4.544E-01,-4.612E-01
 1.218E+04, 3.779E+00, 4.994E+00, 6.750E+00, 8.431E+00, 1.127E+01, 1.490E+01, 1.918E+01, 6.033E-01, 5.611E-01,-4.545E-01,-4.613E-01
 1.224E+04, 3.782E+00, 4.997E+00, 6.754E+00, 8.435E+00, 1.127E+01, 1.491E+01, 1.918E+01, 6.031E-01, 5.614E-01,-4.546E-01,-4.613E-01
 1.230E+04, 3.784E+00, 5.000E+00, 6.757E+00, 8.439E+00, 1.128E+01, 1.491E+01, 1.919E+01, 6.035E-01, 5.614E-01,-4.548E-01,-4.615E-01
 1.236E+04, 3.786E+00, 5.003E+00, 6.761E+00, 8.443E+00, 1.128E+01, 1.491E+01, 1.919E+01, 6.037E-01, 5.613E-01,-4.549E-01,-4.616E-01
 1.242E+04, 3.788E+00, 5.005E+00, 6.764E+00, 8.446E+00, 1.128E+01, 1.492E+01, 1.919E+01, 6.039E-01, 5.615E-01,-4.550E-01,-4.618E-01
 1.248E+04, 3.791E+00, 5.009E+00, 6.768E+00, 8.451E+00, 1.129E+01, 1.492E+01, 1.920E+01, 6.039E-01, 5.616E-01,-4.551E-01,-4.618E-01
 1.254E+04, 3.793E+00, 5.011E+00, 6.770E+00, 8.454E+00, 1.129E+01, 1.493E+01, 1.920E+01, 6.038E-01, 5.616E-01,-4.550E-01,-4.618E-01
 1.260E+04, 3.795E+00, 5.014E+00, 6.774E+00, 8.458E+00, 1.130E+01, 1.493E+01, 1.921E+01, 6.038E-01, 5.619E-01,-4.552E-01,-4.619E-01
 1.266E+04, 3.797E+00, 5.016E+00, 6.777E+00, 8.461E+00, 1.130E+01, 1.493E+01, 1.921E+01, 6.043E-01, 5.617E-01,-4.553E-01,-4.621E-01
 1.272E+04, 3.799E+00, 5.019E+00, 6.780E+00, 8.464E+00, 1.130E+01, 1.494E+01, 1.922E+01, 6.042E-01, 5.621E-01,-4.555E-01,-4.622E-01
 1.278E+04, 3.801E+00, 5.021E+00, 6.783E+00, 8.468E+00, 1.131E+01, 1.494E+01, 1.922E+01, 6.045E-01, 5.620E-01,-4.555E-01,-4.623E-01
 1.284E+04, 3.803E+00, 5.024E+00, 6.785E+00, 8.470E+00, 1.131E+01, 1.494E+01, 1.922E+01, 6.043E-01, 5.622E-01,-4.556E-01,-4.623E-01
 1.290E+04, 3.805E+00, 5.026E+00, 6.789E+00, 8.474E+00, 1.131E+01, 1.495E+01, 1.922E+01, 6.045E-01, 5.621E-01,-4.557E-01,-4.624E-01
 1.296E+04, 3.807E+00, 5.029E+00, 6.792E+00, 8.477E+00, 1.132E+01, 1.495E+01, 1.923E+01, 6.044E-01, 5.624E-01,-4.557E-01,-4.625E-01
 1.302E+04, 3.808E+00, 5.031E+00, 6.794E+00, 8.479E+00, 1.132E+01, 1.496E+01, 1.923E+01, 6.048E-01, 5.622E-01,-4.558E-01,-4.626E-01
 1.308E+04, 3.810E+00, 5.033E+00, 6.796E+00, 8.484E+00, 1.133E+01, 1.496E+01, 1.924E+01, 6.046E-01, 5.626E-01,-4.559E-01,-4.627E-01
 1.314E+04, 3.812E+00, 5.035E+00, 6.799E+00, 8.486E+00, 1.133E+01, 1.496E+01, 1.924E+01, 6.048E-01, 5.625E-01,-4.560E-01,-4.627E-01
 1.320E+04, 3.813E+00, 5.037E+00, 6.802E+00, 8.489E+00, 1.133E+01, 1.497E+01, 1.924E+01, 6.049E-01, 5.626E-01,-4.561E-01,-4.628E-01
 1.326E+04, 3.815E+00, 5.039E+00, 6.805E+00, 8.492E+00, 1.134E+01, 1.497E+01, 1.925E+01, 6.049E-01, 5.628E-01,-4.562E-01,-4.629E-01
 1.332E+04, 3.817E+00, 5.041E+00, 6.807E+00, 8.495E+00, 1.134E+01, 1.497E+01, 1.926E+01, 6.051E-01, 5.628E-01,-4.563E-01,-4.631E-01
 1.338E+04, 3.818E+00, 5.044E+00, 6.810E+00, 8.499E+00, 1.134E+01, 1.498E+01, 1.926E+01, 6.051E-01, 5.628E-01,-4.563E-01,-4.631E-01
 1.344E+04, 3.820E+00, 5.046E+00, 6.812E+00, 8.500E+00, 1.134E+01, 1.498E+01, 1.925E+01, 6.051E-01, 5.629E-01,-4.563E-01,-4.631E-01
 1.350E+04, 3.821E+00, 5.048E+00, 6.815E+00, 8.503E+00, 1.135E+01, 1.498E+01, 1.926E+01, 6.052E-01, 5.629E-01,-4.564E-01,-4.632E-01
 1.356E+04, 3.823E+00, 5.049E+00, 6.817E+00, 8.506E+00, 1.135E+01, 1.498E+01, 1.926E+01, 6.053E-01, 5.630E-01,-4.565E-01,-4.633E-01
 1.362E+04, 3.824E+00, 5.051E+00, 6.819E+00, 8.508E+00, 1.135E+01, 1.499E+01, 1.927E+01, 6.055E-01, 5.631E-01,-4.566E-01,-4.634E-01
 1.368E+04, 3.826E+00, 5.053E+00, 6.821E+00, 8.510E+00, 1.135E+01, 1.499E+01, 1.927E+01, 6.056E-01, 5.631E-01,-4.566E-01,-4.634E-01
 1.374E+04, 3.827E+00, 5.055E+00, 6.823E+00, 8.512E+00, 1.136E+01, 1.499E+01, 1.927E+01, 6.056E-01, 5.631E-01,-4.567E-01,-4.635E-01
 1.380E+04, 3.829E+00, 5.057E+00, 6.826E+00, 8.515E+00, 1.136E+01, 1.499E+01, 1.927E+01, 6.056E-01, 5.633E-01,-4.568E-01,-4.635E-01
 1.386E+04, 3.830E+00, 5.058E+00, 6.827E+00, 8.517E+00, 1.136E+01, 1.500E+01, 1.927E+01, 6.058E-01, 5.633E-01,-4.569E-01,-4.637E-01
 1.392E+04, 3.831E+00, 5.060E+00, 6.829E+00, 8.519E+00, 1.136E+01, 1.500E+01, 1.927E+01, 6.057E-01, 5.634E-01,-4.568E-01,-4.636E-01
 1.398E+04, 3.833E+00, 5.062E+00, 6.831E+00, 8.521E+00, 1.137E+01, 1.500E+01, 1.927E+01, 6.060E-01, 5.633E-01,-4.569E-01,-4.637E-01
 1.404E+04, 3.834E+00, 5.063E+00, 6.833E+00, 8.523E+00, 1.137E+01, 1.500E+01, 1.927E+01, 6.058E-01, 5.634E-01,-4.569E-01,-4.637E-01
 1.410E+04, 3.835E+00, 5.065E+00, 6.835E+00, 8.525E+00, 1.137E+01, 1.500E+01, 1.928E+01, 6.057E-01, 5.635E-01,-4.569E-01,-4.637E-01
 1.416E+04, 3.836E+00, 5.066E+00, 6.837E+00, 8.527E+00, 1.137E+01, 1.501E+01, 1.928E+01, 6.061E-01, 5.634E-01,-4.570E-01,-4.638E-01
 1.422E+04, 3.838E+00, 5.068E+00, 6.839E+00, 8.529E+00, 1.137E+01, 1.501E+01, 1.929E+01, 6.060E-01, 5.636E-01,-4.571E-01,-4.639E-01
 1.428E+04, 3.839E+00, 5.069E+00, 6.840E+00, 8.531E+00, 1.138E+01, 1.501E+01, 1.929E+01, 6.061E-01, 5.636E-01,-4.572E-01,-4.640E-01
 1.434E+04, 3.840E+00, 5.071E+00, 6.842E+00, 8.533E+00, 1.138E+01, 1.501E+01, 1.930E+01, 6.060E-01, 5.637E-01,-4.572E-01,-4.640E-01
 1.440E+04, 3.841E+00, 5.072E+00, 6.845E+00, 8.535E+00, 1.138E+01, 1.501E+01, 1.930E+01, 6.048E-01, 5.623E-01,-4.585E-01,-4.653E-01
 1.446E+04, 3.836E+00, 5.067E+00, 6.838E+00, 8.527E+00, 1.137E+01, 1.499E+01, 1.905E+01, 5.422E-01, 4.964E-01,-5.165E-01,-5.220E-01
 1.452E+04, 3.820E+00, 5.055E+00, 6.825E+00, 8.512E+00, 1.134E+01, 1.487E+01, 1.843E+01, 5.367E-01, 4.937E-01,-5.124E-01,-5.179E-01
 1.458E+04, 3.803E+00, 5.044E+00, 6.813E+00, 8.495E+00, 1.130E+01, 1.467E+01, 1.785E+01, 5.317E-01, 4.904E-01,-5.082E-01,-5.138E-01
 1.464E+04, 3.789E+00, 5.032E+00, 6.800E+00, 8.476E+00, 1.124E+01, 1.445E+01, 1.731E+01, 5.268E-01, 4.872E-01,-5.042E-01,-5.098E-01
 1.470E+04, 3.776E+00, 5.021E+00, 6.786E+00, 8.452E+00, 1.116E+01, 1.420E+01, 1.682E+01, 5.222E-01, 4.838E-01,-5.001E-01,-5.058E-01
 1.476E+04, 3.766E+00, 5.010E+00, 6.771E+00, 8.422E+00, 1.107E+01, 1.396E+01, 1.637E+01, 5.178E-01, 4.804E-01,-4.962E-01,-5.019E-01
 1.482E+04, 3.758E+00, 4.999E+00, 6.753E+00, 8.386E+00, 1.096E+01, 1.371E+01, 1.596E+01, 5.135E-01, 4.773E-01,-4.924E-01,-4.983E-01
 1.488E+04, 3.751E+00, 4.988E+00, 6.733E+00, 8.343E+00, 1.085E+01, 1.346E+01, 1.557E+01, 5.097E-01, 4.738E-01,-4.888E-01,-4.947E-01
 1.494E+04, 3.745E+00, 4.978E+00, 6.710E+00, 8.296E+00, 1.073E+01, 1.323E+01, 1.521E+01, 5.055E-01, 4.708E-01,-4.851E-01,-4.911E-01
 1.500E+04, 3.740E+00, 4.967E+00, 6.684E+00, 8.243E+00, 1.060E+01, 1.300E+01, 1.487E+01, 5.016E-01, 4.675E-01,-4.814E-01,-4.876E-01
 1.506E+04, 3.736E+00, 4.956E+00, 6.656E+00, 8.187E+00, 1.048E+01, 1.277E+01, 1.454E+01, 4.978E-01, 4.644E-01,-4.779E-01,-4.842E-01
 1.512E+04, 3.732E+00, 4.944E+00, 6.625E+00, 8.127E+00, 1.035E+01, 1.255E+01, 1.424E+01, 4.941E-01, 4.615E-01,-4.745E-01,-4.809E-01
 1.518E+04, 3.729E+00, 4.932E+00, 6.592E+00, 8.065E+00, 1.023E+01, 1.234E+01, 1.395E+01, 4.905E-01, 4.584E-01,-4.712E-01,-4.777E-01
 1.524E+04, 3.725E+00, 4.919E+00, 6.557E+00, 8.000E+00, 1.010E+01, 1.214E+01, 1.367E+01, 4.871E-01, 4.555E-01,-4.680E-01,-4.745E-01
 1.530E+04, 3.722E+00, 4.905E+00, 6.521E+00, 7.934E+00, 9.976E+00, 1.194E+01, 1.341E+01, 4.837E-01, 4.527E-01,-4.649E-01,-4.715E-01
 1.536E+04, 3.718E+00, 4.890E+00, 6.483E+00, 7.867E+00, 9.852E+00, 1.175E+01, 1.316E+01, 4.805E-01, 4.497E-01,-4.618E-01,-4.684E-01
 1.542E+04, 3.714E+00, 4.875E+00, 6.444E+00, 7.799E+00, 9.730E+00, 1.156E+01, 1.292E+01, 4.770E-01, 4.471E-01,-4.587E-01,-4.653E-01
 1.548E+04, 3.710E+00, 4.858E+00, 6.403E+00, 7.730E+00, 9.609E+00, 1.138E+01, 1.269E+01, 4.740E-01, 4.441E-01,-4.557E-01,-4.624E-01
 1.554E+04, 3.705E+00, 4.841E+00, 6.362E+00, 7.661E+00, 9.490E+00, 1.120E+01, 1.247E+01, 4.707E-01, 4.416E-01,-4.528E-01,-4.595E-01
 1.560E+04, 3.700E+00, 4.824E+00, 6.320E+00, 7.592E+00, 9.374E+00, 1.103E+01, 1.225E+01, 4.677E-01, 4.390E-01,-4.500E-01,-4.567E-01
 1.566E+04, 3.695E+00, 4.805E+00, 6.278E+00, 7.523E+00, 9.259E+00, 1.087E+01, 1.205E+01, 4.647E-01, 4.363E-01,-4.471E-01,-4.538E-01
 1.572E+04, 3.689E+00, 4.787E+00, 6.235E+00, 7.454E+00, 9.146E+00, 1.071E+01, 1.185E+01, 4.620E-01, 4.336E-01,-4.445E-01,-4.511E-01
 1.578E+04, 3.683E+00, 4.767E+00, 6.192E+00, 7.385E+00, 9.035E+00, 1.055E+01, 1.166E+01, 4.589E-01, 4.313E-01,-4.418E-01,-4.484E-01
 1.584E+04, 3.677E+00, 4.747E+00, 6.148E+00, 7.317E+00, 8.927E+00, 1.040E+01, 1.147E+01, 4.562E-01, 4.287E-01,-4.391E-01,-4.457E-01
 1.590E+04, 3.670E+00, 4.727E+00, 6.105E+00, 7.250E+00, 8.821E+00, 1.025E+01, 1.129E+01, 4.534E-01, 4.262E-01,-4.364E-01,-4.431E-01
 1.596E+04, 3.662E+00, 4.706E+00, 6.061E+00, 7.183E+00, 8.716E+00, 1.011E+01, 1.112E+01, 4.508E-01, 4.239E-01,-4.340E-01,-4.406E-01
 1.602E+04, 3.654E+00, 4.684E+00, 6.017E+00, 7.116E+00, 8.614E+00, 9.972E+00, 1.095E+01, 4.480E-01, 4.217E-01,-4.315E-01,-4.381E-01
 1.608E+04, 3.646E+00, 4.663E+00, 5.974E+00, 7.051E+00, 8.514E+00, 9.837E+00, 1.079E+01, 4.454E-01, 4.193E-01,-4.290E-01,-4.356E-01
 1.614E+04, 3.637E+00, 4.641E+00, 5.930E+00, 6.986E+00, 8.415E+00, 9.705E+00, 1.063E+01, 4.428E-01, 4.170E-01,-4.266E-01,-4.332E-01
 1.620E+04, 3.627E+00, 4.619E+00, 5.887E+00, 6.921E+00, 8.319E+00, 9.576E+00, 1.047E+01, 4.402E-01, 4.147E-01,-4.241E-01,-4.307E-01
 1.626E+04, 3.617E+00, 4.596E+00, 5.844E+00, 6.858E+00, 8.225E+00, 9.450E+00, 1.033E+01, 4.377E-01, 4.125E-01,-4.218E-01,-4.283E-01
 1.632E+04, 3.607E+00, 4.573E+00, 5.801E+00, 6.795E+00, 8.132E+00, 9.328E+00, 1.018E+01, 4.353E-01, 4.102E-01,-4.195E-01,-4.260E-01
 1.638E+04, 3.597E+00, 4.550E+00, 5.758E+00, 6.734E+00, 8.041E+00, 9.209E+00, 1.004E+01, 4.330E-01, 4.081E-01,-4.172E-01,-4.238E-01
 1.644E+04, 3.586E+00, 4.527E+00, 5.715E+00, 6.672E+00, 7.953E+00, 9.093E+00, 9.902E+00, 4.304E-01, 4.060E-01,-4.149E-01,-4.214E-01
 1.650E+04, 3.574E+00, 4.504E+00, 5.673E+00, 6.612E+00, 7.865E+00, 8.979E+00, 9.769E+00, 4.282E-01, 4.038E-01,-4.127E-01,-4.192E-01
 1.656E+04, 3.563E+00, 4.480E+00, 5.631E+00, 6.553E+00, 7.780E+00, 8.868E+00, 9.639E+00, 4.259E-01, 4.017E-01,-4.106E-01,-4.170E-01
 1.662E+04, 3.551E+00, 4.457E+00, 5.589E+00, 6.494E+00, 7.696E+00, 8.760E+00, 9.512E+00, 4.235E-01, 3.998E-01,-4.084E-01,-4.148E-01
 1.668E+04, 3.538E+00, 4.433E+00, 5.548E+00, 6.436E+00, 7.614E+00, 8.654E+00, 9.389E+00, 4.213E-01, 3.977E-01,-4.063E-01,-4.127E-01
 1.674E+04, 3.526E+00, 4.409E+00, 5.507E+00, 6.379E+00, 7.533E+00, 8.551E+00, 9.268E+00, 4.191E-01, 3.957E-01,-4.042E-01,-4.106E-01
 1.680E+04, 3.513E+00, 4.385E+00, 5.466E+00, 6.323E+00, 7.454E+00, 8.450E+00, 9.151E+00, 4.170E-01, 3.939E-01,-4.022E-01,-4.086E-01
 1.686E+04, 3.500E+00, 4.361E+00, 5.426E+00, 6.268E+00, 7.377E+00, 8.351E+00, 9.036E+00, 4.148E-01, 3.919E-01,-4.001E-01,-4.065E-01
 1.692E+04, 3.487E+00, 4.337E+00, 5.386E+00, 6.213E+00, 7.301E+00, 8.255E+00, 8.925E+00, 4.126E-01, 3.900E-01,-3.981E-01,-4.045E-01
 1.698E+04, 3.473E+00, 4.313E+00, 5.346E+00, 6.159E+00, 7.226E+00, 8.160E+00, 8.815E+00, 4.104E-01, 3.881E-01,-3.961E-01,-4.024E-01
 1.704E+04, 3.459E+00, 4.289E+00, 5.307E+00, 6.106E+00, 7.153E+00, 8.068E+00, 8.709E+00, 4.085E-01, 3.862E-01,-3.942E-01,-4.005E-01
 1.710E+04, 3.445E+00, 4.265E+00, 5.268E+00, 6.053E+00, 7.081E+00, 7.978E+00, 8.605E+00, 4.065E-01, 3.844E-01,-3.923E-01,-3.986E-01
 1.716E+04, 3.431E+00, 4.241E+00, 5.229E+00, 6.002E+00, 7.010E+00, 7.889E+00, 8.503E+00, 4.045E-01, 3.825E-01,-3.903E-01,-3.966E-01
 1.722E+04, 3.417E+00, 4.217E+00, 5.191E+00, 5.950E+00, 6.941E+00, 7.802E+00, 8.403E+00, 4.025E-01, 3.808E-01,-3.885E-01,-3.948E-01
 1.728E+04, 3.403E+00, 4.193E+00, 5.153E+00, 5.900E+00, 6.873E+00, 7.717E+00, 8.306E+00, 4.005E-01, 3.790E-01,-3.866E-01,-3.928E-01
