s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 4.350E+02, 5.947E+02, 4.221E+02, 7.977E+02, 5.167E+02, 6.540E+02, 5.879E+02, 3.545E+02, 7.765E+02, 4.197E+02, 6.568E+02, 5.999E+02, 8.284E+02, 6.044E+02, 5.926E+02, 8.389E+02, 8.371E+02, 7.356E+02, 4.626E+02, 5.562E+02, 5.599E+02, 5.409E+02, 4.122E+02, 7.831E+02, 4.195E+02, 8.584E+02, 8.972E+02, 7.685E+02, 7.409E+02, 6.113E+02, 1.756E+02, 1.150E+02, 1.190E+02, 1.761E+02, 2.833E+02, 4.106E+02, 7.508E+02, 9.418E+02, 9.808E+02, 9.059E+02, 2.223E+02, 2.166E+02, 2.648E+02, 6.671E+02, 6.263E+02, 6.390E+02, 6.837E+02, 3.855E-02, 5.151E-02, 2.046E-01, 9.180E-02, 8.560E-02, 2.150E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 6.018E+02, 4.314E+02, 8.030E+02, 5.276E+02, 6.616E+02, 5.972E+02, 3.679E+02, 7.884E+02, 4.385E+02, 6.662E+02, 6.060E+02, 8.354E+02, 6.137E+02, 5.998E+02, 8.375E+02, 8.370E+02, 7.307E+02, 4.712E+02, 5.657E+02, 5.719E+02, 5.536E+02, 4.210E+02, 8.041E+02, 4.396E+02, 8.325E+02, 8.802E+02, 7.974E+02, 7.852E+02, 6.876E+02, 1.596E+02, 1.130E+02, 1.233E+02, 1.777E+02, 2.658E+02, 4.114E+02, 6.699E+02, 8.491E+02, 9.336E+02, 8.784E+02, 2.512E+02, 2.267E+02, 2.772E+02, 6.412E+02, 6.309E+02, 6.354E+02, 6.556E+02, 4.252E-02, 6.138E-02, 2.026E-01, 8.939E-02, 7.976E-02, 3.275E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.650E+02, 6.056E+02, 4.368E+02, 7.942E+02, 5.339E+02, 6.565E+02, 6.047E+02, 3.797E+02, 7.932E+02, 4.551E+02, 6.687E+02, 6.137E+02, 8.450E+02, 6.199E+02, 6.044E+02, 8.391E+02, 8.191E+02, 7.291E+02, 4.761E+02, 5.695E+02, 5.775E+02, 5.570E+02, 4.278E+02, 8.135E+02, 4.570E+02, 8.482E+02, 8.565E+02, 7.713E+02, 7.248E+02, 6.323E+02, 1.602E+02, 1.121E+02, 1.141E+02, 1.754E+02, 2.848E+02, 4.060E+02, 7.748E+02, 9.376E+02, 9.583E+02, 8.885E+02, 2.477E+02, 2.260E+02, 2.815E+02, 6.513E+02, 6.199E+02, 6.408E+02, 6.800E+02, 4.173E-02, 5.437E-02, 2.061E-01, 9.016E-02, 8.405E-02, 1.319E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 6.086E+02, 4.440E+02, 7.935E+02, 5.442E+02, 6.577E+02, 6.112E+02, 3.917E+02, 7.973E+02, 4.722E+02, 6.727E+02, 6.233E+02, 8.658E+02, 6.301E+02, 6.068E+02, 8.609E+02, 8.176E+02, 7.351E+02, 4.822E+02, 5.783E+02, 5.864E+02, 5.623E+02, 4.361E+02, 8.318E+02, 4.757E+02, 8.873E+02, 9.111E+02, 8.141E+02, 7.141E+02, 6.169E+02, 1.987E+02, 1.240E+02, 1.243E+02, 1.845E+02, 3.078E+02, 4.151E+02, 6.885E+02, 9.289E+02, 9.675E+02, 9.088E+02, 2.675E+02, 2.369E+02, 3.024E+02, 6.885E+02, 6.330E+02, 6.548E+02, 6.895E+02, 3.802E-02, 6.470E-02, 2.072E-01, 9.255E-02, 7.876E-02, 7.491E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.950E+02, 6.120E+02, 4.542E+02, 7.908E+02, 5.518E+02, 6.669E+02, 6.170E+02, 4.046E+02, 7.994E+02, 4.877E+02, 6.800E+02, 6.337E+02, 8.798E+02, 6.392E+02, 6.105E+02, 8.616E+02, 8.075E+02, 7.375E+02, 4.911E+02, 5.849E+02, 5.986E+02, 5.743E+02, 4.447E+02, 8.503E+02, 4.944E+02, 8.894E+02, 8.881E+02, 7.847E+02, 7.583E+02, 6.917E+02, 1.724E+02, 1.235E+02, 1.286E+02, 1.955E+02, 2.957E+02, 4.227E+02, 6.954E+02, 9.154E+02, 9.437E+02, 8.982E+02, 2.798E+02, 2.393E+02, 3.098E+02, 7.048E+02, 6.460E+02, 6.711E+02, 6.862E+02, 4.193E-02, 5.910E-02, 2.061E-01, 8.994E-02, 8.150E-02, 1.326E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 6.196E+02, 4.639E+02, 7.976E+02, 5.616E+02, 6.733E+02, 6.243E+02, 4.176E+02, 8.039E+02, 5.034E+02, 6.874E+02, 6.386E+02, 8.775E+02, 6.457E+02, 6.191E+02, 8.632E+02, 8.229E+02, 7.549E+02, 4.993E+02, 5.935E+02, 6.059E+02, 5.805E+02, 4.543E+02, 8.562E+02, 5.126E+02, 8.388E+02, 8.643E+02, 8.160E+02, 8.001E+02, 6.774E+02, 1.682E+02, 1.248E+02, 1.302E+02, 1.981E+02, 3.192E+02, 4.340E+02, 6.720E+02, 8.683E+02, 9.651E+02, 8.981E+02, 2.622E+02, 2.664E+02, 2.919E+02, 6.645E+02, 6.490E+02, 6.859E+02, 7.064E+02, 4.196E-02, 4.699E-02, 2.070E-01, 8.940E-02, 8.764E-02, 8.652E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.250E+02, 6.317E+02, 4.730E+02, 8.309E+02, 5.771E+02, 6.878E+02, 6.341E+02, 4.304E+02, 8.198E+02, 5.207E+02, 6.978E+02, 6.437E+02, 8.695E+02, 6.473E+02, 6.287E+02, 8.734E+02, 8.532E+02, 7.598E+02, 5.080E+02, 6.090E+02, 6.117E+02, 5.868E+02, 4.633E+02, 8.654E+02, 5.306E+02, 9.312E+02, 9.595E+02, 8.974E+02, 8.661E+02, 7.778E+02, 2.409E+02, 1.417E+02, 1.506E+02, 2.175E+02, 3.337E+02, 4.715E+02, 8.041E+02, 1.012E+03, 1.012E+03, 9.147E+02, 2.926E+02, 2.687E+02, 3.131E+02, 6.720E+02, 6.531E+02, 6.919E+02, 7.140E+02, 3.497E-02, 4.483E-02, 2.033E-01, 9.323E-02, 8.840E-02, 2.868E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 6.449E+02, 4.843E+02, 8.680E+02, 5.969E+02, 7.013E+02, 6.454E+02, 4.441E+02, 8.463E+02, 5.406E+02, 7.096E+02, 6.553E+02, 8.833E+02, 6.549E+02, 6.451E+02, 8.787E+02, 8.795E+02, 7.629E+02, 5.212E+02, 6.285E+02, 6.189E+02, 5.961E+02, 4.722E+02, 8.866E+02, 5.504E+02, 9.120E+02, 9.613E+02, 8.908E+02, 8.778E+02, 7.266E+02, 2.195E+02, 1.440E+02, 1.505E+02, 2.231E+02, 3.573E+02, 4.559E+02, 8.341E+02, 1.019E+03, 9.996E+02, 9.341E+02, 2.911E+02, 2.784E+02, 3.993E+02, 7.070E+02, 6.733E+02, 6.905E+02, 7.141E+02, 3.004E-02, 3.727E-02, 2.045E-01, 9.496E-02, 9.220E-02, 2.232E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.550E+02, 6.516E+02, 4.915E+02, 8.574E+02, 6.005E+02, 7.024E+02, 6.540E+02, 4.561E+02, 8.541E+02, 5.545E+02, 7.158E+02, 6.623E+02, 8.627E+02, 6.602E+02, 6.484E+02, 8.682E+02, 8.702E+02, 7.663E+02, 5.284E+02, 6.300E+02, 6.272E+02, 5.999E+02, 4.796E+02, 8.846E+02, 5.631E+02, 8.867E+02, 9.204E+02, 7.777E+02, 7.268E+02, 6.483E+02, 1.754E+02, 1.316E+02, 1.459E+02, 2.202E+02, 3.265E+02, 4.556E+02, 7.138E+02, 9.075E+02, 9.895E+02, 9.300E+02, 2.883E+02, 2.843E+02, 3.421E+02, 6.478E+02, 6.717E+02, 6.981E+02, 7.039E+02, 3.894E-02, 6.140E-02, 2.061E-01, 9.032E-02, 8.024E-02, 1.339E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 6.561E+02, 4.972E+02, 8.733E+02, 6.085E+02, 7.013E+02, 6.613E+02, 4.670E+02, 8.653E+02, 5.682E+02, 7.209E+02, 6.630E+02, 8.614E+02, 6.607E+02, 6.524E+02, 8.790E+02, 8.934E+02, 7.741E+02, 5.330E+02, 6.371E+02, 6.298E+02, 5.973E+02, 4.892E+02, 8.891E+02, 5.753E+02, 9.080E+02, 9.565E+02, 8.818E+02, 8.007E+02, 6.924E+02, 2.316E+02, 1.467E+02, 1.529E+02, 2.304E+02, 3.549E+02, 4.817E+02, 8.578E+02, 1.032E+03, 1.032E+03, 9.573E+02, 3.126E+02, 2.955E+02, 3.114E+02, 6.670E+02, 6.703E+02, 7.034E+02, 7.296E+02, 2.895E-02, 3.283E-02, 2.008E-01, 9.582E-02, 9.508E-02, 4.245E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.850E+02, 6.645E+02, 5.079E+02, 8.911E+02, 6.261E+02, 6.997E+02, 6.699E+02, 4.793E+02, 8.848E+02, 5.862E+02, 7.227E+02, 6.687E+02, 8.984E+02, 6.671E+02, 6.672E+02, 9.163E+02, 9.050E+02, 7.830E+02, 5.418E+02, 6.536E+02, 6.359E+02, 6.073E+02, 5.006E+02, 9.147E+02, 5.917E+02, 9.041E+02, 9.456E+02, 8.663E+02, 7.783E+02, 6.192E+02, 2.689E+02, 1.554E+02, 1.703E+02, 2.578E+02, 3.626E+02, 4.821E+02, 8.171E+02, 1.014E+03, 9.996E+02, 9.427E+02, 3.163E+02, 2.972E+02, 3.940E+02, 6.797E+02, 6.777E+02, 7.242E+02, 7.469E+02, 2.853E-02, 4.888E-02, 2.063E-01, 9.732E-02, 8.689E-02, 1.246E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+02, 6.705E+02, 5.163E+02, 8.602E+02, 6.249E+02, 7.022E+02, 6.771E+02, 4.908E+02, 8.774E+02, 5.963E+02, 7.254E+02, 6.743E+02, 8.829E+02, 6.713E+02, 6.744E+02, 8.930E+02, 8.718E+02, 7.761E+02, 5.478E+02, 6.505E+02, 6.421E+02, 6.164E+02, 5.078E+02, 9.096E+02, 6.023E+02, 8.714E+02, 9.101E+02, 8.398E+02, 7.327E+02, 5.400E+02, 1.961E+02, 1.427E+02, 1.514E+02, 2.336E+02, 3.469E+02, 4.718E+02, 7.154E+02, 9.515E+02, 9.297E+02, 9.035E+02, 2.901E+02, 3.030E+02, 3.779E+02, 6.793E+02, 6.837E+02, 7.038E+02, 7.181E+02, 3.600E-02, 4.817E-02, 2.073E-01, 9.230E-02, 8.745E-02, 6.842E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.150E+02, 6.741E+02, 5.222E+02, 8.657E+02, 6.324E+02, 7.024E+02, 6.830E+02, 5.011E+02, 8.795E+02, 6.078E+02, 7.279E+02, 6.744E+02, 9.018E+02, 6.721E+02, 6.741E+02, 9.021E+02, 8.827E+02, 7.786E+02, 5.527E+02, 6.575E+02, 6.438E+02, 6.126E+02, 5.149E+02, 9.069E+02, 6.146E+02, 9.306E+02, 9.495E+02, 8.858E+02, 7.810E+02, 6.799E+02, 2.357E+02, 1.591E+02, 1.667E+02, 2.462E+02, 3.941E+02, 4.923E+02, 8.192E+02, 1.015E+03, 1.043E+03, 9.558E+02, 3.402E+02, 3.108E+02, 3.431E+02, 6.715E+02, 6.781E+02, 7.083E+02, 7.277E+02, 3.387E-02, 5.856E-02, 2.034E-01, 9.494E-02, 8.210E-02, 2.790E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.300E+02, 6.845E+02, 5.305E+02, 8.841E+02, 6.402E+02, 7.095E+02, 6.917E+02, 5.119E+02, 8.905E+02, 6.191E+02, 7.333E+02, 6.804E+02, 9.116E+02, 6.782E+02, 6.865E+02, 9.148E+02, 9.000E+02, 7.869E+02, 5.609E+02, 6.666E+02, 6.505E+02, 6.208E+02, 5.241E+02, 9.187E+02, 6.273E+02, 9.396E+02, 9.596E+02, 8.414E+02, 6.718E+02, 4.899E+02, 2.474E+02, 1.600E+02, 1.737E+02, 2.612E+02, 3.795E+02, 4.603E+02, 8.587E+02, 1.049E+03, 9.980E+02, 9.586E+02, 3.957E+02, 3.254E+02, 3.741E+02, 7.117E+02, 6.862E+02, 7.291E+02, 7.529E+02, 2.884E-02, 5.254E-02, 2.066E-01, 9.692E-02, 8.486E-02, 1.078E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.450E+02, 6.913E+02, 5.395E+02, 8.987E+02, 6.482E+02, 7.218E+02, 6.992E+02, 5.228E+02, 8.992E+02, 6.297E+02, 7.432E+02, 6.837E+02, 8.969E+02, 6.837E+02, 6.943E+02, 8.999E+02, 9.063E+02, 7.819E+02, 5.687E+02, 6.737E+02, 6.571E+02, 6.311E+02, 5.330E+02, 9.207E+02, 6.384E+02, 8.997E+02, 9.605E+02, 8.489E+02, 7.732E+02, 7.162E+02, 2.576E+02, 1.632E+02, 1.672E+02, 2.620E+02, 4.192E+02, 5.182E+02, 7.816E+02, 1.002E+03, 9.721E+02, 9.257E+02, 3.509E+02, 3.428E+02, 3.737E+02, 7.105E+02, 7.055E+02, 7.365E+02, 7.423E+02, 3.077E-02, 4.029E-02, 1.979E-01, 9.353E-02, 9.095E-02, 5.809E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+02, 6.950E+02, 5.466E+02, 9.091E+02, 6.627E+02, 7.266E+02, 7.048E+02, 5.328E+02, 9.098E+02, 6.430E+02, 7.497E+02, 6.872E+02, 9.202E+02, 6.898E+02, 7.010E+02, 9.187E+02, 9.158E+02, 7.983E+02, 5.751E+02, 6.867E+02, 6.622E+02, 6.369E+02, 5.414E+02, 9.332E+02, 6.511E+02, 9.190E+02, 9.795E+02, 8.389E+02, 7.796E+02, 7.123E+02, 2.544E+02, 1.705E+02, 1.775E+02, 2.725E+02, 4.353E+02, 5.447E+02, 9.187E+02, 1.060E+03, 1.049E+03, 9.686E+02, 3.783E+02, 3.480E+02, 3.753E+02, 6.877E+02, 7.261E+02, 7.582E+02, 7.621E+02, 2.452E-02, 5.347E-02, 2.056E-01, 9.831E-02, 8.397E-02, 1.630E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.750E+02, 7.035E+02, 5.539E+02, 9.342E+02, 6.735E+02, 7.394E+02, 7.127E+02, 5.427E+02, 9.281E+02, 6.554E+02, 7.604E+02, 6.907E+02, 9.137E+02, 6.993E+02, 7.089E+02, 9.202E+02, 9.318E+02, 8.044E+02, 5.833E+02, 6.985E+02, 6.715E+02, 6.446E+02, 5.485E+02, 9.445E+02, 6.615E+02, 9.083E+02, 9.730E+02, 8.824E+02, 7.479E+02, 5.909E+02, 2.714E+02, 1.678E+02, 1.788E+02, 2.727E+02, 4.202E+02, 5.081E+02, 9.044E+02, 1.082E+03, 1.031E+03, 9.748E+02, 3.955E+02, 3.378E+02, 3.773E+02, 7.042E+02, 7.188E+02, 7.487E+02, 7.645E+02, 2.669E-02, 3.588E-02, 2.001E-01, 9.728E-02, 9.369E-02, 4.590E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.900E+02, 7.091E+02, 5.619E+02, 9.529E+02, 6.844E+02, 7.479E+02, 7.197E+02, 5.526E+02, 9.476E+02, 6.677E+02, 7.695E+02, 6.944E+02, 9.058E+02, 7.065E+02, 7.156E+02, 9.196E+02, 9.415E+02, 8.093E+02, 5.921E+02, 7.095E+02, 6.808E+02, 6.529E+02, 5.578E+02, 9.467E+02, 6.711E+02, 9.210E+02, 9.932E+02, 8.954E+02, 7.489E+02, 6.142E+02, 2.900E+02, 1.720E+02, 1.951E+02, 2.953E+02, 4.450E+02, 5.555E+02, 9.554E+02, 1.073E+03, 1.052E+03, 9.740E+02, 4.032E+02, 3.504E+02, 3.902E+02, 7.290E+02, 7.194E+02, 7.534E+02, 7.693E+02, 2.526E-02, 4.130E-02, 2.021E-01, 9.865E-02, 9.119E-02, 3.527E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.050E+02, 7.196E+02, 5.723E+02, 9.550E+02, 6.951E+02, 7.513E+02, 7.283E+02, 5.633E+02, 9.574E+02, 6.797E+02, 7.766E+02, 7.029E+02, 9.158E+02, 7.055E+02, 7.224E+02, 9.273E+02, 9.375E+02, 8.051E+02, 6.011E+02, 7.185E+02, 6.841E+02, 6.605E+02, 5.676E+02, 9.546E+02, 6.828E+02, 9.038E+02, 9.582E+02, 9.392E+02, 7.868E+02, 6.883E+02, 3.149E+02, 1.818E+02, 1.913E+02, 2.968E+02, 4.275E+02, 5.610E+02, 1.012E+03, 1.042E+03, 9.724E+02, 9.606E+02, 4.272E+02, 3.572E+02, 4.132E+02, 7.177E+02, 7.245E+02, 7.531E+02, 7.701E+02, 2.841E-02, 3.606E-02, 2.056E-01, 9.694E-02, 9.272E-02, 1.618E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.200E+02, 7.227E+02, 5.835E+02, 9.557E+02, 7.082E+02, 7.624E+02, 7.346E+02, 5.745E+02, 9.642E+02, 6.929E+02, 7.859E+02, 7.129E+02, 9.291E+02, 7.105E+02, 7.264E+02, 9.238E+02, 9.348E+02, 8.067E+02, 6.110E+02, 7.303E+02, 6.881E+02, 6.685E+02, 5.795E+02, 9.588E+02, 6.948E+02, 9.105E+02, 9.674E+02, 9.251E+02, 7.536E+02, 6.065E+02, 2.581E+02, 1.835E+02, 1.882E+02, 2.934E+02, 4.257E+02, 6.323E+02, 1.022E+03, 1.075E+03, 9.596E+02, 9.416E+02, 4.012E+02, 3.699E+02, 4.437E+02, 7.158E+02, 7.386E+02, 7.691E+02, 7.752E+02, 2.650E-02, 3.811E-02, 2.055E-01, 9.789E-02, 9.165E-02, 1.673E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.350E+02, 7.222E+02, 5.878E+02, 9.469E+02, 7.102E+02, 7.605E+02, 7.382E+02, 5.831E+02, 9.650E+02, 7.014E+02, 7.883E+02, 7.212E+02, 9.281E+02, 7.188E+02, 7.286E+02, 9.274E+02, 9.312E+02, 8.114E+02, 6.148E+02, 7.316E+02, 6.942E+02, 6.694E+02, 5.848E+02, 9.592E+02, 7.028E+02, 8.991E+02, 9.350E+02, 9.359E+02, 7.394E+02, 6.250E+02, 2.690E+02, 1.834E+02, 1.909E+02, 2.937E+02, 4.536E+02, 5.707E+02, 8.067E+02, 1.046E+03, 1.007E+03, 9.503E+02, 4.125E+02, 3.741E+02, 4.288E+02, 7.230E+02, 7.373E+02, 7.665E+02, 7.784E+02, 2.602E-02, 3.113E-02, 2.065E-01, 9.780E-02, 9.547E-02, 1.104E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E+02, 7.204E+02, 5.914E+02, 9.461E+02, 7.131E+02, 7.554E+02, 7.395E+02, 5.904E+02, 9.650E+02, 7.085E+02, 7.877E+02, 7.259E+02, 9.366E+02, 7.251E+02, 7.286E+02, 9.455E+02, 9.359E+02, 8.160E+02, 6.183E+02, 7.334E+02, 6.999E+02, 6.686E+02, 5.884E+02, 9.736E+02, 7.112E+02, 9.539E+02, 9.834E+02, 9.070E+02, 7.441E+02, 5.992E+02, 3.096E+02, 1.920E+02, 1.908E+02, 3.003E+02, 4.741E+02, 5.801E+02, 1.020E+03, 1.055E+03, 1.012E+03, 9.578E+02, 4.112E+02, 3.616E+02, 4.262E+02, 7.214E+02, 7.327E+02, 7.728E+02, 7.869E+02, 2.479E-02, 5.744E-02, 2.048E-01, 9.889E-02, 8.240E-02, 2.037E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.650E+02, 7.245E+02, 5.985E+02, 9.384E+02, 7.241E+02, 7.574E+02, 7.425E+02, 5.986E+02, 9.605E+02, 7.184E+02, 7.877E+02, 7.326E+02, 9.595E+02, 7.310E+02, 7.323E+02, 9.578E+02, 9.362E+02, 8.187E+02, 6.258E+02, 7.414E+02, 7.067E+02, 6.775E+02, 5.950E+02, 9.946E+02, 7.233E+02, 9.588E+02, 9.792E+02, 9.687E+02, 7.856E+02, 6.090E+02, 3.080E+02, 2.043E+02, 2.025E+02, 3.120E+02, 4.903E+02, 6.087E+02, 1.029E+03, 9.815E+02, 9.799E+02, 9.688E+02, 3.878E+02, 3.915E+02, 4.332E+02, 7.297E+02, 7.381E+02, 7.605E+02, 7.885E+02, 2.759E-02, 3.669E-02, 2.065E-01, 9.815E-02, 9.377E-02, 1.129E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.800E+02, 7.316E+02, 6.068E+02, 9.472E+02, 7.319E+02, 7.667E+02, 7.475E+02, 6.072E+02, 9.652E+02, 7.278E+02, 7.940E+02, 7.352E+02, 9.624E+02, 7.357E+02, 7.377E+02, 9.456E+02, 9.337E+02, 8.186E+02, 6.317E+02, 7.491E+02, 7.112E+02, 6.850E+02, 6.029E+02, 9.994E+02, 7.328E+02, 8.971E+02, 9.258E+02, 9.903E+02, 7.121E+02, 5.684E+02, 2.877E+02, 1.954E+02, 1.961E+02, 3.119E+02, 4.822E+02, 5.993E+02, 1.035E+03, 1.058E+03, 9.554E+02, 9.483E+02, 4.041E+02, 4.040E+02, 4.689E+02, 7.439E+02, 7.541E+02, 7.782E+02, 7.859E+02, 2.584E-02, 3.103E-02, 2.068E-01, 9.888E-02, 9.528E-02, 9.680E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.950E+02, 7.359E+02, 6.108E+02, 9.428E+02, 7.309E+02, 7.701E+02, 7.517E+02, 6.141E+02, 9.639E+02, 7.325E+02, 7.976E+02, 7.359E+02, 9.442E+02, 7.400E+02, 7.424E+02, 9.421E+02, 9.261E+02, 8.197E+02, 6.354E+02, 7.489E+02, 7.152E+02, 6.848E+02, 6.073E+02, 9.957E+02, 7.378E+02, 9.217E+02, 9.661E+02, 9.143E+02, 7.021E+02, 6.171E+02, 2.948E+02, 1.943E+02, 2.008E+02, 3.121E+02, 4.462E+02, 6.036E+02, 8.927E+02, 1.084E+03, 9.745E+02, 9.600E+02, 4.286E+02, 3.955E+02, 4.541E+02, 7.217E+02, 7.641E+02, 7.838E+02, 7.893E+02, 2.698E-02, 4.092E-02, 2.060E-01, 9.738E-02, 9.071E-02, 1.360E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.100E+02, 7.432E+02, 6.150E+02, 9.652E+02, 7.339E+02, 7.747E+02, 7.572E+02, 6.204E+02, 9.739E+02, 7.375E+02, 8.031E+02, 7.362E+02, 9.386E+02, 7.410E+02, 7.485E+02, 9.403E+02, 9.480E+02, 8.239E+02, 6.394E+02, 7.536E+02, 7.194E+02, 6.891E+02, 6.128E+02, 9.969E+02, 7.421E+02, 9.274E+02, 9.953E+02, 8.910E+02, 8.039E+02, 6.070E+02, 2.795E+02, 2.021E+02, 2.044E+02, 3.179E+02, 4.694E+02, 6.026E+02, 9.489E+02, 1.089E+03, 1.016E+03, 9.728E+02, 4.327E+02, 3.965E+02, 4.664E+02, 7.278E+02, 7.569E+02, 7.845E+02, 7.960E+02, 2.260E-02, 4.357E-02, 2.055E-01, 9.864E-02, 8.988E-02, 1.671E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.250E+02, 7.513E+02, 6.224E+02, 9.823E+02, 7.448E+02, 7.887E+02, 7.641E+02, 6.277E+02, 9.895E+02, 7.458E+02, 8.127E+02, 7.419E+02, 9.466E+02, 7.461E+02, 7.535E+02, 9.473E+02, 9.634E+02, 8.273E+02, 6.481E+02, 7.648E+02, 7.241E+02, 6.981E+02, 6.221E+02, 9.996E+02, 7.480E+02, 9.500E+02, 9.840E+02, 9.357E+02, 7.710E+02, 6.943E+02, 2.975E+02, 2.059E+02, 2.127E+02, 3.285E+02, 4.938E+02, 6.246E+02, 1.018E+03, 1.070E+03, 1.009E+03, 9.681E+02, 4.282E+02, 4.134E+02, 4.787E+02, 7.456E+02, 7.572E+02, 7.793E+02, 7.969E+02, 2.260E-02, 4.539E-02, 2.062E-01, 1.003E-01, 8.773E-02, 1.273E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.400E+02, 7.564E+02, 6.296E+02, 9.766E+02, 7.499E+02, 7.949E+02, 7.699E+02, 6.351E+02, 9.920E+02, 7.528E+02, 8.194E+02, 7.477E+02, 9.444E+02, 7.499E+02, 7.583E+02, 9.368E+02, 9.548E+02, 8.299E+02, 6.554E+02, 7.700E+02, 7.293E+02, 7.016E+02, 6.307E+02, 9.953E+02, 7.540E+02, 9.580E+02, 1.007E+03, 9.346E+02, 7.998E+02, 6.185E+02, 2.942E+02, 2.057E+02, 2.195E+02, 3.428E+02, 4.891E+02, 6.129E+02, 1.016E+03, 1.030E+03, 9.883E+02, 9.619E+02, 4.516E+02, 4.209E+02, 4.679E+02, 7.437E+02, 7.655E+02, 7.890E+02, 8.040E+02, 2.618E-02, 2.540E-02, 2.059E-01, 9.738E-02, 9.693E-02, 1.445E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.550E+02, 7.569E+02, 6.361E+02, 9.724E+02, 7.554E+02, 8.028E+02, 7.729E+02, 6.423E+02, 9.908E+02, 7.589E+02, 8.278E+02, 7.519E+02, 9.464E+02, 7.535E+02, 7.612E+02, 9.474E+02, 9.489E+02, 8.327E+02, 6.611E+02, 7.744E+02, 7.339E+02, 7.098E+02, 6.364E+02, 9.974E+02, 7.589E+02, 9.181E+02, 9.882E+02, 9.370E+02, 7.581E+02, 5.937E+02, 3.450E+02, 2.124E+02, 2.113E+02, 3.464E+02, 4.935E+02, 6.212E+02, 1.015E+03, 1.106E+03, 1.025E+03, 1.001E+03, 4.354E+02, 4.191E+02, 5.109E+02, 7.657E+02, 7.709E+02, 7.966E+02, 8.016E+02, 2.790E-02, 2.883E-02, 2.057E-01, 9.773E-02, 9.749E-02, 1.571E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.700E+02, 7.603E+02, 6.446E+02, 9.990E+02, 7.665E+02, 8.194E+02, 7.772E+02, 6.503E+02, 1.002E+03, 7.676E+02, 8.435E+02, 7.591E+02, 9.437E+02, 7.596E+02, 7.676E+02, 9.450E+02, 9.720E+02, 8.409E+02, 6.700E+02, 7.862E+02, 7.397E+02, 7.177E+02, 6.459E+02, 9.950E+02, 7.650E+02, 9.380E+02, 9.999E+02, 9.919E+02, 8.326E+02, 6.780E+02, 3.359E+02, 2.181E+02, 2.231E+02, 3.517E+02, 5.049E+02, 6.696E+02, 1.026E+03, 1.079E+03, 1.008E+03, 9.767E+02, 4.389E+02, 4.264E+02, 5.275E+02, 7.741E+02, 7.850E+02, 7.976E+02, 8.127E+02, 2.112E-02, 3.210E-02, 2.060E-01, 1.009E-01, 9.595E-02, 1.394E-03, 0.000E+00, 0.000E+00, 0.000E+00
