s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 4.350E+02, 5.946E+02, 4.194E+02, 7.803E+02, 5.127E+02, 6.603E+02, 5.872E+02, 3.519E+02, 7.649E+02, 4.178E+02, 6.540E+02, 5.947E+02, 7.945E+02, 5.919E+02, 5.901E+02, 8.146E+02, 8.072E+02, 7.288E+02, 4.600E+02, 5.492E+02, 5.520E+02, 5.491E+02, 4.096E+02, 7.771E+02, 4.289E+02, 8.130E+02, 8.684E+02, 8.140E+02, 7.778E+02, 7.195E+02, 1.638E+02, 1.117E+02, 1.203E+02, 1.774E+02, 2.864E+02, 3.711E+02, 6.808E+02, 9.248E+02, 9.035E+02, 8.463E+02, 2.476E+02, 2.106E+02, 2.534E+02, 6.070E+02, 6.043E+02, 6.051E+02, 6.537E+02, 4.124E-02, 5.565E-02, 2.047E-01, 8.843E-02, 8.326E-02, 2.111E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 6.021E+02, 4.275E+02, 8.277E+02, 5.313E+02, 6.626E+02, 5.972E+02, 3.649E+02, 7.951E+02, 4.392E+02, 6.654E+02, 6.041E+02, 8.197E+02, 6.003E+02, 5.998E+02, 8.360E+02, 8.312E+02, 7.336E+02, 4.681E+02, 5.678E+02, 5.608E+02, 5.497E+02, 4.169E+02, 7.963E+02, 4.481E+02, 8.299E+02, 8.920E+02, 8.180E+02, 7.704E+02, 6.899E+02, 2.054E+02, 1.189E+02, 1.286E+02, 1.853E+02, 2.974E+02, 4.105E+02, 8.534E+02, 1.008E+03, 9.609E+02, 8.874E+02, 2.734E+02, 2.387E+02, 3.675E+02, 5.893E+02, 6.065E+02, 6.516E+02, 6.950E+02, 3.591E-02, 4.913E-02, 2.057E-01, 9.268E-02, 8.702E-02, 1.557E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.650E+02, 6.072E+02, 4.378E+02, 8.227E+02, 5.387E+02, 6.636E+02, 6.051E+02, 3.784E+02, 8.094E+02, 4.569E+02, 6.722E+02, 6.160E+02, 8.136E+02, 6.093E+02, 6.143E+02, 8.317E+02, 8.233E+02, 7.371E+02, 4.772E+02, 5.744E+02, 5.725E+02, 5.616E+02, 4.264E+02, 8.075E+02, 4.651E+02, 8.100E+02, 8.483E+02, 7.640E+02, 7.327E+02, 6.601E+02, 1.648E+02, 1.103E+02, 1.210E+02, 1.806E+02, 2.788E+02, 4.084E+02, 6.215E+02, 8.724E+02, 8.887E+02, 8.551E+02, 2.646E+02, 2.332E+02, 3.199E+02, 6.691E+02, 6.673E+02, 6.882E+02, 6.963E+02, 3.952E-02, 5.309E-02, 2.062E-01, 9.076E-02, 8.445E-02, 1.300E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 6.131E+02, 4.446E+02, 8.116E+02, 5.430E+02, 6.648E+02, 6.132E+02, 3.907E+02, 8.112E+02, 4.720E+02, 6.776E+02, 6.179E+02, 8.147E+02, 6.166E+02, 6.175E+02, 8.353E+02, 8.314E+02, 7.466E+02, 4.833E+02, 5.780E+02, 5.792E+02, 5.661E+02, 4.347E+02, 8.143E+02, 4.802E+02, 8.517E+02, 8.877E+02, 8.093E+02, 7.557E+02, 6.758E+02, 1.709E+02, 1.151E+02, 1.241E+02, 1.893E+02, 2.898E+02, 4.408E+02, 6.964E+02, 8.424E+02, 9.629E+02, 8.879E+02, 2.841E+02, 2.400E+02, 2.767E+02, 6.392E+02, 6.329E+02, 6.471E+02, 6.797E+02, 3.952E-02, 4.962E-02, 2.056E-01, 8.998E-02, 8.594E-02, 1.607E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.950E+02, 6.264E+02, 4.563E+02, 8.592E+02, 5.664E+02, 6.875E+02, 6.251E+02, 4.047E+02, 8.362E+02, 4.937E+02, 6.928E+02, 6.269E+02, 8.666E+02, 6.287E+02, 6.236E+02, 8.706E+02, 8.655E+02, 7.537E+02, 4.946E+02, 6.019E+02, 5.877E+02, 5.672E+02, 4.464E+02, 8.404E+02, 5.004E+02, 8.833E+02, 9.365E+02, 8.631E+02, 8.107E+02, 7.352E+02, 2.806E+02, 1.415E+02, 1.406E+02, 2.065E+02, 3.363E+02, 4.521E+02, 9.286E+02, 1.028E+03, 9.987E+02, 9.257E+02, 3.066E+02, 2.594E+02, 3.497E+02, 6.108E+02, 6.234E+02, 6.855E+02, 7.097E+02, 3.276E-02, 5.096E-02, 2.000E-01, 9.479E-02, 8.568E-02, 4.687E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 6.407E+02, 4.680E+02, 8.663E+02, 5.771E+02, 6.895E+02, 6.385E+02, 4.188E+02, 8.539E+02, 5.119E+02, 7.004E+02, 6.319E+02, 8.547E+02, 6.371E+02, 6.426E+02, 8.664E+02, 8.606E+02, 7.613E+02, 5.049E+02, 6.118E+02, 6.004E+02, 5.792E+02, 4.560E+02, 8.545E+02, 5.181E+02, 8.136E+02, 8.544E+02, 8.316E+02, 6.757E+02, 5.740E+02, 1.950E+02, 1.241E+02, 1.327E+02, 2.041E+02, 2.971E+02, 4.364E+02, 6.555E+02, 9.759E+02, 9.390E+02, 8.978E+02, 3.001E+02, 2.656E+02, 3.458E+02, 6.711E+02, 6.590E+02, 7.072E+02, 7.183E+02, 3.735E-02, 4.608E-02, 2.064E-01, 9.185E-02, 8.735E-02, 1.145E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.250E+02, 6.425E+02, 4.753E+02, 8.592E+02, 5.810E+02, 6.860E+02, 6.452E+02, 4.313E+02, 8.563E+02, 5.263E+02, 7.045E+02, 6.349E+02, 8.569E+02, 6.393E+02, 6.449E+02, 8.680E+02, 8.558E+02, 7.607E+02, 5.106E+02, 6.136E+02, 6.049E+02, 5.828E+02, 4.650E+02, 8.578E+02, 5.321E+02, 8.307E+02, 8.868E+02, 8.268E+02, 7.482E+02, 6.369E+02, 1.790E+02, 1.255E+02, 1.296E+02, 2.039E+02, 3.028E+02, 4.667E+02, 6.876E+02, 9.116E+02, 9.852E+02, 8.992E+02, 2.916E+02, 2.638E+02, 3.017E+02, 5.865E+02, 6.480E+02, 6.673E+02, 6.914E+02, 3.891E-02, 4.298E-02, 2.037E-01, 9.028E-02, 8.943E-02, 2.618E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 6.475E+02, 4.826E+02, 8.675E+02, 5.937E+02, 6.858E+02, 6.525E+02, 4.433E+02, 8.651E+02, 5.431E+02, 7.074E+02, 6.473E+02, 8.879E+02, 6.479E+02, 6.472E+02, 8.921E+02, 8.784E+02, 7.700E+02, 5.174E+02, 6.257E+02, 6.105E+02, 5.863E+02, 4.749E+02, 8.734E+02, 5.486E+02, 8.954E+02, 9.496E+02, 8.642E+02, 7.478E+02, 6.977E+02, 2.427E+02, 1.459E+02, 1.472E+02, 2.202E+02, 3.508E+02, 4.770E+02, 8.704E+02, 1.084E+03, 1.032E+03, 9.564E+02, 3.026E+02, 2.721E+02, 3.513E+02, 6.631E+02, 6.461E+02, 6.804E+02, 7.244E+02, 2.903E-02, 5.050E-02, 2.054E-01, 9.633E-02, 8.619E-02, 1.701E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.550E+02, 6.523E+02, 4.932E+02, 8.632E+02, 6.061E+02, 6.901E+02, 6.595E+02, 4.563E+02, 8.703E+02, 5.600E+02, 7.108E+02, 6.542E+02, 9.055E+02, 6.601E+02, 6.536E+02, 9.051E+02, 8.701E+02, 7.671E+02, 5.261E+02, 6.357E+02, 6.239E+02, 5.969E+02, 4.844E+02, 8.955E+02, 5.667E+02, 9.269E+02, 9.282E+02, 8.173E+02, 7.597E+02, 6.080E+02, 2.016E+02, 1.430E+02, 1.634E+02, 2.417E+02, 3.270E+02, 4.696E+02, 7.249E+02, 9.851E+02, 9.595E+02, 9.249E+02, 3.439E+02, 2.830E+02, 4.107E+02, 6.593E+02, 6.630E+02, 7.078E+02, 7.350E+02, 2.926E-02, 6.280E-02, 2.074E-01, 9.663E-02, 7.952E-02, 5.926E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 6.561E+02, 5.015E+02, 8.469E+02, 6.110E+02, 6.979E+02, 6.655E+02, 4.685E+02, 8.644E+02, 5.727E+02, 7.166E+02, 6.573E+02, 8.963E+02, 6.670E+02, 6.557E+02, 8.916E+02, 8.543E+02, 7.687E+02, 5.343E+02, 6.388E+02, 6.321E+02, 6.045E+02, 4.940E+02, 9.002E+02, 5.815E+02, 8.819E+02, 9.373E+02, 8.516E+02, 7.284E+02, 6.291E+02, 2.110E+02, 1.441E+02, 1.509E+02, 2.397E+02, 3.842E+02, 4.864E+02, 6.995E+02, 1.022E+03, 9.689E+02, 9.339E+02, 3.241E+02, 2.974E+02, 3.372E+02, 6.639E+02, 6.849E+02, 7.115E+02, 7.212E+02, 3.457E-02, 4.345E-02, 2.073E-01, 9.273E-02, 8.939E-02, 6.827E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.850E+02, 6.636E+02, 5.102E+02, 8.710E+02, 6.223E+02, 7.001E+02, 6.727E+02, 4.805E+02, 8.747E+02, 5.872E+02, 7.219E+02, 6.631E+02, 9.243E+02, 6.739E+02, 6.643E+02, 9.151E+02, 8.912E+02, 7.850E+02, 5.419E+02, 6.504E+02, 6.389E+02, 6.094E+02, 5.025E+02, 9.157E+02, 5.978E+02, 9.199E+02, 9.562E+02, 8.942E+02, 7.336E+02, 6.118E+02, 2.697E+02, 1.537E+02, 1.687E+02, 2.450E+02, 4.043E+02, 4.979E+02, 8.486E+02, 1.085E+03, 1.045E+03, 9.610E+02, 3.385E+02, 2.985E+02, 3.403E+02, 6.986E+02, 6.779E+02, 7.078E+02, 7.462E+02, 3.129E-02, 4.741E-02, 2.072E-01, 9.605E-02, 8.776E-02, 7.403E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+02, 6.720E+02, 5.202E+02, 8.935E+02, 6.361E+02, 7.140E+02, 6.803E+02, 4.928E+02, 8.914E+02, 6.026E+02, 7.311E+02, 6.753E+02, 9.402E+02, 6.808E+02, 6.752E+02, 9.191E+02, 9.018E+02, 7.843E+02, 5.511E+02, 6.632E+02, 6.477E+02, 6.171E+02, 5.109E+02, 9.287E+02, 6.137E+02, 8.971E+02, 9.513E+02, 8.393E+02, 7.273E+02, 6.275E+02, 2.123E+02, 1.535E+02, 1.573E+02, 2.487E+02, 3.791E+02, 5.173E+02, 8.849E+02, 1.003E+03, 9.802E+02, 9.402E+02, 3.518E+02, 3.006E+02, 3.654E+02, 6.865E+02, 6.823E+02, 7.162E+02, 7.439E+02, 2.922E-02, 5.930E-02, 2.056E-01, 9.697E-02, 8.136E-02, 1.589E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.150E+02, 6.755E+02, 5.266E+02, 8.919E+02, 6.416E+02, 7.200E+02, 6.863E+02, 5.037E+02, 8.965E+02, 6.145E+02, 7.377E+02, 6.769E+02, 9.168E+02, 6.860E+02, 6.786E+02, 9.072E+02, 8.840E+02, 7.787E+02, 5.563E+02, 6.671E+02, 6.542E+02, 6.229E+02, 5.190E+02, 9.332E+02, 6.262E+02, 9.065E+02, 9.419E+02, 8.363E+02, 7.531E+02, 6.299E+02, 2.382E+02, 1.518E+02, 1.570E+02, 2.441E+02, 3.771E+02, 5.070E+02, 7.301E+02, 1.024E+03, 9.943E+02, 9.420E+02, 3.208E+02, 3.143E+02, 3.596E+02, 6.695E+02, 6.871E+02, 7.188E+02, 7.397E+02, 3.363E-02, 4.111E-02, 2.058E-01, 9.439E-02, 9.063E-02, 1.477E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.300E+02, 6.825E+02, 5.331E+02, 9.028E+02, 6.534E+02, 7.200E+02, 6.934E+02, 5.141E+02, 9.061E+02, 6.280E+02, 7.432E+02, 6.828E+02, 9.412E+02, 6.894E+02, 6.842E+02, 9.213E+02, 9.084E+02, 7.835E+02, 5.627E+02, 6.781E+02, 6.591E+02, 6.226E+02, 5.272E+02, 9.445E+02, 6.401E+02, 9.368E+02, 9.766E+02, 9.010E+02, 8.802E+02, 7.981E+02, 2.945E+02, 1.701E+02, 1.738E+02, 2.598E+02, 4.048E+02, 5.491E+02, 8.730E+02, 1.012E+03, 1.004E+03, 9.521E+02, 3.268E+02, 3.106E+02, 3.897E+02, 6.810E+02, 6.953E+02, 7.246E+02, 7.470E+02, 2.801E-02, 5.575E-02, 2.009E-01, 9.781E-02, 8.351E-02, 4.169E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.450E+02, 6.919E+02, 5.427E+02, 9.000E+02, 6.611E+02, 7.269E+02, 7.009E+02, 5.252E+02, 9.109E+02, 6.401E+02, 7.496E+02, 6.928E+02, 9.406E+02, 7.009E+02, 6.952E+02, 9.223E+02, 9.092E+02, 7.978E+02, 5.719E+02, 6.851E+02, 6.685E+02, 6.329E+02, 5.347E+02, 9.543E+02, 6.521E+02, 8.894E+02, 9.419E+02, 8.065E+02, 7.241E+02, 5.761E+02, 2.387E+02, 1.619E+02, 1.759E+02, 2.722E+02, 4.051E+02, 5.262E+02, 7.598E+02, 1.026E+03, 1.014E+03, 9.457E+02, 3.799E+02, 3.223E+02, 4.412E+02, 6.971E+02, 7.047E+02, 7.552E+02, 7.714E+02, 3.123E-02, 4.594E-02, 2.068E-01, 9.539E-02, 8.839E-02, 9.746E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+02, 6.963E+02, 5.503E+02, 9.096E+02, 6.671E+02, 7.359E+02, 7.067E+02, 5.356E+02, 9.182E+02, 6.505E+02, 7.568E+02, 6.927E+02, 9.302E+02, 7.030E+02, 6.983E+02, 9.218E+02, 9.023E+02, 7.920E+02, 5.783E+02, 6.906E+02, 6.745E+02, 6.384E+02, 5.435E+02, 9.552E+02, 6.618E+02, 8.946E+02, 9.442E+02, 8.870E+02, 7.755E+02, 6.972E+02, 2.664E+02, 1.670E+02, 1.847E+02, 2.730E+02, 4.253E+02, 5.669E+02, 8.656E+02, 1.080E+03, 9.737E+02, 9.266E+02, 3.731E+02, 3.389E+02, 3.877E+02, 6.902E+02, 7.047E+02, 7.248E+02, 7.470E+02, 3.187E-02, 3.503E-02, 1.951E-01, 9.397E-02, 9.390E-02, 7.331E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.750E+02, 7.033E+02, 5.566E+02, 9.404E+02, 6.771E+02, 7.395E+02, 7.134E+02, 5.452E+02, 9.358E+02, 6.616E+02, 7.624E+02, 6.969E+02, 9.260E+02, 7.024E+02, 7.049E+02, 9.215E+02, 9.204E+02, 7.971E+02, 5.862E+02, 7.015E+02, 6.774E+02, 6.451E+02, 5.505E+02, 9.545E+02, 6.714E+02, 9.127E+02, 1.006E+03, 8.612E+02, 7.465E+02, 6.423E+02, 2.743E+02, 1.739E+02, 1.786E+02, 2.767E+02, 4.343E+02, 5.716E+02, 9.378E+02, 1.046E+03, 9.766E+02, 9.485E+02, 4.024E+02, 3.374E+02, 3.930E+02, 7.003E+02, 7.071E+02, 7.490E+02, 7.651E+02, 2.478E-02, 3.790E-02, 2.056E-01, 9.855E-02, 9.254E-02, 1.601E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.900E+02, 7.065E+02, 5.648E+02, 9.521E+02, 6.876E+02, 7.462E+02, 7.182E+02, 5.552E+02, 9.516E+02, 6.734E+02, 7.702E+02, 7.002E+02, 9.147E+02, 7.086E+02, 7.124E+02, 9.163E+02, 9.391E+02, 8.010E+02, 5.945E+02, 7.117E+02, 6.834E+02, 6.547E+02, 5.588E+02, 9.556E+02, 6.794E+02, 9.032E+02, 9.448E+02, 8.728E+02, 7.421E+02, 5.983E+02, 2.808E+02, 1.733E+02, 1.853E+02, 2.834E+02, 4.302E+02, 5.273E+02, 7.880E+02, 1.073E+03, 1.029E+03, 9.633E+02, 3.977E+02, 3.668E+02, 4.028E+02, 7.211E+02, 7.211E+02, 7.539E+02, 7.757E+02, 2.273E-02, 3.297E-02, 2.061E-01, 9.952E-02, 9.508E-02, 1.329E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.050E+02, 7.079E+02, 5.710E+02, 9.314E+02, 6.890E+02, 7.468E+02, 7.224E+02, 5.641E+02, 9.481E+02, 6.809E+02, 7.729E+02, 7.083E+02, 9.067E+02, 7.103E+02, 7.141E+02, 9.245E+02, 9.299E+02, 8.011E+02, 5.995E+02, 7.109E+02, 6.888E+02, 6.614E+02, 5.660E+02, 9.523E+02, 6.853E+02, 9.077E+02, 9.900E+02, 8.398E+02, 7.483E+02, 5.740E+02, 2.610E+02, 1.739E+02, 1.858E+02, 2.887E+02, 4.337E+02, 5.582E+02, 7.123E+02, 1.042E+03, 1.057E+03, 9.695E+02, 3.743E+02, 3.531E+02, 4.062E+02, 7.233E+02, 7.370E+02, 7.481E+02, 7.544E+02, 2.723E-02, 5.122E-02, 2.067E-01, 9.599E-02, 8.459E-02, 1.004E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.200E+02, 7.165E+02, 5.788E+02, 9.515E+02, 7.028E+02, 7.605E+02, 7.292E+02, 5.735E+02, 9.588E+02, 6.924E+02, 7.829E+02, 7.173E+02, 9.414E+02, 7.151E+02, 7.189E+02, 9.440E+02, 9.461E+02, 8.087E+02, 6.075E+02, 7.243E+02, 6.915E+02, 6.638E+02, 5.744E+02, 9.695E+02, 6.963E+02, 9.499E+02, 9.948E+02, 9.199E+02, 7.867E+02, 7.067E+02, 2.954E+02, 1.881E+02, 1.996E+02, 3.069E+02, 4.637E+02, 5.701E+02, 1.044E+03, 1.070E+03, 1.015E+03, 9.683E+02, 4.148E+02, 3.712E+02, 4.504E+02, 7.119E+02, 7.338E+02, 7.536E+02, 7.660E+02, 2.609E-02, 2.669E-02, 2.058E-01, 9.706E-02, 9.802E-02, 1.494E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.350E+02, 7.241E+02, 5.892E+02, 9.509E+02, 7.128E+02, 7.707E+02, 7.364E+02, 5.838E+02, 9.658E+02, 7.037E+02, 7.917E+02, 7.274E+02, 9.286E+02, 7.273E+02, 7.253E+02, 9.279E+02, 9.420E+02, 8.162E+02, 6.174E+02, 7.340E+02, 6.997E+02, 6.721E+02, 5.845E+02, 9.709E+02, 7.056E+02, 8.935E+02, 9.321E+02, 9.182E+02, 7.112E+02, 5.606E+02, 2.479E+02, 1.828E+02, 2.012E+02, 3.145E+02, 4.251E+02, 5.351E+02, 8.951E+02, 1.004E+03, 9.563E+02, 9.504E+02, 4.090E+02, 3.697E+02, 4.912E+02, 7.235E+02, 7.422E+02, 7.729E+02, 7.774E+02, 2.720E-02, 3.281E-02, 2.071E-01, 9.674E-02, 9.524E-02, 8.074E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E+02, 7.275E+02, 5.964E+02, 9.466E+02, 7.168E+02, 7.777E+02, 7.424E+02, 5.930E+02, 9.612E+02, 7.114E+02, 8.000E+02, 7.294E+02, 9.198E+02, 7.313E+02, 7.290E+02, 9.199E+02, 9.405E+02, 8.164E+02, 6.238E+02, 7.381E+02, 7.069E+02, 6.789E+02, 5.942E+02, 9.627E+02, 7.123E+02, 9.190E+02, 9.600E+02, 9.163E+02, 8.916E+02, 7.197E+02, 3.150E+02, 1.885E+02, 1.914E+02, 3.052E+02, 4.792E+02, 5.801E+02, 9.618E+02, 1.033E+03, 9.615E+02, 9.479E+02, 4.376E+02, 3.966E+02, 4.166E+02, 7.287E+02, 7.496E+02, 7.743E+02, 7.832E+02, 2.468E-02, 3.423E-02, 2.059E-01, 9.761E-02, 9.324E-02, 1.431E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.650E+02, 7.333E+02, 6.040E+02, 9.782E+02, 7.287E+02, 7.807E+02, 7.478E+02, 6.021E+02, 9.795E+02, 7.221E+02, 8.062E+02, 7.341E+02, 9.486E+02, 7.346E+02, 7.352E+02, 9.385E+02, 9.573E+02, 8.240E+02, 6.309E+02, 7.497E+02, 7.114E+02, 6.820E+02, 6.029E+02, 9.726E+02, 7.221E+02, 9.699E+02, 9.909E+02, 8.603E+02, 7.297E+02, 6.054E+02, 3.085E+02, 1.939E+02, 2.007E+02, 3.103E+02, 4.825E+02, 5.956E+02, 1.072E+03, 1.067E+03, 1.018E+03, 9.914E+02, 4.512E+02, 3.960E+02, 4.504E+02, 7.352E+02, 7.431E+02, 7.651E+02, 7.852E+02, 2.287E-02, 3.989E-02, 2.051E-01, 9.942E-02, 9.166E-02, 1.871E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.800E+02, 7.336E+02, 6.100E+02, 9.683E+02, 7.308E+02, 7.769E+02, 7.507E+02, 6.103E+02, 9.841E+02, 7.291E+02, 8.082E+02, 7.396E+02, 9.358E+02, 7.410E+02, 7.405E+02, 9.318E+02, 9.508E+02, 8.247E+02, 6.358E+02, 7.520E+02, 7.181E+02, 6.870E+02, 6.089E+02, 9.788E+02, 7.289E+02, 9.364E+02, 9.928E+02, 8.966E+02, 7.753E+02, 5.702E+02, 2.668E+02, 1.936E+02, 2.059E+02, 3.103E+02, 4.454E+02, 5.874E+02, 9.417E+02, 1.083E+03, 1.001E+03, 9.593E+02, 4.377E+02, 4.043E+02, 4.501E+02, 7.285E+02, 7.467E+02, 7.858E+02, 7.971E+02, 2.548E-02, 3.738E-02, 2.070E-01, 9.881E-02, 9.296E-02, 8.418E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.950E+02, 7.317E+02, 6.155E+02, 9.460E+02, 7.292E+02, 7.719E+02, 7.516E+02, 6.177E+02, 9.737E+02, 7.330E+02, 8.061E+02, 7.404E+02, 9.367E+02, 7.433E+02, 7.419E+02, 9.380E+02, 9.471E+02, 8.268E+02, 6.393E+02, 7.493E+02, 7.226E+02, 6.915E+02, 6.154E+02, 9.791E+02, 7.349E+02, 9.401E+02, 9.951E+02, 8.714E+02, 7.806E+02, 6.440E+02, 2.738E+02, 1.950E+02, 1.979E+02, 3.176E+02, 4.915E+02, 5.921E+02, 9.436E+02, 1.120E+03, 1.010E+03, 9.673E+02, 4.193E+02, 4.045E+02, 4.250E+02, 7.472E+02, 7.552E+02, 7.835E+02, 7.973E+02, 2.254E-02, 3.900E-02, 2.069E-01, 9.921E-02, 9.172E-02, 9.166E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.100E+02, 7.354E+02, 6.214E+02, 9.539E+02, 7.380E+02, 7.765E+02, 7.546E+02, 6.250E+02, 9.735E+02, 7.402E+02, 8.076E+02, 7.424E+02, 9.527E+02, 7.452E+02, 7.442E+02, 9.457E+02, 9.594E+02, 8.270E+02, 6.444E+02, 7.570E+02, 7.252E+02, 6.980E+02, 6.226E+02, 9.937E+02, 7.432E+02, 9.788E+02, 1.030E+03, 9.826E+02, 8.434E+02, 6.121E+02, 3.084E+02, 2.078E+02, 2.080E+02, 3.213E+02, 5.088E+02, 6.227E+02, 1.101E+03, 1.068E+03, 1.006E+03, 9.900E+02, 4.405E+02, 4.169E+02, 4.505E+02, 7.566E+02, 7.567E+02, 7.810E+02, 7.957E+02, 2.341E-02, 4.683E-02, 2.057E-01, 1.001E-01, 8.801E-02, 1.530E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.250E+02, 7.437E+02, 6.293E+02, 9.706E+02, 7.513E+02, 7.864E+02, 7.600E+02, 6.330E+02, 9.852E+02, 7.506E+02, 8.138E+02, 7.492E+02, 9.581E+02, 7.525E+02, 7.477E+02, 9.548E+02, 9.635E+02, 8.336E+02, 6.513E+02, 7.686E+02, 7.316E+02, 7.046E+02, 6.308E+02, 1.006E+03, 7.519E+02, 9.253E+02, 9.716E+02, 9.902E+02, 6.949E+02, 5.883E+02, 2.878E+02, 2.100E+02, 2.157E+02, 3.284E+02, 4.941E+02, 6.766E+02, 1.004E+03, 1.081E+03, 9.940E+02, 9.713E+02, 4.550E+02, 4.247E+02, 4.656E+02, 7.493E+02, 7.627E+02, 7.882E+02, 7.974E+02, 2.420E-02, 3.040E-02, 2.072E-01, 9.873E-02, 9.634E-02, 7.120E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.400E+02, 7.493E+02, 6.361E+02, 9.626E+02, 7.530E+02, 7.918E+02, 7.654E+02, 6.407E+02, 9.818E+02, 7.560E+02, 8.184E+02, 7.566E+02, 9.541E+02, 7.573E+02, 7.528E+02, 9.567E+02, 9.578E+02, 8.370E+02, 6.565E+02, 7.705E+02, 7.370E+02, 7.079E+02, 6.359E+02, 1.005E+03, 7.592E+02, 9.322E+02, 9.759E+02, 9.208E+02, 7.663E+02, 5.821E+02, 2.965E+02, 2.068E+02, 2.074E+02, 3.297E+02, 4.899E+02, 6.133E+02, 9.440E+02, 1.121E+03, 1.010E+03, 9.797E+02, 4.644E+02, 4.324E+02, 4.670E+02, 7.726E+02, 7.707E+02, 7.954E+02, 8.020E+02, 2.612E-02, 3.687E-02, 2.064E-01, 9.844E-02, 9.285E-02, 1.168E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.550E+02, 7.512E+02, 6.398E+02, 9.514E+02, 7.533E+02, 7.863E+02, 7.688E+02, 6.467E+02, 9.779E+02, 7.600E+02, 8.178E+02, 7.587E+02, 9.605E+02, 7.605E+02, 7.559E+02, 9.588E+02, 9.498E+02, 8.392E+02, 6.603E+02, 7.710E+02, 7.399E+02, 7.083E+02, 6.407E+02, 1.005E+03, 7.643E+02, 9.339E+02, 9.797E+02, 9.736E+02, 7.267E+02, 6.308E+02, 3.293E+02, 2.074E+02, 2.182E+02, 3.360E+02, 5.020E+02, 6.142E+02, 9.369E+02, 1.091E+03, 1.000E+03, 9.668E+02, 4.734E+02, 4.245E+02, 4.686E+02, 7.721E+02, 7.728E+02, 8.029E+02, 8.119E+02, 2.996E-02, 2.927E-02, 2.062E-01, 9.586E-02, 9.655E-02, 1.256E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.700E+02, 7.512E+02, 6.433E+02, 9.487E+02, 7.541E+02, 7.872E+02, 7.706E+02, 6.522E+02, 9.735E+02, 7.631E+02, 8.191E+02, 7.593E+02, 9.581E+02, 7.647E+02, 7.576E+02, 9.671E+02, 9.476E+02, 8.432E+02, 6.638E+02, 7.718E+02, 7.435E+02, 7.089E+02, 6.443E+02, 1.010E+03, 7.692E+02, 9.468E+02, 9.950E+02, 9.079E+02, 7.055E+02, 5.779E+02, 3.124E+02, 2.129E+02, 2.146E+02, 3.357E+02, 5.163E+02, 6.153E+02, 1.007E+03, 1.049E+03, 1.015E+03, 9.897E+02, 4.812E+02, 4.140E+02, 4.797E+02, 7.598E+02, 7.765E+02, 8.058E+02, 8.143E+02, 2.295E-02, 3.286E-02, 2.067E-01, 9.896E-02, 9.326E-02, 9.830E-04, 0.000E+00, 0.000E+00, 0.000E+00
