s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 1.650E+02, 4.519E+02, 2.124E+02, 5.309E+02, 2.231E+02, 4.615E+02, 2.878E+02, 1.129E+02, 3.172E+02, 1.093E+02, 2.582E+02, 4.595E+02, 5.390E+02, 4.752E+02, 4.616E+02, 6.003E+02, 5.896E+02, 6.858E+02, 2.544E+02, 2.676E+02, 3.965E+02, 3.519E+02, 2.037E+02, 3.123E+02, 1.147E+02, 6.306E+02, 6.336E+02, 5.848E+02, 5.486E+02, 5.071E+02, 7.093E+01, 5.439E+01, 5.305E+01, 6.641E+01, 7.213E+01, 1.691E+02, 4.370E+02, 5.542E+02, 6.832E+02, 7.143E+02, 9.717E+01, 1.014E+02, 1.744E+02, 6.007E+02, 5.262E+02, 5.072E+02, 5.582E+02, 6.445E-02, 7.284E-02, 1.942E-01, 7.701E-02, 7.359E-02, 7.813E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+02, 4.597E+02, 2.294E+02, 5.465E+02, 2.422E+02, 4.856E+02, 3.028E+02, 1.244E+02, 3.398E+02, 1.210E+02, 2.834E+02, 4.697E+02, 5.513E+02, 4.804E+02, 4.662E+02, 6.132E+02, 6.090E+02, 6.901E+02, 2.720E+02, 2.873E+02, 4.065E+02, 3.759E+02, 2.190E+02, 3.342E+02, 1.268E+02, 6.546E+02, 6.684E+02, 6.505E+02, 6.321E+02, 6.003E+02, 8.318E+01, 6.000E+01, 5.659E+01, 7.265E+01, 7.754E+01, 2.275E+02, 4.842E+02, 5.683E+02, 6.941E+02, 7.238E+02, 1.125E+02, 1.029E+02, 1.551E+02, 5.517E+02, 5.903E+02, 5.360E+02, 5.482E+02, 6.119E-02, 7.388E-02, 1.773E-01, 7.865E-02, 7.341E-02, 1.700E-02, 0.000E+00, 0.000E+00, 0.000E+00
 1.950E+02, 4.677E+02, 2.434E+02, 5.624E+02, 2.637E+02, 5.075E+02, 3.169E+02, 1.354E+02, 3.615E+02, 1.342E+02, 3.085E+02, 4.762E+02, 5.716E+02, 4.836E+02, 4.769E+02, 6.258E+02, 6.227E+02, 6.901E+02, 2.861E+02, 3.095E+02, 4.147E+02, 3.893E+02, 2.316E+02, 3.563E+02, 1.395E+02, 6.468E+02, 6.809E+02, 6.577E+02, 6.443E+02, 5.478E+02, 8.486E+01, 6.200E+01, 5.889E+01, 7.481E+01, 8.063E+01, 2.137E+02, 5.221E+02, 6.421E+02, 6.993E+02, 7.258E+02, 1.062E+02, 9.835E+01, 1.572E+02, 5.193E+02, 5.388E+02, 5.196E+02, 5.769E+02, 6.598E-02, 6.901E-02, 1.894E-01, 7.740E-02, 7.559E-02, 1.042E-02, 0.000E+00, 0.000E+00, 0.000E+00
 2.100E+02, 4.753E+02, 2.571E+02, 5.845E+02, 2.840E+02, 5.286E+02, 3.296E+02, 1.463E+02, 3.849E+02, 1.476E+02, 3.341E+02, 4.773E+02, 5.894E+02, 4.807E+02, 4.799E+02, 6.491E+02, 6.434E+02, 6.722E+02, 2.992E+02, 3.304E+02, 4.201E+02, 3.971E+02, 2.452E+02, 3.792E+02, 1.518E+02, 6.936E+02, 6.990E+02, 7.173E+02, 7.051E+02, 5.944E+02, 9.645E+01, 6.596E+01, 6.311E+01, 8.002E+01, 9.630E+01, 2.234E+02, 5.088E+02, 6.276E+02, 7.604E+02, 7.137E+02, 1.157E+02, 1.045E+02, 1.774E+02, 5.728E+02, 4.935E+02, 5.312E+02, 5.540E+02, 5.966E-02, 7.558E-02, 1.956E-01, 8.054E-02, 7.257E-02, 7.109E-03, 0.000E+00, 0.000E+00, 0.000E+00
 2.250E+02, 4.815E+02, 2.678E+02, 6.006E+02, 2.987E+02, 5.417E+02, 3.411E+02, 1.564E+02, 4.056E+02, 1.597E+02, 3.550E+02, 4.766E+02, 5.942E+02, 4.795E+02, 4.829E+02, 6.568E+02, 6.452E+02, 6.678E+02, 3.100E+02, 3.443E+02, 4.230E+02, 4.057E+02, 2.556E+02, 3.984E+02, 1.636E+02, 6.479E+02, 6.709E+02, 6.504E+02, 6.186E+02, 5.171E+02, 8.767E+01, 6.003E+01, 5.793E+01, 7.666E+01, 1.007E+02, 2.216E+02, 4.817E+02, 6.323E+02, 7.201E+02, 7.113E+02, 1.204E+02, 1.067E+02, 1.871E+02, 5.363E+02, 5.041E+02, 5.205E+02, 5.717E+02, 6.155E-02, 7.045E-02, 1.910E-01, 7.902E-02, 7.496E-02, 9.574E-03, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+02, 4.834E+02, 2.809E+02, 6.212E+02, 3.159E+02, 5.590E+02, 3.494E+02, 1.671E+02, 4.271E+02, 1.726E+02, 3.761E+02, 4.743E+02, 5.978E+02, 4.822E+02, 4.853E+02, 6.553E+02, 6.642E+02, 6.646E+02, 3.220E+02, 3.609E+02, 4.280E+02, 4.170E+02, 2.686E+02, 4.140E+02, 1.752E+02, 6.701E+02, 7.195E+02, 6.861E+02, 6.754E+02, 6.014E+02, 9.607E+01, 6.647E+01, 6.613E+01, 8.305E+01, 1.076E+02, 2.431E+02, 5.435E+02, 6.601E+02, 7.613E+02, 7.357E+02, 1.269E+02, 1.141E+02, 2.007E+02, 6.207E+02, 5.413E+02, 5.207E+02, 5.403E+02, 5.670E-02, 7.420E-02, 2.004E-01, 8.123E-02, 7.345E-02, 4.460E-03, 0.000E+00, 0.000E+00, 0.000E+00
 2.550E+02, 4.919E+02, 2.920E+02, 6.321E+02, 3.336E+02, 5.699E+02, 3.590E+02, 1.775E+02, 4.443E+02, 1.863E+02, 3.946E+02, 4.765E+02, 6.105E+02, 4.809E+02, 4.902E+02, 6.712E+02, 6.726E+02, 6.603E+02, 3.331E+02, 3.772E+02, 4.311E+02, 4.295E+02, 2.793E+02, 4.307E+02, 1.883E+02, 6.837E+02, 7.380E+02, 6.997E+02, 7.051E+02, 6.002E+02, 1.157E+02, 7.011E+01, 7.043E+01, 9.071E+01, 1.143E+02, 2.675E+02, 5.856E+02, 7.438E+02, 7.809E+02, 7.371E+02, 1.260E+02, 1.174E+02, 2.114E+02, 5.722E+02, 5.169E+02, 5.242E+02, 5.627E+02, 5.921E-02, 7.494E-02, 1.989E-01, 8.009E-02, 7.286E-02, 5.296E-03, 0.000E+00, 0.000E+00, 0.000E+00
 2.700E+02, 4.977E+02, 3.005E+02, 6.359E+02, 3.486E+02, 5.729E+02, 3.673E+02, 1.870E+02, 4.564E+02, 1.995E+02, 4.086E+02, 4.807E+02, 6.360E+02, 4.858E+02, 4.927E+02, 6.803E+02, 6.720E+02, 6.510E+02, 3.403E+02, 3.902E+02, 4.374E+02, 4.347E+02, 2.869E+02, 4.492E+02, 2.030E+02, 7.324E+02, 7.092E+02, 7.192E+02, 6.627E+02, 6.509E+02, 1.111E+02, 6.961E+01, 6.841E+01, 9.310E+01, 1.320E+02, 2.534E+02, 5.810E+02, 7.372E+02, 7.769E+02, 7.123E+02, 1.215E+02, 1.252E+02, 2.440E+02, 5.795E+02, 5.195E+02, 5.230E+02, 5.495E+02, 6.088E-02, 6.581E-02, 1.975E-01, 7.976E-02, 7.724E-02, 6.049E-03, 0.000E+00, 0.000E+00, 0.000E+00
 2.850E+02, 4.963E+02, 3.059E+02, 6.349E+02, 3.573E+02, 5.745E+02, 3.720E+02, 1.951E+02, 4.647E+02, 2.107E+02, 4.183E+02, 4.837E+02, 6.286E+02, 4.850E+02, 4.866E+02, 6.622E+02, 6.657E+02, 6.367E+02, 3.444E+02, 3.970E+02, 4.414E+02, 4.371E+02, 2.924E+02, 4.563E+02, 2.136E+02, 6.792E+02, 7.277E+02, 7.065E+02, 6.735E+02, 5.352E+02, 9.030E+01, 6.544E+01, 6.544E+01, 8.668E+01, 8.908E+01, 2.762E+02, 5.216E+02, 6.368E+02, 7.479E+02, 6.942E+02, 1.212E+02, 1.230E+02, 1.889E+02, 5.255E+02, 5.042E+02, 5.187E+02, 5.420E+02, 6.150E-02, 7.387E-02, 1.993E-01, 7.836E-02, 7.332E-02, 5.061E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+02, 4.999E+02, 3.099E+02, 6.320E+02, 3.649E+02, 5.731E+02, 3.769E+02, 2.022E+02, 4.705E+02, 2.212E+02, 4.253E+02, 4.799E+02, 6.117E+02, 4.832E+02, 4.886E+02, 6.598E+02, 6.698E+02, 6.392E+02, 3.479E+02, 4.033E+02, 4.391E+02, 4.340E+02, 2.985E+02, 4.594E+02, 2.226E+02, 7.195E+02, 7.570E+02, 7.009E+02, 7.033E+02, 6.737E+02, 1.126E+02, 7.299E+01, 7.362E+01, 9.060E+01, 1.152E+02, 2.778E+02, 5.393E+02, 6.708E+02, 7.651E+02, 7.270E+02, 1.276E+02, 1.262E+02, 1.686E+02, 5.205E+02, 4.779E+02, 5.111E+02, 5.758E+02, 5.699E-02, 7.725E-02, 2.018E-01, 8.087E-02, 7.176E-02, 3.668E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.150E+02, 5.161E+02, 3.208E+02, 6.567E+02, 3.800E+02, 5.901E+02, 3.865E+02, 2.112E+02, 4.846E+02, 2.339E+02, 4.388E+02, 4.802E+02, 6.323E+02, 4.868E+02, 4.990E+02, 6.852E+02, 6.927E+02, 6.345E+02, 3.595E+02, 4.188E+02, 4.433E+02, 4.431E+02, 3.112E+02, 4.767E+02, 2.335E+02, 7.442E+02, 7.848E+02, 7.219E+02, 7.005E+02, 6.311E+02, 1.433E+02, 7.797E+01, 8.194E+01, 1.067E+02, 1.693E+02, 2.784E+02, 5.622E+02, 7.627E+02, 8.284E+02, 7.584E+02, 1.397E+02, 1.251E+02, 3.165E+02, 5.124E+02, 5.285E+02, 5.428E+02, 5.511E+02, 5.109E-02, 6.205E-02, 1.894E-01, 8.451E-02, 7.990E-02, 1.046E-02, 0.000E+00, 0.000E+00, 0.000E+00
 3.300E+02, 5.135E+02, 3.268E+02, 6.651E+02, 3.862E+02, 5.912E+02, 3.902E+02, 2.190E+02, 4.954E+02, 2.437E+02, 4.455E+02, 4.862E+02, 6.329E+02, 4.928E+02, 5.006E+02, 6.850E+02, 6.885E+02, 6.378E+02, 3.651E+02, 4.232E+02, 4.477E+02, 4.476E+02, 3.160E+02, 4.852E+02, 2.425E+02, 6.893E+02, 7.412E+02, 6.959E+02, 6.656E+02, 6.467E+02, 9.383E+01, 6.843E+01, 7.296E+01, 9.742E+01, 1.183E+02, 2.790E+02, 5.434E+02, 6.731E+02, 7.666E+02, 7.462E+02, 1.344E+02, 1.314E+02, 3.260E+02, 5.068E+02, 5.196E+02, 5.555E+02, 5.607E+02, 5.596E-02, 5.962E-02, 1.969E-01, 8.129E-02, 8.045E-02, 6.348E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.450E+02, 5.067E+02, 3.284E+02, 6.485E+02, 3.886E+02, 5.821E+02, 3.907E+02, 2.247E+02, 4.928E+02, 2.517E+02, 4.467E+02, 4.881E+02, 6.318E+02, 4.939E+02, 4.971E+02, 6.760E+02, 6.758E+02, 6.389E+02, 3.658E+02, 4.226E+02, 4.505E+02, 4.477E+02, 3.185E+02, 4.851E+02, 2.504E+02, 6.403E+02, 6.546E+02, 6.861E+02, 6.874E+02, 6.306E+02, 9.920E+01, 6.862E+01, 7.358E+01, 9.480E+01, 1.233E+02, 2.779E+02, 5.372E+02, 6.432E+02, 6.927E+02, 7.224E+02, 1.407E+02, 1.318E+02, 1.952E+02, 5.273E+02, 5.187E+02, 5.438E+02, 5.670E+02, 5.858E-02, 6.365E-02, 1.791E-01, 7.959E-02, 7.775E-02, 1.608E-02, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+02, 5.105E+02, 3.317E+02, 6.565E+02, 3.933E+02, 5.794E+02, 3.943E+02, 2.304E+02, 4.967E+02, 2.592E+02, 4.486E+02, 4.899E+02, 6.401E+02, 4.932E+02, 4.988E+02, 6.821E+02, 6.946E+02, 6.367E+02, 3.699E+02, 4.264E+02, 4.534E+02, 4.529E+02, 3.225E+02, 4.872E+02, 2.589E+02, 6.912E+02, 7.392E+02, 7.201E+02, 7.394E+02, 6.209E+02, 1.220E+02, 7.665E+01, 8.145E+01, 1.061E+02, 1.727E+02, 2.689E+02, 5.459E+02, 7.118E+02, 8.095E+02, 7.425E+02, 1.498E+02, 1.381E+02, 1.963E+02, 5.388E+02, 5.277E+02, 5.222E+02, 5.457E+02, 5.770E-02, 6.335E-02, 1.863E-01, 8.054E-02, 7.848E-02, 1.212E-02, 0.000E+00, 0.000E+00, 0.000E+00
 3.750E+02, 5.146E+02, 3.406E+02, 6.758E+02, 4.051E+02, 5.972E+02, 3.981E+02, 2.378E+02, 5.073E+02, 2.693E+02, 4.580E+02, 4.951E+02, 6.516E+02, 4.982E+02, 5.025E+02, 6.977E+02, 7.092E+02, 6.510E+02, 3.779E+02, 4.384E+02, 4.583E+02, 4.657E+02, 3.303E+02, 4.951E+02, 2.678E+02, 7.283E+02, 7.552E+02, 7.125E+02, 6.951E+02, 6.686E+02, 1.299E+02, 8.009E+01, 8.142E+01, 1.078E+02, 1.961E+02, 2.820E+02, 5.666E+02, 7.359E+02, 8.017E+02, 7.452E+02, 1.647E+02, 1.391E+02, 2.893E+02, 5.929E+02, 5.667E+02, 5.527E+02, 5.627E+02, 5.383E-02, 6.916E-02, 1.757E-01, 8.314E-02, 7.591E-02, 1.781E-02, 0.000E+00, 0.000E+00, 0.000E+00
 3.900E+02, 5.210E+02, 3.482E+02, 6.753E+02, 4.096E+02, 6.083E+02, 4.031E+02, 2.450E+02, 5.117E+02, 2.771E+02, 4.663E+02, 4.966E+02, 6.526E+02, 4.992E+02, 5.083E+02, 6.990E+02, 7.047E+02, 6.522E+02, 3.826E+02, 4.418E+02, 4.605E+02, 4.677E+02, 3.374E+02, 4.972E+02, 2.747E+02, 6.916E+02, 7.210E+02, 6.672E+02, 6.510E+02, 6.406E+02, 9.989E+01, 7.244E+01, 7.587E+01, 1.010E+02, 1.372E+02, 2.796E+02, 5.931E+02, 6.653E+02, 7.918E+02, 7.312E+02, 1.705E+02, 1.468E+02, 2.196E+02, 5.481E+02, 5.178E+02, 5.298E+02, 5.521E+02, 5.497E-02, 6.739E-02, 1.878E-01, 8.240E-02, 7.693E-02, 1.131E-02, 0.000E+00, 0.000E+00, 0.000E+00
 4.050E+02, 5.227E+02, 3.500E+02, 6.821E+02, 4.116E+02, 6.026E+02, 4.061E+02, 2.499E+02, 5.161E+02, 2.833E+02, 4.683E+02, 4.949E+02, 6.384E+02, 4.977E+02, 5.101E+02, 6.906E+02, 6.978E+02, 6.417E+02, 3.835E+02, 4.430E+02, 4.588E+02, 4.675E+02, 3.415E+02, 4.962E+02, 2.807E+02, 7.018E+02, 7.492E+02, 6.815E+02, 7.034E+02, 6.351E+02, 1.070E+02, 7.290E+01, 7.981E+01, 1.014E+02, 1.529E+02, 3.149E+02, 5.382E+02, 7.190E+02, 7.836E+02, 7.496E+02, 1.553E+02, 1.426E+02, 1.826E+02, 5.150E+02, 5.301E+02, 5.475E+02, 5.542E+02, 5.656E-02, 6.126E-02, 1.914E-01, 8.103E-02, 7.938E-02, 9.349E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+02, 5.195E+02, 3.511E+02, 6.818E+02, 4.143E+02, 5.902E+02, 4.065E+02, 2.541E+02, 5.202E+02, 2.890E+02, 4.641E+02, 4.959E+02, 6.463E+02, 5.017E+02, 5.089E+02, 7.025E+02, 7.040E+02, 6.359E+02, 3.839E+02, 4.456E+02, 4.622E+02, 4.704E+02, 3.426E+02, 5.038E+02, 2.869E+02, 7.439E+02, 7.531E+02, 7.003E+02, 7.016E+02, 6.360E+02, 1.367E+02, 8.045E+01, 8.721E+01, 1.055E+02, 1.772E+02, 2.893E+02, 5.421E+02, 7.576E+02, 8.487E+02, 7.674E+02, 1.735E+02, 1.425E+02, 2.531E+02, 5.911E+02, 5.133E+02, 5.328E+02, 5.564E+02, 5.608E-02, 6.380E-02, 1.959E-01, 8.202E-02, 7.847E-02, 6.913E-03, 0.000E+00, 0.000E+00, 0.000E+00
