s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
Time,"PT-RW-Ba-U","PT-RW-Ba-L","PT-RW-Fr-U","PT-RW-Fr-L","PT-RW-Ce","TC-RW-Ba-U","TC-RW-Ba-L","TC-RW-Fr-U","TC-RW-Fr-L","TC-RW-Ce","PT-LW-Ba-U","PT-LW-Fr-U","PT-C-Ba-L","PT-C-Ba-R","PT-C-Fr-L","PT-C-Fr-R","PT-C-Ce","PT-F-Ba-R","PT-F-Fr-R","PT-BW-U","PT-BW-M","PT-BW-L","PT-FW-Le-U","PT-FW-Le-L","TC-Door-1490","TC-Door-1350","TC-Door-1200","TC-Door-1050","TC-Door-0900","TC-Door-0600","TC-Door-0300","TC-Door-0010","TC-Front-0010","TC-Front-0300","TC-Front-0600","TC-Front-0900","TC-Front-1200","TC-Front-1500","TC-Front-1790","TC-Back-0010","TC-Back-0300","TC-Back-0600","TC-Back-0900","TC-Back-1200","TC-Back-1500","TC-Back-1790","O2-Door-100","O2-Door-200","O2-Door-800","CO2-Door-100","CO2-Door-200","CO2-Door-800","CO-Door-100","CO-Door-200","CO-Door-800"
 7.200E+02, 8.365E+02, 7.511E+02, 1.004E+03, 8.350E+02, 8.645E+02, 8.639E+02, 7.748E+02, 1.032E+03, 8.460E+02, 8.992E+02, 8.324E+02, 9.859E+02, 8.303E+02, 8.329E+02, 9.731E+02, 9.917E+02, 8.883E+02, 7.613E+02, 8.436E+02, 8.217E+02, 7.878E+02, 7.541E+02, 1.023E+03, 8.516E+02, 9.471E+02, 9.729E+02, 9.745E+02, 7.720E+02, 5.977E+02, 3.464E+02, 2.555E+02, 2.588E+02, 4.051E+02, 5.831E+02, 7.375E+02, 1.126E+03, 1.030E+03, 9.978E+02, 9.919E+02, 5.707E+02, 5.614E+02, 5.746E+02, 8.305E+02, 8.494E+02, 8.677E+02, 8.674E+02, 3.904E-02, 4.328E-02, 2.074E-01, 9.156E-02, 8.933E-02, 6.010E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.350E+02, 8.377E+02, 7.499E+02, 9.994E+02, 8.230E+02, 8.631E+02, 8.550E+02, 7.704E+02, 1.015E+03, 8.331E+02, 8.839E+02, 8.323E+02, 9.650E+02, 8.304E+02, 8.337E+02, 9.628E+02, 9.912E+02, 8.901E+02, 7.615E+02, 8.326E+02, 8.227E+02, 7.862E+02, 7.519E+02, 1.008E+03, 8.421E+02, 9.459E+02, 9.822E+02, 9.262E+02, 7.569E+02, 5.921E+02, 3.079E+02, 2.379E+02, 2.530E+02, 3.876E+02, 5.629E+02, 6.777E+02, 9.779E+02, 1.129E+03, 1.017E+03, 9.918E+02, 5.717E+02, 5.297E+02, 5.711E+02, 8.049E+02, 8.448E+02, 8.650E+02, 8.662E+02, 3.234E-02, 4.969E-02, 2.069E-01, 9.419E-02, 8.460E-02, 9.148E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E+02, 8.298E+02, 7.438E+02, 9.669E+02, 8.036E+02, 8.427E+02, 8.361E+02, 7.439E+02, 9.340E+02, 7.782E+02, 8.249E+02, 8.272E+02, 9.663E+02, 8.254E+02, 8.278E+02, 9.655E+02, 9.581E+02, 8.826E+02, 7.551E+02, 8.122E+02, 8.179E+02, 7.779E+02, 7.458E+02, 9.749E+02, 8.001E+02, 9.455E+02, 9.189E+02, 8.211E+02, 6.925E+02, 5.745E+02, 2.654E+02, 2.087E+02, 2.143E+02, 3.398E+02, 4.790E+02, 6.353E+02, 8.654E+02, 9.605E+02, 9.809E+02, 9.646E+02, 5.142E+02, 5.126E+02, 5.310E+02, 7.431E+02, 8.337E+02, 8.471E+02, 8.524E+02, 7.244E-02, 1.059E-01, 2.074E-01, 7.453E-02, 5.624E-02, 6.180E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.650E+02, 7.977E+02, 7.053E+02, 8.729E+02, 7.373E+02, 7.807E+02, 7.694E+02, 6.618E+02, 7.995E+02, 6.657E+02, 7.127E+02, 7.979E+02, 8.889E+02, 7.945E+02, 7.947E+02, 8.787E+02, 8.665E+02, 8.279E+02, 7.149E+02, 7.425E+02, 7.888E+02, 7.383E+02, 7.045E+02, 8.099E+02, 6.873E+02, 7.793E+02, 7.668E+02, 6.832E+02, 5.496E+02, 3.911E+02, 1.704E+02, 1.414E+02, 1.584E+02, 2.372E+02, 3.715E+02, 5.635E+02, 6.531E+02, 7.671E+02, 8.222E+02, 8.230E+02, 4.730E+02, 4.515E+02, 4.452E+02, 6.029E+02, 7.786E+02, 7.863E+02, 7.864E+02, 7.859E-02, 1.079E-01, 2.074E-01, 7.119E-02, 5.514E-02, 6.460E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.800E+02, 7.470E+02, 6.524E+02, 7.815E+02, 6.690E+02, 7.093E+02, 7.039E+02, 5.991E+02, 7.057E+02, 5.941E+02, 6.439E+02, 7.474E+02, 7.900E+02, 7.442E+02, 7.439E+02, 7.878E+02, 7.795E+02, 7.615E+02, 6.609E+02, 6.701E+02, 7.418E+02, 6.839E+02, 6.495E+02, 7.096E+02, 6.154E+02, 6.798E+02, 6.568E+02, 5.648E+02, 4.847E+02, 3.957E+02, 1.286E+02, 1.081E+02, 1.314E+02, 1.853E+02, 3.220E+02, 4.601E+02, 5.479E+02, 6.628E+02, 7.351E+02, 7.565E+02, 4.026E+02, 3.482E+02, 3.409E+02, 4.811E+02, 7.042E+02, 7.176E+02, 7.176E+02, 9.085E-02, 1.096E-01, 2.074E-01, 6.450E-02, 5.422E-02, 6.415E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.950E+02, 7.004E+02, 6.059E+02, 7.147E+02, 6.134E+02, 6.527E+02, 6.546E+02, 5.467E+02, 6.482E+02, 5.361E+02, 5.845E+02, 6.991E+02, 7.152E+02, 6.975E+02, 6.972E+02, 7.169E+02, 7.153E+02, 7.114E+02, 6.137E+02, 6.126E+02, 6.953E+02, 6.352E+02, 6.016E+02, 6.466E+02, 5.526E+02, 6.177E+02, 5.603E+02, 4.888E+02, 4.149E+02, 3.144E+02, 1.038E+02, 9.004E+01, 1.164E+02, 1.535E+02, 2.840E+02, 4.015E+02, 4.597E+02, 5.223E+02, 6.527E+02, 6.859E+02, 3.601E+02, 3.071E+02, 3.147E+02, 5.052E+02, 6.534E+02, 6.677E+02, 6.833E+02, 1.239E-01, 1.622E-01, 2.077E-01, 4.638E-02, 2.537E-02, 4.308E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.100E+02, 6.548E+02, 5.622E+02, 6.574E+02, 5.624E+02, 6.005E+02, 5.977E+02, 4.998E+02, 5.904E+02, 4.850E+02, 5.294E+02, 6.537E+02, 6.503E+02, 6.522E+02, 6.527E+02, 6.507E+02, 6.576E+02, 6.565E+02, 5.679E+02, 5.602E+02, 6.514E+02, 5.874E+02, 5.576E+02, 5.785E+02, 5.019E+02, 5.381E+02, 5.103E+02, 4.544E+02, 3.625E+02, 2.648E+02, 8.305E+01, 7.312E+01, 9.433E+01, 1.216E+02, 2.223E+02, 3.726E+02, 3.831E+02, 4.693E+02, 5.702E+02, 6.063E+02, 2.766E+02, 2.629E+02, 2.813E+02, 3.815E+02, 5.901E+02, 6.182E+02, 6.211E+02, 1.261E-01, 1.391E-01, 2.078E-01, 4.518E-02, 3.804E-02, 4.069E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.250E+02, 6.084E+02, 5.205E+02, 6.090E+02, 5.182E+02, 5.532E+02, 5.489E+02, 4.535E+02, 5.429E+02, 4.439E+02, 4.799E+02, 6.067E+02, 5.992E+02, 6.082E+02, 6.089E+02, 6.018E+02, 6.094E+02, 6.080E+02, 5.244E+02, 5.147E+02, 6.079E+02, 5.418E+02, 5.156E+02, 5.312E+02, 4.586E+02, 5.184E+02, 4.919E+02, 4.067E+02, 3.026E+02, 1.708E+02, 6.922E+01, 6.271E+01, 8.492E+01, 1.016E+02, 1.630E+02, 3.280E+02, 3.464E+02, 3.871E+02, 4.987E+02, 5.534E+02, 2.355E+02, 2.145E+02, 2.392E+02, 3.379E+02, 4.857E+02, 5.702E+02, 5.697E+02, 1.104E-01, 1.683E-01, 2.078E-01, 5.378E-02, 2.205E-02, 3.976E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.400E+02, 5.680E+02, 4.830E+02, 5.613E+02, 4.795E+02, 5.110E+02, 5.060E+02, 4.186E+02, 4.852E+02, 4.093E+02, 4.395E+02, 5.658E+02, 5.536E+02, 5.685E+02, 5.695E+02, 5.609E+02, 5.683E+02, 5.647E+02, 4.864E+02, 4.754E+02, 5.651E+02, 5.017E+02, 4.783E+02, 4.882E+02, 4.248E+02, 4.983E+02, 4.765E+02, 3.646E+02, 2.589E+02, 1.641E+02, 6.238E+01, 5.628E+01, 7.948E+01, 9.559E+01, 1.702E+02, 2.520E+02, 2.970E+02, 3.473E+02, 5.057E+02, 5.249E+02, 2.219E+02, 1.869E+02, 2.169E+02, 3.011E+02, 4.476E+02, 5.330E+02, 5.318E+02, 1.145E-01, 1.843E-01, 2.078E-01, 5.153E-02, 1.330E-02, 3.945E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.551E+02, 5.274E+02, 4.504E+02, 5.210E+02, 4.470E+02, 4.739E+02, 4.609E+02, 3.883E+02, 4.600E+02, 3.833E+02, 4.074E+02, 5.286E+02, 5.152E+02, 5.327E+02, 5.333E+02, 5.251E+02, 5.313E+02, 5.273E+02, 4.538E+02, 4.418E+02, 5.251E+02, 4.672E+02, 4.461E+02, 4.615E+02, 3.958E+02, 4.629E+02, 4.190E+02, 2.926E+02, 2.357E+02, 1.481E+02, 5.754E+01, 5.170E+01, 7.247E+01, 8.150E+01, 1.583E+02, 1.992E+02, 2.597E+02, 3.350E+02, 4.845E+02, 4.912E+02, 2.083E+02, 1.711E+02, 1.976E+02, 2.638E+02, 3.499E+02, 4.752E+02, 5.052E+02, 1.100E-01, 1.850E-01, 2.078E-01, 5.399E-02, 1.288E-02, 4.019E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.700E+02, 4.911E+02, 4.217E+02, 4.876E+02, 4.185E+02, 4.423E+02, 4.288E+02, 3.634E+02, 4.310E+02, 3.598E+02, 3.828E+02, 4.939E+02, 4.823E+02, 4.998E+02, 5.004E+02, 4.936E+02, 4.999E+02, 4.959E+02, 4.245E+02, 4.128E+02, 4.862E+02, 4.371E+02, 4.182E+02, 4.348E+02, 3.723E+02, 4.318E+02, 3.743E+02, 2.340E+02, 1.961E+02, 1.378E+02, 5.244E+01, 4.775E+01, 6.996E+01, 7.678E+01, 1.457E+02, 1.885E+02, 2.125E+02, 2.770E+02, 4.502E+02, 4.638E+02, 1.818E+02, 1.668E+02, 1.912E+02, 2.125E+02, 3.088E+02, 4.490E+02, 4.674E+02, 1.221E-01, 1.963E-01, 2.078E-01, 4.739E-02, 6.728E-03, 3.917E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.850E+02, 4.601E+02, 3.959E+02, 4.582E+02, 3.933E+02, 4.155E+02, 4.042E+02, 3.415E+02, 4.059E+02, 3.392E+02, 3.613E+02, 4.625E+02, 4.543E+02, 4.701E+02, 4.713E+02, 4.658E+02, 4.719E+02, 4.678E+02, 3.985E+02, 3.872E+02, 4.544E+02, 4.109E+02, 3.927E+02, 4.084E+02, 3.526E+02, 4.154E+02, 3.588E+02, 2.127E+02, 1.817E+02, 1.555E+02, 4.845E+01, 4.421E+01, 6.054E+01, 6.966E+01, 1.420E+02, 1.754E+02, 1.927E+02, 2.485E+02, 4.076E+02, 4.403E+02, 1.716E+02, 1.448E+02, 1.786E+02, 1.989E+02, 2.733E+02, 4.171E+02, 4.441E+02, 1.361E-01, 2.010E-01, 2.078E-01, 3.969E-02, 4.111E-03, 3.950E-04, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+02, 4.331E+02, 3.731E+02, 4.313E+02, 3.712E+02, 3.919E+02, 3.807E+02, 3.222E+02, 3.840E+02, 3.237E+02, 3.436E+02, 4.351E+02, 4.284E+02, 4.440E+02, 4.453E+02, 4.407E+02, 4.460E+02, 4.416E+02, 3.750E+02, 3.643E+02, 4.264E+02, 3.876E+02, 3.697E+02, 3.830E+02, 3.352E+02, 3.739E+02, 3.015E+02, 1.986E+02, 1.577E+02, 1.377E+02, 4.517E+01, 4.154E+01, 5.598E+01, 6.363E+01, 1.287E+02, 1.680E+02, 1.769E+02, 2.380E+02, 3.792E+02, 4.189E+02, 1.672E+02, 1.258E+02, 1.575E+02, 1.807E+02, 2.518E+02, 3.622E+02, 4.212E+02, 1.565E-01, 2.033E-01, 2.078E-01, 2.849E-02, 2.870E-03, 3.973E-04, 0.000E+00, 0.000E+00, 0.000E+00
