s,kg/kg,mol/mol,kW
Time,"Y_CO2","X_CO2","Flame detector"
 2.2869103E+001, 1.9144871E-001, 1.8109919E-001, 1.8150870E-005
 2.2902129E+001, 1.9161153E-001, 1.8129026E-001, 1.7729357E-005
 2.2935174E+001, 1.9165737E-001, 1.8145443E-001, 1.7375316E-005
 2.2968117E+001, 1.9109473E-001, 1.8143300E-001, 1.7182277E-005
 2.3001128E+001, 1.8939050E-001, 1.8085714E-001, 1.7638572E-005
 2.3034144E+001, 1.8818137E-001, 1.8031072E-001, 1.7554300E-005
 2.3067037E+001, 1.8831441E-001, 1.8064359E-001, 1.7383031E-005
 2.3100101E+001, 1.8920150E-001, 1.8126078E-001, 1.7062579E-005
 2.3133075E+001, 1.8907876E-001, 1.8126038E-001, 1.7416395E-005
 2.3166053E+001, 1.8856944E-001, 1.8110079E-001, 1.7570859E-005
 2.3199037E+001, 1.8833542E-001, 1.8107259E-001, 1.7524395E-005
 2.3232003E+001, 1.8838050E-001, 1.8115146E-001, 1.7308037E-005
 2.3265020E+001, 1.8870042E-001, 1.8131790E-001, 1.7341590E-005
 2.3298114E+001, 1.8936982E-001, 1.8163541E-001, 1.6923363E-005
 2.3331104E+001, 1.8979932E-001, 1.8186110E-001, 1.7033425E-005
 2.3364070E+001, 1.9017770E-001, 1.8207942E-001, 1.7161362E-005
 2.3397140E+001, 1.9069027E-001, 1.8236791E-001, 1.7270284E-005
 2.3430135E+001, 1.9135043E-001, 1.8271212E-001, 1.7315293E-005
 2.3463128E+001, 1.9221183E-001, 1.8312014E-001, 1.7299482E-005
 2.3496122E+001, 1.9325522E-001, 1.8358861E-001, 1.7360870E-005
 2.3529115E+001, 1.9430035E-001, 1.8404908E-001, 1.7506526E-005
 2.3562109E+001, 1.9535480E-001, 1.8451434E-001, 1.7603183E-005
 2.3595102E+001, 1.9625160E-001, 1.8492479E-001, 1.7600149E-005
 2.3628096E+001, 1.9699950E-001, 1.8528089E-001, 1.7504310E-005
 2.3661090E+001, 1.9762545E-001, 1.8559250E-001, 1.7530264E-005
 2.3694083E+001, 1.9817968E-001, 1.8587903E-001, 1.7554227E-005
 2.3727077E+001, 1.9866965E-001, 1.8614211E-001, 1.7579303E-005
 2.3760070E+001, 1.9914111E-001, 1.8639677E-001, 1.7602430E-005
 2.3793098E+001, 1.9961288E-001, 1.8664857E-001, 1.7618111E-005
 2.3826035E+001, 2.0010065E-001, 1.8690182E-001, 1.7631422E-005
 2.3859133E+001, 2.0061102E-001, 1.8715835E-001, 1.7614956E-005
 2.3892045E+001, 2.0113148E-001, 1.8741455E-001, 1.7582668E-005
 2.3925143E+001, 2.0166798E-001, 1.8767189E-001, 1.7538035E-005
 2.3958055E+001, 2.0223286E-001, 1.8793593E-001, 1.7480183E-005
 2.3991153E+001, 2.0282083E-001, 1.8820436E-001, 1.7415646E-005
 2.4024064E+001, 2.0343740E-001, 1.8848022E-001, 1.7357549E-005
 2.4057163E+001, 2.0407891E-001, 1.8876308E-001, 1.7307168E-005
 2.4090074E+001, 2.0473220E-001, 1.8904721E-001, 1.7267732E-005
 2.4123172E+001, 2.0540156E-001, 1.8933428E-001, 1.7242334E-005
 2.4156084E+001, 2.0608932E-001, 1.8963012E-001, 1.7216454E-005
 2.4189182E+001, 2.0679284E-001, 1.8993542E-001, 1.7197460E-005
 2.4222094E+001, 2.0749635E-001, 1.9024244E-001, 1.7179459E-005
 2.4255005E+001, 2.0818060E-001, 1.9054310E-001, 1.7162468E-005
 2.4288103E+001, 2.0883817E-001, 1.9083574E-001, 1.7144473E-005
 2.4321015E+001, 2.0946127E-001, 1.9111856E-001, 1.7125120E-005
 2.4354113E+001, 2.1004457E-001, 1.9138887E-001, 1.7103051E-005
 2.4387025E+001, 2.1060523E-001, 1.9165223E-001, 1.7087272E-005
 2.4420123E+001, 2.1115217E-001, 1.9191137E-001, 1.7077403E-005
 2.4453034E+001, 2.1169696E-001, 1.9216986E-001, 1.7071114E-005
 2.4486133E+001, 2.1223120E-001, 1.9242413E-001, 1.7065548E-005
 2.4519044E+001, 2.1276531E-001, 1.9267807E-001, 1.7062518E-005
 2.4552143E+001, 2.1329679E-001, 1.9293084E-001, 1.7056536E-005
 2.4585054E+001, 2.1381485E-001, 1.9317856E-001, 1.7042522E-005
 2.4618152E+001, 2.1432239E-001, 1.9342220E-001, 1.7028616E-005
 2.4651064E+001, 2.1481710E-001, 1.9366149E-001, 1.7009739E-005
 2.4684162E+001, 2.1530204E-001, 1.9389785E-001, 1.6987959E-005
 2.4717073E+001, 2.1578203E-001, 1.9413328E-001, 1.6969289E-005
 2.4750172E+001, 2.1625871E-001, 1.9436787E-001, 1.6943811E-005
 2.4783083E+001, 2.1672842E-001, 1.9459984E-001, 1.6918971E-005
 2.4816182E+001, 2.1716801E-001, 1.9481847E-001, 1.7308130E-005
 2.4849093E+001, 2.1776257E-001, 1.9506857E-001, 1.8134140E-005
 2.4882004E+001, 2.1988956E-001, 1.9580958E-001, 1.8022254E-005
 2.4915103E+001, 2.2233257E-001, 1.9662115E-001, 1.8116022E-005
 2.4948014E+001, 2.2390513E-001, 1.9713918E-001, 1.7885404E-005
 2.4981113E+001, 2.2486715E-001, 1.9750281E-001, 1.7806807E-005
 2.5014024E+001, 2.2550145E-001, 1.9778569E-001, 1.7689787E-005
 2.5047122E+001, 2.2560584E-001, 1.9791287E-001, 1.7657702E-005
 2.5080082E+001, 2.2541664E-001, 1.9796126E-001, 1.7656126E-005
 2.5113033E+001, 2.2519263E-001, 1.9801339E-001, 1.7667096E-005
 2.5146052E+001, 2.2479729E-001, 1.9801093E-001, 1.7670594E-005
 2.5179161E+001, 2.2448568E-001, 1.9803930E-001, 1.7758976E-005
 2.5212148E+001, 2.2420068E-001, 1.9807198E-001, 1.7787548E-005
 2.5245164E+001, 2.2404617E-001, 1.9813492E-001, 1.7714677E-005
 2.5278150E+001, 2.2403192E-001, 1.9823399E-001, 1.7679695E-005
 2.5311073E+001, 2.2413201E-001, 1.9835687E-001, 1.7644841E-005
 2.5344034E+001, 2.2431828E-001, 1.9849949E-001, 1.7555152E-005
 2.5377174E+001, 2.2454674E-001, 1.9864962E-001, 1.7420249E-005
 2.5410117E+001, 2.2478078E-001, 1.9879774E-001, 1.7366118E-005
 2.5443030E+001, 2.2503316E-001, 1.9894976E-001, 1.7674950E-005
 2.5476174E+001, 2.2536543E-001, 1.9912305E-001, 1.7778921E-005
 2.5509141E+001, 2.2649311E-001, 1.9954552E-001, 1.7473346E-005
 2.5542109E+001, 2.2775418E-001, 1.9998577E-001, 1.7226232E-005
 2.5575076E+001, 2.2884897E-001, 2.0037669E-001, 1.7138855E-005
 2.5608043E+001, 2.2972457E-001, 2.0056801E-001, 1.7726477E-005
 2.5641010E+001, 2.3152113E-001, 2.0093552E-001, 1.7745291E-005
 2.5674155E+001, 2.3471915E-001, 2.0201509E-001, 1.7567412E-005
 2.5707122E+001, 2.3697269E-001, 2.0288131E-001, 1.7417580E-005
 2.5740090E+001, 2.3698211E-001, 2.0338287E-001, 1.7426242E-005
 2.5773057E+001, 2.3621604E-001, 2.0364700E-001, 1.7574440E-005
 2.5806024E+001, 2.3531766E-001, 2.0338396E-001, 1.7635977E-005
 2.5839169E+001, 2.3452594E-001, 2.0319404E-001, 1.7622696E-005
 2.5872136E+001, 2.3407760E-001, 2.0315988E-001, 1.7563405E-005
 2.5905103E+001, 2.3376034E-001, 2.0317862E-001, 1.7684928E-005
 2.5938070E+001, 2.3352651E-001, 2.0322707E-001, 1.7511953E-005
 2.5971020E+001, 2.3307597E-001, 2.0321090E-001, 1.7380011E-005
 2.6004164E+001, 2.3178230E-001, 2.0293045E-001, 1.7421203E-005
 2.6037114E+001, 2.3063926E-001, 2.0272817E-001, 1.7477024E-005
 2.6070157E+001, 2.2971017E-001, 2.0258209E-001, 1.7442586E-005
 2.6103115E+001, 2.2904012E-001, 2.0248560E-001, 1.7345662E-005
 2.6136013E+001, 2.2873311E-001, 2.0248346E-001, 1.7374559E-005
 2.6169016E+001, 2.2875500E-001, 2.0256713E-001, 1.7302118E-005
 2.6202018E+001, 2.2895943E-001, 2.0269526E-001, 1.7366348E-005
 2.6235020E+001, 2.2954528E-001, 2.0294277E-001, 1.7195106E-005
 2.6268022E+001, 2.3019107E-001, 2.0319823E-001, 1.7262751E-005
 2.6301024E+001, 2.3113651E-001, 2.0355002E-001, 1.7332009E-005
 2.6334026E+001, 2.3282427E-001, 2.0413255E-001, 1.7154566E-005
 2.6367029E+001, 2.3436609E-001, 2.0464338E-001, 1.6891883E-005
 2.6400031E+001, 2.3551562E-001, 2.0505320E-001, 1.7110154E-005
 2.6433033E+001, 2.3662331E-001, 2.0548073E-001, 1.7091747E-005
 2.6466035E+001, 2.3759246E-001, 2.0586202E-001, 1.6958223E-005
 2.6499037E+001, 2.3826073E-001, 2.0615687E-001, 1.6885061E-005
 2.6532040E+001, 2.3880825E-001, 2.0643793E-001, 1.6928190E-005
 2.6565071E+001, 2.3918134E-001, 2.0667848E-001, 1.7017180E-005
 2.6598014E+001, 2.3940070E-001, 2.0688526E-001, 1.7034577E-005
 2.6631103E+001, 2.3954467E-001, 2.0707721E-001, 1.6746692E-005
 2.6664024E+001, 2.3941330E-001, 2.0718194E-001, 1.6563930E-005
 2.6697007E+001, 2.3904364E-001, 2.0721586E-001, 1.6739407E-005
 2.6730171E+001, 2.3755063E-001, 2.0690474E-001, 1.6801276E-005
 2.6763166E+001, 2.3617069E-001, 2.0666025E-001, 1.6825644E-005
 2.6796065E+001, 2.3495762E-001, 2.0645087E-001, 1.6932573E-005
 2.6829144E+001, 2.3415807E-001, 2.0634705E-001, 1.6897214E-005
 2.6862024E+001, 2.3371058E-001, 2.0633526E-001, 1.6880962E-005
 2.6895103E+001, 2.3355599E-001, 2.0639264E-001, 1.6844880E-005
 2.6928182E+001, 2.3371285E-001, 2.0653478E-001, 1.6793675E-005
 2.6961108E+001, 2.3407316E-001, 2.0672983E-001, 1.6696070E-005
 2.6994118E+001, 2.3455451E-001, 2.0695784E-001, 1.6576729E-005
 2.7027039E+001, 2.3512295E-001, 2.0721363E-001, 1.6461958E-005
 2.7060156E+001, 2.3568053E-001, 2.0746781E-001, 1.6330837E-005
 2.7093076E+001, 2.3620913E-001, 2.0771920E-001, 1.6307356E-005
 2.7126194E+001, 2.3668247E-001, 2.0796069E-001, 1.6264109E-005
 2.7159114E+001, 2.3711497E-001, 2.0819447E-001, 1.6147479E-005
 2.7192034E+001, 2.3749199E-001, 2.0841535E-001, 1.6057586E-005
 2.7225152E+001, 2.3792209E-001, 2.0865922E-001, 1.5959960E-005
 2.7258072E+001, 2.3837458E-001, 2.0891199E-001, 1.5941894E-005
 2.7291189E+001, 2.3889107E-001, 2.0918721E-001, 1.5988033E-005
 2.7324110E+001, 2.3946179E-001, 2.0948167E-001, 1.6076824E-005
 2.7357030E+001, 2.4002753E-001, 2.0977620E-001, 1.6130393E-005
 2.7390148E+001, 2.4056975E-001, 2.1006659E-001, 1.6152276E-005
 2.7423068E+001, 2.4107300E-001, 2.1035038E-001, 1.5384553E-005
 2.7456185E+001, 2.4088883E-001, 2.1045594E-001, 1.4381065E-005
 2.7489106E+001, 2.3680449E-001, 2.0937325E-001, 1.4604610E-005
 2.7522026E+001, 2.3278935E-001, 2.0827661E-001, 1.4415562E-005
 2.7555143E+001, 2.3408860E-001, 2.0870803E-001, 1.4238125E-005
 2.7588064E+001, 2.3827935E-001, 2.0981699E-001, 1.3938926E-005
 2.7621181E+001, 2.4250578E-001, 2.1077672E-001, 1.3192536E-005
 2.7654101E+001, 2.4495162E-001, 2.1168089E-001, 1.2419681E-005
 2.7687077E+001, 2.4684845E-001, 2.1238685E-001, 1.1162684E-005
 2.7720018E+001, 2.4986874E-001, 2.1333261E-001, 1.0577673E-005
 2.7753008E+001, 2.5103911E-001, 2.1381273E-001, 1.0841671E-005
 2.7786054E+001, 2.4961326E-001, 2.1368521E-001, 1.2022102E-005
 2.7819126E+001, 2.4974038E-001, 2.1381594E-001, 1.0574993E-005
 2.7852180E+001, 2.5258000E-001, 2.1454128E-001, 1.0068414E-005
 2.7885043E+001, 2.5320809E-001, 2.1486168E-001, 1.0773952E-005
 2.7918097E+001, 2.5196449E-001, 2.1490137E-001, 1.0870671E-005
 2.7951151E+001, 2.5151145E-001, 2.1535006E-001, 1.1068713E-005
 2.7984014E+001, 2.5142265E-001, 2.1532581E-001, 1.0888511E-005
 2.8017068E+001, 2.5108487E-001, 2.1525236E-001, 1.0784252E-005
 2.8050199E+001, 2.5037908E-001, 2.1503771E-001, 1.0674137E-005
 2.8083005E+001, 2.5014006E-001, 2.1493502E-001, 1.0192852E-005
 2.8116200E+001, 2.4992074E-001, 2.1486659E-001, 1.0159715E-005
 2.8149072E+001, 2.4964235E-001, 2.1481550E-001, 9.6114057E-006
 2.8182151E+001, 2.4818648E-001, 2.1444054E-001, 9.4802950E-006
 2.8215128E+001, 2.4448828E-001, 2.1336210E-001, 1.0113908E-005
 2.8248098E+001, 2.4125912E-001, 2.1256775E-001, 1.0480470E-005
 2.8281008E+001, 2.4066314E-001, 2.1274123E-001, 1.0266059E-005
 2.8314185E+001, 2.4089687E-001, 2.1308607E-001, 9.8412743E-006
 2.8347068E+001, 2.4075018E-001, 2.1309878E-001, 9.7731366E-006
 2.8380153E+001, 2.4058399E-001, 2.1295351E-001, 9.8722869E-006
 2.8413073E+001, 2.4093448E-001, 2.1298736E-001, 9.7660238E-006
 2.8446005E+001, 2.4192918E-001, 2.1327822E-001, 9.7984640E-006
 2.8479136E+001, 2.4319477E-001, 2.1369338E-001, 9.4798890E-006
 2.8512087E+001, 2.4428415E-001, 2.1407857E-001, 9.8277887E-006
 2.8545064E+001, 2.4528686E-001, 2.1445323E-001, 9.6281157E-006
 2.8578025E+001, 2.4637563E-001, 2.1487857E-001, 9.5415911E-006
 2.8611183E+001, 2.4716567E-001, 2.1521237E-001, 9.3988672E-006
 2.8644144E+001, 2.4765758E-001, 2.1546768E-001, 9.3719482E-006
 2.8677105E+001, 2.4801673E-001, 2.1569465E-001, 9.5767351E-006
 2.8710066E+001, 2.4846935E-001, 2.1595577E-001, 9.5350506E-006
 2.8743027E+001, 2.4907647E-001, 2.1626708E-001, 9.0593485E-006
 2.8776084E+001, 2.4921332E-001, 2.1642427E-001, 9.2986157E-006
 2.8809202E+001, 2.4913106E-001, 2.1652997E-001, 9.5100848E-006
 2.8842122E+001, 2.4940997E-001, 2.1675941E-001, 9.6524323E-006
 2.8875048E+001, 2.5003150E-001, 2.1708531E-001, 8.9916212E-006
 2.8908205E+001, 2.5013688E-001, 2.1723631E-001, 8.6423009E-006
 2.8941149E+001, 2.4850244E-001, 2.1683776E-001, 8.6307770E-006
 2.8974094E+001, 2.4700416E-001, 2.1653411E-001, 8.8670888E-006
 2.9007038E+001, 2.4680864E-001, 2.1663175E-001, 8.9383126E-006
 2.9040110E+001, 2.4732742E-001, 2.1691008E-001, 8.7580186E-006
 2.9073093E+001, 2.4720518E-001, 2.1697018E-001, 8.8060241E-006
 2.9106081E+001, 2.4683805E-001, 2.1670163E-001, 8.7137116E-006
 2.9139069E+001, 2.4660707E-001, 2.1652399E-001, 8.5134342E-006
 2.9172058E+001, 2.4702258E-001, 2.1684031E-001, 8.4004888E-006
 2.9205214E+001, 2.4727468E-001, 2.1710197E-001, 8.3820330E-006
 2.9238042E+001, 2.4766503E-001, 2.1738905E-001, 8.3822558E-006
 2.9271163E+001, 2.4827333E-001, 2.1770784E-001, 8.4322888E-006
 2.9304076E+001, 2.4887244E-001, 2.1808624E-001, 8.1510716E-006
 2.9337218E+001, 2.4920438E-001, 2.1855897E-001, 8.1919452E-006
 2.9370132E+001, 2.4961331E-001, 2.1887292E-001, 7.8376104E-006
 2.9403045E+001, 2.4986803E-001, 2.1902718E-001, 7.7654644E-006
 2.9436187E+001, 2.4991069E-001, 2.1912448E-001, 7.7090281E-006
 2.9469101E+001, 2.5017803E-001, 2.1929833E-001, 7.7145008E-006
 2.9502014E+001, 2.5063801E-001, 2.1952441E-001, 7.7222858E-006
 2.9535156E+001, 2.5159431E-001, 2.1991971E-001, 4.6849068E-006
 2.9568070E+001, 2.5137445E-001, 2.1992936E-001, 1.1670740E-006
 2.9601212E+001, 2.4571765E-001, 2.1846155E-001, 9.9853693E-007
 2.9634125E+001, 2.3906252E-001, 2.1667604E-001, 1.3951338E-006
 2.9667039E+001, 2.3339770E-001, 2.1521747E-001, 4.7837855E-006
 2.9700053E+001, 2.2838229E-001, 2.1461786E-001, 6.9536810E-006
 2.9733161E+001, 2.2532670E-001, 2.1405101E-001, 2.9674706E-006
 2.9766070E+001, 2.2324341E-001, 2.1273587E-001, 1.5778581E-007
 2.9799006E+001, 2.1915299E-001, 2.1062478E-001, 0.0000000E+000
 2.9832323E+001, 2.1011956E-001, 2.0798087E-001, 0.0000000E+000
 2.9865198E+001, 2.0748255E-001, 2.0755669E-001, 0.0000000E+000
 2.9898343E+001, 2.1045474E-001, 2.0873200E-001, 0.0000000E+000
 2.9931483E+001, 2.1458714E-001, 2.1009784E-001, 0.0000000E+000
 2.9964089E+001, 2.1832459E-001, 2.1122137E-001, 0.0000000E+000
 2.9997478E+001, 2.2169770E-001, 2.1249092E-001, 0.0000000E+000
 3.0030547E+001, 2.2539585E-001, 2.1366791E-001, 0.0000000E+000
 3.0063688E+001, 2.2967114E-001, 2.1513342E-001, 0.0000000E+000
 3.0096829E+001, 2.3424091E-001, 2.1670421E-001, 0.0000000E+000
 3.0129378E+001, 2.3858646E-001, 2.1817110E-001, 0.0000000E+000
 3.0162318E+001, 2.4242822E-001, 2.1939476E-001, 0.0000000E+000
 3.0195086E+001, 2.4566810E-001, 2.2044490E-001, 0.0000000E+000
 3.0228589E+001, 2.4818573E-001, 2.2134923E-001, 0.0000000E+000
 3.0262092E+001, 2.5010282E-001, 2.2202538E-001, 0.0000000E+000
 3.0294440E+001, 2.5186295E-001, 2.2250389E-001, 0.0000000E+000
 3.0327943E+001, 2.5335577E-001, 2.2276504E-001, 0.0000000E+000
 3.0360291E+001, 2.5310079E-001, 2.2266338E-001, 0.0000000E+000
 3.0393794E+001, 2.4954545E-001, 2.2223557E-001, 0.0000000E+000
 3.0426142E+001, 2.4468145E-001, 2.2172505E-001, 0.0000000E+000
 3.0459645E+001, 2.4236003E-001, 2.2117179E-001, 0.0000000E+000
 3.0493148E+001, 2.4366394E-001, 2.2095319E-001, 0.0000000E+000
 3.0526189E+001, 2.4696514E-001, 2.2128266E-001, 0.0000000E+000
 3.0559230E+001, 2.5030242E-001, 2.2181986E-001, 0.0000000E+000
 3.0592271E+001, 2.5279250E-001, 2.2239976E-001, 0.0000000E+000
 3.0624041E+001, 2.5453270E-001, 2.2295518E-001, 0.0000000E+000
 3.0657082E+001, 2.5569426E-001, 2.2345490E-001, 0.0000000E+000
 3.0690123E+001, 2.5625851E-001, 2.2389094E-001, 0.0000000E+000
 3.0723164E+001, 2.5610006E-001, 2.2423431E-001, 0.0000000E+000
 3.0756205E+001, 2.5528970E-001, 2.2443392E-001, 0.0000000E+000
 3.0789246E+001, 2.5445789E-001, 2.2446064E-001, 0.0000000E+000
 3.0822286E+001, 2.5429840E-001, 2.2436569E-001, 0.0000000E+000
 3.0855327E+001, 2.5494711E-001, 2.2428475E-001, 0.0000000E+000
 3.0888368E+001, 2.5626084E-001, 2.2431277E-001, 0.0000000E+000
 3.0921409E+001, 2.5784266E-001, 2.2447855E-001, 0.0000000E+000
 3.0954450E+001, 2.5921817E-001, 2.2473873E-001, 0.0000000E+000
 3.0987491E+001, 2.6019051E-001, 2.2502808E-001, 0.0000000E+000
 3.1020532E+001, 2.6064109E-001, 2.2528221E-001, 0.0000000E+000
 3.1053050E+001, 2.6024548E-001, 2.2543056E-001, 0.0000000E+000
 3.1086199E+001, 2.5849752E-001, 2.2543206E-001, 0.0000000E+000
 3.1119349E+001, 2.5544716E-001, 2.2526489E-001, 0.0000000E+000
 3.1152498E+001, 2.5257065E-001, 2.2501867E-001, 0.0000000E+000
 3.1185648E+001, 2.5167658E-001, 2.2483683E-001, 0.0000000E+000
 3.1218797E+001, 2.5294240E-001, 2.2486809E-001, 0.0000000E+000
 3.1251947E+001, 2.5531071E-001, 2.2507159E-001, 0.0000000E+000
 3.1284182E+001, 2.5763124E-001, 2.2531021E-001, 0.0000000E+000
 3.1318132E+001, 2.5938995E-001, 2.2556916E-001, 0.0000000E+000
 3.1350824E+001, 2.6049952E-001, 2.2581260E-001, 0.0000000E+000
 3.1383516E+001, 2.6104341E-001, 2.2604069E-001, 0.0000000E+000
 3.1416834E+001, 2.6086690E-001, 2.2622014E-001, 0.0000000E+000
 3.1449648E+001, 2.5965022E-001, 2.2632134E-001, 0.0000000E+000
 3.1482462E+001, 2.5741850E-001, 2.2631156E-001, 0.0000000E+000
 3.1515276E+001, 2.5508354E-001, 2.2621333E-001, 0.0000000E+000
 3.1548090E+001, 2.5403063E-001, 2.2611467E-001, 0.0000000E+000
 3.1582036E+001, 2.5483483E-001, 2.2614040E-001, 0.0000000E+000
 3.1614850E+001, 2.5683977E-001, 2.2631806E-001, 0.0000000E+000
 3.1647664E+001, 2.5900377E-001, 2.2660482E-001, 0.0000000E+000
 3.1680591E+001, 2.6063794E-001, 2.2686729E-001, 0.0000000E+000
 3.1714197E+001, 2.6157276E-001, 2.2707181E-001, 0.0000000E+000
 3.1746559E+001, 2.6186662E-001, 2.2722694E-001, 0.0000000E+000
 3.1780165E+001, 2.6145876E-001, 2.2733230E-001, 0.0000000E+000
 3.1812152E+001, 2.6016992E-001, 2.2736113E-001, 0.0000000E+000
 3.1845756E+001, 2.5795908E-001, 2.2726416E-001, 0.0000000E+000
 3.1878241E+001, 2.5554026E-001, 2.2709471E-001, 0.0000000E+000
 3.1911845E+001, 2.5426346E-001, 2.2694558E-001, 0.0000000E+000
 3.1944330E+001, 2.5478203E-001, 2.2694363E-001, 0.0000000E+000
 3.1977934E+001, 2.5657036E-001, 2.2713046E-001, 0.0000000E+000
 3.2010419E+001, 2.5869876E-001, 2.2739511E-001, 0.0000000E+000
 3.2043127E+001, 2.6041401E-001, 2.2770138E-001, 0.0000000E+000
 3.2076396E+001, 2.6149258E-001, 2.2797799E-001, 0.0000000E+000
 3.2109665E+001, 2.6195802E-001, 2.2819841E-001, 0.0000000E+000
 3.2142933E+001, 2.6175157E-001, 2.2834917E-001, 0.0000000E+000
 3.2176202E+001, 2.6068057E-001, 2.2836190E-001, 0.0000000E+000
 3.2208607E+001, 2.5874844E-001, 2.2824519E-001, 0.0000000E+000
 3.2241875E+001, 2.5652916E-001, 2.2805899E-001, 0.0000000E+000
 3.2274034E+001, 2.5531374E-001, 2.2792173E-001, 0.0000000E+000
 3.2307302E+001, 2.5587330E-001, 2.2796643E-001, 0.0000000E+000
 3.2340570E+001, 2.5771950E-001, 2.2820149E-001, 0.0000000E+000
 3.2373837E+001, 2.5984886E-001, 2.2854346E-001, 0.0000000E+000
 3.2407105E+001, 2.6153202E-001, 2.2888884E-001, 0.0000000E+000
 3.2439042E+001, 2.6249114E-001, 2.2916305E-001, 0.0000000E+000
 3.2473197E+001, 2.6284450E-001, 2.2938296E-001, 0.0000000E+000
 3.2506133E+001, 2.6255750E-001, 2.2954542E-001, 0.0000000E+000
 3.2539068E+001, 2.6148229E-001, 2.2956837E-001, 0.0000000E+000
 3.2572003E+001, 2.5957326E-001, 2.2943895E-001, 0.0000000E+000
 3.2604938E+001, 2.5737816E-001, 2.2920718E-001, 0.0000000E+000
 3.2637873E+001, 2.5615385E-001, 2.2900963E-001, 0.0000000E+000
 3.2670808E+001, 2.5676120E-001, 2.2902837E-001, 0.0000000E+000
 3.2703744E+001, 2.5875051E-001, 2.2928922E-001, 0.0000000E+000
 3.2736679E+001, 2.6104662E-001, 2.2969434E-001, 0.0000000E+000
 3.2769614E+001, 2.6285172E-001, 2.3008890E-001, 0.0000000E+000
 3.2802549E+001, 2.6387536E-001, 2.3039388E-001, 0.0000000E+000
 3.2835484E+001, 2.6417840E-001, 2.3061951E-001, 0.0000000E+000
 3.2868419E+001, 2.6381464E-001, 2.3078508E-001, 0.0000000E+000
 3.2901355E+001, 2.6266210E-001, 2.3082803E-001, 0.0000000E+000
 3.2934290E+001, 2.6063343E-001, 2.3070604E-001, 0.0000000E+000
 3.2967225E+001, 2.5820910E-001, 2.3043617E-001, 0.0000000E+000
 3.3000000E+001, 2.5675203E-001, 2.3014629E-001, 0.0000000E+000
