s,kW,C,kg/m2/s,m,kW/m2
 2.900E+002, 1.527E+002, 7.969E+002, 7.211E-003, 2.040E-002, 1.099E+002
 2.920E+002, 1.413E+002, 7.965E+002, 2.436E-003, 2.040E-002, 1.077E+002
 2.940E+002, 1.325E+002, 7.911E+002, 6.049E-005, 2.040E-002, 1.058E+002
 2.960E+002, 1.231E+002, 7.892E+002, 2.020E-009, 2.040E-002, 1.030E+002
 2.980E+002, 1.179E+002, 7.903E+002, 2.691E-018, 2.040E-002, 1.022E+002
 3.000E+002, 1.161E+002, 7.897E+002, 0.000E+000, 2.040E-002, 1.002E+002
 3.020E+002, 1.140E+002, 7.898E+002, 0.000E+000, 2.040E-002, 9.946E+001
 3.040E+002, 1.120E+002, 7.925E+002, 0.000E+000, 2.040E-002, 1.009E+002
 3.060E+002, 1.100E+002, 7.935E+002, 0.000E+000, 2.040E-002, 9.943E+001
 3.080E+002, 1.079E+002, 7.910E+002, 0.000E+000, 2.040E-002, 9.659E+001
 3.100E+002, 1.050E+002, 7.885E+002, 0.000E+000, 2.040E-002, 9.504E+001
 3.120E+002, 1.018E+002, 7.909E+002, 0.000E+000, 2.040E-002, 9.766E+001
 3.140E+002, 9.759E+001, 7.927E+002, 0.000E+000, 2.040E-002, 9.667E+001
 3.160E+002, 9.475E+001, 7.900E+002, 0.000E+000, 2.040E-002, 9.464E+001
 3.180E+002, 9.317E+001, 7.916E+002, 0.000E+000, 2.040E-002, 9.592E+001
 3.200E+002, 9.143E+001, 7.928E+002, 0.000E+000, 2.040E-002, 9.667E+001
 3.220E+002, 8.935E+001, 7.934E+002, 0.000E+000, 2.040E-002, 9.619E+001
 3.240E+002, 8.713E+001, 7.934E+002, 0.000E+000, 2.040E-002, 9.559E+001
 3.260E+002, 8.468E+001, 7.932E+002, 0.000E+000, 2.040E-002, 9.524E+001
 3.280E+002, 8.208E+001, 7.916E+002, 0.000E+000, 2.040E-002, 9.446E+001
 3.300E+002, 7.911E+001, 7.894E+002, 0.000E+000, 2.040E-002, 9.298E+001
 3.320E+002, 7.582E+001, 7.895E+002, 0.000E+000, 2.040E-002, 9.324E+001
 3.340E+002, 7.186E+001, 7.890E+002, 0.000E+000, 2.040E-002, 9.287E+001
 3.360E+002, 6.710E+001, 7.825E+002, 0.000E+000, 2.040E-002, 8.824E+001
 3.380E+002, 6.115E+001, 7.805E+002, 0.000E+000, 2.040E-002, 8.860E+001
 3.400E+002, 5.348E+001, 7.752E+002, 0.000E+000, 2.040E-002, 8.605E+001
 3.420E+002, 4.419E+001, 7.722E+002, 0.000E+000, 2.040E-002, 8.525E+001
 3.440E+002, 3.515E+001, 7.636E+002, 0.000E+000, 2.040E-002, 8.028E+001
 3.460E+002, 2.857E+001, 7.535E+002, 0.000E+000, 2.040E-002, 7.803E+001
 3.480E+002, 2.353E+001, 7.520E+002, 0.000E+000, 2.040E-002, 7.897E+001
 3.500E+002, 2.001E+001, 7.498E+002, 0.000E+000, 2.040E-002, 7.830E+001
 3.520E+002, 1.713E+001, 7.477E+002, 0.000E+000, 2.040E-002, 7.808E+001
 3.540E+002, 1.367E+001, 7.462E+002, 0.000E+000, 2.040E-002, 7.794E+001
 3.560E+002, 1.020E+001, 7.442E+002, 0.000E+000, 2.040E-002, 7.784E+001
 3.580E+002, 8.497E+000, 7.449E+002, 0.000E+000, 2.040E-002, 7.829E+001
 3.600E+002, 8.021E+000, 7.421E+002, 0.000E+000, 2.040E-002, 7.774E+001
 3.620E+002, 7.663E+000, 7.408E+002, 0.000E+000, 2.040E-002, 7.750E+001
 3.640E+002, 7.225E+000, 7.414E+002, 0.000E+000, 2.040E-002, 7.807E+001
 3.660E+002, 6.669E+000, 7.405E+002, 0.000E+000, 2.040E-002, 7.782E+001
 3.680E+002, 5.982E+000, 7.411E+002, 0.000E+000, 2.040E-002, 7.826E+001
 3.700E+002, 5.117E+000, 7.391E+002, 0.000E+000, 2.040E-002, 7.760E+001
 3.720E+002, 4.024E+000, 7.392E+002, 0.000E+000, 2.040E-002, 7.778E+001
 3.740E+002, 2.616E+000, 7.411E+002, 0.000E+000, 2.040E-002, 7.873E+001
 3.760E+002, 1.145E+000, 7.413E+002, 0.000E+000, 2.040E-002, 7.850E+001
 3.780E+002, 2.323E-001, 7.401E+002, 0.000E+000, 2.040E-002, 7.807E+001
 3.800E+002, 1.504E-002, 7.409E+002, 0.000E+000, 2.040E-002, 7.872E+001
 3.820E+002, 2.726E-004, 7.431E+002, 0.000E+000, 2.040E-002, 7.975E+001
 3.840E+002, 1.342E-006, 7.429E+002, 0.000E+000, 2.040E-002, 7.915E+001
 3.860E+002, 2.330E-010, 7.426E+002, 0.000E+000, 2.040E-002, 7.908E+001
 3.880E+002, 0.000E+000, 7.429E+002, 0.000E+000, 2.040E-002, 7.908E+001
 3.900E+002, 0.000E+000, 7.428E+002, 0.000E+000, 2.040E-002, 7.907E+001
 3.920E+002, 0.000E+000, 7.427E+002, 0.000E+000, 2.040E-002, 7.894E+001
 3.940E+002, 0.000E+000, 7.417E+002, 0.000E+000, 2.040E-002, 7.865E+001
 3.960E+002, 0.000E+000, 7.424E+002, 0.000E+000, 2.040E-002, 7.915E+001
 3.980E+002, 0.000E+000, 7.416E+002, 0.000E+000, 2.040E-002, 7.855E+001
 4.000E+002, 0.000E+000, 7.416E+002, 0.000E+000, 2.040E-002, 7.893E+001
