s,kW,C,kg/m2/s,m,kW/m2
 2.180E+002, 2.649E+002, 7.425E+002, 1.294E-002, 2.390E-002, 1.089E+002
 2.200E+002, 2.629E+002, 7.440E+002, 1.306E-002, 2.390E-002, 1.086E+002
 2.220E+002, 2.673E+002, 7.447E+002, 1.316E-002, 2.390E-002, 1.086E+002
 2.240E+002, 2.660E+002, 7.469E+002, 1.322E-002, 2.390E-002, 1.103E+002
 2.260E+002, 2.642E+002, 7.502E+002, 1.334E-002, 2.390E-002, 1.120E+002
 2.280E+002, 2.665E+002, 7.560E+002, 1.367E-002, 2.390E-002, 1.127E+002
 2.300E+002, 2.659E+002, 7.508E+002, 1.379E-002, 2.390E-002, 1.091E+002
 2.320E+002, 2.674E+002, 7.486E+002, 1.353E-002, 2.390E-002, 1.074E+002
 2.340E+002, 2.664E+002, 7.512E+002, 1.330E-002, 2.390E-002, 1.110E+002
 2.360E+002, 2.686E+002, 7.520E+002, 1.332E-002, 2.390E-002, 1.086E+002
 2.380E+002, 2.690E+002, 7.499E+002, 1.327E-002, 2.390E-002, 1.071E+002
 2.400E+002, 2.698E+002, 7.515E+002, 1.315E-002, 2.390E-002, 1.092E+002
 2.420E+002, 2.694E+002, 7.546E+002, 1.322E-002, 2.390E-002, 1.097E+002
 2.440E+002, 2.691E+002, 7.526E+002, 1.334E-002, 2.390E-002, 1.074E+002
 2.460E+002, 2.708E+002, 7.532E+002, 1.332E-002, 2.390E-002, 1.084E+002
 2.480E+002, 2.689E+002, 7.589E+002, 1.339E-002, 2.390E-002, 1.117E+002
 2.500E+002, 2.721E+002, 7.573E+002, 1.358E-002, 2.390E-002, 1.092E+002
 2.520E+002, 2.711E+002, 7.581E+002, 1.362E-002, 2.390E-002, 1.092E+002
 2.540E+002, 2.728E+002, 7.597E+002, 1.361E-002, 2.390E-002, 1.111E+002
 2.560E+002, 2.733E+002, 7.603E+002, 1.366E-002, 2.390E-002, 1.095E+002
 2.580E+002, 2.750E+002, 7.654E+002, 1.369E-002, 2.390E-002, 1.140E+002
 2.600E+002, 2.732E+002, 7.689E+002, 1.390E-002, 2.390E-002, 1.133E+002
 2.620E+002, 2.759E+002, 7.696E+002, 1.410E-002, 2.390E-002, 1.139E+002
 2.640E+002, 2.774E+002, 7.675E+002, 1.419E-002, 2.390E-002, 1.103E+002
 2.660E+002, 2.724E+002, 7.640E+002, 1.412E-002, 2.390E-002, 1.083E+002
 2.680E+002, 2.791E+002, 7.639E+002, 1.395E-002, 2.390E-002, 1.098E+002
 2.700E+002, 2.765E+002, 7.642E+002, 1.388E-002, 2.390E-002, 1.093E+002
 2.720E+002, 2.795E+002, 7.734E+002, 1.390E-002, 2.390E-002, 1.173E+002
 2.740E+002, 2.791E+002, 7.751E+002, 1.424E-002, 2.390E-002, 1.139E+002
 2.760E+002, 2.799E+002, 7.742E+002, 1.445E-002, 2.390E-002, 1.129E+002
 2.780E+002, 2.797E+002, 7.800E+002, 1.452E-002, 2.390E-002, 1.176E+002
 2.800E+002, 2.827E+002, 7.802E+002, 1.472E-002, 2.390E-002, 1.143E+002
 2.820E+002, 2.819E+002, 7.752E+002, 1.478E-002, 2.390E-002, 1.120E+002
 2.840E+002, 2.842E+002, 7.758E+002, 1.461E-002, 2.390E-002, 1.116E+002
 2.860E+002, 2.838E+002, 7.746E+002, 1.452E-002, 2.390E-002, 1.112E+002
 2.880E+002, 2.842E+002, 7.729E+002, 1.444E-002, 2.390E-002, 1.102E+002
 2.900E+002, 2.845E+002, 7.732E+002, 1.437E-002, 2.390E-002, 1.097E+002
 2.920E+002, 2.872E+002, 7.744E+002, 1.436E-002, 2.390E-002, 1.109E+002
 2.940E+002, 2.873E+002, 7.740E+002, 1.439E-002, 2.390E-002, 1.101E+002
 2.960E+002, 2.884E+002, 7.716E+002, 1.440E-002, 2.390E-002, 1.081E+002
 2.980E+002, 2.867E+002, 7.753E+002, 1.434E-002, 2.390E-002, 1.118E+002
 3.000E+002, 2.918E+002, 7.787E+002, 1.437E-002, 2.390E-002, 1.129E+002
 3.020E+002, 2.882E+002, 7.782E+002, 1.451E-002, 2.390E-002, 1.105E+002
 3.040E+002, 2.923E+002, 7.774E+002, 1.459E-002, 2.390E-002, 1.100E+002
 3.060E+002, 2.929E+002, 7.785E+002, 1.459E-002, 2.390E-002, 1.111E+002
 3.080E+002, 2.939E+002, 7.786E+002, 1.460E-002, 2.390E-002, 1.109E+002
 3.100E+002, 2.913E+002, 7.767E+002, 1.463E-002, 2.390E-002, 1.079E+002
 3.120E+002, 2.963E+002, 7.757E+002, 1.461E-002, 2.390E-002, 1.089E+002
 3.140E+002, 2.979E+002, 7.769E+002, 1.456E-002, 2.390E-002, 1.093E+002
 3.160E+002, 2.963E+002, 7.796E+002, 1.458E-002, 2.390E-002, 1.100E+002
 3.180E+002, 2.930E+002, 7.781E+002, 1.466E-002, 2.390E-002, 1.086E+002
 3.200E+002, 2.965E+002, 7.794E+002, 1.469E-002, 2.390E-002, 1.101E+002
 3.220E+002, 2.999E+002, 7.797E+002, 1.472E-002, 2.390E-002, 1.091E+002
 3.240E+002, 3.010E+002, 7.800E+002, 1.476E-002, 2.390E-002, 1.092E+002
 3.260E+002, 2.992E+002, 7.821E+002, 1.479E-002, 2.390E-002, 1.112E+002
 3.280E+002, 3.038E+002, 7.816E+002, 1.484E-002, 2.390E-002, 1.084E+002
 3.300E+002, 3.030E+002, 7.806E+002, 1.489E-002, 2.390E-002, 1.088E+002
 3.320E+002, 2.999E+002, 7.808E+002, 1.488E-002, 2.390E-002, 1.087E+002
 3.340E+002, 3.040E+002, 7.831E+002, 1.488E-002, 2.390E-002, 1.098E+002
 3.360E+002, 3.033E+002, 7.852E+002, 1.494E-002, 2.390E-002, 1.114E+002
 3.380E+002, 3.048E+002, 7.857E+002, 1.503E-002, 2.390E-002, 1.100E+002
 3.400E+002, 3.037E+002, 7.835E+002, 1.512E-002, 2.390E-002, 1.083E+002
 3.420E+002, 3.080E+002, 7.858E+002, 1.514E-002, 2.390E-002, 1.101E+002
 3.440E+002, 3.072E+002, 7.860E+002, 1.516E-002, 2.390E-002, 1.104E+002
 3.460E+002, 3.057E+002, 7.871E+002, 1.519E-002, 2.390E-002, 1.103E+002
 3.480E+002, 3.080E+002, 7.866E+002, 1.522E-002, 2.390E-002, 1.088E+002
 3.500E+002, 3.093E+002, 7.860E+002, 1.524E-002, 2.390E-002, 1.091E+002
 3.520E+002, 3.103E+002, 7.896E+002, 1.524E-002, 2.390E-002, 1.115E+002
 3.540E+002, 3.104E+002, 7.901E+002, 1.528E-002, 2.390E-002, 1.113E+002
 3.560E+002, 3.093E+002, 7.909E+002, 1.534E-002, 2.390E-002, 1.116E+002
 3.580E+002, 3.093E+002, 7.932E+002, 1.539E-002, 2.390E-002, 1.118E+002
 3.600E+002, 3.118E+002, 7.935E+002, 1.546E-002, 2.390E-002, 1.117E+002
 3.620E+002, 3.099E+002, 7.927E+002, 1.553E-002, 2.390E-002, 1.108E+002
 3.640E+002, 3.161E+002, 7.903E+002, 1.555E-002, 2.390E-002, 1.082E+002
 3.660E+002, 3.108E+002, 7.910E+002, 1.552E-002, 2.390E-002, 1.103E+002
 3.680E+002, 3.118E+002, 7.897E+002, 1.546E-002, 2.390E-002, 1.077E+002
 3.700E+002, 3.137E+002, 7.886E+002, 1.542E-002, 2.390E-002, 1.078E+002
 3.720E+002, 3.129E+002, 7.885E+002, 1.535E-002, 2.390E-002, 1.078E+002
 3.740E+002, 3.111E+002, 7.892E+002, 1.528E-002, 2.390E-002, 1.084E+002
 3.760E+002, 3.163E+002, 7.944E+002, 1.524E-002, 2.390E-002, 1.135E+002
 3.780E+002, 3.109E+002, 7.977E+002, 1.526E-002, 2.390E-002, 1.112E+002
 3.800E+002, 3.117E+002, 7.990E+002, 1.538E-002, 2.390E-002, 1.140E+002
 3.820E+002, 3.161E+002, 7.976E+002, 1.546E-002, 2.390E-002, 1.121E+002
 3.840E+002, 3.111E+002, 8.005E+002, 1.552E-002, 2.390E-002, 1.120E+002
 3.860E+002, 3.135E+002, 7.947E+002, 1.557E-002, 2.390E-002, 1.083E+002
 3.880E+002, 3.117E+002, 7.946E+002, 1.553E-002, 2.390E-002, 1.091E+002
 3.900E+002, 3.126E+002, 8.000E+002, 1.544E-002, 2.390E-002, 1.138E+002
 3.920E+002, 3.134E+002, 8.016E+002, 1.540E-002, 2.390E-002, 1.129E+002
 3.940E+002, 3.128E+002, 8.009E+002, 1.543E-002, 2.390E-002, 1.113E+002
 3.960E+002, 3.114E+002, 7.976E+002, 1.545E-002, 2.390E-002, 1.089E+002
 3.980E+002, 3.143E+002, 7.972E+002, 1.540E-002, 2.390E-002, 1.096E+002
 4.000E+002, 3.116E+002, 7.967E+002, 1.532E-002, 2.390E-002, 1.089E+002
 4.020E+002, 3.100E+002, 8.002E+002, 1.524E-002, 2.390E-002, 1.120E+002
 4.040E+002, 3.137E+002, 7.988E+002, 1.519E-002, 2.390E-002, 1.101E+002
 4.060E+002, 3.106E+002, 7.988E+002, 1.516E-002, 2.390E-002, 1.096E+002
 4.080E+002, 3.080E+002, 7.975E+002, 1.512E-002, 2.390E-002, 1.085E+002
 4.100E+002, 3.110E+002, 8.014E+002, 1.506E-002, 2.390E-002, 1.126E+002
 4.120E+002, 3.080E+002, 8.011E+002, 1.501E-002, 2.390E-002, 1.098E+002
 4.140E+002, 3.111E+002, 8.021E+002, 1.499E-002, 2.390E-002, 1.122E+002
 4.160E+002, 3.078E+002, 8.039E+002, 1.496E-002, 2.390E-002, 1.116E+002
 4.180E+002, 3.052E+002, 8.025E+002, 1.496E-002, 2.390E-002, 1.102E+002
 4.200E+002, 3.107E+002, 8.022E+002, 1.494E-002, 2.390E-002, 1.112E+002
 4.220E+002, 3.029E+002, 8.045E+002, 1.488E-002, 2.389E-002, 1.118E+002
 4.240E+002, 3.064E+002, 8.065E+002, 1.484E-002, 2.389E-002, 1.132E+002
 4.260E+002, 3.038E+002, 8.055E+002, 1.482E-002, 2.389E-002, 1.111E+002
 4.280E+002, 3.055E+002, 8.048E+002, 1.480E-002, 2.389E-002, 1.107E+002
 4.300E+002, 3.036E+002, 8.036E+002, 1.477E-002, 2.389E-002, 1.096E+002
 4.320E+002, 3.033E+002, 8.019E+002, 1.471E-002, 2.389E-002, 1.090E+002
 4.340E+002, 3.026E+002, 8.022E+002, 1.462E-002, 2.389E-002, 1.096E+002
 4.360E+002, 2.992E+002, 8.093E+002, 1.452E-002, 2.389E-002, 1.146E+002
 4.380E+002, 3.000E+002, 8.065E+002, 1.447E-002, 2.389E-002, 1.108E+002
 4.400E+002, 3.004E+002, 8.082E+002, 1.446E-002, 2.389E-002, 1.128E+002
 4.420E+002, 2.969E+002, 8.069E+002, 1.444E-002, 2.389E-002, 1.102E+002
 4.440E+002, 2.962E+002, 8.038E+002, 1.440E-002, 2.389E-002, 1.084E+002
 4.460E+002, 3.003E+002, 8.063E+002, 1.434E-002, 2.389E-002, 1.112E+002
 4.480E+002, 2.944E+002, 8.078E+002, 1.426E-002, 2.389E-002, 1.117E+002
 4.500E+002, 2.961E+002, 8.098E+002, 1.420E-002, 2.389E-002, 1.128E+002
 4.520E+002, 2.969E+002, 8.134E+002, 1.417E-002, 2.389E-002, 1.150E+002
 4.540E+002, 2.917E+002, 8.111E+002, 1.416E-002, 2.389E-002, 1.116E+002
 4.560E+002, 2.938E+002, 8.092E+002, 1.416E-002, 2.389E-002, 1.103E+002
 4.580E+002, 2.914E+002, 8.099E+002, 1.413E-002, 2.389E-002, 1.119E+002
 4.600E+002, 2.924E+002, 8.100E+002, 1.406E-002, 2.389E-002, 1.112E+002
 4.620E+002, 2.901E+002, 8.079E+002, 1.400E-002, 2.389E-002, 1.095E+002
 4.640E+002, 2.887E+002, 8.087E+002, 1.394E-002, 2.389E-002, 1.104E+002
 4.660E+002, 2.909E+002, 8.084E+002, 1.386E-002, 2.389E-002, 1.112E+002
 4.680E+002, 2.851E+002, 8.099E+002, 1.378E-002, 2.389E-002, 1.103E+002
 4.700E+002, 2.868E+002, 8.072E+002, 1.372E-002, 2.389E-002, 1.086E+002
 4.720E+002, 2.862E+002, 8.079E+002, 1.365E-002, 2.389E-002, 1.104E+002
 4.740E+002, 2.839E+002, 8.101E+002, 1.358E-002, 2.389E-002, 1.106E+002
 4.760E+002, 2.838E+002, 8.106E+002, 1.352E-002, 2.389E-002, 1.114E+002
 4.780E+002, 2.809E+002, 8.104E+002, 1.347E-002, 2.389E-002, 1.110E+002
 4.800E+002, 2.792E+002, 8.129E+002, 1.342E-002, 2.389E-002, 1.124E+002
 4.820E+002, 2.836E+002, 8.118E+002, 1.338E-002, 2.389E-002, 1.111E+002
 4.840E+002, 2.781E+002, 8.130E+002, 1.335E-002, 2.389E-002, 1.116E+002
 4.860E+002, 2.771E+002, 8.131E+002, 1.332E-002, 2.389E-002, 1.117E+002
 4.880E+002, 2.784E+002, 8.119E+002, 1.328E-002, 2.389E-002, 1.102E+002
 4.900E+002, 2.750E+002, 8.116E+002, 1.324E-002, 2.389E-002, 1.101E+002
 4.920E+002, 2.756E+002, 8.126E+002, 1.319E-002, 2.389E-002, 1.113E+002
 4.940E+002, 2.736E+002, 8.150E+002, 1.313E-002, 2.389E-002, 1.134E+002
 4.960E+002, 2.732E+002, 8.167E+002, 1.308E-002, 2.389E-002, 1.128E+002
 4.980E+002, 2.738E+002, 8.144E+002, 1.305E-002, 2.389E-002, 1.112E+002
 5.000E+002, 2.689E+002, 8.135E+002, 1.303E-002, 2.389E-002, 1.100E+002
 5.020E+002, 2.702E+002, 8.132E+002, 1.299E-002, 2.389E-002, 1.111E+002
 5.040E+002, 2.691E+002, 8.168E+002, 1.293E-002, 2.389E-002, 1.134E+002
 5.060E+002, 2.693E+002, 8.162E+002, 1.287E-002, 2.389E-002, 1.122E+002
 5.080E+002, 2.664E+002, 8.188E+002, 1.283E-002, 2.389E-002, 1.141E+002
 5.100E+002, 2.670E+002, 8.193E+002, 1.279E-002, 2.389E-002, 1.132E+002
 5.120E+002, 2.648E+002, 8.153E+002, 1.277E-002, 2.389E-002, 1.105E+002
 5.140E+002, 2.634E+002, 8.168E+002, 1.274E-002, 2.389E-002, 1.113E+002
 5.160E+002, 2.627E+002, 8.201E+002, 1.270E-002, 2.389E-002, 1.153E+002
 5.180E+002, 2.630E+002, 8.177E+002, 1.264E-002, 2.389E-002, 1.101E+002
 5.200E+002, 2.585E+002, 8.190E+002, 1.260E-002, 2.389E-002, 1.137E+002
 5.220E+002, 2.602E+002, 8.244E+002, 1.256E-002, 2.389E-002, 1.176E+002
 5.240E+002, 2.575E+002, 8.243E+002, 1.252E-002, 2.389E-002, 1.146E+002
 5.260E+002, 2.589E+002, 8.209E+002, 1.250E-002, 2.389E-002, 1.123E+002
 5.280E+002, 2.563E+002, 8.177E+002, 1.249E-002, 2.389E-002, 1.109E+002
 5.300E+002, 2.567E+002, 8.192E+002, 1.245E-002, 2.389E-002, 1.122E+002
 5.320E+002, 2.520E+002, 8.194E+002, 1.239E-002, 2.389E-002, 1.124E+002
 5.340E+002, 2.532E+002, 8.202E+002, 1.232E-002, 2.389E-002, 1.125E+002
 5.360E+002, 2.536E+002, 8.229E+002, 1.225E-002, 2.389E-002, 1.142E+002
 5.380E+002, 2.487E+002, 8.211E+002, 1.219E-002, 2.389E-002, 1.121E+002
 5.400E+002, 2.505E+002, 8.228E+002, 1.214E-002, 2.389E-002, 1.146E+002
 5.420E+002, 2.499E+002, 8.265E+002, 1.209E-002, 2.389E-002, 1.174E+002
 5.440E+002, 2.455E+002, 8.299E+002, 1.204E-002, 2.389E-002, 1.168E+002
 5.460E+002, 2.478E+002, 8.266E+002, 1.202E-002, 2.389E-002, 1.141E+002
 5.480E+002, 2.449E+002, 8.254E+002, 1.201E-002, 2.389E-002, 1.141E+002
 5.500E+002, 2.446E+002, 8.255E+002, 1.199E-002, 2.389E-002, 1.139E+002
 5.520E+002, 2.409E+002, 8.229E+002, 1.195E-002, 2.389E-002, 1.113E+002
 5.540E+002, 2.422E+002, 8.199E+002, 1.189E-002, 2.389E-002, 1.100E+002
 5.560E+002, 2.412E+002, 8.198E+002, 1.182E-002, 2.389E-002, 1.107E+002
 5.580E+002, 2.387E+002, 8.185E+002, 1.172E-002, 2.389E-002, 1.100E+002
 5.600E+002, 2.369E+002, 8.196E+002, 1.162E-002, 2.389E-002, 1.107E+002
 5.620E+002, 2.385E+002, 8.207E+002, 1.151E-002, 2.389E-002, 1.123E+002
 5.640E+002, 2.334E+002, 8.212E+002, 1.141E-002, 2.389E-002, 1.113E+002
 5.660E+002, 2.364E+002, 8.266E+002, 1.132E-002, 2.389E-002, 1.173E+002
 5.680E+002, 2.325E+002, 8.263E+002, 1.124E-002, 2.389E-002, 1.135E+002
 5.700E+002, 2.306E+002, 8.273E+002, 1.118E-002, 2.389E-002, 1.154E+002
 5.720E+002, 2.307E+002, 8.273E+002, 1.113E-002, 2.389E-002, 1.139E+002
 5.740E+002, 2.291E+002, 8.238E+002, 1.109E-002, 2.389E-002, 1.121E+002
 5.760E+002, 2.236E+002, 8.236E+002, 1.104E-002, 2.389E-002, 1.109E+002
 5.780E+002, 2.256E+002, 8.207E+002, 1.097E-002, 2.389E-002, 1.101E+002
