s,kW,C,kg/m2/s,m,kW/m2
 5.800E+002, 3.264E+001, 6.770E+002, 0.000E+000, 2.099E-002, 6.088E+001
 5.820E+002, 3.214E+001, 6.774E+002, 0.000E+000, 2.099E-002, 6.020E+001
 5.840E+002, 3.166E+001, 6.775E+002, 0.000E+000, 2.099E-002, 6.083E+001
 5.860E+002, 3.117E+001, 6.712E+002, 0.000E+000, 2.099E-002, 5.745E+001
 5.880E+002, 3.067E+001, 6.733E+002, 0.000E+000, 2.099E-002, 6.003E+001
 5.900E+002, 3.020E+001, 6.717E+002, 0.000E+000, 2.099E-002, 5.860E+001
 5.920E+002, 2.971E+001, 6.746E+002, 0.000E+000, 2.099E-002, 6.074E+001
 5.940E+002, 2.921E+001, 6.745E+002, 0.000E+000, 2.099E-002, 6.023E+001
 5.960E+002, 2.875E+001, 6.711E+002, 0.000E+000, 2.099E-002, 5.811E+001
 5.980E+002, 2.824E+001, 6.707E+002, 0.000E+000, 2.099E-002, 5.889E+001
 6.000E+002, 2.777E+001, 6.701E+002, 0.000E+000, 2.099E-002, 5.835E+001
 6.020E+002, 2.730E+001, 6.657E+002, 0.000E+000, 2.099E-002, 5.657E+001
 6.040E+002, 2.684E+001, 6.614E+002, 0.000E+000, 2.099E-002, 5.577E+001
 6.060E+002, 2.640E+001, 6.623E+002, 0.000E+000, 2.099E-002, 5.672E+001
 6.080E+002, 2.599E+001, 6.614E+002, 0.000E+000, 2.099E-002, 5.670E+001
 6.100E+002, 2.556E+001, 6.662E+002, 0.000E+000, 2.099E-002, 5.919E+001
 6.120E+002, 2.514E+001, 6.671E+002, 0.000E+000, 2.099E-002, 5.872E+001
 6.140E+002, 2.474E+001, 6.650E+002, 0.000E+000, 2.099E-002, 5.675E+001
 6.160E+002, 2.432E+001, 6.606E+002, 0.000E+000, 2.099E-002, 5.652E+001
 6.180E+002, 2.393E+001, 6.642E+002, 0.000E+000, 2.099E-002, 5.836E+001
 6.200E+002, 2.355E+001, 6.673E+002, 0.000E+000, 2.099E-002, 5.954E+001
 6.220E+002, 2.319E+001, 6.668E+002, 0.000E+000, 2.099E-002, 5.809E+001
 6.240E+002, 2.281E+001, 6.661E+002, 0.000E+000, 2.099E-002, 5.837E+001
 6.260E+002, 2.244E+001, 6.657E+002, 0.000E+000, 2.099E-002, 5.793E+001
 6.280E+002, 2.208E+001, 6.653E+002, 0.000E+000, 2.099E-002, 5.815E+001
 6.300E+002, 2.173E+001, 6.633E+002, 0.000E+000, 2.099E-002, 5.675E+001
 6.320E+002, 2.138E+001, 6.628E+002, 0.000E+000, 2.099E-002, 5.731E+001
 6.340E+002, 2.104E+001, 6.614E+002, 0.000E+000, 2.099E-002, 5.672E+001
 6.360E+002, 2.070E+001, 6.627E+002, 0.000E+000, 2.099E-002, 5.777E+001
 6.380E+002, 2.038E+001, 6.625E+002, 0.000E+000, 2.099E-002, 5.698E+001
 6.400E+002, 2.005E+001, 6.605E+002, 0.000E+000, 2.099E-002, 5.657E+001
 6.420E+002, 1.973E+001, 6.604E+002, 0.000E+000, 2.099E-002, 5.690E+001
 6.440E+002, 1.942E+001, 6.606E+002, 0.000E+000, 2.099E-002, 5.671E+001
 6.460E+002, 1.909E+001, 6.579E+002, 0.000E+000, 2.099E-002, 5.553E+001
 6.480E+002, 1.879E+001, 6.566E+002, 0.000E+000, 2.099E-002, 5.616E+001
 6.500E+002, 1.849E+001, 6.589E+002, 0.000E+000, 2.099E-002, 5.678E+001
 6.520E+002, 1.819E+001, 6.593E+002, 0.000E+000, 2.099E-002, 5.681E+001
 6.540E+002, 1.790E+001, 6.579E+002, 0.000E+000, 2.099E-002, 5.598E+001
 6.560E+002, 1.762E+001, 6.561E+002, 0.000E+000, 2.099E-002, 5.528E+001
 6.580E+002, 1.733E+001, 6.565E+002, 0.000E+000, 2.099E-002, 5.637E+001
 6.600E+002, 1.705E+001, 6.570E+002, 0.000E+000, 2.099E-002, 5.616E+001
 6.620E+002, 1.679E+001, 6.579E+002, 0.000E+000, 2.099E-002, 5.658E+001
 6.640E+002, 1.654E+001, 6.557E+002, 0.000E+000, 2.099E-002, 5.529E+001
 6.660E+002, 1.625E+001, 6.554E+002, 0.000E+000, 2.099E-002, 5.580E+001
 6.680E+002, 1.600E+001, 6.558E+002, 0.000E+000, 2.099E-002, 5.588E+001
 6.700E+002, 1.573E+001, 6.548E+002, 0.000E+000, 2.099E-002, 5.533E+001
 6.720E+002, 1.547E+001, 6.536E+002, 0.000E+000, 2.099E-002, 5.522E+001
 6.740E+002, 1.521E+001, 6.544E+002, 0.000E+000, 2.099E-002, 5.578E+001
 6.760E+002, 1.496E+001, 6.550E+002, 0.000E+000, 2.099E-002, 5.584E+001
 6.780E+002, 1.470E+001, 6.540E+002, 0.000E+000, 2.099E-002, 5.543E+001
 6.800E+002, 1.443E+001, 6.528E+002, 0.000E+000, 2.099E-002, 5.493E+001
 6.820E+002, 1.418E+001, 6.520E+002, 0.000E+000, 2.099E-002, 5.489E+001
 6.840E+002, 1.392E+001, 6.515E+002, 0.000E+000, 2.099E-002, 5.487E+001
 6.860E+002, 1.365E+001, 6.499E+002, 0.000E+000, 2.099E-002, 5.426E+001
 6.880E+002, 1.338E+001, 6.500E+002, 0.000E+000, 2.099E-002, 5.461E+001
 6.900E+002, 1.312E+001, 6.504E+002, 0.000E+000, 2.099E-002, 5.484E+001
 6.920E+002, 1.286E+001, 6.499E+002, 0.000E+000, 2.099E-002, 5.466E+001
 6.940E+002, 1.260E+001, 6.508E+002, 0.000E+000, 2.099E-002, 5.506E+001
 6.960E+002, 1.232E+001, 6.518E+002, 0.000E+000, 2.099E-002, 5.536E+001
 6.980E+002, 1.206E+001, 6.474E+002, 0.000E+000, 2.099E-002, 5.348E+001
 7.000E+002, 1.181E+001, 6.487E+002, 0.000E+000, 2.099E-002, 5.474E+001
 7.020E+002, 1.154E+001, 6.476E+002, 0.000E+000, 2.099E-002, 5.390E+001
 7.040E+002, 1.128E+001, 6.474E+002, 0.000E+000, 2.099E-002, 5.425E+001
 7.060E+002, 1.102E+001, 6.461E+002, 0.000E+000, 2.099E-002, 5.367E+001
 7.080E+002, 1.075E+001, 6.484E+002, 0.000E+000, 2.099E-002, 5.488E+001
 7.100E+002, 1.049E+001, 6.479E+002, 0.000E+000, 2.099E-002, 5.424E+001
 7.120E+002, 1.023E+001, 6.457E+002, 0.000E+000, 2.099E-002, 5.372E+001
 7.140E+002, 9.959E+000, 6.451E+002, 0.000E+000, 2.099E-002, 5.358E+001
 7.160E+002, 9.700E+000, 6.465E+002, 0.000E+000, 2.099E-002, 5.431E+001
 7.180E+002, 9.429E+000, 6.464E+002, 0.000E+000, 2.099E-002, 5.397E+001
 7.200E+002, 9.167E+000, 6.454E+002, 0.000E+000, 2.099E-002, 5.358E+001
 7.220E+002, 8.894E+000, 6.462E+002, 0.000E+000, 2.099E-002, 5.414E+001
 7.240E+002, 8.625E+000, 6.461E+002, 0.000E+000, 2.099E-002, 5.401E+001
 7.260E+002, 8.352E+000, 6.463E+002, 0.000E+000, 2.099E-002, 5.417E+001
 7.280E+002, 8.082E+000, 6.460E+002, 0.000E+000, 2.099E-002, 5.383E+001
 7.300E+002, 7.817E+000, 6.458E+002, 0.000E+000, 2.099E-002, 5.395E+001
 7.320E+002, 7.534E+000, 6.440E+002, 0.000E+000, 2.099E-002, 5.324E+001
 7.340E+002, 7.267E+000, 6.425E+002, 0.000E+000, 2.099E-002, 5.306E+001
 7.360E+002, 7.000E+000, 6.422E+002, 0.000E+000, 2.099E-002, 5.321E+001
 7.380E+002, 6.726E+000, 6.431E+002, 0.000E+000, 2.099E-002, 5.347E+001
 7.400E+002, 6.458E+000, 6.432E+002, 0.000E+000, 2.099E-002, 5.346E+001
 7.420E+002, 6.184E+000, 6.420E+002, 0.000E+000, 2.099E-002, 5.307E+001
 7.440E+002, 5.924E+000, 6.422E+002, 0.000E+000, 2.099E-002, 5.317E+001
 7.460E+002, 5.657E+000, 6.409E+002, 0.000E+000, 2.099E-002, 5.286E+001
 7.480E+002, 5.396E+000, 6.410E+002, 0.000E+000, 2.099E-002, 5.321E+001
 7.500E+002, 5.131E+000, 6.404E+002, 0.000E+000, 2.099E-002, 5.301E+001
 7.520E+002, 4.878E+000, 6.402E+002, 0.000E+000, 2.099E-002, 5.280E+001
 7.540E+002, 4.627E+000, 6.398E+002, 0.000E+000, 2.099E-002, 5.293E+001
 7.560E+002, 4.381E+000, 6.407E+002, 0.000E+000, 2.099E-002, 5.318E+001
 7.580E+002, 4.136E+000, 6.409E+002, 0.000E+000, 2.099E-002, 5.309E+001
 7.600E+002, 3.902E+000, 6.410E+002, 0.000E+000, 2.099E-002, 5.318E+001
 7.620E+002, 3.674E+000, 6.415E+002, 0.000E+000, 2.099E-002, 5.344E+001
 7.640E+002, 3.447E+000, 6.405E+002, 0.000E+000, 2.099E-002, 5.276E+001
 7.660E+002, 3.234E+000, 6.403E+002, 0.000E+000, 2.099E-002, 5.310E+001
 7.680E+002, 3.024E+000, 6.382E+002, 0.000E+000, 2.099E-002, 5.234E+001
 7.700E+002, 2.824E+000, 6.388E+002, 0.000E+000, 2.099E-002, 5.273E+001
 7.720E+002, 2.634E+000, 6.391E+002, 0.000E+000, 2.099E-002, 5.303E+001
 7.740E+002, 2.448E+000, 6.400E+002, 0.000E+000, 2.099E-002, 5.300E+001
 7.760E+002, 2.269E+000, 6.378E+002, 0.000E+000, 2.099E-002, 5.236E+001
 7.780E+002, 2.105E+000, 6.382E+002, 0.000E+000, 2.099E-002, 5.270E+001
 7.800E+002, 1.943E+000, 6.383E+002, 0.000E+000, 2.099E-002, 5.281E+001
 7.820E+002, 1.793E+000, 6.383E+002, 0.000E+000, 2.099E-002, 5.276E+001
 7.840E+002, 1.650E+000, 6.394E+002, 0.000E+000, 2.099E-002, 5.308E+001
 7.860E+002, 1.514E+000, 6.387E+002, 0.000E+000, 2.099E-002, 5.269E+001
 7.880E+002, 1.389E+000, 6.391E+002, 0.000E+000, 2.099E-002, 5.303E+001
 7.900E+002, 1.269E+000, 6.389E+002, 0.000E+000, 2.099E-002, 5.279E+001
 7.920E+002, 1.160E+000, 6.380E+002, 0.000E+000, 2.099E-002, 5.266E+001
 7.940E+002, 1.057E+000, 6.380E+002, 0.000E+000, 2.099E-002, 5.264E+001
 7.960E+002, 9.609E-001, 6.378E+002, 0.000E+000, 2.099E-002, 5.272E+001
 7.980E+002, 8.717E-001, 6.387E+002, 0.000E+000, 2.099E-002, 5.283E+001
 8.000E+002, 7.899E-001, 6.388E+002, 0.000E+000, 2.099E-002, 5.290E+001
