s,C,kg/m2/s,m
 3.3001000E+002, 4.6412438E+002, 1.6175179E-002, 3.0402143E-002
 3.3501000E+002, 4.6478066E+002, 1.6451647E-002, 3.0331201E-002
 3.4001000E+002, 4.6537750E+002, 1.6703388E-002, 3.0259116E-002
 3.4501000E+002, 4.6363707E+002, 1.6751946E-002, 3.0186397E-002
 3.5001000E+002, 4.6401123E+002, 1.7133406E-002, 3.0112753E-002
 3.5501000E+002, 4.6470403E+002, 1.7414029E-002, 3.0037619E-002
 3.6001000E+002, 4.6532468E+002, 1.7643111E-002, 2.9961396E-002
 3.6501000E+002, 4.6503046E+002, 1.7744836E-002, 2.9884312E-002
 3.7001000E+002, 4.6393981E+002, 1.7931276E-002, 2.9806972E-002
 3.7501000E+002, 4.6467555E+002, 1.8224360E-002, 2.9728310E-002
 3.8001000E+002, 4.6530869E+002, 1.8419518E-002, 2.9648631E-002
 3.8501000E+002, 4.6586233E+002, 1.8578519E-002, 2.9568186E-002
 3.9001000E+002, 4.6390121E+002, 1.8536383E-002, 2.9487631E-002
 3.9501000E+002, 4.6468719E+002, 1.8845105E-002, 2.9406259E-002
 4.0001000E+002, 4.6533139E+002, 1.9005152E-002, 2.9323951E-002
 4.0501000E+002, 4.6591272E+002, 1.9122043E-002, 2.9241055E-002
 4.1001000E+002, 4.6431654E+002, 1.9041519E-002, 2.9158122E-002
 4.1501000E+002, 4.6473688E+002, 1.9287824E-002, 2.9074789E-002
 4.2001000E+002, 4.6538521E+002, 1.9414292E-002, 2.8990627E-002
 4.2501000E+002, 4.6596841E+002, 1.9494567E-002, 2.8906032E-002
 4.3001000E+002, 4.6454971E+002, 1.9389564E-002, 2.8821500E-002
 4.3501000E+002, 4.6481850E+002, 1.9594910E-002, 2.8736779E-002
 4.4001000E+002, 4.6547020E+002, 1.9697257E-002, 2.8651335E-002
 4.4501000E+002, 4.6605818E+002, 1.9755057E-002, 2.8565559E-002
 4.5001000E+002, 4.6465737E+002, 1.9630495E-002, 2.8479941E-002
 4.5501000E+002, 4.6493550E+002, 1.9816111E-002, 2.8394216E-002
 4.6001000E+002, 4.6559219E+002, 1.9903225E-002, 2.8307842E-002
 4.6501000E+002, 4.6618658E+002, 1.9946818E-002, 2.8221203E-002
 4.7001000E+002, 4.6471170E+002, 1.9810666E-002, 2.8134801E-002
 4.7501000E+002, 4.6510452E+002, 1.9995273E-002, 2.8048269E-002
 4.8001000E+002, 4.6576599E+002, 2.0068399E-002, 2.7961147E-002
 4.8501000E+002, 4.6636928E+002, 2.0099837E-002, 2.7873817E-002
 4.9001000E+002, 4.6475019E+002, 1.9956929E-002, 2.7786811E-002
 4.9501000E+002, 4.6533851E+002, 2.0144479E-002, 2.7699588E-002
 5.0001000E+002, 4.6601175E+002, 2.0202447E-002, 2.7611852E-002
 5.0501000E+002, 4.6658775E+002, 2.0214447E-002, 2.7523968E-002
 5.1001000E+002, 4.6485713E+002, 2.0080233E-002, 2.7436514E-002
 5.1501000E+002, 4.6567469E+002, 2.0266525E-002, 2.7348698E-002
 5.2001000E+002, 4.6637738E+002, 2.0307217E-002, 2.7260471E-002
 5.2501000E+002, 4.6667325E+002, 2.0262238E-002, 2.7172185E-002
 5.3001000E+002, 4.6535560E+002, 2.0219007E-002, 2.7084373E-002
 5.3501000E+002, 4.6619751E+002, 2.0356691E-002, 2.6996076E-002
 5.4001000E+002, 4.6695247E+002, 2.0365821E-002, 2.6907529E-002
 5.4501000E+002, 4.6699141E+002, 2.0275674E-002, 2.6819068E-002
 5.5001000E+002, 4.6614872E+002, 2.0303870E-002, 2.6731040E-002
 5.5501000E+002, 4.6708946E+002, 2.0378395E-002, 2.6642522E-002
 5.6001000E+002, 4.6796772E+002, 2.0343715E-002, 2.6553984E-002
 5.6501000E+002, 4.6787339E+002, 2.0225729E-002, 2.6465710E-002
 5.7001000E+002, 4.6764807E+002, 2.0272477E-002, 2.6377789E-002
 5.7501000E+002, 4.6884837E+002, 2.0246197E-002, 2.6289655E-002
 5.8001000E+002, 4.7008495E+002, 2.0156934E-002, 2.6201813E-002
 5.8501000E+002, 4.7030735E+002, 1.9986711E-002, 2.6114499E-002
 5.9001000E+002, 4.7111687E+002, 1.9922176E-002, 2.6027782E-002
 5.9501000E+002, 4.7319482E+002, 1.9755314E-002, 2.5941495E-002
 6.0001000E+002, 4.7563613E+002, 1.9522300E-002, 2.5856088E-002
 6.0501000E+002, 4.7809906E+002, 1.9090431E-002, 2.5772009E-002
 6.1001000E+002, 4.8205326E+002, 1.8673399E-002, 2.5689990E-002
 6.1501000E+002, 4.8812325E+002, 1.8089563E-002, 2.5609967E-002
 6.2001000E+002, 4.9758721E+002, 1.7067850E-002, 2.5533302E-002
 6.2501000E+002, 5.2109720E+002, 1.3972702E-002, 2.5463899E-002
 6.3001000E+002, 5.3958123E+002, 1.6881907E-004, 2.5434332E-002
 6.3501000E+002, 5.1976811E+002, 0.0000000E+000, 2.5434300E-002
 6.4001000E+002, 5.1553319E+002, 0.0000000E+000, 2.5434300E-002
 6.4501000E+002, 5.1424306E+002, 0.0000000E+000, 2.5434300E-002
 6.5001000E+002, 5.1405102E+002, 0.0000000E+000, 2.5434300E-002
 6.5501000E+002, 5.1436933E+002, 0.0000000E+000, 2.5434300E-002
 6.6001000E+002, 5.1494257E+002, 0.0000000E+000, 2.5434300E-002
 6.6501000E+002, 5.1564302E+002, 0.0000000E+000, 2.5434300E-002
 6.7001000E+002, 5.1640213E+002, 0.0000000E+000, 2.5434300E-002
 6.7501000E+002, 5.1718147E+002, 0.0000000E+000, 2.5434300E-002
 6.8001000E+002, 5.1795884E+002, 0.0000000E+000, 2.5434300E-002
 6.8501000E+002, 5.1872127E+002, 0.0000000E+000, 2.5434300E-002
 6.9001000E+002, 5.1946121E+002, 0.0000000E+000, 2.5434300E-002
 6.9501000E+002, 5.2017445E+002, 0.0000000E+000, 2.5434300E-002
 7.0001000E+002, 5.2085880E+002, 0.0000000E+000, 2.5434300E-002
 7.0501000E+002, 5.2151337E+002, 0.0000000E+000, 2.5434300E-002
 7.1001000E+002, 5.2213806E+002, 0.0000000E+000, 2.5434300E-002
 7.1501000E+002, 5.2273328E+002, 0.0000000E+000, 2.5434300E-002
 7.2001000E+002, 5.2329977E+002, 0.0000000E+000, 2.5434300E-002
 7.2501000E+002, 5.2383843E+002, 0.0000000E+000, 2.5434300E-002
 7.3001000E+002, 5.2435026E+002, 0.0000000E+000, 2.5434300E-002
 7.3501000E+002, 5.2483634E+002, 0.0000000E+000, 2.5434300E-002
 7.4001000E+002, 5.2529774E+002, 0.0000000E+000, 2.5434300E-002
 7.4501000E+002, 5.2573555E+002, 0.0000000E+000, 2.5434300E-002
 7.5000000E+002, 5.2615043E+002, 0.0000000E+000, 2.5434300E-002
