s,C,kg/m2/s,m
 1.2000000E+002, 3.8310453E+002, 8.7128044E-003, 3.1885237E-002
 1.2500000E+002, 3.8459937E+002, 9.2160211E-003, 3.1853710E-002
 1.3000000E+002, 3.8577693E+002, 9.6064477E-003, 3.1820678E-002
 1.3500000E+002, 3.8682884E+002, 9.9448426E-003, 3.1786356E-002
 1.4000000E+002, 3.8776778E+002, 1.0250939E-002, 3.1750926E-002
 1.4500000E+002, 3.8866413E+002, 1.0550334E-002, 3.1714421E-002
 1.5000000E+002, 3.8946712E+002, 1.0814463E-002, 3.1676934E-002
 1.5500000E+002, 3.9022374E+002, 1.1076280E-002, 3.1638526E-002
 1.6001000E+002, 3.9091983E+002, 1.1317434E-002, 3.1599192E-002
 1.6501000E+002, 3.8755978E+002, 1.1333261E-002, 3.1559429E-002
 1.7001000E+002, 3.8833472E+002, 1.1670711E-002, 3.1519078E-002
 1.7501000E+002, 3.8925072E+002, 1.1955435E-002, 3.1477613E-002
 1.8001000E+002, 3.9007641E+002, 1.2199321E-002, 3.1435225E-002
 1.8501000E+002, 3.9083279E+002, 1.2419026E-002, 3.1392030E-002
 1.9001000E+002, 3.9153462E+002, 1.2622644E-002, 3.1348092E-002
 1.9501000E+002, 3.9218185E+002, 1.2812325E-002, 3.1303465E-002
 2.0001000E+002, 3.9114214E+002, 1.2877249E-002, 3.1258275E-002
 2.0501000E+002, 3.8953311E+002, 1.3000456E-002, 3.1213034E-002
 2.1001000E+002, 3.9042117E+002, 1.3262550E-002, 3.1166929E-002
 2.1501000E+002, 3.9119683E+002, 1.3460517E-002, 3.1120035E-002
 2.2001000E+002, 3.9190317E+002, 1.3628838E-002, 3.1072502E-002
 2.2501000E+002, 3.9255412E+002, 1.3784335E-002, 3.1024408E-002
 2.3001000E+002, 3.9316728E+002, 1.3952512E-002, 3.0975754E-002
 2.3501000E+002, 3.9151868E+002, 1.4001241E-002, 3.0926622E-002
 2.4001000E+002, 3.9080716E+002, 1.4272122E-002, 3.0877169E-002
 2.4501000E+002, 3.9172872E+002, 1.4628550E-002, 3.0826449E-002
 2.5001000E+002, 3.9256741E+002, 1.4954121E-002, 3.0774544E-002
 2.5501000E+002, 3.9334884E+002, 1.5270554E-002, 3.0721515E-002
 2.6001000E+002, 3.9407994E+002, 1.5583437E-002, 3.0667384E-002
 2.6501000E+002, 3.9324350E+002, 1.5776352E-002, 3.0612250E-002
 2.7001000E+002, 3.9197956E+002, 1.6070649E-002, 3.0556539E-002
 2.7501000E+002, 3.9290402E+002, 1.6479793E-002, 3.0499401E-002
 2.8001000E+002, 3.9371883E+002, 1.6823199E-002, 3.0440963E-002
 2.8501000E+002, 3.9446481E+002, 1.7139282E-002, 3.0381373E-002
 2.9001000E+002, 3.9515078E+002, 1.7439016E-002, 3.0320703E-002
 2.9501000E+002, 3.9273746E+002, 1.7534634E-002, 3.0259369E-002
 3.0001000E+002, 3.9333189E+002, 1.7956082E-002, 3.0197102E-002
 3.0501000E+002, 3.9414103E+002, 1.8286050E-002, 3.0133499E-002
 3.1001000E+002, 3.9487169E+002, 1.8569136E-002, 3.0068829E-002
 3.1501000E+002, 3.9554073E+002, 1.8825171E-002, 3.0003218E-002
 3.2001000E+002, 3.9338904E+002, 1.8879953E-002, 2.9937076E-002
 3.2501000E+002, 3.9383287E+002, 1.9239772E-002, 2.9870209E-002
 3.3001000E+002, 3.9460472E+002, 1.9502031E-002, 2.9802217E-002
 3.3501000E+002, 3.9530109E+002, 1.9711165E-002, 2.9733410E-002
 3.4001000E+002, 3.9554867E+002, 1.9848932E-002, 2.9663935E-002
 3.4501000E+002, 3.9349931E+002, 1.9893833E-002, 2.9594344E-002
 3.5001000E+002, 3.9435696E+002, 2.0173840E-002, 2.9523989E-002
 3.5501000E+002, 3.9508409E+002, 2.0341426E-002, 2.9452891E-002
 3.6001000E+002, 3.9574161E+002, 2.0464987E-002, 2.9381292E-002
 3.6501000E+002, 3.9459385E+002, 2.0425450E-002, 2.9309465E-002
 3.7001000E+002, 3.9411311E+002, 2.0586720E-002, 2.9237631E-002
 3.7501000E+002, 3.9487695E+002, 2.0736081E-002, 2.9165105E-002
 3.8001000E+002, 3.9555726E+002, 2.0824160E-002, 2.9092182E-002
 3.8501000E+002, 3.9581763E+002, 2.0847503E-002, 2.9019007E-002
 3.9001000E+002, 3.9385112E+002, 2.0792013E-002, 2.8946089E-002
 3.9501000E+002, 3.9468557E+002, 2.0970966E-002, 2.8872762E-002
 4.0001000E+002, 3.9539311E+002, 2.1046498E-002, 2.8799033E-002
 4.0501000E+002, 3.9603937E+002, 2.1091017E-002, 2.8725102E-002
 4.1001000E+002, 3.9447939E+002, 2.0968375E-002, 2.8651277E-002
 4.1501000E+002, 3.9450822E+002, 2.1110843E-002, 2.8577517E-002
 4.2001000E+002, 3.9525264E+002, 2.1195371E-002, 2.8503274E-002
 4.2501000E+002, 3.9592551E+002, 2.1235616E-002, 2.8428826E-002
 4.3001000E+002, 3.9542816E+002, 2.1158835E-002, 2.8354342E-002
 4.3501000E+002, 3.9434947E+002, 2.1193356E-002, 2.8280193E-002
 4.4001000E+002, 3.9514282E+002, 2.1304835E-002, 2.8205599E-002
 4.4501000E+002, 3.9584785E+002, 2.1349247E-002, 2.8130758E-002
 4.5001000E+002, 3.9639939E+002, 2.1359554E-002, 2.8055807E-002
 4.5501000E+002, 3.9420631E+002, 2.1226312E-002, 2.7981200E-002
 4.6001000E+002, 3.9508104E+002, 2.1392475E-002, 2.7906363E-002
 4.6501000E+002, 3.9582552E+002, 2.1446646E-002, 2.7831192E-002
 4.7001000E+002, 3.9650726E+002, 2.1465911E-002, 2.7755900E-002
 4.7501000E+002, 3.9500951E+002, 2.1332680E-002, 2.7680787E-002
 4.8001000E+002, 3.9508995E+002, 2.1459394E-002, 2.7605770E-002
 4.8501000E+002, 3.9588168E+002, 2.1525968E-002, 2.7530335E-002
 4.9001000E+002, 3.9660994E+002, 2.1545294E-002, 2.7454763E-002
 4.9501000E+002, 3.9598821E+002, 2.1445836E-002, 2.7379249E-002
 5.0001000E+002, 3.9521275E+002, 2.1502478E-002, 2.7304037E-002
 5.0501000E+002, 3.9607902E+002, 2.1591133E-002, 2.7228399E-002
 5.1001000E+002, 3.9686931E+002, 2.1607135E-002, 2.7152600E-002
 5.1501000E+002, 3.9713225E+002, 2.1555491E-002, 2.7076810E-002
 5.2001000E+002, 3.9552662E+002, 2.1507371E-002, 2.7001397E-002
 5.2501000E+002, 3.9650829E+002, 2.1626108E-002, 2.6925666E-002
 5.3001000E+002, 3.9739826E+002, 2.1633114E-002, 2.6849758E-002
 5.3501000E+002, 3.9825143E+002, 2.1612597E-002, 2.6773886E-002
 5.4001000E+002, 3.9655877E+002, 2.1487977E-002, 2.6698317E-002
 5.4501000E+002, 3.9738933E+002, 2.1606702E-002, 2.6622681E-002
 5.5001000E+002, 3.9847075E+002, 2.1598209E-002, 2.6546865E-002
 5.5501000E+002, 3.9954066E+002, 2.1556641E-002, 2.6471151E-002
 5.6001000E+002, 3.9890659E+002, 2.1434001E-002, 2.6395702E-002
 5.6501000E+002, 3.9926494E+002, 2.1477413E-002, 2.6320460E-002
 5.7001000E+002, 4.0076120E+002, 2.1432401E-002, 2.6245158E-002
 5.7501000E+002, 4.0233103E+002, 2.1345710E-002, 2.6170103E-002
 5.8001000E+002, 4.0325477E+002, 2.1195290E-002, 2.6095409E-002
 5.8501000E+002, 4.0368666E+002, 2.1083877E-002, 2.6021310E-002
 5.9001000E+002, 4.0628940E+002, 2.0958442E-002, 2.5947516E-002
 5.9501000E+002, 4.0927366E+002, 2.0763178E-002, 2.5874306E-002
 6.0001000E+002, 4.1283991E+002, 2.0511199E-002, 2.5801876E-002
 6.0501000E+002, 4.1652531E+002, 1.9985291E-002, 2.5730809E-002
 6.1001000E+002, 4.2279370E+002, 1.9622484E-002, 2.5661292E-002
 6.1501000E+002, 4.3130418E+002, 1.9019890E-002, 2.5593418E-002
 6.2001000E+002, 4.4425094E+002, 1.7998891E-002, 2.5528294E-002
 6.2501000E+002, 4.7158130E+002, 1.5455943E-002, 2.5468663E-002
 6.3001000E+002, 5.1987291E+002, 2.1852361E-003, 2.5435312E-002
 6.3501000E+002, 4.9711589E+002, 0.0000000E+000, 2.5434300E-002
 6.4001000E+002, 4.9232496E+002, 0.0000000E+000, 2.5434300E-002
 6.4501000E+002, 4.9161174E+002, 0.0000000E+000, 2.5434300E-002
 6.5001000E+002, 4.9218219E+002, 0.0000000E+000, 2.5434300E-002
 6.5501000E+002, 4.9328977E+002, 0.0000000E+000, 2.5434300E-002
 6.6001000E+002, 4.9464877E+002, 0.0000000E+000, 2.5434300E-002
 6.6501000E+002, 4.9612355E+002, 0.0000000E+000, 2.5434300E-002
 6.7001000E+002, 4.9764275E+002, 0.0000000E+000, 2.5434300E-002
 6.7501000E+002, 4.9916680E+002, 0.0000000E+000, 2.5434300E-002
 6.8001000E+002, 5.0067303E+002, 0.0000000E+000, 2.5434300E-002
 6.8501000E+002, 5.0214804E+002, 0.0000000E+000, 2.5434300E-002
 6.9001000E+002, 5.0358382E+002, 0.0000000E+000, 2.5434300E-002
 6.9501000E+002, 5.0497553E+002, 0.0000000E+000, 2.5434300E-002
 7.0001000E+002, 5.0632035E+002, 0.0000000E+000, 2.5434300E-002
 7.0501000E+002, 5.0761676E+002, 0.0000000E+000, 2.5434300E-002
 7.1001000E+002, 5.0886412E+002, 0.0000000E+000, 2.5434300E-002
 7.1501000E+002, 5.1006240E+002, 0.0000000E+000, 2.5434300E-002
 7.2001000E+002, 5.1121201E+002, 0.0000000E+000, 2.5434300E-002
 7.2501000E+002, 5.1231366E+002, 0.0000000E+000, 2.5434300E-002
 7.3001000E+002, 5.1336831E+002, 0.0000000E+000, 2.5434300E-002
 7.3501000E+002, 5.1437705E+002, 0.0000000E+000, 2.5434300E-002
 7.4001000E+002, 5.1534110E+002, 0.0000000E+000, 2.5434300E-002
 7.4501000E+002, 5.1626177E+002, 0.0000000E+000, 2.5434300E-002
 7.5001000E+002, 5.1714041E+002, 0.0000000E+000, 2.5434300E-002
 7.5501000E+002, 5.1797841E+002, 0.0000000E+000, 2.5434300E-002
 7.6001000E+002, 5.1877720E+002, 0.0000000E+000, 2.5434300E-002
 7.6501000E+002, 5.1953820E+002, 0.0000000E+000, 2.5434300E-002
 7.7001000E+002, 5.2026280E+002, 0.0000000E+000, 2.5434300E-002
 7.7501000E+002, 5.2095243E+002, 0.0000000E+000, 2.5434300E-002
 7.8001000E+002, 5.2160848E+002, 0.0000000E+000, 2.5434300E-002
 7.8501000E+002, 5.2223232E+002, 0.0000000E+000, 2.5434300E-002
 7.9001000E+002, 5.2282529E+002, 0.0000000E+000, 2.5434300E-002
 7.9501000E+002, 5.2338871E+002, 0.0000000E+000, 2.5434300E-002
 8.0001000E+002, 5.2392384E+002, 0.0000000E+000, 2.5434300E-002
 8.0501000E+002, 5.2443195E+002, 0.0000000E+000, 2.5434300E-002
 8.1001000E+002, 5.2491424E+002, 0.0000000E+000, 2.5434300E-002
 8.1501000E+002, 5.2537189E+002, 0.0000000E+000, 2.5434300E-002
 8.2001000E+002, 5.2580602E+002, 0.0000000E+000, 2.5434300E-002
 8.2501000E+002, 5.2621775E+002, 0.0000000E+000, 2.5434300E-002
 8.3001000E+002, 5.2660813E+002, 0.0000000E+000, 2.5434300E-002
 8.3501000E+002, 5.2697816E+002, 0.0000000E+000, 2.5434300E-002
 8.4001000E+002, 5.2732883E+002, 0.0000000E+000, 2.5434300E-002
 8.4501000E+002, 5.2766109E+002, 0.0000000E+000, 2.5434300E-002
 8.5001000E+002, 5.2797583E+002, 0.0000000E+000, 2.5434300E-002
 8.5501000E+002, 5.2827392E+002, 0.0000000E+000, 2.5434300E-002
 8.6001000E+002, 5.2855620E+002, 0.0000000E+000, 2.5434300E-002
 8.6501000E+002, 5.2882345E+002, 0.0000000E+000, 2.5434300E-002
 8.7001000E+002, 5.2907643E+002, 0.0000000E+000, 2.5434300E-002
 8.7501000E+002, 5.2931587E+002, 0.0000000E+000, 2.5434300E-002
 8.8001000E+002, 5.2954246E+002, 0.0000000E+000, 2.5434300E-002
 8.8501000E+002, 5.2975685E+002, 0.0000000E+000, 2.5434300E-002
 8.9001000E+002, 5.2995969E+002, 0.0000000E+000, 2.5434300E-002
 8.9501000E+002, 5.3015156E+002, 0.0000000E+000, 2.5434300E-002
 9.0001000E+002, 5.3033305E+002, 0.0000000E+000, 2.5434300E-002
 9.0501000E+002, 5.3050470E+002, 0.0000000E+000, 2.5434300E-002
 9.1001000E+002, 5.3066701E+002, 0.0000000E+000, 2.5434300E-002
 9.1501000E+002, 5.3082048E+002, 0.0000000E+000, 2.5434300E-002
 9.2001000E+002, 5.3096558E+002, 0.0000000E+000, 2.5434300E-002
 9.2501000E+002, 5.3110276E+002, 0.0000000E+000, 2.5434300E-002
 9.3001000E+002, 5.3123243E+002, 0.0000000E+000, 2.5434300E-002
 9.3501000E+002, 5.3135501E+002, 0.0000000E+000, 2.5434300E-002
 9.4001000E+002, 5.3147086E+002, 0.0000000E+000, 2.5434300E-002
 9.4501000E+002, 5.3158036E+002, 0.0000000E+000, 2.5434300E-002
 9.5001000E+002, 5.3168383E+002, 0.0000000E+000, 2.5434300E-002
 9.5501000E+002, 5.3178161E+002, 0.0000000E+000, 2.5434300E-002
 9.6001000E+002, 5.3187401E+002, 0.0000000E+000, 2.5434300E-002
 9.6501000E+002, 5.3196131E+002, 0.0000000E+000, 2.5434300E-002
 9.7001000E+002, 5.3204380E+002, 0.0000000E+000, 2.5434300E-002
 9.7501000E+002, 5.3212173E+002, 0.0000000E+000, 2.5434300E-002
 9.8001000E+002, 5.3219536E+002, 0.0000000E+000, 2.5434300E-002
 9.8501000E+002, 5.3226491E+002, 0.0000000E+000, 2.5434300E-002
 9.9001000E+002, 5.3233061E+002, 0.0000000E+000, 2.5434300E-002
 9.9501000E+002, 5.3239267E+002, 0.0000000E+000, 2.5434300E-002
 1.0000000E+003, 5.3245124E+002, 0.0000000E+000, 2.5434300E-002
