s,kW,C,kg/m2/s,m,kW/m2
 1.320E+002, 2.302E+002, 8.044E+002, 4.307E-002, 2.100E-002, 1.307E+002
 1.340E+002, 2.311E+002, 8.017E+002, 4.571E-002, 2.100E-002, 1.289E+002
 1.360E+002, 2.282E+002, 8.043E+002, 4.290E-002, 2.100E-002, 1.301E+002
 1.380E+002, 2.326E+002, 8.042E+002, 4.148E-002, 2.100E-002, 1.289E+002
 1.400E+002, 2.349E+002, 8.013E+002, 4.495E-002, 2.100E-002, 1.256E+002
 1.420E+002, 2.333E+002, 8.040E+002, 4.389E-002, 2.100E-002, 1.284E+002
 1.440E+002, 2.355E+002, 8.041E+002, 4.018E-002, 2.100E-002, 1.273E+002
 1.460E+002, 2.342E+002, 8.069E+002, 4.181E-002, 2.100E-002, 1.286E+002
 1.480E+002, 2.344E+002, 8.089E+002, 4.213E-002, 2.100E-002, 1.286E+002
 1.500E+002, 2.329E+002, 8.095E+002, 3.869E-002, 2.100E-002, 1.282E+002
 1.520E+002, 2.322E+002, 8.098E+002, 3.780E-002, 2.100E-002, 1.281E+002
 1.540E+002, 2.321E+002, 8.159E+002, 3.760E-002, 2.100E-002, 1.322E+002
 1.560E+002, 2.228E+002, 8.169E+002, 3.260E-002, 2.100E-002, 1.293E+002
 1.580E+002, 2.163E+002, 8.161E+002, 2.701E-002, 2.100E-002, 1.300E+002
 1.600E+002, 2.071E+002, 8.160E+002, 1.007E-002, 2.100E-002, 1.274E+002
 1.620E+002, 2.104E+002, 8.192E+002, 6.763E-003, 2.100E-002, 1.314E+002
 1.640E+002, 2.071E+002, 8.200E+002, 7.060E-003, 2.100E-002, 1.296E+002
 1.660E+002, 2.062E+002, 8.237E+002, 7.430E-003, 2.100E-002, 1.328E+002
 1.680E+002, 2.065E+002, 8.256E+002, 7.841E-003, 2.100E-002, 1.311E+002
 1.700E+002, 2.099E+002, 8.268E+002, 8.223E-003, 2.100E-002, 1.316E+002
 1.720E+002, 2.127E+002, 8.282E+002, 8.552E-003, 2.100E-002, 1.322E+002
 1.740E+002, 2.124E+002, 8.319E+002, 8.852E-003, 2.100E-002, 1.323E+002
 1.760E+002, 2.144E+002, 8.335E+002, 9.140E-003, 2.100E-002, 1.338E+002
 1.780E+002, 2.113E+002, 8.335E+002, 9.354E-003, 2.100E-002, 1.325E+002
 1.800E+002, 2.117E+002, 8.336E+002, 9.503E-003, 2.100E-002, 1.307E+002
 1.820E+002, 2.139E+002, 8.328E+002, 9.580E-003, 2.100E-002, 1.306E+002
 1.840E+002, 2.170E+002, 8.336E+002, 9.599E-003, 2.100E-002, 1.300E+002
 1.860E+002, 2.204E+002, 8.331E+002, 9.604E-003, 2.100E-002, 1.299E+002
 1.880E+002, 2.226E+002, 8.343E+002, 9.581E-003, 2.100E-002, 1.298E+002
 1.900E+002, 2.286E+002, 8.349E+002, 9.555E-003, 2.100E-002, 1.301E+002
 1.920E+002, 2.301E+002, 8.384E+002, 9.521E-003, 2.100E-002, 1.309E+002
 1.940E+002, 2.317E+002, 8.334E+002, 9.483E-003, 2.100E-002, 1.266E+002
 1.960E+002, 2.353E+002, 8.359E+002, 9.382E-003, 2.100E-002, 1.293E+002
 1.980E+002, 2.340E+002, 8.357E+002, 9.283E-003, 2.100E-002, 1.277E+002
 2.000E+002, 2.378E+002, 8.351E+002, 9.192E-003, 2.100E-002, 1.278E+002
 2.020E+002, 2.359E+002, 8.376E+002, 9.093E-003, 2.100E-002, 1.289E+002
 2.040E+002, 2.379E+002, 8.368E+002, 9.010E-003, 2.100E-002, 1.271E+002
 2.060E+002, 2.364E+002, 8.381E+002, 8.923E-003, 2.100E-002, 1.287E+002
 2.080E+002, 2.349E+002, 8.415E+002, 8.830E-003, 2.100E-002, 1.297E+002
 2.100E+002, 2.374E+002, 8.438E+002, 8.762E-003, 2.100E-002, 1.321E+002
 2.120E+002, 2.334E+002, 8.490E+002, 8.697E-003, 2.100E-002, 1.334E+002
 2.140E+002, 2.307E+002, 8.488E+002, 8.663E-003, 2.100E-002, 1.312E+002
 2.160E+002, 2.312E+002, 8.461E+002, 8.624E-003, 2.100E-002, 1.293E+002
 2.180E+002, 2.288E+002, 8.457E+002, 8.544E-003, 2.100E-002, 1.293E+002
 2.200E+002, 2.273E+002, 8.471E+002, 8.436E-003, 2.100E-002, 1.297E+002
 2.220E+002, 2.247E+002, 8.490E+002, 8.334E-003, 2.100E-002, 1.306E+002
 2.240E+002, 2.246E+002, 8.472E+002, 8.245E-003, 2.100E-002, 1.293E+002
 2.260E+002, 2.198E+002, 8.489E+002, 8.148E-003, 2.100E-002, 1.297E+002
 2.280E+002, 2.195E+002, 8.493E+002, 8.053E-003, 2.100E-002, 1.293E+002
 2.300E+002, 2.165E+002, 8.474E+002, 7.964E-003, 2.100E-002, 1.277E+002
 2.320E+002, 2.154E+002, 8.488E+002, 7.867E-003, 2.100E-002, 1.291E+002
 2.340E+002, 2.117E+002, 8.519E+002, 7.764E-003, 2.100E-002, 1.317E+002
 2.360E+002, 2.113E+002, 8.583E+002, 7.674E-003, 2.100E-002, 1.346E+002
 2.380E+002, 2.077E+002, 8.578E+002, 7.611E-003, 2.100E-002, 1.323E+002
 2.400E+002, 2.055E+002, 8.529E+002, 7.563E-003, 2.100E-002, 1.281E+002
 2.420E+002, 2.029E+002, 8.534E+002, 7.489E-003, 2.100E-002, 1.295E+002
 2.440E+002, 2.003E+002, 8.548E+002, 7.383E-003, 2.100E-002, 1.300E+002
 2.460E+002, 1.990E+002, 8.530E+002, 7.275E-003, 2.100E-002, 1.280E+002
 2.480E+002, 1.955E+002, 8.541E+002, 7.168E-003, 2.100E-002, 1.295E+002
 2.500E+002, 1.947E+002, 8.573E+002, 7.052E-003, 2.100E-002, 1.310E+002
 2.520E+002, 1.918E+002, 8.561E+002, 6.945E-003, 2.100E-002, 1.292E+002
 2.540E+002, 1.889E+002, 8.595E+002, 6.845E-003, 2.100E-002, 1.327E+002
 2.560E+002, 1.869E+002, 8.586E+002, 6.739E-003, 2.100E-002, 1.297E+002
 2.580E+002, 1.828E+002, 8.621E+002, 6.636E-003, 2.099E-002, 1.320E+002
 2.600E+002, 1.813E+002, 8.590E+002, 6.527E-003, 2.099E-002, 1.291E+002
 2.620E+002, 1.784E+002, 8.587E+002, 6.408E-003, 2.099E-002, 1.291E+002
 2.640E+002, 1.749E+002, 8.579E+002, 6.266E-003, 2.099E-002, 1.284E+002
 2.660E+002, 1.719E+002, 8.637E+002, 6.106E-003, 2.099E-002, 1.332E+002
 2.680E+002, 1.685E+002, 8.630E+002, 5.935E-003, 2.099E-002, 1.308E+002
 2.700E+002, 1.644E+002, 8.628E+002, 5.762E-003, 2.099E-002, 1.309E+002
 2.720E+002, 1.614E+002, 8.620E+002, 5.568E-003, 2.099E-002, 1.296E+002
 2.740E+002, 1.556E+002, 8.666E+002, 5.341E-003, 2.099E-002, 1.330E+002
 2.760E+002, 1.502E+002, 8.662E+002, 5.076E-003, 2.099E-002, 1.312E+002
 2.780E+002, 1.443E+002, 8.673E+002, 4.770E-003, 2.099E-002, 1.320E+002
 2.800E+002, 1.361E+002, 8.686E+002, 4.398E-003, 2.099E-002, 1.324E+002
 2.820E+002, 1.265E+002, 8.695E+002, 3.931E-003, 2.099E-002, 1.333E+002
 2.840E+002, 1.174E+002, 8.714E+002, 3.334E-003, 2.099E-002, 1.333E+002
 2.860E+002, 1.088E+002, 8.674E+002, 2.564E-003, 2.099E-002, 1.295E+002
 2.880E+002, 1.030E+002, 8.612E+002, 1.611E-003, 2.099E-002, 1.258E+002
 2.900E+002, 9.900E+001, 8.557E+002, 6.578E-004, 2.099E-002, 1.227E+002
 2.920E+002, 9.523E+001, 8.447E+002, 1.204E-004, 2.099E-002, 1.145E+002
 2.940E+002, 9.227E+001, 8.423E+002, 6.972E-006, 2.099E-002, 1.183E+002
 2.960E+002, 8.886E+001, 8.451E+002, 1.092E-007, 2.099E-002, 1.173E+002
 2.980E+002, 8.589E+001, 8.427E+002, 4.389E-010, 2.099E-002, 1.161E+002
 3.000E+002, 8.276E+001, 8.415E+002, 4.209E-013, 2.099E-002, 1.148E+002
 3.020E+002, 7.947E+001, 8.395E+002, 8.802E-017, 2.099E-002, 1.136E+002
 3.040E+002, 7.572E+001, 8.392E+002, 0.000E+000, 2.099E-002, 1.128E+002
 3.060E+002, 7.168E+001, 8.342E+002, 0.000E+000, 2.099E-002, 1.088E+002
 3.080E+002, 6.765E+001, 8.291E+002, 0.000E+000, 2.099E-002, 1.068E+002
 3.100E+002, 6.392E+001, 8.297E+002, 0.000E+000, 2.099E-002, 1.080E+002
 3.120E+002, 6.069E+001, 8.317E+002, 0.000E+000, 2.099E-002, 1.088E+002
 3.140E+002, 5.789E+001, 8.302E+002, 0.000E+000, 2.099E-002, 1.072E+002
 3.160E+002, 5.539E+001, 8.289E+002, 0.000E+000, 2.099E-002, 1.064E+002
 3.180E+002, 5.292E+001, 8.252E+002, 0.000E+000, 2.099E-002, 1.042E+002
 3.200E+002, 5.052E+001, 8.241E+002, 0.000E+000, 2.099E-002, 1.046E+002
 3.220E+002, 4.839E+001, 8.266E+002, 0.000E+000, 2.099E-002, 1.061E+002
 3.240E+002, 4.672E+001, 8.228E+002, 0.000E+000, 2.099E-002, 1.028E+002
 3.260E+002, 4.510E+001, 8.223E+002, 0.000E+000, 2.099E-002, 1.033E+002
 3.280E+002, 4.356E+001, 8.204E+002, 0.000E+000, 2.099E-002, 1.020E+002
 3.300E+002, 4.185E+001, 8.184E+002, 0.000E+000, 2.099E-002, 1.013E+002
 3.320E+002, 3.997E+001, 8.207E+002, 0.000E+000, 2.099E-002, 1.035E+002
 3.340E+002, 3.797E+001, 8.220E+002, 0.000E+000, 2.099E-002, 1.033E+002
 3.360E+002, 3.598E+001, 8.207E+002, 0.000E+000, 2.099E-002, 1.030E+002
 3.380E+002, 3.403E+001, 8.215E+002, 0.000E+000, 2.099E-002, 1.029E+002
 3.400E+002, 3.206E+001, 8.219E+002, 0.000E+000, 2.099E-002, 1.033E+002
 3.420E+002, 2.991E+001, 8.192E+002, 0.000E+000, 2.099E-002, 1.013E+002
 3.440E+002, 2.753E+001, 8.190E+002, 0.000E+000, 2.099E-002, 1.016E+002
 3.460E+002, 2.481E+001, 8.175E+002, 0.000E+000, 2.099E-002, 1.005E+002
 3.480E+002, 2.181E+001, 8.169E+002, 0.000E+000, 2.099E-002, 1.006E+002
 3.500E+002, 1.851E+001, 8.145E+002, 0.000E+000, 2.099E-002, 9.936E+001
 3.520E+002, 1.510E+001, 8.108E+002, 0.000E+000, 2.099E-002, 9.720E+001
 3.540E+002, 1.181E+001, 8.068E+002, 0.000E+000, 2.099E-002, 9.640E+001
 3.560E+002, 8.933E+000, 8.046E+002, 0.000E+000, 2.099E-002, 9.560E+001
 3.580E+002, 6.591E+000, 7.986E+002, 0.000E+000, 2.099E-002, 9.402E+001
 3.600E+002, 4.777E+000, 7.965E+002, 0.000E+000, 2.099E-002, 9.396E+001
 3.620E+002, 3.432E+000, 7.994E+002, 0.000E+000, 2.099E-002, 9.547E+001
 3.640E+002, 2.489E+000, 8.016E+002, 0.000E+000, 2.099E-002, 9.573E+001
 3.660E+002, 1.841E+000, 8.019E+002, 0.000E+000, 2.099E-002, 9.587E+001
 3.680E+002, 1.341E+000, 8.021E+002, 0.000E+000, 2.099E-002, 9.603E+001
 3.700E+002, 8.966E-001, 8.019E+002, 0.000E+000, 2.099E-002, 9.583E+001
 3.720E+002, 5.086E-001, 8.020E+002, 0.000E+000, 2.099E-002, 9.604E+001
 3.740E+002, 2.283E-001, 8.037E+002, 0.000E+000, 2.099E-002, 9.665E+001
 3.760E+002, 7.611E-002, 8.036E+002, 0.000E+000, 2.099E-002, 9.669E+001
 3.780E+002, 1.820E-002, 8.029E+002, 0.000E+000, 2.099E-002, 9.607E+001
 3.800E+002, 3.077E-003, 8.022E+002, 0.000E+000, 2.099E-002, 9.613E+001
 3.820E+002, 3.659E-004, 8.025E+002, 0.000E+000, 2.099E-002, 9.647E+001
 3.840E+002, 3.053E-005, 8.018E+002, 0.000E+000, 2.099E-002, 9.600E+001
 3.860E+002, 1.741E-006, 8.022E+002, 0.000E+000, 2.099E-002, 9.619E+001
 3.880E+002, 5.388E-008, 8.014E+002, 0.000E+000, 2.099E-002, 9.576E+001
 3.900E+002, 1.718E-010, 8.024E+002, 0.000E+000, 2.099E-002, 9.646E+001
 3.920E+002, 0.000E+000, 8.015E+002, 0.000E+000, 2.099E-002, 9.594E+001
 3.940E+002, 0.000E+000, 8.018E+002, 0.000E+000, 2.099E-002, 9.597E+001
 3.960E+002, 0.000E+000, 8.027E+002, 0.000E+000, 2.099E-002, 9.662E+001
 3.980E+002, 0.000E+000, 8.030E+002, 0.000E+000, 2.099E-002, 9.653E+001
 4.000E+002, 0.000E+000, 8.027E+002, 0.000E+000, 2.099E-002, 9.658E+001
 4.020E+002, 0.000E+000, 8.023E+002, 0.000E+000, 2.099E-002, 9.604E+001
 4.040E+002, 0.000E+000, 8.014E+002, 0.000E+000, 2.099E-002, 9.612E+001
 4.060E+002, 0.000E+000, 8.017E+002, 0.000E+000, 2.099E-002, 9.605E+001
 4.080E+002, 0.000E+000, 8.013E+002, 0.000E+000, 2.099E-002, 9.597E+001
 4.100E+002, 0.000E+000, 8.015E+002, 0.000E+000, 2.099E-002, 9.616E+001
 4.120E+002, 0.000E+000, 8.023E+002, 0.000E+000, 2.099E-002, 9.653E+001
 4.140E+002, 0.000E+000, 8.024E+002, 0.000E+000, 2.099E-002, 9.633E+001
 4.160E+002, 0.000E+000, 8.010E+002, 0.000E+000, 2.099E-002, 9.564E+001
 4.180E+002, 0.000E+000, 8.017E+002, 0.000E+000, 2.099E-002, 9.649E+001
 4.200E+002, 0.000E+000, 8.021E+002, 0.000E+000, 2.099E-002, 9.632E+001
 4.220E+002, 0.000E+000, 8.032E+002, 0.000E+000, 2.099E-002, 9.691E+001
 4.240E+002, 0.000E+000, 8.025E+002, 0.000E+000, 2.099E-002, 9.632E+001
 4.260E+002, 0.000E+000, 8.019E+002, 0.000E+000, 2.099E-002, 9.614E+001
 4.280E+002, 0.000E+000, 8.008E+002, 0.000E+000, 2.099E-002, 9.570E+001
 4.300E+002, 0.000E+000, 8.008E+002, 0.000E+000, 2.099E-002, 9.607E+001
 4.320E+002, 0.000E+000, 8.018E+002, 0.000E+000, 2.099E-002, 9.627E+001
 4.340E+002, 0.000E+000, 8.012E+002, 0.000E+000, 2.099E-002, 9.581E+001
 4.360E+002, 0.000E+000, 8.015E+002, 0.000E+000, 2.099E-002, 9.623E+001
 4.380E+002, 0.000E+000, 8.011E+002, 0.000E+000, 2.099E-002, 9.634E+001
 4.400E+002, 0.000E+000, 8.011E+002, 0.000E+000, 2.099E-002, 9.585E+001
 4.420E+002, 0.000E+000, 8.017E+002, 0.000E+000, 2.099E-002, 9.640E+001
 4.440E+002, 0.000E+000, 8.015E+002, 0.000E+000, 2.099E-002, 9.602E+001
 4.460E+002, 0.000E+000, 8.019E+002, 0.000E+000, 2.099E-002, 9.642E+001
 4.480E+002, 0.000E+000, 8.025E+002, 0.000E+000, 2.099E-002, 9.660E+001
 4.500E+002, 0.000E+000, 8.022E+002, 0.000E+000, 2.099E-002, 9.631E+001
 4.520E+002, 0.000E+000, 8.018E+002, 0.000E+000, 2.099E-002, 9.629E+001
 4.540E+002, 0.000E+000, 8.013E+002, 0.000E+000, 2.099E-002, 9.592E+001
 4.560E+002, 0.000E+000, 8.023E+002, 0.000E+000, 2.099E-002, 9.687E+001
 4.580E+002, 0.000E+000, 8.033E+002, 0.000E+000, 2.099E-002, 9.695E+001
 4.600E+002, 0.000E+000, 8.026E+002, 0.000E+000, 2.099E-002, 9.637E+001
 4.620E+002, 0.000E+000, 8.022E+002, 0.000E+000, 2.099E-002, 9.626E+001
 4.640E+002, 0.000E+000, 8.015E+002, 0.000E+000, 2.099E-002, 9.607E+001
 4.660E+002, 0.000E+000, 8.029E+002, 0.000E+000, 2.099E-002, 9.665E+001
 4.680E+002, 0.000E+000, 8.021E+002, 0.000E+000, 2.099E-002, 9.628E+001
 4.700E+002, 0.000E+000, 8.012E+002, 0.000E+000, 2.099E-002, 9.590E+001
 4.720E+002, 0.000E+000, 8.020E+002, 0.000E+000, 2.099E-002, 9.650E+001
 4.740E+002, 0.000E+000, 8.020E+002, 0.000E+000, 2.099E-002, 9.619E+001
 4.760E+002, 0.000E+000, 8.012E+002, 0.000E+000, 2.099E-002, 9.577E+001
 4.780E+002, 0.000E+000, 8.013E+002, 0.000E+000, 2.099E-002, 9.632E+001
 4.800E+002, 0.000E+000, 8.025E+002, 0.000E+000, 2.099E-002, 9.653E+001
 4.820E+002, 0.000E+000, 8.000E+002, 0.000E+000, 2.099E-002, 9.553E+001
 4.840E+002, 0.000E+000, 8.019E+002, 0.000E+000, 2.099E-002, 9.641E+001
 4.860E+002, 0.000E+000, 8.018E+002, 0.000E+000, 2.099E-002, 9.632E+001
 4.880E+002, 0.000E+000, 8.004E+002, 0.000E+000, 2.099E-002, 9.565E+001
 4.900E+002, 0.000E+000, 8.004E+002, 0.000E+000, 2.099E-002, 9.593E+001
 4.920E+002, 0.000E+000, 8.011E+002, 0.000E+000, 2.099E-002, 9.619E+001
 4.940E+002, 0.000E+000, 8.027E+002, 0.000E+000, 2.099E-002, 9.676E+001
 4.960E+002, 0.000E+000, 8.020E+002, 0.000E+000, 2.099E-002, 9.633E+001
 4.980E+002, 0.000E+000, 8.017E+002, 0.000E+000, 2.099E-002, 9.633E+001
 5.000E+002, 0.000E+000, 8.021E+002, 0.000E+000, 2.099E-002, 9.663E+001
 5.020E+002, 0.000E+000, 8.039E+002, 0.000E+000, 2.099E-002, 9.732E+001
 5.040E+002, 0.000E+000, 8.036E+002, 0.000E+000, 2.099E-002, 9.689E+001
 5.060E+002, 0.000E+000, 8.025E+002, 0.000E+000, 2.099E-002, 9.634E+001
 5.080E+002, 0.000E+000, 8.015E+002, 0.000E+000, 2.099E-002, 9.590E+001
 5.100E+002, 0.000E+000, 8.015E+002, 0.000E+000, 2.099E-002, 9.616E+001
 5.120E+002, 0.000E+000, 8.015E+002, 0.000E+000, 2.099E-002, 9.631E+001
 5.140E+002, 0.000E+000, 8.029E+002, 0.000E+000, 2.099E-002, 9.681E+001
 5.160E+002, 0.000E+000, 8.022E+002, 0.000E+000, 2.099E-002, 9.636E+001
 5.180E+002, 0.000E+000, 8.031E+002, 0.000E+000, 2.099E-002, 9.681E+001
 5.200E+002, 0.000E+000, 8.030E+002, 0.000E+000, 2.099E-002, 9.673E+001
 5.220E+002, 0.000E+000, 8.020E+002, 0.000E+000, 2.099E-002, 9.608E+001
 5.240E+002, 0.000E+000, 8.024E+002, 0.000E+000, 2.099E-002, 9.655E+001
 5.260E+002, 0.000E+000, 8.027E+002, 0.000E+000, 2.099E-002, 9.640E+001
 5.280E+002, 0.000E+000, 8.020E+002, 0.000E+000, 2.099E-002, 9.639E+001
 5.300E+002, 0.000E+000, 8.012E+002, 0.000E+000, 2.099E-002, 9.578E+001
 5.320E+002, 0.000E+000, 8.018E+002, 0.000E+000, 2.099E-002, 9.638E+001
 5.340E+002, 0.000E+000, 8.018E+002, 0.000E+000, 2.099E-002, 9.629E+001
 5.360E+002, 0.000E+000, 8.014E+002, 0.000E+000, 2.099E-002, 9.624E+001
 5.380E+002, 0.000E+000, 8.022E+002, 0.000E+000, 2.099E-002, 9.654E+001
 5.400E+002, 0.000E+000, 8.032E+002, 0.000E+000, 2.099E-002, 9.690E+001
 5.420E+002, 0.000E+000, 8.017E+002, 0.000E+000, 2.099E-002, 9.616E+001
 5.440E+002, 0.000E+000, 8.024E+002, 0.000E+000, 2.099E-002, 9.657E+001
 5.460E+002, 0.000E+000, 8.026E+002, 0.000E+000, 2.099E-002, 9.665E+001
 5.480E+002, 0.000E+000, 8.026E+002, 0.000E+000, 2.099E-002, 9.640E+001
 5.500E+002, 0.000E+000, 8.022E+002, 0.000E+000, 2.099E-002, 9.645E+001
 5.520E+002, 0.000E+000, 8.033E+002, 0.000E+000, 2.099E-002, 9.669E+001
 5.540E+002, 0.000E+000, 8.033E+002, 0.000E+000, 2.099E-002, 9.685E+001
 5.560E+002, 0.000E+000, 8.037E+002, 0.000E+000, 2.099E-002, 9.681E+001
 5.580E+002, 0.000E+000, 8.028E+002, 0.000E+000, 2.099E-002, 9.638E+001
 5.600E+002, 0.000E+000, 8.006E+002, 0.000E+000, 2.099E-002, 9.554E+001
 5.620E+002, 0.000E+000, 8.018E+002, 0.000E+000, 2.099E-002, 9.643E+001
 5.640E+002, 0.000E+000, 8.017E+002, 0.000E+000, 2.099E-002, 9.623E+001
 5.660E+002, 0.000E+000, 8.014E+002, 0.000E+000, 2.099E-002, 9.598E+001
 5.680E+002, 0.000E+000, 8.024E+002, 0.000E+000, 2.099E-002, 9.651E+001
 5.700E+002, 0.000E+000, 8.029E+002, 0.000E+000, 2.099E-002, 9.668E+001
 5.720E+002, 0.000E+000, 8.021E+002, 0.000E+000, 2.099E-002, 9.636E+001
 5.740E+002, 0.000E+000, 8.025E+002, 0.000E+000, 2.099E-002, 9.668E+001
 5.760E+002, 0.000E+000, 8.016E+002, 0.000E+000, 2.099E-002, 9.589E+001
 5.780E+002, 0.000E+000, 8.006E+002, 0.000E+000, 2.099E-002, 9.574E+001
