m,C,m,kW/m2,kW/m2,m,kW
NaN,NaN,NaN,NaN,NaN, 5.7500000E+000, 2.0423092E+001
NaN,NaN,NaN,NaN,NaN, 5.8500000E+000, 1.8862519E+001
NaN,NaN,NaN,NaN,NaN, 5.9500000E+000, 1.7412982E+001
NaN,NaN,NaN,NaN,NaN, 6.0500000E+000, 1.6166851E+001
NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 1.5033139E+001
NaN,NaN,NaN,NaN,NaN, 6.2500000E+000, 1.3917442E+001
NaN,NaN,NaN,NaN,NaN, 6.3500000E+000, 1.2913114E+001
NaN,NaN,NaN,NaN,NaN, 6.4500000E+000, 1.1904010E+001
NaN,NaN,NaN,NaN,NaN, 6.5500000E+000, 1.0885629E+001
NaN,NaN,NaN,NaN,NaN, 6.6500000E+000, 9.9454379E+000
NaN,NaN,NaN,NaN,NaN, 6.7500000E+000, 9.0201851E+000
NaN,NaN,NaN,NaN,NaN, 6.8500000E+000, 8.2317723E+000
NaN,NaN,NaN,NaN,NaN, 6.9500000E+000, 7.5296650E+000
NaN,NaN,NaN,NaN,NaN, 7.0500000E+000, 6.8443121E+000
NaN,NaN,NaN,NaN,NaN, 7.1500000E+000, 6.2242828E+000
NaN,NaN,NaN,NaN,NaN, 7.2500000E+000, 5.6262326E+000
NaN,NaN,NaN,NaN,NaN, 7.3500000E+000, 5.0644228E+000
NaN,NaN,NaN,NaN,NaN, 7.4500000E+000, 4.5274412E+000
NaN,NaN,NaN,NaN,NaN, 7.5500000E+000, 4.0854361E+000
NaN,NaN,NaN,NaN,NaN, 7.6500000E+000, 3.6965643E+000
NaN,NaN,NaN,NaN,NaN, 7.7500000E+000, 3.3314151E+000
NaN,NaN,NaN,NaN,NaN, 7.8500000E+000, 2.9969992E+000
NaN,NaN,NaN,NaN,NaN, 7.9500000E+000, 2.7113125E+000
NaN,NaN,NaN,NaN,NaN, 8.0500000E+000, 2.4594085E+000
NaN,NaN,NaN,NaN,NaN, 8.1500000E+000, 2.2118370E+000
NaN,NaN,NaN,NaN,NaN, 8.2500000E+000, 1.9898189E+000
NaN,NaN,NaN,NaN,NaN, 8.3500000E+000, 1.8122677E+000
NaN,NaN,NaN,NaN,NaN, 8.4500000E+000, 1.6412375E+000
NaN,NaN,NaN,NaN,NaN, 8.5500000E+000, 1.4997727E+000
NaN,NaN,NaN,NaN,NaN, 8.6500000E+000, 1.3718514E+000
NaN,NaN,NaN,NaN,NaN, 8.7500000E+000, 1.2721735E+000
NaN,NaN,NaN,NaN,NaN, 8.8500000E+000, 1.1897795E+000
NaN,NaN,NaN,NaN,NaN, 8.9500000E+000, 1.1137254E+000
NaN,NaN,NaN,NaN,NaN, 9.0500000E+000, 1.0368506E+000
NaN,NaN,NaN,NaN,NaN, 9.1500000E+000, 9.5003380E-001
NaN,NaN,NaN,NaN,NaN, 9.2500000E+000, 8.7462241E-001
NaN,NaN,NaN,NaN,NaN, 9.3500000E+000, 8.0398751E-001
NaN,NaN,NaN,NaN,NaN, 9.4500000E+000, 7.2504028E-001
NaN,NaN,NaN,NaN,NaN, 9.5500000E+000, 6.4359758E-001
NaN,NaN,NaN,NaN,NaN, 9.6500000E+000, 5.8874521E-001
NaN,NaN,NaN,NaN,NaN, 9.7500000E+000, 5.1414588E-001
NaN,NaN,NaN,NaN,NaN, 9.8500000E+000, 4.4534246E-001
NaN,NaN,NaN,NaN,NaN, 9.9500000E+000, 2.7985989E-001
