m,C,m,kW/m2,kW/m2,m,kW
NaN,NaN,NaN,NaN,NaN, 5.4500000E+000, 6.1320636E+001
NaN,NaN,NaN,NaN,NaN, 5.5500000E+000, 5.8921185E+001
NaN,NaN,NaN,NaN,NaN, 5.6500000E+000, 5.6649822E+001
NaN,NaN,NaN,NaN,NaN, 5.7500000E+000, 5.4542927E+001
NaN,NaN,NaN,NaN,NaN, 5.8500000E+000, 5.2354189E+001
NaN,NaN,NaN,NaN,NaN, 5.9500000E+000, 4.9977323E+001
NaN,NaN,NaN,NaN,NaN, 6.0500000E+000, 4.7536732E+001
NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 4.5170852E+001
NaN,NaN,NaN,NaN,NaN, 6.2500000E+000, 4.2873688E+001
NaN,NaN,NaN,NaN,NaN, 6.3500000E+000, 4.0748378E+001
NaN,NaN,NaN,NaN,NaN, 6.4500000E+000, 3.8744501E+001
NaN,NaN,NaN,NaN,NaN, 6.5500000E+000, 3.6780760E+001
NaN,NaN,NaN,NaN,NaN, 6.6500000E+000, 3.4842760E+001
NaN,NaN,NaN,NaN,NaN, 6.7500000E+000, 3.3075197E+001
NaN,NaN,NaN,NaN,NaN, 6.8500000E+000, 3.1563477E+001
NaN,NaN,NaN,NaN,NaN, 6.9500000E+000, 3.0178033E+001
NaN,NaN,NaN,NaN,NaN, 7.0500000E+000, 2.8714734E+001
NaN,NaN,NaN,NaN,NaN, 7.1500000E+000, 2.7214656E+001
NaN,NaN,NaN,NaN,NaN, 7.2500000E+000, 2.5752260E+001
NaN,NaN,NaN,NaN,NaN, 7.3500000E+000, 2.4374264E+001
NaN,NaN,NaN,NaN,NaN, 7.4500000E+000, 2.3238348E+001
NaN,NaN,NaN,NaN,NaN, 7.5500000E+000, 2.2152514E+001
NaN,NaN,NaN,NaN,NaN, 7.6500000E+000, 2.1107740E+001
NaN,NaN,NaN,NaN,NaN, 7.7500000E+000, 2.0021549E+001
NaN,NaN,NaN,NaN,NaN, 7.8500000E+000, 1.8995020E+001
NaN,NaN,NaN,NaN,NaN, 7.9500000E+000, 1.7949316E+001
NaN,NaN,NaN,NaN,NaN, 8.0500000E+000, 1.7000388E+001
NaN,NaN,NaN,NaN,NaN, 8.1500000E+000, 1.6050470E+001
NaN,NaN,NaN,NaN,NaN, 8.2500000E+000, 1.5109026E+001
NaN,NaN,NaN,NaN,NaN, 8.3500000E+000, 1.4100655E+001
NaN,NaN,NaN,NaN,NaN, 8.4500000E+000, 1.3034473E+001
NaN,NaN,NaN,NaN,NaN, 8.5500000E+000, 1.2043421E+001
NaN,NaN,NaN,NaN,NaN, 8.6500000E+000, 1.1129105E+001
NaN,NaN,NaN,NaN,NaN, 8.7500000E+000, 1.0310808E+001
NaN,NaN,NaN,NaN,NaN, 8.8500000E+000, 9.5581465E+000
NaN,NaN,NaN,NaN,NaN, 8.9500000E+000, 8.9035917E+000
NaN,NaN,NaN,NaN,NaN, 9.0500000E+000, 8.2919945E+000
NaN,NaN,NaN,NaN,NaN, 9.1500000E+000, 7.6978079E+000
NaN,NaN,NaN,NaN,NaN, 9.2500000E+000, 7.1871987E+000
NaN,NaN,NaN,NaN,NaN, 9.3500000E+000, 6.6800348E+000
NaN,NaN,NaN,NaN,NaN, 9.4500000E+000, 6.2816491E+000
NaN,NaN,NaN,NaN,NaN, 9.5500000E+000, 5.8727973E+000
NaN,NaN,NaN,NaN,NaN, 9.6500000E+000, 5.5434840E+000
NaN,NaN,NaN,NaN,NaN, 9.7500000E+000, 5.1509959E+000
NaN,NaN,NaN,NaN,NaN, 9.8500000E+000, 4.8875054E+000
NaN,NaN,NaN,NaN,NaN, 9.9500000E+000, 3.5780891E+000
