s,[K],[mg],[W/g]
 2.1821000E+003, 6.6335539E+002, 7.1528470E-001, 1.7053436E+000
 2.1831000E+003, 6.6352887E+002, 7.0517099E-001, 1.6763102E+000
 2.1841000E+003, 6.6370223E+002, 6.9514377E-001, 1.6492189E+000
 2.1851000E+003, 6.6386018E+002, 6.8520741E-001, 1.6323582E+000
 2.1861000E+003, 6.6403165E+002, 6.7536259E-001, 1.6179668E+000
 2.1871000E+003, 6.6420610E+002, 6.6561138E-001, 1.6723189E+000
 2.1881000E+003, 6.6438789E+002, 6.5594918E-001, 1.5970427E+000
 2.1891000E+003, 6.6454700E+002, 6.4637808E-001, 1.5715549E+000
 2.1901000E+003, 6.6471919E+002, 6.3690104E-001, 1.5538529E+000
 2.1911000E+003, 6.6487710E+002, 6.2751816E-001, 1.5375990E+000
 2.1921000E+003, 6.6506570E+002, 6.1822844E-001, 1.5920513E+000
 2.1931000E+003, 6.6523375E+002, 6.0902940E-001, 1.5135574E+000
 2.1941000E+003, 6.6540587E+002, 5.9992661E-001, 1.4942127E+000
 2.1951000E+003, 6.6556431E+002, 5.9091826E-001, 1.4749476E+000
 2.1961000E+003, 6.6573641E+002, 5.8200534E-001, 1.4578063E+000
 2.1971000E+003, 6.6591383E+002, 5.7318459E-001, 1.4885232E+000
 2.1981000E+003, 6.6609134E+002, 5.6446102E-001, 1.4532947E+000
 2.1991000E+003, 6.6625161E+002, 5.5583173E-001, 1.4122109E+000
 2.2001000E+003, 6.6642341E+002, 5.4729992E-001, 1.3960053E+000
 2.2011000E+003, 6.6659563E+002, 5.3886126E-001, 1.3785330E+000
 2.2021000E+003, 6.6675973E+002, 5.3052004E-001, 1.4067593E+000
 2.2031000E+003, 6.6693792E+002, 5.2227406E-001, 1.3656539E+000
 2.2041000E+003, 6.6711078E+002, 5.1412610E-001, 1.3352550E+000
 2.2051000E+003, 6.6728292E+002, 5.0607193E-001, 1.3152769E+000
 2.2061000E+003, 6.6744087E+002, 4.9811479E-001, 1.2988846E+000
 2.2071000E+003, 6.6761312E+002, 4.9025439E-001, 1.2814698E+000
 2.2081000E+003, 6.6779010E+002, 4.8249212E-001, 1.3283108E+000
 2.2091000E+003, 6.6797038E+002, 4.7482390E-001, 1.2535622E+000
 2.2101000E+003, 6.6812857E+002, 4.6725158E-001, 1.2340777E+000
 2.2111000E+003, 6.6830029E+002, 4.5977693E-001, 1.2186174E+000
 2.2121000E+003, 6.6845819E+002, 4.5239972E-001, 1.2024956E+000
 2.2131000E+003, 6.6864995E+002, 4.4511835E-001, 1.2470902E+000
 2.2141000E+003, 6.6881608E+002, 4.3793066E-001, 1.1713746E+000
 2.2151000E+003, 6.6898777E+002, 4.3084081E-001, 1.1547994E+000
 2.2161000E+003, 6.6914571E+002, 4.2384711E-001, 1.1383572E+000
 2.2171000E+003, 6.6931739E+002, 4.1694984E-001, 1.1231580E+000
 2.2181000E+003, 6.6949579E+002, 4.1014609E-001, 1.1519409E+000
 2.2191000E+003, 6.6967474E+002, 4.0343913E-001, 1.1075376E+000
 2.2201000E+003, 6.6983305E+002, 3.9682641E-001, 1.0750271E+000
 2.2211000E+003, 6.7000459E+002, 3.9031003E-001, 1.0603251E+000
 2.2221000E+003, 6.7017629E+002, 3.8388637E-001, 1.0450409E+000
 2.2231000E+003, 6.7034105E+002, 3.7755842E-001, 1.0728928E+000
 2.2241000E+003, 6.7051950E+002, 3.7132377E-001, 1.0293259E+000
 2.2251000E+003, 6.7069170E+002, 3.6518408E-001, 9.9809914E-001
 2.2261000E+003, 6.7086326E+002, 3.5913585E-001, 9.8315705E-001
 2.2271000E+003, 6.7102088E+002, 3.5318120E-001, 9.6820641E-001
 2.2281000E+003, 6.7119247E+002, 3.4731938E-001, 9.5337624E-001
 2.2291000E+003, 6.7137147E+002, 3.4155115E-001, 9.9476416E-001
 2.2301000E+003, 6.7154957E+002, 3.3587275E-001, 9.2374428E-001
 2.2311000E+003, 6.7170752E+002, 3.3028531E-001, 9.0770879E-001
 2.2321000E+003, 6.7187896E+002, 3.2478956E-001, 8.9346505E-001
 2.2331000E+003, 6.7203645E+002, 3.1938502E-001, 8.7902837E-001
 2.2341000E+003, 6.7222981E+002, 3.1407000E-001, 9.1950462E-001
 2.2351000E+003, 6.7239324E+002, 3.0884257E-001, 8.5001321E-001
 2.2361000E+003, 6.7256481E+002, 3.0370525E-001, 8.3637016E-001
 2.2371000E+003, 6.7272252E+002, 2.9865628E-001, 8.2086563E-001
 2.2381000E+003, 6.7289383E+002, 2.9369540E-001, 8.0718683E-001
 2.2391000E+003, 6.7307289E+002, 2.8882014E-001, 8.3558172E-001
 2.2401000E+003, 6.7325094E+002, 2.8403237E-001, 7.9008358E-001
 2.2411000E+003, 6.7340775E+002, 2.7932993E-001, 7.6636486E-001
 2.2421000E+003, 6.7357911E+002, 2.7471365E-001, 7.5235132E-001
 2.2431000E+003, 6.7375049E+002, 2.7018051E-001, 7.3834049E-001
 2.2441000E+003, 6.7391589E+002, 2.6573225E-001, 7.6589232E-001
 2.2451000E+003, 6.7409365E+002, 2.6136663E-001, 7.2249870E-001
 2.2461000E+003, 6.7426382E+002, 2.5708442E-001, 6.9791941E-001
 2.2471000E+003, 6.7443505E+002, 2.5288274E-001, 6.8635052E-001
 2.2481000E+003, 6.7459238E+002, 2.4876256E-001, 6.7272411E-001
 2.2491000E+003, 6.7476352E+002, 2.4472275E-001, 6.5966437E-001
 2.2501000E+003, 6.7494395E+002, 2.4076349E-001, 6.9693123E-001
 2.2511000E+003, 6.7511926E+002, 2.3688167E-001, 6.3395270E-001
 2.2521000E+003, 6.7527642E+002, 2.3307777E-001, 6.2272582E-001
 2.2531000E+003, 6.7544735E+002, 2.2935166E-001, 6.1074354E-001
 2.2541000E+003, 6.7560449E+002, 2.2570257E-001, 5.9783216E-001
 2.2551000E+003, 6.7579926E+002, 2.2212879E-001, 6.3414603E-001
 2.2561000E+003, 6.7595981E+002, 2.1862868E-001, 5.7261912E-001
 2.2571000E+003, 6.7613097E+002, 2.1520345E-001, 5.6324197E-001
 2.2581000E+003, 6.7628773E+002, 2.1185149E-001, 5.5133598E-001
 2.2591000E+003, 6.7645844E+002, 2.0857209E-001, 5.4005357E-001
 2.2601000E+003, 6.7663829E+002, 2.0536315E-001, 5.6753607E-001
 2.2611000E+003, 6.7681494E+002, 2.0222541E-001, 5.2267822E-001
 2.2621000E+003, 6.7697067E+002, 1.9915709E-001, 5.0707595E-001
 2.2631000E+003, 6.7714114E+002, 1.9615821E-001, 4.9560868E-001
 2.2641000E+003, 6.7731169E+002, 1.9322639E-001, 4.8528452E-001
 2.2651000E+003, 6.7747744E+002, 1.9036228E-001, 5.1358492E-001
 2.2661000E+003, 6.7765440E+002, 1.8756391E-001, 4.7046369E-001
 2.2671000E+003, 6.7782302E+002, 1.8483138E-001, 4.5224615E-001
 2.2681000E+003, 6.7799362E+002, 1.8216242E-001, 4.4392060E-001
 2.2691000E+003, 6.7815011E+002, 1.7955719E-001, 4.3387043E-001
 2.2701000E+003, 6.7832043E+002, 1.7701454E-001, 4.2434719E-001
 2.2711000E+003, 6.7850174E+002, 1.7453409E-001, 4.5926083E-001
 2.2721000E+003, 6.7867479E+002, 1.7211346E-001, 4.0347340E-001
 2.2731000E+003, 6.7883133E+002, 1.6975255E-001, 3.9524556E-001
 2.2741000E+003, 6.7900154E+002, 1.6745081E-001, 3.8679832E-001
 2.2751000E+003, 6.7915775E+002, 1.6520737E-001, 3.7753760E-001
 2.2761000E+003, 6.7935306E+002, 1.6302071E-001, 4.1252053E-001
 2.2771000E+003, 6.7951133E+002, 1.6088943E-001, 3.5813994E-001
 2.2781000E+003, 6.7968225E+002, 1.5881382E-001, 3.5172320E-001
 2.2791000E+003, 6.7983818E+002, 1.5679251E-001, 3.4292939E-001
 2.2801000E+003, 6.8000807E+002, 1.5482463E-001, 3.3478795E-001
 2.2811000E+003, 6.8018784E+002, 1.5290853E-001, 3.6433007E-001
 2.2821000E+003, 6.8036288E+002, 1.5104426E-001, 3.2208527E-001
 2.2831000E+003, 6.8051811E+002, 1.4923034E-001, 3.1185256E-001
 2.2841000E+003, 6.8068768E+002, 1.4746635E-001, 3.0285520E-001
 2.2851000E+003, 6.8085752E+002, 1.4575054E-001, 2.9566076E-001
 2.2861000E+003, 6.8102330E+002, 1.4408289E-001, 3.2555471E-001
 2.2871000E+003, 6.8119871E+002, 1.4246187E-001, 2.8597650E-001
 2.2881000E+003, 6.8136629E+002, 1.4088714E-001, 2.7320225E-001
 2.2891000E+003, 6.8153633E+002, 1.3935703E-001, 2.6705672E-001
 2.2901000E+003, 6.8169209E+002, 1.3787125E-001, 2.6011131E-001
 2.2911000E+003, 6.8186170E+002, 1.3642877E-001, 2.5368804E-001
 2.2921000E+003, 6.8204311E+002, 1.3502902E-001, 2.8848025E-001
 2.2931000E+003, 6.8221432E+002, 1.3367029E-001, 2.4000859E-001
 2.2941000E+003, 6.8237008E+002, 1.3235219E-001, 2.3442765E-001
 2.2951000E+003, 6.8253980E+002, 1.3107404E-001, 2.2867946E-001
 2.2961000E+003, 6.8269526E+002, 1.2983501E-001, 2.2247211E-001
 2.2971000E+003, 6.8289062E+002, 1.2863392E-001, 2.5740356E-001
 2.2981000E+003, 6.8304715E+002, 1.2746968E-001, 2.0929966E-001
 2.2991000E+003, 6.8321748E+002, 1.2634213E-001, 2.0618001E-001
 2.3001000E+003, 6.8337269E+002, 1.2525017E-001, 2.0048058E-001
 2.3011000E+003, 6.8354190E+002, 1.2419302E-001, 1.9476961E-001
 2.3021000E+003, 6.8372159E+002, 1.2316948E-001, 2.2594077E-001
 2.3031000E+003, 6.8389524E+002, 1.2217926E-001, 1.8665590E-001
 2.3041000E+003, 6.8404996E+002, 1.2122128E-001, 1.8070516E-001
 2.3051000E+003, 6.8421859E+002, 1.2029502E-001, 1.7485527E-001
 2.3061000E+003, 6.8438778E+002, 1.1939925E-001, 1.7042033E-001
 2.3071000E+003, 6.8455347E+002, 1.1853369E-001, 2.0176951E-001
 2.3081000E+003, 6.8472776E+002, 1.1769723E-001, 1.6485172E-001
 2.3091000E+003, 6.8489462E+002, 1.1688945E-001, 1.5613612E-001
 2.3101000E+003, 6.8506392E+002, 1.1610919E-001, 1.5276891E-001
 2.3111000E+003, 6.8521898E+002, 1.1535606E-001, 1.4868739E-001
 2.3121000E+003, 6.8538800E+002, 1.1462926E-001, 1.4491576E-001
 2.3131000E+003, 6.8556931E+002, 1.1392823E-001, 1.8019090E-001
 2.3141000E+003, 6.8573943E+002, 1.1325187E-001, 1.3628624E-001
 2.3151000E+003, 6.8589450E+002, 1.1259975E-001, 1.3301811E-001
 2.3161000E+003, 6.8606362E+002, 1.1197128E-001, 1.3018871E-001
 2.3171000E+003, 6.8621845E+002, 1.1136580E-001, 1.2660624E-001
 2.3181000E+003, 6.8641360E+002, 1.1078252E-001, 1.6233482E-001
 2.3191000E+003, 6.8656913E+002, 1.1022068E-001, 1.1814389E-001
 2.3201000E+003, 6.8673901E+002, 1.0967996E-001, 1.1716668E-001
 2.3211000E+003, 6.8689366E+002, 1.0915963E-001, 1.1393314E-001
 2.3221000E+003, 6.8706217E+002, 1.0865910E-001, 1.1079660E-001
 2.3231000E+003, 6.8724164E+002, 1.0817760E-001, 1.4360103E-001
 2.3241000E+003, 6.8741438E+002, 1.0771477E-001, 1.0667208E-001
 2.3251000E+003, 6.8756875E+002, 1.0726993E-001, 1.0323397E-001
 2.3261000E+003, 6.8773677E+002, 1.0684262E-001, 9.9556259E-002
 2.3271000E+003, 6.8790545E+002, 1.0643210E-001, 9.7221778E-002
 2.3281000E+003, 6.8807082E+002, 1.0603805E-001, 1.3044963E-001
 2.3291000E+003, 6.8824437E+002, 1.0565979E-001, 9.5602584E-002
 2.3301000E+003, 6.8841076E+002, 1.0529694E-001, 8.9495972E-002
 2.3311000E+003, 6.8857961E+002, 1.0494882E-001, 8.7790154E-002
 2.3321000E+003, 6.8873418E+002, 1.0461508E-001, 8.5681813E-002
 2.3331000E+003, 6.8890277E+002, 1.0429521E-001, 8.3823066E-002
 2.3341000E+003, 6.8908376E+002, 1.0398880E-001, 1.2039590E-001
 2.3351000E+003, 6.8925325E+002, 1.0369522E-001, 7.9193034E-002
 2.3361000E+003, 6.8940785E+002, 1.0341413E-001, 7.7603117E-002
 2.3371000E+003, 6.8957664E+002, 1.0314513E-001, 7.6378722E-002
 2.3381000E+003, 6.8973104E+002, 1.0288780E-001, 7.4575793E-002
 2.3391000E+003, 6.8992592E+002, 1.0264166E-001, 1.1127879E-001
 2.3401000E+003, 6.9008083E+002, 1.0240625E-001, 6.9697141E-002
 2.3411000E+003, 6.9025036E+002, 1.0218133E-001, 7.0165519E-002
 2.3421000E+003, 6.9040465E+002, 1.0196644E-001, 6.8550745E-002
 2.3431000E+003, 6.9057281E+002, 1.0176124E-001, 6.6761159E-002
 2.3441000E+003, 6.9075205E+002, 1.0156528E-001, 1.0080245E-001
 2.3451000E+003, 6.9092426E+002, 1.0137831E-001, 6.5423762E-002
 2.3461000E+003, 6.9107832E+002, 1.0119993E-001, 6.3762419E-002
 2.3471000E+003, 6.9124596E+002, 1.0102987E-001, 6.1468159E-002
 2.3481000E+003, 6.9141433E+002, 1.0086771E-001, 6.0458972E-002
 2.3491000E+003, 6.9157952E+002, 1.0071322E-001, 9.4650116E-002
 2.3501000E+003, 6.9175263E+002, 1.0056606E-001, 6.1159948E-002
 2.3511000E+003, 6.9191875E+002, 1.0042596E-001, 5.6512650E-002
 2.3521000E+003, 6.9208726E+002, 1.0029259E-001, 5.6068027E-002
 2.3531000E+003, 6.9224153E+002, 1.0016572E-001, 5.5190087E-002
 2.3541000E+003, 6.9240986E+002, 1.0004507E-001, 5.4474458E-002
 2.3551000E+003, 6.9259069E+002, 9.9930396E-002, 9.1713274E-002
 2.3561000E+003, 6.9275983E+002, 9.9821392E-002, 5.2002358E-002
 2.3571000E+003, 6.9291416E+002, 9.9717854E-002, 5.1378710E-002
 2.3581000E+003, 6.9308269E+002, 9.9619559E-002, 5.1335164E-002
 2.3591000E+003, 6.9323685E+002, 9.9526283E-002, 5.0517064E-002
 2.3601000E+003, 6.9343159E+002, 9.9437784E-002, 8.7845010E-002
 2.3611000E+003, 6.9358618E+002, 9.9353834E-002, 4.7478016E-002
 2.3621000E+003, 6.9375552E+002, 9.9274277E-002, 4.8808295E-002
 2.3631000E+003, 6.9390960E+002, 9.9198899E-002, 4.8088435E-002
 2.3641000E+003, 6.9407752E+002, 9.9127511E-002, 4.7241838E-002
 2.3651000E+003, 6.9425662E+002, 9.9059909E-002, 8.1964070E-002
 2.3661000E+003, 6.9442858E+002, 9.8995947E-002, 4.7420464E-002
 2.3671000E+003, 6.9458249E+002, 9.8935442E-002, 4.6536669E-002
 2.3681000E+003, 6.9474994E+002, 9.8878244E-002, 4.4976723E-002
 2.3691000E+003, 6.9491814E+002, 9.8824172E-002, 4.4671752E-002
 2.3701000E+003, 6.9508317E+002, 9.8773104E-002, 7.9583539E-002
 2.3711000E+003, 6.9525609E+002, 9.8724874E-002, 4.6728693E-002
 2.3721000E+003, 6.9542206E+002, 9.8679364E-002, 4.2833469E-002
 2.3731000E+003, 6.9559043E+002, 9.8636416E-002, 4.2919326E-002
 2.3741000E+003, 6.9574456E+002, 9.8595922E-002, 4.2631195E-002
 2.3751000E+003, 6.9591275E+002, 9.8557753E-002, 4.2487452E-002
 2.3761000E+003, 6.9609345E+002, 9.8521801E-002, 8.0283634E-002
 2.3771000E+003, 6.9626245E+002, 9.8487933E-002, 4.1147816E-002
 2.3781000E+003, 6.9641665E+002, 9.8456054E-002, 4.1071076E-002
 2.3791000E+003, 6.9658508E+002, 9.8426065E-002, 4.1402517E-002
 2.3801000E+003, 6.9673913E+002, 9.8397868E-002, 4.1107616E-002
 2.3811000E+003, 6.9693374E+002, 9.8371361E-002, 7.8866427E-002
 2.3821000E+003, 6.9708824E+002, 9.8346450E-002, 3.9010126E-002
 2.3831000E+003, 6.9725747E+002, 9.8323062E-002, 4.0730404E-002
 2.3841000E+003, 6.9741145E+002, 9.8301111E-002, 4.0415189E-002
 2.3851000E+003, 6.9757930E+002, 9.8280519E-002, 3.9879975E-002
 2.3861000E+003, 6.9775830E+002, 9.8261203E-002, 7.4995718E-002
 2.3871000E+003, 6.9793018E+002, 9.8243103E-002, 4.0790863E-002
 2.3881000E+003, 6.9808399E+002, 9.8226145E-002, 4.0304145E-002
 2.3891000E+003, 6.9825137E+002, 9.8210270E-002, 3.9071286E-002
 2.3901000E+003, 6.9841949E+002, 9.8195408E-002, 3.9072220E-002
 2.3911000E+003, 6.9858447E+002, 9.8181510E-002, 7.4207955E-002
 2.3921000E+003, 6.9875731E+002, 9.8168513E-002, 4.1683104E-002
 2.3931000E+003, 6.9892321E+002, 9.8156371E-002, 3.8029802E-002
 2.3941000E+003, 6.9909152E+002, 9.8145028E-002, 3.8434402E-002
 2.3951000E+003, 6.9924558E+002, 9.8134440E-002, 3.8388904E-002
 2.3961000E+003, 6.9941372E+002, 9.8124560E-002, 3.8476905E-002
 2.3971000E+003, 6.9959438E+002, 9.8115350E-002, 7.6433198E-002
 2.3981000E+003, 6.9976332E+002, 9.8106762E-002, 3.7556885E-002
 2.3991000E+003, 6.9991748E+002, 9.8098761E-002, 3.7636874E-002
 2.4001000E+003, 7.0008584E+002, 9.8091314E-002, 3.8270346E-002
 2.4011000E+003, 7.0023985E+002, 9.8084384E-002, 3.8114051E-002
 2.4021000E+003, 7.0043444E+002, 9.8077937E-002, 7.6013541E-002
 2.4031000E+003, 7.0058887E+002, 9.8071943E-002, 3.6326797E-002
 2.4041000E+003, 7.0075808E+002, 9.8066376E-002, 3.8218899E-002
 2.4051000E+003, 7.0091202E+002, 9.8061206E-002, 3.8052666E-002
 2.4061000E+003, 7.0107982E+002, 9.8056408E-002, 3.7720262E-002
 2.4071000E+003, 7.0125880E+002, 9.8051957E-002, 7.2936721E-002
 2.4081000E+003, 7.0143064E+002, 9.8047831E-002, 3.8877462E-002
 2.4091000E+003, 7.0158443E+002, 9.8044008E-002, 3.8475308E-002
 2.4101000E+003, 7.0175178E+002, 9.8040469E-002, 3.7349017E-002
 2.4111000E+003, 7.0191988E+002, 9.8037192E-002, 3.7457572E-002
 2.4121000E+003, 7.0208481E+002, 9.8034162E-002, 7.2778196E-002
 2.4131000E+003, 7.0225765E+002, 9.8031360E-002, 4.0296660E-002
 2.4141000E+003, 7.0242352E+002, 9.8028772E-002, 3.6751413E-002
 2.4151000E+003, 7.0259182E+002, 9.8026382E-002, 3.7193499E-002
 2.4161000E+003, 7.0274586E+002, 9.8024177E-002, 3.7234262E-002
 2.4171000E+003, 7.0291398E+002, 9.8022143E-002, 3.7397550E-002
 2.4181000E+003, 7.0309460E+002, 9.8020268E-002, 7.5520124E-002
 2.4191000E+003, 7.0326354E+002, 9.8018541E-002, 3.6624906E-002
 2.4201000E+003, 7.0341768E+002, 9.8016951E-002, 3.6822251E-002
 2.4211000E+003, 7.0358605E+002, 9.8015488E-002, 3.7408859E-002
 2.4221000E+003, 7.0374003E+002, 9.8014142E-002, 3.7357542E-002
 2.4231000E+003, 7.0393458E+002, 9.8012906E-002, 7.5387617E-002
 2.4241000E+003, 7.0408904E+002, 9.8011771E-002, 3.5693754E-002
 2.4251000E+003, 7.0425822E+002, 9.8010729E-002, 3.7625685E-002
 2.4261000E+003, 7.0441215E+002, 9.8009773E-002, 3.7500289E-002
 2.4271000E+003, 7.0457995E+002, 9.8008897E-002, 3.7153638E-002
 2.4281000E+003, 7.0475891E+002, 9.8008094E-002, 7.2470559E-002
 2.4291000E+003, 7.0493076E+002, 9.8007359E-002, 3.8416560E-002
 2.4301000E+003, 7.0508452E+002, 9.8006686E-002, 3.8068653E-002
 2.4311000E+003, 7.0525187E+002, 9.8006071E-002, 3.6979465E-002
 2.4321000E+003, 7.0541996E+002, 9.8005509E-002, 3.7118240E-002
 2.4331000E+003, 7.0558490E+002, 9.8004996E-002, 7.2419618E-002
 2.4341000E+003, 7.0575772E+002, 9.8004528E-002, 4.0014971E-002
 2.4351000E+003, 7.0592359E+002, 9.8004101E-002, 3.6434220E-002
 2.4361000E+003, 7.0609188E+002, 9.8003712E-002, 3.6958356E-002
 2.4371000E+003, 7.0624592E+002, 9.8003357E-002, 3.7017406E-002
 2.4381000E+003, 7.0641403E+002, 9.8003034E-002, 3.7198586E-002
 2.4391000E+003, 7.0659465E+002, 9.8002741E-002, 7.5314111E-002
 2.4401000E+003, 7.0676358E+002, 9.8002474E-002, 3.6447462E-002
 2.4411000E+003, 7.0691773E+002, 9.8002232E-002, 3.6614831E-002
 2.4421000E+003, 7.0708607E+002, 9.8002012E-002, 3.7327145E-002
 2.4431000E+003, 7.0724006E+002, 9.8001812E-002, 3.7236349E-002
 2.4441000E+003, 7.0743462E+002, 9.8001631E-002, 7.5272863E-002
 2.4451000E+003, 7.0758906E+002, 9.8001467E-002, 3.5568713E-002
 2.4461000E+003, 7.0775824E+002, 9.8001319E-002, 3.7532315E-002
 2.4471000E+003, 7.0791217E+002, 9.8001185E-002, 3.7414421E-002
 2.4481000E+003, 7.0807996E+002, 9.8001064E-002, 3.7138675E-002
 2.4491000E+003, 7.0825891E+002, 9.8000954E-002, 7.2435422E-002
 2.4501000E+003, 7.0843076E+002, 9.8000855E-002, 3.8407223E-002
 2.4511000E+003, 7.0858454E+002, 9.8000766E-002, 3.8024688E-002
 2.4521000E+003, 7.0875188E+002, 9.8000686E-002, 3.6934233E-002
 2.4531000E+003, 7.0891997E+002, 9.8000613E-002, 3.7079771E-002
 2.4541000E+003, 7.0908488E+002, 9.8000548E-002, 7.2476611E-002
 2.4551000E+003, 7.0925772E+002, 9.8000490E-002, 4.0018533E-002
 2.4561000E+003, 7.0942359E+002, 9.8000437E-002, 3.6456348E-002
 2.4571000E+003, 7.0959188E+002, 9.8000390E-002, 3.6935530E-002
 2.4581000E+003, 7.0974592E+002, 9.8000347E-002, 3.7004210E-002
 2.4591000E+003, 7.0991403E+002, 9.8000309E-002, 3.7188014E-002
 2.4601000E+003, 7.1009463E+002, 9.8000275E-002, 7.5410835E-002
 2.4611000E+003, 7.1026358E+002, 9.8000245E-002, 3.6447521E-002
 2.4621000E+003, 7.1041772E+002, 9.8000217E-002, 3.6675236E-002
 2.4631000E+003, 7.1058608E+002, 9.8000193E-002, 3.7277271E-002
 2.4641000E+003, 7.1074006E+002, 9.8000171E-002, 3.7240689E-002
 2.4651000E+003, 7.1093459E+002, 9.8000152E-002, 7.5366587E-002
 2.4661000E+003, 7.1108907E+002, 9.8000134E-002, 3.5596512E-002
 2.4671000E+003, 7.1125824E+002, 9.8000119E-002, 3.7555091E-002
 2.4681000E+003, 7.1141216E+002, 9.8000105E-002, 3.7435283E-002
 2.4691000E+003, 7.1157997E+002, 9.8000093E-002, 3.7102609E-002
 2.4701000E+003, 7.1175890E+002, 9.8000082E-002, 7.2468463E-002
 2.4711000E+003, 7.1193078E+002, 9.8000072E-002, 3.8408413E-002
 2.4721000E+003, 7.1208452E+002, 9.8000064E-002, 3.8045771E-002
 2.4731000E+003, 7.1225188E+002, 9.8000056E-002, 3.6962575E-002
 2.4741000E+003, 7.1241996E+002, 9.8000049E-002, 3.7109885E-002
 2.4751000E+003, 7.1258488E+002, 9.8000043E-002, 7.2457771E-002
 2.4761000E+003, 7.1275772E+002, 9.8000038E-002, 4.0055930E-002
 2.4771000E+003, 7.1292359E+002, 9.8000033E-002, 3.6434367E-002
 2.4781000E+003, 7.1309187E+002, 9.8000029E-002, 3.6971313E-002
 2.4791000E+003, 7.1324591E+002, 9.8000026E-002, 3.7038009E-002
 2.4801000E+003, 7.1341402E+002, 9.8000022E-002, 3.7220791E-002
 2.4811000E+003, 7.1359462E+002, 9.8000020E-002, 7.5415536E-002
 2.4821000E+003, 7.1376357E+002, 9.8000017E-002, 3.6467892E-002
 2.4831000E+003, 7.1391773E+002, 9.8000015E-002, 3.6641570E-002
 2.4841000E+003, 7.1408605E+002, 9.8000013E-002, 3.7374502E-002
 2.4851000E+003, 7.1424005E+002, 9.8000011E-002, 3.7274831E-002
 2.4861000E+003, 7.1443459E+002, 9.8000010E-002, 7.5392702E-002
 2.4871000E+003, 7.1458905E+002, 9.8000009E-002, 3.5602286E-002
 2.4881000E+003, 7.1475823E+002, 9.8000008E-002, 3.7583196E-002
 2.4891000E+003, 7.1491216E+002, 9.8000007E-002, 3.7460988E-002
 2.4901000E+003, 7.1507994E+002, 9.8000006E-002, 3.7194582E-002
 2.4911000E+003, 7.1525888E+002, 9.8000005E-002, 7.2527441E-002
 2.4921000E+003, 7.1543076E+002, 9.8000004E-002, 3.8487438E-002
 2.4931000E+003, 7.1558452E+002, 9.8000004E-002, 3.8081332E-002
 2.4941000E+003, 7.1575187E+002, 9.8000003E-002, 3.6989841E-002
 2.4951000E+003, 7.1591996E+002, 9.8000003E-002, 3.7137813E-002
 2.4961000E+003, 7.1608484E+002, 9.8000002E-002, 7.2580456E-002
 2.4971000E+003, 7.1625771E+002, 9.8000002E-002, 4.0115208E-002
 2.4981000E+003, 7.1642358E+002, 9.8000002E-002, 3.6505896E-002
 2.4991000E+003, 7.1659187E+002, 9.8000002E-002, 3.6995799E-002
 2.5001000E+003, 7.1674591E+002, 9.8000001E-002, 3.7067989E-002
 2.5011000E+003, 7.1691402E+002, 9.8000001E-002, 3.7249616E-002
 2.5021000E+003, 7.1709459E+002, 9.8000001E-002, 7.5554121E-002
 2.5031000E+003, 7.1726357E+002, 9.8000001E-002, 3.6500547E-002
 2.5041000E+003, 7.1741771E+002, 9.8000001E-002, 3.6740767E-002
 2.5051000E+003, 7.1758606E+002, 9.8000001E-002, 3.7340933E-002
 2.5061000E+003, 7.1774004E+002, 9.8000001E-002, 3.7303228E-002
 2.5071000E+003, 7.1793455E+002, 9.8000000E-002, 7.5512337E-002
 2.5081000E+003, 7.1808906E+002, 9.8000000E-002, 3.5651139E-002
 2.5091000E+003, 7.1825822E+002, 9.8000000E-002, 3.7623800E-002
 2.5101000E+003, 7.1841215E+002, 9.8000000E-002, 3.7497969E-002
 2.5111000E+003, 7.1857995E+002, 9.8000000E-002, 3.7168653E-002
 2.5121000E+003, 7.1875886E+002, 9.8000000E-002, 7.2573611E-002
 2.5131000E+003, 7.1893077E+002, 9.8000000E-002, 3.8498953E-002
 2.5141000E+003, 7.1908450E+002, 9.8000000E-002, 3.8112483E-002
 2.5151000E+003, 7.1925186E+002, 9.8000000E-002, 3.7027971E-002
 2.5161000E+003, 7.1941995E+002, 9.8000000E-002, 3.7176739E-002
 2.5171000E+003, 7.1958484E+002, 9.8000000E-002, 7.2564319E-002
 2.5181000E+003, 7.1975770E+002, 9.8000000E-002, 4.0159909E-002
 2.5191000E+003, 7.1992357E+002, 9.8000000E-002, 3.6487422E-002
 2.5201000E+003, 7.2009186E+002, 9.8000000E-002, 3.7037694E-002
 2.5211000E+003, 7.2024590E+002, 9.8000000E-002, 3.7106991E-002
 2.5221000E+003, 7.2041401E+002, 9.8000000E-002, 3.7287031E-002
 2.5231000E+003, 7.2059459E+002, 9.8000000E-002, 7.5558283E-002
 2.5241000E+003, 7.2076356E+002, 9.8000000E-002, 3.6524627E-002
 2.5251000E+003, 7.2091772E+002, 9.8000000E-002, 3.6706232E-002
 2.5261000E+003, 7.2108604E+002, 9.8000000E-002, 3.7446830E-002
 2.5271000E+003, 7.2124003E+002, 9.8000000E-002, 3.7339987E-002
 2.5281000E+003, 7.2143456E+002, 9.8000000E-002, 7.5536806E-002
 2.5291000E+003, 7.2158904E+002, 9.8000000E-002, 3.5657832E-002
 2.5301000E+003, 7.2175821E+002, 9.8000000E-002, 3.7653779E-002
