s,[K],[mg],[W/g]
 2.0811000E+003, 6.4620422E+002, 1.6024439E+000, 2.9709852E+000
 2.0821000E+003, 6.4637195E+002, 1.5849567E+000, 3.0464874E+000
 2.0831000E+003, 6.4655272E+002, 1.5674961E+000, 2.9850959E+000
 2.0841000E+003, 6.4671359E+002, 1.5500636E+000, 2.9500344E+000
 2.0851000E+003, 6.4688337E+002, 1.5326689E+000, 2.9422994E+000
 2.0861000E+003, 6.4704003E+002, 1.5153123E+000, 2.9303377E+000
 2.0871000E+003, 6.4722181E+002, 1.4979940E+000, 3.0064559E+000
 2.0881000E+003, 6.4739057E+002, 1.4807087E+000, 2.9331785E+000
 2.0891000E+003, 6.4756157E+002, 1.4634696E+000, 2.9198393E+000
 2.0901000E+003, 6.4772070E+002, 1.4462723E+000, 2.8950756E+000
 2.0911000E+003, 6.4789078E+002, 1.4291226E+000, 2.8862946E+000
 2.0921000E+003, 6.4806477E+002, 1.4120135E+000, 2.9268260E+000
 2.0931000E+003, 6.4823763E+002, 1.3949574E+000, 2.9141667E+000
 2.0941000E+003, 6.4840036E+002, 1.3779493E+000, 2.8652917E+000
 2.0951000E+003, 6.4857160E+002, 1.3609979E+000, 2.8514523E+000
 2.0961000E+003, 6.4874342E+002, 1.3440934E+000, 2.8340436E+000
 2.0971000E+003, 6.4890437E+002, 1.3272476E+000, 2.8709315E+000
 2.0981000E+003, 6.4908001E+002, 1.3104585E+000, 2.8419102E+000
 2.0991000E+003, 6.4925211E+002, 1.2937331E+000, 2.8215373E+000
 2.1001000E+003, 6.4942511E+002, 1.2770629E+000, 2.7951599E+000
 2.1011000E+003, 6.4958356E+002, 1.2604562E+000, 2.7757631E+000
 2.1021000E+003, 6.4975503E+002, 1.2439149E+000, 2.7610847E+000
 2.1031000E+003, 6.4992587E+002, 1.2274441E+000, 2.8265491E+000
 2.1041000E+003, 6.5010784E+002, 1.2110369E+000, 2.7563134E+000
 2.1051000E+003, 6.5026751E+002, 1.1946970E+000, 2.7268433E+000
 2.1061000E+003, 6.5043865E+002, 1.1784326E+000, 2.7134882E+000
 2.1071000E+003, 6.5059726E+002, 1.1622438E+000, 2.6942820E+000
 2.1081000E+003, 6.5078297E+002, 1.1461294E+000, 2.7566798E+000
 2.1091000E+003, 6.5095227E+002, 1.1300856E+000, 2.6779900E+000
 2.1101000E+003, 6.5112426E+002, 1.1141253E+000, 2.6593762E+000
 2.1111000E+003, 6.5128280E+002, 1.0982454E+000, 2.6383093E+000
 2.1121000E+003, 6.5145423E+002, 1.0824502E+000, 2.6240088E+000
 2.1131000E+003, 6.5163137E+002, 1.0667330E+000, 2.6535351E+000
 2.1141000E+003, 6.5180765E+002, 1.0511047E+000, 2.6259872E+000
 2.1151000E+003, 6.5196993E+002, 1.0355615E+000, 2.5772217E+000
 2.1161000E+003, 6.5214182E+002, 1.0201114E+000, 2.5602816E+000
 2.1171000E+003, 6.5231371E+002, 1.0047464E+000, 2.5435419E+000
 2.1181000E+003, 6.5247662E+002, 9.8947706E-001, 2.5741590E+000
 2.1191000E+003, 6.5265568E+002, 9.7429983E-001, 2.5313102E+000
 2.1201000E+003, 6.5282940E+002, 9.5922137E-001, 2.5006725E+000
 2.1211000E+003, 6.5300253E+002, 9.4423452E-001, 2.4745586E+000
 2.1221000E+003, 6.5316109E+002, 9.2934744E-001, 2.4551880E+000
 2.1231000E+003, 6.5333314E+002, 9.1456170E-001, 2.4384253E+000
 2.1241000E+003, 6.5350773E+002, 8.9988171E-001, 2.4919903E+000
 2.1251000E+003, 6.5369146E+002, 8.8529953E-001, 2.4090568E+000
 2.1261000E+003, 6.5385106E+002, 8.7081965E-001, 2.3812716E+000
 2.1271000E+003, 6.5402336E+002, 8.5644903E-001, 2.3632585E+000
 2.1281000E+003, 6.5418212E+002, 8.4218831E-001, 2.3435172E+000
 2.1291000E+003, 6.5437110E+002, 8.2803614E-001, 2.3961022E+000
 2.1301000E+003, 6.5454056E+002, 8.1398882E-001, 2.3123293E+000
 2.1311000E+003, 6.5471424E+002, 8.0005665E-001, 2.2862259E+000
 2.1321000E+003, 6.5487332E+002, 7.8623762E-001, 2.2642454E+000
 2.1331000E+003, 6.5504589E+002, 7.7253490E-001, 2.2453540E+000
 2.1341000E+003, 6.5522397E+002, 7.5894303E-001, 2.2728348E+000
 2.1351000E+003, 6.5540278E+002, 7.4547174E-001, 2.2329808E+000
 2.1361000E+003, 6.5556513E+002, 7.3211626E-001, 2.1832432E+000
 2.1371000E+003, 6.5573796E+002, 7.1888322E-001, 2.1625790E+000
 2.1381000E+003, 6.5591075E+002, 7.0576605E-001, 2.1426414E+000
 2.1391000E+003, 6.5607572E+002, 6.9277380E-001, 2.1670925E+000
 2.1401000E+003, 6.5625522E+002, 6.7990286E-001, 2.1212758E+000
 2.1411000E+003, 6.5642947E+002, 6.6715909E-001, 2.0846600E+000
 2.1421000E+003, 6.5660358E+002, 6.5453515E-001, 2.0566693E+000
 2.1431000E+003, 6.5676291E+002, 6.4203817E-001, 2.0345643E+000
 2.1441000E+003, 6.5693591E+002, 6.2966879E-001, 2.0139237E+000
 2.1451000E+003, 6.5711422E+002, 6.1743078E-001, 2.0555988E+000
 2.1461000E+003, 6.5729571E+002, 6.0531691E-001, 1.9752476E+000
 2.1471000E+003, 6.5745558E+002, 5.9333159E-001, 1.9494351E+000
 2.1481000E+003, 6.5762946E+002, 5.8147858E-001, 1.9249050E+000
 2.1491000E+003, 6.5778893E+002, 5.6975869E-001, 1.9022653E+000
 2.1501000E+003, 6.5798178E+002, 5.5817005E-001, 1.9425857E+000
 2.1511000E+003, 6.5814909E+002, 5.4670956E-001, 1.8612635E+000
 2.1521000E+003, 6.5832234E+002, 5.3538580E-001, 1.8386866E+000
 2.1531000E+003, 6.5848230E+002, 5.2419639E-001, 1.8142161E+000
 2.1541000E+003, 6.5865615E+002, 5.1314239E-001, 1.7898346E+000
 2.1551000E+003, 6.5883625E+002, 5.0221947E-001, 1.8117950E+000
 2.1561000E+003, 6.5901645E+002, 4.9143502E-001, 1.7614234E+000
 2.1571000E+003, 6.5917614E+002, 4.8078517E-001, 1.7237483E+000
 2.1581000E+003, 6.5934945E+002, 4.7027457E-001, 1.7018039E+000
 2.1591000E+003, 6.5952334E+002, 4.5989707E-001, 1.6776730E+000
 2.1601000E+003, 6.5969055E+002, 4.4965915E-001, 1.6956608E+000
 2.1611000E+003, 6.5987080E+002, 4.3955729E-001, 1.6442711E+000
 2.1621000E+003, 6.6004383E+002, 4.2959580E-001, 1.6086184E+000
 2.1631000E+003, 6.6021720E+002, 4.1976883E-001, 1.5871600E+000
 2.1641000E+003, 6.6037682E+002, 4.1008126E-001, 1.5638997E+000
 2.1651000E+003, 6.6055087E+002, 4.0053226E-001, 1.5391044E+000
 2.1661000E+003, 6.6073276E+002, 3.9112413E-001, 1.5691670E+000
 2.1671000E+003, 6.6091151E+002, 3.8185063E-001, 1.4935650E+000
 2.1681000E+003, 6.6107118E+002, 3.7271519E-001, 1.4714942E+000
 2.1691000E+003, 6.6124451E+002, 3.6371980E-001, 1.4494803E+000
 2.1701000E+003, 6.6140409E+002, 3.5486443E-001, 1.4264234E+000
 2.1711000E+003, 6.6160098E+002, 3.4614632E-001, 1.4533760E+000
 2.1721000E+003, 6.6176519E+002, 3.3756263E-001, 1.3781302E+000
 2.1731000E+003, 6.6193868E+002, 3.2911932E-001, 1.3582260E+000
 2.1741000E+003, 6.6209817E+002, 3.2081396E-001, 1.3351947E+000
 2.1751000E+003, 6.6227142E+002, 3.1264661E-001, 1.3134490E+000
 2.1761000E+003, 6.6245321E+002, 3.0461323E-001, 1.3319720E+000
 2.1771000E+003, 6.6263345E+002, 2.9671815E-001, 1.2740680E+000
 2.1781000E+003, 6.6279200E+002, 2.8895802E-001, 1.2457854E+000
 2.1791000E+003, 6.6296508E+002, 2.8133533E-001, 1.2237908E+000
 2.1801000E+003, 6.6313825E+002, 2.7384499E-001, 1.2025718E+000
 2.1811000E+003, 6.6330657E+002, 2.6649114E-001, 1.2198014E+000
 2.1821000E+003, 6.6348614E+002, 2.5926995E-001, 1.1666349E+000
 2.1831000E+003, 6.6365799E+002, 2.5218367E-001, 1.1347372E+000
 2.1841000E+003, 6.6383132E+002, 2.4522740E-001, 1.1151998E+000
 2.1851000E+003, 6.6399055E+002, 2.3840387E-001, 1.0938014E+000
 2.1861000E+003, 6.6416354E+002, 2.3171155E-001, 1.0732616E+000
 2.1871000E+003, 6.6434761E+002, 2.2515142E-001, 1.0965855E+000
 2.1881000E+003, 6.6452312E+002, 2.1871790E-001, 1.0309097E+000
 2.1891000E+003, 6.6468284E+002, 2.1241271E-001, 1.0092739E+000
 2.1901000E+003, 6.6485579E+002, 2.0623615E-001, 9.8969799E-001
 2.1911000E+003, 6.6501473E+002, 2.0018748E-001, 9.6913482E-001
 2.1921000E+003, 6.6521296E+002, 1.9426384E-001, 9.9197880E-001
 2.1931000E+003, 6.6537335E+002, 1.8846263E-001, 9.2833621E-001
 2.1941000E+003, 6.6554719E+002, 1.8278682E-001, 9.1066269E-001
 2.1951000E+003, 6.6570615E+002, 1.7723375E-001, 8.8932209E-001
 2.1961000E+003, 6.6587862E+002, 1.7180254E-001, 8.7018088E-001
 2.1971000E+003, 6.6606154E+002, 1.6648969E-001, 8.8790410E-001
 2.1981000E+003, 6.6623844E+002, 1.6129719E-001, 8.3506618E-001
 2.1991000E+003, 6.6639663E+002, 1.5622208E-001, 8.1521254E-001
 2.2001000E+003, 6.6656868E+002, 1.5126476E-001, 7.9505831E-001
 2.2011000E+003, 6.6674130E+002, 1.4642101E-001, 7.7634929E-001
 2.2021000E+003, 6.6691051E+002, 1.4169268E-001, 7.9367932E-001
 2.2031000E+003, 6.6708764E+002, 1.3707629E-001, 7.4374753E-001
 2.2041000E+003, 6.6725768E+002, 1.3257254E-001, 7.2303001E-001
 2.2051000E+003, 6.6743011E+002, 1.2817734E-001, 7.0623377E-001
 2.2061000E+003, 6.6758853E+002, 1.2389143E-001, 6.8816946E-001
 2.2071000E+003, 6.6776083E+002, 1.1971282E-001, 6.7115097E-001
 2.2081000E+003, 6.6794569E+002, 1.1564125E-001, 6.9141563E-001
 2.2091000E+003, 6.6811821E+002, 1.1167238E-001, 6.3837144E-001
 2.2101000E+003, 6.6827612E+002, 1.0780647E-001, 6.2202032E-001
 2.2111000E+003, 6.6844846E+002, 1.0404267E-001, 6.0683007E-001
 2.2121000E+003, 6.6860653E+002, 1.0037958E-001, 5.9022100E-001
 2.2131000E+003, 6.6880521E+002, 9.6814473E-002, 6.1021917E-001
 2.2141000E+003, 6.6896266E+002, 9.3345025E-002, 5.5878197E-001
 2.2151000E+003, 6.6913545E+002, 8.9972069E-002, 5.4532505E-001
 2.2161000E+003, 6.6929320E+002, 8.6693194E-002, 5.3065098E-001
 2.2171000E+003, 6.6946425E+002, 8.3506875E-002, 5.1585891E-001
 2.2181000E+003, 6.6964785E+002, 8.0410191E-002, 5.3426771E-001
 2.2191000E+003, 6.6982148E+002, 7.7403374E-002, 4.8782874E-001
 2.2201000E+003, 6.6997926E+002, 7.4483938E-002, 4.7437754E-001
 2.2211000E+003, 6.7014959E+002, 7.1651155E-002, 4.6057997E-001
 2.2221000E+003, 6.7032073E+002, 6.8901836E-002, 4.4768001E-001
 2.2231000E+003, 6.7049007E+002, 6.6236133E-002, 4.6698603E-001
 2.2241000E+003, 6.7066442E+002, 6.3651159E-002, 4.2229671E-001
 2.2251000E+003, 6.7083397E+002, 6.1146534E-002, 4.0929346E-001
 2.2261000E+003, 6.7100483E+002, 5.8719125E-002, 3.9738284E-001
 2.2271000E+003, 6.7116146E+002, 5.6368549E-002, 3.8533494E-001
 2.2281000E+003, 6.7133261E+002, 5.4092894E-002, 3.7414463E-001
 2.2291000E+003, 6.7151724E+002, 5.1891172E-002, 3.9525543E-001
 2.2301000E+003, 6.7163536E+002, 2.0155741E-002, 1.2895771E-001
 2.2311000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2321000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2331000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2341000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2351000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2361000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2371000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2381000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2391000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2401000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2411000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2421000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2431000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2441000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2451000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2461000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2471000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2481000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2491000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2501000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2511000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2521000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2531000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2541000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2551000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2561000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2571000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2581000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2591000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2601000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2611000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2621000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2631000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2641000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2651000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2661000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2671000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2681000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2691000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2701000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2711000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2721000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2731000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2741000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2751000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2761000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2771000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2781000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2791000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2801000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2811000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2821000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2831000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2841000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2851000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2861000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2871000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2881000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2891000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2901000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2911000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2921000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2931000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2941000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2951000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2961000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2971000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2981000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.2991000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3001000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3011000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3021000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3031000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3041000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3051000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3061000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3071000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3081000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3091000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3101000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3111000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3121000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3131000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3141000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3151000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3161000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3171000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3181000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3191000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3201000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3211000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3221000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3231000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3241000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3251000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3261000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3271000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3281000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3291000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3301000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3311000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3321000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3331000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3341000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3351000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3361000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3371000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3381000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3391000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3401000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3411000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3421000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3431000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3441000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3451000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3461000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3471000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3481000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3491000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3501000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3511000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3521000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3531000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3541000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3551000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3561000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3571000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3581000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3591000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3601000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3611000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3621000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3631000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3641000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3651000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3661000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3671000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3681000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3691000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3701000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3711000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3721000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3731000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3741000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3751000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3761000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3771000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3781000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3791000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3801000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3811000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3821000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3831000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3841000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3851000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3861000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3871000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3881000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3891000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3901000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3911000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3921000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3931000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3941000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3951000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3961000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3971000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3981000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.3991000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4001000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4011000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4021000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4031000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4041000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4051000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4061000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4071000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4081000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4091000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4101000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4111000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4121000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4131000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4141000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4151000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4161000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4171000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4181000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4191000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4201000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4211000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4221000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4231000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4241000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4251000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4261000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4271000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4281000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 2.4291000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
