s,C,m
 1.600E+03, 1.091E+02, 5.209E-01
 1.610E+03, 1.096E+02, 5.256E-01
 1.620E+03, 1.086E+02, 5.429E-01
 1.630E+03, 1.104E+02, 5.802E-01
 1.640E+03, 1.134E+02, 5.799E-01
 1.650E+03, 1.130E+02, 5.570E-01
 1.660E+03, 1.130E+02, 5.208E-01
 1.670E+03, 1.125E+02, 5.213E-01
 1.680E+03, 1.136E+02, 5.265E-01
 1.690E+03, 1.125E+02, 5.002E-01
 1.700E+03, 1.125E+02, 5.040E-01
 1.710E+03, 1.123E+02, 5.580E-01
 1.720E+03, 1.058E+02, 6.142E-01
 1.730E+03, 1.054E+02, 5.976E-01
 1.740E+03, 1.097E+02, 4.846E-01
 1.750E+03, 1.109E+02, 4.314E-01
 1.760E+03, 1.116E+02, 5.338E-01
 1.770E+03, 1.121E+02, 6.292E-01
 1.780E+03, 1.141E+02, 6.057E-01
 1.790E+03, 1.168E+02, 5.435E-01
 1.800E+03, 1.121E+02, 6.188E-01
