s,C,m
 1.600E+03, 1.289E+02, 5.133E-01
 1.610E+03, 1.331E+02, 4.992E-01
 1.620E+03, 1.322E+02, 5.150E-01
 1.630E+03, 1.311E+02, 4.906E-01
 1.640E+03, 1.320E+02, 4.811E-01
 1.650E+03, 1.322E+02, 4.377E-01
 1.660E+03, 1.326E+02, 4.350E-01
 1.670E+03, 1.317E+02, 4.957E-01
 1.680E+03, 1.342E+02, 4.817E-01
 1.690E+03, 1.362E+02, 5.328E-01
 1.700E+03, 1.308E+02, 4.929E-01
 1.710E+03, 1.335E+02, 4.749E-01
 1.720E+03, 1.384E+02, 5.224E-01
 1.730E+03, 1.376E+02, 5.272E-01
 1.740E+03, 1.350E+02, 5.378E-01
 1.750E+03, 1.341E+02, 5.198E-01
 1.760E+03, 1.278E+02, 5.284E-01
 1.770E+03, 1.331E+02, 5.392E-01
 1.780E+03, 1.350E+02, 4.488E-01
 1.790E+03, 1.378E+02, 4.602E-01
 1.800E+03, 1.336E+02, 5.468E-01
