s,C,m
 1.600E+03, 1.405E+02, 8.743E-01
 1.610E+03, 1.434E+02, 9.018E-01
 1.620E+03, 1.374E+02, 8.733E-01
 1.630E+03, 1.421E+02, 8.432E-01
 1.640E+03, 1.377E+02, 8.751E-01
 1.650E+03, 1.453E+02, 9.195E-01
 1.660E+03, 1.361E+02, 9.178E-01
 1.670E+03, 1.372E+02, 8.878E-01
 1.680E+03, 1.410E+02, 8.361E-01
 1.690E+03, 1.380E+02, 8.814E-01
 1.700E+03, 1.347E+02, 8.597E-01
 1.710E+03, 1.354E+02, 9.225E-01
 1.720E+03, 1.449E+02, 9.341E-01
 1.730E+03, 1.418E+02, 8.974E-01
 1.740E+03, 1.443E+02, 8.901E-01
 1.750E+03, 1.448E+02, 9.202E-01
 1.760E+03, 1.493E+02, 9.780E-01
 1.770E+03, 1.353E+02, 9.686E-01
 1.780E+03, 1.418E+02, 8.847E-01
 1.790E+03, 1.449E+02, 9.396E-01
 1.800E+03, 1.492E+02, 9.929E-01
