s,C,m
 9.700E+02, 2.181E+02, 6.181E-01
 9.801E+02, 2.111E+02, 5.759E-01
 9.901E+02, 2.157E+02, 6.579E-01
 1.000E+03, 2.079E+02, 5.896E-01
 1.010E+03, 2.069E+02, 5.612E-01
 1.020E+03, 2.093E+02, 5.815E-01
 1.030E+03, 2.185E+02, 5.805E-01
 1.040E+03, 2.164E+02, 6.060E-01
 1.050E+03, 2.083E+02, 6.415E-01
 1.060E+03, 2.116E+02, 5.524E-01
 1.070E+03, 2.087E+02, 5.377E-01
 1.080E+03, 2.094E+02, 4.954E-01
 1.090E+03, 2.141E+02, 5.349E-01
 1.100E+03, 2.143E+02, 4.357E-01
 1.110E+03, 2.191E+02, 4.563E-01
 1.120E+03, 2.188E+02, 4.664E-01
 1.130E+03, 2.217E+02, 5.234E-01
 1.140E+03, 2.178E+02, 5.765E-01
 1.150E+03, 2.201E+02, 5.280E-01
 1.160E+03, 2.203E+02, 3.829E-01
 1.170E+03, 2.191E+02, 5.074E-01
 1.180E+03, 2.263E+02, 7.372E-01
 1.190E+03, 2.138E+02, 5.488E-01
 1.200E+03, 2.173E+02, 5.677E-01
 1.210E+03, 2.185E+02, 4.985E-01
 1.220E+03, 2.198E+02, 3.978E-01
 1.230E+03, 2.234E+02, 5.415E-01
 1.240E+03, 2.201E+02, 5.588E-01
 1.250E+03, 2.189E+02, 7.534E-01
 1.260E+03, 2.158E+02, 4.955E-01
 1.270E+03, 2.139E+02, 4.419E-01
 1.280E+03, 2.198E+02, 4.629E-01
 1.290E+03, 2.254E+02, 5.438E-01
 1.300E+03, 2.282E+02, 4.524E-01
 1.310E+03, 2.274E+02, 5.616E-01
 1.320E+03, 2.256E+02, 5.540E-01
 1.330E+03, 2.238E+02, 3.763E-01
 1.340E+03, 2.293E+02, 3.753E-01
 1.350E+03, 2.282E+02, 3.754E-01
 1.360E+03, 2.260E+02, 4.188E-01
 1.370E+03, 2.258E+02, 5.215E-01
 1.380E+03, 2.285E+02, 5.007E-01
 1.390E+03, 2.292E+02, 4.643E-01
 1.400E+03, 2.283E+02, 4.682E-01
 1.410E+03, 2.246E+02, 4.685E-01
 1.420E+03, 2.206E+02, 3.277E-01
 1.430E+03, 2.219E+02, 3.614E-01
 1.440E+03, 2.242E+02, 4.104E-01
 1.450E+03, 2.293E+02, 4.041E-01
 1.460E+03, 2.339E+02, 4.511E-01
 1.470E+03, 2.329E+02, 4.345E-01
 1.480E+03, 2.306E+02, 4.174E-01
 1.490E+03, 2.339E+02, 4.415E-01
 1.500E+03, 2.291E+02, 4.992E-01
 1.510E+03, 2.306E+02, 5.150E-01
 1.520E+03, 2.334E+02, 4.944E-01
 1.530E+03, 2.250E+02, 3.720E-01
 1.540E+03, 2.298E+02, 5.461E-01
 1.550E+03, 2.316E+02, 5.546E-01
 1.560E+03, 2.348E+02, 4.576E-01
 1.570E+03, 2.350E+02, 3.767E-01
 1.580E+03, 2.266E+02, 3.478E-01
 1.590E+03, 2.283E+02, 2.934E-01
 1.600E+03, 2.311E+02, 3.322E-01
 1.610E+03, 2.310E+02, 4.433E-01
 1.620E+03, 2.294E+02, 3.326E-01
 1.630E+03, 2.346E+02, 4.681E-01
 1.640E+03, 2.350E+02, 3.308E-01
 1.650E+03, 2.388E+02, 3.703E-01
 1.660E+03, 2.279E+02, 3.550E-01
 1.670E+03, 2.343E+02, 3.939E-01
 1.680E+03, 2.359E+02, 3.379E-01
 1.690E+03, 2.386E+02, 3.587E-01
 1.700E+03, 2.371E+02, 4.000E-01
 1.710E+03, 2.272E+02, 3.871E-01
 1.720E+03, 2.310E+02, 3.928E-01
 1.730E+03, 2.307E+02, 4.244E-01
 1.740E+03, 2.292E+02, 4.753E-01
 1.750E+03, 2.327E+02, 3.623E-01
 1.760E+03, 2.358E+02, 3.828E-01
 1.770E+03, 2.362E+02, 5.089E-01
 1.780E+03, 2.355E+02, 5.133E-01
 1.790E+03, 2.348E+02, 4.202E-01
 1.800E+03, 2.392E+02, 3.617E-01
