s,C,C,C
2740,491.8,278.3,205.8
2760,506.1,286.8,212.1
2780,517.7,290.2,216.6
2800,534.5,294.8,221.3
2820,549.4,301.9,226.2
2840,560.5,309.7,230.7
2860,570.5,312.5,234.5
2880,575.4,314.3,236.4
2900,585.7,317.3,237.0
2920,589.5,318.4,237.9
2940,588.9,319.8,236.5
2960,589.6,319.3,239.5
2980,591.3,319.9,240.1
3000,590.2,323.1,242.4
3020,585.4,322.8,242.6
3040,580.0,319.7,242.4
3060,579.8,322.5,243.2
3080,582.0,325.0,244.4
3100,581.2,326.1,245.6
3120,579.1,325.1,246.8
3140,582.1,326.0,247.3
3160,583.1,325.8,249.2
3180,588.4,325.8,248.0
3200,587.6,326.9,247.6
3220,592.7,325.6,246.1
3240,597.0,329.8,245.9
3260,603.3,334.3,247.9
3280,604.6,331.1,248.1
3300,602.4,329.7,247.8
3320,606.0,335.5,248.2
3340,605.4,338.7,249.1
3360,601.2,337.6,247.9
3380,599.5,337.8,247.7
3400,593.3,339.1,247.8
3420,595.1,337.9,249.4
3440,598.3,340.0,252.1
3460,599.9,337.8,252.9
3480,601.0,340.1,253.1
3500,602.9,342.4,253.8
3520,585.0,338.2,253.0
3540,542.8,317.3,244.7
3560,499.6,298.5,234.9
3580,460.1,281.7,227.1
3600,419.5,263.9,218.2
3620,376.9,245.1,209.9
3640,332.3,228.5,199.3
3660,284.0,209.6,188.4
3680,236.0,192.1,178.7
3700,189.9,170.9,167.9
3720,162.4,151.4,156.6
3740,154.0,140.3,148.3
3760,147.2,137.0,144.6
3780,141.1,134.6,141.5
3800,134.6,131.7,138.6
3820,127.7,128.9,135.9
3840,122.2,126.2,133.4
3860,117.4,123.1,131.1
3880,114.6,119.9,128.8
3900,112.0,117.4,126.5
3920,109.9,115.2,124.3
3940,106.4,113.3,122.2
3960,103.1,111.1,120.2
3980,100.2,109.2,118.2
4000, 97.6,107.3,116.3
4020, 95.6,105.5,114.5
4040, 93.8,103.8,112.6
4060, 90.1,102.2,110.8
4080, 88.2,101.0,109.1
4100, 86.5, 99.8,107.4
4120, 85.7, 99.0,106.6
4140, 83.9, 98.3,105.7
4160, 83.4, 97.6,104.8
4180, 82.4, 97.0,103.8
4200, 82.6, 96.4,103.1
