s,C,C,C
2240,198.0,123.1,103.4
2260,196.8,123.9,104.1
2280,195.4,124.5,105.3
2300,196.6,125.2,105.3
2320,200.0,125.2,105.0
2340,201.3,123.9,104.9
2360,202.1,124.6,104.9
2380,202.2,125.2,104.6
2400,198.9,124.7,105.5
2420,198.0,124.8,105.2
2440,199.4,125.7,106.1
2460,199.0,126.0,105.8
2480,199.8,126.1,105.4
2500,199.6,125.9,105.4
2520,198.9,126.2,105.4
2540,197.8,125.7,105.5
2560,199.9,125.8,105.6
2580,204.9,126.1,103.8
2600,204.5,126.1,104.4
2620,205.4,128.0,104.5
2640,196.7,124.0,103.7
2660,199.6,125.0,103.9
2680,201.5,123.2,105.1
2700,203.8,126.9,106.5
2720,210.9,126.4,106.9
2740,217.4,127.7,107.0
2760,228.0,132.1,109.7
2780,238.6,137.3,112.3
2800,249.4,142.2,117.5
2820,258.0,146.0,119.6
2840,267.3,151.3,121.5
2860,283.9,161.9,127.8
2880,284.0,163.4,129.1
2900,295.1,170.8,133.0
2920,300.5,177.7,134.8
2940,311.8,182.9,137.5
2960,314.2,185.4,139.1
2980,314.5,189.0,141.5
3000,309.7,187.9,142.3
3020,299.9,183.3,142.5
3040,301.6,182.8,143.6
3060,303.7,184.9,145.2
3080,304.8,182.0,143.9
3100,305.3,180.8,144.2
3120,295.3,176.1,142.5
3140,293.0,173.2,143.3
3160,295.3,175.2,144.0
3180,292.1,172.2,144.4
3200,290.4,169.0,143.3
3220,289.9,168.3,142.2
3240,292.4,169.5,142.0
3260,295.0,170.5,142.6
3280,291.0,167.0,141.8
3300,290.5,166.2,142.1
3320,285.2,168.1,143.4
3340,282.5,170.0,143.5
3360,279.0,167.4,142.3
3380,279.2,163.2,140.7
3400,285.0,160.1,140.1
3420,287.6,161.9,140.7
3440,294.9,162.4,141.6
3460,303.9,165.5,142.0
3480,308.7,166.6,141.2
3500,309.3,165.5,141.2
3520,313.8,167.4,141.4
3540,332.0,177.9,145.3
3560,353.8,186.3,152.0
3580,373.3,197.9,160.8
3600,389.4,212.5,168.8
3620,405.8,228.1,179.3
3640,424.6,236.1,184.2
3660,439.4,248.1,192.0
3680,449.3,258.9,201.3
3700,461.0,271.0,210.6
3720,473.0,283.2,217.7
3740,495.1,297.6,227.9
3760,504.9,305.4,233.8
3780,507.9,309.9,236.3
3800,511.1,315.2,238.2
3820,497.3,309.3,238.1
3840,495.8,306.6,239.0
3860,503.5,312.0,242.9
3880,503.5,310.6,242.7
3900,500.8,309.2,242.2
3920,500.8,313.5,245.3
3940,506.3,317.5,247.5
3960,519.4,318.9,250.5
3980,509.1,313.5,247.8
4000,525.8,319.9,250.7
4020,530.4,322.4,252.3
4040,532.8,324.9,253.1
4060,527.3,322.3,254.0
4080,530.6,326.8,256.2
4100,530.7,325.9,257.3
4120,540.6,329.5,259.5
4140,535.4,330.2,258.8
4160,541.1,330.3,259.2
4180,537.6,330.2,260.9
4200,536.2,329.3,263.4
4220,535.1,330.0,265.3
4240,534.1,328.3,265.7
4260,539.9,328.4,269.1
4280,546.3,333.0,270.0
4300,551.0,334.8,271.3
4320,550.0,336.5,272.5
4340,543.8,339.2,271.7
4360,554.3,338.0,273.6
4380,554.9,343.2,276.5
4400,554.5,345.4,276.4
4420,563.6,349.4,276.8
4440,539.6,338.7,270.2
4460,513.4,329.2,263.5
4480,480.1,315.9,253.9
4500,447.6,299.6,244.9
4520,408.9,280.0,233.7
4540,373.4,265.0,224.5
4560,345.7,250.0,216.0
4580,308.7,230.8,204.8
4600,276.0,210.0,192.7
4620,241.2,186.6,179.3
4640,206.1,170.4,169.7
4660,186.6,159.5,162.8
4680,175.0,151.4,158.4
4700,169.0,146.0,154.7
4720,162.2,142.0,151.2
4740,155.8,138.7,147.9
4760,150.0,135.4,144.8
4780,144.7,132.6,141.6
4800,138.8,129.7,138.8
4820,135.0,126.9,135.9
4840,131.0,124.5,133.2
4860,127.0,122.0,130.8
4880,124.2,119.6,128.6
4900,119.9,117.5,126.5
4920,116.4,115.5,124.5
4940,113.8,113.7,122.5
4960,110.1,111.8,120.8
4980,106.8,110.2,119.1
5000,104.5,108.4,117.6
5020,102.6,107.0,116.1
5040,100.2,105.4,114.6
5060, 97.5,103.9,113.1
5080, 95.7,102.7,111.6
5100, 93.6,101.4,110.1
5120, 91.8,100.4,108.7
5140, 89.8, 99.1,107.2
5160, 88.5, 98.1,105.9
5180, 87.8, 97.0,104.5
5200, 85.8, 95.9,103.1
5220, 83.7, 94.9,101.8
5240, 82.5, 93.8,100.7
5260, 81.2, 92.7, 99.6
5280, 80.5, 91.6, 98.5
5300, 80.3, 90.7, 97.5
5320, 79.8, 90.3, 96.9
5340, 79.4, 89.7, 96.3
5360, 79.2, 89.3, 95.8
5380, 77.7, 88.7, 95.2
5400, 76.2, 88.3, 94.8
