s,C,C,C
1180,181.0,105.5, 79.4
1200,183.5,106.3, 80.5
1220,184.5,107.2, 81.0
1240,185.1,107.6, 81.2
1260,185.3,108.4, 82.1
1280,183.4,108.6, 82.3
1300,180.3,107.6, 81.8
1320,178.4,104.6, 80.6
1340,177.7,104.6, 80.2
1360,174.2,103.5, 79.9
1380,176.7,104.9, 80.9
1400,177.5,105.3, 80.9
1420,177.7,106.9, 81.3
1440,177.4,108.0, 82.5
1460,176.5,107.6, 82.9
1480,176.9,107.5, 82.6
1500,179.1,107.9, 82.8
1520,181.6,108.9, 83.4
1540,181.0,109.7, 84.8
1560,179.3,109.6, 85.3
1580,178.3,109.1, 85.1
1600,176.0,108.8, 85.1
1620,174.6,109.0, 85.6
1640,172.5,108.9, 86.0
1660,172.5,107.9, 85.0
1680,171.6,108.4, 85.6
1700,170.5,109.1, 86.6
1720,171.5,109.4, 87.0
1740,176.5,110.5, 88.4
1760,170.6,108.2, 86.8
1780,163.8,103.8, 84.5
1800,155.8, 99.5, 82.6
1820,154.0, 95.8, 80.8
1840,156.6, 92.6, 79.4
1860,154.9, 89.4, 77.9
1880,152.7, 85.3, 76.4
1900,150.5, 81.6, 74.2
1920,157.0, 84.0, 75.4
1940,164.5, 86.4, 76.8
1960,170.4, 86.9, 76.9
1980,172.7, 87.9, 77.3
2000,175.1, 89.1, 78.5
2020,177.6, 93.2, 81.3
2040,174.4, 94.0, 82.1
2060,172.1, 92.9, 81.1
2080,174.2, 93.6, 81.2
2100,177.9, 94.7, 82.4
2120,177.6, 97.0, 84.7
2140,176.0, 96.0, 84.5
2160,179.6, 96.6, 85.3
2180,191.8,104.6, 90.4
2200,201.2,113.1, 94.1
2220,212.6,120.6, 98.2
2240,213.4,126.4,100.1
2260,217.5,130.3,102.2
2280,216.5,130.7,102.7
2300,217.4,129.9,102.7
2320,229.7,136.5,106.0
2340,232.9,138.3,106.5
2360,234.6,137.9,107.5
2380,230.7,138.3,108.2
2400,230.3,137.9,108.5
2420,216.5,131.4,106.2
2440,204.1,124.2,103.0
2460,195.8,116.7,100.1
2480,189.4,112.1, 98.3
2500,192.6,112.2, 99.0
2520,193.4,112.8,100.1
2540,186.5,106.0, 97.5
2560,179.8, 99.4, 95.4
2580,176.3, 98.9, 91.6
2600,185.2,100.2, 88.1
2620,193.2,101.3, 87.9
2640,203.9,103.1, 89.1
2660,207.4,103.1, 95.6
2680,214.4,109.1,103.2
2700,221.8,111.3,104.9
2720,228.0,131.7,115.5
2740,245.0,142.5,121.6
2760,260.5,153.6,128.8
2780,277.3,168.3,136.5
2800,288.4,176.5,142.6
2820,312.0,193.4,152.2
2840,321.6,198.5,156.6
2860,340.3,213.4,164.2
2880,336.0,204.6,157.6
2900,337.1,213.0,160.2
2920,344.1,222.5,164.9
2940,340.0,217.2,163.8
2960,342.9,217.5,164.9
2980,344.2,215.0,162.2
3000,353.8,219.6,166.7
3020,348.3,216.5,164.8
3040,353.3,220.2,167.3
3060,351.6,220.9,167.9
3080,351.1,225.5,172.0
3100,362.8,234.8,177.7
3120,360.3,227.0,178.2
3140,369.2,228.0,181.6
3160,370.1,227.4,183.1
3180,375.2,228.9,184.6
3200,368.4,225.6,185.0
3220,368.3,226.3,183.9
3240,373.3,230.4,186.2
3260,372.9,230.1,184.3
3280,381.1,236.2,187.4
3300,366.9,221.2,179.7
3320,373.4,222.2,180.4
3340,365.2,216.9,176.7
3360,370.1,221.7,177.2
3380,363.8,218.1,175.1
3400,360.6,221.2,175.9
3420,368.5,228.2,179.1
3440,366.2,225.5,180.8
3460,376.9,228.5,182.8
3480,363.5,218.6,180.3
3500,361.0,217.2,181.6
3520,373.8,229.2,188.8
3540,348.4,220.9,184.4
3560,335.5,216.7,180.7
3580,303.5,201.5,172.9
3600,285.3,193.4,166.7
3620,262.9,181.3,159.5
3640,247.4,171.8,153.7
3660,222.2,157.6,143.4
3680,199.8,147.9,136.7
3700,186.4,139.7,130.7
3720,173.5,130.7,123.1
3740,146.9,113.3,112.2
3760,137.2,108.4,110.4
3780,133.9,105.9,108.7
3800,129.9,103.4,106.9
3820,125.9,100.6,105.1
3840,122.1, 98.4,103.4
3860,119.1, 96.4,101.7
3880,115.0, 93.9,100.1
3900,111.5, 91.6, 98.5
3920,108.8, 90.3, 97.0
3940,106.2, 88.8, 95.6
3960,104.2, 87.2, 94.3
3980,102.4, 85.9, 93.0
4000,100.1, 84.8, 91.8
4020, 98.3, 83.6, 90.6
4040, 97.1, 82.8, 89.5
4060, 95.5, 81.8, 88.2
4080, 93.9, 80.6, 87.0
4100, 91.8, 79.5, 85.9
4120, 91.6, 79.0, 85.4
4140, 90.6, 78.6, 84.9
4160, 89.6, 78.3, 84.3
4180, 88.8, 78.1, 83.8
4200, 87.2, 77.7, 83.3
