s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 2.800E+002, 6.526E+001, 5.527E+001, 3.905E+001, 2.859E+001, 2.636E+001, 2.629E+001, 2.686E+001, 2.813E+001, 2.993E+001, 2.769E+001, 7.092E+001, 7.462E+001, 6.286E+001, 3.910E+001, 2.624E+001, 2.470E+001, 2.404E+001, 2.386E+001, 2.381E+001, 2.442E+001, 3.821E+001, 1.354E+002, 1.580E+002, 1.504E+002, 1.489E+002, 1.584E+002, 1.766E+002, 1.990E+002, 2.113E+002, 2.436E+002, 2.874E+002, 2.194E+001, 4.038E+001, 3.615E+001, 2.354E+001, 1.915E+001, 1.876E+001, 1.860E+001, 1.861E+001, 1.861E+001, 1.866E+001, 1.878E+001, 9.994E+001, 9.995E+001, 9.957E+001, 9.941E+001, 1.024E+002, 1.039E+002, 1.051E+002, 7.834E+001, 1.022E+002, 1.334E+002, 8.321E+001, 8.637E+001, 1.165E+002, 1.070E+002, 7.872E+001, 7.999E+001, 9.148E+001, 8.560E+001, 7.125E+001, 6.766E+001, 6.801E+001, 6.168E+001, 4.565E+001, 9.926E+001, 8.404E+001, 6.677E+001, 6.745E+001, 5.251E+001, 9.198E+001, 5.576E+001, 5.949E+001, 5.436E+001, 4.423E+001, 4.749E+001, 5.087E+001, 5.049E+001, 4.250E+001, 2.074E-001, 3.889E-004, 8.778E-009, 1.917E-001, 6.892E-003, 2.040E-005, 4.000E+000
 2.900E+002, 5.966E+001, 4.729E+001, 3.001E+001, 2.847E+001, 2.659E+001, 2.557E+001, 2.575E+001, 2.646E+001, 2.804E+001, 2.805E+001, 7.522E+001, 7.633E+001, 5.596E+001, 3.009E+001, 2.421E+001, 2.333E+001, 2.330E+001, 2.347E+001, 2.338E+001, 2.341E+001, 3.887E+001, 1.365E+002, 1.606E+002, 1.543E+002, 1.533E+002, 1.604E+002, 1.751E+002, 1.901E+002, 1.987E+002, 2.139E+002, 2.403E+002, 2.209E+001, 4.045E+001, 3.825E+001, 2.328E+001, 1.898E+001, 1.879E+001, 1.868E+001, 1.873E+001, 1.879E+001, 1.911E+001, 1.940E+001, 1.028E+002, 1.026E+002, 1.025E+002, 1.036E+002, 1.059E+002, 1.076E+002, 1.068E+002, 7.098E+001, 1.038E+002, 1.335E+002, 9.018E+001, 8.326E+001, 1.052E+002, 1.159E+002, 8.943E+001, 8.367E+001, 9.259E+001, 8.702E+001, 7.140E+001, 6.690E+001, 6.507E+001, 6.776E+001, 5.301E+001, 1.014E+002, 8.289E+001, 7.079E+001, 5.837E+001, 5.858E+001, 1.078E+002, 5.811E+001, 5.327E+001, 5.403E+001, 4.623E+001, 4.786E+001, 4.612E+001, 4.507E+001, 3.987E+001, 2.072E-001, 3.878E-004, 6.834E-009, 1.927E-001, 6.561E-003, 1.936E-005, 4.000E+000
 3.000E+002, 5.656E+001, 4.469E+001, 2.586E+001, 2.402E+001, 2.406E+001, 2.421E+001, 2.452E+001, 2.595E+001, 2.747E+001, 2.839E+001, 7.449E+001, 7.118E+001, 4.959E+001, 3.206E+001, 2.531E+001, 2.390E+001, 2.373E+001, 2.387E+001, 2.395E+001, 2.381E+001, 3.951E+001, 1.345E+002, 1.559E+002, 1.500E+002, 1.462E+002, 1.516E+002, 1.688E+002, 1.903E+002, 2.025E+002, 2.314E+002, 2.666E+002, 2.224E+001, 4.096E+001, 3.677E+001, 2.277E+001, 1.932E+001, 1.916E+001, 1.900E+001, 1.896E+001, 1.899E+001, 1.920E+001, 1.952E+001, 1.020E+002, 1.007E+002, 9.900E+001, 9.836E+001, 9.784E+001, 9.873E+001, 9.877E+001, 7.163E+001, 1.037E+002, 1.309E+002, 8.976E+001, 8.056E+001, 1.014E+002, 1.171E+002, 8.293E+001, 7.775E+001, 8.817E+001, 9.034E+001, 7.029E+001, 6.911E+001, 6.749E+001, 6.754E+001, 5.867E+001, 9.380E+001, 8.178E+001, 7.001E+001, 6.587E+001, 6.235E+001, 1.043E+002, 6.056E+001, 5.314E+001, 5.748E+001, 4.864E+001, 5.001E+001, 4.649E+001, 4.927E+001, 4.410E+001, 2.070E-001, 3.978E-004, 3.874E-008, 1.917E-001, 7.022E-003, 2.081E-005, 4.000E+000
 3.100E+002, 6.886E+001, 5.603E+001, 3.385E+001, 2.642E+001, 2.526E+001, 2.497E+001, 2.497E+001, 2.562E+001, 2.676E+001, 2.872E+001, 7.267E+001, 6.965E+001, 5.100E+001, 2.968E+001, 2.617E+001, 2.522E+001, 2.364E+001, 2.334E+001, 2.364E+001, 2.381E+001, 4.011E+001, 1.316E+002, 1.485E+002, 1.441E+002, 1.427E+002, 1.503E+002, 1.635E+002, 1.808E+002, 1.910E+002, 2.144E+002, 2.432E+002, 2.238E+001, 4.023E+001, 3.430E+001, 2.248E+001, 2.022E+001, 1.962E+001, 1.891E+001, 1.885E+001, 1.890E+001, 1.900E+001, 1.921E+001, 1.088E+002, 1.090E+002, 1.070E+002, 1.051E+002, 1.041E+002, 1.053E+002, 1.049E+002, 7.316E+001, 1.086E+002, 1.199E+002, 9.125E+001, 7.609E+001, 9.830E+001, 1.084E+002, 8.249E+001, 7.700E+001, 9.293E+001, 9.527E+001, 6.780E+001, 6.731E+001, 7.275E+001, 7.611E+001, 6.043E+001, 9.086E+001, 8.112E+001, 7.101E+001, 7.471E+001, 7.026E+001, 9.632E+001, 5.273E+001, 5.866E+001, 6.146E+001, 5.504E+001, 4.911E+001, 5.201E+001, 5.267E+001, 4.824E+001, 2.070E-001, 4.072E-004, 6.816E-008, 1.902E-001, 7.400E-003, 2.200E-005, 4.000E+000
 3.200E+002, 6.349E+001, 4.963E+001, 3.261E+001, 2.460E+001, 2.408E+001, 2.408E+001, 2.412E+001, 2.453E+001, 2.527E+001, 2.902E+001, 7.368E+001, 7.548E+001, 6.319E+001, 4.300E+001, 3.110E+001, 2.806E+001, 2.442E+001, 2.359E+001, 2.306E+001, 2.316E+001, 4.067E+001, 1.343E+002, 1.495E+002, 1.434E+002, 1.375E+002, 1.420E+002, 1.561E+002, 1.742E+002, 1.850E+002, 2.108E+002, 2.467E+002, 2.252E+001, 3.911E+001, 3.515E+001, 2.293E+001, 1.962E+001, 1.915E+001, 1.872E+001, 1.889E+001, 1.898E+001, 1.906E+001, 1.901E+001, 1.040E+002, 1.027E+002, 9.895E+001, 9.856E+001, 9.765E+001, 9.876E+001, 9.865E+001, 7.736E+001, 1.158E+002, 1.398E+002, 9.195E+001, 7.298E+001, 8.848E+001, 1.182E+002, 8.546E+001, 7.254E+001, 8.646E+001, 8.938E+001, 7.317E+001, 6.005E+001, 6.365E+001, 7.181E+001, 6.724E+001, 8.780E+001, 7.912E+001, 5.950E+001, 6.845E+001, 7.094E+001, 1.048E+002, 4.497E+001, 4.963E+001, 5.984E+001, 5.687E+001, 4.186E+001, 4.710E+001, 5.200E+001, 4.990E+001, 2.072E-001, 3.940E-004, 2.598E-008, 1.912E-001, 6.799E-003, 2.012E-005, 4.000E+000
 3.300E+002, 5.338E+001, 4.163E+001, 3.043E+001, 2.614E+001, 2.487E+001, 2.495E+001, 2.496E+001, 2.510E+001, 2.576E+001, 2.932E+001, 7.391E+001, 8.069E+001, 6.811E+001, 4.798E+001, 3.348E+001, 2.793E+001, 2.401E+001, 2.314E+001, 2.276E+001, 2.287E+001, 4.121E+001, 1.432E+002, 1.649E+002, 1.582E+002, 1.610E+002, 1.741E+002, 1.958E+002, 2.218E+002, 2.369E+002, 2.740E+002, 3.234E+002, 2.265E+001, 4.017E+001, 3.801E+001, 2.409E+001, 1.950E+001, 1.903E+001, 1.859E+001, 1.863E+001, 1.865E+001, 1.868E+001, 1.878E+001, 1.007E+002, 9.872E+001, 9.450E+001, 9.361E+001, 9.579E+001, 9.669E+001, 9.768E+001, 9.154E+001, 1.312E+002, 1.256E+002, 8.669E+001, 8.805E+001, 1.052E+002, 1.061E+002, 8.844E+001, 7.123E+001, 8.453E+001, 8.554E+001, 7.693E+001, 6.175E+001, 6.209E+001, 6.954E+001, 6.330E+001, 1.030E+002, 7.897E+001, 6.407E+001, 6.560E+001, 6.530E+001, 1.067E+002, 4.939E+001, 4.874E+001, 5.597E+001, 5.437E+001, 3.999E+001, 4.099E+001, 4.703E+001, 4.835E+001, 2.073E-001, 3.886E-004, 7.982E-009, 1.921E-001, 6.769E-003, 2.002E-005, 4.000E+000
 3.400E+002, 5.889E+001, 4.613E+001, 3.140E+001, 2.702E+001, 2.599E+001, 2.552E+001, 2.552E+001, 2.540E+001, 2.562E+001, 2.960E+001, 7.363E+001, 8.375E+001, 7.046E+001, 4.915E+001, 4.287E+001, 3.767E+001, 2.954E+001, 2.631E+001, 2.316E+001, 2.269E+001, 4.171E+001, 1.440E+002, 1.650E+002, 1.542E+002, 1.445E+002, 1.475E+002, 1.542E+002, 1.654E+002, 1.739E+002, 1.930E+002, 2.215E+002, 2.278E+001, 4.091E+001, 4.149E+001, 2.648E+001, 1.973E+001, 1.909E+001, 1.865E+001, 1.860E+001, 1.859E+001, 1.861E+001, 1.869E+001, 9.894E+001, 9.876E+001, 9.845E+001, 9.935E+001, 1.016E+002, 1.023E+002, 1.027E+002, 8.830E+001, 1.350E+002, 1.230E+002, 8.945E+001, 9.184E+001, 1.053E+002, 1.039E+002, 8.769E+001, 7.892E+001, 8.833E+001, 8.511E+001, 7.477E+001, 6.392E+001, 6.094E+001, 7.199E+001, 6.497E+001, 1.145E+002, 8.087E+001, 6.367E+001, 6.591E+001, 6.737E+001, 1.081E+002, 5.267E+001, 4.810E+001, 5.427E+001, 5.432E+001, 4.371E+001, 3.890E+001, 4.066E+001, 4.896E+001, 2.073E-001, 3.875E-004, 4.985E-009, 1.911E-001, 6.910E-003, 2.046E-005, 4.000E+000
 3.500E+002, 4.966E+001, 3.782E+001, 2.986E+001, 2.553E+001, 2.525E+001, 2.530E+001, 2.557E+001, 2.617E+001, 2.674E+001, 2.986E+001, 7.366E+001, 8.344E+001, 7.183E+001, 5.242E+001, 4.405E+001, 3.557E+001, 2.824E+001, 2.521E+001, 2.323E+001, 2.279E+001, 4.218E+001, 1.479E+002, 1.690E+002, 1.577E+002, 1.535E+002, 1.680E+002, 1.910E+002, 2.222E+002, 2.411E+002, 2.851E+002, 3.365E+002, 2.291E+001, 4.087E+001, 4.065E+001, 2.927E+001, 2.030E+001, 1.919E+001, 1.871E+001, 1.857E+001, 1.856E+001, 1.863E+001, 1.867E+001, 9.150E+001, 9.022E+001, 8.979E+001, 9.145E+001, 9.416E+001, 9.609E+001, 9.866E+001, 8.923E+001, 1.393E+002, 1.343E+002, 8.907E+001, 9.833E+001, 1.048E+002, 9.895E+001, 8.070E+001, 7.887E+001, 8.565E+001, 8.313E+001, 7.337E+001, 6.153E+001, 6.121E+001, 6.444E+001, 6.380E+001, 1.164E+002, 8.155E+001, 6.181E+001, 5.415E+001, 6.638E+001, 1.026E+002, 5.170E+001, 4.388E+001, 4.629E+001, 5.242E+001, 4.093E+001, 3.453E+001, 3.361E+001, 4.301E+001, 2.072E-001, 3.929E-004, 2.195E-008, 1.929E-001, 6.253E-003, 1.840E-005, 4.000E+000
 3.600E+002, 5.616E+001, 4.312E+001, 2.537E+001, 2.334E+001, 2.339E+001, 2.361E+001, 2.387E+001, 2.451E+001, 2.537E+001, 3.012E+001, 7.250E+001, 8.249E+001, 7.438E+001, 5.569E+001, 4.438E+001, 3.716E+001, 3.172E+001, 2.928E+001, 2.544E+001, 2.305E+001, 4.264E+001, 1.351E+002, 1.313E+002, 1.216E+002, 1.190E+002, 1.245E+002, 1.356E+002, 1.522E+002, 1.631E+002, 1.901E+002, 2.217E+002, 2.303E+001, 4.058E+001, 3.673E+001, 2.571E+001, 1.981E+001, 1.906E+001, 1.891E+001, 1.908E+001, 1.919E+001, 1.945E+001, 1.965E+001, 9.631E+001, 9.540E+001, 9.479E+001, 9.459E+001, 9.573E+001, 9.607E+001, 9.557E+001, 9.670E+001, 1.362E+002, 1.106E+002, 8.515E+001, 9.328E+001, 1.106E+002, 9.534E+001, 7.614E+001, 7.638E+001, 8.076E+001, 8.284E+001, 7.244E+001, 6.188E+001, 6.381E+001, 6.061E+001, 6.301E+001, 1.129E+002, 8.198E+001, 6.576E+001, 6.182E+001, 6.434E+001, 8.977E+001, 5.338E+001, 5.136E+001, 4.144E+001, 5.237E+001, 4.581E+001, 4.275E+001, 3.608E+001, 3.702E+001, 2.073E-001, 3.908E-004, 1.517E-008, 1.919E-001, 6.902E-003, 2.043E-005, 4.000E+000
 3.700E+002, 5.974E+001, 4.751E+001, 2.579E+001, 2.321E+001, 2.314E+001, 2.351E+001, 2.372E+001, 2.453E+001, 2.552E+001, 3.036E+001, 6.971E+001, 7.574E+001, 6.956E+001, 5.552E+001, 4.397E+001, 3.768E+001, 3.539E+001, 3.263E+001, 2.539E+001, 2.262E+001, 4.309E+001, 1.276E+002, 1.195E+002, 1.093E+002, 1.041E+002, 1.015E+002, 1.026E+002, 1.082E+002, 1.139E+002, 1.303E+002, 1.621E+002, 2.314E+001, 3.912E+001, 3.378E+001, 2.477E+001, 2.040E+001, 2.048E+001, 2.070E+001, 2.086E+001, 2.091E+001, 2.097E+001, 2.119E+001, 9.403E+001, 9.466E+001, 9.525E+001, 9.534E+001, 9.676E+001, 9.714E+001, 9.702E+001, 9.246E+001, 1.351E+002, 9.765E+001, 7.260E+001, 8.990E+001, 1.146E+002, 9.044E+001, 6.968E+001, 7.501E+001, 8.603E+001, 8.343E+001, 7.036E+001, 6.332E+001, 7.268E+001, 6.448E+001, 6.262E+001, 1.056E+002, 8.301E+001, 6.715E+001, 6.811E+001, 6.534E+001, 8.311E+001, 5.201E+001, 5.899E+001, 5.114E+001, 5.201E+001, 4.716E+001, 5.102E+001, 4.176E+001, 4.127E+001, 2.075E-001, 3.866E-004, 1.105E-009, 1.924E-001, 6.565E-003, 1.938E-005, 4.000E+000
 3.800E+002, 5.368E+001, 4.147E+001, 2.456E+001, 2.281E+001, 2.300E+001, 2.332E+001, 2.348E+001, 2.417E+001, 2.519E+001, 3.060E+001, 6.891E+001, 7.522E+001, 6.724E+001, 5.091E+001, 4.125E+001, 3.565E+001, 3.000E+001, 2.702E+001, 2.297E+001, 2.242E+001, 4.352E+001, 1.338E+002, 1.435E+002, 1.359E+002, 1.358E+002, 1.403E+002, 1.455E+002, 1.534E+002, 1.593E+002, 1.763E+002, 2.028E+002, 2.325E+001, 4.052E+001, 3.450E+001, 2.408E+001, 2.098E+001, 2.107E+001, 2.122E+001, 2.147E+001, 2.156E+001, 2.157E+001, 2.136E+001, 9.230E+001, 9.290E+001, 9.481E+001, 9.564E+001, 9.661E+001, 9.862E+001, 1.005E+002, 8.984E+001, 1.298E+002, 1.191E+002, 8.208E+001, 9.469E+001, 1.091E+002, 8.912E+001, 7.702E+001, 8.002E+001, 8.461E+001, 8.347E+001, 7.018E+001, 6.502E+001, 6.690E+001, 6.965E+001, 6.008E+001, 1.086E+002, 8.603E+001, 6.539E+001, 6.724E+001, 6.669E+001, 9.276E+001, 4.689E+001, 5.278E+001, 5.501E+001, 5.197E+001, 3.756E+001, 4.648E+001, 4.887E+001, 4.136E+001, 2.074E-001, 3.866E-004, 1.393E-009, 1.910E-001, 7.227E-003, 2.145E-005, 4.000E+000
 3.900E+002, 5.650E+001, 4.654E+001, 3.309E+001, 2.711E+001, 2.476E+001, 2.367E+001, 2.352E+001, 2.374E+001, 2.436E+001, 3.082E+001, 6.789E+001, 7.231E+001, 6.140E+001, 4.508E+001, 3.891E+001, 3.398E+001, 2.862E+001, 2.635E+001, 2.313E+001, 2.254E+001, 4.394E+001, 1.338E+002, 1.388E+002, 1.276E+002, 1.208E+002, 1.193E+002, 1.213E+002, 1.311E+002, 1.372E+002, 1.560E+002, 1.810E+002, 2.336E+001, 3.914E+001, 2.982E+001, 2.216E+001, 2.060E+001, 2.053E+001, 2.043E+001, 2.030E+001, 2.028E+001, 2.038E+001, 2.060E+001, 9.262E+001, 9.223E+001, 9.298E+001, 9.405E+001, 9.636E+001, 9.699E+001, 9.682E+001, 9.093E+001, 1.301E+002, 1.259E+002, 8.606E+001, 9.098E+001, 1.076E+002, 8.994E+001, 7.812E+001, 7.756E+001, 7.956E+001, 8.226E+001, 6.731E+001, 6.171E+001, 6.519E+001, 6.824E+001, 5.882E+001, 1.030E+002, 7.947E+001, 6.355E+001, 6.924E+001, 6.751E+001, 9.294E+001, 4.441E+001, 5.416E+001, 6.046E+001, 5.822E+001, 3.861E+001, 4.442E+001, 5.175E+001, 5.052E+001, 2.076E-001, 3.873E-004, 2.225E-009, 1.911E-001, 7.081E-003, 2.100E-005, 4.000E+000
 4.000E+002, 5.984E+001, 5.193E+001, 3.565E+001, 2.775E+001, 2.712E+001, 2.712E+001, 2.698E+001, 2.700E+001, 2.755E+001, 3.102E+001, 6.639E+001, 7.093E+001, 6.308E+001, 4.797E+001, 4.033E+001, 3.293E+001, 2.991E+001, 2.731E+001, 2.311E+001, 2.224E+001, 4.433E+001, 1.271E+002, 1.267E+002, 1.126E+002, 1.040E+002, 1.031E+002, 1.070E+002, 1.124E+002, 1.168E+002, 1.327E+002, 1.499E+002, 2.346E+001, 3.795E+001, 2.930E+001, 2.181E+001, 2.062E+001, 2.054E+001, 2.051E+001, 2.060E+001, 2.062E+001, 2.077E+001, 2.096E+001, 8.960E+001, 8.960E+001, 9.042E+001, 9.124E+001, 9.252E+001, 9.294E+001, 9.248E+001, 9.077E+001, 1.357E+002, 1.154E+002, 8.871E+001, 9.131E+001, 1.024E+002, 8.076E+001, 7.037E+001, 7.789E+001, 8.195E+001, 8.010E+001, 6.555E+001, 5.697E+001, 6.892E+001, 6.817E+001, 5.889E+001, 1.017E+002, 7.841E+001, 6.001E+001, 6.674E+001, 6.433E+001, 8.479E+001, 4.392E+001, 5.700E+001, 6.022E+001, 5.527E+001, 3.696E+001, 4.812E+001, 5.269E+001, 5.076E+001, 2.079E-001, 3.875E-004, 1.329E-009, 1.907E-001, 7.024E-003, 2.082E-005, 4.000E+000
 4.100E+002, 5.567E+001, 4.517E+001, 3.378E+001, 2.620E+001, 2.475E+001, 2.415E+001, 2.409E+001, 2.433E+001, 2.510E+001, 3.121E+001, 6.814E+001, 7.543E+001, 6.499E+001, 5.026E+001, 4.389E+001, 3.533E+001, 3.080E+001, 2.883E+001, 2.536E+001, 2.301E+001, 4.469E+001, 1.305E+002, 1.345E+002, 1.197E+002, 1.108E+002, 1.112E+002, 1.178E+002, 1.266E+002, 1.304E+002, 1.450E+002, 1.644E+002, 2.355E+001, 3.826E+001, 2.997E+001, 2.265E+001, 2.126E+001, 2.106E+001, 2.094E+001, 2.091E+001, 2.088E+001, 2.094E+001, 2.108E+001, 8.671E+001, 8.680E+001, 8.809E+001, 8.907E+001, 9.212E+001, 9.292E+001, 9.360E+001, 9.753E+001, 1.401E+002, 1.092E+002, 7.629E+001, 9.362E+001, 1.022E+002, 8.904E+001, 7.298E+001, 8.357E+001, 8.233E+001, 7.809E+001, 6.905E+001, 5.970E+001, 6.509E+001, 6.595E+001, 5.661E+001, 1.101E+002, 8.041E+001, 6.219E+001, 6.627E+001, 5.983E+001, 8.605E+001, 4.910E+001, 5.616E+001, 5.837E+001, 5.232E+001, 4.031E+001, 4.964E+001, 5.076E+001, 4.894E+001, 2.076E-001, 3.872E-004, 2.140E-009, 1.913E-001, 6.836E-003, 2.023E-005, 4.000E+000
 4.200E+002, 5.174E+001, 4.261E+001, 3.451E+001, 3.103E+001, 3.046E+001, 2.908E+001, 2.852E+001, 2.725E+001, 2.605E+001, 3.137E+001, 6.851E+001, 7.829E+001, 6.613E+001, 5.107E+001, 4.217E+001, 3.725E+001, 2.992E+001, 2.683E+001, 2.403E+001, 2.276E+001, 4.501E+001, 1.351E+002, 1.424E+002, 1.290E+002, 1.218E+002, 1.242E+002, 1.331E+002, 1.445E+002, 1.508E+002, 1.680E+002, 1.905E+002, 2.364E+001, 4.011E+001, 3.568E+001, 2.262E+001, 2.016E+001, 1.991E+001, 1.976E+001, 1.981E+001, 1.981E+001, 1.975E+001, 1.971E+001, 9.400E+001, 9.333E+001, 9.299E+001, 9.348E+001, 9.601E+001, 9.671E+001, 9.881E+001, 9.650E+001, 1.483E+002, 1.194E+002, 8.492E+001, 1.023E+002, 1.101E+002, 9.487E+001, 7.099E+001, 8.527E+001, 8.418E+001, 8.218E+001, 6.787E+001, 6.451E+001, 6.992E+001, 6.713E+001, 5.905E+001, 1.148E+002, 8.133E+001, 6.578E+001, 6.555E+001, 6.320E+001, 8.478E+001, 5.428E+001, 5.803E+001, 5.698E+001, 5.485E+001, 4.830E+001, 4.960E+001, 5.102E+001, 4.960E+001, 2.077E-001, 3.885E-004, 5.598E-009, 1.921E-001, 6.576E-003, 1.942E-005, 4.000E+000
 4.300E+002, 5.435E+001, 4.698E+001, 3.437E+001, 3.007E+001, 2.773E+001, 2.759E+001, 2.769E+001, 2.714E+001, 2.624E+001, 3.152E+001, 6.807E+001, 7.499E+001, 6.818E+001, 5.306E+001, 4.548E+001, 3.695E+001, 2.848E+001, 2.616E+001, 2.243E+001, 2.228E+001, 4.531E+001, 1.295E+002, 1.231E+002, 1.094E+002, 9.611E+001, 8.998E+001, 9.173E+001, 1.012E+002, 1.072E+002, 1.200E+002, 1.401E+002, 2.372E+001, 4.011E+001, 3.553E+001, 2.326E+001, 1.986E+001, 1.958E+001, 1.942E+001, 1.940E+001, 1.937E+001, 1.933E+001, 1.925E+001, 8.425E+001, 8.408E+001, 8.518E+001, 8.628E+001, 8.579E+001, 8.599E+001, 8.777E+001, 9.251E+001, 1.401E+002, 1.014E+002, 7.432E+001, 8.869E+001, 1.103E+002, 9.474E+001, 7.159E+001, 7.732E+001, 7.554E+001, 7.468E+001, 6.797E+001, 6.284E+001, 6.387E+001, 6.373E+001, 5.435E+001, 1.048E+002, 8.334E+001, 6.048E+001, 6.500E+001, 6.109E+001, 8.401E+001, 5.036E+001, 5.503E+001, 5.606E+001, 5.209E+001, 4.520E+001, 4.765E+001, 5.004E+001, 4.691E+001, 2.075E-001, 3.882E-004, 5.892E-009, 1.893E-001, 7.542E-003, 2.245E-005, 4.000E+000
 4.400E+002, 6.555E+001, 5.191E+001, 3.410E+001, 2.822E+001, 2.719E+001, 2.729E+001, 2.760E+001, 2.788E+001, 2.801E+001, 3.165E+001, 7.099E+001, 8.301E+001, 7.292E+001, 4.928E+001, 4.033E+001, 3.282E+001, 2.670E+001, 2.530E+001, 2.315E+001, 2.299E+001, 4.558E+001, 1.363E+002, 1.525E+002, 1.464E+002, 1.481E+002, 1.604E+002, 1.798E+002, 2.037E+002, 2.168E+002, 2.517E+002, 2.975E+002, 2.380E+001, 4.063E+001, 3.781E+001, 2.650E+001, 2.078E+001, 1.999E+001, 1.967E+001, 1.959E+001, 1.956E+001, 1.950E+001, 1.946E+001, 9.759E+001, 9.816E+001, 9.910E+001, 9.961E+001, 1.006E+002, 1.016E+002, 1.038E+002, 9.159E+001, 1.359E+002, 1.093E+002, 8.586E+001, 9.098E+001, 1.186E+002, 1.037E+002, 7.356E+001, 8.133E+001, 9.113E+001, 8.671E+001, 7.339E+001, 6.681E+001, 7.182E+001, 6.919E+001, 5.871E+001, 1.108E+002, 8.643E+001, 6.749E+001, 7.094E+001, 6.690E+001, 9.143E+001, 5.411E+001, 6.107E+001, 6.084E+001, 5.611E+001, 4.723E+001, 5.321E+001, 5.458E+001, 5.135E+001, 2.074E-001, 3.873E-004, 3.557E-009, 1.889E-001, 8.068E-003, 2.409E-005, 4.000E+000
 4.500E+002, 5.478E+001, 4.627E+001, 3.413E+001, 2.739E+001, 2.543E+001, 2.489E+001, 2.481E+001, 2.530E+001, 2.619E+001, 3.177E+001, 7.219E+001, 7.954E+001, 6.517E+001, 4.211E+001, 3.357E+001, 2.661E+001, 2.513E+001, 2.495E+001, 2.386E+001, 2.341E+001, 4.583E+001, 1.383E+002, 1.611E+002, 1.580E+002, 1.614E+002, 1.711E+002, 1.832E+002, 2.004E+002, 2.115E+002, 2.367E+002, 2.765E+002, 2.387E+001, 4.062E+001, 3.590E+001, 2.388E+001, 2.035E+001, 2.000E+001, 1.978E+001, 1.970E+001, 1.968E+001, 1.965E+001, 1.965E+001, 1.021E+002, 1.018E+002, 9.942E+001, 1.003E+002, 1.044E+002, 1.070E+002, 1.090E+002, 9.587E+001, 1.109E+002, 1.140E+002, 9.074E+001, 9.616E+001, 1.196E+002, 1.065E+002, 8.848E+001, 7.737E+001, 9.108E+001, 8.851E+001, 7.577E+001, 6.422E+001, 7.289E+001, 6.962E+001, 6.152E+001, 1.082E+002, 8.314E+001, 6.796E+001, 7.018E+001, 6.690E+001, 1.000E+002, 5.505E+001, 6.319E+001, 6.077E+001, 5.638E+001, 4.738E+001, 5.537E+001, 5.437E+001, 5.177E+001, 2.076E-001, 3.868E-004, 9.212E-010, 1.935E-001, 6.235E-003, 1.834E-005, 4.000E+000
 4.600E+002, 6.861E+001, 5.855E+001, 4.026E+001, 2.832E+001, 2.572E+001, 2.486E+001, 2.452E+001, 2.483E+001, 2.573E+001, 3.188E+001, 7.505E+001, 8.396E+001, 7.031E+001, 5.018E+001, 3.755E+001, 2.954E+001, 2.635E+001, 2.502E+001, 2.371E+001, 2.334E+001, 4.605E+001, 1.423E+002, 1.680E+002, 1.634E+002, 1.636E+002, 1.739E+002, 1.908E+002, 2.138E+002, 2.289E+002, 2.700E+002, 3.213E+002, 2.393E+001, 3.905E+001, 2.961E+001, 2.165E+001, 1.987E+001, 1.979E+001, 1.977E+001, 1.982E+001, 1.985E+001, 1.994E+001, 2.003E+001, 1.007E+002, 9.974E+001, 1.005E+002, 1.016E+002, 1.005E+002, 1.005E+002, 1.004E+002, 8.891E+001, 1.083E+002, 1.161E+002, 8.670E+001, 8.875E+001, 1.095E+002, 1.160E+002, 8.618E+001, 7.395E+001, 8.590E+001, 8.964E+001, 7.863E+001, 5.944E+001, 7.186E+001, 7.136E+001, 6.521E+001, 1.006E+002, 7.565E+001, 6.535E+001, 7.304E+001, 7.004E+001, 1.079E+002, 5.512E+001, 6.183E+001, 6.296E+001, 5.695E+001, 4.859E+001, 5.433E+001, 5.425E+001, 5.183E+001, 2.077E-001, 3.875E-004, 2.832E-009, 1.914E-001, 7.194E-003, 2.135E-005, 4.000E+000
