s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,
 3.601E+01, 2.236E+01, 2.231E+01, 2.056E+01, 2.104E+01, 3.256E+01, 3.359E+01, 3.359E+01, 3.359E+01, 3.359E+01, 3.161E+01, 3.161E+01, 2.564E+01, 2.325E+01, 2.152E+01, 2.068E+01, 2.036E+01, 3.224E+01, 3.365E+01, 3.365E+01, 3.365E+01, 3.365E+01, 3.264E+01, 3.264E+01, 2.924E+01, 2.513E+01, 2.270E+01, 2.085E+01, 2.036E+01, 2.351E+01, 2.562E+01, 2.562E+01, 2.562E+01, 2.562E+01, 2.718E+01, 2.718E+01, 2.786E+01, 2.723E+01, 2.540E+01, 2.408E+01, 2.049E+01, 2.685E+01, 2.841E+01, 2.841E+01, 2.841E+01, 2.841E+01, 2.942E+01, 2.942E+01, 2.931E+01, 2.811E+01, 2.515E+01, 2.232E+01, 2.060E+01, 7.289E-01, 7.289E-01, 5.366E-01, 2.698E-01, 5.271E-01, 5.271E-01, 3.749E-01, 3.181E-01, 0.000E+00
 4.001E+01, 2.343E+01, 2.309E+01, 2.108E+01, 2.165E+01, 3.613E+01, 3.733E+01, 3.733E+01, 3.733E+01, 3.733E+01, 3.594E+01, 3.594E+01, 2.929E+01, 2.568E+01, 2.311E+01, 2.170E+01, 2.042E+01, 3.505E+01, 3.630E+01, 3.630E+01, 3.630E+01, 3.630E+01, 3.562E+01, 3.562E+01, 3.299E+01, 2.811E+01, 2.437E+01, 2.157E+01, 2.043E+01, 2.713E+01, 2.963E+01, 2.963E+01, 2.963E+01, 2.963E+01, 3.075E+01, 3.075E+01, 3.115E+01, 3.043E+01, 2.834E+01, 2.598E+01, 2.043E+01, 2.964E+01, 3.128E+01, 3.128E+01, 3.128E+01, 3.128E+01, 3.251E+01, 3.251E+01, 3.253E+01, 3.051E+01, 2.569E+01, 2.238E+01, 2.073E+01, 6.533E-01, 6.533E-01, 4.091E-01, 2.957E-01, 4.155E-01, 4.155E-01, 3.634E-01, 3.494E-01, 0.000E+00
 4.401E+01, 2.447E+01, 2.408E+01, 2.166E+01, 2.230E+01, 3.886E+01, 4.035E+01, 4.035E+01, 4.035E+01, 4.035E+01, 3.994E+01, 3.994E+01, 3.375E+01, 2.840E+01, 2.480E+01, 2.287E+01, 2.048E+01, 3.836E+01, 4.022E+01, 4.022E+01, 4.022E+01, 4.022E+01, 3.945E+01, 3.945E+01, 3.522E+01, 3.101E+01, 2.615E+01, 2.251E+01, 2.050E+01, 3.046E+01, 3.270E+01, 3.270E+01, 3.270E+01, 3.270E+01, 3.423E+01, 3.423E+01, 3.422E+01, 3.207E+01, 2.819E+01, 2.493E+01, 2.041E+01, 3.239E+01, 3.389E+01, 3.389E+01, 3.389E+01, 3.389E+01, 3.503E+01, 3.503E+01, 3.460E+01, 3.091E+01, 2.569E+01, 2.257E+01, 2.069E+01, 5.809E-01, 5.809E-01, 4.780E-01, 3.109E-01, 5.494E-01, 5.494E-01, 5.380E-01, 3.421E-01, 0.000E+00
 4.800E+01, 2.554E+01, 2.510E+01, 2.219E+01, 2.286E+01, 4.131E+01, 4.272E+01, 4.272E+01, 4.272E+01, 4.272E+01, 4.259E+01, 4.259E+01, 3.687E+01, 3.167E+01, 2.885E+01, 2.668E+01, 2.064E+01, 4.079E+01, 4.253E+01, 4.253E+01, 4.253E+01, 4.253E+01, 4.181E+01, 4.181E+01, 3.809E+01, 3.402E+01, 2.865E+01, 2.406E+01, 2.071E+01, 3.257E+01, 3.431E+01, 3.431E+01, 3.431E+01, 3.431E+01, 3.605E+01, 3.605E+01, 3.696E+01, 3.499E+01, 2.991E+01, 2.540E+01, 2.048E+01, 3.394E+01, 3.516E+01, 3.516E+01, 3.516E+01, 3.516E+01, 3.667E+01, 3.667E+01, 3.706E+01, 3.415E+01, 2.980E+01, 2.606E+01, 2.070E+01, 6.547E-01, 6.547E-01, 5.629E-01, 2.661E-01, 4.133E-01, 4.133E-01, 3.730E-01, 2.342E-01, 0.000E+00
 5.200E+01, 2.665E+01, 2.629E+01, 2.268E+01, 2.333E+01, 4.323E+01, 4.405E+01, 4.405E+01, 4.405E+01, 4.405E+01, 4.240E+01, 4.240E+01, 3.809E+01, 3.319E+01, 3.039E+01, 2.816E+01, 2.137E+01, 4.463E+01, 4.616E+01, 4.616E+01, 4.616E+01, 4.616E+01, 4.503E+01, 4.503E+01, 4.069E+01, 3.583E+01, 3.055E+01, 2.621E+01, 2.190E+01, 3.361E+01, 3.488E+01, 3.488E+01, 3.488E+01, 3.488E+01, 3.719E+01, 3.719E+01, 3.856E+01, 3.771E+01, 3.418E+01, 2.920E+01, 2.150E+01, 3.487E+01, 3.597E+01, 3.597E+01, 3.597E+01, 3.597E+01, 3.775E+01, 3.775E+01, 3.913E+01, 3.757E+01, 3.463E+01, 3.103E+01, 2.088E+01, 5.276E-01, 5.276E-01, 2.488E-01, 1.745E-01, 5.595E-01, 5.595E-01, 4.797E-01, 3.723E-01, 0.000E+00
 5.600E+01, 2.774E+01, 2.761E+01, 2.333E+01, 2.395E+01, 4.593E+01, 4.649E+01, 4.649E+01, 4.649E+01, 4.649E+01, 4.354E+01, 4.354E+01, 4.064E+01, 3.572E+01, 3.297E+01, 3.039E+01, 2.361E+01, 4.791E+01, 4.918E+01, 4.918E+01, 4.918E+01, 4.918E+01, 4.840E+01, 4.840E+01, 4.421E+01, 3.841E+01, 3.256E+01, 2.837E+01, 2.357E+01, 3.699E+01, 3.785E+01, 3.785E+01, 3.785E+01, 3.785E+01, 3.942E+01, 3.942E+01, 4.010E+01, 3.940E+01, 3.708E+01, 3.133E+01, 2.308E+01, 3.672E+01, 3.822E+01, 3.822E+01, 3.822E+01, 3.822E+01, 4.017E+01, 4.017E+01, 4.154E+01, 4.055E+01, 3.784E+01, 3.459E+01, 2.286E+01, 5.774E-01, 5.774E-01, 3.407E-01, 2.085E-01, 5.821E-01, 5.821E-01, 4.471E-01, 3.822E-01, 0.000E+00
 6.001E+01, 2.906E+01, 2.900E+01, 2.419E+01, 2.493E+01, 4.905E+01, 4.975E+01, 4.975E+01, 4.975E+01, 4.975E+01, 4.710E+01, 4.710E+01, 4.185E+01, 3.779E+01, 3.515E+01, 3.288E+01, 2.553E+01, 5.045E+01, 5.172E+01, 5.172E+01, 5.172E+01, 5.172E+01, 5.102E+01, 5.102E+01, 4.753E+01, 4.219E+01, 3.523E+01, 3.116E+01, 2.469E+01, 3.959E+01, 4.093E+01, 4.093E+01, 4.093E+01, 4.093E+01, 4.344E+01, 4.344E+01, 4.411E+01, 4.340E+01, 4.136E+01, 3.597E+01, 2.406E+01, 3.992E+01, 4.211E+01, 4.211E+01, 4.211E+01, 4.211E+01, 4.389E+01, 4.389E+01, 4.448E+01, 4.352E+01, 3.938E+01, 3.642E+01, 2.498E+01, 5.940E-01, 5.940E-01, 4.473E-01, 1.260E-01, 4.780E-01, 4.780E-01, 4.889E-01, 4.268E-01, 0.000E+00
 6.401E+01, 3.065E+01, 3.039E+01, 2.511E+01, 2.604E+01, 5.210E+01, 5.346E+01, 5.346E+01, 5.346E+01, 5.346E+01, 5.215E+01, 5.215E+01, 4.527E+01, 4.005E+01, 3.699E+01, 3.517E+01, 2.677E+01, 5.207E+01, 5.391E+01, 5.391E+01, 5.391E+01, 5.391E+01, 5.370E+01, 5.370E+01, 5.071E+01, 4.617E+01, 3.912E+01, 3.363E+01, 2.564E+01, 4.193E+01, 4.382E+01, 4.382E+01, 4.382E+01, 4.382E+01, 4.707E+01, 4.707E+01, 4.766E+01, 4.621E+01, 4.275E+01, 3.722E+01, 2.564E+01, 4.269E+01, 4.529E+01, 4.529E+01, 4.529E+01, 4.529E+01, 4.761E+01, 4.761E+01, 4.760E+01, 4.631E+01, 4.236E+01, 3.828E+01, 2.734E+01, 7.364E-01, 7.364E-01, 4.666E-01, 1.868E-01, 6.400E-01, 6.400E-01, 5.669E-01, 4.584E-01, 0.000E+00
 6.800E+01, 3.220E+01, 3.212E+01, 2.603E+01, 2.695E+01, 5.541E+01, 5.674E+01, 5.674E+01, 5.674E+01, 5.674E+01, 5.512E+01, 5.512E+01, 4.938E+01, 4.372E+01, 4.012E+01, 3.771E+01, 2.857E+01, 5.490E+01, 5.742E+01, 5.742E+01, 5.742E+01, 5.742E+01, 5.696E+01, 5.696E+01, 5.371E+01, 4.922E+01, 4.163E+01, 3.564E+01, 2.721E+01, 4.329E+01, 4.575E+01, 4.575E+01, 4.575E+01, 4.575E+01, 4.906E+01, 4.906E+01, 4.988E+01, 4.914E+01, 4.628E+01, 4.032E+01, 2.761E+01, 4.427E+01, 4.603E+01, 4.603E+01, 4.603E+01, 4.603E+01, 4.946E+01, 4.946E+01, 5.020E+01, 4.858E+01, 4.505E+01, 4.041E+01, 2.865E+01, 5.485E-01, 5.485E-01, 3.711E-01, 2.399E-01, 6.165E-01, 6.165E-01, 4.994E-01, 3.268E-01, 0.000E+00
 7.201E+01, 3.390E+01, 3.376E+01, 2.694E+01, 2.784E+01, 5.857E+01, 5.985E+01, 5.985E+01, 5.985E+01, 5.985E+01, 5.789E+01, 5.789E+01, 5.233E+01, 4.744E+01, 4.434E+01, 4.094E+01, 3.082E+01, 5.756E+01, 6.049E+01, 6.049E+01, 6.049E+01, 6.049E+01, 6.060E+01, 6.060E+01, 5.681E+01, 5.103E+01, 4.426E+01, 3.911E+01, 2.995E+01, 4.418E+01, 4.712E+01, 4.712E+01, 4.712E+01, 4.712E+01, 5.056E+01, 5.056E+01, 5.265E+01, 5.270E+01, 4.973E+01, 4.307E+01, 2.970E+01, 4.557E+01, 4.722E+01, 4.722E+01, 4.722E+01, 4.722E+01, 5.123E+01, 5.123E+01, 5.226E+01, 5.110E+01, 4.817E+01, 4.308E+01, 3.119E+01, 6.552E-01, 6.552E-01, 4.111E-01, 2.018E-01, 6.443E-01, 6.443E-01, 6.257E-01, 4.668E-01, 0.000E+00
 7.601E+01, 3.579E+01, 3.571E+01, 2.797E+01, 2.933E+01, 6.232E+01, 6.344E+01, 6.344E+01, 6.344E+01, 6.344E+01, 6.138E+01, 6.138E+01, 5.561E+01, 5.110E+01, 4.751E+01, 4.360E+01, 3.310E+01, 6.224E+01, 6.513E+01, 6.513E+01, 6.513E+01, 6.513E+01, 6.553E+01, 6.553E+01, 6.036E+01, 5.286E+01, 4.602E+01, 4.105E+01, 3.251E+01, 4.536E+01, 4.971E+01, 4.971E+01, 4.971E+01, 4.971E+01, 5.422E+01, 5.422E+01, 5.655E+01, 5.598E+01, 5.230E+01, 4.606E+01, 3.248E+01, 4.967E+01, 5.278E+01, 5.278E+01, 5.278E+01, 5.278E+01, 5.691E+01, 5.691E+01, 5.657E+01, 5.364E+01, 4.917E+01, 4.382E+01, 3.362E+01, 7.349E-01, 7.349E-01, 5.968E-01, 3.522E-01, 5.548E-01, 5.548E-01, 5.443E-01, 4.220E-01, 0.000E+00
 8.000E+01, 3.776E+01, 3.776E+01, 2.909E+01, 3.109E+01, 6.502E+01, 6.631E+01, 6.631E+01, 6.631E+01, 6.631E+01, 6.555E+01, 6.555E+01, 5.812E+01, 5.318E+01, 4.917E+01, 4.523E+01, 3.497E+01, 6.540E+01, 6.896E+01, 6.896E+01, 6.896E+01, 6.896E+01, 6.859E+01, 6.859E+01, 6.362E+01, 5.615E+01, 4.896E+01, 4.281E+01, 3.465E+01, 4.711E+01, 5.239E+01, 5.239E+01, 5.239E+01, 5.239E+01, 5.720E+01, 5.720E+01, 5.894E+01, 5.813E+01, 5.432E+01, 4.733E+01, 3.369E+01, 5.453E+01, 5.758E+01, 5.758E+01, 5.758E+01, 5.758E+01, 6.078E+01, 6.078E+01, 6.027E+01, 5.659E+01, 5.109E+01, 4.597E+01, 3.633E+01, 7.941E-01, 7.941E-01, 6.546E-01, 2.490E-01, 7.189E-01, 7.189E-01, 6.627E-01, 5.476E-01, 0.000E+00
 8.400E+01, 4.003E+01, 3.971E+01, 3.042E+01, 3.295E+01, 6.916E+01, 7.065E+01, 7.065E+01, 7.065E+01, 7.065E+01, 6.987E+01, 6.987E+01, 6.121E+01, 5.497E+01, 5.103E+01, 4.707E+01, 3.803E+01, 6.748E+01, 7.080E+01, 7.080E+01, 7.080E+01, 7.080E+01, 7.156E+01, 7.156E+01, 6.840E+01, 6.227E+01, 5.216E+01, 4.501E+01, 3.593E+01, 5.302E+01, 5.718E+01, 5.718E+01, 5.718E+01, 5.718E+01, 6.127E+01, 6.127E+01, 6.231E+01, 6.145E+01, 5.785E+01, 5.078E+01, 3.538E+01, 5.881E+01, 6.177E+01, 6.177E+01, 6.177E+01, 6.177E+01, 6.475E+01, 6.475E+01, 6.457E+01, 6.210E+01, 5.565E+01, 4.791E+01, 3.792E+01, 7.383E-01, 7.383E-01, 6.428E-01, 4.072E-01, 5.432E-01, 5.432E-01, 5.797E-01, 4.926E-01, 0.000E+00
 8.801E+01, 4.217E+01, 4.165E+01, 3.170E+01, 3.497E+01, 7.165E+01, 7.374E+01, 7.374E+01, 7.374E+01, 7.374E+01, 7.371E+01, 7.371E+01, 6.711E+01, 6.083E+01, 5.690E+01, 5.147E+01, 4.148E+01, 7.035E+01, 7.318E+01, 7.318E+01, 7.318E+01, 7.318E+01, 7.238E+01, 7.238E+01, 6.807E+01, 6.299E+01, 5.558E+01, 4.932E+01, 3.921E+01, 5.612E+01, 5.917E+01, 5.917E+01, 5.917E+01, 5.917E+01, 6.366E+01, 6.366E+01, 6.441E+01, 6.406E+01, 6.227E+01, 5.642E+01, 3.697E+01, 6.279E+01, 6.558E+01, 6.558E+01, 6.558E+01, 6.558E+01, 6.796E+01, 6.796E+01, 6.672E+01, 6.379E+01, 5.747E+01, 5.025E+01, 4.053E+01, 7.281E-01, 7.281E-01, 7.111E-01, 4.929E-01, 6.002E-01, 6.002E-01, 5.370E-01, 4.849E-01, 0.000E+00
 9.200E+01, 4.461E+01, 4.401E+01, 3.307E+01, 3.722E+01, 7.538E+01, 7.840E+01, 7.840E+01, 7.840E+01, 7.840E+01, 7.940E+01, 7.940E+01, 6.989E+01, 6.302E+01, 6.002E+01, 5.594E+01, 4.372E+01, 7.548E+01, 7.901E+01, 7.901E+01, 7.901E+01, 7.901E+01, 7.996E+01, 7.996E+01, 7.498E+01, 6.701E+01, 5.678E+01, 5.097E+01, 4.089E+01, 5.698E+01, 6.072E+01, 6.072E+01, 6.072E+01, 6.072E+01, 6.610E+01, 6.610E+01, 6.797E+01, 6.769E+01, 6.476E+01, 6.002E+01, 3.788E+01, 6.745E+01, 7.032E+01, 7.032E+01, 7.032E+01, 7.032E+01, 7.285E+01, 7.285E+01, 7.055E+01, 6.614E+01, 5.960E+01, 5.276E+01, 4.301E+01, 8.406E-01, 8.406E-01, 7.156E-01, 4.019E-01, 6.768E-01, 6.768E-01, 5.953E-01, 5.453E-01, 0.000E+00
 9.601E+01, 4.723E+01, 4.650E+01, 3.443E+01, 3.945E+01, 7.924E+01, 8.194E+01, 8.194E+01, 8.194E+01, 8.194E+01, 8.275E+01, 8.275E+01, 7.370E+01, 6.666E+01, 6.278E+01, 5.898E+01, 4.643E+01, 7.909E+01, 8.306E+01, 8.306E+01, 8.306E+01, 8.306E+01, 8.457E+01, 8.457E+01, 8.035E+01, 7.143E+01, 6.096E+01, 5.457E+01, 4.255E+01, 5.795E+01, 6.197E+01, 6.197E+01, 6.197E+01, 6.197E+01, 6.694E+01, 6.694E+01, 7.004E+01, 7.056E+01, 6.864E+01, 6.494E+01, 3.998E+01, 7.030E+01, 7.252E+01, 7.252E+01, 7.252E+01, 7.252E+01, 7.505E+01, 7.505E+01, 7.325E+01, 6.951E+01, 6.435E+01, 5.759E+01, 4.601E+01, 8.333E-01, 8.333E-01, 7.447E-01, 4.509E-01, 6.387E-01, 6.387E-01, 5.685E-01, 4.683E-01, 0.000E+00
 1.000E+02, 4.962E+01, 4.887E+01, 3.632E+01, 4.090E+01, 8.180E+01, 8.360E+01, 8.360E+01, 8.360E+01, 8.360E+01, 8.188E+01, 8.188E+01, 7.437E+01, 6.997E+01, 6.604E+01, 6.059E+01, 4.913E+01, 8.198E+01, 8.627E+01, 8.627E+01, 8.627E+01, 8.627E+01, 8.759E+01, 8.759E+01, 8.245E+01, 7.305E+01, 6.362E+01, 5.770E+01, 4.427E+01, 6.131E+01, 6.796E+01, 6.796E+01, 6.796E+01, 6.796E+01, 7.281E+01, 7.281E+01, 7.467E+01, 7.453E+01, 7.237E+01, 6.803E+01, 4.249E+01, 6.955E+01, 7.068E+01, 7.068E+01, 7.068E+01, 7.068E+01, 7.322E+01, 7.322E+01, 7.286E+01, 7.193E+01, 6.990E+01, 6.358E+01, 4.774E+01, 7.322E-01, 7.322E-01, 4.845E-01, 2.109E-01, 6.456E-01, 6.456E-01, 5.473E-01, 4.490E-01, 0.000E+00
