m,C,C,C,C,C,C,C,C
 6.5477387E+000, 6.8398880E+001, 1.1809249E+002, 1.9991764E+002, 2.4726786E+002, 2.3356364E+002, 2.7394964E+002, 2.1874594E+002, 2.1667804E+002
 6.5577889E+000, 6.9531425E+001, 1.1880574E+002, 2.0624424E+002, 2.5815114E+002, 2.4109298E+002, 2.7408697E+002, 2.1783759E+002, 2.1904389E+002
 6.5678392E+000, 7.0700483E+001, 1.1915757E+002, 2.1367010E+002, 2.7284303E+002, 2.4894063E+002, 2.7299132E+002, 2.1798687E+002, 2.2188068E+002
 6.5778894E+000, 7.1604059E+001, 1.1922286E+002, 2.2005821E+002, 2.8546193E+002, 2.5524313E+002, 2.7597599E+002, 2.2020215E+002, 2.2537825E+002
 6.5879397E+000, 7.2336051E+001, 1.1878111E+002, 2.2496380E+002, 2.9560718E+002, 2.5972918E+002, 2.8105338E+002, 2.2330888E+002, 2.2897521E+002
 6.5979899E+000, 7.3003187E+001, 1.1913268E+002, 2.3171936E+002, 3.0465691E+002, 2.6508442E+002, 2.8940848E+002, 2.2628021E+002, 2.3519321E+002
 6.6080402E+000, 7.3737382E+001, 1.1943799E+002, 2.3992890E+002, 3.1400685E+002, 2.7313471E+002, 2.9927396E+002, 2.3100917E+002, 2.4394062E+002
 6.6180905E+000, 7.4394530E+001, 1.2009832E+002, 2.4622744E+002, 3.2073532E+002, 2.8257259E+002, 3.0698503E+002, 2.3692039E+002, 2.5246403E+002
 6.6281407E+000, 7.5125240E+001, 1.2118061E+002, 2.5158996E+002, 3.2498535E+002, 2.9392012E+002, 3.1804670E+002, 2.4341687E+002, 2.6111360E+002
 6.6381910E+000, 7.5685391E+001, 1.2236621E+002, 2.5777419E+002, 3.2987847E+002, 3.0444560E+002, 3.3055863E+002, 2.5335809E+002, 2.6870425E+002
 6.6482412E+000, 7.6091518E+001, 1.2386294E+002, 2.6397175E+002, 3.3524587E+002, 3.1535646E+002, 3.4243759E+002, 2.6475014E+002, 2.7624341E+002
 6.6582915E+000, 7.6266718E+001, 1.2524162E+002, 2.7069607E+002, 3.4123731E+002, 3.3077396E+002, 3.5039064E+002, 2.7516958E+002, 2.8614714E+002
 6.6683417E+000, 7.6443792E+001, 1.2645967E+002, 2.7657765E+002, 3.4635351E+002, 3.4529134E+002, 3.5749511E+002, 2.8658594E+002, 2.9825188E+002
 6.6783920E+000, 7.6783490E+001, 1.2680604E+002, 2.8084706E+002, 3.5045007E+002, 3.5992722E+002, 3.6466123E+002, 2.9871841E+002, 3.0814120E+002
 6.6884422E+000, 7.7210451E+001, 1.2708766E+002, 2.8365422E+002, 3.5401228E+002, 3.7314945E+002, 3.7718904E+002, 3.1292330E+002, 3.1840933E+002
 6.6984925E+000, 7.7679278E+001, 1.2722562E+002, 2.8737823E+002, 3.6059045E+002, 3.8407714E+002, 3.9292631E+002, 3.2953932E+002, 3.3111655E+002
 6.7085427E+000, 7.7928592E+001, 1.2744687E+002, 2.9154785E+002, 3.6605851E+002, 3.9459116E+002, 4.0796274E+002, 3.4709372E+002, 3.4541057E+002
 6.7185930E+000, 7.8043713E+001, 1.2784874E+002, 2.9514627E+002, 3.7131743E+002, 4.0291071E+002, 4.2381511E+002, 3.6554488E+002, 3.6074610E+002
 6.7286432E+000, 7.8179392E+001, 1.2891130E+002, 2.9923358E+002, 3.7720667E+002, 4.1075328E+002, 4.3825108E+002, 3.8111292E+002, 3.8010067E+002
 6.7386935E+000, 7.8373194E+001, 1.3003142E+002, 3.0403823E+002, 3.8341004E+002, 4.1843076E+002, 4.4976879E+002, 3.9643457E+002, 4.0181356E+002
 6.7487437E+000, 7.8511276E+001, 1.3065745E+002, 3.0859721E+002, 3.8948623E+002, 4.2603910E+002, 4.5856127E+002, 4.1330155E+002, 4.2063329E+002
 6.7587940E+000, 7.8407087E+001, 1.3087964E+002, 3.1242630E+002, 3.9553396E+002, 4.3365738E+002, 4.6769841E+002, 4.3054256E+002, 4.3612143E+002
 6.7688442E+000, 7.8334337E+001, 1.3077737E+002, 3.1516524E+002, 4.0063796E+002, 4.4275713E+002, 4.7671236E+002, 4.4594831E+002, 4.5031009E+002
 6.7788945E+000, 7.8387593E+001, 1.3080033E+002, 3.1715608E+002, 4.0677607E+002, 4.5171575E+002, 4.8622717E+002, 4.6009814E+002, 4.6631657E+002
 6.7889447E+000, 7.8406903E+001, 1.3086731E+002, 3.1857702E+002, 4.1348375E+002, 4.5841106E+002, 4.9570538E+002, 4.7231460E+002, 4.8365384E+002
 6.7989950E+000, 7.8472528E+001, 1.3099090E+002, 3.1975888E+002, 4.2001694E+002, 4.6347164E+002, 5.0308159E+002, 4.8139511E+002, 4.9765845E+002
 6.8090452E+000, 7.8566991E+001, 1.3092561E+002, 3.2062501E+002, 4.2502682E+002, 4.6798763E+002, 5.1008833E+002, 4.9117086E+002, 5.1048146E+002
 6.8190955E+000, 7.8675545E+001, 1.3076828E+002, 3.2154141E+002, 4.2840662E+002, 4.7307289E+002, 5.1763550E+002, 4.9961249E+002, 5.2354604E+002
 6.8291457E+000, 7.8745258E+001, 1.3051415E+002, 3.2259791E+002, 4.2982124E+002, 4.7744557E+002, 5.2486567E+002, 5.0941355E+002, 5.3623476E+002
 6.8391960E+000, 7.8754898E+001, 1.3016167E+002, 3.2296969E+002, 4.3053471E+002, 4.8225748E+002, 5.3093865E+002, 5.2000070E+002, 5.4943379E+002
 6.8492462E+000, 7.8726537E+001, 1.2991539E+002, 3.2267022E+002, 4.3109300E+002, 4.8731050E+002, 5.3572628E+002, 5.3113436E+002, 5.6028973E+002
 6.8592965E+000, 7.8687948E+001, 1.2980189E+002, 3.2203323E+002, 4.3153219E+002, 4.9213543E+002, 5.4059955E+002, 5.4219240E+002, 5.6888719E+002
 6.8693467E+000, 7.8611323E+001, 1.2969502E+002, 3.2131512E+002, 4.3198642E+002, 4.9559226E+002, 5.4659838E+002, 5.5232612E+002, 5.7798596E+002
 6.8793970E+000, 7.8497561E+001, 1.2962513E+002, 3.2060730E+002, 4.3216129E+002, 4.9764465E+002, 5.5331876E+002, 5.6123797E+002, 5.8949215E+002
 6.8894472E+000, 7.8371292E+001, 1.2954227E+002, 3.2012116E+002, 4.3231175E+002, 4.9849992E+002, 5.6040441E+002, 5.7283866E+002, 6.0262190E+002
 6.8994975E+000, 7.8230038E+001, 1.2934197E+002, 3.1984294E+002, 4.3217722E+002, 4.9844488E+002, 5.6714205E+002, 5.8382205E+002, 6.1599456E+002
 6.9095477E+000, 7.8063480E+001, 1.2915397E+002, 3.1949265E+002, 4.3183408E+002, 4.9803397E+002, 5.7167756E+002, 5.9350685E+002, 6.2887719E+002
 6.9195980E+000, 7.7886681E+001, 1.2895029E+002, 3.1878109E+002, 4.3137582E+002, 4.9762526E+002, 5.7483171E+002, 6.0396302E+002, 6.4210326E+002
 6.9296482E+000, 7.7706134E+001, 1.2868366E+002, 3.1767017E+002, 4.3067783E+002, 4.9682867E+002, 5.7671675E+002, 6.1352752E+002, 6.5453015E+002
 6.9396985E+000, 7.7516189E+001, 1.2837903E+002, 3.1629935E+002, 4.3008511E+002, 4.9579444E+002, 5.7760948E+002, 6.2132907E+002, 6.6712925E+002
 6.9497487E+000, 7.7313124E+001, 1.2806972E+002, 3.1473120E+002, 4.2930789E+002, 4.9450859E+002, 5.7809166E+002, 6.2754394E+002, 6.7740368E+002
 6.9597990E+000, 7.7110494E+001, 1.2775266E+002, 3.1314006E+002, 4.2828933E+002, 4.9291015E+002, 5.7823631E+002, 6.3407965E+002, 6.8531289E+002
 6.9698492E+000, 7.6916915E+001, 1.2741204E+002, 3.1158721E+002, 4.2701232E+002, 4.9092766E+002, 5.7774147E+002, 6.3963175E+002, 6.9143422E+002
 6.9798995E+000, 7.6726872E+001, 1.2705890E+002, 3.1000289E+002, 4.2567905E+002, 4.8869623E+002, 5.7668683E+002, 6.4449214E+002, 6.9855158E+002
 6.9899497E+000, 7.6533448E+001, 1.2672546E+002, 3.0842271E+002, 4.2415262E+002, 4.8640496E+002, 5.7602289E+002, 6.4900396E+002, 7.0515171E+002
 6.9999000E+000, 7.6332750E+001, 1.2644236E+002, 3.0687012E+002, 4.2227150E+002, 4.8414788E+002, 5.7530593E+002, 6.5417107E+002, 7.1189442E+002
