m,C,C,C,C,C,C,C,C
 6.5477387E+000, 9.5200415E+001, 1.2377353E+002, 1.9579024E+002, 3.0769999E+002, 3.3144049E+002, 4.1697029E+002, 5.4895872E+002, 4.6727587E+002
 6.5577889E+000, 9.3698969E+001, 1.2318430E+002, 1.9949375E+002, 3.1578223E+002, 3.3888019E+002, 4.2558745E+002, 5.6114897E+002, 4.8135472E+002
 6.5678392E+000, 9.2185368E+001, 1.2241921E+002, 2.0201993E+002, 3.2442775E+002, 3.4618540E+002, 4.3548831E+002, 5.7207018E+002, 5.0479417E+002
 6.5778894E+000, 9.0670207E+001, 1.2150803E+002, 2.0338413E+002, 3.3202638E+002, 3.5308918E+002, 4.4620107E+002, 5.8440244E+002, 5.3116781E+002
 6.5879397E+000, 8.9193111E+001, 1.2044728E+002, 2.0437192E+002, 3.3757967E+002, 3.6026374E+002, 4.5837130E+002, 5.9575513E+002, 5.5598604E+002
 6.5979899E+000, 8.7703177E+001, 1.1941303E+002, 2.0524266E+002, 3.4374568E+002, 3.6676203E+002, 4.7109117E+002, 6.0714703E+002, 5.8015563E+002
 6.6080402E+000, 8.6208988E+001, 1.1841756E+002, 2.0641383E+002, 3.4937441E+002, 3.7337292E+002, 4.8418685E+002, 6.2116458E+002, 6.0342863E+002
 6.6180905E+000, 8.4714442E+001, 1.1742645E+002, 2.0829121E+002, 3.5436687E+002, 3.8071164E+002, 4.9747447E+002, 6.3583520E+002, 6.2523204E+002
 6.6281407E+000, 8.3239414E+001, 1.1630577E+002, 2.1025317E+002, 3.5927359E+002, 3.9061714E+002, 5.1094899E+002, 6.5269580E+002, 6.4532536E+002
 6.6381910E+000, 8.1803535E+001, 1.1506275E+002, 2.1204454E+002, 3.6330211E+002, 4.0096265E+002, 5.2454892E+002, 6.7165557E+002, 6.6763129E+002
 6.6482412E+000, 8.0415355E+001, 1.1374159E+002, 2.1353096E+002, 3.6616627E+002, 4.0915128E+002, 5.3407038E+002, 6.8859789E+002, 6.8781515E+002
 6.6582915E+000, 7.9070498E+001, 1.1240232E+002, 2.1486409E+002, 3.6904899E+002, 4.1952657E+002, 5.4267228E+002, 7.0530996E+002, 7.0507047E+002
 6.6683417E+000, 7.7766159E+001, 1.1107140E+002, 2.1511177E+002, 3.7407305E+002, 4.2847245E+002, 5.5293071E+002, 7.1756394E+002, 7.2537310E+002
 6.6783920E+000, 7.6514061E+001, 1.0972302E+002, 2.1446332E+002, 3.7916404E+002, 4.3500354E+002, 5.6259911E+002, 7.2909846E+002, 7.4634560E+002
 6.6884422E+000, 7.5305042E+001, 1.0836059E+002, 2.1348875E+002, 3.8131122E+002, 4.4189165E+002, 5.7368459E+002, 7.4112674E+002, 7.6333858E+002
 6.6984925E+000, 7.4139090E+001, 1.0700716E+002, 2.1228046E+002, 3.8095863E+002, 4.4600818E+002, 5.8108585E+002, 7.5005969E+002, 7.7963924E+002
 6.7085427E+000, 7.3021083E+001, 1.0567059E+002, 2.1084422E+002, 3.8024635E+002, 4.4688041E+002, 5.8661760E+002, 7.5529869E+002, 7.9532917E+002
 6.7185930E+000, 7.1963371E+001, 1.0435276E+002, 2.0915861E+002, 3.8091560E+002, 4.4698260E+002, 5.8784253E+002, 7.6100829E+002, 8.0831040E+002
 6.7286432E+000, 7.0958495E+001, 1.0304659E+002, 2.0734302E+002, 3.8126937E+002, 4.4786170E+002, 5.9091106E+002, 7.6422609E+002, 8.1621269E+002
 6.7386935E+000, 6.9999059E+001, 1.0172838E+002, 2.0548530E+002, 3.7927496E+002, 4.4908743E+002, 5.9389661E+002, 7.6512242E+002, 8.2501904E+002
 6.7487437E+000, 6.9080500E+001, 1.0040050E+002, 2.0356137E+002, 3.7622660E+002, 4.4907721E+002, 5.9717209E+002, 7.6080115E+002, 8.3467944E+002
 6.7587940E+000, 6.8199216E+001, 9.9070725E+001, 2.0155004E+002, 3.7273796E+002, 4.4735854E+002, 5.9790631E+002, 7.5355325E+002, 8.4162403E+002
 6.7688442E+000, 6.7361409E+001, 9.7768088E+001, 1.9951169E+002, 3.6994174E+002, 4.4436978E+002, 5.9621200E+002, 7.4555349E+002, 8.4587224E+002
 6.7788945E+000, 6.6567627E+001, 9.6488919E+001, 1.9741451E+002, 3.6759168E+002, 4.4158057E+002, 5.9151331E+002, 7.3810093E+002, 8.4629197E+002
 6.7889447E+000, 6.5812045E+001, 9.5242164E+001, 1.9529777E+002, 3.6401643E+002, 4.3732907E+002, 5.8491768E+002, 7.3174300E+002, 8.4344359E+002
 6.7989950E+000, 6.5081546E+001, 9.4049473E+001, 1.9317047E+002, 3.5989889E+002, 4.3162976E+002, 5.7769515E+002, 7.2799985E+002, 8.3862717E+002
 6.8090452E+000, 6.4373054E+001, 9.2910240E+001, 1.9102648E+002, 3.5562409E+002, 4.2606480E+002, 5.6971356E+002, 7.2545633E+002, 8.3220193E+002
 6.8190955E+000, 6.3681790E+001, 9.1818876E+001, 1.8884394E+002, 3.5130933E+002, 4.2124708E+002, 5.6042892E+002, 7.2214961E+002, 8.2406625E+002
 6.8291457E+000, 6.3009187E+001, 9.0771723E+001, 1.8663566E+002, 3.4668841E+002, 4.1609055E+002, 5.5312735E+002, 7.1637901E+002, 8.1499142E+002
 6.8391960E+000, 6.2358126E+001, 8.9765844E+001, 1.8442220E+002, 3.4160258E+002, 4.1053278E+002, 5.4766908E+002, 7.0848219E+002, 8.0517493E+002
 6.8492462E+000, 6.1729468E+001, 8.8803633E+001, 1.8220966E+002, 3.3616532E+002, 4.0529339E+002, 5.4250550E+002, 6.9916336E+002, 7.9501725E+002
 6.8592965E+000, 6.1114567E+001, 8.7886603E+001, 1.8001177E+002, 3.3052808E+002, 4.0071614E+002, 5.3783729E+002, 6.8866235E+002, 7.8455246E+002
 6.8693467E+000, 6.0511100E+001, 8.7022659E+001, 1.7779420E+002, 3.2498377E+002, 3.9643663E+002, 5.3290274E+002, 6.7752634E+002, 7.7360437E+002
 6.8793970E+000, 5.9920556E+001, 8.6201847E+001, 1.7556564E+002, 3.1966640E+002, 3.9217230E+002, 5.2698653E+002, 6.6612027E+002, 7.6209824E+002
 6.8894472E+000, 5.9352842E+001, 8.5434417E+001, 1.7335552E+002, 3.1444584E+002, 3.8772173E+002, 5.2045906E+002, 6.5483916E+002, 7.5007147E+002
 6.8994975E+000, 5.8813309E+001, 8.4708189E+001, 1.7116502E+002, 3.0913205E+002, 3.8341104E+002, 5.1329503E+002, 6.4415167E+002, 7.3785329E+002
 6.9095477E+000, 5.8304031E+001, 8.4025031E+001, 1.6899419E+002, 3.0398674E+002, 3.7895097E+002, 5.0514233E+002, 6.3410606E+002, 7.2579181E+002
 6.9195980E+000, 5.7825929E+001, 8.3366484E+001, 1.6685741E+002, 2.9907104E+002, 3.7422812E+002, 4.9645301E+002, 6.2448585E+002, 7.1392963E+002
 6.9296482E+000, 5.7372375E+001, 8.2734809E+001, 1.6478382E+002, 2.9418775E+002, 3.6916054E+002, 4.8801260E+002, 6.1511072E+002, 7.0229752E+002
 6.9396985E+000, 5.6938686E+001, 8.2117467E+001, 1.6277372E+002, 2.8933717E+002, 3.6366396E+002, 4.7974316E+002, 6.0594497E+002, 6.9097096E+002
 6.9497487E+000, 5.6524012E+001, 8.1506477E+001, 1.6083133E+002, 2.8451022E+002, 3.5782362E+002, 4.7107996E+002, 5.9698142E+002, 6.7998236E+002
 6.9597990E+000, 5.6129772E+001, 8.0903847E+001, 1.5894522E+002, 2.7976240E+002, 3.5177558E+002, 4.6231348E+002, 5.8782189E+002, 6.6929156E+002
 6.9698492E+000, 5.5761136E+001, 8.0317458E+001, 1.5711771E+002, 2.7504074E+002, 3.4567860E+002, 4.5354976E+002, 5.7848134E+002, 6.5891992E+002
 6.9798995E+000, 5.5419419E+001, 7.9735041E+001, 1.5533847E+002, 2.7042395E+002, 3.3977154E+002, 4.4488539E+002, 5.6916997E+002, 6.4880797E+002
 6.9899497E+000, 5.5105984E+001, 7.9158170E+001, 1.5360960E+002, 2.6600694E+002, 3.3409861E+002, 4.3636857E+002, 5.6005064E+002, 6.3894935E+002
 6.9999000E+000, 5.4816451E+001, 7.8591324E+001, 1.5193613E+002, 2.6178126E+002, 3.2861831E+002, 4.2809515E+002, 5.5095511E+002, 6.2922610E+002
