m,C,C,C,C,C,C,C,C
 6.5477387E+000, 9.4282371E+001, 1.6400037E+002, 1.9343477E+002, 2.6526442E+002, 3.1828670E+002, 3.5953010E+002, 4.4845807E+002, 0.0000000E+000
 6.5577889E+000, 9.1784476E+001, 1.6066990E+002, 1.9857471E+002, 2.7167315E+002, 3.2485648E+002, 3.6960415E+002, 4.6052839E+002, 0.0000000E+000
 6.5678392E+000, 8.9337979E+001, 1.5738006E+002, 2.0300334E+002, 2.7722271E+002, 3.2902954E+002, 3.8036901E+002, 4.7343211E+002, 0.0000000E+000
 6.5778894E+000, 8.6993252E+001, 1.5409250E+002, 2.0616832E+002, 2.8142286E+002, 3.3358925E+002, 3.9276950E+002, 4.8609455E+002, 0.0000000E+000
 6.5879397E+000, 8.4747911E+001, 1.5074561E+002, 2.0914932E+002, 2.8525679E+002, 3.3861445E+002, 4.0683604E+002, 4.9978198E+002, 0.0000000E+000
 6.5979899E+000, 8.2567481E+001, 1.4740025E+002, 2.1170441E+002, 2.8849528E+002, 3.4281238E+002, 4.2196876E+002, 5.1397238E+002, 0.0000000E+000
 6.6080402E+000, 8.0476167E+001, 1.4405806E+002, 2.1342843E+002, 2.9085741E+002, 3.4644846E+002, 4.3622124E+002, 5.2781886E+002, 0.0000000E+000
 6.6180905E+000, 7.8469443E+001, 1.4074328E+002, 2.1455245E+002, 2.9282797E+002, 3.4946318E+002, 4.4742004E+002, 5.4262996E+002, 0.0000000E+000
 6.6281407E+000, 7.6535301E+001, 1.3748762E+002, 2.1541491E+002, 2.9427774E+002, 3.5155686E+002, 4.5832204E+002, 5.5735012E+002, 0.0000000E+000
 6.6381910E+000, 7.4660518E+001, 1.3431513E+002, 2.1575501E+002, 2.9473978E+002, 3.5301852E+002, 4.6788054E+002, 5.7221471E+002, 0.0000000E+000
 6.6482412E+000, 7.2834378E+001, 1.3118892E+002, 2.1550682E+002, 2.9423189E+002, 3.5368758E+002, 4.7659554E+002, 5.8879896E+002, 0.0000000E+000
 6.6582915E+000, 7.1084396E+001, 1.2814342E+002, 2.1455359E+002, 2.9334801E+002, 3.5300071E+002, 4.8354799E+002, 6.0062166E+002, 0.0000000E+000
 6.6683417E+000, 6.9428898E+001, 1.2520724E+002, 2.1293796E+002, 2.9203841E+002, 3.5121647E+002, 4.8887281E+002, 6.1043384E+002, 0.0000000E+000
 6.6783920E+000, 6.7860320E+001, 1.2241290E+002, 2.1112628E+002, 2.9025562E+002, 3.4855162E+002, 4.9290846E+002, 6.2070884E+002, 0.0000000E+000
 6.6884422E+000, 6.6387518E+001, 1.1974420E+002, 2.0913687E+002, 2.8800251E+002, 3.4519334E+002, 4.9569678E+002, 6.3056229E+002, 0.0000000E+000
 6.6984925E+000, 6.5002576E+001, 1.1719079E+002, 2.0692953E+002, 2.8538047E+002, 3.4115387E+002, 4.9576992E+002, 6.4032114E+002, 0.0000000E+000
 6.7085427E+000, 6.3708516E+001, 1.1472561E+002, 2.0448934E+002, 2.8242275E+002, 3.3683808E+002, 4.9371082E+002, 6.4698954E+002, 0.0000000E+000
 6.7185930E+000, 6.2501925E+001, 1.1232104E+002, 2.0182420E+002, 2.7923322E+002, 3.3210831E+002, 4.8993820E+002, 6.5546806E+002, 0.0000000E+000
 6.7286432E+000, 6.1376217E+001, 1.0997654E+002, 1.9894140E+002, 2.7580204E+002, 3.2699599E+002, 4.8493006E+002, 6.6327461E+002, 0.0000000E+000
 6.7386935E+000, 6.0330239E+001, 1.0771307E+002, 1.9591925E+002, 2.7223753E+002, 3.2150461E+002, 4.7810639E+002, 6.7081834E+002, 0.0000000E+000
 6.7487437E+000, 5.9331707E+001, 1.0553223E+002, 1.9282875E+002, 2.6846093E+002, 3.1583108E+002, 4.7008046E+002, 6.7838280E+002, 0.0000000E+000
 6.7587940E+000, 5.8361962E+001, 1.0342302E+002, 1.8978828E+002, 2.6450086E+002, 3.1006141E+002, 4.6099997E+002, 6.8543060E+002, 0.0000000E+000
 6.7688442E+000, 5.7421515E+001, 1.0137410E+002, 1.8678639E+002, 2.6032652E+002, 3.0432652E+002, 4.5143989E+002, 6.9145552E+002, 0.0000000E+000
 6.7788945E+000, 5.6515415E+001, 9.9391982E+001, 1.8382102E+002, 2.5601316E+002, 2.9871061E+002, 4.4153437E+002, 6.9592662E+002, 0.0000000E+000
 6.7889447E+000, 5.5655520E+001, 9.7504299E+001, 1.8087637E+002, 2.5162475E+002, 2.9328526E+002, 4.3174745E+002, 6.9781798E+002, 0.0000000E+000
 6.7989950E+000, 5.4855007E+001, 9.5718100E+001, 1.7797945E+002, 2.4721155E+002, 2.8808196E+002, 4.2218993E+002, 6.9817365E+002, 0.0000000E+000
 6.8090452E+000, 5.4108779E+001, 9.4038776E+001, 1.7510703E+002, 2.4279598E+002, 2.8303697E+002, 4.1303238E+002, 6.9683393E+002, 0.0000000E+000
 6.8190955E+000, 5.3401771E+001, 9.2454359E+001, 1.7228361E+002, 2.3839763E+002, 2.7810850E+002, 4.0424284E+002, 6.9327568E+002, 0.0000000E+000
 6.8291457E+000, 5.2728110E+001, 9.0946908E+001, 1.6946685E+002, 2.3401424E+002, 2.7326612E+002, 3.9574509E+002, 6.8553903E+002, 0.0000000E+000
 6.8391960E+000, 5.2083354E+001, 8.9522788E+001, 1.6671930E+002, 2.2967422E+002, 2.6845350E+002, 3.8760917E+002, 6.7562454E+002, 0.0000000E+000
 6.8492462E+000, 5.1460830E+001, 8.8162434E+001, 1.6404367E+002, 2.2544132E+002, 2.6366039E+002, 3.7980921E+002, 6.6509006E+002, 0.0000000E+000
 6.8592965E+000, 5.0857075E+001, 8.6850317E+001, 1.6150150E+002, 2.2137960E+002, 2.5886070E+002, 3.7222944E+002, 6.5319063E+002, 0.0000000E+000
 6.8693467E+000, 5.0270629E+001, 8.5589682E+001, 1.5909183E+002, 2.1756492E+002, 2.5410023E+002, 3.6481469E+002, 6.3994144E+002, 0.0000000E+000
 6.8793970E+000, 4.9694892E+001, 8.4378484E+001, 1.5678375E+002, 2.1398060E+002, 2.4946060E+002, 3.5768318E+002, 6.2526279E+002, 0.0000000E+000
 6.8894472E+000, 4.9125531E+001, 8.3203130E+001, 1.5454367E+002, 2.1059591E+002, 2.4500584E+002, 3.5078922E+002, 6.0969952E+002, 0.0000000E+000
 6.8994975E+000, 4.8571376E+001, 8.2066477E+001, 1.5237042E+002, 2.0737769E+002, 2.4076716E+002, 3.4428067E+002, 5.9371832E+002, 0.0000000E+000
 6.9095477E+000, 4.8038967E+001, 8.0968532E+001, 1.5026338E+002, 2.0431604E+002, 2.3669657E+002, 3.3807069E+002, 5.7729495E+002, 0.0000000E+000
 6.9195980E+000, 4.7529460E+001, 7.9894594E+001, 1.4822928E+002, 2.0141286E+002, 2.3275429E+002, 3.3221275E+002, 5.6069000E+002, 0.0000000E+000
 6.9296482E+000, 4.7040734E+001, 7.8859055E+001, 1.4627564E+002, 1.9867232E+002, 2.2892339E+002, 3.2656886E+002, 5.4403210E+002, 0.0000000E+000
 6.9396985E+000, 4.6571596E+001, 7.7852581E+001, 1.4438835E+002, 1.9608477E+002, 2.2519246E+002, 3.2114262E+002, 5.2767819E+002, 0.0000000E+000
 6.9497487E+000, 4.6126441E+001, 7.6888365E+001, 1.4254850E+002, 1.9359771E+002, 2.2153508E+002, 3.1586013E+002, 5.1221182E+002, 0.0000000E+000
 6.9597990E+000, 4.5709664E+001, 7.5965858E+001, 1.4077668E+002, 1.9121419E+002, 2.1796094E+002, 3.1070879E+002, 4.9780921E+002, 0.0000000E+000
 6.9698492E+000, 4.5313952E+001, 7.5086331E+001, 1.3906072E+002, 1.8888324E+002, 2.1446814E+002, 3.0564260E+002, 4.8428570E+002, 0.0000000E+000
 6.9798995E+000, 4.4935861E+001, 7.4246179E+001, 1.3740400E+002, 1.8659319E+002, 2.1104343E+002, 3.0064183E+002, 4.7140988E+002, 0.0000000E+000
 6.9899497E+000, 4.4577256E+001, 7.3433548E+001, 1.3580647E+002, 1.8433163E+002, 2.0771168E+002, 2.9572808E+002, 4.5930042E+002, 0.0000000E+000
 6.9999000E+000, 4.4233288E+001, 7.2644865E+001, 1.3427154E+002, 1.8208103E+002, 2.0448156E+002, 2.9097016E+002, 4.4791952E+002, 0.0000000E+000
