m,C,C,C,C,C,C,C,C
 6.5477387E+000, 1.0126403E+002, 1.4545832E+002, 3.6598539E+002, 4.1040064E+002, 4.5089559E+002, 4.6581045E+002, 4.6373779E+002, 4.6369129E+002
 6.5577889E+000, 1.0133587E+002, 1.4682286E+002, 3.7409713E+002, 4.2473068E+002, 4.7030432E+002, 5.0402420E+002, 4.8418112E+002, 4.8278139E+002
 6.5678392E+000, 1.0132434E+002, 1.4910707E+002, 3.8260530E+002, 4.3895889E+002, 4.8475596E+002, 5.4073844E+002, 5.0462101E+002, 5.0521539E+002
 6.5778894E+000, 1.0111065E+002, 1.5179313E+002, 3.8892240E+002, 4.5036058E+002, 5.0002662E+002, 5.7574881E+002, 5.2299578E+002, 5.3464640E+002
 6.5879397E+000, 1.0072763E+002, 1.5414842E+002, 3.9258081E+002, 4.5954243E+002, 5.1272880E+002, 6.1257718E+002, 5.4241426E+002, 5.6587261E+002
 6.5979899E+000, 1.0008450E+002, 1.5585339E+002, 3.9594459E+002, 4.6806125E+002, 5.2358809E+002, 6.4593819E+002, 5.6604181E+002, 5.9297359E+002
 6.6080402E+000, 9.9276600E+001, 1.5647112E+002, 3.9939584E+002, 4.7466745E+002, 5.3088925E+002, 6.7664063E+002, 5.9061847E+002, 6.1998553E+002
 6.6180905E+000, 9.8453127E+001, 1.5629462E+002, 4.0143854E+002, 4.7945975E+002, 5.3626629E+002, 7.0633536E+002, 6.1241034E+002, 6.5004580E+002
 6.6281407E+000, 9.7664267E+001, 1.5573669E+002, 4.0223069E+002, 4.8509255E+002, 5.4164488E+002, 7.3558712E+002, 6.3556892E+002, 6.8353023E+002
 6.6381910E+000, 9.6925564E+001, 1.5497629E+002, 4.0052629E+002, 4.8884927E+002, 5.4514096E+002, 7.5948178E+002, 6.6209493E+002, 7.1853083E+002
 6.6482412E+000, 9.6203788E+001, 1.5417193E+002, 3.9797326E+002, 4.9180863E+002, 5.4656042E+002, 7.8250656E+002, 6.9150646E+002, 7.5429359E+002
 6.6582915E+000, 9.5470807E+001, 1.5316726E+002, 3.9386616E+002, 4.9487378E+002, 5.4519469E+002, 8.0602475E+002, 7.2332498E+002, 7.8874344E+002
 6.6683417E+000, 9.4700683E+001, 1.5184352E+002, 3.8946972E+002, 4.9685807E+002, 5.4358605E+002, 8.2634574E+002, 7.5386542E+002, 8.2542945E+002
 6.6783920E+000, 9.3895189E+001, 1.5029137E+002, 3.8449626E+002, 4.9672720E+002, 5.4237493E+002, 8.4072892E+002, 7.7952729E+002, 8.5714022E+002
 6.6884422E+000, 9.3044810E+001, 1.4868146E+002, 3.8018773E+002, 4.9496894E+002, 5.4206488E+002, 8.5124748E+002, 8.0152556E+002, 8.8442219E+002
 6.6984925E+000, 9.2179525E+001, 1.4710521E+002, 3.7609257E+002, 4.9206414E+002, 5.4198199E+002, 8.5836264E+002, 8.2070244E+002, 9.1178624E+002
 6.7085427E+000, 9.1296238E+001, 1.4562743E+002, 3.7185859E+002, 4.8944030E+002, 5.4233597E+002, 8.6363037E+002, 8.3682900E+002, 9.3720615E+002
 6.7185930E+000, 9.0438502E+001, 1.4415379E+002, 3.6722318E+002, 4.8701772E+002, 5.4199039E+002, 8.6797170E+002, 8.5053406E+002, 9.6306310E+002
 6.7286432E+000, 8.9598499E+001, 1.4268197E+002, 3.6228593E+002, 4.8456349E+002, 5.4051920E+002, 8.7165528E+002, 8.6302038E+002, 9.8698013E+002
 6.7386935E+000, 8.8791647E+001, 1.4117245E+002, 3.5695471E+002, 4.8159664E+002, 5.3788129E+002, 8.7397297E+002, 8.7254095E+002, 1.0087133E+003
 6.7487437E+000, 8.8019666E+001, 1.3963876E+002, 3.5144781E+002, 4.7795228E+002, 5.3458097E+002, 8.7398373E+002, 8.7985523E+002, 1.0250718E+003
 6.7587940E+000, 8.7259146E+001, 1.3811004E+002, 3.4603759E+002, 4.7394630E+002, 5.3088079E+002, 8.7275772E+002, 8.8448057E+002, 1.0394054E+003
 6.7688442E+000, 8.6501281E+001, 1.3661395E+002, 3.4091115E+002, 4.6977223E+002, 5.2684460E+002, 8.6950671E+002, 8.8537287E+002, 1.0510991E+003
 6.7788945E+000, 8.5757347E+001, 1.3517077E+002, 3.3600116E+002, 4.6563143E+002, 5.2271688E+002, 8.6556401E+002, 8.8475036E+002, 1.0620568E+003
 6.7889447E+000, 8.5036348E+001, 1.3384904E+002, 3.3127129E+002, 4.6139929E+002, 5.1852710E+002, 8.5936564E+002, 8.8350683E+002, 1.0715247E+003
 6.7989950E+000, 8.4348134E+001, 1.3264935E+002, 3.2662706E+002, 4.5723049E+002, 5.1442219E+002, 8.5196438E+002, 8.8291741E+002, 1.0794858E+003
 6.8090452E+000, 8.3708635E+001, 1.3157308E+002, 3.2218209E+002, 4.5324579E+002, 5.1044969E+002, 8.4328426E+002, 8.8170439E+002, 1.0855110E+003
 6.8190955E+000, 8.3117646E+001, 1.3059174E+002, 3.1800454E+002, 4.4948963E+002, 5.0637339E+002, 8.3444958E+002, 8.7990148E+002, 1.0896444E+003
 6.8291457E+000, 8.2570848E+001, 1.2968119E+002, 3.1412752E+002, 4.4578299E+002, 5.0220896E+002, 8.2531511E+002, 8.7667175E+002, 1.0924817E+003
 6.8391960E+000, 8.2059374E+001, 1.2881060E+002, 3.1054257E+002, 4.4220401E+002, 4.9798106E+002, 8.1603542E+002, 8.7290307E+002, 1.0939148E+003
 6.8492462E+000, 8.1575930E+001, 1.2797334E+002, 3.0718816E+002, 4.3862576E+002, 4.9393496E+002, 8.0626783E+002, 8.6808079E+002, 1.0943146E+003
 6.8592965E+000, 8.1115090E+001, 1.2715586E+002, 3.0400553E+002, 4.3504864E+002, 4.9005546E+002, 7.9638591E+002, 8.6317930E+002, 1.0938227E+003
 6.8693467E+000, 8.0673761E+001, 1.2635547E+002, 3.0099100E+002, 4.3148919E+002, 4.8644752E+002, 7.8624038E+002, 8.5741680E+002, 1.0928091E+003
 6.8793970E+000, 8.0252391E+001, 1.2557730E+002, 2.9815705E+002, 4.2804825E+002, 4.8309515E+002, 7.7631627E+002, 8.5208832E+002, 1.0915627E+003
 6.8894472E+000, 7.9849824E+001, 1.2484496E+002, 2.9546879E+002, 4.2466319E+002, 4.8006827E+002, 7.6635126E+002, 8.4625159E+002, 1.0900405E+003
 6.8994975E+000, 7.9470960E+001, 1.2415221E+002, 2.9291767E+002, 4.2143504E+002, 4.7716231E+002, 7.5677336E+002, 8.4099661E+002, 1.0886369E+003
 6.9095477E+000, 7.9118754E+001, 1.2350229E+002, 2.9050679E+002, 4.1834205E+002, 4.7435854E+002, 7.4748635E+002, 8.3569619E+002, 1.0867838E+003
 6.9195980E+000, 7.8794228E+001, 1.2288686E+002, 2.8822696E+002, 4.1541204E+002, 4.7152302E+002, 7.3859730E+002, 8.3079219E+002, 1.0845401E+003
 6.9296482E+000, 7.8494943E+001, 1.2230250E+002, 2.8606498E+002, 4.1258779E+002, 4.6872343E+002, 7.2998133E+002, 8.2599699E+002, 1.0818067E+003
 6.9396985E+000, 7.8213618E+001, 1.2174963E+002, 2.8403536E+002, 4.0989314E+002, 4.6594663E+002, 7.2166870E+002, 8.2119315E+002, 1.0787962E+003
 6.9497487E+000, 7.7951647E+001, 1.2123108E+002, 2.8212507E+002, 4.0731393E+002, 4.6334247E+002, 7.1353023E+002, 8.1625815E+002, 1.0753863E+003
 6.9597990E+000, 7.7711229E+001, 1.2075071E+002, 2.8034548E+002, 4.0480961E+002, 4.6086104E+002, 7.0552001E+002, 8.1118905E+002, 1.0714582E+003
 6.9698492E+000, 7.7488872E+001, 1.2030720E+002, 2.7870230E+002, 4.0235723E+002, 4.5847492E+002, 6.9763485E+002, 8.0614213E+002, 1.0671396E+003
 6.9798995E+000, 7.7282784E+001, 1.1990741E+002, 2.7716760E+002, 3.9997803E+002, 4.5610080E+002, 6.8987790E+002, 8.0120247E+002, 1.0624786E+003
 6.9899497E+000, 7.7092168E+001, 1.1956046E+002, 2.7574822E+002, 3.9770818E+002, 4.5371461E+002, 6.8238169E+002, 7.9651099E+002, 1.0577819E+003
 6.9999000E+000, 7.6915018E+001, 1.1925636E+002, 2.7441642E+002, 3.9551882E+002, 4.5124314E+002, 6.7500208E+002, 7.9178757E+002, 1.0525797E+003
