s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.560E+03, 3.753E-02, 7.579E-02, 1.425E-03, 8.668E-04, 1.057E-01, 4.426E-02, 6.480E-02, 7.683E-03, 9.411E-03, 1.051E-01, 6.326E+01, 7.495E+01, 7.671E+02, 1.046E+03, 1.694E+02, 7.814E+02, 2.544E+02, 1.021E+03, 7.103E+02, 7.544E+02, 9.231E+02, 1.820E+02, 9.537E+02, 9.752E+02, 9.697E+02, 9.257E+02, 8.572E+02, 8.372E+02, 8.112E+02, 4.141E+01, 2.416E+02, 6.410E+02, 3.557E+02, 4.688E+02, 3.340E+02, 2.851E+01, 2.374E+02, 1.965E+02, 2.096E+02, 1.932E+02, 1.772E+02,-4.844E+00,-4.549E+00,-5.070E+00,-1.797E+00,-2.814E-01, 7.619E-01, 7.001E-01, 7.840E-01, 9.868E-01
 2.640E+03, 4.114E-02, 7.429E-02, 1.282E-03, 1.074E-03, 1.034E-01, 5.589E-02, 6.166E-02, 6.047E-03, 6.585E-03, 9.725E-02, 6.176E+01, 7.319E+01, 7.691E+02, 1.037E+03, 1.706E+02, 7.692E+02, 2.300E+02, 9.973E+02, 7.037E+02, 7.477E+02, 9.186E+02, 1.774E+02, 9.453E+02, 9.588E+02, 9.609E+02, 9.414E+02, 8.654E+02, 8.203E+02, 7.929E+02, 4.849E+01, 2.384E+02, 6.255E+02, 3.703E+02, 4.769E+02, 3.392E+02, 2.896E+01, 2.318E+02, 1.912E+02, 2.056E+02, 1.899E+02, 1.741E+02,-4.834E+00,-4.508E+00,-4.923E+00,-1.676E+00,-3.587E-01, 7.810E-01, 7.143E-01, 7.895E-01, 1.029E+00
 2.720E+03, 3.430E-02, 7.682E-02, 1.793E-03, 9.653E-04, 1.079E-01, 3.652E-02, 6.596E-02, 9.522E-03, 1.204E-02, 1.107E-01, 6.157E+01, 7.307E+01, 7.715E+02, 1.075E+03, 1.740E+02, 7.563E+02, 2.415E+02, 9.896E+02, 7.022E+02, 7.465E+02, 9.300E+02, 1.744E+02, 9.525E+02, 9.571E+02, 9.504E+02, 9.359E+02, 8.588E+02, 8.411E+02, 8.061E+02, 3.582E+01, 2.262E+02, 6.020E+02, 3.635E+02, 4.694E+02, 3.293E+02, 2.874E+01, 2.308E+02, 1.900E+02, 2.032E+02, 1.896E+02, 1.728E+02,-4.930E+00,-4.474E+00,-4.795E+00,-1.745E+00,-3.191E-01, 7.864E-01, 7.179E-01, 7.583E-01, 1.020E+00
 2.800E+03, 2.996E-02, 7.917E-02, 1.477E-03, 7.137E-04, 1.104E-01, 4.864E-02, 6.418E-02, 6.683E-03, 7.007E-03, 1.020E-01, 6.446E+01, 7.587E+01, 7.940E+02, 1.053E+03, 1.772E+02, 7.798E+02, 2.498E+02, 1.051E+03, 7.138E+02, 7.566E+02, 9.217E+02, 1.728E+02, 9.372E+02, 9.781E+02, 9.861E+02, 8.828E+02, 8.266E+02, 7.930E+02, 7.762E+02, 3.512E+01, 2.361E+02, 6.189E+02, 3.815E+02, 4.842E+02, 3.419E+02, 2.885E+01, 2.377E+02, 1.970E+02, 2.103E+02, 1.934E+02, 1.776E+02,-4.892E+00,-4.604E+00,-5.036E+00,-1.738E+00,-3.161E-01, 7.686E-01, 7.007E-01, 7.916E-01, 1.015E+00
 2.880E+03, 3.897E-02, 7.583E-02, 8.538E-04, 3.093E-04, 1.045E-01, 3.192E-02, 6.875E-02, 9.045E-03, 1.024E-02, 1.133E-01, 6.219E+01, 7.354E+01, 7.774E+02, 1.077E+03, 1.720E+02, 7.660E+02, 2.540E+02, 9.776E+02, 7.052E+02, 7.488E+02, 9.277E+02, 1.724E+02, 9.602E+02, 9.706E+02, 9.297E+02, 9.236E+02, 8.541E+02, 8.269E+02, 7.998E+02, 3.305E+01, 2.232E+02, 6.215E+02, 3.924E+02, 4.928E+02, 3.291E+02, 2.855E+01, 2.330E+02, 1.914E+02, 2.055E+02, 1.900E+02, 1.743E+02,-4.976E+00,-4.449E+00,-4.785E+00,-1.726E+00,-2.415E-01, 7.896E-01, 7.124E-01, 7.951E-01, 1.022E+00
 2.960E+03, 3.491E-02, 7.670E-02, 1.662E-03, 8.625E-04, 1.075E-01, 3.332E-02, 6.847E-02, 8.868E-03, 8.758E-03, 1.125E-01, 6.032E+01, 7.184E+01, 7.736E+02, 1.063E+03, 1.714E+02, 7.566E+02, 2.342E+02, 9.545E+02, 6.968E+02, 7.421E+02, 9.264E+02, 1.723E+02, 9.517E+02, 9.564E+02, 9.424E+02, 9.075E+02, 8.427E+02, 8.103E+02, 7.873E+02, 3.876E+01, 2.276E+02, 6.064E+02, 3.515E+02, 4.607E+02, 3.292E+02, 2.909E+01, 2.278E+02, 1.879E+02, 2.018E+02, 1.873E+02, 1.704E+02,-4.844E+00,-4.475E+00,-4.815E+00,-1.698E+00,-3.013E-01, 7.635E-01, 6.987E-01, 7.882E-01, 1.009E+00
 3.040E+03, 3.638E-02, 7.593E-02, 1.744E-03, 1.002E-03, 1.066E-01, 4.439E-02, 6.567E-02, 6.986E-03, 7.962E-03, 1.047E-01, 6.149E+01, 7.315E+01, 7.730E+02, 1.046E+03, 1.761E+02, 7.661E+02, 2.557E+02, 1.020E+03, 7.017E+02, 7.467E+02, 9.163E+02, 1.715E+02, 9.422E+02, 9.515E+02, 9.508E+02, 9.155E+02, 8.489E+02, 8.429E+02, 8.066E+02, 3.755E+01, 2.284E+02, 6.274E+02, 3.625E+02, 4.713E+02, 3.379E+02, 2.870E+01, 2.296E+02, 1.910E+02, 2.028E+02, 1.873E+02, 1.723E+02,-4.874E+00,-4.440E+00,-4.903E+00,-1.796E+00,-2.381E-01, 7.708E-01, 7.115E-01, 7.884E-01, 1.019E+00
 3.120E+03, 3.258E-02, 7.852E-02, 1.034E-03, 3.015E-04, 1.085E-01, 4.339E-02, 6.727E-02, 6.153E-03, 5.862E-03, 1.049E-01, 6.205E+01, 7.336E+01, 7.871E+02, 1.066E+03, 1.744E+02, 7.650E+02, 2.572E+02, 9.955E+02, 7.043E+02, 7.479E+02, 9.162E+02, 1.708E+02, 9.493E+02, 9.391E+02, 9.326E+02, 9.197E+02, 8.507E+02, 8.066E+02, 7.796E+02, 4.050E+01, 2.303E+02, 6.222E+02, 3.792E+02, 4.823E+02, 3.317E+02, 2.862E+01, 2.315E+02, 1.880E+02, 2.032E+02, 1.888E+02, 1.724E+02,-4.912E+00,-4.412E+00,-4.862E+00,-1.683E+00,-2.397E-01, 7.959E-01, 7.205E-01, 8.056E-01, 1.019E+00
 3.200E+03, 3.586E-02, 7.746E-02, 6.746E-04, 2.216E-04, 1.063E-01, 2.782E-02, 6.951E-02, 9.967E-03, 1.081E-02, 1.163E-01, 6.096E+01, 7.203E+01, 7.865E+02, 1.084E+03, 1.721E+02, 7.573E+02, 2.352E+02, 9.611E+02, 6.996E+02, 7.426E+02, 9.350E+02, 1.709E+02, 9.690E+02, 9.587E+02, 9.265E+02, 9.414E+02, 8.653E+02, 8.067E+02, 7.852E+02, 4.357E+01, 2.286E+02, 6.151E+02, 3.420E+02, 4.521E+02, 3.241E+02, 2.824E+01, 2.270E+02, 1.855E+02, 2.001E+02, 1.867E+02, 1.695E+02,-4.874E+00,-4.428E+00,-4.810E+00,-1.729E+00,-2.643E-01, 7.923E-01, 7.159E-01, 7.937E-01, 1.005E+00
 3.280E+03, 2.814E-02, 7.944E-02, 1.927E-03, 1.055E-03, 1.117E-01, 3.514E-02, 6.663E-02, 9.653E-03, 1.003E-02, 1.118E-01, 6.119E+01, 7.246E+01, 7.704E+02, 1.065E+03, 1.746E+02, 7.607E+02, 2.366E+02, 9.596E+02, 7.003E+02, 7.442E+02, 9.262E+02, 1.709E+02, 9.553E+02, 9.602E+02, 9.432E+02, 9.140E+02, 8.462E+02, 7.983E+02, 7.761E+02, 3.139E+01, 2.215E+02, 6.087E+02, 3.513E+02, 4.589E+02, 3.350E+02, 2.883E+01, 2.302E+02, 1.898E+02, 2.039E+02, 1.853E+02, 1.711E+02,-4.928E+00,-4.468E+00,-4.833E+00,-1.660E+00,-3.289E-01, 7.856E-01, 6.765E-01, 7.934E-01, 1.010E+00
 3.360E+03, 3.453E-02, 7.717E-02, 1.424E-03, 6.351E-04, 1.076E-01, 2.937E-02, 6.856E-02, 1.021E-02, 1.046E-02, 1.155E-01, 5.976E+01, 7.122E+01, 7.620E+02, 1.080E+03, 1.876E+02, 7.569E+02, 2.396E+02, 9.262E+02, 6.946E+02, 7.400E+02, 9.298E+02, 1.706E+02, 9.605E+02, 9.564E+02, 9.196E+02, 9.285E+02, 8.573E+02, 8.249E+02, 7.953E+02, 2.829E+01, 2.178E+02, 6.223E+02, 3.544E+02, 4.650E+02, 3.269E+02, 2.863E+01, 2.281E+02, 1.869E+02, 2.004E+02, 1.847E+02, 1.698E+02,-4.998E+00,-4.399E+00,-4.754E+00,-1.737E+00,-2.642E-01, 7.918E-01, 6.961E-01, 7.678E-01, 9.912E-01
 3.440E+03, 3.840E-02, 7.473E-02, 1.980E-03, 1.110E-03, 1.055E-01, 4.175E-02, 6.777E-02, 6.337E-03, 6.197E-03, 1.059E-01, 6.013E+01, 7.122E+01, 7.762E+02, 1.057E+03, 1.771E+02, 7.502E+02, 2.501E+02, 9.654E+02, 6.956E+02, 7.393E+02, 9.118E+02, 1.702E+02, 9.495E+02, 9.565E+02, 9.391E+02, 8.928E+02, 8.320E+02, 7.939E+02, 7.719E+02, 3.318E+01, 2.159E+02, 6.223E+02, 3.547E+02, 4.570E+02, 3.216E+02, 2.830E+01, 2.244E+02, 1.853E+02, 1.978E+02, 1.810E+02, 1.680E+02,-4.869E+00,-4.458E+00,-4.842E+00,-1.690E+00,-1.258E-01, 7.850E-01, 7.005E-01, 7.815E-01, 9.929E-01
 3.520E+03, 4.857E-02, 7.138E-02, 9.438E-04, 3.457E-04, 9.879E-02, 6.393E-02, 6.226E-02, 2.657E-03, 2.657E-03, 9.056E-02, 5.142E+01, 5.951E+01, 7.230E+02, 9.736E+02, 1.581E+02, 7.241E+02, 2.339E+02, 8.688E+02, 6.575E+02, 6.926E+02, 8.377E+02, 1.699E+02, 8.521E+02, 8.797E+02, 8.654E+02, 8.078E+02, 7.594E+02, 7.341E+02, 7.149E+02, 3.248E+01, 1.878E+02, 5.580E+02, 3.158E+02, 4.107E+02, 2.829E+02, 2.734E+01, 1.931E+02, 1.587E+02, 1.714E+02, 1.578E+02, 1.451E+02,-4.494E+00,-4.148E+00,-4.588E+00,-1.556E+00,-8.568E-02, 8.037E-01, 7.223E-01, 8.096E-01, 1.050E+00
 3.600E+03, 8.462E-02, 5.561E-02, 4.698E-04, 2.067E-04, 7.690E-02, 9.825E-02, 4.937E-02, 5.307E-04, 2.234E-04, 6.895E-02, 3.947E+01, 4.383E+01, 6.792E+02, 8.617E+02, 1.386E+02, 6.567E+02, 1.821E+02, 7.607E+02, 5.939E+02, 6.174E+02, 7.419E+02, 1.669E+02, 7.367E+02, 7.544E+02, 7.396E+02, 6.938E+02, 6.598E+02, 5.785E+02, 5.796E+02, 2.796E+01, 1.372E+02, 4.893E+02, 2.955E+02, 3.583E+02, 2.319E+02, 2.584E+01, 1.442E+02, 1.193E+02, 1.289E+02, 1.177E+02, 1.087E+02,-4.122E+00,-3.754E+00,-4.074E+00,-1.470E+00,-2.368E-01, 7.721E-01, 6.705E-01, 7.668E-01, 9.710E-01
 3.680E+03, 8.634E-02, 5.493E-02, 3.887E-04, 1.606E-04, 7.583E-02, 9.699E-02, 4.951E-02, 8.934E-04, 4.548E-04, 6.991E-02, 3.818E+01, 4.192E+01, 6.843E+02, 8.668E+02, 1.383E+02, 6.482E+02, 1.936E+02, 7.742E+02, 5.843E+02, 6.047E+02, 7.335E+02, 1.605E+02, 7.391E+02, 7.259E+02, 7.085E+02, 6.841E+02, 6.482E+02, 5.669E+02, 5.641E+02, 2.432E+01, 1.285E+02, 4.786E+02, 2.920E+02, 3.521E+02, 2.133E+02, 2.524E+01, 1.390E+02, 1.137E+02, 1.240E+02, 1.123E+02, 1.044E+02,-4.181E+00,-3.744E+00,-4.001E+00,-1.440E+00,-1.037E-01, 7.934E-01, 6.487E-01, 7.517E-01, 9.789E-01
 3.760E+03, 8.287E-02, 5.643E-02, 4.449E-04, 2.115E-04, 7.792E-02, 9.405E-02, 4.967E-02, 1.802E-03, 1.850E-03, 7.212E-02, 3.654E+01, 4.024E+01, 6.816E+02, 8.604E+02, 1.367E+02, 6.391E+02, 1.890E+02, 7.078E+02, 5.739E+02, 5.946E+02, 7.273E+02, 1.548E+02, 7.462E+02, 7.264E+02, 6.961E+02, 6.948E+02, 6.554E+02, 5.601E+02, 5.573E+02, 2.410E+01, 1.233E+02, 4.700E+02, 2.995E+02, 3.563E+02, 2.208E+02, 2.500E+01, 1.332E+02, 1.100E+02, 1.195E+02, 1.088E+02, 1.010E+02,-4.251E+00,-3.700E+00,-3.901E+00,-1.489E+00,-1.359E-01, 8.078E-01, 6.555E-01, 7.451E-01, 9.740E-01
 3.840E+03, 9.598E-02, 5.062E-02, 3.460E-04, 1.559E-04, 7.009E-02, 9.614E-02, 4.982E-02, 9.563E-04, 4.693E-04, 7.045E-02, 3.592E+01, 3.975E+01, 6.682E+02, 8.541E+02, 1.373E+02, 6.356E+02, 1.737E+02, 7.416E+02, 5.691E+02, 5.908E+02, 7.192E+02, 1.506E+02, 7.261E+02, 7.270E+02, 7.141E+02, 6.685E+02, 6.354E+02, 5.527E+02, 5.501E+02, 2.668E+01, 1.234E+02, 4.674E+02, 3.026E+02, 3.569E+02, 2.256E+02, 2.502E+01, 1.321E+02, 1.089E+02, 1.183E+02, 1.074E+02, 9.991E+01,-4.131E+00,-3.723E+00,-4.014E+00,-1.485E+00,-1.637E-01, 7.609E-01, 6.537E-01, 7.477E-01, 9.411E-01
 3.920E+03, 8.758E-02, 5.434E-02, 4.109E-04, 1.852E-04, 7.509E-02, 9.507E-02, 4.993E-02, 1.276E-03, 5.339E-04, 7.130E-02, 3.602E+01, 3.986E+01, 6.485E+02, 8.459E+02, 1.235E+02, 6.617E+02, 1.710E+02, 7.724E+02, 5.695E+02, 5.907E+02, 7.166E+02, 1.475E+02, 7.155E+02, 7.241E+02, 7.229E+02, 6.529E+02, 6.210E+02, 5.594E+02, 5.568E+02, 2.385E+01, 1.219E+02, 4.573E+02, 3.018E+02, 3.574E+02, 2.111E+02, 2.540E+01, 1.318E+02, 1.083E+02, 1.185E+02, 1.071E+02, 9.918E+01,-4.038E+00,-3.747E+00,-4.079E+00,-1.432E+00,-2.109E-01, 7.649E-01, 6.439E-01, 7.600E-01, 9.743E-01
 4.000E+03, 9.685E-02, 5.020E-02, 3.624E-04, 1.727E-04, 6.957E-02, 1.044E-01, 4.637E-02, 7.138E-04, 3.018E-04, 6.542E-02, 3.514E+01, 3.873E+01, 6.452E+02, 8.118E+02, 1.245E+02, 6.484E+02, 1.686E+02, 7.511E+02, 5.637E+02, 5.845E+02, 7.036E+02, 1.448E+02, 7.211E+02, 7.346E+02, 7.161E+02, 6.455E+02, 6.183E+02, 5.684E+02, 5.610E+02, 2.770E+01, 1.211E+02, 4.546E+02, 3.147E+02, 3.619E+02, 2.224E+02, 2.507E+01, 1.289E+02, 1.067E+02, 1.156E+02, 1.057E+02, 9.755E+01,-4.026E+00,-3.722E+00,-4.030E+00,-1.390E+00,-2.011E-01, 7.629E-01, 6.519E-01, 7.686E-01, 9.520E-01
 4.080E+03, 9.774E-02, 4.985E-02, 3.163E-04, 1.452E-04, 6.901E-02, 1.161E-01, 4.154E-02, 3.098E-04, 1.632E-04, 5.824E-02, 3.221E+01, 3.502E+01, 6.244E+02, 7.553E+02, 1.195E+02, 6.375E+02, 1.680E+02, 7.345E+02, 5.449E+02, 5.625E+02, 6.676E+02, 1.425E+02, 6.612E+02, 6.843E+02, 6.799E+02, 6.231E+02, 5.941E+02, 5.421E+02, 5.379E+02, 2.412E+01, 1.102E+02, 4.523E+02, 3.013E+02, 3.458E+02, 1.980E+02, 2.476E+01, 1.208E+02, 9.886E+01, 1.082E+02, 9.850E+01, 9.092E+01,-3.820E+00,-3.592E+00,-3.985E+00,-1.393E+00,-1.327E-01, 7.692E-01, 6.556E-01, 7.658E-01, 9.750E-01
 4.160E+03, 1.087E-01, 4.490E-02, 3.234E-04, 1.510E-04, 6.259E-02, 1.427E-01, 2.961E-02, 2.289E-04, 1.707E-04, 4.266E-02, 2.296E+01, 2.322E+01, 5.716E+02, 6.056E+02, 9.364E+01, 5.810E+02, 1.435E+02, 6.017E+02, 4.763E+02, 4.775E+02, 5.559E+02, 1.399E+02, 5.473E+02, 5.627E+02, 5.756E+02, 5.108E+02, 4.945E+02, 4.558E+02, 4.497E+02, 2.301E+01, 7.904E+01, 3.752E+02, 2.632E+02, 2.953E+02, 1.528E+02, 2.342E+01, 8.572E+01, 7.214E+01, 7.833E+01, 7.144E+01, 6.660E+01,-3.331E+00,-3.157E+00,-3.562E+00,-1.203E+00,-8.889E-02, 7.584E-01, 6.361E-01, 7.769E-01, 9.329E-01
 4.240E+03, 1.269E-01, 3.670E-02, 2.661E-04, 1.538E-04, 5.182E-02, 1.425E-01, 2.966E-02, 2.405E-04, 1.765E-04, 4.273E-02, 2.031E+01, 2.070E+01, 5.291E+02, 6.071E+02, 7.967E+01, 5.651E+02, 1.248E+02, 5.514E+02, 4.492E+02, 4.512E+02, 5.368E+02, 1.344E+02, 5.346E+02, 5.492E+02, 5.622E+02, 4.954E+02, 4.774E+02, 4.201E+02, 4.191E+02, 2.247E+01, 7.184E+01, 3.654E+02, 2.562E+02, 2.828E+02, 1.438E+02, 2.286E+01, 7.714E+01, 6.574E+01, 7.037E+01, 6.463E+01, 6.059E+01,-3.270E+00,-3.085E+00,-3.417E+00,-1.178E+00,-1.521E-01, 7.059E-01, 6.118E-01, 7.342E-01, 8.990E-01
 4.320E+03, 1.332E-01, 3.389E-02, 2.582E-04, 1.602E-04, 4.817E-02, 1.450E-01, 2.855E-02, 2.429E-04, 1.798E-04, 4.131E-02, 1.915E+01, 1.961E+01, 5.378E+02, 5.971E+02, 9.538E+01, 5.336E+02, 1.163E+02, 5.504E+02, 4.365E+02, 4.393E+02, 5.304E+02, 1.281E+02, 5.396E+02, 5.424E+02, 5.426E+02, 5.063E+02, 4.826E+02, 4.126E+02, 4.115E+02, 2.193E+01, 6.830E+01, 3.518E+02, 2.400E+02, 2.656E+02, 1.344E+02, 2.278E+01, 7.422E+01, 6.277E+01, 6.799E+01, 6.247E+01, 5.837E+01,-3.359E+00,-3.012E+00,-3.302E+00,-1.087E+00,-5.182E-02, 7.366E-01, 6.099E-01, 6.979E-01, 9.015E-01
 4.400E+03, 1.338E-01, 3.358E-02, 2.600E-04, 1.622E-04, 4.778E-02, 1.453E-01, 2.841E-02, 2.411E-04, 1.816E-04, 4.113E-02, 1.814E+01, 1.849E+01, 5.252E+02, 5.870E+02, 8.333E+01, 5.263E+02, 1.130E+02, 5.293E+02, 4.252E+02, 4.264E+02, 5.082E+02, 1.230E+02, 5.241E+02, 5.348E+02, 5.292E+02, 4.785E+02, 4.626E+02, 4.208E+02, 4.144E+02, 2.171E+01, 6.470E+01, 3.450E+02, 2.510E+02, 2.721E+02, 1.291E+02, 2.258E+01, 7.044E+01, 5.969E+01, 6.473E+01, 5.906E+01, 5.546E+01,-3.301E+00,-3.099E+00,-3.352E+00,-1.110E+00,-7.218E-02, 7.125E-01, 5.928E-01, 7.270E-01, 9.090E-01
 4.480E+03, 1.283E-01, 3.607E-02, 2.677E-04, 1.552E-04, 5.100E-02, 1.467E-01, 2.773E-02, 2.698E-04, 1.896E-04, 4.032E-02, 1.832E+01, 1.856E+01, 5.189E+02, 5.655E+02, 7.750E+01, 5.429E+02, 1.156E+02, 5.552E+02, 4.253E+02, 4.263E+02, 5.068E+02, 1.190E+02, 5.071E+02, 5.343E+02, 5.482E+02, 4.699E+02, 4.531E+02, 4.205E+02, 4.150E+02, 2.291E+01, 6.636E+01, 3.484E+02, 2.224E+02, 2.508E+02, 1.196E+02, 2.257E+01, 7.052E+01, 6.001E+01, 6.494E+01, 5.947E+01, 5.572E+01,-3.186E+00,-3.059E+00,-3.379E+00,-1.129E+00, 2.481E-02, 6.850E-01, 5.997E-01, 7.391E-01, 8.624E-01
 4.560E+03, 1.321E-01, 3.438E-02, 2.577E-04, 1.619E-04, 4.881E-02, 1.442E-01, 2.890E-02, 2.495E-04, 1.810E-04, 4.176E-02, 1.748E+01, 1.764E+01, 5.213E+02, 5.782E+02, 8.173E+01, 5.259E+02, 1.149E+02, 4.990E+02, 4.171E+02, 4.170E+02, 5.020E+02, 1.160E+02, 5.157E+02, 5.259E+02, 5.157E+02, 4.818E+02, 4.636E+02, 4.230E+02, 4.152E+02, 2.233E+01, 6.318E+01, 3.403E+02, 2.386E+02, 2.599E+02, 1.310E+02, 2.261E+01, 6.787E+01, 5.768E+01, 6.213E+01, 5.736E+01, 5.357E+01,-3.295E+00,-3.050E+00,-3.255E+00,-1.094E+00,-1.487E-01, 7.327E-01, 6.250E-01, 7.271E-01, 8.904E-01
 4.640E+03, 1.308E-01, 3.493E-02, 2.728E-04, 1.659E-04, 4.954E-02, 1.427E-01, 2.955E-02, 2.597E-04, 1.891E-04, 4.263E-02, 1.752E+01, 1.754E+01, 5.140E+02, 5.942E+02, 7.969E+01, 5.268E+02, 1.116E+02, 5.037E+02, 4.164E+02, 4.146E+02, 5.078E+02, 1.139E+02, 5.227E+02, 5.297E+02, 5.189E+02, 4.854E+02, 4.661E+02, 4.214E+02, 4.130E+02, 2.219E+01, 6.286E+01, 3.454E+02, 2.337E+02, 2.572E+02, 1.339E+02, 2.235E+01, 6.791E+01, 5.765E+01, 6.240E+01, 5.716E+01, 5.386E+01,-3.276E+00,-2.982E+00,-3.311E+00,-1.139E+00,-4.176E-02, 6.959E-01, 6.015E-01, 7.300E-01, 8.867E-01
 4.720E+03, 1.274E-01, 3.650E-02, 2.650E-04, 1.609E-04, 5.156E-02, 1.469E-01, 2.769E-02, 2.406E-04, 1.855E-04, 4.019E-02, 1.743E+01, 1.746E+01, 5.331E+02, 5.668E+02, 7.793E+01, 5.280E+02, 1.137E+02, 5.091E+02, 4.148E+02, 4.131E+02, 5.009E+02, 1.124E+02, 5.141E+02, 5.210E+02, 5.212E+02, 4.777E+02, 4.579E+02, 4.108E+02, 4.043E+02, 2.173E+01, 6.242E+01, 3.426E+02, 2.457E+02, 2.654E+02, 1.329E+02, 2.231E+01, 6.666E+01, 5.722E+01, 6.131E+01, 5.652E+01, 5.323E+01,-3.259E+00,-2.975E+00,-3.241E+00,-1.118E+00,-7.935E-02, 7.236E-01, 6.084E-01, 7.054E-01, 8.626E-01
 4.800E+03, 1.258E-01, 3.722E-02, 2.661E-04, 1.605E-04, 5.250E-02, 1.413E-01, 3.019E-02, 2.522E-04, 1.849E-04, 4.343E-02, 1.758E+01, 1.759E+01, 5.649E+02, 6.039E+02, 9.242E+01, 5.129E+02, 1.112E+02, 5.138E+02, 4.168E+02, 4.138E+02, 5.069E+02, 1.113E+02, 5.350E+02, 5.008E+02, 5.044E+02, 4.996E+02, 4.766E+02, 3.942E+02, 3.922E+02, 2.167E+01, 6.277E+01, 3.429E+02, 2.292E+02, 2.517E+02, 1.333E+02, 2.265E+01, 6.748E+01, 5.742E+01, 6.204E+01, 5.689E+01, 5.343E+01,-3.334E+00,-2.907E+00,-3.112E+00,-1.107E+00,-7.376E-02, 7.370E-01, 6.033E-01, 7.114E-01, 9.072E-01
 4.880E+03, 1.304E-01, 3.511E-02, 2.581E-04, 1.603E-04, 4.976E-02, 1.428E-01, 2.945E-02, 2.953E-04, 1.947E-04, 4.258E-02, 1.716E+01, 1.761E+01, 5.242E+02, 5.958E+02, 8.472E+01, 5.166E+02, 1.149E+02, 5.223E+02, 4.120E+02, 4.149E+02, 5.070E+02, 1.113E+02, 5.329E+02, 5.310E+02, 5.225E+02, 4.747E+02, 4.575E+02, 4.243E+02, 4.174E+02, 2.183E+01, 6.341E+01, 3.459E+02, 2.356E+02, 2.588E+02, 1.341E+02, 2.268E+01, 6.812E+01, 5.771E+01, 6.240E+01, 5.710E+01, 5.399E+01,-3.239E+00,-3.017E+00,-3.229E+00,-1.148E+00,-1.780E-01, 7.296E-01, 6.003E-01, 7.039E-01, 8.478E-01
 4.960E+03, 1.336E-01, 3.369E-02, 2.560E-04, 1.599E-04, 4.792E-02, 1.458E-01, 2.818E-02, 2.441E-04, 1.894E-04, 4.084E-02, 1.687E+01, 1.723E+01, 5.233E+02, 5.816E+02, 8.185E+01, 5.194E+02, 1.074E+02, 5.054E+02, 4.091E+02, 4.107E+02, 4.969E+02, 1.110E+02, 5.172E+02, 5.216E+02, 5.047E+02, 4.838E+02, 4.637E+02, 4.066E+02, 4.010E+02, 2.162E+01, 6.180E+01, 3.344E+02, 2.220E+02, 2.470E+02, 1.233E+02, 2.250E+01, 6.635E+01, 5.670E+01, 6.105E+01, 5.636E+01, 5.262E+01,-3.337E+00,-3.044E+00,-3.158E+00,-1.132E+00,-1.051E-02, 7.315E-01, 6.020E-01, 7.086E-01, 8.604E-01
 5.040E+03, 1.334E-01, 3.377E-02, 2.637E-04, 1.680E-04, 4.803E-02, 1.469E-01, 2.769E-02, 2.451E-04, 1.876E-04, 4.021E-02, 1.682E+01, 1.694E+01, 5.327E+02, 5.708E+02, 8.256E+01, 5.092E+02, 1.033E+02, 5.041E+02, 4.080E+02, 4.072E+02, 4.915E+02, 1.104E+02, 5.139E+02, 5.198E+02, 5.032E+02, 4.951E+02, 4.708E+02, 4.151E+02, 4.066E+02, 2.181E+01, 6.119E+01, 3.427E+02, 2.499E+02, 2.647E+02, 1.310E+02, 2.248E+01, 6.560E+01, 5.585E+01, 6.068E+01, 5.545E+01, 5.193E+01,-3.315E+00,-3.041E+00,-3.150E+00,-1.080E+00,-1.761E-01, 7.280E-01, 5.923E-01, 7.178E-01, 8.854E-01
 5.120E+03, 1.344E-01, 3.332E-02, 2.482E-04, 1.567E-04, 4.742E-02, 1.458E-01, 2.819E-02, 2.359E-04, 1.821E-04, 4.083E-02, 1.672E+01, 1.682E+01, 5.182E+02, 5.827E+02, 7.636E+01, 5.172E+02, 1.083E+02, 5.156E+02, 4.068E+02, 4.058E+02, 4.951E+02, 1.098E+02, 5.128E+02, 5.091E+02, 5.042E+02, 4.807E+02, 4.600E+02, 4.104E+02, 4.015E+02, 2.167E+01, 6.079E+01, 3.405E+02, 2.332E+02, 2.544E+02, 1.149E+02, 2.242E+01, 6.589E+01, 5.566E+01, 6.054E+01, 5.511E+01, 5.194E+01,-3.239E+00,-3.011E+00,-3.217E+00,-1.102E+00,-2.890E-02, 7.245E-01, 5.854E-01, 7.235E-01, 8.381E-01
