s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.600E+03, 1.943E+01,-3.738E+00,-1.665E+01, 8.465E-01, 2.364E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.400E-01,-9.430E-02, 7.000E-04, 7.000E-04
 1.680E+03, 1.946E+01,-3.684E+00,-1.659E+01, 8.603E-01, 2.374E-02, 0.000E+00, 0.000E+00, 0.000E+00, 4.341E-02, 7.734E-02, 7.000E-04, 7.000E-04
 1.760E+03, 1.942E+01,-3.400E+00,-1.689E+01, 8.936E-01, 2.390E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.623E-03, 4.460E-02, 7.000E-04, 7.000E-04
 1.840E+03, 1.940E+01,-3.670E+00,-1.660E+01, 8.128E-01, 2.343E-02, 0.000E+00, 0.000E+00, 0.000E+00,-7.692E-02,-3.790E-02, 7.000E-04, 7.000E-04
 1.920E+03, 1.938E+01,-3.620E+00,-1.655E+01, 8.553E-01, 2.367E-02, 0.000E+00, 0.000E+00, 0.000E+00, 6.178E-02, 9.414E-02, 7.000E-04, 7.000E-04
 2.000E+03, 1.942E+01,-3.644E+00,-1.676E+01, 8.713E-01, 2.367E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.377E-01,-9.687E-02, 7.000E-04, 7.000E-04
 2.080E+03, 6.600E+00,-8.961E-01,-1.208E+01, 8.363E-01, 8.515E-03, 0.000E+00, 0.000E+00, 0.000E+00,-5.496E+00,-5.534E+00, 2.316E-04, 2.316E-04
 2.160E+03, 9.229E-01,-2.768E-02,-3.517E+00, 7.354E-01, 1.372E-03, 0.000E+00, 0.000E+00, 0.000E+00,-1.878E+00,-1.885E+00, 3.322E-05, 3.322E-05
 2.240E+03, 7.240E-01,-1.398E-02,-2.214E+00, 6.124E-01, 1.076E-03, 0.000E+00, 0.000E+00, 0.000E+00,-8.879E-01,-8.905E-01, 2.601E-05, 2.601E-05
 2.320E+03, 1.095E+01,-1.998E+00,-2.963E+00, 3.572E-01, 1.274E-02, 0.000E+00, 0.000E+00, 0.000E+00, 6.282E+00, 6.356E+00, 4.126E-04, 4.126E-04
 2.400E+03, 4.178E+01,-8.585E+00,-2.484E+01,-1.782E-01, 3.995E-02, 0.000E+00, 0.000E+00, 0.000E+00, 8.138E+00, 8.210E+00, 1.513E-03, 1.513E-03
 2.480E+03, 4.860E+01,-1.028E+01,-3.720E+01, 7.917E-01, 4.623E-02, 0.000E+00, 0.000E+00, 0.000E+00, 1.854E+00, 1.954E+00, 1.767E-03, 1.767E-03
 2.560E+03, 5.116E+01,-1.075E+01,-4.217E+01, 1.753E+00, 4.875E-02, 0.000E+00, 0.000E+00, 0.000E+00,-3.257E-02, 4.426E-02, 1.838E-03, 1.838E-03
 2.640E+03, 4.615E+01,-9.655E+00,-3.917E+01, 2.041E+00, 4.381E-02, 0.000E+00, 0.000E+00, 0.000E+00,-6.709E-01,-5.897E-01, 1.665E-03, 1.665E-03
 2.720E+03, 4.135E+01,-8.404E+00,-3.652E+01, 2.524E+00, 4.268E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.088E+00,-1.013E+00, 1.490E-03, 1.490E-03
 2.800E+03, 3.640E+01,-7.250E+00,-3.285E+01, 2.530E+00, 3.813E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.208E+00,-1.131E+00, 1.316E-03, 1.316E-03
 2.880E+03, 3.167E+01,-6.267E+00,-2.862E+01, 2.337E+00, 3.497E-02, 0.000E+00, 0.000E+00, 0.000E+00,-9.069E-01,-8.402E-01, 1.141E-03, 1.141E-03
 2.960E+03, 2.682E+01,-5.304E+00,-2.512E+01, 2.123E+00, 3.088E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.516E+00,-1.458E+00, 9.663E-04, 9.663E-04
 3.040E+03, 2.229E+01,-4.159E+00,-2.120E+01, 1.957E+00, 2.664E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.127E+00,-1.086E+00, 8.025E-04, 8.025E-04
 3.120E+03, 2.083E+01,-3.986E+00,-1.909E+01, 1.714E+00, 2.503E-02, 0.000E+00, 0.000E+00, 0.000E+00,-5.368E-01,-5.079E-01, 7.512E-04, 7.512E-04
 3.200E+03, 2.023E+01,-3.632E+00,-1.825E+01, 1.539E+00, 2.462E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.304E-01,-8.492E-02, 7.298E-04, 7.298E-04
 3.280E+03, 1.965E+01,-3.525E+00,-1.771E+01, 1.331E+00, 2.428E-02, 0.000E+00, 0.000E+00, 0.000E+00,-2.707E-01,-2.289E-01, 7.083E-04, 7.083E-04
 3.360E+03, 1.877E+01,-3.612E+00,-1.697E+01, 1.227E+00, 2.285E-02, 0.000E+00, 0.000E+00, 0.000E+00,-5.939E-01,-5.652E-01, 6.755E-04, 6.755E-04
 3.440E+03, 5.626E+00,-7.085E-01,-1.155E+01, 1.152E+00, 7.376E-03, 0.000E+00, 0.000E+00, 0.000E+00,-5.434E+00,-5.478E+00, 1.974E-04, 1.974E-04
