s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.560E+03, 1.417E-05, 7.316E-02, 1.559E-02, 3.765E-02, 1.348E-01, 3.239E-03, 5.828E-02, 2.449E-02, 7.226E-02, 1.360E-01, 9.013E+01, 1.022E+02, 8.673E+02, 1.083E+03, 2.187E+02, 8.633E+02, 3.064E+02, 1.095E+03, 8.082E+02, 8.432E+02, 1.018E+03, 1.958E+02, 1.027E+03, 9.972E+02, 1.016E+03, 1.150E+03, 1.041E+03, 1.059E+03, 9.891E+02, 5.006E+01, 3.293E+02, 7.541E+02, 4.074E+02, 5.649E+02, 4.433E+02, 3.335E+01, 3.226E+02, 2.675E+02, 2.835E+02, 2.669E+02, 2.425E+02,-5.514E+00,-4.967E+00,-5.411E+00,-1.875E+00,-3.760E-01, 7.860E-01, 7.336E-01, 7.752E-01, 9.990E-01
 2.640E+03, 7.626E-06, 7.083E-02, 1.736E-02, 4.103E-02, 1.357E-01, 4.182E-03, 5.810E-02, 2.308E-02, 8.661E-02, 1.333E-01, 8.931E+01, 1.012E+02, 8.624E+02, 1.078E+03, 2.086E+02, 8.720E+02, 3.088E+02, 1.097E+03, 8.053E+02, 8.404E+02, 1.009E+03, 1.959E+02, 1.035E+03, 1.001E+03, 1.011E+03, 1.154E+03, 1.041E+03, 1.069E+03, 9.924E+02, 5.100E+01, 3.270E+02, 7.370E+02, 4.122E+02, 5.661E+02, 4.239E+02, 3.265E+01, 3.214E+02, 2.673E+02, 2.823E+02, 2.640E+02, 2.416E+02,-5.463E+00,-5.016E+00,-5.462E+00,-1.790E+00,-3.718E-01, 7.887E-01, 7.241E-01, 7.814E-01, 1.028E+00
 2.720E+03, 7.755E-05, 7.254E-02, 1.623E-02, 3.621E-02, 1.353E-01, 2.162E-03, 5.725E-02, 2.440E-02, 8.952E-02, 1.352E-01, 8.704E+01, 9.905E+01, 8.544E+02, 1.064E+03, 2.066E+02, 8.611E+02, 2.938E+02, 1.115E+03, 7.984E+02, 8.343E+02, 1.003E+03, 1.959E+02, 1.017E+03, 9.940E+02, 1.023E+03, 1.146E+03, 1.032E+03, 1.049E+03, 9.827E+02, 3.666E+01, 3.134E+02, 7.280E+02, 4.022E+02, 5.540E+02, 4.366E+02, 3.264E+01, 3.183E+02, 2.636E+02, 2.783E+02, 2.560E+02, 2.375E+02,-5.494E+00,-4.993E+00,-5.462E+00,-1.818E+00,-4.819E-01, 7.953E-01, 7.095E-01, 8.058E-01, 1.033E+00
 2.800E+03, 5.953E-06, 6.990E-02, 1.801E-02, 4.291E-02, 1.360E-01, 1.458E-03, 5.547E-02, 2.534E-02, 1.003E-01, 1.354E-01, 9.156E+01, 1.038E+02, 8.708E+02, 1.064E+03, 2.088E+02, 8.692E+02, 3.103E+02, 1.124E+03, 8.123E+02, 8.475E+02, 1.011E+03, 1.956E+02, 1.017E+03, 9.980E+02, 1.025E+03, 1.147E+03, 1.038E+03, 1.045E+03, 9.801E+02, 6.015E+01, 3.404E+02, 7.573E+02, 4.199E+02, 5.737E+02, 4.250E+02, 3.299E+01, 3.299E+02, 2.715E+02, 2.877E+02, 2.688E+02, 2.461E+02,-5.535E+00,-5.072E+00,-5.632E+00,-1.902E+00,-2.809E-01, 7.770E-01, 7.268E-01, 7.943E-01, 1.035E+00
 2.880E+03, 1.124E-05, 6.948E-02, 1.841E-02, 4.251E-02, 1.362E-01, 3.204E-03, 5.844E-02, 2.347E-02, 8.314E-02, 1.345E-01, 9.235E+01, 1.038E+02, 8.712E+02, 1.073E+03, 2.172E+02, 8.757E+02, 2.925E+02, 1.141E+03, 8.151E+02, 8.479E+02, 1.011E+03, 1.963E+02, 1.020E+03, 1.004E+03, 1.028E+03, 1.144E+03, 1.031E+03, 1.062E+03, 9.915E+02, 5.888E+01, 3.422E+02, 7.678E+02, 3.847E+02, 5.543E+02, 4.338E+02, 3.317E+01, 3.291E+02, 2.742E+02, 2.887E+02, 2.722E+02, 2.464E+02,-5.469E+00,-5.070E+00,-5.557E+00,-1.889E+00,-3.690E-01, 7.600E-01, 7.245E-01, 7.843E-01, 1.007E+00
 2.960E+03, 1.045E-05, 6.915E-02, 1.832E-02, 4.710E-02, 1.358E-01, 2.790E-03, 5.464E-02, 2.561E-02, 9.951E-02, 1.348E-01, 9.283E+01, 1.041E+02, 8.720E+02, 1.060E+03, 2.123E+02, 8.819E+02, 2.984E+02, 1.123E+03, 8.167E+02, 8.487E+02, 1.007E+03, 1.972E+02, 1.014E+03, 1.000E+03, 1.028E+03, 1.145E+03, 1.031E+03, 1.055E+03, 9.849E+02, 3.953E+01, 3.277E+02, 7.454E+02, 4.049E+02, 5.689E+02, 4.479E+02, 3.300E+01, 3.279E+02, 2.750E+02, 2.886E+02, 2.696E+02, 2.471E+02,-5.483E+00,-5.029E+00,-5.564E+00,-1.872E+00,-4.766E-01, 7.743E-01, 7.367E-01, 8.087E-01, 1.067E+00
 3.040E+03, 8.663E-05, 6.687E-02, 1.985E-02, 5.244E-02, 1.364E-01, 1.849E-03, 5.512E-02, 2.523E-02, 1.035E-01, 1.348E-01, 9.114E+01, 1.026E+02, 8.717E+02, 1.064E+03, 2.058E+02, 8.744E+02, 3.175E+02, 1.127E+03, 8.117E+02, 8.448E+02, 1.010E+03, 1.978E+02, 1.015E+03, 9.992E+02, 1.022E+03, 1.146E+03, 1.037E+03, 1.071E+03, 9.951E+02, 5.910E+01, 3.392E+02, 7.389E+02, 4.477E+02, 5.868E+02, 4.456E+02, 3.290E+01, 3.250E+02, 2.696E+02, 2.848E+02, 2.687E+02, 2.439E+02,-5.488E+00,-5.035E+00,-5.424E+00,-1.792E+00,-4.287E-01, 7.950E-01, 7.434E-01, 7.774E-01, 1.068E+00
 3.120E+03, 2.349E-05, 7.117E-02, 1.718E-02, 3.948E-02, 1.357E-01, 2.113E-03, 5.899E-02, 2.342E-02, 8.305E-02, 1.351E-01, 9.001E+01, 1.013E+02, 8.630E+02, 1.071E+03, 2.049E+02, 8.708E+02, 2.899E+02, 1.094E+03, 8.078E+02, 8.407E+02, 1.007E+03, 1.979E+02, 1.015E+03, 9.903E+02, 1.026E+03, 1.141E+03, 1.032E+03, 1.049E+03, 9.841E+02, 4.423E+01, 3.252E+02, 7.363E+02, 4.032E+02, 5.616E+02, 4.330E+02, 3.302E+01, 3.215E+02, 2.672E+02, 2.821E+02, 2.647E+02, 2.412E+02,-5.495E+00,-4.998E+00,-5.505E+00,-1.856E+00,-4.590E-01, 7.910E-01, 7.347E-01, 7.830E-01, 1.031E+00
 3.200E+03, 3.098E-05, 7.209E-02, 1.650E-02, 3.789E-02, 1.353E-01, 2.578E-03, 5.334E-02, 2.592E-02, 1.105E-01, 1.344E-01, 8.759E+01, 9.897E+01, 8.560E+02, 1.053E+03, 2.122E+02, 8.684E+02, 2.996E+02, 1.120E+03, 8.006E+02, 8.343E+02, 1.000E+03, 1.974E+02, 1.010E+03, 9.881E+02, 1.010E+03, 1.138E+03, 1.027E+03, 1.017E+03, 9.639E+02, 5.176E+01, 3.272E+02, 7.173E+02, 4.012E+02, 5.517E+02, 4.290E+02, 3.219E+01, 3.167E+02, 2.619E+02, 2.782E+02, 2.579E+02, 2.378E+02,-5.416E+00,-4.974E+00,-5.397E+00,-1.790E+00,-4.770E-01, 7.979E-01, 7.196E-01, 8.010E-01, 1.021E+00
 3.280E+03, 6.261E-05, 7.092E-02, 1.694E-02, 4.477E-02, 1.351E-01, 6.203E-03, 6.044E-02, 2.095E-02, 7.792E-02, 1.313E-01, 8.764E+01, 9.799E+01, 8.563E+02, 1.073E+03, 2.093E+02, 8.545E+02, 2.970E+02, 1.124E+03, 8.004E+02, 8.312E+02, 9.974E+02, 1.966E+02, 1.017E+03, 1.011E+03, 1.023E+03, 1.127E+03, 1.015E+03, 1.008E+03, 9.511E+02, 4.346E+01, 3.181E+02, 7.451E+02, 4.009E+02, 5.492E+02, 4.220E+02, 3.225E+01, 3.164E+02, 2.599E+02, 2.733E+02, 2.537E+02, 2.334E+02,-5.368E+00,-4.942E+00,-5.501E+00,-1.896E+00,-4.437E-01, 7.703E-01, 7.271E-01, 8.062E-01, 1.028E+00
 3.360E+03, 2.079E-02, 7.949E-02, 4.485E-03, 5.000E-03, 1.175E-01, 3.880E-02, 6.839E-02, 6.842E-03, 7.740E-03, 1.079E-01, 6.962E+01, 7.944E+01, 8.053E+02, 1.074E+03, 1.778E+02, 7.907E+02, 2.661E+02, 1.019E+03, 7.382E+02, 7.726E+02, 9.425E+02, 1.956E+02, 9.638E+02, 9.818E+02, 9.680E+02, 9.417E+02, 8.696E+02, 8.363E+02, 8.076E+02, 3.840E+01, 2.458E+02, 6.268E+02, 3.548E+02, 4.807E+02, 3.501E+02, 2.946E+01, 2.513E+02, 2.070E+02, 2.232E+02, 2.065E+02, 1.881E+02,-4.927E+00,-4.518E+00,-5.002E+00,-1.767E+00,-2.406E-01, 8.133E-01, 7.061E-01, 8.245E-01, 1.044E+00
 3.440E+03, 4.388E-02, 7.364E-02, 8.136E-04, 4.797E-04, 1.015E-01, 4.361E-02, 6.638E-02, 6.791E-03, 6.539E-03, 1.051E-01, 6.299E+01, 7.372E+01, 7.687E+02, 1.069E+03, 1.776E+02, 7.722E+02, 2.422E+02, 1.006E+03, 7.099E+02, 7.503E+02, 9.184E+02, 1.907E+02, 9.460E+02, 9.479E+02, 9.521E+02, 9.087E+02, 8.414E+02, 8.280E+02, 7.974E+02, 4.067E+01, 2.285E+02, 6.138E+02, 3.868E+02, 4.797E+02, 3.430E+02, 2.909E+01, 2.323E+02, 1.924E+02, 2.069E+02, 1.906E+02, 1.739E+02,-4.863E+00,-4.418E+00,-4.987E+00,-1.684E+00,-3.128E-01, 7.561E-01, 6.940E-01, 7.933E-01, 1.030E+00
 3.520E+03, 4.144E-02, 7.472E-02, 8.534E-04, 3.212E-04, 1.031E-01, 3.992E-02, 6.381E-02, 9.938E-03, 1.349E-02, 1.088E-01, 6.260E+01, 7.348E+01, 7.745E+02, 1.068E+03, 1.710E+02, 7.714E+02, 2.559E+02, 9.527E+02, 7.075E+02, 7.487E+02, 9.327E+02, 1.836E+02, 9.597E+02, 9.594E+02, 9.362E+02, 9.246E+02, 8.534E+02, 7.780E+02, 7.647E+02, 3.411E+01, 2.284E+02, 6.200E+02, 3.806E+02, 4.824E+02, 3.295E+02, 2.892E+01, 2.322E+02, 1.904E+02, 2.060E+02, 1.890E+02, 1.731E+02,-4.896E+00,-4.441E+00,-4.858E+00,-1.738E+00,-3.135E-01, 7.801E-01, 7.005E-01, 7.950E-01, 1.041E+00
 3.600E+03, 3.733E-02, 7.651E-02, 9.031E-04, 3.543E-04, 1.056E-01, 5.381E-02, 6.476E-02, 4.344E-03, 4.288E-03, 9.757E-02, 6.136E+01, 7.183E+01, 7.630E+02, 1.011E+03, 1.640E+02, 7.746E+02, 2.379E+02, 1.033E+03, 7.018E+02, 7.427E+02, 8.927E+02, 1.784E+02, 9.032E+02, 9.481E+02, 9.685E+02, 8.514E+02, 8.000E+02, 7.929E+02, 7.739E+02, 6.778E+01, 2.524E+02, 6.167E+02, 3.939E+02, 4.880E+02, 3.261E+02, 2.848E+01, 2.281E+02, 1.856E+02, 2.006E+02, 1.863E+02, 1.700E+02,-4.711E+00,-4.393E+00,-5.033E+00,-1.680E+00,-2.084E-01, 7.790E-01, 7.103E-01, 8.137E-01, 1.008E+00
 3.680E+03, 2.947E-02, 7.796E-02, 2.654E-03, 1.636E-03, 1.113E-01, 4.160E-02, 6.742E-02, 6.743E-03, 5.809E-03, 1.063E-01, 6.240E+01, 7.379E+01, 7.599E+02, 1.048E+03, 1.733E+02, 7.732E+02, 2.397E+02, 1.034E+03, 7.061E+02, 7.491E+02, 9.155E+02, 1.746E+02, 9.308E+02, 9.627E+02, 9.728E+02, 9.025E+02, 8.351E+02, 7.965E+02, 7.749E+02, 4.609E+01, 2.402E+02, 6.246E+02, 3.913E+02, 4.902E+02, 3.356E+02, 2.876E+01, 2.319E+02, 1.884E+02, 2.059E+02, 1.903E+02, 1.740E+02,-4.768E+00,-4.445E+00,-5.009E+00,-1.786E+00,-2.363E-01, 7.809E-01, 7.019E-01, 7.914E-01, 1.011E+00
 3.760E+03, 4.041E-02, 7.467E-02, 1.283E-03, 5.341E-04, 1.039E-01, 4.677E-02, 6.476E-02, 6.904E-03, 7.156E-03, 1.032E-01, 6.053E+01, 7.191E+01, 7.713E+02, 1.054E+03, 1.759E+02, 7.594E+02, 2.306E+02, 9.957E+02, 6.977E+02, 7.424E+02, 9.122E+02, 1.722E+02, 9.322E+02, 9.568E+02, 9.538E+02, 8.708E+02, 8.171E+02, 8.212E+02, 7.897E+02, 4.009E+01, 2.258E+02, 6.115E+02, 3.541E+02, 4.638E+02, 3.209E+02, 2.879E+01, 2.268E+02, 1.867E+02, 2.005E+02, 1.861E+02, 1.702E+02,-4.779E+00,-4.476E+00,-4.941E+00,-1.667E+00,-2.763E-01, 7.676E-01, 7.089E-01, 7.822E-01, 1.016E+00
 3.840E+03, 3.352E-02, 7.635E-02, 2.461E-03, 1.574E-03, 1.087E-01, 3.760E-02, 6.613E-02, 9.092E-03, 1.022E-02, 1.099E-01, 6.018E+01, 7.119E+01, 7.703E+02, 1.083E+03, 1.816E+02, 7.478E+02, 2.462E+02, 9.358E+02, 6.965E+02, 7.396E+02, 9.297E+02, 1.707E+02, 9.654E+02, 9.555E+02, 9.220E+02, 9.198E+02, 8.489E+02, 8.394E+02, 8.067E+02, 3.638E+01, 2.205E+02, 6.146E+02, 3.267E+02, 4.395E+02, 3.220E+02, 2.842E+01, 2.270E+02, 1.869E+02, 2.000E+02, 1.855E+02, 1.686E+02,-4.943E+00,-4.443E+00,-4.754E+00,-1.760E+00,-1.906E-01, 7.803E-01, 7.034E-01, 7.679E-01, 1.043E+00
 3.920E+03, 3.866E-02, 7.367E-02, 2.710E-03, 2.289E-03, 1.057E-01, 4.265E-02, 6.545E-02, 7.664E-03, 1.043E-02, 1.059E-01, 6.118E+01, 7.240E+01, 7.753E+02, 1.071E+03, 1.870E+02, 7.475E+02, 2.319E+02, 9.449E+02, 7.001E+02, 7.437E+02, 9.247E+02, 1.702E+02, 9.551E+02, 9.532E+02, 9.323E+02, 9.096E+02, 8.435E+02, 7.853E+02, 7.664E+02, 4.468E+01, 2.351E+02, 6.270E+02, 3.624E+02, 4.656E+02, 3.239E+02, 2.835E+01, 2.283E+02, 1.854E+02, 2.014E+02, 1.870E+02, 1.707E+02,-5.016E+00,-4.475E+00,-4.921E+00,-1.735E+00,-3.020E-01, 7.946E-01, 6.889E-01, 7.862E-01, 9.550E-01
 4.000E+03, 3.280E-02, 7.819E-02, 1.210E-03, 6.085E-04, 1.085E-01, 3.398E-02, 6.803E-02, 8.906E-03, 9.743E-03, 1.120E-01, 6.201E+01, 7.312E+01, 7.786E+02, 1.075E+03, 1.740E+02, 7.630E+02, 2.461E+02, 9.502E+02, 7.042E+02, 7.469E+02, 9.300E+02, 1.702E+02, 9.530E+02, 9.641E+02, 9.392E+02, 9.353E+02, 8.595E+02, 7.759E+02, 7.620E+02, 4.395E+01, 2.339E+02, 6.157E+02, 3.768E+02, 4.764E+02, 3.418E+02, 2.909E+01, 2.308E+02, 1.882E+02, 2.048E+02, 1.899E+02, 1.725E+02,-4.855E+00,-4.500E+00,-4.888E+00,-1.721E+00,-4.064E-01, 7.987E-01, 6.979E-01, 7.888E-01, 1.008E+00
 4.080E+03, 3.060E-02, 7.848E-02, 1.811E-03, 8.688E-04, 1.101E-01, 3.748E-02, 6.773E-02, 7.947E-03, 7.752E-03, 1.094E-01, 6.232E+01, 7.336E+01, 7.666E+02, 1.062E+03, 1.736E+02, 7.686E+02, 2.524E+02, 9.975E+02, 7.052E+02, 7.476E+02, 9.199E+02, 1.706E+02, 9.392E+02, 9.645E+02, 9.423E+02, 9.008E+02, 8.360E+02, 8.254E+02, 7.928E+02, 4.495E+01, 2.352E+02, 6.278E+02, 3.667E+02, 4.695E+02, 3.230E+02, 2.887E+01, 2.315E+02, 1.900E+02, 2.039E+02, 1.895E+02, 1.724E+02,-4.850E+00,-4.494E+00,-4.886E+00,-1.749E+00,-2.032E-01, 7.730E-01, 7.096E-01, 7.767E-01, 1.029E+00
 4.160E+03, 2.684E-02, 8.018E-02, 1.825E-03, 7.115E-04, 1.125E-01, 4.286E-02, 6.598E-02, 7.335E-03, 7.826E-03, 1.058E-01, 6.011E+01, 7.190E+01, 7.639E+02, 1.042E+03, 1.703E+02, 7.682E+02, 2.353E+02, 1.019E+03, 6.964E+02, 7.425E+02, 9.118E+02, 1.707E+02, 9.394E+02, 9.680E+02, 9.634E+02, 8.918E+02, 8.327E+02, 8.266E+02, 7.980E+02, 4.019E+01, 2.296E+02, 6.140E+02, 3.560E+02, 4.625E+02, 3.391E+02, 2.918E+01, 2.308E+02, 1.886E+02, 2.038E+02, 1.871E+02, 1.711E+02,-4.817E+00,-4.433E+00,-4.921E+00,-1.703E+00,-3.824E-01, 7.819E-01, 6.940E-01, 8.011E-01, 1.013E+00
 4.240E+03, 4.006E-02, 7.411E-02, 1.826E-03, 1.570E-03, 1.044E-01, 4.277E-02, 6.310E-02, 9.623E-03, 1.121E-02, 1.071E-01, 6.075E+01, 7.221E+01, 7.769E+02, 1.060E+03, 1.808E+02, 7.560E+02, 2.445E+02, 9.565E+02, 6.983E+02, 7.430E+02, 9.240E+02, 1.700E+02, 9.508E+02, 9.479E+02, 9.355E+02, 9.180E+02, 8.488E+02, 8.196E+02, 7.903E+02, 3.331E+01, 2.201E+02, 6.252E+02, 3.711E+02, 4.737E+02, 3.242E+02, 2.844E+01, 2.282E+02, 1.868E+02, 2.004E+02, 1.835E+02, 1.702E+02,-5.012E+00,-4.443E+00,-4.848E+00,-1.765E+00,-1.524E-01, 7.719E-01, 7.044E-01, 7.849E-01, 9.975E-01
 4.320E+03, 3.521E-02, 7.707E-02, 1.237E-03, 6.256E-04, 1.070E-01, 4.681E-02, 6.647E-02, 5.618E-03, 4.381E-03, 1.026E-01, 6.040E+01, 7.244E+01, 7.642E+02, 1.042E+03, 1.663E+02, 7.661E+02, 2.647E+02, 1.002E+03, 6.973E+02, 7.444E+02, 9.096E+02, 1.696E+02, 9.275E+02, 9.640E+02, 9.581E+02, 8.864E+02, 8.256E+02, 8.178E+02, 7.934E+02, 4.485E+01, 2.317E+02, 6.147E+02, 3.573E+02, 4.669E+02, 3.383E+02, 2.857E+01, 2.296E+02, 1.901E+02, 2.018E+02, 1.866E+02, 1.709E+02,-4.766E+00,-4.393E+00,-4.953E+00,-1.682E+00,-4.059E-01, 7.569E-01, 7.154E-01, 8.013E-01, 1.018E+00
 4.400E+03, 3.197E-02, 7.832E-02, 1.429E-03, 6.451E-04, 1.091E-01, 3.442E-02, 6.808E-02, 8.737E-03, 9.114E-03, 1.117E-01, 6.199E+01, 7.326E+01, 7.881E+02, 1.078E+03, 1.754E+02, 7.613E+02, 2.425E+02, 9.673E+02, 7.035E+02, 7.468E+02, 9.289E+02, 1.694E+02, 9.493E+02, 9.594E+02, 9.399E+02, 9.086E+02, 8.451E+02, 7.990E+02, 7.771E+02, 2.896E+01, 2.214E+02, 6.080E+02, 3.743E+02, 4.755E+02, 3.239E+02, 2.864E+01, 2.312E+02, 1.902E+02, 2.048E+02, 1.879E+02, 1.728E+02,-4.930E+00,-4.472E+00,-4.843E+00,-1.685E+00,-2.513E-01, 7.882E-01, 6.958E-01, 7.670E-01, 1.032E+00
 4.480E+03, 3.259E-02, 7.793E-02, 1.510E-03, 7.701E-04, 1.088E-01, 4.475E-02, 6.675E-02, 6.169E-03, 4.688E-03, 1.041E-01, 6.074E+01, 7.152E+01, 7.712E+02, 1.047E+03, 1.690E+02, 7.652E+02, 2.454E+02, 1.001E+03, 6.988E+02, 7.411E+02, 9.081E+02, 1.697E+02, 9.310E+02, 9.467E+02, 9.393E+02, 8.853E+02, 8.257E+02, 7.890E+02, 7.714E+02, 4.271E+01, 2.270E+02, 6.023E+02, 3.709E+02, 4.704E+02, 3.393E+02, 2.851E+01, 2.243E+02, 1.856E+02, 1.997E+02, 1.844E+02, 1.695E+02,-4.822E+00,-4.447E+00,-4.822E+00,-1.698E+00,-4.123E-01, 7.853E-01, 7.200E-01, 8.003E-01, 1.028E+00
 4.560E+03, 6.613E-02, 6.354E-02, 8.460E-04, 3.882E-04, 8.816E-02, 8.043E-02, 5.544E-02, 2.186E-03, 1.436E-03, 8.050E-02, 4.386E+01, 4.905E+01, 6.843E+02, 9.220E+02, 1.480E+02, 6.941E+02, 2.037E+02, 8.116E+02, 6.201E+02, 6.463E+02, 7.872E+02, 1.694E+02, 7.925E+02, 7.938E+02, 7.771E+02, 7.309E+02, 6.918E+02, 6.479E+02, 6.385E+02, 2.617E+01, 1.519E+02, 5.057E+02, 3.165E+02, 3.889E+02, 2.523E+02, 2.628E+01, 1.625E+02, 1.345E+02, 1.453E+02, 1.337E+02, 1.229E+02,-4.262E+00,-3.859E+00,-4.166E+00,-1.511E+00,-1.979E-01, 7.899E-01, 6.954E-01, 7.782E-01, 1.022E+00
 4.640E+03, 8.831E-02, 5.412E-02, 3.197E-04, 1.439E-04, 7.463E-02, 8.788E-02, 5.253E-02, 1.811E-03, 1.005E-03, 7.588E-02, 3.914E+01, 4.406E+01, 6.771E+02, 8.935E+02, 1.358E+02, 6.615E+02, 1.818E+02, 7.591E+02, 5.909E+02, 6.173E+02, 7.585E+02, 1.644E+02, 7.683E+02, 7.645E+02, 7.364E+02, 6.892E+02, 6.561E+02, 6.039E+02, 5.970E+02, 2.690E+01, 1.356E+02, 4.883E+02, 3.045E+02, 3.655E+02, 2.262E+02, 2.554E+01, 1.454E+02, 1.193E+02, 1.305E+02, 1.182E+02, 1.091E+02,-4.224E+00,-3.808E+00,-4.074E+00,-1.498E+00,-1.719E-01, 7.750E-01, 6.406E-01, 7.576E-01, 9.592E-01
 4.720E+03, 9.301E-02, 5.202E-02, 2.920E-04, 1.288E-04, 7.181E-02, 9.397E-02, 5.055E-02, 1.143E-03, 8.865E-04, 7.181E-02, 3.792E+01, 4.277E+01, 6.648E+02, 8.692E+02, 1.382E+02, 6.520E+02, 1.600E+02, 7.624E+02, 5.826E+02, 6.090E+02, 7.383E+02, 1.578E+02, 7.482E+02, 7.628E+02, 7.433E+02, 6.744E+02, 6.427E+02, 5.774E+02, 5.749E+02, 3.232E+01, 1.368E+02, 4.755E+02, 2.983E+02, 3.618E+02, 2.308E+02, 2.553E+01, 1.409E+02, 1.154E+02, 1.263E+02, 1.161E+02, 1.060E+02,-4.192E+00,-3.808E+00,-4.185E+00,-1.472E+00,-2.136E-01, 7.757E-01, 6.568E-01, 7.600E-01, 9.699E-01
 4.800E+03, 8.512E-02, 5.544E-02, 4.251E-04, 1.900E-04, 7.656E-02, 9.928E-02, 4.867E-02, 7.323E-04, 2.619E-04, 6.850E-02, 3.789E+01, 4.176E+01, 6.632E+02, 8.315E+02, 1.279E+02, 6.654E+02, 1.819E+02, 7.900E+02, 5.814E+02, 6.029E+02, 7.167E+02, 1.525E+02, 7.166E+02, 7.503E+02, 7.453E+02, 6.731E+02, 6.409E+02, 5.885E+02, 5.820E+02, 2.667E+01, 1.292E+02, 4.718E+02, 3.249E+02, 3.758E+02, 2.302E+02, 2.542E+01, 1.385E+02, 1.141E+02, 1.238E+02, 1.129E+02, 1.044E+02,-4.009E+00,-3.816E+00,-4.219E+00,-1.403E+00,-3.220E-01, 7.373E-01, 6.521E-01, 7.861E-01, 9.393E-01
 4.880E+03, 8.636E-02, 5.487E-02, 4.330E-04, 1.725E-04, 7.583E-02, 9.891E-02, 4.828E-02, 1.192E-03, 6.223E-04, 6.893E-02, 3.826E+01, 4.133E+01, 6.479E+02, 8.182E+02, 1.170E+02, 6.911E+02, 1.782E+02, 8.124E+02, 5.833E+02, 6.000E+02, 7.117E+02, 1.486E+02, 7.077E+02, 7.375E+02, 7.438E+02, 6.510E+02, 6.243E+02, 5.773E+02, 5.705E+02, 3.764E+01, 1.360E+02, 4.696E+02, 3.374E+02, 3.869E+02, 2.255E+02, 2.531E+01, 1.351E+02, 1.112E+02, 1.218E+02, 1.112E+02, 1.027E+02,-3.945E+00,-3.768E+00,-4.228E+00,-1.385E+00,-2.101E-01, 7.503E-01, 6.713E-01, 7.803E-01, 9.564E-01
 4.960E+03, 9.097E-02, 5.291E-02, 3.246E-04, 1.292E-04, 7.304E-02, 9.777E-02, 4.917E-02, 8.807E-04, 3.887E-04, 6.945E-02, 3.664E+01, 4.174E+01, 6.587E+02, 8.349E+02, 1.245E+02, 6.592E+02, 1.750E+02, 8.141E+02, 5.732E+02, 6.015E+02, 7.266E+02, 1.458E+02, 7.300E+02, 7.655E+02, 7.527E+02, 6.680E+02, 6.360E+02, 5.711E+02, 5.706E+02, 2.979E+01, 1.317E+02, 4.638E+02, 3.057E+02, 3.643E+02, 2.229E+02, 2.525E+01, 1.374E+02, 1.125E+02, 1.224E+02, 1.116E+02, 1.034E+02,-4.063E+00,-3.794E+00,-4.169E+00,-1.427E+00,-2.540E-01, 7.658E-01, 6.572E-01, 7.620E-01, 9.661E-01
 5.040E+03, 8.046E-02, 5.758E-02, 3.994E-04, 1.708E-04, 7.933E-02, 9.054E-02, 5.139E-02, 1.771E-03, 8.784E-04, 7.427E-02, 3.710E+01, 4.101E+01, 6.694E+02, 8.725E+02, 1.300E+02, 6.527E+02, 1.726E+02, 7.420E+02, 5.759E+02, 5.979E+02, 7.352E+02, 1.438E+02, 7.456E+02, 7.359E+02, 7.202E+02, 6.756E+02, 6.422E+02, 5.772E+02, 5.720E+02, 2.571E+01, 1.278E+02, 4.642E+02, 3.078E+02, 3.618E+02, 2.155E+02, 2.517E+01, 1.366E+02, 1.124E+02, 1.220E+02, 1.116E+02, 1.032E+02,-4.147E+00,-3.710E+00,-3.988E+00,-1.395E+00,-1.508E-01, 7.673E-01, 6.646E-01, 7.500E-01, 1.017E+00
 5.120E+03, 1.088E-01, 4.473E-02, 4.067E-04, 1.914E-04, 6.253E-02, 1.351E-01, 3.294E-02, 2.928E-04, 1.791E-04, 4.711E-02, 2.301E+01, 2.332E+01, 5.731E+02, 6.492E+02, 1.084E+02, 5.631E+02, 1.515E+02, 5.757E+02, 4.788E+02, 4.798E+02, 5.754E+02, 1.426E+02, 5.716E+02, 5.685E+02, 5.600E+02, 5.362E+02, 5.178E+02, 4.579E+02, 4.555E+02, 2.234E+01, 8.227E+01, 3.716E+02, 2.505E+02, 2.874E+02, 1.700E+02, 2.313E+01, 8.781E+01, 7.482E+01, 8.051E+01, 7.378E+01, 6.895E+01,-3.529E+00,-3.149E+00,-3.335E+00,-1.252E+00,-1.346E-01, 7.977E-01, 6.698E-01, 7.893E-01, 9.761E-01
