s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.560E+03, 1.754E-01, 1.864E-02, 3.396E-07, 3.382E-07, 1.758E-02, 1.771E-01, 1.759E-02, 7.614E-08, 5.746E-08, 1.653E-02, 6.556E+00, 4.106E+00, 3.330E+02, 3.275E+02, 6.126E+01, 3.357E+02, 8.351E+01, 3.159E+02, 2.452E+02, 1.823E+02, 2.412E+02, 4.599E+01, 3.063E+02, 2.982E+02, 3.080E+02, 3.143E+02, 3.026E+02, 2.973E+02, 2.858E+02, 2.177E+01, 3.143E+01, 2.614E+02, 2.366E+02, 2.320E+02, 8.831E+01, 2.029E+01, 3.062E+01, 2.899E+01, 2.955E+01, 2.928E+01, 2.923E+01,-2.697E+00,-2.460E+00,-2.853E+00,-7.133E-01, 1.965E-01, 8.090E-01, 7.282E-01, 7.577E-01, 6.673E-01
 2.640E+03, 1.763E-01, 1.808E-02, 6.774E-07, 6.295E-07, 1.706E-02, 1.768E-01, 1.778E-02, 1.166E-07, 7.423E-08, 1.672E-02, 6.331E+00, 4.210E+00, 3.307E+02, 3.338E+02, 6.482E+01, 3.395E+02, 8.179E+01, 3.077E+02, 2.445E+02, 1.896E+02, 2.506E+02, 5.232E+01, 3.060E+02, 2.893E+02, 2.988E+02, 3.165E+02, 3.042E+02, 2.840E+02, 2.754E+02, 2.241E+01, 3.252E+01, 2.451E+02, 2.141E+02, 2.121E+02, 9.280E+01, 2.043E+01, 3.121E+01, 2.956E+01, 3.004E+01, 2.967E+01, 2.983E+01,-2.510E+00,-2.303E+00,-2.529E+00,-6.876E-01, 1.532E-02, 7.650E-01, 6.991E-01, 7.427E-01, 6.316E-01
 2.720E+03, 1.792E-01, 1.639E-02, 1.087E-07, 1.100E-07, 1.543E-02, 1.818E-01, 1.487E-02, 1.110E-07, 6.823E-08, 1.397E-02, 5.400E+00, 3.909E+00, 3.043E+02, 2.904E+02, 6.183E+01, 3.134E+02, 8.553E+01, 2.791E+02, 2.302E+02, 1.852E+02, 2.388E+02, 5.692E+01, 2.751E+02, 2.711E+02, 2.756E+02, 2.805E+02, 2.732E+02, 2.690E+02, 2.619E+02, 2.174E+01, 3.111E+01, 2.365E+02, 2.110E+02, 2.086E+02, 1.033E+02, 2.111E+01, 3.090E+01, 2.879E+01, 2.937E+01, 2.897E+01, 2.922E+01,-2.522E+00,-2.235E+00,-2.610E+00,-7.130E-01, 3.678E-02, 8.302E-01, 7.336E-01, 7.920E-01, 6.810E-01
 2.800E+03, 1.819E-01, 1.479E-02, 1.755E-08, 1.040E-08, 1.395E-02, 1.848E-01, 1.316E-02, 8.779E-08, 6.796E-08, 1.235E-02, 4.661E+00, 3.354E+00, 2.774E+02, 2.620E+02, 6.147E+01, 2.750E+02, 8.431E+01, 2.488E+02, 2.122E+02, 1.722E+02, 2.218E+02, 5.935E+01, 2.481E+02, 2.471E+02, 2.499E+02, 2.490E+02, 2.430E+02, 2.438E+02, 2.378E+02, 2.266E+01, 3.087E+01, 2.161E+02, 1.963E+02, 1.948E+02, 1.086E+02, 2.078E+01, 2.964E+01, 2.772E+01, 2.818E+01, 2.784E+01, 2.782E+01,-2.456E+00,-2.206E+00,-2.482E+00,-6.495E-01, 4.880E-02, 8.300E-01, 7.310E-01, 8.100E-01, 7.370E-01
 2.880E+03, 1.851E-01, 1.293E-02, 3.361E-09, 1.846E-09, 1.218E-02, 1.872E-01, 1.173E-02, 1.419E-08, 1.113E-08, 1.103E-02, 4.187E+00, 2.923E+00, 2.511E+02, 2.387E+02, 5.641E+01, 2.498E+02, 7.847E+01, 2.278E+02, 2.006E+02, 1.599E+02, 2.058E+02, 5.989E+01, 2.254E+02, 2.221E+02, 2.265E+02, 2.267E+02, 2.219E+02, 2.190E+02, 2.145E+02, 2.088E+01, 2.834E+01, 1.966E+02, 1.827E+02, 1.807E+02, 8.290E+01, 2.046E+01, 2.816E+01, 2.683E+01, 2.737E+01, 2.693E+01, 2.697E+01,-2.240E+00,-2.023E+00,-2.271E+00,-5.954E-01, 1.358E-01, 7.656E-01, 6.496E-01, 7.511E-01, 6.959E-01
 2.960E+03, 1.884E-01, 1.107E-02, 1.719E-08, 2.406E-08, 1.040E-02, 1.892E-01, 1.058E-02, 5.943E-09, 5.304E-09, 9.922E-03, 3.824E+00, 2.385E+00, 2.237E+02, 2.198E+02, 5.328E+01, 2.376E+02, 5.670E+01, 2.198E+02, 1.890E+02, 1.448E+02, 1.908E+02, 5.923E+01, 2.076E+02, 2.076E+02, 2.156E+02, 2.087E+02, 2.045E+02, 2.059E+02, 2.017E+02, 2.068E+01, 2.699E+01, 1.809E+02, 1.483E+02, 1.494E+02, 5.696E+01, 2.008E+01, 2.686E+01, 2.598E+01, 2.635E+01, 2.602E+01, 2.614E+01,-1.994E+00,-1.871E+00,-2.102E+00,-5.387E-01, 2.374E-01, 7.096E-01, 6.075E-01, 6.852E-01, 6.064E-01
 3.040E+03, 1.902E-01, 1.009E-02, 5.560E-09, 9.100E-09, 9.495E-03, 1.917E-01, 9.089E-03, 4.127E-09, 4.553E-09, 8.522E-03, 2.995E+00, 1.993E+00, 2.069E+02, 1.952E+02, 4.726E+01, 2.130E+02, 5.709E+01, 1.874E+02, 1.694E+02, 1.305E+02, 1.733E+02, 5.790E+01, 1.877E+02, 1.836E+02, 1.883E+02, 1.887E+02, 1.854E+02, 1.803E+02, 1.778E+02, 2.058E+01, 2.606E+01, 1.627E+02, 1.377E+02, 1.380E+02, 4.844E+01, 2.008E+01, 2.580E+01, 2.512E+01, 2.532E+01, 2.504E+01, 2.519E+01,-1.947E+00,-1.749E+00,-1.978E+00,-5.510E-01, 2.501E-01, 6.769E-01, 6.041E-01, 6.926E-01, 5.889E-01
 3.120E+03, 1.910E-01, 9.581E-03, 5.890E-09, 7.572E-09, 9.021E-03, 1.929E-01, 8.404E-03, 2.119E-09, 2.417E-09, 7.881E-03, 2.813E+00, 1.737E+00, 1.968E+02, 1.821E+02, 4.275E+01, 1.910E+02, 5.391E+01, 1.773E+02, 1.599E+02, 1.200E+02, 1.608E+02, 5.615E+01, 1.761E+02, 1.707E+02, 1.759E+02, 1.782E+02, 1.751E+02, 1.683E+02, 1.653E+02, 2.023E+01, 2.502E+01, 1.477E+02, 1.221E+02, 1.220E+02, 4.237E+01, 2.005E+01, 2.510E+01, 2.448E+01, 2.476E+01, 2.452E+01, 2.471E+01,-1.816E+00,-1.620E+00,-1.840E+00,-5.266E-01, 2.132E-01, 6.425E-01, 5.501E-01, 6.469E-01, 5.171E-01
 3.200E+03, 1.925E-01, 8.679E-03, 3.484E-10, 4.001E-10, 8.180E-03, 1.940E-01, 7.734E-03, 3.351E-09, 3.001E-09, 7.262E-03, 2.328E+00, 1.601E+00, 1.825E+02, 1.704E+02, 4.444E+01, 1.798E+02, 5.932E+01, 1.616E+02, 1.456E+02, 1.136E+02, 1.514E+02, 5.416E+01, 1.629E+02, 1.606E+02, 1.644E+02, 1.627E+02, 1.599E+02, 1.567E+02, 1.541E+02, 2.079E+01, 2.497E+01, 1.410E+02, 1.301E+02, 1.289E+02, 5.800E+01, 2.013E+01, 2.464E+01, 2.391E+01, 2.415E+01, 2.409E+01, 2.404E+01,-1.873E+00,-1.613E+00,-1.898E+00,-4.893E-01, 1.207E-01, 7.356E-01, 6.445E-01, 6.969E-01, 6.466E-01
 3.280E+03, 1.932E-01, 8.241E-03, 7.236E-09, 5.271E-08, 7.742E-03, 1.942E-01, 7.616E-03, 1.644E-09, 2.603E-09, 7.137E-03, 2.296E+00, 1.469E+00, 1.755E+02, 1.678E+02, 4.150E+01, 1.741E+02, 5.718E+01, 1.580E+02, 1.403E+02, 1.079E+02, 1.450E+02, 5.216E+01, 1.592E+02, 1.562E+02, 1.589E+02, 1.596E+02, 1.566E+02, 1.534E+02, 1.507E+02, 2.038E+01, 2.438E+01, 1.375E+02, 1.238E+02, 1.238E+02, 5.704E+01, 2.013E+01, 2.433E+01, 2.370E+01, 2.392E+01, 2.372E+01, 2.373E+01,-1.813E+00,-1.600E+00,-1.816E+00,-4.822E-01, 1.722E-01, 6.811E-01, 5.924E-01, 6.773E-01, 6.240E-01
 3.360E+03, 1.930E-01, 8.399E-03, 4.391E-09, 9.352E-09, 7.900E-03, 1.933E-01, 8.100E-03, 1.496E-09, 2.313E-09, 7.600E-03, 2.564E+00, 1.371E+00, 1.755E+02, 1.732E+02, 3.771E+01, 1.712E+02, 4.464E+01, 1.613E+02, 1.475E+02, 1.025E+02, 1.426E+02, 5.032E+01, 1.638E+02, 1.579E+02, 1.620E+02, 1.652E+02, 1.617E+02, 1.549E+02, 1.517E+02, 2.027E+01, 2.411E+01, 1.359E+02, 1.124E+02, 1.122E+02, 3.343E+01, 2.001E+01, 2.406E+01, 2.363E+01, 2.384E+01, 2.366E+01, 2.367E+01,-1.759E+00,-1.573E+00,-1.713E+00,-5.091E-01, 3.379E-01, 5.992E-01, 5.187E-01, 6.137E-01, 5.426E-01
 3.440E+03, 1.963E-01, 6.463E-03, 9.018E-11, 1.724E-08, 6.069E-03, 1.967E-01, 6.225E-03, 4.318E-11, 2.468E-10, 5.843E-03, 1.285E+00, 8.380E-01, 1.464E+02, 1.440E+02, 3.455E+01, 1.429E+02, 3.997E+01, 1.382E+02, 1.121E+02, 8.471E+01, 1.232E+02, 4.889E+01, 1.393E+02, 1.373E+02, 1.391E+02, 1.340E+02, 1.341E+02, 1.331E+02, 1.329E+02, 2.009E+01, 2.276E+01, 1.087E+02, 8.070E+01, 8.498E+01, 2.603E+01, 2.000E+01, 2.279E+01, 2.254E+01, 2.257E+01, 2.256E+01, 2.269E+01,-1.352E+00,-1.191E+00,-1.324E+00,-4.305E-01, 3.247E-01, 5.340E-01, 4.993E-01, 5.353E-01, 4.383E-01
