s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.480E+03, 7.675E-02, 7.778E-02, 1.308E-04, 5.672E-06, 2.771E-05, 6.082E-02, 7.468E-02, 7.651E-02, 2.545E-03, 1.306E-04, 5.526E-04, 6.271E-02, 5.742E+01, 7.144E+01, 7.698E+02, 9.504E+02, 1.900E+02, 7.506E+02, 3.224E+02, 9.547E+02, 6.825E+02, 7.391E+02, 8.400E+02, 1.616E+02, 8.618E+02, 8.414E+02, 8.704E+02, 8.957E+02, 8.244E+02, 8.406E+02, 7.851E+02, 3.244E+01, 2.066E+02, 6.744E+02, 4.502E+02, 5.198E+02, 3.575E+02, 2.798E+01, 2.155E+02, 1.796E+02, 1.915E+02, 1.774E+02, 1.600E+02,-4.554E+00,-4.028E+00,-4.619E+00,-1.954E+00,-4.684E-01, 8.158E-01, 7.449E-01, 8.272E-01, 1.058E+00
 2.560E+03, 7.027E-02, 8.161E-02, 1.334E-04, 5.726E-06, 2.828E-05, 6.359E-02, 5.934E-02, 8.301E-02, 5.024E-03, 3.052E-04, 1.094E-03, 7.026E-02, 6.076E+01, 7.389E+01, 7.750E+02, 9.991E+02, 1.900E+02, 7.623E+02, 3.071E+02, 9.486E+02, 6.978E+02, 7.487E+02, 8.722E+02, 1.636E+02, 9.087E+02, 8.532E+02, 8.552E+02, 9.110E+02, 8.369E+02, 8.517E+02, 7.966E+02, 3.027E+01, 2.113E+02, 6.732E+02, 4.896E+02, 5.476E+02, 3.682E+02, 2.830E+01, 2.221E+02, 1.860E+02, 1.983E+02, 1.859E+02, 1.666E+02,-4.767E+00,-4.132E+00,-4.584E+00,-1.998E+00,-4.580E-01, 8.166E-01, 7.470E-01, 8.184E-01, 1.033E+00
 2.640E+03, 5.899E-02, 8.833E-02, 9.661E-05, 2.533E-06, 2.049E-05, 6.840E-02, 5.683E-02, 8.727E-02, 2.348E-03, 1.363E-04, 5.083E-04, 7.024E-02, 6.945E+01, 8.424E+01, 8.009E+02, 9.934E+02, 2.016E+02, 8.140E+02, 3.199E+02, 1.048E+03, 7.320E+02, 7.840E+02, 8.787E+02, 1.663E+02, 8.951E+02, 8.863E+02, 9.078E+02, 9.550E+02, 8.688E+02, 9.184E+02, 8.440E+02, 3.849E+01, 2.464E+02, 7.441E+02, 5.144E+02, 5.823E+02, 3.977E+02, 2.981E+01, 2.477E+02, 2.064E+02, 2.196E+02, 2.053E+02, 1.846E+02,-4.704E+00,-4.275E+00,-4.922E+00,-2.170E+00,-4.893E-01, 8.060E-01, 7.488E-01, 8.126E-01, 1.080E+00
 2.720E+03, 7.636E-02, 7.811E-02, 3.744E-05, 2.220E-06, 7.934E-06, 6.096E-02, 4.320E-02, 8.946E-02, 7.986E-03, 7.347E-04, 1.739E-03, 7.828E-02, 7.170E+01, 9.014E+01, 8.071E+02, 1.044E+03, 2.259E+02, 8.023E+02, 3.882E+02, 9.968E+02, 7.422E+02, 8.045E+02, 9.250E+02, 1.702E+02, 9.410E+02, 9.176E+02, 9.259E+02, 1.004E+03, 9.086E+02, 9.483E+02, 8.753E+02, 3.408E+01, 2.551E+02, 7.479E+02, 5.241E+02, 5.956E+02, 4.441E+02, 3.074E+01, 2.676E+02, 2.228E+02, 2.358E+02, 2.207E+02, 1.974E+02,-4.960E+00,-4.317E+00,-4.776E+00,-2.144E+00,-6.219E-01, 8.265E-01, 7.439E-01, 8.266E-01, 1.050E+00
 2.800E+03, 7.248E-02, 8.043E-02, 1.291E-05, 6.465E-07, 2.737E-06, 6.260E-02, 3.970E-02, 8.920E-02, 1.025E-02, 7.732E-04, 2.233E-03, 8.073E-02, 8.180E+01, 1.006E+02, 8.477E+02, 1.107E+03, 2.424E+02, 8.249E+02, 4.169E+02, 1.018E+03, 7.784E+02, 8.373E+02, 9.736E+02, 1.747E+02, 1.002E+03, 9.489E+02, 9.570E+02, 1.030E+03, 9.372E+02, 9.924E+02, 9.102E+02, 3.117E+01, 2.874E+02, 8.364E+02, 5.758E+02, 6.511E+02, 4.504E+02, 3.196E+01, 2.980E+02, 2.501E+02, 2.648E+02, 2.432E+02, 2.207E+02,-5.349E+00,-4.437E+00,-4.861E+00,-2.463E+00,-4.771E-01, 8.388E-01, 7.304E-01, 8.276E-01, 1.073E+00
 2.880E+03, 6.954E-02, 8.218E-02, 3.249E-06, 1.335E-07, 6.887E-07, 6.386E-02, 3.755E-02, 9.172E-02, 9.014E-03, 9.448E-04, 1.961E-03, 8.106E-02, 8.787E+01, 1.075E+02, 8.714E+02, 1.096E+03, 2.374E+02, 8.648E+02, 4.203E+02, 1.097E+03, 7.997E+02, 8.573E+02, 9.863E+02, 1.808E+02, 1.001E+03, 9.876E+02, 1.006E+03, 1.082E+03, 9.759E+02, 1.018E+03, 9.353E+02, 4.161E+01, 3.103E+02, 8.181E+02, 5.845E+02, 6.624E+02, 4.966E+02, 3.271E+01, 3.151E+02, 2.662E+02, 2.798E+02, 2.625E+02, 2.353E+02,-5.168E+00,-4.663E+00,-5.212E+00,-2.232E+00,-5.990E-01, 7.993E-01, 7.522E-01, 8.097E-01, 1.081E+00
 2.960E+03, 6.144E-02, 8.579E-02, 1.148E-03, 3.308E-05, 2.495E-04, 6.780E-02, 2.065E-02, 8.828E-02, 2.180E-02, 3.215E-03, 4.758E-03, 9.304E-02, 9.601E+01, 1.151E+02, 9.084E+02, 1.109E+03, 2.563E+02, 8.711E+02, 4.500E+02, 1.045E+03, 8.244E+02, 8.782E+02, 1.019E+03, 1.866E+02, 1.039E+03, 9.993E+02, 9.931E+02, 1.117E+03, 1.007E+03, 1.023E+03, 9.417E+02, 3.643E+01, 3.277E+02, 8.781E+02, 6.399E+02, 7.110E+02, 4.917E+02, 3.517E+01, 3.382E+02, 2.817E+02, 2.978E+02, 2.736E+02, 2.494E+02,-5.421E+00,-4.675E+00,-5.167E+00,-2.551E+00,-5.199E-01, 8.337E-01, 7.355E-01, 8.412E-01, 1.063E+00
 3.040E+03, 6.582E-02, 8.438E-02, 7.507E-08, 1.818E-09, 1.592E-08, 6.544E-02, 3.427E-02, 9.512E-02, 7.636E-03, 6.187E-04, 1.658E-03, 8.199E-02, 1.034E+02, 1.266E+02, 9.108E+02, 1.106E+03, 2.984E+02, 8.929E+02, 5.047E+02, 1.099E+03, 8.476E+02, 9.080E+02, 1.018E+03, 1.928E+02, 1.030E+03, 1.002E+03, 1.024E+03, 1.128E+03, 1.016E+03, 1.064E+03, 9.746E+02, 4.085E+01, 3.586E+02, 9.170E+02, 7.488E+02, 7.837E+02, 5.554E+02, 3.874E+01, 3.683E+02, 3.069E+02, 3.222E+02, 3.056E+02, 2.713E+02,-5.491E+00,-4.834E+00,-5.330E+00,-2.597E+00,-7.041E-01, 8.472E-01, 7.659E-01, 8.207E-01, 1.115E+00
 3.120E+03, 8.454E-02, 7.331E-02, 6.244E-06, 2.672E-07, 1.323E-06, 5.746E-02, 1.880E-02, 9.463E-02, 1.686E-02, 1.820E-03, 3.675E-03, 9.217E-02, 1.035E+02, 1.237E+02, 9.193E+02, 1.134E+03, 2.949E+02, 8.866E+02, 5.272E+02, 1.055E+03, 8.487E+02, 9.021E+02, 1.034E+03, 1.989E+02, 1.045E+03, 1.004E+03, 1.005E+03, 1.099E+03, 9.958E+02, 1.061E+03, 9.686E+02, 4.222E+01, 3.487E+02, 9.110E+02, 7.143E+02, 7.646E+02, 5.382E+02, 3.387E+01, 3.541E+02, 3.012E+02, 3.142E+02, 2.929E+02, 2.669E+02,-5.542E+00,-4.749E+00,-5.155E+00,-2.666E+00,-4.703E-01, 8.548E-01, 7.841E-01, 8.844E-01, 1.088E+00
 3.200E+03, 7.548E-02, 7.867E-02, 9.370E-07, 2.453E-08, 1.987E-07, 6.132E-02, 2.928E-02, 9.359E-02, 1.195E-02, 9.751E-04, 2.609E-03, 8.587E-02, 1.028E+02, 1.240E+02, 9.118E+02, 1.128E+03, 2.676E+02, 8.953E+02, 4.473E+02, 1.123E+03, 8.473E+02, 9.028E+02, 1.028E+03, 2.032E+02, 1.042E+03, 1.017E+03, 1.026E+03, 1.131E+03, 1.020E+03, 1.082E+03, 9.850E+02, 5.438E+01, 3.585E+02, 9.025E+02, 6.588E+02, 7.347E+02, 5.364E+02, 3.354E+01, 3.566E+02, 3.027E+02, 3.164E+02, 2.980E+02, 2.681E+02,-5.318E+00,-4.771E+00,-5.376E+00,-2.598E+00,-7.294E-01, 8.402E-01, 7.835E-01, 8.349E-01, 1.108E+00
 3.280E+03, 6.478E-02, 8.500E-02, 3.103E-08, 5.441E-10, 6.581E-09, 6.589E-02, 2.733E-02, 9.457E-02, 1.206E-02, 1.437E-03, 2.625E-03, 8.658E-02, 9.712E+01, 1.182E+02, 8.951E+02, 1.109E+03, 2.469E+02, 8.916E+02, 4.062E+02, 1.116E+03, 8.306E+02, 8.882E+02, 1.012E+03, 2.054E+02, 1.025E+03, 1.010E+03, 1.032E+03, 1.106E+03, 1.002E+03, 1.059E+03, 9.681E+02, 5.185E+01, 3.514E+02, 8.551E+02, 6.078E+02, 6.893E+02, 5.030E+02, 3.366E+01, 3.447E+02, 2.920E+02, 3.064E+02, 2.910E+02, 2.583E+02,-5.219E+00,-4.719E+00,-5.428E+00,-2.443E+00,-5.821E-01, 8.243E-01, 7.642E-01, 8.265E-01, 1.083E+00
 3.360E+03, 7.697E-02, 7.779E-02, 2.733E-08, 1.398E-09, 5.793E-09, 6.068E-02, 3.611E-02, 9.631E-02, 5.457E-03, 2.764E-04, 1.180E-03, 8.036E-02, 9.660E+01, 1.206E+02, 8.879E+02, 1.117E+03, 2.544E+02, 8.850E+02, 4.535E+02, 1.138E+03, 8.290E+02, 8.942E+02, 1.001E+03, 2.044E+02, 1.017E+03, 9.983E+02, 1.035E+03, 1.121E+03, 1.006E+03, 1.065E+03, 9.671E+02, 5.366E+01, 3.526E+02, 8.875E+02, 7.140E+02, 7.601E+02, 5.557E+02, 3.530E+01, 3.495E+02, 2.938E+02, 3.068E+02, 2.911E+02, 2.581E+02,-5.269E+00,-4.720E+00,-5.421E+00,-2.583E+00,-7.583E-01, 8.321E-01, 7.909E-01, 8.279E-01, 1.105E+00
 3.440E+03, 7.657E-02, 7.802E-02, 2.046E-06, 3.242E-08, 4.339E-07, 6.085E-02, 1.924E-02, 9.745E-02, 1.394E-02, 1.247E-03, 3.035E-03, 9.092E-02, 9.733E+01, 1.197E+02, 8.973E+02, 1.113E+03, 2.838E+02, 8.815E+02, 4.840E+02, 1.092E+03, 8.311E+02, 8.922E+02, 1.016E+03, 2.030E+02, 1.024E+03, 9.990E+02, 1.013E+03, 1.079E+03, 9.797E+02, 1.058E+03, 9.641E+02, 3.656E+01, 3.381E+02, 8.875E+02, 6.935E+02, 7.411E+02, 5.396E+02, 3.377E+01, 3.494E+02, 2.936E+02, 3.081E+02, 2.881E+02, 2.589E+02,-5.394E+00,-4.690E+00,-5.175E+00,-2.560E+00,-7.318E-01, 8.282E-01, 7.677E-01, 8.611E-01, 1.087E+00
 3.520E+03, 6.328E-02, 8.588E-02, 6.587E-06, 1.627E-07, 1.400E-06, 6.653E-02, 2.234E-02, 8.799E-02, 2.110E-02, 3.332E-03, 4.600E-03, 9.197E-02, 1.029E+02, 1.230E+02, 9.084E+02, 1.139E+03, 2.695E+02, 8.875E+02, 4.631E+02, 1.076E+03, 8.460E+02, 9.000E+02, 1.044E+03, 2.026E+02, 1.058E+03, 1.022E+03, 1.018E+03, 1.145E+03, 1.031E+03, 1.066E+03, 9.750E+02, 3.906E+01, 3.506E+02, 8.957E+02, 7.004E+02, 7.513E+02, 5.095E+02, 3.414E+01, 3.596E+02, 3.030E+02, 3.172E+02, 2.971E+02, 2.671E+02,-5.587E+00,-4.851E+00,-5.277E+00,-2.565E+00,-5.334E-01, 8.177E-01, 7.509E-01, 8.211E-01, 1.072E+00
 3.600E+03, 7.287E-02, 8.021E-02, 7.251E-08, 6.716E-10, 1.537E-08, 6.244E-02, 3.515E-02, 9.115E-02, 1.095E-02, 9.540E-04, 2.382E-03, 8.291E-02, 1.055E+02, 1.314E+02, 9.197E+02, 1.141E+03, 2.739E+02, 9.054E+02, 4.595E+02, 1.119E+03, 8.551E+02, 9.207E+02, 1.047E+03, 2.043E+02, 1.063E+03, 1.045E+03, 1.054E+03, 1.165E+03, 1.056E+03, 1.143E+03, 1.035E+03, 4.510E+01, 3.816E+02, 9.298E+02, 6.576E+02, 7.468E+02, 5.599E+02, 3.480E+01, 3.843E+02, 3.230E+02, 3.380E+02, 3.219E+02, 2.854E+02,-5.481E+00,-4.872E+00,-5.406E+00,-2.464E+00,-7.617E-01, 8.243E-01, 7.657E-01, 8.250E-01, 1.108E+00
 3.680E+03, 8.332E-02, 7.403E-02, 1.517E-07, 4.975E-09, 3.215E-08, 5.797E-02, 1.711E-02, 9.598E-02, 1.650E-02, 1.963E-03, 3.586E-03, 9.268E-02, 1.154E+02, 1.442E+02, 9.426E+02, 1.155E+03, 3.044E+02, 9.303E+02, 5.501E+02, 1.134E+03, 8.814E+02, 9.500E+02, 1.076E+03, 2.069E+02, 1.080E+03, 1.064E+03, 1.073E+03, 1.199E+03, 1.085E+03, 1.139E+03, 1.040E+03, 4.873E+01, 4.122E+02, 9.981E+02, 8.201E+02, 8.476E+02, 6.110E+02, 3.556E+01, 4.120E+02, 3.501E+02, 3.660E+02, 3.463E+02, 3.091E+02,-5.657E+00,-5.022E+00,-5.638E+00,-2.894E+00,-7.906E-01, 8.333E-01, 7.641E-01, 8.198E-01, 1.108E+00
 3.760E+03, 9.085E-02, 6.958E-02, 9.997E-07, 3.709E-08, 2.118E-07, 5.476E-02, 2.989E-02, 9.072E-02, 1.431E-02, 1.600E-03, 3.118E-03, 8.639E-02, 1.184E+02, 1.469E+02, 9.502E+02, 1.164E+03, 3.223E+02, 9.360E+02, 5.645E+02, 1.141E+03, 8.900E+02, 9.568E+02, 1.080E+03, 2.105E+02, 1.096E+03, 1.071E+03, 1.083E+03, 1.197E+03, 1.087E+03, 1.154E+03, 1.056E+03, 6.611E+01, 4.305E+02, 1.009E+03, 8.032E+02, 8.461E+02, 6.065E+02, 3.665E+01, 4.240E+02, 3.573E+02, 3.743E+02, 3.528E+02, 3.157E+02,-5.620E+00,-4.965E+00,-5.564E+00,-2.751E+00,-6.730E-01, 8.266E-01, 7.606E-01, 8.348E-01, 1.111E+00
 3.840E+03, 8.863E-02, 7.089E-02, 4.444E-07, 9.283E-09, 9.415E-08, 5.571E-02, 1.718E-02, 9.054E-02, 2.154E-02, 3.710E-03, 4.676E-03, 9.420E-02, 1.233E+02, 1.517E+02, 9.613E+02, 1.164E+03, 3.306E+02, 9.475E+02, 5.810E+02, 1.133E+03, 9.024E+02, 9.674E+02, 1.096E+03, 2.142E+02, 1.093E+03, 1.094E+03, 1.078E+03, 1.205E+03, 1.097E+03, 1.156E+03, 1.060E+03, 7.211E+01, 4.499E+02, 1.020E+03, 8.468E+02, 8.807E+02, 6.154E+02, 3.645E+01, 4.320E+02, 3.674E+02, 3.827E+02, 3.603E+02, 3.248E+02,-5.633E+00,-5.159E+00,-5.652E+00,-2.918E+00,-7.307E-01, 8.380E-01, 7.812E-01, 8.472E-01, 1.119E+00
 3.920E+03, 8.475E-02, 7.319E-02, 3.017E-08, 8.901E-10, 6.392E-09, 5.736E-02, 3.204E-02, 8.555E-02, 1.798E-02, 2.606E-03, 3.916E-03, 8.671E-02, 1.251E+02, 1.557E+02, 9.696E+02, 1.169E+03, 3.225E+02, 9.545E+02, 5.920E+02, 1.151E+03, 9.075E+02, 9.766E+02, 1.099E+03, 2.176E+02, 1.107E+03, 1.090E+03, 1.102E+03, 1.214E+03, 1.107E+03, 1.172E+03, 1.069E+03, 6.558E+01, 4.531E+02, 1.041E+03, 9.162E+02, 9.164E+02, 6.707E+02, 3.749E+01, 4.441E+02, 3.770E+02, 3.944E+02, 3.724E+02, 3.338E+02,-5.789E+00,-5.152E+00,-5.768E+00,-2.950E+00,-9.646E-01, 8.486E-01, 7.688E-01, 8.482E-01, 1.105E+00
 4.000E+03, 8.872E-02, 7.084E-02, 1.206E-06, 2.828E-08, 2.559E-07, 5.567E-02, 3.958E-02, 9.465E-02, 5.069E-03, 3.720E-04, 1.095E-03, 7.869E-02, 1.329E+02, 1.629E+02, 9.822E+02, 1.175E+03, 3.495E+02, 9.735E+02, 5.910E+02, 1.196E+03, 9.262E+02, 9.909E+02, 1.095E+03, 2.204E+02, 1.093E+03, 1.093E+03, 1.098E+03, 1.213E+03, 1.102E+03, 1.176E+03, 1.074E+03, 1.032E+02, 4.783E+02, 1.042E+03, 9.600E+02, 9.409E+02, 6.781E+02, 3.745E+01, 4.572E+02, 3.845E+02, 4.054E+02, 3.839E+02, 3.437E+02,-5.788E+00,-5.277E+00,-5.811E+00,-3.000E+00,-8.861E-01, 8.336E-01, 7.776E-01, 8.429E-01, 1.120E+00
 4.080E+03, 7.111E-02, 8.050E-02, 7.294E-04, 4.717E-05, 1.579E-04, 6.349E-02, 3.173E-02, 9.328E-02, 1.084E-02, 1.004E-03, 2.351E-03, 8.432E-02, 1.516E+02, 1.712E+02, 1.029E+03, 1.160E+03, 4.087E+02, 1.021E+03, 5.954E+02, 1.196E+03, 9.661E+02, 1.007E+03, 1.098E+03, 2.231E+02, 1.090E+03, 1.089E+03, 1.111E+03, 1.194E+03, 1.087E+03, 1.178E+03, 1.079E+03, 2.045E+02, 5.370E+02, 1.037E+03, 8.938E+02, 9.112E+02, 6.946E+02, 4.811E+01, 4.748E+02, 3.942E+02, 4.170E+02, 3.997E+02, 3.554E+02,-5.761E+00,-5.264E+00,-5.784E+00,-2.927E+00,-7.925E-01, 8.704E-01, 7.857E-01, 8.402E-01, 1.118E+00
 4.160E+03, 7.462E-02, 7.917E-02, 2.722E-06, 6.367E-08, 5.772E-07, 6.169E-02, 2.339E-02, 9.745E-02, 1.155E-02, 1.273E-03, 2.504E-03, 8.810E-02, 1.564E+02, 1.786E+02, 1.041E+03, 1.187E+03, 3.524E+02, 1.031E+03, 6.871E+02, 1.191E+03, 9.798E+02, 1.023E+03, 1.129E+03, 2.288E+02, 1.106E+03, 1.105E+03, 1.113E+03, 1.220E+03, 1.112E+03, 1.193E+03, 1.093E+03, 6.716E+01, 4.951E+02, 1.057E+03, 9.372E+02, 9.425E+02, 7.003E+02, 4.002E+01, 4.882E+02, 4.172E+02, 4.337E+02, 4.135E+02, 3.700E+02,-5.818E+00,-5.273E+00,-5.888E+00,-2.895E+00,-8.095E-01, 8.647E-01, 8.030E-01, 8.504E-01, 1.168E+00
 4.240E+03, 8.158E-02, 7.506E-02, 9.158E-07, 2.426E-08, 1.941E-07, 5.872E-02, 2.718E-02, 9.374E-02, 1.292E-02, 1.723E-03, 2.802E-03, 8.691E-02, 1.396E+02, 1.655E+02, 9.982E+02, 1.177E+03, 3.409E+02, 9.942E+02, 6.050E+02, 1.191E+03, 9.432E+02, 9.973E+02, 1.108E+03, 2.343E+02, 1.104E+03, 1.095E+03, 1.109E+03, 1.202E+03, 1.097E+03, 1.177E+03, 1.077E+03, 7.095E+01, 4.674E+02, 1.035E+03, 8.527E+02, 8.915E+02, 6.941E+02, 3.805E+01, 4.619E+02, 3.946E+02, 4.122E+02, 3.855E+02, 3.507E+02,-5.742E+00,-5.201E+00,-5.731E+00,-2.938E+00,-9.233E-01, 8.289E-01, 7.590E-01, 8.457E-01, 1.100E+00
 4.320E+03, 8.670E-02, 7.203E-02, 5.225E-06, 1.125E-07, 1.108E-06, 5.654E-02, 3.910E-02, 8.950E-02, 1.027E-02, 1.059E-03, 2.231E-03, 8.090E-02, 1.358E+02, 1.654E+02, 9.919E+02, 1.182E+03, 3.606E+02, 9.813E+02, 6.051E+02, 1.190E+03, 9.340E+02, 9.968E+02, 1.103E+03, 2.334E+02, 1.102E+03, 1.087E+03, 1.113E+03, 1.206E+03, 1.099E+03, 1.191E+03, 1.084E+03, 7.407E+01, 4.696E+02, 1.053E+03, 9.738E+02, 9.537E+02, 7.116E+02, 3.933E+01, 4.621E+02, 3.944E+02, 4.106E+02, 3.897E+02, 3.494E+02,-5.809E+00,-5.270E+00,-5.887E+00,-2.981E+00,-9.063E-01, 8.353E-01, 7.871E-01, 8.550E-01, 1.155E+00
 4.400E+03, 8.321E-02, 7.410E-02, 7.608E-07, 1.307E-08, 1.612E-07, 5.802E-02, 2.474E-02, 1.003E-01, 8.021E-03, 7.236E-04, 1.734E-03, 8.618E-02, 1.419E+02, 1.691E+02, 1.005E+03, 1.187E+03, 3.576E+02, 9.978E+02, 6.293E+02, 1.184E+03, 9.479E+02, 1.004E+03, 1.108E+03, 2.315E+02, 1.101E+03, 1.095E+03, 1.107E+03, 1.200E+03, 1.098E+03, 1.181E+03, 1.080E+03, 8.422E+01, 4.826E+02, 1.058E+03, 9.214E+02, 9.262E+02, 6.945E+02, 3.812E+01, 4.710E+02, 3.988E+02, 4.189E+02, 3.985E+02, 3.567E+02,-5.749E+00,-5.313E+00,-5.956E+00,-2.992E+00,-1.001E+00, 8.550E-01, 7.745E-01, 8.438E-01, 1.119E+00
 4.480E+03, 8.564E-02, 7.266E-02, 1.010E-07, 3.220E-09, 2.140E-08, 5.699E-02, 3.817E-02, 9.380E-02, 6.691E-03, 4.897E-04, 1.447E-03, 7.996E-02, 1.472E+02, 1.745E+02, 1.011E+03, 1.182E+03, 3.782E+02, 1.003E+03, 6.540E+02, 1.201E+03, 9.589E+02, 1.014E+03, 1.111E+03, 2.314E+02, 1.104E+03, 1.100E+03, 1.118E+03, 1.205E+03, 1.098E+03, 1.188E+03, 1.084E+03, 1.025E+02, 5.018E+02, 1.056E+03, 9.999E+02, 9.699E+02, 7.203E+02, 4.006E+01, 4.804E+02, 4.061E+02, 4.270E+02, 4.047E+02, 3.629E+02,-5.846E+00,-5.270E+00,-6.002E+00,-3.009E+00,-9.833E-01, 8.704E-01, 7.796E-01, 8.594E-01, 1.159E+00
 4.560E+03, 9.468E-02, 6.732E-02, 9.262E-08, 2.824E-09, 1.962E-08, 5.313E-02, 2.054E-02, 9.662E-02, 1.397E-02, 1.502E-03, 3.032E-03, 9.028E-02, 1.429E+02, 1.729E+02, 1.004E+03, 1.190E+03, 3.650E+02, 9.906E+02, 7.227E+02, 1.191E+03, 9.507E+02, 1.012E+03, 1.124E+03, 2.327E+02, 1.120E+03, 1.102E+03, 1.113E+03, 1.223E+03, 1.113E+03, 1.179E+03, 1.078E+03, 7.736E+01, 4.886E+02, 1.049E+03, 9.606E+02, 9.530E+02, 7.297E+02, 4.051E+01, 4.753E+02, 4.067E+02, 4.236E+02, 4.026E+02, 3.621E+02,-5.893E+00,-5.325E+00,-5.895E+00,-3.000E+00,-9.042E-01, 8.440E-01, 8.070E-01, 8.689E-01, 1.177E+00
 4.640E+03, 8.040E-02, 7.576E-02, 7.715E-07, 4.829E-09, 1.636E-07, 5.922E-02, 3.346E-02, 9.294E-02, 1.017E-02, 1.044E-03, 2.208E-03, 8.327E-02, 1.306E+02, 1.599E+02, 9.840E+02, 1.180E+03, 3.166E+02, 9.713E+02, 5.550E+02, 1.189E+03, 9.221E+02, 9.862E+02, 1.102E+03, 2.331E+02, 1.111E+03, 1.097E+03, 1.105E+03, 1.204E+03, 1.104E+03, 1.188E+03, 1.085E+03, 6.992E+01, 4.617E+02, 1.058E+03, 8.463E+02, 8.880E+02, 6.608E+02, 3.813E+01, 4.563E+02, 3.888E+02, 4.053E+02, 3.833E+02, 3.433E+02,-5.774E+00,-5.135E+00,-5.686E+00,-2.963E+00,-9.008E-01, 8.183E-01, 7.742E-01, 8.394E-01, 1.143E+00
 4.720E+03, 8.505E-02, 7.301E-02, 8.786E-08, 2.029E-09, 1.862E-08, 5.724E-02, 4.294E-02, 9.161E-02, 6.060E-03, 5.763E-04, 1.314E-03, 7.761E-02, 1.344E+02, 1.638E+02, 9.871E+02, 1.184E+03, 3.488E+02, 9.750E+02, 5.958E+02, 1.184E+03, 9.300E+02, 9.932E+02, 1.098E+03, 2.303E+02, 1.103E+03, 1.097E+03, 1.103E+03, 1.207E+03, 1.100E+03, 1.175E+03, 1.075E+03, 7.616E+01, 4.808E+02, 1.041E+03, 9.246E+02, 9.258E+02, 6.844E+02, 3.953E+01, 4.622E+02, 3.935E+02, 4.073E+02, 3.876E+02, 3.466E+02,-5.826E+00,-5.319E+00,-5.786E+00,-2.909E+00,-9.608E-01, 8.176E-01, 7.884E-01, 8.553E-01, 1.126E+00
 4.800E+03, 9.610E-02, 6.647E-02, 1.552E-06, 5.014E-08, 3.288E-07, 5.253E-02, 3.015E-02, 9.377E-02, 1.124E-02, 1.222E-03, 2.439E-03, 8.509E-02, 1.456E+02, 1.715E+02, 1.008E+03, 1.175E+03, 3.900E+02, 1.004E+03, 6.642E+02, 1.199E+03, 9.559E+02, 1.009E+03, 1.110E+03, 2.289E+02, 1.108E+03, 1.094E+03, 1.106E+03, 1.208E+03, 1.098E+03, 1.182E+03, 1.080E+03, 7.854E+01, 4.850E+02, 1.054E+03, 9.628E+02, 9.502E+02, 6.831E+02, 4.106E+01, 4.795E+02, 4.059E+02, 4.220E+02, 4.001E+02, 3.599E+02,-5.915E+00,-5.366E+00,-5.802E+00,-3.071E+00,-7.612E-01, 8.371E-01, 7.803E-01, 8.658E-01, 1.140E+00
 4.880E+03, 1.042E-01, 6.170E-02, 8.560E-08, 2.080E-09, 1.812E-08, 4.909E-02, 2.583E-02, 9.591E-02, 1.161E-02, 1.494E-03, 2.520E-03, 8.700E-02, 1.377E+02, 1.677E+02, 9.973E+02, 1.190E+03, 3.543E+02, 9.865E+02, 6.486E+02, 1.185E+03, 9.385E+02, 1.001E+03, 1.113E+03, 2.309E+02, 1.115E+03, 1.101E+03, 1.107E+03, 1.209E+03, 1.108E+03, 1.186E+03, 1.084E+03, 5.089E+01, 4.645E+02, 1.057E+03, 9.517E+02, 9.429E+02, 6.874E+02, 4.066E+01, 4.687E+02, 4.019E+02, 4.155E+02, 3.914E+02, 3.539E+02,-5.906E+00,-5.308E+00,-5.854E+00,-3.013E+00,-8.008E-01, 8.263E-01, 7.799E-01, 8.541E-01, 1.142E+00
 4.960E+03, 8.800E-02, 7.127E-02, 8.356E-07, 2.120E-08, 1.771E-07, 5.598E-02, 3.293E-02, 9.342E-02, 1.000E-02, 1.031E-03, 2.167E-03, 8.342E-02, 1.454E+02, 1.734E+02, 1.018E+03, 1.199E+03, 3.783E+02, 1.002E+03, 6.467E+02, 1.187E+03, 9.555E+02, 1.012E+03, 1.120E+03, 2.312E+02, 1.121E+03, 1.095E+03, 1.107E+03, 1.233E+03, 1.119E+03, 1.196E+03, 1.090E+03, 7.883E+01, 4.857E+02, 1.055E+03, 9.814E+02, 9.608E+02, 7.049E+02, 4.026E+01, 4.802E+02, 4.078E+02, 4.258E+02, 4.054E+02, 3.622E+02,-5.903E+00,-5.274E+00,-5.850E+00,-2.995E+00,-8.648E-01, 8.358E-01, 7.794E-01, 8.417E-01, 1.122E+00
