s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.600E+03, 6.164E+01,-1.841E+01,-4.656E+01, 3.723E+00,-8.388E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.169E-01, 3.051E-01, 1.816E-03, 1.816E-03
 1.680E+03, 6.155E+01,-1.849E+01,-4.661E+01, 3.723E+00,-8.236E-02, 0.000E+00, 0.000E+00, 0.000E+00, 1.047E-01, 8.733E-02, 1.836E-03, 1.836E-03
 1.760E+03, 6.276E+01,-1.885E+01,-4.748E+01, 3.880E+00,-8.443E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.536E-01, 2.291E-01, 1.857E-03, 1.857E-03
 1.840E+03, 5.651E+01,-1.665E+01,-4.554E+01, 4.034E+00,-7.665E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.706E+00,-1.720E+00, 1.660E-03, 1.660E-03
 1.920E+03, 4.250E+01,-1.212E+01,-3.725E+01, 3.793E+00,-6.017E-02, 0.000E+00, 0.000E+00, 0.000E+00,-3.102E+00,-3.134E+00, 1.253E-03, 1.253E-03
 2.000E+03, 2.347E+01,-6.263E+00,-2.573E+01, 3.614E+00,-3.509E-02, 0.000E+00, 0.000E+00, 0.000E+00,-4.906E+00,-4.952E+00, 6.862E-04, 6.862E-04
 2.080E+03, 4.674E+00,-2.422E-01,-1.293E+01, 3.341E+00,-7.334E-03, 0.000E+00, 0.000E+00, 0.000E+00,-5.150E+00,-5.161E+00, 1.360E-04, 1.360E-04
 2.160E+03, 1.809E+00, 1.167E-01,-6.175E+00, 2.669E+00,-2.929E-03, 0.000E+00, 0.000E+00, 0.000E+00,-1.574E+00,-1.583E+00, 5.350E-05, 5.350E-05
 2.240E+03, 1.266E+00, 5.748E-02,-4.606E+00, 2.196E+00,-2.050E-03, 0.000E+00, 0.000E+00, 0.000E+00,-1.085E+00,-1.089E+00, 3.738E-05, 3.738E-05
 2.320E+03, 7.230E-01, 4.180E-02,-3.466E+00, 1.834E+00,-1.168E-03, 0.000E+00, 0.000E+00, 0.000E+00,-8.648E-01,-8.683E-01, 2.127E-05, 2.127E-05
 2.400E+03, 1.880E-01, 3.179E-02,-2.569E+00, 1.546E+00,-2.987E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.010E-01,-8.036E-01, 5.429E-06, 5.429E-06
