s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.480E+03, 8.659E-02, 7.209E-02, 2.079E-06, 1.235E-07, 4.405E-07, 5.658E-02, 5.016E-02, 8.751E-02, 5.918E-03, 4.304E-04, 1.286E-03, 7.453E-02, 8.977E+01, 1.113E+02, 8.723E+02, 1.071E+03, 2.629E+02, 8.612E+02, 4.822E+02, 1.078E+03, 8.075E+02, 8.696E+02, 9.754E+02, 1.974E+02, 9.914E+02, 9.502E+02, 9.877E+02, 1.036E+03, 9.433E+02, 1.001E+03, 9.183E+02, 4.190E+01, 3.203E+02, 8.620E+02, 6.643E+02, 7.131E+02, 5.216E+02, 3.333E+01, 3.252E+02, 2.738E+02, 2.879E+02, 2.663E+02, 2.407E+02,-5.156E+00,-4.583E+00,-5.233E+00,-2.604E+00,-6.218E-01, 8.434E-01, 7.592E-01, 8.534E-01, 1.106E+00
 2.560E+03, 7.401E-02, 7.954E-02, 7.201E-07, 2.704E-08, 1.527E-07, 6.195E-02, 4.411E-02, 8.765E-02, 9.210E-03, 8.865E-04, 2.016E-03, 7.839E-02, 8.866E+01, 1.091E+02, 8.748E+02, 1.080E+03, 2.520E+02, 8.599E+02, 4.201E+02, 1.040E+03, 8.036E+02, 8.633E+02, 9.847E+02, 1.977E+02, 1.010E+03, 9.798E+02, 9.726E+02, 1.091E+03, 9.832E+02, 1.048E+03, 9.522E+02, 4.926E+01, 3.229E+02, 8.450E+02, 6.617E+02, 7.109E+02, 4.863E+02, 3.177E+01, 3.212E+02, 2.693E+02, 2.830E+02, 2.648E+02, 2.388E+02,-5.260E+00,-4.547E+00,-5.055E+00,-2.387E+00,-5.797E-01, 8.302E-01, 7.691E-01, 8.396E-01, 1.099E+00
 2.640E+03, 7.914E-02, 7.650E-02, 2.832E-06, 2.023E-07, 6.003E-07, 5.976E-02, 4.187E-02, 9.006E-02, 8.159E-03, 7.966E-04, 1.771E-03, 7.890E-02, 8.989E+01, 1.101E+02, 8.701E+02, 1.081E+03, 2.549E+02, 8.586E+02, 4.351E+02, 1.076E+03, 8.075E+02, 8.661E+02, 9.837E+02, 1.973E+02, 9.953E+02, 9.781E+02, 1.006E+03, 1.049E+03, 9.553E+02, 1.028E+03, 9.391E+02, 4.815E+01, 3.188E+02, 8.607E+02, 7.012E+02, 7.372E+02, 5.046E+02, 3.211E+01, 3.227E+02, 2.714E+02, 2.859E+02, 2.730E+02, 2.408E+02,-5.197E+00,-4.602E+00,-5.164E+00,-2.595E+00,-6.614E-01, 8.424E-01, 7.731E-01, 8.189E-01, 1.107E+00
 2.720E+03, 7.081E-02, 8.143E-02, 3.365E-07, 9.088E-08, 7.132E-08, 6.331E-02, 2.817E-02, 9.847E-02, 7.885E-03, 6.171E-04, 1.713E-03, 8.470E-02, 9.142E+01, 1.117E+02, 8.708E+02, 1.083E+03, 2.386E+02, 8.752E+02, 3.850E+02, 1.139E+03, 8.121E+02, 8.703E+02, 9.750E+02, 1.970E+02, 9.816E+02, 9.894E+02, 1.033E+03, 1.054E+03, 9.567E+02, 1.031E+03, 9.428E+02, 5.399E+01, 3.304E+02, 8.674E+02, 6.331E+02, 7.004E+02, 4.967E+02, 3.166E+01, 3.245E+02, 2.704E+02, 2.881E+02, 2.714E+02, 2.441E+02,-5.035E+00,-4.643E+00,-5.340E+00,-2.533E+00,-6.022E-01, 8.341E-01, 7.673E-01, 8.364E-01, 1.066E+00
 2.800E+03, 7.963E-02, 7.621E-02, 7.005E-07, 2.299E-07, 1.484E-07, 5.955E-02, 4.124E-02, 9.191E-02, 6.743E-03, 5.991E-04, 1.460E-03, 7.862E-02, 9.354E+01, 1.143E+02, 8.703E+02, 1.087E+03, 2.570E+02, 8.736E+02, 4.575E+02, 1.092E+03, 8.189E+02, 8.773E+02, 9.880E+02, 1.968E+02, 1.000E+03, 9.826E+02, 1.011E+03, 1.075E+03, 9.737E+02, 1.046E+03, 9.527E+02, 4.423E+01, 3.330E+02, 8.828E+02, 6.472E+02, 7.122E+02, 4.962E+02, 3.335E+01, 3.353E+02, 2.807E+02, 2.941E+02, 2.778E+02, 2.490E+02,-5.129E+00,-4.675E+00,-5.287E+00,-2.574E+00,-5.100E-01, 8.171E-01, 7.713E-01, 8.418E-01, 1.083E+00
 2.880E+03, 6.851E-02, 8.279E-02, 2.547E-07, 3.475E-09, 5.404E-08, 6.429E-02, 2.741E-02, 9.259E-02, 1.392E-02, 1.588E-03, 3.029E-03, 8.729E-02, 9.630E+01, 1.197E+02, 8.909E+02, 1.123E+03, 2.682E+02, 8.726E+02, 4.905E+02, 1.077E+03, 8.270E+02, 8.910E+02, 1.021E+03, 1.975E+02, 1.037E+03, 1.002E+03, 1.007E+03, 1.124E+03, 1.013E+03, 1.058E+03, 9.660E+02, 4.705E+01, 3.460E+02, 8.945E+02, 6.864E+02, 7.393E+02, 5.209E+02, 3.343E+01, 3.496E+02, 2.942E+02, 3.086E+02, 2.905E+02, 2.594E+02,-5.399E+00,-4.769E+00,-5.223E+00,-2.599E+00,-6.635E-01, 8.070E-01, 7.533E-01, 8.210E-01, 1.098E+00
 2.960E+03, 6.710E-02, 8.363E-02, 7.918E-07, 1.205E-08, 1.679E-07, 6.490E-02, 2.437E-02, 9.544E-02, 1.285E-02, 1.927E-03, 2.788E-03, 8.801E-02, 1.063E+02, 1.284E+02, 9.188E+02, 1.117E+03, 2.836E+02, 9.000E+02, 4.363E+02, 1.113E+03, 8.561E+02, 9.128E+02, 1.035E+03, 1.992E+02, 1.035E+03, 1.030E+03, 1.044E+03, 1.144E+03, 1.033E+03, 1.095E+03, 9.995E+02, 6.665E+01, 3.796E+02, 9.411E+02, 6.823E+02, 7.509E+02, 5.235E+02, 3.454E+01, 3.665E+02, 3.103E+02, 3.281E+02, 3.100E+02, 2.771E+02,-5.309E+00,-4.805E+00,-5.442E+00,-2.686E+00,-5.873E-01, 8.294E-01, 7.772E-01, 8.451E-01, 1.148E+00
 3.040E+03, 7.740E-02, 7.753E-02, 4.108E-07, 6.305E-09, 8.707E-08, 6.050E-02, 2.692E-02, 9.544E-02, 1.148E-02, 1.102E-03, 2.498E-03, 8.662E-02, 1.126E+02, 1.348E+02, 9.315E+02, 1.131E+03, 2.975E+02, 9.184E+02, 4.918E+02, 1.142E+03, 8.739E+02, 9.287E+02, 1.048E+03, 2.030E+02, 1.046E+03, 1.059E+03, 1.060E+03, 1.147E+03, 1.041E+03, 1.133E+03, 1.030E+03, 8.423E+01, 4.105E+02, 9.480E+02, 7.572E+02, 8.042E+02, 5.531E+02, 3.540E+01, 3.882E+02, 3.254E+02, 3.432E+02, 3.256E+02, 2.909E+02,-5.342E+00,-4.986E+00,-5.470E+00,-2.675E+00,-5.632E-01, 8.242E-01, 7.714E-01, 8.428E-01, 1.114E+00
 3.120E+03, 8.707E-02, 7.181E-02, 9.947E-08, 5.733E-09, 2.108E-08, 5.638E-02, 3.152E-02, 9.367E-02, 1.055E-02, 1.294E-03, 2.288E-03, 8.418E-02, 1.253E+02, 1.497E+02, 9.566E+02, 1.153E+03, 3.197E+02, 9.541E+02, 5.141E+02, 1.167E+03, 9.066E+02, 9.620E+02, 1.070E+03, 2.078E+02, 1.078E+03, 1.072E+03, 1.087E+03, 1.175E+03, 1.066E+03, 1.154E+03, 1.054E+03, 8.556E+01, 4.400E+02, 1.006E+03, 8.231E+02, 8.545E+02, 6.124E+02, 3.688E+01, 4.219E+02, 3.556E+02, 3.744E+02, 3.510E+02, 3.162E+02,-5.573E+00,-5.107E+00,-5.724E+00,-2.839E+00,-7.932E-01, 8.323E-01, 7.652E-01, 8.500E-01, 1.147E+00
 3.200E+03, 9.543E-02, 6.687E-02, 2.891E-08, 8.116E-10, 6.123E-09, 5.281E-02, 3.664E-02, 9.041E-02, 1.078E-02, 1.212E-03, 2.340E-03, 8.211E-02, 1.205E+02, 1.487E+02, 9.551E+02, 1.156E+03, 3.135E+02, 9.450E+02, 5.696E+02, 1.151E+03, 8.961E+02, 9.614E+02, 1.078E+03, 2.133E+02, 1.094E+03, 1.066E+03, 1.079E+03, 1.192E+03, 1.085E+03, 1.144E+03, 1.045E+03, 6.031E+01, 4.292E+02, 1.010E+03, 8.206E+02, 8.594E+02, 6.340E+02, 3.602E+01, 4.271E+02, 3.602E+02, 3.771E+02, 3.587E+02, 3.206E+02,-5.616E+00,-4.950E+00,-5.532E+00,-2.859E+00,-7.769E-01, 8.350E-01, 7.804E-01, 8.321E-01, 1.108E+00
 3.280E+03, 9.028E-02, 6.991E-02, 5.465E-08, 1.295E-09, 1.158E-08, 5.500E-02, 2.662E-02, 9.231E-02, 1.461E-02, 1.911E-03, 3.172E-03, 8.780E-02, 1.223E+02, 1.492E+02, 9.570E+02, 1.172E+03, 3.048E+02, 9.511E+02, 5.633E+02, 1.135E+03, 9.000E+02, 9.624E+02, 1.086E+03, 2.168E+02, 1.091E+03, 1.066E+03, 1.087E+03, 1.209E+03, 1.090E+03, 1.144E+03, 1.047E+03, 4.606E+01, 4.225E+02, 1.003E+03, 8.104E+02, 8.472E+02, 6.426E+02, 3.831E+01, 4.313E+02, 3.612E+02, 3.788E+02, 3.539E+02, 3.192E+02,-5.714E+00,-5.009E+00,-5.608E+00,-2.834E+00,-9.281E-01, 8.441E-01, 7.580E-01, 8.377E-01, 1.101E+00
 3.360E+03, 8.251E-02, 7.451E-02, 6.377E-08, 2.391E-09, 1.351E-08, 5.832E-02, 2.581E-02, 9.565E-02, 1.189E-02, 1.427E-03, 2.588E-03, 8.716E-02, 1.228E+02, 1.506E+02, 9.643E+02, 1.177E+03, 3.047E+02, 9.512E+02, 5.541E+02, 1.166E+03, 9.019E+02, 9.656E+02, 1.088E+03, 2.187E+02, 1.091E+03, 1.077E+03, 1.081E+03, 1.192E+03, 1.087E+03, 1.162E+03, 1.057E+03, 6.047E+01, 4.321E+02, 1.009E+03, 8.412E+02, 8.653E+02, 6.251E+02, 3.685E+01, 4.261E+02, 3.630E+02, 3.797E+02, 3.616E+02, 3.229E+02,-5.811E+00,-5.114E+00,-5.660E+00,-2.833E+00,-8.659E-01, 8.412E-01, 7.812E-01, 8.295E-01, 1.113E+00
 3.440E+03, 7.559E-02, 7.861E-02, 3.115E-08, 8.280E-10, 6.603E-09, 6.127E-02, 3.856E-02, 8.563E-02, 1.421E-02, 2.175E-03, 3.088E-03, 8.244E-02, 1.198E+02, 1.474E+02, 9.505E+02, 1.170E+03, 3.051E+02, 9.457E+02, 5.509E+02, 1.153E+03, 8.942E+02, 9.586E+02, 1.092E+03, 2.197E+02, 1.101E+03, 1.080E+03, 1.078E+03, 1.178E+03, 1.081E+03, 1.167E+03, 1.063E+03, 5.777E+01, 4.319E+02, 1.003E+03, 8.060E+02, 8.502E+02, 6.172E+02, 3.573E+01, 4.244E+02, 3.600E+02, 3.765E+02, 3.541E+02, 3.189E+02,-5.656E+00,-5.043E+00,-5.592E+00,-2.737E+00,-8.647E-01, 8.254E-01, 7.623E-01, 8.419E-01, 1.121E+00
 3.520E+03, 9.023E-02, 6.995E-02, 2.329E-07, 2.571E-09, 4.933E-08, 5.503E-02, 2.047E-02, 9.458E-02, 1.594E-02, 1.875E-03, 3.468E-03, 9.103E-02, 1.227E+02, 1.494E+02, 9.546E+02, 1.164E+03, 3.119E+02, 9.500E+02, 5.176E+02, 1.154E+03, 9.013E+02, 9.625E+02, 1.092E+03, 2.197E+02, 1.091E+03, 1.079E+03, 1.080E+03, 1.195E+03, 1.090E+03, 1.166E+03, 1.062E+03, 7.678E+01, 4.381E+02, 9.986E+02, 7.987E+02, 8.452E+02, 6.201E+02, 3.719E+01, 4.271E+02, 3.628E+02, 3.781E+02, 3.599E+02, 3.215E+02,-5.588E+00,-5.111E+00,-5.600E+00,-2.816E+00,-7.826E-01, 8.131E-01, 7.809E-01, 8.178E-01, 1.115E+00
 3.600E+03, 8.775E-02, 7.141E-02, 8.325E-08, 2.873E-09, 1.763E-08, 5.608E-02, 3.676E-02, 9.326E-02, 7.992E-03, 7.893E-04, 1.731E-03, 8.101E-02, 1.248E+02, 1.509E+02, 9.604E+02, 1.160E+03, 3.217E+02, 9.582E+02, 5.358E+02, 1.186E+03, 9.068E+02, 9.664E+02, 1.073E+03, 2.201E+02, 1.075E+03, 1.072E+03, 1.092E+03, 1.165E+03, 1.062E+03, 1.150E+03, 1.049E+03, 9.442E+01, 4.501E+02, 1.003E+03, 8.331E+02, 8.653E+02, 6.413E+02, 3.675E+01, 4.259E+02, 3.616E+02, 3.787E+02, 3.601E+02, 3.213E+02,-5.605E+00,-5.062E+00,-5.642E+00,-2.812E+00,-8.287E-01, 8.438E-01, 7.941E-01, 8.447E-01, 1.126E+00
 3.680E+03, 8.629E-02, 7.228E-02, 2.268E-07, 5.382E-09, 4.803E-08, 5.671E-02, 3.267E-02, 9.385E-02, 9.750E-03, 9.261E-04, 2.118E-03, 8.347E-02, 1.234E+02, 1.496E+02, 9.567E+02, 1.158E+03, 3.149E+02, 9.498E+02, 5.005E+02, 1.174E+03, 9.028E+02, 9.632E+02, 1.072E+03, 2.206E+02, 1.082E+03, 1.085E+03, 1.094E+03, 1.157E+03, 1.060E+03, 1.155E+03, 1.057E+03, 1.052E+02, 4.498E+02, 9.963E+02, 7.572E+02, 8.238E+02, 6.145E+02, 3.679E+01, 4.239E+02, 3.593E+02, 3.751E+02, 3.611E+02, 3.197E+02,-5.536E+00,-5.072E+00,-5.615E+00,-2.818E+00,-7.531E-01, 8.255E-01, 7.961E-01, 8.170E-01, 1.116E+00
 3.760E+03, 8.312E-02, 7.415E-02, 2.561E-06, 9.124E-08, 5.427E-07, 5.806E-02, 4.253E-02, 9.213E-02, 5.809E-03, 4.113E-04, 1.262E-03, 7.773E-02, 1.043E+02, 1.202E+02, 9.167E+02, 1.114E+03, 2.837E+02, 9.093E+02, 5.079E+02, 1.080E+03, 8.531E+02, 8.937E+02, 1.006E+03, 2.205E+02, 1.009E+03, 9.759E+02, 9.986E+02, 1.053E+03, 9.651E+02, 1.048E+03, 9.558E+02, 3.860E+01, 3.411E+02, 8.885E+02, 7.094E+02, 7.544E+02, 5.387E+02, 3.275E+01, 3.521E+02, 2.975E+02, 3.134E+02, 2.960E+02, 2.658E+02,-5.216E+00,-4.609E+00,-5.143E+00,-2.621E+00,-6.337E-01, 9.115E-01, 8.053E-01, 8.837E-01, 1.142E+00
 3.840E+03, 1.076E-01, 5.960E-02, 8.590E-05, 6.601E-06, 1.817E-05, 4.767E-02, 1.339E-01, 4.352E-02, 5.524E-04, 3.578E-05, 1.185E-04, 3.665E-02, 4.470E+01, 4.294E+01, 6.959E+02, 7.353E+02, 1.676E+02, 6.868E+02, 2.762E+02, 6.865E+02, 6.280E+02, 6.168E+02, 6.920E+02, 2.149E+02, 6.756E+02, 6.604E+02, 6.568E+02, 6.414E+02, 6.149E+02, 6.183E+02, 6.015E+02, 2.563E+01, 1.362E+02, 5.336E+02, 3.720E+02, 4.270E+02, 2.650E+02, 2.526E+01, 1.463E+02, 1.247E+02, 1.320E+02, 1.228E+02, 1.123E+02,-4.079E+00,-3.519E+00,-3.879E+00,-1.645E+00,-9.114E-02, 8.770E-01, 7.902E-01, 8.730E-01, 1.089E+00
 3.920E+03, 1.279E-01, 4.735E-02, 3.044E-04, 2.077E-05, 6.438E-05, 3.910E-02, 1.213E-01, 5.048E-02, 1.027E-03, 4.888E-05, 2.222E-04, 4.220E-02, 3.404E+01, 3.673E+01, 6.294E+02, 7.572E+02, 1.253E+02, 6.334E+02, 1.733E+02, 7.278E+02, 5.623E+02, 5.755E+02, 6.555E+02, 1.945E+02, 6.636E+02, 6.439E+02, 6.413E+02, 6.294E+02, 5.973E+02, 5.680E+02, 5.494E+02, 2.428E+01, 1.105E+02, 4.618E+02, 3.444E+02, 3.746E+02, 2.317E+02, 2.452E+01, 1.178E+02, 9.967E+01, 1.075E+02, 9.938E+01, 9.126E+01,-3.994E+00,-3.550E+00,-3.967E+00,-1.468E+00,-4.167E-01, 7.749E-01, 6.687E-01, 7.742E-01, 9.504E-01
 4.000E+03, 1.021E-01, 6.267E-02, 2.672E-04, 1.567E-05, 5.656E-05, 5.008E-02, 8.593E-02, 7.000E-02, 2.403E-03, 1.202E-04, 5.220E-04, 5.785E-02, 4.608E+01, 5.542E+01, 7.121E+02, 9.117E+02, 1.555E+02, 6.995E+02, 2.278E+02, 8.912E+02, 6.264E+02, 6.693E+02, 7.749E+02, 1.736E+02, 8.016E+02, 7.625E+02, 7.789E+02, 7.970E+02, 7.376E+02, 7.015E+02, 6.719E+02, 2.874E+01, 1.605E+02, 5.696E+02, 4.191E+02, 4.656E+02, 2.920E+02, 2.649E+01, 1.675E+02, 1.413E+02, 1.503E+02, 1.395E+02, 1.263E+02,-4.440E+00,-3.906E+00,-4.504E+00,-1.689E+00,-3.094E-01, 7.750E-01, 7.056E-01, 7.830E-01, 1.005E+00
 4.080E+03, 1.046E-01, 6.119E-02, 2.750E-04, 1.524E-05, 5.822E-05, 4.902E-02, 1.209E-01, 5.151E-02, 2.910E-04, 1.997E-05, 6.161E-05, 4.208E-02, 3.704E+01, 3.895E+01, 6.653E+02, 7.492E+02, 1.483E+02, 6.602E+02, 2.071E+02, 7.377E+02, 5.794E+02, 5.893E+02, 6.725E+02, 1.631E+02, 6.728E+02, 6.695E+02, 6.884E+02, 6.653E+02, 6.314E+02, 6.231E+02, 6.015E+02, 2.340E+01, 1.231E+02, 5.152E+02, 3.827E+02, 4.237E+02, 2.621E+02, 2.506E+01, 1.322E+02, 1.111E+02, 1.196E+02, 1.102E+02, 1.011E+02,-4.042E+00,-3.546E+00,-3.984E+00,-1.680E+00,-2.336E-01, 8.583E-01, 7.390E-01, 8.483E-01, 1.048E+00
 4.160E+03, 1.444E-01, 3.762E-02, 2.799E-04, 2.198E-05, 5.916E-05, 3.208E-02, 1.612E-01, 2.769E-02, 2.601E-04, 2.581E-05, 5.493E-05, 2.494E-02, 1.826E+01, 1.692E+01, 5.233E+02, 5.136E+02, 9.555E+01, 5.078E+02, 1.520E+02, 4.775E+02, 4.386E+02, 4.241E+02, 4.886E+02, 1.562E+02, 4.845E+02, 4.699E+02, 4.623E+02, 4.570E+02, 4.418E+02, 3.997E+02, 3.956E+02, 2.173E+01, 6.281E+01, 3.377E+02, 2.514E+02, 2.724E+02, 1.422E+02, 2.246E+01, 6.800E+01, 5.883E+01, 6.317E+01, 5.886E+01, 5.506E+01,-3.301E+00,-2.926E+00,-3.137E+00,-1.171E+00,-2.707E-02, 7.926E-01, 6.819E-01, 7.751E-01, 9.713E-01
 4.240E+03, 1.383E-01, 4.117E-02, 3.085E-04, 2.357E-05, 6.522E-05, 3.466E-02, 1.339E-01, 4.383E-02, 2.907E-04, 2.325E-05, 6.146E-05, 3.656E-02, 2.505E+01, 2.819E+01, 5.791E+02, 6.689E+02, 1.118E+02, 5.779E+02, 1.408E+02, 6.679E+02, 4.844E+02, 5.039E+02, 5.737E+02, 1.438E+02, 5.979E+02, 5.908E+02, 6.090E+02, 5.559E+02, 5.285E+02, 5.013E+02, 4.890E+02, 2.555E+01, 8.682E+01, 3.986E+02, 3.036E+02, 3.306E+02, 2.056E+02, 2.334E+01, 9.187E+01, 7.761E+01, 8.382E+01, 7.724E+01, 7.167E+01,-3.773E+00,-3.459E+00,-3.856E+00,-1.259E+00,-2.394E-01, 7.444E-01, 6.469E-01, 7.495E-01, 9.383E-01
 4.320E+03, 1.033E-01, 6.191E-02, 3.038E-04, 1.786E-05, 6.431E-05, 4.957E-02, 9.092E-02, 6.795E-02, 1.533E-03, 5.847E-05, 3.318E-04, 5.536E-02, 3.991E+01, 4.798E+01, 6.876E+02, 8.735E+02, 1.366E+02, 6.801E+02, 2.053E+02, 8.555E+02, 5.866E+02, 6.294E+02, 7.258E+02, 1.342E+02, 7.637E+02, 7.418E+02, 7.504E+02, 7.343E+02, 6.881E+02, 6.910E+02, 6.541E+02, 2.959E+01, 1.415E+02, 5.456E+02, 3.766E+02, 4.220E+02, 2.801E+02, 2.577E+01, 1.482E+02, 1.230E+02, 1.323E+02, 1.224E+02, 1.114E+02,-4.295E+00,-3.901E+00,-4.318E+00,-1.660E+00,-3.888E-01, 7.658E-01, 7.037E-01, 7.764E-01, 9.874E-01
 4.400E+03, 1.036E-01, 6.171E-02, 3.105E-04, 1.759E-05, 6.575E-05, 4.944E-02, 1.206E-01, 5.154E-02, 4.355E-04, 2.998E-05, 9.287E-05, 4.228E-02, 3.264E+01, 3.631E+01, 6.469E+02, 7.321E+02, 1.190E+02, 6.358E+02, 1.940E+02, 7.549E+02, 5.481E+02, 5.696E+02, 6.467E+02, 1.342E+02, 6.517E+02, 6.631E+02, 6.733E+02, 6.358E+02, 6.062E+02, 6.069E+02, 5.870E+02, 2.416E+01, 1.134E+02, 4.922E+02, 3.491E+02, 3.911E+02, 2.322E+02, 2.461E+01, 1.219E+02, 1.024E+02, 1.098E+02, 1.009E+02, 9.288E+01,-3.831E+00,-3.569E+00,-4.064E+00,-1.547E+00,-1.340E-01, 8.250E-01, 7.259E-01, 8.260E-01, 1.024E+00
 4.480E+03, 1.409E-01, 3.971E-02, 2.848E-04, 2.251E-05, 6.019E-05, 3.359E-02, 1.649E-01, 2.551E-02, 2.456E-04, 2.485E-05, 5.186E-05, 2.337E-02, 1.534E+01, 1.399E+01, 5.007E+02, 4.718E+02, 9.266E+01, 4.970E+02, 1.364E+02, 4.342E+02, 4.052E+02, 3.901E+02, 4.541E+02, 1.357E+02, 4.526E+02, 4.352E+02, 4.318E+02, 4.376E+02, 4.252E+02, 3.814E+02, 3.795E+02, 2.146E+01, 5.748E+01, 3.313E+02, 2.401E+02, 2.594E+02, 1.279E+02, 2.229E+01, 6.164E+01, 5.326E+01, 5.732E+01, 5.314E+01, 5.037E+01,-3.083E+00,-2.721E+00,-2.891E+00,-1.129E+00,-6.505E-03, 8.311E-01, 6.945E-01, 8.014E-01, 9.681E-01
 4.560E+03, 1.715E-01, 2.170E-02, 1.924E-04, 2.143E-05, 4.061E-05, 2.058E-02, 1.837E-01, 1.445E-02, 1.726E-04, 2.228E-05, 3.642E-05, 1.538E-02, 7.983E+00, 6.669E+00, 3.717E+02, 3.200E+02, 7.151E+01, 3.626E+02, 8.665E+01, 2.976E+02, 3.031E+02, 2.801E+02, 3.348E+02, 1.297E+02, 3.132E+02, 3.003E+02, 2.984E+02, 3.033E+02, 2.972E+02, 2.676E+02, 2.642E+02, 2.082E+01, 3.769E+01, 2.321E+02, 1.515E+02, 1.654E+02, 7.386E+01, 2.119E+01, 3.956E+01, 3.555E+01, 3.753E+01, 3.577E+01, 3.449E+01,-2.415E+00,-2.162E+00,-2.308E+00,-8.836E-01, 1.302E-01, 7.310E-01, 6.034E-01, 6.817E-01, 8.376E-01
 4.640E+03, 1.807E-01, 1.626E-02, 1.592E-04, 1.893E-05, 3.358E-05, 1.666E-02, 1.890E-01, 1.136E-02, 1.439E-04, 2.015E-05, 3.034E-05, 1.314E-02, 5.669E+00, 4.635E+00, 3.181E+02, 2.655E+02, 5.270E+01, 3.173E+02, 7.693E+01, 2.566E+02, 2.551E+02, 2.313E+02, 2.825E+02, 1.181E+02, 2.601E+02, 2.647E+02, 2.680E+02, 2.489E+02, 2.458E+02, 2.304E+02, 2.291E+02, 2.052E+01, 3.225E+01, 2.042E+02, 1.488E+02, 1.524E+02, 5.721E+01, 2.089E+01, 3.388E+01, 3.079E+01, 3.210E+01, 3.085E+01, 3.017E+01,-2.193E+00,-1.998E+00,-2.163E+00,-7.380E-01, 8.277E-02, 6.745E-01, 5.954E-01, 6.972E-01, 8.180E-01
 4.720E+03, 1.868E-01, 1.268E-02, 1.339E-04, 1.774E-05, 2.825E-05, 1.407E-02, 1.922E-01, 9.521E-03, 1.215E-04, 1.792E-05, 2.561E-05, 1.180E-02, 4.213E+00, 3.363E+00, 2.704E+02, 2.295E+02, 4.313E+01, 2.666E+02, 6.851E+01, 2.271E+02, 2.177E+02, 1.941E+02, 2.426E+02, 1.057E+02, 2.251E+02, 2.266E+02, 2.324E+02, 2.169E+02, 2.138E+02, 2.037E+02, 2.015E+02, 2.051E+01, 2.913E+01, 1.822E+02, 1.286E+02, 1.337E+02, 4.080E+01, 2.064E+01, 3.019E+01, 2.785E+01, 2.884E+01, 2.766E+01, 2.744E+01,-1.987E+00,-1.859E+00,-2.019E+00,-7.028E-01, 2.101E-01, 6.425E-01, 5.601E-01, 6.508E-01, 7.665E-01
 4.800E+03, 1.906E-01, 1.045E-02, 1.184E-04, 1.725E-05, 2.496E-05, 1.246E-02, 1.941E-01, 8.385E-03, 1.053E-04, 1.757E-05, 2.220E-05, 1.097E-02, 3.152E+00, 2.501E+00, 2.352E+02, 2.053E+02, 4.029E+01, 2.361E+02, 5.888E+01, 1.895E+02, 1.864E+02, 1.645E+02, 2.114E+02, 9.446E+01, 2.012E+02, 1.982E+02, 1.982E+02, 1.939E+02, 1.912E+02, 1.777E+02, 1.760E+02, 2.035E+01, 2.691E+01, 1.570E+02, 1.023E+02, 1.067E+02, 3.445E+01, 2.049E+01, 2.766E+01, 2.595E+01, 2.661E+01, 2.583E+01, 2.559E+01,-1.802E+00,-1.666E+00,-1.845E+00,-6.027E-01, 2.651E-01, 6.017E-01, 5.254E-01, 6.224E-01, 7.058E-01
 4.880E+03, 1.933E-01, 8.847E-03, 9.931E-05, 1.738E-05, 2.094E-05, 1.129E-02, 1.968E-01, 6.805E-03, 8.205E-05, 1.746E-05, 1.729E-05, 9.816E-03, 2.316E+00, 1.785E+00, 2.060E+02, 1.726E+02, 3.654E+01, 2.066E+02, 5.257E+01, 1.669E+02, 1.575E+02, 1.369E+02, 1.807E+02, 8.462E+01, 1.704E+02, 1.691E+02, 1.719E+02, 1.660E+02, 1.642E+02, 1.551E+02, 1.536E+02, 2.022E+01, 2.499E+01, 1.386E+02, 8.458E+01, 8.918E+01, 2.901E+01, 2.036E+01, 2.554E+01, 2.435E+01, 2.486E+01, 2.430E+01, 2.407E+01,-1.640E+00,-1.482E+00,-1.616E+00,-5.965E-01, 2.805E-01, 5.782E-01, 4.939E-01, 5.878E-01, 6.966E-01
 4.960E+03, 1.990E-01, 5.555E-03, 5.616E-05, 1.349E-05, 1.184E-05, 8.897E-03, 1.976E-01, 6.340E-03, 6.446E-05, 1.606E-05, 1.359E-05, 9.465E-03, 1.595E+00, 1.190E+00, 1.503E+02, 1.596E+02, 3.166E+01, 1.304E+02, 4.229E+01, 1.335E+02, 1.306E+02, 1.112E+02, 1.512E+02, 7.600E+01, 1.396E+02, 1.362E+02, 1.388E+02, 8.883E+01, 9.296E+01, 9.074E+01, 9.465E+01, 2.025E+01, 2.355E+01, 7.382E+01, 4.255E+01, 4.742E+01, 2.618E+01, 2.028E+01, 2.380E+01, 2.317E+01, 2.345E+01, 2.305E+01, 2.286E+01,-1.070E+00,-9.656E-01,-1.061E+00,-4.815E-01, 1.914E-01, 4.488E-01, 3.949E-01, 4.727E-01, 5.817E-01
