s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.560E+03, 1.160E-01, 5.105E-02, 9.407E-06, 4.502E-06, 6.967E-02, 3.344E-02, 8.664E-02, 8.690E-03, 6.390E-03, 1.354E-01, 1.167E+02, 1.148E+02, 9.445E+02, 1.132E+03, 4.312E+02, 9.314E+02, 3.734E+02, 1.104E+03, 8.920E+02, 8.797E+02, 1.016E+03, 2.114E+02, 1.017E+03, 9.888E+02, 9.932E+02, 1.098E+03, 9.888E+02, 1.048E+03, 9.552E+02, 3.424E+01, 3.210E+02, 8.380E+02, 7.000E+02, 7.326E+02, 5.754E+02, 3.186E+01, 3.346E+02, 2.802E+02, 2.958E+02, 2.760E+02, 2.594E+02,-6.151E+00,-5.229E+00,-5.766E+00,-2.308E+00,-8.358E-01, 8.742E-01, 7.548E-01, 8.348E-01, 1.041E+00
 2.640E+03, 9.600E-02, 6.206E-02, 1.386E-05, 4.274E-06, 8.407E-02, 3.360E-02, 8.652E-02, 8.682E-03, 6.697E-03, 1.352E-01, 1.210E+02, 1.171E+02, 9.737E+02, 1.132E+03, 4.592E+02, 9.466E+02, 3.683E+02, 1.098E+03, 9.034E+02, 8.852E+02, 1.016E+03, 2.142E+02, 1.018E+03, 9.966E+02, 9.990E+02, 1.077E+03, 9.772E+02, 1.017E+03, 9.375E+02, 4.009E+01, 3.316E+02, 8.391E+02, 7.178E+02, 7.468E+02, 5.721E+02, 3.246E+01, 3.386E+02, 2.871E+02, 3.012E+02, 2.821E+02, 2.649E+02,-6.009E+00,-5.281E+00,-5.909E+00,-2.299E+00,-7.874E-01, 8.346E-01, 7.685E-01, 8.285E-01, 1.023E+00
 2.720E+03, 1.046E-01, 5.730E-02, 6.710E-06, 1.770E-06, 7.783E-02, 3.737E-02, 8.537E-02, 7.806E-03, 6.650E-03, 1.317E-01, 1.218E+02, 1.209E+02, 9.583E+02, 1.135E+03, 4.890E+02, 9.374E+02, 3.880E+02, 1.138E+03, 9.064E+02, 8.950E+02, 1.025E+03, 2.173E+02, 1.028E+03, 1.006E+03, 1.022E+03, 1.095E+03, 9.932E+02, 1.058E+03, 9.668E+02, 3.978E+01, 3.422E+02, 8.718E+02, 7.622E+02, 7.771E+02, 5.960E+02, 3.568E+01, 3.543E+02, 2.962E+02, 3.113E+02, 2.940E+02, 2.733E+02,-6.161E+00,-5.312E+00,-5.924E+00,-2.424E+00,-7.958E-01, 8.462E-01, 7.662E-01, 8.306E-01, 1.031E+00
 2.800E+03, 1.054E-01, 5.689E-02, 1.544E-05, 4.172E-06, 7.734E-02, 2.536E-02, 8.649E-02, 1.245E-02, 1.177E-02, 1.432E-01, 1.323E+02, 1.347E+02, 9.813E+02, 1.157E+03, 5.386E+02, 9.481E+02, 3.644E+02, 1.151E+03, 9.316E+02, 9.286E+02, 1.062E+03, 2.188E+02, 1.063E+03, 1.046E+03, 1.050E+03, 1.155E+03, 1.042E+03, 1.099E+03, 1.006E+03, 4.446E+01, 3.818E+02, 9.222E+02, 7.613E+02, 7.962E+02, 6.148E+02, 3.480E+01, 3.847E+02, 3.280E+02, 3.443E+02, 3.226E+02, 3.021E+02,-6.243E+00,-5.443E+00,-6.081E+00,-2.571E+00,-9.173E-01, 8.193E-01, 7.508E-01, 8.175E-01, 1.016E+00
 2.880E+03, 1.209E-01, 4.832E-02, 2.294E-05, 8.174E-06, 6.631E-02, 3.362E-02, 8.381E-02, 1.082E-02, 1.040E-02, 1.361E-01, 1.490E+02, 1.421E+02, 1.012E+03, 1.155E+03, 5.856E+02, 9.978E+02, 3.851E+02, 1.151E+03, 9.698E+02, 9.465E+02, 1.070E+03, 2.225E+02, 1.062E+03, 1.049E+03, 1.061E+03, 1.144E+03, 1.038E+03, 1.098E+03, 1.007E+03, 5.479E+01, 4.028E+02, 9.202E+02, 7.979E+02, 8.170E+02, 6.406E+02, 3.707E+01, 4.024E+02, 3.418E+02, 3.577E+02, 3.372E+02, 3.157E+02,-6.196E+00,-5.483E+00,-6.299E+00,-2.500E+00,-8.242E-01, 8.364E-01, 7.823E-01, 8.410E-01, 1.037E+00
 2.960E+03, 1.024E-01, 5.730E-02, 1.128E-03, 4.501E-04, 8.040E-02, 2.573E-02, 8.855E-02, 1.032E-02, 1.162E-02, 1.413E-01, 1.553E+02, 1.491E+02, 1.048E+03, 1.179E+03, 6.269E+02, 9.957E+02, 3.957E+02, 1.180E+03, 9.828E+02, 9.624E+02, 1.083E+03, 2.292E+02, 1.078E+03, 1.059E+03, 1.077E+03, 1.154E+03, 1.048E+03, 1.132E+03, 1.031E+03, 5.345E+01, 4.153E+02, 9.536E+02, 8.443E+02, 8.513E+02, 6.652E+02, 3.655E+01, 4.209E+02, 3.559E+02, 3.732E+02, 3.520E+02, 3.284E+02,-6.256E+00,-5.547E+00,-6.299E+00,-2.767E+00,-9.089E-01, 8.236E-01, 7.604E-01, 8.365E-01, 1.029E+00
 3.040E+03, 1.016E-01, 5.871E-02, 2.373E-04, 2.017E-04, 8.028E-02, 2.707E-02, 8.974E-02, 8.886E-03, 8.111E-03, 1.399E-01, 1.546E+02, 1.476E+02, 1.039E+03, 1.172E+03, 5.741E+02, 1.022E+03, 4.039E+02, 1.189E+03, 9.834E+02, 9.599E+02, 1.078E+03, 2.348E+02, 1.074E+03, 1.064E+03, 1.085E+03, 1.157E+03, 1.048E+03, 1.109E+03, 1.018E+03, 5.448E+01, 4.158E+02, 9.297E+02, 8.365E+02, 8.470E+02, 6.522E+02, 3.709E+01, 4.205E+02, 3.546E+02, 3.707E+02, 3.518E+02, 3.268E+02,-6.285E+00,-5.605E+00,-6.441E+00,-2.476E+00,-9.336E-01, 8.213E-01, 7.829E-01, 8.396E-01, 1.018E+00
 3.120E+03, 1.031E-01, 5.729E-02, 6.729E-04, 1.449E-03, 7.933E-02, 2.332E-02, 8.954E-02, 1.095E-02, 8.796E-03, 1.441E-01, 1.580E+02, 1.515E+02, 1.048E+03, 1.179E+03, 6.002E+02, 9.963E+02, 4.144E+02, 1.198E+03, 9.901E+02, 9.679E+02, 1.090E+03, 2.380E+02, 1.075E+03, 1.063E+03, 1.083E+03, 1.157E+03, 1.052E+03, 1.123E+03, 1.030E+03, 5.966E+01, 4.228E+02, 9.485E+02, 8.256E+02, 8.447E+02, 6.677E+02, 3.858E+01, 4.276E+02, 3.612E+02, 3.785E+02, 3.591E+02, 3.348E+02,-6.363E+00,-5.641E+00,-6.387E+00,-2.688E+00,-9.765E-01, 8.331E-01, 7.773E-01, 8.269E-01, 1.026E+00
 3.200E+03, 1.354E-01, 4.031E-02, 3.934E-05, 1.643E-05, 5.594E-02, 2.567E-02, 8.681E-02, 1.204E-02, 1.119E-02, 1.427E-01, 1.540E+02, 1.516E+02, 1.018E+03, 1.201E+03, 5.758E+02, 1.018E+03, 4.131E+02, 1.190E+03, 9.816E+02, 9.682E+02, 1.100E+03, 2.397E+02, 1.097E+03, 1.066E+03, 1.082E+03, 1.176E+03, 1.066E+03, 1.132E+03, 1.035E+03, 4.103E+01, 4.185E+02, 9.539E+02, 8.341E+02, 8.488E+02, 6.722E+02, 3.650E+01, 4.268E+02, 3.627E+02, 3.791E+02, 3.567E+02, 3.342E+02,-6.309E+00,-5.573E+00,-6.244E+00,-2.655E+00,-9.424E-01, 8.285E-01, 7.657E-01, 8.392E-01, 1.050E+00
 3.280E+03, 1.116E-01, 5.330E-02, 1.637E-04, 3.027E-05, 7.298E-02, 2.939E-02, 8.953E-02, 8.179E-03, 5.349E-03, 1.381E-01, 1.559E+02, 1.533E+02, 1.033E+03, 1.179E+03, 6.514E+02, 9.853E+02, 4.050E+02, 1.193E+03, 9.861E+02, 9.721E+02, 1.093E+03, 2.399E+02, 1.075E+03, 1.069E+03, 1.097E+03, 1.170E+03, 1.060E+03, 1.131E+03, 1.036E+03, 6.918E+01, 4.387E+02, 9.648E+02, 8.667E+02, 8.708E+02, 6.791E+02, 3.609E+01, 4.335E+02, 3.646E+02, 3.854E+02, 3.620E+02, 3.379E+02,-6.269E+00,-5.580E+00,-6.358E+00,-2.640E+00,-8.773E-01, 8.443E-01, 7.572E-01, 8.322E-01, 1.024E+00
 3.360E+03, 1.291E-01, 4.376E-02, 6.087E-05, 1.842E-05, 6.042E-02, 2.766E-02, 8.485E-02, 1.246E-02, 1.486E-02, 1.410E-01, 1.538E+02, 1.497E+02, 1.020E+03, 1.176E+03, 6.115E+02, 1.008E+03, 3.969E+02, 1.191E+03, 9.818E+02, 9.649E+02, 1.088E+03, 2.398E+02, 1.071E+03, 1.072E+03, 1.088E+03, 1.164E+03, 1.054E+03, 1.144E+03, 1.040E+03, 4.651E+01, 4.142E+02, 9.418E+02, 8.243E+02, 8.426E+02, 6.629E+02, 3.639E+01, 4.202E+02, 3.586E+02, 3.772E+02, 3.558E+02, 3.318E+02,-6.343E+00,-5.579E+00,-6.425E+00,-2.573E+00,-8.466E-01, 8.458E-01, 7.782E-01, 8.356E-01, 1.047E+00
 3.440E+03, 1.115E-01, 5.348E-02, 2.812E-05, 9.711E-06, 7.288E-02, 7.218E-02, 7.377E-02, 1.318E-03, 3.734E-04, 1.023E-01, 1.142E+02, 1.040E+02, 9.390E+02, 1.044E+03, 4.679E+02, 9.138E+02, 3.485E+02, 1.049E+03, 8.871E+02, 8.516E+02, 9.540E+02, 2.387E+02, 9.470E+02, 9.333E+02, 9.553E+02, 1.015E+03, 9.253E+02, 9.772E+02, 9.010E+02, 3.157E+01, 2.946E+02, 8.141E+02, 6.702E+02, 7.023E+02, 5.178E+02, 3.128E+01, 3.086E+02, 2.612E+02, 2.751E+02, 2.593E+02, 2.414E+02,-5.752E+00,-5.109E+00,-5.819E+00,-2.263E+00,-6.662E-01, 9.011E-01, 8.158E-01, 8.697E-01, 1.091E+00
 3.520E+03, 1.065E-01, 5.622E-02, 3.280E-05, 2.095E-05, 7.646E-02, 7.808E-02, 6.982E-02, 1.885E-03, 1.254E-03, 9.837E-02, 8.835E+01, 7.759E+01, 8.714E+02, 9.914E+02, 3.331E+02, 8.498E+02, 3.197E+02, 9.253E+02, 8.112E+02, 7.681E+02, 8.841E+02, 2.284E+02, 8.885E+02, 8.599E+02, 8.532E+02, 9.369E+02, 8.554E+02, 8.665E+02, 8.071E+02, 2.983E+01, 2.295E+02, 7.076E+02, 5.984E+02, 6.266E+02, 4.176E+02, 2.867E+01, 2.368E+02, 1.992E+02, 2.103E+02, 1.962E+02, 1.842E+02,-5.394E+00,-4.726E+00,-5.086E+00,-1.940E+00,-5.253E-01, 8.917E-01, 7.965E-01, 8.491E-01, 1.058E+00
 3.600E+03, 1.076E-01, 5.559E-02, 6.353E-05, 3.661E-05, 7.567E-02, 8.977E-02, 6.459E-02, 8.301E-04, 3.073E-04, 8.921E-02, 7.679E+01, 6.470E+01, 8.347E+02, 9.316E+02, 2.871E+02, 8.202E+02, 2.769E+02, 8.763E+02, 7.708E+02, 7.185E+02, 8.223E+02, 2.142E+02, 8.304E+02, 7.985E+02, 7.944E+02, 8.678E+02, 7.980E+02, 8.150E+02, 7.594E+02, 2.729E+01, 1.943E+02, 6.486E+02, 5.443E+02, 5.712E+02, 4.018E+02, 2.741E+01, 2.016E+02, 1.695E+02, 1.800E+02, 1.679E+02, 1.579E+02,-5.140E+00,-4.550E+00,-4.970E+00,-1.787E+00,-4.744E-01, 8.942E-01, 7.682E-01, 8.474E-01, 1.026E+00
 3.680E+03, 1.165E-01, 5.060E-02, 1.212E-04, 7.535E-05, 6.932E-02, 9.556E-02, 6.137E-02, 8.633E-04, 2.458E-04, 8.507E-02, 6.474E+01, 5.401E+01, 8.007E+02, 8.874E+02, 2.613E+02, 7.684E+02, 2.757E+02, 8.084E+02, 7.235E+02, 6.710E+02, 7.739E+02, 2.019E+02, 7.857E+02, 7.606E+02, 7.521E+02, 8.176E+02, 7.543E+02, 7.513E+02, 7.071E+02, 2.547E+01, 1.647E+02, 6.019E+02, 4.749E+02, 5.112E+02, 3.400E+02, 2.621E+01, 1.737E+02, 1.445E+02, 1.548E+02, 1.416E+02, 1.348E+02,-4.990E+00,-4.326E+00,-4.672E+00,-1.684E+00,-3.580E-01, 8.954E-01, 7.623E-01, 8.530E-01, 1.022E+00
 3.760E+03, 1.280E-01, 4.423E-02, 1.766E-04, 1.144E-04, 6.116E-02, 1.041E-01, 5.726E-02, 3.088E-04, 1.092E-04, 7.848E-02, 5.582E+01, 4.355E+01, 7.580E+02, 8.393E+02, 2.259E+02, 7.283E+02, 2.225E+02, 7.205E+02, 6.839E+02, 6.185E+02, 7.162E+02, 1.918E+02, 7.402E+02, 7.036E+02, 6.926E+02, 7.667E+02, 7.094E+02, 6.777E+02, 6.445E+02, 2.508E+01, 1.361E+02, 5.657E+02, 4.184E+02, 4.535E+02, 2.857E+02, 2.499E+01, 1.438E+02, 1.215E+02, 1.290E+02, 1.186E+02, 1.130E+02,-4.752E+00,-4.093E+00,-4.450E+00,-1.633E+00,-2.627E-01, 8.443E-01, 7.443E-01, 8.451E-01, 9.785E-01
 3.840E+03, 1.253E-01, 4.567E-02, 2.310E-04, 1.293E-04, 6.312E-02, 1.276E-01, 4.431E-02, 2.791E-04, 1.589E-04, 6.154E-02, 4.438E+01, 3.332E+01, 6.978E+02, 7.307E+02, 2.084E+02, 6.815E+02, 2.052E+02, 6.647E+02, 6.275E+02, 5.556E+02, 6.452E+02, 1.824E+02, 6.652E+02, 6.500E+02, 6.445E+02, 6.861E+02, 6.407E+02, 6.231E+02, 5.925E+02, 2.366E+01, 1.084E+02, 5.168E+02, 3.953E+02, 4.210E+02, 2.750E+02, 2.449E+01, 1.155E+02, 9.753E+01, 1.043E+02, 9.641E+01, 9.099E+01,-4.296E+00,-3.835E+00,-4.242E+00,-1.564E+00,-3.578E-01, 8.704E-01, 7.691E-01, 8.619E-01, 1.025E+00
 3.920E+03, 1.322E-01, 4.183E-02, 2.357E-04, 1.391E-04, 5.817E-02, 1.388E-01, 3.821E-02, 2.382E-04, 1.570E-04, 5.354E-02, 3.560E+01, 2.647E+01, 6.352E+02, 6.613E+02, 1.671E+02, 6.351E+02, 1.667E+02, 6.182E+02, 5.757E+02, 5.056E+02, 5.869E+02, 1.718E+02, 6.087E+02, 6.051E+02, 6.054E+02, 6.188E+02, 5.827E+02, 5.593E+02, 5.366E+02, 2.255E+01, 8.866E+01, 4.611E+02, 3.510E+02, 3.778E+02, 2.304E+02, 2.377E+01, 9.739E+01, 8.124E+01, 8.783E+01, 8.060E+01, 7.623E+01,-4.053E+00,-3.601E+00,-3.959E+00,-1.343E+00,-2.376E-01, 8.302E-01, 7.323E-01, 8.561E-01, 9.984E-01
 4.000E+03, 1.444E-01, 3.514E-02, 2.201E-04, 1.458E-04, 4.953E-02, 1.462E-01, 3.411E-02, 2.324E-04, 1.549E-04, 4.825E-02, 2.797E+01, 2.008E+01, 5.792E+02, 5.977E+02, 1.494E+02, 5.752E+02, 1.476E+02, 5.604E+02, 5.216E+02, 4.497E+02, 5.286E+02, 1.598E+02, 5.551E+02, 5.437E+02, 5.577E+02, 5.569E+02, 5.289E+02, 4.908E+02, 4.754E+02, 2.231E+01, 7.370E+01, 4.101E+02, 3.098E+02, 3.261E+02, 1.954E+02, 2.300E+01, 7.934E+01, 6.718E+01, 7.229E+01, 6.653E+01, 6.277E+01,-3.650E+00,-3.250E+00,-3.683E+00,-1.239E+00,-1.709E-01, 8.001E-01, 7.178E-01, 8.242E-01, 1.007E+00
 4.080E+03, 1.520E-01, 3.095E-02, 2.036E-04, 1.360E-04, 4.413E-02, 1.575E-01, 2.791E-02, 2.179E-04, 1.540E-04, 4.028E-02, 2.283E+01, 1.673E+01, 5.249E+02, 5.248E+02, 1.338E+02, 5.395E+02, 1.365E+02, 5.200E+02, 4.795E+02, 4.132E+02, 4.802E+02, 1.480E+02, 4.994E+02, 4.982E+02, 5.155E+02, 4.922E+02, 4.705E+02, 4.481E+02, 4.351E+02, 2.199E+01, 6.402E+01, 3.821E+02, 2.847E+02, 2.995E+02, 1.498E+02, 2.242E+01, 6.855E+01, 5.819E+01, 6.277E+01, 5.781E+01, 5.512E+01,-3.450E+00,-3.077E+00,-3.542E+00,-1.191E+00,-8.147E-02, 8.072E-01, 6.763E-01, 7.798E-01, 9.258E-01
 4.160E+03, 1.420E-01, 3.642E-02, 2.337E-04, 1.453E-04, 5.120E-02, 1.464E-01, 3.388E-02, 3.383E-04, 1.895E-04, 4.821E-02, 2.294E+01, 1.654E+01, 5.585E+02, 5.720E+02, 1.314E+02, 5.375E+02, 1.267E+02, 5.109E+02, 4.757E+02, 4.070E+02, 4.905E+02, 1.370E+02, 5.284E+02, 5.078E+02, 5.178E+02, 5.172E+02, 4.915E+02, 4.460E+02, 4.325E+02, 2.326E+01, 6.410E+01, 3.801E+02, 2.818E+02, 2.968E+02, 1.479E+02, 2.236E+01, 6.816E+01, 5.751E+01, 6.221E+01, 5.722E+01, 5.428E+01,-3.457E+00,-3.037E+00,-3.496E+00,-1.168E+00,-8.585E-02, 7.763E-01, 6.756E-01, 8.080E-01, 9.224E-01
 4.240E+03, 1.487E-01, 3.276E-02, 2.181E-04, 1.428E-04, 4.648E-02, 1.598E-01, 2.666E-02, 2.160E-04, 1.552E-04, 3.869E-02, 2.037E+01, 1.427E+01, 5.113E+02, 4.938E+02, 1.201E+02, 5.214E+02, 1.271E+02, 5.000E+02, 4.532E+02, 3.823E+02, 4.496E+02, 1.293E+02, 4.730E+02, 4.750E+02, 4.979E+02, 4.610E+02, 4.444E+02, 4.335E+02, 4.195E+02, 2.195E+01, 5.770E+01, 3.623E+02, 2.769E+02, 2.908E+02, 1.432E+02, 2.202E+01, 6.145E+01, 5.213E+01, 5.605E+01, 5.199E+01, 4.954E+01,-3.311E+00,-2.990E+00,-3.424E+00,-1.187E+00,-9.924E-02, 8.253E-01, 6.927E-01, 7.944E-01, 9.257E-01
 4.320E+03, 1.528E-01, 3.050E-02, 2.041E-04, 1.429E-04, 4.355E-02, 1.609E-01, 2.602E-02, 2.086E-04, 1.574E-04, 3.786E-02, 1.774E+01, 1.284E+01, 4.886E+02, 4.822E+02, 1.099E+02, 4.876E+02, 1.199E+02, 4.600E+02, 4.253E+02, 3.615E+02, 4.278E+02, 1.234E+02, 4.569E+02, 4.546E+02, 4.645E+02, 4.552E+02, 4.336E+02, 4.097E+02, 3.968E+02, 2.145E+01, 5.214E+01, 3.432E+02, 2.671E+02, 2.742E+02, 1.646E+02, 2.189E+01, 5.633E+01, 4.776E+01, 5.181E+01, 4.774E+01, 4.592E+01,-3.387E+00,-2.964E+00,-3.345E+00,-1.094E+00,-2.597E-01, 8.101E-01, 6.740E-01, 8.004E-01, 8.940E-01
 4.400E+03, 1.542E-01, 2.971E-02, 2.097E-04, 1.462E-04, 4.255E-02, 1.614E-01, 2.576E-02, 2.125E-04, 1.587E-04, 3.754E-02, 1.753E+01, 1.216E+01, 4.843E+02, 4.774E+02, 1.106E+02, 4.952E+02, 1.143E+02, 4.649E+02, 4.239E+02, 3.524E+02, 4.228E+02, 1.177E+02, 4.568E+02, 4.573E+02, 4.648E+02, 4.536E+02, 4.355E+02, 4.103E+02, 3.981E+02, 2.119E+01, 5.158E+01, 3.444E+02, 2.561E+02, 2.704E+02, 1.402E+02, 2.196E+01, 5.562E+01, 4.752E+01, 5.127E+01, 4.733E+01, 4.501E+01,-3.241E+00,-2.858E+00,-3.285E+00,-1.118E+00,-8.703E-03, 7.910E-01, 6.712E-01, 7.918E-01, 9.136E-01
 4.480E+03, 1.550E-01, 2.927E-02, 2.061E-04, 1.461E-04, 4.199E-02, 1.583E-01, 2.746E-02, 2.138E-04, 1.565E-04, 3.971E-02, 1.634E+01, 1.186E+01, 4.796E+02, 4.917E+02, 1.054E+02, 4.748E+02, 1.088E+02, 4.379E+02, 4.079E+02, 3.461E+02, 4.201E+02, 1.132E+02, 4.548E+02, 4.422E+02, 4.423E+02, 4.403E+02, 4.211E+02, 3.919E+02, 3.801E+02, 2.178E+01, 5.027E+01, 3.344E+02, 2.533E+02, 2.648E+02, 1.420E+02, 2.179E+01, 5.386E+01, 4.612E+01, 4.949E+01, 4.573E+01, 4.378E+01,-3.228E+00,-2.794E+00,-3.202E+00,-1.128E+00,-1.261E-01, 8.059E-01, 6.775E-01, 8.009E-01, 8.951E-01
 4.560E+03, 1.576E-01, 2.785E-02, 1.953E-04, 1.402E-04, 4.015E-02, 1.626E-01, 2.510E-02, 2.054E-04, 1.531E-04, 3.669E-02, 1.491E+01, 1.043E+01, 4.552E+02, 4.568E+02, 1.031E+02, 4.523E+02, 1.021E+02, 4.071E+02, 3.922E+02, 3.265E+02, 3.952E+02, 1.096E+02, 4.288E+02, 4.191E+02, 4.250E+02, 4.230E+02, 4.059E+02, 3.669E+02, 3.574E+02, 2.136E+01, 4.719E+01, 3.133E+02, 2.277E+02, 2.372E+02, 1.237E+02, 2.155E+01, 4.995E+01, 4.328E+01, 4.593E+01, 4.280E+01, 4.098E+01,-3.128E+00,-2.699E+00,-3.125E+00,-1.027E+00,-8.227E-02, 7.850E-01, 6.605E-01, 7.530E-01, 8.732E-01
 4.640E+03, 1.596E-01, 2.671E-02, 2.223E-04, 1.589E-04, 3.878E-02, 1.625E-01, 2.515E-02, 2.087E-04, 1.564E-04, 3.676E-02, 1.454E+01, 9.935E+00, 4.615E+02, 4.567E+02, 1.061E+02, 4.643E+02, 1.070E+02, 4.078E+02, 3.867E+02, 3.181E+02, 3.900E+02, 1.064E+02, 4.282E+02, 4.102E+02, 4.098E+02, 4.354E+02, 4.163E+02, 3.761E+02, 3.650E+02, 2.108E+01, 4.589E+01, 3.183E+02, 2.401E+02, 2.483E+02, 1.335E+02, 2.152E+01, 4.872E+01, 4.216E+01, 4.504E+01, 4.187E+01, 4.021E+01,-3.070E+00,-2.684E+00,-3.013E+00,-1.048E+00,-9.277E-02, 7.976E-01, 6.660E-01, 7.854E-01, 8.701E-01
 4.720E+03, 1.613E-01, 2.581E-02, 1.924E-04, 1.433E-04, 3.755E-02, 1.641E-01, 2.427E-02, 1.989E-04, 1.496E-04, 3.562E-02, 1.371E+01, 9.421E+00, 4.349E+02, 4.375E+02, 9.694E+01, 4.502E+02, 9.818E+01, 3.970E+02, 3.756E+02, 3.084E+02, 3.798E+02, 1.036E+02, 4.120E+02, 3.988E+02, 4.025E+02, 4.163E+02, 3.986E+02, 3.558E+02, 3.474E+02, 2.114E+01, 4.397E+01, 3.016E+02, 2.257E+02, 2.326E+02, 1.200E+02, 2.143E+01, 4.703E+01, 4.059E+01, 4.337E+01, 4.042E+01, 3.875E+01,-2.987E+00,-2.596E+00,-2.976E+00,-1.021E+00,-6.577E-02, 8.047E-01, 6.526E-01, 7.653E-01, 8.597E-01
 4.800E+03, 1.671E-01, 2.263E-02, 1.772E-04, 1.430E-04, 3.347E-02, 1.707E-01, 2.067E-02, 1.848E-04, 1.459E-04, 3.101E-02, 1.055E+01, 7.350E+00, 3.979E+02, 3.877E+02, 9.160E+01, 4.003E+02, 9.054E+01, 3.507E+02, 3.355E+02, 2.759E+02, 3.451E+02, 1.010E+02, 3.749E+02, 3.555E+02, 3.518E+02, 3.703E+02, 3.592E+02, 3.211E+02, 3.140E+02, 2.103E+01, 3.985E+01, 2.719E+02, 1.915E+02, 2.018E+02, 9.708E+01, 2.126E+01, 4.213E+01, 3.677E+01, 3.934E+01, 3.689E+01, 3.511E+01,-2.781E+00,-2.414E+00,-2.694E+00,-9.542E-01, 7.940E-02, 8.063E-01, 6.589E-01, 7.688E-01, 8.987E-01
 4.880E+03, 1.829E-01, 1.397E-02, 1.232E-04, 1.046E-04, 2.242E-02, 1.865E-01, 1.200E-02, 1.114E-04, 9.994E-05, 1.992E-02, 5.340E+00, 3.850E+00, 2.769E+02, 2.524E+02, 7.010E+01, 2.650E+02, 7.214E+01, 2.282E+02, 2.492E+02, 2.051E+02, 2.546E+02, 9.757E+01, 2.489E+02, 2.380E+02, 2.364E+02, 2.238E+02, 2.253E+02, 2.174E+02, 2.187E+02, 2.050E+01, 3.017E+01, 1.791E+02, 9.747E+01, 1.096E+02, 4.202E+01, 2.066E+01, 3.127E+01, 2.903E+01, 3.020E+01, 2.890E+01, 2.793E+01,-1.902E+00,-1.677E+00,-1.925E+00,-7.536E-01, 2.615E-01, 7.042E-01, 5.899E-01, 6.994E-01, 7.824E-01
 4.900E+03, 1.974E-01, 6.087E-03, 5.110E-05, 5.577E-05, 1.237E-02, 1.922E-01, 8.927E-03, 7.490E-05, 8.252E-05, 1.598E-02, 3.700E+00, 2.626E+00, 1.885E+02, 2.130E+02, 5.378E+01, 1.541E+02, 6.232E+01, 1.844E+02, 2.083E+02, 1.699E+02, 2.116E+02, 9.430E+01, 1.882E+02, 1.856E+02, 1.877E+02, 1.100E+02, 1.174E+02, 1.149E+02, 1.263E+02, 2.055E+01, 2.705E+01, 9.328E+01, 6.039E+01, 7.099E+01, 3.237E+01, 2.053E+01, 2.764E+01, 2.641E+01, 2.702E+01, 2.616E+01, 2.552E+01,-1.331E+00,-1.200E+00,-1.346E+00,-5.083E-01, 2.232E-01, 5.627E-01, 4.944E-01, 5.737E-01, 6.368E-01
