s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.600E+03, 1.789E+01,-3.388E+00,-1.520E+01, 6.738E-01, 2.111E-02, 0.000E+00, 0.000E+00, 0.000E+00,-3.033E-02, 3.047E-03, 8.522E-04, 8.522E-04
 1.680E+03, 1.812E+01,-3.438E+00,-1.535E+01, 7.013E-01, 2.132E-02, 0.000E+00, 0.000E+00, 0.000E+00, 1.656E-02, 5.239E-02, 8.643E-04, 8.643E-04
 1.760E+03, 1.837E+01,-3.600E+00,-1.515E+01, 7.293E-01, 2.156E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.340E-01, 3.620E-01, 8.763E-04, 8.763E-04
 1.840E+03, 1.864E+01,-3.600E+00,-1.583E+01, 7.727E-01, 2.193E-02, 0.000E+00, 0.000E+00, 0.000E+00,-2.794E-02, 2.286E-03, 8.883E-04, 8.883E-04
 1.920E+03, 1.890E+01,-3.465E+00,-1.618E+01, 8.400E-01, 2.229E-02, 0.000E+00, 0.000E+00, 0.000E+00, 7.515E-02, 1.148E-01, 9.004E-04, 9.004E-04
 2.000E+03, 1.912E+01,-3.721E+00,-1.592E+01, 7.473E-01, 2.246E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.193E-01, 2.492E-01, 9.124E-04, 9.124E-04
 2.080E+03, 2.839E+01,-5.753E+00,-1.962E+01, 6.754E-01, 2.835E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.655E+00, 3.721E+00, 1.369E-03, 1.369E-03
 2.160E+03, 3.471E+01,-7.235E+00,-2.769E+01, 8.153E-01, 3.251E-02, 0.000E+00, 0.000E+00, 0.000E+00, 5.632E-01, 6.394E-01, 1.653E-03, 1.653E-03
 2.240E+03, 3.077E+01,-6.245E+00,-2.669E+01, 1.497E+00, 3.217E-02, 0.000E+00, 0.000E+00, 0.000E+00,-6.968E-01,-6.302E-01, 1.471E-03, 1.471E-03
 2.320E+03, 2.360E+01,-4.695E+00,-2.323E+01, 1.539E+00, 2.601E-02, 0.000E+00, 0.000E+00, 0.000E+00,-2.781E+00,-2.762E+00, 1.121E-03, 1.121E-03
 2.400E+03, 1.708E+01,-2.950E+00,-1.677E+01, 1.418E+00, 2.085E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.230E+00,-1.201E+00, 8.133E-04, 8.133E-04
 2.480E+03, 1.605E+01,-2.648E+00,-1.517E+01, 1.160E+00, 1.962E-02, 0.000E+00, 0.000E+00, 0.000E+00,-6.256E-01,-5.958E-01, 7.655E-04, 7.655E-04
 2.560E+03, 1.466E+01,-2.694E+00,-1.362E+01, 1.037E+00, 1.769E-02, 0.000E+00, 0.000E+00, 0.000E+00,-6.234E-01,-6.004E-01, 6.939E-04, 6.939E-04
 2.640E+03, 3.402E+00,-3.238E-01,-8.826E+00, 9.057E-01, 4.571E-03, 0.000E+00, 0.000E+00, 0.000E+00,-4.819E+00,-4.838E+00, 1.566E-04, 1.566E-04
