s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.560E+03, 1.056E-01, 5.949E-02, 7.067E-04, 1.178E-04, 6.228E-02, 4.343E-02, 8.984E-02, 6.210E-03, 2.858E-03, 1.000E-01, 1.388E+02, 1.211E+02, 1.001E+03, 1.100E+03, 5.416E+02, 9.481E+02, 4.111E+02, 1.101E+03, 9.473E+02, 8.962E+02, 1.003E+03, 2.266E+02, 9.953E+02, 9.886E+02, 1.008E+03, 1.073E+03, 9.712E+02, 1.031E+03, 9.443E+02, 4.477E+01, 3.467E+02, 8.502E+02, 7.434E+02, 7.634E+02, 5.910E+02, 3.381E+01, 3.528E+02, 2.973E+02, 3.139E+02, 2.941E+02, 2.740E+02,-5.779E+00,-5.194E+00,-5.832E+00,-2.325E+00,-8.283E-01, 8.497E-01, 7.800E-01, 8.783E-01, 1.054E+00
 2.640E+03, 1.115E-01, 5.621E-02, 5.326E-04, 1.303E-04, 5.884E-02, 4.623E-02, 8.805E-02, 6.395E-03, 2.521E-03, 9.859E-02, 1.422E+02, 1.249E+02, 1.008E+03, 1.103E+03, 5.516E+02, 9.787E+02, 3.748E+02, 1.121E+03, 9.553E+02, 9.055E+02, 1.012E+03, 2.285E+02, 9.995E+02, 9.889E+02, 1.005E+03, 1.088E+03, 9.829E+02, 1.050E+03, 9.594E+02, 5.762E+01, 3.621E+02, 8.862E+02, 7.458E+02, 7.701E+02, 5.784E+02, 3.501E+01, 3.599E+02, 3.030E+02, 3.196E+02, 3.015E+02, 2.799E+02,-5.877E+00,-5.188E+00,-5.868E+00,-2.494E+00,-7.427E-01, 8.327E-01, 7.940E-01, 8.450E-01, 1.062E+00
 2.720E+03, 1.019E-01, 6.219E-02, 2.041E-04, 2.529E-05, 6.405E-02, 3.711E-02, 9.324E-02, 6.514E-03, 2.702E-03, 1.038E-01, 1.509E+02, 1.285E+02, 1.037E+03, 1.108E+03, 6.324E+02, 1.006E+03, 3.930E+02, 1.124E+03, 9.735E+02, 9.142E+02, 1.016E+03, 2.305E+02, 9.973E+02, 9.974E+02, 1.017E+03, 1.083E+03, 9.805E+02, 1.052E+03, 9.616E+02, 4.668E+01, 3.631E+02, 8.853E+02, 7.345E+02, 7.673E+02, 5.881E+02, 3.455E+01, 3.666E+02, 3.122E+02, 3.269E+02, 3.081E+02, 2.871E+02,-5.822E+00,-5.233E+00,-5.941E+00,-2.520E+00,-6.600E-01, 8.490E-01, 7.995E-01, 8.599E-01, 1.082E+00
 2.800E+03, 8.070E-02, 7.053E-02, 3.849E-03, 2.344E-03, 7.768E-02, 3.726E-02, 9.364E-02, 6.183E-03, 1.562E-03, 1.037E-01, 1.561E+02, 1.294E+02, 1.070E+03, 1.120E+03, 5.968E+02, 1.023E+03, 4.077E+02, 1.115E+03, 9.845E+02, 9.166E+02, 1.023E+03, 2.336E+02, 1.014E+03, 9.999E+02, 1.003E+03, 1.091E+03, 9.897E+02, 1.058E+03, 9.667E+02, 4.730E+01, 3.615E+02, 8.681E+02, 7.350E+02, 7.668E+02, 5.990E+02, 3.411E+01, 3.673E+02, 3.130E+02, 3.277E+02, 3.106E+02, 2.902E+02,-5.883E+00,-5.246E+00,-5.982E+00,-2.296E+00,-6.604E-01, 8.672E-01, 8.084E-01, 8.510E-01, 1.067E+00
 2.880E+03, 1.051E-01, 5.838E-02, 2.032E-03, 3.420E-04, 6.336E-02, 3.631E-02, 9.294E-02, 7.346E-03, 1.978E-03, 1.049E-01, 1.579E+02, 1.351E+02, 1.057E+03, 1.146E+03, 5.871E+02, 1.011E+03, 3.811E+02, 1.138E+03, 9.883E+02, 9.296E+02, 1.042E+03, 2.370E+02, 1.032E+03, 1.015E+03, 1.029E+03, 1.111E+03, 1.003E+03, 1.086E+03, 9.867E+02, 4.129E+01, 3.717E+02, 9.065E+02, 7.871E+02, 8.003E+02, 6.207E+02, 3.472E+01, 3.816E+02, 3.243E+02, 3.412E+02, 3.210E+02, 2.993E+02,-6.065E+00,-5.286E+00,-5.975E+00,-2.543E+00,-8.768E-01, 8.449E-01, 7.789E-01, 8.435E-01, 1.088E+00
 2.960E+03, 7.079E-02, 7.295E-02, 6.845E-03, 4.609E-03, 8.454E-02, 2.861E-02, 9.466E-02, 9.861E-03, 3.521E-03, 1.104E-01, 1.917E+02, 1.534E+02, 1.147E+03, 1.161E+03, 7.447E+02, 1.136E+03, 4.353E+02, 1.165E+03, 1.055E+03, 9.712E+02, 1.076E+03, 2.399E+02, 1.058E+03, 1.037E+03, 1.057E+03, 1.145E+03, 1.036E+03, 1.107E+03, 1.012E+03, 5.873E+01, 4.266E+02, 9.465E+02, 8.401E+02, 8.477E+02, 6.554E+02, 3.761E+01, 4.241E+02, 3.612E+02, 3.806E+02, 3.601E+02, 3.357E+02,-6.094E+00,-5.333E+00,-6.148E+00,-2.644E+00,-9.220E-01, 8.507E-01, 7.921E-01, 8.517E-01, 1.063E+00
 3.040E+03, 6.479E-02, 7.413E-02, 8.843E-03, 6.875E-03, 8.863E-02, 2.383E-02, 9.756E-02, 9.825E-03, 3.006E-03, 1.132E-01, 2.019E+02, 1.609E+02, 1.177E+03, 1.165E+03, 7.211E+02, 1.154E+03, 4.541E+02, 1.180E+03, 1.073E+03, 9.873E+02, 1.089E+03, 2.491E+02, 1.059E+03, 1.056E+03, 1.062E+03, 1.158E+03, 1.048E+03, 1.125E+03, 1.029E+03, 6.127E+01, 4.441E+02, 9.467E+02, 8.174E+02, 8.416E+02, 6.648E+02, 3.768E+01, 4.405E+02, 3.777E+02, 3.966E+02, 3.746E+02, 3.486E+02,-6.079E+00,-5.449E+00,-6.197E+00,-2.493E+00,-7.812E-01, 8.325E-01, 7.759E-01, 8.580E-01, 1.061E+00
 3.120E+03, 5.528E-02, 8.088E-02, 8.146E-03, 3.039E-03, 9.437E-02, 2.546E-02, 9.787E-02, 8.618E-03, 2.856E-03, 1.116E-01, 2.179E+02, 1.636E+02, 1.203E+03, 1.179E+03, 9.174E+02, 1.197E+03, 4.609E+02, 1.166E+03, 1.101E+03, 9.938E+02, 1.094E+03, 2.577E+02, 1.071E+03, 1.058E+03, 1.063E+03, 1.151E+03, 1.045E+03, 1.132E+03, 1.035E+03, 4.832E+01, 4.381E+02, 9.629E+02, 8.474E+02, 8.607E+02, 6.882E+02, 3.796E+01, 4.501E+02, 3.853E+02, 4.027E+02, 3.835E+02, 3.560E+02,-6.191E+00,-5.527E+00,-6.177E+00,-2.717E+00,-9.262E-01, 8.567E-01, 7.998E-01, 8.527E-01, 1.070E+00
 3.200E+03, 3.058E-02, 8.452E-02, 1.729E-02, 1.421E-02, 1.114E-01, 1.957E-02, 1.019E-01, 8.191E-03, 1.797E-03, 1.149E-01, 2.305E+02, 1.681E+02, 1.225E+03, 1.174E+03, 9.392E+02, 1.219E+03, 5.018E+02, 1.173E+03, 1.121E+03, 1.003E+03, 1.097E+03, 2.651E+02, 1.064E+03, 1.052E+03, 1.056E+03, 1.161E+03, 1.052E+03, 1.138E+03, 1.038E+03, 5.139E+01, 4.498E+02, 9.612E+02, 8.448E+02, 8.639E+02, 6.733E+02, 3.792E+01, 4.544E+02, 3.935E+02, 4.076E+02, 3.859E+02, 3.623E+02,-6.082E+00,-5.580E+00,-6.229E+00,-2.648E+00,-8.042E-01, 8.542E-01, 8.203E-01, 8.805E-01, 1.100E+00
 3.280E+03, 3.405E-02, 8.623E-02, 1.446E-02, 7.524E-03, 1.092E-01, 2.618E-02, 9.882E-02, 7.415E-03, 1.817E-03, 1.107E-01, 2.345E+02, 1.732E+02, 1.240E+03, 1.187E+03, 9.400E+02, 1.233E+03, 4.816E+02, 1.187E+03, 1.128E+03, 1.013E+03, 1.108E+03, 2.717E+02, 1.076E+03, 1.060E+03, 1.073E+03, 1.159E+03, 1.053E+03, 1.135E+03, 1.042E+03, 4.552E+01, 4.574E+02, 9.726E+02, 8.722E+02, 8.798E+02, 6.808E+02, 3.800E+01, 4.632E+02, 4.020E+02, 4.192E+02, 3.982E+02, 3.722E+02,-6.233E+00,-5.702E+00,-6.300E+00,-2.730E+00,-8.000E-01, 8.552E-01, 8.025E-01, 8.613E-01, 1.068E+00
 3.360E+03, 3.992E-02, 7.750E-02, 1.853E-02, 1.650E-02, 1.064E-01, 1.917E-02, 9.781E-02, 1.204E-02, 4.482E-03, 1.169E-01, 2.361E+02, 1.759E+02, 1.241E+03, 1.174E+03, 8.721E+02, 1.243E+03, 4.824E+02, 1.204E+03, 1.130E+03, 1.019E+03, 1.108E+03, 2.759E+02, 1.068E+03, 1.059E+03, 1.079E+03, 1.176E+03, 1.064E+03, 1.148E+03, 1.049E+03, 4.677E+01, 4.617E+02, 9.649E+02, 8.362E+02, 8.635E+02, 6.921E+02, 3.799E+01, 4.720E+02, 4.048E+02, 4.249E+02, 4.017E+02, 3.789E+02,-6.193E+00,-5.575E+00,-6.221E+00,-2.531E+00,-8.320E-01, 8.823E-01, 7.888E-01, 8.917E-01, 1.053E+00
 3.440E+03, 4.296E-02, 8.296E-02, 1.266E-02, 6.888E-03, 1.032E-01, 1.748E-02, 9.969E-02, 1.127E-02, 3.799E-03, 1.175E-01, 2.442E+02, 1.749E+02, 1.243E+03, 1.184E+03, 1.018E+03, 1.242E+03, 4.983E+02, 1.186E+03, 1.143E+03, 1.016E+03, 1.111E+03, 2.783E+02, 1.079E+03, 1.063E+03, 1.072E+03, 1.168E+03, 1.062E+03, 1.138E+03, 1.047E+03, 6.136E+01, 4.698E+02, 9.753E+02, 8.307E+02, 8.594E+02, 7.002E+02, 3.906E+01, 4.717E+02, 4.066E+02, 4.237E+02, 4.015E+02, 3.750E+02,-6.334E+00,-5.674E+00,-6.276E+00,-2.712E+00,-7.934E-01, 8.603E-01, 7.995E-01, 8.723E-01, 1.107E+00
 3.520E+03, 5.248E-02, 7.879E-02, 1.138E-02, 6.234E-03, 9.720E-02, 1.905E-02, 9.930E-02, 1.078E-02, 3.590E-03, 1.164E-01, 2.344E+02, 1.749E+02, 1.233E+03, 1.181E+03, 9.028E+02, 1.211E+03, 4.681E+02, 1.188E+03, 1.128E+03, 1.017E+03, 1.112E+03, 2.792E+02, 1.076E+03, 1.070E+03, 1.080E+03, 1.174E+03, 1.064E+03, 1.142E+03, 1.047E+03, 6.289E+01, 4.705E+02, 9.752E+02, 8.706E+02, 8.839E+02, 6.928E+02, 3.848E+01, 4.696E+02, 4.088E+02, 4.243E+02, 4.063E+02, 3.754E+02,-6.255E+00,-5.626E+00,-6.210E+00,-2.616E+00,-8.895E-01, 8.469E-01, 8.116E-01, 8.614E-01, 1.111E+00
 3.600E+03, 1.649E-02, 8.108E-02, 2.783E-02, 2.071E-02, 1.242E-01, 1.565E-02, 9.982E-02, 1.215E-02, 4.012E-03, 1.190E-01, 2.612E+02, 1.773E+02, 1.266E+03, 1.174E+03, 1.071E+03, 1.256E+03, 4.929E+02, 1.193E+03, 1.170E+03, 1.021E+03, 1.111E+03, 2.791E+02, 1.073E+03, 1.064E+03, 1.078E+03, 1.173E+03, 1.067E+03, 1.138E+03, 1.049E+03, 5.716E+01, 4.645E+02, 9.809E+02, 8.516E+02, 8.735E+02, 6.846E+02, 3.895E+01, 4.742E+02, 4.094E+02, 4.278E+02, 4.047E+02, 3.807E+02,-6.387E+00,-5.768E+00,-6.251E+00,-2.720E+00,-8.075E-01, 8.822E-01, 8.075E-01, 8.868E-01, 1.063E+00
 3.680E+03, 4.386E-02, 8.531E-02, 9.924E-03, 6.476E-03, 1.012E-01, 1.499E-02, 1.006E-01, 1.168E-02, 4.927E-03, 1.189E-01, 2.473E+02, 1.834E+02, 1.246E+03, 1.197E+03, 9.819E+02, 1.272E+03, 4.829E+02, 1.210E+03, 1.148E+03, 1.033E+03, 1.126E+03, 2.820E+02, 1.086E+03, 1.081E+03, 1.099E+03, 1.198E+03, 1.084E+03, 1.152E+03, 1.060E+03, 5.401E+01, 4.780E+02, 9.804E+02, 8.635E+02, 8.864E+02, 7.064E+02, 4.126E+01, 4.878E+02, 4.192E+02, 4.392E+02, 4.162E+02, 3.895E+02,-6.423E+00,-5.782E+00,-6.411E+00,-2.644E+00,-8.114E-01, 8.878E-01, 7.905E-01, 8.663E-01, 1.080E+00
 3.760E+03, 9.657E-03, 8.067E-02, 3.104E-02, 2.969E-02, 1.281E-01, 2.012E-02, 9.985E-02, 9.731E-03, 2.840E-03, 1.153E-01, 2.743E+02, 1.803E+02, 1.268E+03, 1.191E+03, 1.080E+03, 1.266E+03, 5.277E+02, 1.200E+03, 1.190E+03, 1.027E+03, 1.119E+03, 2.827E+02, 1.081E+03, 1.068E+03, 1.086E+03, 1.187E+03, 1.075E+03, 1.142E+03, 1.055E+03, 4.352E+01, 4.729E+02, 9.975E+02, 8.969E+02, 9.015E+02, 7.169E+02, 3.921E+01, 4.796E+02, 4.181E+02, 4.337E+02, 4.120E+02, 3.864E+02,-6.356E+00,-5.774E+00,-6.391E+00,-2.852E+00,-8.070E-01, 8.823E-01, 8.147E-01, 8.764E-01, 1.074E+00
 3.840E+03, 3.394E-02, 9.268E-02, 8.505E-03, 5.632E-03, 1.061E-01, 7.321E-03, 9.958E-02, 1.684E-02, 6.173E-03, 1.261E-01, 2.613E+02, 1.844E+02, 1.266E+03, 1.188E+03, 1.029E+03, 1.245E+03, 5.282E+02, 1.209E+03, 1.170E+03, 1.035E+03, 1.129E+03, 2.851E+02, 1.087E+03, 1.074E+03, 1.088E+03, 1.190E+03, 1.085E+03, 1.146E+03, 1.058E+03, 4.426E+01, 4.780E+02, 9.891E+02, 8.391E+02, 8.720E+02, 7.101E+02, 4.049E+01, 4.921E+02, 4.245E+02, 4.427E+02, 4.207E+02, 3.937E+02,-6.408E+00,-5.739E+00,-6.333E+00,-2.646E+00,-8.794E-01, 8.798E-01, 7.973E-01, 8.724E-01, 1.075E+00
 3.920E+03, 4.055E-02, 9.050E-02, 7.066E-03, 3.958E-03, 1.019E-01, 8.296E-03, 9.651E-02, 1.885E-02, 9.677E-03, 1.259E-01, 2.663E+02, 1.840E+02, 1.246E+03, 1.189E+03, 1.007E+03, 1.217E+03, 4.860E+02, 1.217E+03, 1.180E+03, 1.034E+03, 1.129E+03, 2.849E+02, 1.094E+03, 1.087E+03, 1.093E+03, 1.204E+03, 1.092E+03, 1.159E+03, 1.063E+03, 7.051E+01, 4.938E+02, 9.905E+02, 8.659E+02, 8.891E+02, 7.220E+02, 4.098E+01, 4.896E+02, 4.246E+02, 4.434E+02, 4.206E+02, 3.919E+02,-6.478E+00,-5.797E+00,-6.380E+00,-2.663E+00,-8.429E-01, 8.468E-01, 7.994E-01, 8.799E-01, 1.093E+00
 4.000E+03, 2.741E-02, 8.107E-02, 2.184E-02, 1.912E-02, 1.148E-01, 1.561E-02, 1.014E-01, 1.065E-02, 4.048E-03, 1.182E-01, 2.806E+02, 1.885E+02, 1.280E+03, 1.206E+03, 1.162E+03, 1.275E+03, 5.159E+02, 1.216E+03, 1.196E+03, 1.042E+03, 1.137E+03, 2.835E+02, 1.098E+03, 1.089E+03, 1.096E+03, 1.199E+03, 1.088E+03, 1.172E+03, 1.077E+03, 8.843E+01, 5.154E+02, 1.007E+03, 8.920E+02, 9.046E+02, 7.229E+02, 4.049E+01, 4.986E+02, 4.306E+02, 4.515E+02, 4.296E+02, 4.008E+02,-6.331E+00,-5.770E+00,-6.512E+00,-2.783E+00,-8.431E-01, 8.682E-01, 8.020E-01, 8.730E-01, 1.105E+00
 4.080E+03, 2.327E-02, 7.780E-02, 2.689E-02, 2.305E-02, 1.193E-01, 1.225E-02, 9.812E-02, 1.534E-02, 7.264E-03, 1.221E-01, 2.819E+02, 1.876E+02, 1.274E+03, 1.191E+03, 1.071E+03, 1.268E+03, 5.148E+02, 1.220E+03, 1.200E+03, 1.041E+03, 1.133E+03, 2.856E+02, 1.094E+03, 1.083E+03, 1.097E+03, 1.198E+03, 1.090E+03, 1.158E+03, 1.070E+03, 6.184E+01, 4.947E+02, 1.002E+03, 8.781E+02, 8.986E+02, 7.069E+02, 3.936E+01, 4.983E+02, 4.315E+02, 4.514E+02, 4.291E+02, 4.025E+02,-6.443E+00,-5.905E+00,-6.478E+00,-2.756E+00,-9.339E-01, 8.836E-01, 8.042E-01, 8.752E-01, 1.075E+00
 4.160E+03, 2.231E-02, 7.135E-02, 3.223E-02, 3.533E-02, 1.205E-01, 1.930E-02, 9.856E-02, 1.125E-02, 4.440E-03, 1.163E-01, 2.722E+02, 1.832E+02, 1.257E+03, 1.188E+03, 1.111E+03, 1.280E+03, 5.006E+02, 1.201E+03, 1.186E+03, 1.033E+03, 1.124E+03, 2.880E+02, 1.086E+03, 1.073E+03, 1.089E+03, 1.181E+03, 1.077E+03, 1.154E+03, 1.063E+03, 5.224E+01, 4.823E+02, 9.869E+02, 8.783E+02, 8.920E+02, 7.163E+02, 4.033E+01, 4.911E+02, 4.245E+02, 4.429E+02, 4.195E+02, 3.922E+02,-6.325E+00,-5.806E+00,-6.395E+00,-2.734E+00,-8.315E-01, 8.731E-01, 8.058E-01, 8.989E-01, 1.102E+00
 4.240E+03, 5.322E-02, 8.302E-02, 7.183E-03, 3.534E-03, 9.488E-02, 9.724E-03, 9.753E-02, 1.704E-02, 9.854E-03, 1.240E-01, 2.717E+02, 1.847E+02, 1.237E+03, 1.189E+03, 9.906E+02, 1.237E+03, 5.159E+02, 1.216E+03, 1.187E+03, 1.035E+03, 1.131E+03, 2.882E+02, 1.091E+03, 1.085E+03, 1.100E+03, 1.198E+03, 1.090E+03, 1.162E+03, 1.068E+03, 5.643E+01, 4.900E+02, 9.885E+02, 8.725E+02, 8.943E+02, 7.225E+02, 4.175E+01, 4.955E+02, 4.246E+02, 4.441E+02, 4.206E+02, 3.945E+02,-6.411E+00,-5.769E+00,-6.410E+00,-2.579E+00,-8.766E-01, 8.745E-01, 7.965E-01, 8.684E-01, 1.081E+00
 4.320E+03, 2.346E-02, 8.559E-02, 2.026E-02, 1.447E-02, 1.171E-01, 1.698E-02, 1.004E-01, 1.091E-02, 3.789E-03, 1.176E-01, 2.555E+02, 1.797E+02, 1.258E+03, 1.181E+03, 1.019E+03, 1.253E+03, 4.748E+02, 1.192E+03, 1.162E+03, 1.026E+03, 1.117E+03, 2.855E+02, 1.080E+03, 1.070E+03, 1.077E+03, 1.176E+03, 1.071E+03, 1.151E+03, 1.057E+03, 6.678E+01, 4.795E+02, 9.748E+02, 8.654E+02, 8.841E+02, 7.107E+02, 3.969E+01, 4.821E+02, 4.163E+02, 4.335E+02, 4.131E+02, 3.867E+02,-6.347E+00,-5.753E+00,-6.296E+00,-2.584E+00,-8.141E-01, 8.733E-01, 8.033E-01, 8.698E-01, 1.059E+00
 4.400E+03, 2.132E-02, 9.361E-02, 1.442E-02, 8.443E-03, 1.162E-01, 2.333E-02, 9.792E-02, 9.712E-03, 3.382E-03, 1.134E-01, 2.573E+02, 1.776E+02, 1.245E+03, 1.191E+03, 9.646E+02, 1.239E+03, 5.099E+02, 1.198E+03, 1.165E+03, 1.022E+03, 1.117E+03, 2.845E+02, 1.078E+03, 1.069E+03, 1.083E+03, 1.188E+03, 1.076E+03, 1.150E+03, 1.053E+03, 5.780E+01, 4.784E+02, 9.742E+02, 8.357E+02, 8.642E+02, 7.034E+02, 4.117E+01, 4.800E+02, 4.116E+02, 4.315E+02, 4.065E+02, 3.806E+02,-6.336E+00,-5.674E+00,-6.395E+00,-2.631E+00,-8.035E-01, 8.720E-01, 7.876E-01, 8.905E-01, 1.051E+00
 4.480E+03, 4.562E-02, 8.336E-02, 1.061E-02, 8.190E-03, 1.002E-01, 1.984E-02, 9.992E-02, 9.787E-03, 3.110E-03, 1.154E-01, 2.372E+02, 1.750E+02, 1.232E+03, 1.178E+03, 9.809E+02, 1.263E+03, 4.746E+02, 1.195E+03, 1.132E+03, 1.017E+03, 1.107E+03, 2.825E+02, 1.072E+03, 1.059E+03, 1.075E+03, 1.162E+03, 1.056E+03, 1.144E+03, 1.047E+03, 5.412E+01, 4.671E+02, 9.713E+02, 8.718E+02, 8.798E+02, 6.925E+02, 3.909E+01, 4.724E+02, 4.059E+02, 4.236E+02, 4.028E+02, 3.766E+02,-6.269E+00,-5.625E+00,-6.262E+00,-2.716E+00,-9.481E-01, 8.561E-01, 8.096E-01, 8.782E-01, 1.063E+00
 4.560E+03, 2.489E-02, 8.333E-02, 2.098E-02, 1.995E-02, 1.156E-01, 2.341E-02, 9.560E-02, 1.171E-02, 5.055E-03, 1.141E-01, 2.356E+02, 1.662E+02, 1.251E+03, 1.154E+03, 9.603E+02, 1.237E+03, 4.842E+02, 1.168E+03, 1.130E+03, 9.996E+02, 1.092E+03, 2.803E+02, 1.054E+03, 1.051E+03, 1.050E+03, 1.144E+03, 1.042E+03, 1.126E+03, 1.031E+03, 5.324E+01, 4.499E+02, 9.537E+02, 8.226E+02, 8.510E+02, 6.704E+02, 3.801E+01, 4.531E+02, 3.904E+02, 4.072E+02, 3.887E+02, 3.606E+02,-6.214E+00,-5.586E+00,-5.995E+00,-2.619E+00,-8.396E-01, 8.864E-01, 8.257E-01, 8.635E-01, 1.092E+00
 4.640E+03, 5.603E-02, 8.629E-02, 2.775E-03, 5.758E-04, 9.132E-02, 4.371E-02, 9.217E-02, 3.982E-03, 1.292E-03, 9.887E-02, 1.930E+02, 1.408E+02, 1.142E+03, 1.110E+03, 8.327E+02, 1.145E+03, 4.368E+02, 1.135E+03, 1.059E+03, 9.451E+02, 1.035E+03, 2.792E+02, 1.006E+03, 9.966E+02, 1.017E+03, 1.093E+03, 9.932E+02, 1.069E+03, 9.782E+02, 3.966E+01, 3.825E+02, 9.038E+02, 7.539E+02, 7.882E+02, 6.236E+02, 3.579E+01, 3.950E+02, 3.391E+02, 3.555E+02, 3.376E+02, 3.140E+02,-6.013E+00,-5.284E+00,-5.878E+00,-2.513E+00,-7.494E-01, 9.068E-01, 8.351E-01, 8.944E-01, 1.122E+00
 4.720E+03, 1.068E-01, 5.952E-02, 1.351E-05, 2.028E-06, 6.118E-02, 7.282E-02, 7.737E-02, 1.919E-03, 4.530E-04, 8.135E-02, 1.153E+02, 9.669E+01, 9.407E+02, 1.026E+03, 4.627E+02, 8.674E+02, 3.266E+02, 1.017E+03, 8.932E+02, 8.314E+02, 9.273E+02, 2.680E+02, 9.191E+02, 9.057E+02, 9.126E+02, 9.763E+02, 8.939E+02, 9.685E+02, 8.860E+02, 3.192E+01, 2.758E+02, 7.856E+02, 6.215E+02, 6.623E+02, 5.001E+02, 3.063E+01, 2.894E+02, 2.441E+02, 2.585E+02, 2.436E+02, 2.265E+02,-5.474E+00,-4.944E+00,-5.537E+00,-2.157E+00,-5.917E-01, 9.100E-01, 8.185E-01, 8.656E-01, 1.101E+00
 4.800E+03, 1.115E-01, 5.670E-02, 7.679E-05, 2.316E-05, 5.856E-02, 1.174E-01, 5.308E-02, 2.179E-04, 4.877E-05, 5.535E-02, 6.797E+01, 5.346E+01, 7.882E+02, 8.300E+02, 2.983E+02, 7.782E+02, 2.809E+02, 7.874E+02, 7.400E+02, 6.702E+02, 7.525E+02, 2.432E+02, 7.509E+02, 7.404E+02, 7.440E+02, 7.654E+02, 7.163E+02, 7.439E+02, 7.012E+02, 2.845E+01, 1.664E+02, 6.181E+02, 4.982E+02, 5.271E+02, 3.530E+02, 2.664E+01, 1.763E+02, 1.487E+02, 1.595E+02, 1.474E+02, 1.384E+02,-4.696E+00,-4.132E+00,-4.573E+00,-1.700E+00,-3.502E-01, 9.036E-01, 8.086E-01, 9.324E-01, 1.091E+00
 4.880E+03, 1.631E-01, 2.635E-02, 1.798E-04, 6.116E-05, 2.985E-02, 1.645E-01, 2.552E-02, 2.287E-04, 7.710E-05, 2.912E-02, 2.606E+01, 1.900E+01, 5.243E+02, 5.316E+02, 1.577E+02, 4.958E+02, 1.541E+02, 4.821E+02, 5.169E+02, 4.521E+02, 5.157E+02, 2.135E+02, 4.916E+02, 4.822E+02, 4.907E+02, 4.043E+02, 4.065E+02, 3.967E+02, 4.007E+02, 2.221E+01, 7.329E+01, 3.281E+02, 2.183E+02, 2.566E+02, 1.489E+02, 2.273E+01, 7.854E+01, 6.689E+01, 7.216E+01, 6.684E+01, 6.296E+01,-2.987E+00,-2.629E+00,-2.934E+00,-1.007E+00,-5.248E-03, 8.605E-01, 7.525E-01, 8.769E-01, 1.028E+00
 4.900E+03, 1.908E-01, 1.025E-02, 7.981E-05, 2.896E-05, 1.451E-02, 1.774E-01, 1.804E-02, 1.477E-04, 5.534E-05, 2.193E-02, 1.296E+01, 9.570E+00, 3.256E+02, 4.101E+02, 8.315E+01, 3.135E+02, 1.010E+02, 2.846E+02, 3.974E+02, 3.455E+02, 4.013E+02, 1.936E+02, 3.361E+02, 3.196E+02, 3.177E+02, 1.717E+02, 1.894E+02, 1.837E+02, 2.012E+02, 2.138E+01, 4.737E+01, 1.660E+02, 1.084E+02, 1.366E+02, 1.054E+02, 2.190E+01, 4.949E+01, 4.459E+01, 4.690E+01, 4.450E+01, 4.203E+01,-1.880E+00,-1.778E+00,-1.909E+00,-8.389E-01,-4.577E-02, 7.603E-01, 6.393E-01, 7.083E-01, 8.394E-01
