s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 5.200E+03, 3.794E-04, 7.774E-02, 1.450E-02, 4.596E-02, 1.231E-01, 4.007E-05, 5.877E-02, 2.558E-02, 1.514E-01, 1.195E-01, 1.400E+02, 1.401E+02, 1.009E+03, 1.065E+03, 6.460E+02, 9.901E+02, 1.124E+03, 1.096E+03, 9.465E+02, 9.415E+02, 1.002E+03, 1.773E+02, 2.000E+01, 1.004E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.122E+03, 1.018E+03, 2.000E+01, 2.000E+01, 1.038E+03, 1.142E+03, 1.008E+03, 7.946E+02, 3.882E+02, 5.977E+02, 2.000E+01, 3.861E+02, 2.000E+01, 3.188E+02, 2.719E-04,-5.298E+00, 1.614E-04,-2.415E+00,-1.171E+00, 1.853E-04, 7.624E-01, 1.615E-04, 1.085E+00
 5.280E+03, 4.199E-03, 8.316E-02, 7.946E-03, 2.816E-02, 1.197E-01, 3.280E-05, 5.664E-02, 2.561E-02, 1.709E-01, 1.182E-01, 1.405E+02, 1.424E+02, 1.015E+03, 1.060E+03, 6.608E+02, 1.002E+03, 1.134E+03, 1.137E+03, 9.485E+02, 9.469E+02, 1.008E+03, 1.802E+02, 2.000E+01, 1.012E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.131E+03, 1.024E+03, 2.000E+01, 2.000E+01, 1.031E+03, 1.122E+03, 1.003E+03, 7.955E+02, 3.922E+02, 6.033E+02, 2.000E+01, 3.881E+02, 2.000E+01, 3.242E+02, 4.099E-04,-5.297E+00, 4.543E-04,-2.370E+00,-1.187E+00, 2.199E-04, 7.868E-01, 2.143E-04, 1.074E+00
 5.360E+03, 1.889E-05, 7.311E-02, 1.814E-02, 6.500E-02, 1.234E-01, 5.994E-05, 5.919E-02, 2.433E-02, 1.581E-01, 1.187E-01, 1.477E+02, 1.454E+02, 1.010E+03, 1.070E+03, 6.921E+02, 1.013E+03, 1.107E+03, 1.091E+03, 9.645E+02, 9.534E+02, 1.013E+03, 1.823E+02, 2.000E+01, 1.002E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.119E+03, 1.018E+03, 2.000E+01, 2.000E+01, 1.030E+03, 1.130E+03, 1.002E+03, 8.258E+02, 3.787E+02, 6.066E+02, 2.000E+01, 3.949E+02, 2.000E+01, 3.330E+02, 2.229E-04,-5.262E+00, 2.345E-04,-2.429E+00,-1.079E+00, 2.574E-04, 7.907E-01, 2.931E-04, 1.061E+00
 5.440E+03, 3.899E-05, 8.168E-02, 1.191E-02, 2.926E-02, 1.239E-01, 2.368E-05, 5.789E-02, 2.531E-02, 1.633E-01, 1.186E-01, 1.449E+02, 1.451E+02, 1.013E+03, 1.059E+03, 7.102E+02, 1.002E+03, 1.173E+03, 1.105E+03, 9.591E+02, 9.533E+02, 1.009E+03, 1.839E+02, 2.000E+01, 1.001E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.103E+03, 1.008E+03, 2.000E+01, 2.000E+01, 1.023E+03, 1.132E+03, 1.005E+03, 8.013E+02, 3.637E+02, 5.940E+02, 2.000E+01, 3.974E+02, 2.000E+01, 3.308E+02, 3.530E-04,-5.188E+00, 1.975E-04,-2.409E+00,-1.232E+00, 1.248E-04, 8.062E-01, 1.280E-04, 1.059E+00
 5.520E+03, 1.468E-05, 7.962E-02, 1.329E-02, 4.049E-02, 1.235E-01, 7.211E-05, 5.807E-02, 2.533E-02, 1.613E-01, 1.188E-01, 1.467E+02, 1.471E+02, 1.010E+03, 1.080E+03, 6.773E+02, 1.003E+03, 1.118E+03, 1.123E+03, 9.632E+02, 9.573E+02, 1.018E+03, 1.852E+02, 2.000E+01, 1.010E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.120E+03, 1.018E+03, 2.000E+01, 2.000E+01, 1.019E+03, 1.103E+03, 9.932E+02, 8.065E+02, 2.507E+02, 5.368E+02, 2.000E+01, 3.847E+02, 2.000E+01, 3.328E+02, 2.472E-04,-5.403E+00, 2.154E-04,-2.503E+00,-1.092E+00, 2.201E-04, 8.187E-01, 2.236E-04, 1.084E+00
 5.600E+03, 3.870E-05, 8.101E-02, 1.241E-02, 3.371E-02, 1.236E-01, 8.248E-05, 5.814E-02, 2.611E-02, 1.514E-01, 1.198E-01, 1.442E+02, 1.450E+02, 1.006E+03, 1.093E+03, 6.568E+02, 1.004E+03, 1.106E+03, 1.121E+03, 9.572E+02, 9.528E+02, 1.017E+03, 1.858E+02, 2.000E+01, 1.011E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.119E+03, 1.020E+03, 2.000E+01, 2.000E+01, 1.022E+03, 1.098E+03, 9.901E+02, 8.204E+02, 3.388E+02, 5.797E+02, 2.000E+01, 3.911E+02, 2.000E+01, 3.321E+02, 2.319E-04,-5.313E+00, 2.710E-04,-2.477E+00,-1.202E+00, 2.243E-04, 7.461E-01, 2.444E-04, 1.056E+00
 5.680E+03, 9.649E-07, 7.572E-02, 1.624E-02, 5.761E-02, 1.230E-01, 3.276E-05, 5.684E-02, 2.591E-02, 1.694E-01, 1.184E-01, 1.408E+02, 1.405E+02, 9.866E+02, 1.057E+03, 6.595E+02, 9.877E+02, 1.105E+03, 1.117E+03, 9.494E+02, 9.429E+02, 1.004E+03, 1.855E+02, 2.000E+01, 1.005E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.132E+03, 1.026E+03, 2.000E+01, 2.000E+01, 1.055E+03, 1.137E+03, 1.006E+03, 8.005E+02, 3.631E+02, 5.898E+02, 2.000E+01, 3.989E+02, 2.000E+01, 3.258E+02, 2.619E-04,-5.320E+00, 2.901E-04,-2.512E+00,-1.050E+00, 2.234E-04, 7.079E-01, 2.365E-04, 1.018E+00
 5.760E+03, 2.487E-05, 7.731E-02, 1.513E-02, 4.839E-02, 1.234E-01, 4.557E-05, 5.599E-02, 2.669E-02, 1.710E-01, 1.186E-01, 1.452E+02, 1.443E+02, 1.004E+03, 1.073E+03, 6.916E+02, 1.013E+03, 1.179E+03, 1.083E+03, 9.595E+02, 9.514E+02, 1.012E+03, 1.846E+02, 2.000E+01, 9.981E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.101E+03, 1.008E+03, 2.000E+01, 2.000E+01, 1.022E+03, 1.112E+03, 9.983E+02, 7.835E+02, 3.474E+02, 5.812E+02, 2.000E+01, 3.964E+02, 2.000E+01, 3.288E+02, 2.554E-04,-5.209E+00, 1.792E-04,-2.491E+00,-1.206E+00, 2.356E-04, 7.510E-01, 2.431E-04, 1.084E+00
 5.840E+03, 8.499E-06, 8.301E-02, 1.070E-02, 2.502E-02, 1.238E-01, 3.272E-04, 6.445E-02, 2.332E-02, 1.049E-01, 1.222E-01, 1.401E+02, 1.434E+02, 9.999E+02, 1.143E+03, 6.484E+02, 1.020E+03, 1.040E+03, 1.117E+03, 9.474E+02, 9.493E+02, 1.026E+03, 1.848E+02, 2.000E+01, 1.028E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.178E+03, 1.045E+03, 2.000E+01, 2.000E+01, 1.030E+03, 1.052E+03, 9.603E+02, 7.450E+02, 1.931E+02, 4.935E+02, 2.000E+01, 3.775E+02, 2.000E+01, 3.228E+02, 3.397E-04,-5.052E+00, 2.167E-04,-2.444E+00,-1.084E+00, 1.004E-04, 7.780E-01, 1.158E-04, 1.114E+00
 5.920E+03, 1.324E-02, 8.330E-02, 4.718E-03, 7.777E-03, 1.155E-01, 4.196E-02, 7.245E-02, 2.496E-03, 2.501E-03, 9.719E-02, 9.988E+01, 1.016E+02, 9.021E+02, 1.087E+03, 4.598E+02, 9.032E+02, 5.994E+02, 1.119E+03, 8.422E+02, 8.430E+02, 9.330E+02, 1.842E+02, 2.000E+01, 1.009E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.168E+03, 1.002E+03, 2.000E+01, 2.000E+01, 8.473E+02, 7.481E+02, 7.521E+02, 5.470E+02, 5.830E+01, 3.188E+02, 2.000E+01, 2.657E+02, 2.000E+01, 2.401E+02, 1.100E-05,-4.454E+00,-3.654E-05,-2.048E+00,-8.221E-01,-6.909E-07, 9.112E-01, 1.817E-06, 1.149E+00
 6.000E+03, 6.165E-02, 6.620E-02, 6.137E-06, 5.122E-06, 8.529E-02, 6.612E-02, 6.317E-02, 5.619E-04, 5.115E-04, 8.205E-02, 6.302E+01, 6.549E+01, 7.988E+02, 1.069E+03, 3.474E+02, 7.702E+02, 4.327E+02, 9.518E+02, 7.164E+02, 7.218E+02, 8.380E+02, 1.767E+02, 2.000E+01, 9.235E+02, 2.000E+01, 2.000E+01, 2.000E+01, 9.809E+02, 8.675E+02, 2.000E+01, 2.000E+01, 7.054E+02, 6.441E+02, 6.437E+02, 4.435E+02, 3.551E+01, 2.096E+02, 2.000E+01, 1.757E+02, 2.000E+01, 1.613E+02, 1.681E-05,-4.460E+00, 1.553E-04,-1.898E+00,-9.255E-01, 2.707E-05, 8.786E-01, 2.849E-05, 1.083E+00
 6.080E+03, 8.439E-02, 5.584E-02, 1.202E-06, 8.570E-07, 7.166E-02, 8.487E-02, 5.492E-02, 2.883E-04, 2.675E-04, 7.076E-02, 5.513E+01, 5.817E+01, 7.479E+02, 9.972E+02, 3.289E+02, 7.616E+02, 4.298E+02, 9.622E+02, 6.796E+02, 6.885E+02, 7.933E+02, 1.641E+02, 2.000E+01, 8.736E+02, 2.000E+01, 2.000E+01, 2.000E+01, 9.097E+02, 8.164E+02, 2.000E+01, 2.000E+01, 6.700E+02, 6.035E+02, 6.069E+02, 4.243E+02, 4.536E+01, 1.950E+02, 2.000E+01, 1.565E+02, 2.000E+01, 1.417E+02, 7.507E-05,-4.415E+00,-7.778E-06,-1.747E+00,-7.837E-01, 8.645E-06, 8.865E-01, 5.953E-06, 1.104E+00
 6.160E+03, 9.268E-02, 5.213E-02, 4.592E-07, 4.062E-07, 6.677E-02, 8.944E-02, 5.280E-02, 1.697E-04, 1.601E-04, 6.777E-02, 5.067E+01, 5.369E+01, 7.365E+02, 9.508E+02, 2.987E+02, 7.598E+02, 4.781E+02, 9.633E+02, 6.565E+02, 6.665E+02, 7.704E+02, 1.530E+02, 2.000E+01, 8.480E+02, 2.000E+01, 2.000E+01, 2.000E+01, 8.673E+02, 7.839E+02, 2.000E+01, 2.000E+01, 6.598E+02, 5.949E+02, 5.947E+02, 4.122E+02, 3.549E+01, 1.747E+02, 2.000E+01, 1.458E+02, 2.000E+01, 1.311E+02, 7.206E-05,-4.250E+00,-9.515E-05,-1.754E+00,-8.539E-01, 1.121E-05, 8.273E-01, 1.014E-05, 1.078E+00
 6.240E+03, 9.579E-02, 5.053E-02, 1.300E-07, 1.269E-07, 6.471E-02, 8.520E-02, 5.475E-02, 2.613E-04, 2.691E-04, 7.062E-02, 4.622E+01, 4.982E+01, 7.225E+02, 9.724E+02, 2.945E+02, 7.249E+02, 3.992E+02, 9.099E+02, 6.336E+02, 6.474E+02, 7.621E+02, 1.446E+02, 2.000E+01, 8.607E+02, 2.000E+01, 2.000E+01, 2.000E+01, 9.090E+02, 8.081E+02, 2.000E+01, 2.000E+01, 6.499E+02, 5.727E+02, 5.771E+02, 3.785E+02, 4.583E+01, 1.732E+02, 2.000E+01, 1.373E+02, 2.000E+01, 1.237E+02, 1.751E-04,-4.353E+00, 1.322E-04,-1.869E+00,-6.373E-01, 1.669E-05, 8.571E-01, 1.747E-05, 1.069E+00
 6.320E+03, 9.744E-02, 4.961E-02, 9.525E-07, 9.097E-07, 6.340E-02, 9.321E-02, 5.129E-02, 1.468E-04, 1.394E-04, 6.583E-02, 4.381E+01, 4.684E+01, 7.296E+02, 9.298E+02, 2.739E+02, 7.135E+02, 4.415E+02, 8.834E+02, 6.193E+02, 6.311E+02, 7.372E+02, 1.384E+02, 2.000E+01, 8.124E+02, 2.000E+01, 2.000E+01, 2.000E+01, 8.304E+02, 7.534E+02, 2.000E+01, 2.000E+01, 6.241E+02, 5.548E+02, 5.567E+02, 3.859E+02, 3.563E+01, 1.514E+02, 2.000E+01, 1.269E+02, 2.000E+01, 1.160E+02, 2.516E-06,-4.310E+00, 1.201E-04,-1.715E+00,-7.784E-01, 3.381E-05, 8.887E-01, 3.316E-05, 1.065E+00
 6.400E+03, 1.014E-01, 4.774E-02, 5.899E-07, 5.574E-07, 6.094E-02, 9.364E-02, 5.100E-02, 1.219E-04, 1.263E-04, 6.546E-02, 4.122E+01, 4.410E+01, 7.144E+02, 9.253E+02, 2.745E+02, 7.016E+02, 3.767E+02, 8.560E+02, 6.043E+02, 6.162E+02, 7.247E+02, 1.338E+02, 2.000E+01, 7.897E+02, 2.000E+01, 2.000E+01, 2.000E+01, 8.133E+02, 7.390E+02, 2.000E+01, 2.000E+01, 6.182E+02, 5.576E+02, 5.557E+02, 3.792E+02, 3.000E+01, 1.405E+02, 2.000E+01, 1.204E+02, 2.000E+01, 1.100E+02, 6.280E-05,-4.174E+00,-2.934E-05,-1.667E+00,-7.180E-01, 9.006E-06, 8.809E-01, 7.369E-06, 1.077E+00
 6.480E+03, 1.008E-01, 4.794E-02, 9.180E-07, 9.571E-07, 6.121E-02, 9.655E-02, 4.952E-02, 2.130E-04, 2.066E-04, 6.363E-02, 3.982E+01, 4.247E+01, 7.120E+02, 9.296E+02, 2.584E+02, 6.968E+02, 4.044E+02, 8.276E+02, 5.957E+02, 6.065E+02, 7.203E+02, 1.305E+02, 2.000E+01, 7.794E+02, 2.000E+01, 2.000E+01, 2.000E+01, 7.883E+02, 7.197E+02, 2.000E+01, 2.000E+01, 6.111E+02, 5.636E+02, 5.586E+02, 3.625E+02, 3.081E+01, 1.388E+02, 2.000E+01, 1.164E+02, 2.000E+01, 1.065E+02, 2.199E-04,-4.133E+00, 8.222E-05,-1.605E+00,-7.300E-01, 3.917E-05, 8.884E-01, 4.047E-05, 1.067E+00
 6.560E+03, 1.020E-01, 4.727E-02, 9.800E-07, 1.045E-06, 6.038E-02, 1.010E-01, 4.780E-02, 1.040E-04, 9.635E-05, 6.120E-02, 3.872E+01, 4.078E+01, 7.206E+02, 8.853E+02, 2.574E+02, 6.978E+02, 3.758E+02, 8.229E+02, 5.883E+02, 5.968E+02, 7.038E+02, 1.280E+02, 2.000E+01, 7.608E+02, 2.000E+01, 2.000E+01, 2.000E+01, 7.759E+02, 7.107E+02, 2.000E+01, 2.000E+01, 6.041E+02, 5.422E+02, 5.423E+02, 3.711E+02, 3.490E+01, 1.362E+02, 2.000E+01, 1.122E+02, 2.000E+01, 1.031E+02, 4.818E-05,-4.261E+00, 8.615E-05,-1.621E+00,-7.449E-01, 6.871E-05, 9.058E-01, 7.316E-05, 1.052E+00
 6.640E+03, 1.146E-01, 4.179E-02, 2.797E-07, 3.212E-07, 5.324E-02, 1.295E-01, 3.508E-02, 2.270E-05, 2.281E-05, 4.465E-02, 3.082E+01, 2.958E+01, 6.610E+02, 7.216E+02, 2.291E+02, 6.405E+02, 3.665E+02, 6.733E+02, 5.393E+02, 5.269E+02, 6.140E+02, 1.260E+02, 2.000E+01, 6.322E+02, 2.000E+01, 2.000E+01, 2.000E+01, 6.414E+02, 6.037E+02, 2.000E+01, 2.000E+01, 5.427E+02, 4.975E+02, 4.937E+02, 3.112E+02, 2.897E+01, 1.044E+02, 2.000E+01, 8.857E+01, 2.000E+01, 8.317E+01,-1.401E-05,-3.592E+00,-1.173E-04,-1.398E+00,-4.865E-01,-6.690E-06, 1.054E+00,-5.710E-06, 1.122E+00
