s,kg/s,kg/s,Pa,Pa,kg/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2
 1.9000147E+002, 2.2622795E-003,-2.0020676E-003, 2.2438524E+000,-6.7527436E-001, 2.0573607E-004, 1.4891942E-006, 1.3925877E-001, 9.8818474E-002, 3.5685904E-002, 2.2803338E-002, 4.8627062E-003, 5.3077142E+002, 5.4823615E+002, 5.4397095E+002, 5.4333075E+002, 5.4301248E+002, 5.4111958E+002, 5.3843793E+002, 5.3475052E+002, 5.2629263E+002, 5.1947915E+002, 2.3394404E+002, 6.6865764E+001, 6.0422696E+002, 5.7891173E+002, 5.5545867E+002, 5.4116168E+002, 5.8941399E+002, 5.5275018E+002, 5.4364471E+002, 4.4834416E+001, 3.7030964E+001, 3.7447756E+001, 3.7641490E+001
 1.9500077E+002, 2.2555819E-003,-2.0167191E-003, 2.2524522E+000,-6.7129819E-001, 2.0679925E-004, 1.6183810E-006, 1.4360783E-001, 9.7272691E-002, 3.3379897E-002, 2.4130376E-002, 4.5957010E-003, 5.3359343E+002, 5.5035418E+002, 5.4958135E+002, 5.4904831E+002, 5.4697460E+002, 5.4479774E+002, 5.4249606E+002, 5.3937161E+002, 5.3060487E+002, 5.2350072E+002, 2.1495550E+002, 6.8302533E+001, 6.0873408E+002, 5.8274535E+002, 5.5933757E+002, 5.4603999E+002, 5.9217933E+002, 5.5731068E+002, 5.4812867E+002, 4.4623579E+001, 3.8778732E+001, 3.8404476E+001, 3.8005581E+001
 2.0000109E+002, 2.2449416E-003,-1.9887481E-003, 2.2619517E+000,-6.7097889E-001, 2.0786245E-004, 7.6881230E-007, 1.4202488E-001, 9.9004995E-002, 3.4655749E-002, 2.2594938E-002, 4.2738972E-003, 5.3899107E+002, 5.5628476E+002, 5.5621912E+002, 5.5404780E+002, 5.5169738E+002, 5.4957601E+002, 5.4668230E+002, 5.4378359E+002, 5.3548974E+002, 5.2924645E+002, 2.0836747E+002, 8.0216072E+001, 6.0300059E+002, 5.8802594E+002, 5.6116507E+002, 5.5232652E+002, 5.9721070E+002, 5.6201971E+002, 5.5195034E+002, 4.4479614E+001, 3.8402220E+001, 3.8439916E+001, 3.9383033E+001
 2.0500169E+002, 2.2585254E-003,-2.0395565E-003, 2.2530645E+000,-6.8412322E-001, 2.0892577E-004, 9.1476537E-007, 1.4189001E-001, 9.8429103E-002, 3.4415440E-002, 2.3055701E-002, 4.5927669E-003, 5.3884349E+002, 5.5600565E+002, 5.5640981E+002, 5.5547020E+002, 5.5369294E+002, 5.5178059E+002, 5.4972099E+002, 5.4662645E+002, 5.3946879E+002, 5.3385423E+002, 2.1151130E+002, 8.0938737E+001, 6.1805340E+002, 5.8679667E+002, 5.6466081E+002, 5.5504890E+002, 6.0123321E+002, 5.6564701E+002, 5.5767864E+002, 4.6100928E+001, 4.0302542E+001, 3.9672550E+001, 3.9585475E+001
 2.1000027E+002, 2.2510136E-003,-1.9478479E-003, 2.2831500E+000,-6.6143667E-001, 2.0998890E-004, 2.3547616E-007, 1.4915972E-001, 9.8432741E-002, 3.0399880E-002, 2.3076924E-002, 4.3057594E-003, 5.4345494E+002, 5.6175924E+002, 5.5930375E+002, 5.5904618E+002, 5.5746386E+002, 5.5583375E+002, 5.5453409E+002, 5.5173786E+002, 5.4467839E+002, 5.3997756E+002, 2.1970164E+002, 8.2506671E+001, 6.1492398E+002, 5.9287293E+002, 5.6976115E+002, 5.5931844E+002, 6.0774767E+002, 5.6817461E+002, 5.6330575E+002, 4.6738389E+001, 4.1222567E+001, 4.0572346E+001, 4.0290872E+001
 2.1500148E+002, 2.2287854E-003,-2.0156664E-003, 2.2658859E+000,-6.9150758E-001, 2.1105210E-004, 9.3887030E-009, 1.2933748E-001, 9.7020593E-002, 3.9418913E-002, 2.4330938E-002, 6.8808369E-003, 5.4641253E+002, 5.6378233E+002, 5.6345005E+002, 5.6316943E+002, 5.6205117E+002, 5.6046301E+002, 5.5813748E+002, 5.5536757E+002, 5.4892978E+002, 5.4444222E+002, 2.4684614E+002, 8.0801676E+001, 6.1383264E+002, 6.0488768E+002, 5.8173022E+002, 5.6894676E+002, 6.0007059E+002, 5.7107549E+002, 5.6650587E+002, 4.5888095E+001, 4.0762063E+001, 4.0213554E+001, 4.0425484E+001
 2.2000069E+002, 2.2824111E-003,-1.9916803E-003, 2.3328739E+000,-6.1773714E-001, 2.1211534E-004, 4.6250353E-005, 1.6196731E-001, 9.7583421E-002, 2.4633427E-002, 2.3837853E-002, 2.6007041E-003, 5.5137985E+002, 5.6962801E+002, 5.6675096E+002, 5.6565992E+002, 5.6468050E+002, 5.6319571E+002, 5.6111532E+002, 5.5843427E+002, 5.5173238E+002, 5.4630788E+002, 2.2551712E+002, 7.7190953E+001, 6.2130438E+002, 5.9995616E+002, 5.7280124E+002, 5.6700918E+002, 6.0901088E+002, 5.7500159E+002, 5.7013330E+002, 4.9921719E+001, 4.1067762E+001, 4.1305810E+001, 4.1517792E+001
 2.2500060E+002, 2.2609427E-003,-2.0525256E-003, 2.2815910E+000,-6.7038933E-001, 2.0825762E-004, 3.8255027E-009, 1.5225963E-001, 9.7312673E-002, 2.9190807E-002, 2.4091386E-002, 3.7240424E-003, 5.5180895E+002, 5.7028316E+002, 5.6792555E+002, 5.6770588E+002, 5.6687865E+002, 5.6596501E+002, 5.6456841E+002, 5.6209328E+002, 5.5516505E+002, 5.5110778E+002, 2.1950475E+002, 7.6501409E+001, 6.3064207E+002, 6.0882663E+002, 5.7854358E+002, 5.7377268E+002, 6.1434100E+002, 5.7788688E+002, 5.7147350E+002, 4.8003233E+001, 4.2187803E+001, 4.2158376E+001, 4.2152021E+001
 2.3000012E+002, 2.2261429E-003,-1.9952727E-003, 2.2814981E+000,-6.9830507E-001, 1.9948652E-004, 4.7830275E-008, 1.4189827E-001, 9.7684242E-002, 3.4102895E-002, 2.3772813E-002, 4.8664579E-003, 5.5998218E+002, 5.7868502E+002, 5.7549208E+002, 5.7460369E+002, 5.7276007E+002, 5.7126595E+002, 5.6975376E+002, 5.6692063E+002, 5.5968381E+002, 5.5505534E+002, 2.3735860E+002, 8.0036439E+001, 6.2466155E+002, 6.0434119E+002, 5.8156667E+002, 5.7551127E+002, 6.1650437E+002, 5.8638999E+002, 5.7644170E+002, 4.7841568E+001, 4.2797160E+001, 4.2665295E+001, 4.2893856E+001
 2.3500207E+002, 2.2799548E-003,-1.9788002E-003, 2.3306700E+000,-6.3661060E-001, 1.9071338E-004, 1.0876520E-008, 1.5620617E-001, 9.8088637E-002, 2.7047457E-002, 2.3387919E-002, 3.5499929E-003, 5.5897551E+002, 5.7729362E+002, 5.7631502E+002, 5.7618180E+002, 5.7562624E+002, 5.7381255E+002, 5.7251719E+002, 5.6987473E+002, 5.6350318E+002, 5.5823517E+002, 2.4425195E+002, 8.0562406E+001, 6.3513884E+002, 6.1117083E+002, 5.8794538E+002, 5.8236875E+002, 6.1973459E+002, 5.8820217E+002, 5.7960466E+002, 5.0139485E+001, 4.4127310E+001, 4.3385587E+001, 4.3439734E+001
 2.4000237E+002, 2.2420688E-003,-2.0486309E-003, 2.3237757E+000,-6.6300257E-001, 1.8194020E-004, 4.0853019E-008, 1.6757788E-001, 9.9112642E-002, 2.1714663E-002, 2.2467648E-002, 2.2276902E-003, 5.6414902E+002, 5.8294481E+002, 5.8110116E+002, 5.8088629E+002, 5.8085683E+002, 5.7926665E+002, 5.7736781E+002, 5.7452107E+002, 5.6760749E+002, 5.6298231E+002, 2.4073461E+002, 8.0788898E+001, 6.3780445E+002, 6.2070952E+002, 5.9178715E+002, 5.8733813E+002, 6.2708361E+002, 5.9016414E+002, 5.8293502E+002, 5.0930718E+001, 4.5162088E+001, 4.3897923E+001, 4.4167976E+001
 2.4500236E+002, 2.2576295E-003,-1.9764643E-003, 2.3415230E+000,-6.4484972E-001, 1.7316764E-004, 3.8657796E-008, 1.5630770E-001, 1.0077975E-001, 2.7305644E-002, 2.1007456E-002, 3.2385408E-003, 5.6541375E+002, 5.8452912E+002, 5.8380693E+002, 5.8467026E+002, 5.8413465E+002, 5.8311580E+002, 5.8118990E+002, 5.7757523E+002, 5.7071896E+002, 5.6605951E+002, 2.3194585E+002, 8.1666245E+001, 6.4773755E+002, 6.2264098E+002, 6.0122593E+002, 5.9415601E+002, 6.3334263E+002, 5.9291831E+002, 5.8619190E+002, 5.2244203E+001, 4.6195319E+001, 4.5083803E+001, 4.4995012E+001
 2.5000051E+002, 2.2471193E-003,-2.0563131E-003, 2.3364462E+000,-6.6473437E-001, 1.6439816E-004, 1.1636917E-007, 1.5881023E-001, 1.0288038E-001, 2.6240757E-002, 1.9085333E-002, 2.8436611E-003, 5.7225374E+002, 5.9096369E+002, 5.9197347E+002, 5.9125979E+002, 5.9157280E+002, 5.9108493E+002, 5.8818961E+002, 5.8339755E+002, 5.7594400E+002, 5.7169681E+002, 2.3830234E+002, 8.2385885E+001, 6.4730057E+002, 6.2414858E+002, 6.1212618E+002, 5.9948875E+002, 6.4013727E+002, 5.9883609E+002, 5.9055138E+002, 5.2037139E+001, 4.7088583E+001, 4.5935146E+001, 4.6054465E+001
 2.5500058E+002, 2.2262270E-003,-2.0540247E-003, 2.3090964E+000,-6.9809743E-001, 1.5562763E-004, 6.3002563E-007, 1.3914957E-001, 1.0377410E-001, 3.6722745E-002, 1.8284857E-002, 3.9605499E-003, 5.7948836E+002, 5.9893230E+002, 5.9815339E+002, 5.9862340E+002, 5.9959365E+002, 5.9760660E+002, 5.9570776E+002, 5.9085613E+002, 5.8132373E+002, 5.7469974E+002, 2.3881797E+002, 8.3335283E+001, 6.6251796E+002, 6.2757651E+002, 6.0952891E+002, 6.0198849E+002, 6.4495727E+002, 6.0658021E+002, 5.9481539E+002, 5.0609658E+001, 4.7601705E+001, 4.6117968E+001, 4.6891796E+001
 2.6000173E+002, 2.1995403E-003,-2.0153985E-003, 2.2847873E+000,-7.2919265E-001, 1.4685510E-004, 1.4107013E-007, 1.3647547E-001, 1.0597832E-001, 3.8145815E-002, 1.6228745E-002, 4.0936534E-003, 5.8655780E+002, 6.0572216E+002, 6.0673397E+002, 6.0616481E+002, 6.0536764E+002, 6.0439295E+002, 6.0232431E+002, 5.9739924E+002, 5.8645151E+002, 5.7875492E+002, 2.5825871E+002, 8.7576825E+001, 6.7159322E+002, 6.5018897E+002, 6.2759711E+002, 6.1737901E+002, 6.5511073E+002, 6.1100274E+002, 5.9853352E+002, 4.9910951E+001, 5.0810179E+001, 4.8689323E+001, 4.7763268E+001
 2.6500204E+002, 2.1840405E-003,-1.9510649E-003, 2.2997710E+000,-7.2348294E-001, 1.1585946E-004, 2.6942786E-004, 1.3054978E-001, 1.1014884E-001, 4.1801971E-002, 1.2207541E-002, 3.9585395E-003, 5.9590303E+002, 6.1502693E+002, 6.1423456E+002, 6.1404428E+002, 6.1142298E+002, 6.0965177E+002, 6.0553530E+002, 6.0002048E+002, 5.8933152E+002, 5.8262827E+002, 2.7646568E+002, 9.0878460E+001, 6.8651779E+002, 6.7881073E+002, 6.8659888E+002, 6.3836790E+002, 6.6519687E+002, 6.1277106E+002, 6.0108591E+002, 5.0358955E+001, 5.3051651E+001, 5.0521717E+001, 4.8482891E+001
 2.7000054E+002, 2.0998357E-003,-2.2560883E-003, 2.1795095E+000,-8.2701173E-001, 6.2704802E-005, 4.5904739E-003, 1.6498348E-001, 1.1654137E-001, 2.4114342E-002, 3.7535449E-003, 1.4001502E-003, 6.1728409E+002, 6.3825892E+002, 6.2323567E+002, 6.2090452E+002, 6.1851963E+002, 6.1324590E+002, 6.0902843E+002, 6.0351606E+002, 5.9320269E+002, 5.8546007E+002, 2.7981148E+002, 9.3208358E+001, 7.0618076E+002, 7.1296894E+002, 7.3676967E+002, 7.2504966E+002, 6.8666932E+002, 6.1716587E+002, 6.0216081E+002, 4.4724277E+001, 5.5643919E+001, 5.1069296E+001, 4.7917820E+001
 2.7500072E+002, 2.0900223E-003,-2.6078989E-003, 1.8907753E+000,-9.7591339E-001, 3.5465453E-005, 2.5548807E-002, 1.9491204E-001, 1.0801831E-001, 7.8589181E-003, 3.9052211E-005, 8.6899606E-006, 5.7481253E+002, 5.9381330E+002, 5.9533512E+002, 5.9495268E+002, 5.9346871E+002, 5.9114776E+002, 5.8770600E+002, 5.8297506E+002, 5.7623290E+002, 5.6789121E+002, 2.0125100E+002, 7.7287538E+001, 6.3844685E+002, 6.4436840E+002, 6.5397188E+002, 7.1837833E+002, 6.2707499E+002, 5.9478814E+002, 5.8365918E+002, 3.2467055E+001, 4.7541839E+001, 3.7340206E+001, 3.6789796E+001
 2.8000224E+002, 2.2059229E-003,-2.3566399E-003, 1.9777501E+000,-8.0259341E-001, 3.4095798E-005, 8.7774627E-002, 1.9578154E-001, 7.1240796E-002, 7.3535392E-003, 6.5410461E-006, 1.7459383E-009, 5.1733482E+002, 5.3272959E+002, 5.4286293E+002, 5.4495379E+002, 5.4475043E+002, 5.4405606E+002, 5.4253588E+002, 5.3999769E+002, 5.3548037E+002, 5.2857510E+002, 1.6063568E+002, 6.5256038E+001, 5.5953062E+002, 5.5999219E+002, 5.6663553E+002, 6.3732016E+002, 5.5400612E+002, 5.4627303E+002, 5.3953960E+002, 2.8470596E+001, 4.1354658E+001, 3.1203614E+001, 3.0661287E+001
 2.8500030E+002, 2.2237012E-003,-2.3295702E-003, 1.9506273E+000,-7.7776216E-001, 3.2727002E-005, 1.1403280E-001, 2.0063291E-001, 5.5713935E-002, 4.4835998E-003, 2.6107937E-011, 4.9302863E-012, 4.9150160E+002, 5.0476587E+002, 5.1297333E+002, 5.1522109E+002, 5.1538174E+002, 5.1450483E+002, 5.1332667E+002, 5.1131548E+002, 5.0715754E+002, 4.9993518E+002, 1.3866768E+002, 5.7557639E+001, 5.2589708E+002, 5.2727052E+002, 5.3513020E+002, 5.8862718E+002, 5.2162952E+002, 5.1689370E+002, 5.1065172E+002, 2.5873860E+001, 3.7858626E+001, 2.8203840E+001, 2.7727359E+001
 2.9000135E+002, 2.2333567E-003,-2.3162579E-003, 1.9188479E+000,-7.6913204E-001, 3.1358120E-005, 1.3170885E-001, 2.0288835E-001, 4.5257247E-002, 3.1493426E-003, 1.3005674E-011, 4.0403446E-013, 4.7393451E+002, 4.8596731E+002, 4.9279416E+002, 4.9459486E+002, 4.9479914E+002, 4.9380148E+002, 4.9274087E+002, 4.9077229E+002, 4.8672836E+002, 4.7756208E+002, 1.2542104E+002, 5.1697072E+001, 5.0417054E+002, 5.0644007E+002, 5.1262128E+002, 5.7181495E+002, 5.0068132E+002, 4.9609078E+002, 4.8951424E+002, 2.3742220E+001, 3.4636934E+001, 2.6012884E+001, 2.5571936E+001
 2.9500241E+002, 2.2308738E-003,-2.3044686E-003, 1.8892201E+000,-7.6477373E-001, 2.9988977E-005, 1.4122253E-001, 2.0400147E-001, 3.9629210E-002, 2.4908479E-003, 1.1386481E-011, 2.3043810E-013, 4.5954843E+002, 4.7074694E+002, 4.7724155E+002, 4.7858913E+002, 4.7885693E+002, 4.7782421E+002, 4.7672939E+002, 4.7474157E+002, 4.7043585E+002, 4.5804867E+002, 1.1688689E+002, 4.7633943E+001, 4.8818275E+002, 4.9082938E+002, 5.0157118E+002, 5.4846853E+002, 4.8471925E+002, 4.7969754E+002, 4.7315003E+002, 2.2182824E+001, 3.1731060E+001, 2.4326426E+001, 2.3881196E+001
 3.0000092E+002, 2.2369736E-003,-2.2971701E-003, 1.8612985E+000,-7.6086991E-001, 2.8620093E-005, 1.5076491E-001, 2.0510712E-001, 3.3984186E-002, 1.8367725E-003, 1.1831739E-011, 1.0217368E-013, 4.4736051E+002, 4.5802965E+002, 4.6395843E+002, 4.6513326E+002, 4.6546264E+002, 4.6462836E+002, 4.6348884E+002, 4.6135982E+002, 4.5565403E+002, 4.4227630E+002, 1.1073087E+002, 4.4729836E+001, 4.7402627E+002, 4.7724184E+002, 4.8510806E+002, 5.3596538E+002, 4.7078843E+002, 4.6568456E+002, 4.5940759E+002, 2.0939046E+001, 3.0146090E+001, 2.2868217E+001, 2.2449209E+001
 3.0500147E+002, 2.2332720E-003,-2.2952948E-003, 1.8384799E+000,-7.5383699E-001, 2.7251323E-005, 1.5524693E-001, 2.0568116E-001, 3.1332746E-002, 1.4971843E-003, 9.2712562E-012, 6.4050278E-014, 4.3610310E+002, 4.4622606E+002, 4.5216989E+002, 4.5322624E+002, 4.5344208E+002, 4.5287604E+002, 4.5178051E+002, 4.4957333E+002, 4.4344542E+002, 4.2894570E+002, 1.0597535E+002, 4.2581699E+001, 4.6136344E+002, 4.6472040E+002, 4.7329586E+002, 5.1515402E+002, 4.5865296E+002, 4.5368860E+002, 4.4744965E+002, 1.9653948E+001, 2.8877562E+001, 2.1561653E+001, 2.1204619E+001
 3.1000267E+002, 2.2340107E-003,-2.2886159E-003, 1.8196667E+000,-7.4538281E-001, 2.5882163E-005, 1.6035184E-001, 2.0608346E-001, 2.8312816E-002, 1.2591955E-003, 3.7281602E-012, 5.7372071E-014, 4.2589919E+002, 4.3542173E+002, 4.4160353E+002, 4.4262484E+002, 4.4268376E+002, 4.4223113E+002, 4.4114104E+002, 4.3882798E+002, 4.3208775E+002, 4.1551022E+002, 9.9375471E+001, 4.0189055E+001, 4.4892421E+002, 4.5026588E+002, 4.5470045E+002, 5.1400560E+002, 4.4671424E+002, 4.4313226E+002, 4.3749583E+002, 1.8399182E+001, 2.7990105E+001, 2.0378021E+001, 2.0089189E+001
 3.1500265E+002, 2.2340126E-003,-2.2867804E-003, 1.7949608E+000,-7.4543539E-001, 2.4513053E-005, 1.6360815E-001, 2.0597739E-001, 2.6386465E-002, 1.3219443E-003, 1.5174882E-012, 3.1901964E-014, 4.1649708E+002, 4.2557110E+002, 4.3168619E+002, 4.3268615E+002, 4.3272951E+002, 4.3228334E+002, 4.3126145E+002, 4.2901902E+002, 4.2055489E+002, 4.0273571E+002, 9.6160161E+001, 3.8364899E+001, 4.3771198E+002, 4.3791820E+002, 4.4029308E+002, 5.0458957E+002, 4.3604821E+002, 4.3324414E+002, 4.2710338E+002, 1.7518775E+001, 2.7485298E+001, 1.9355284E+001, 1.9086778E+001
 3.2000263E+002, 2.2227998E-003,-2.2781271E-003, 1.7705341E+000,-7.4274964E-001, 2.3144184E-005, 1.6728695E-001, 2.0626046E-001, 2.4210184E-002, 1.1544901E-003, 8.4781282E-013, 1.6820649E-014, 4.0770972E+002, 4.1635453E+002, 4.2236884E+002, 4.2329026E+002, 4.2333314E+002, 4.2299035E+002, 4.2200231E+002, 4.1980089E+002, 4.1042836E+002, 3.9253105E+002, 9.4031483E+001, 3.6734398E+001, 4.2765976E+002, 4.2709678E+002, 4.3001090E+002, 4.8761529E+002, 4.2616423E+002, 4.2371191E+002, 4.1838054E+002, 1.6533371E+001, 2.7336173E+001, 1.8338701E+001, 1.8167828E+001
 3.2500261E+002, 2.2216039E-003,-2.2834755E-003, 1.7490457E+000,-7.3908393E-001, 2.1775215E-005, 1.6912142E-001, 2.0627671E-001, 2.3124964E-002, 1.1448735E-003, 3.6085722E-013, 6.4105817E-015, 3.9936340E+002, 4.0760620E+002, 4.1369842E+002, 4.1464641E+002, 4.1463204E+002, 4.1415207E+002, 4.1302146E+002, 4.1090485E+002, 4.0042754E+002, 3.8297390E+002, 8.9669132E+001, 3.4781949E+001, 4.1708424E+002, 4.1492372E+002, 4.1700818E+002, 4.7972020E+002, 4.1632065E+002, 4.1472090E+002, 4.0980214E+002, 1.5648060E+001, 2.7311997E+001, 1.7409845E+001, 1.7311108E+001
 3.3000260E+002, 2.2183428E-003,-2.2772972E-003, 1.7273453E+000,-7.3475056E-001, 2.0406359E-005, 1.7177922E-001, 2.0655541E-001, 2.1552676E-002, 9.8000650E-004, 1.4360991E-013, 2.5993999E-015, 3.9124130E+002, 3.9917292E+002, 4.0501254E+002, 4.0591972E+002, 4.0591482E+002, 4.0551684E+002, 4.0433053E+002, 4.0110929E+002, 3.8922350E+002, 3.7328961E+002, 8.5160265E+001, 3.3293242E+001, 4.0734014E+002, 4.0339954E+002, 4.0187240E+002, 4.6889397E+002, 4.0721113E+002, 4.0580763E+002, 4.0123581E+002, 1.4841448E+001, 2.4838049E+001, 1.6510676E+001, 1.6527974E+001
 3.3500258E+002, 2.2114613E-003,-2.2741229E-003, 1.6983456E+000,-7.3768810E-001, 1.9037429E-005, 1.7456451E-001, 2.0630618E-001, 1.9904973E-002, 1.1274435E-003, 8.0377874E-014, 6.4932180E-016, 3.8311906E+002, 3.9078162E+002, 3.9620702E+002, 3.9711746E+002, 3.9727003E+002, 3.9713653E+002, 3.9559139E+002, 3.8987460E+002, 3.7936201E+002, 3.6559607E+002, 8.2965439E+001, 3.2430008E+001, 3.9766197E+002, 3.9160677E+002, 3.8616889E+002, 4.5596184E+002, 3.9852664E+002, 3.9734789E+002, 3.9169499E+002, 1.4109060E+001, 2.5104633E+001, 1.5708865E+001, 1.5781873E+001
 3.4000256E+002, 2.2063003E-003,-2.2752955E-003, 1.6748706E+000,-7.3248232E-001, 1.7668536E-005, 1.7859098E-001, 2.0625199E-001, 1.7523022E-002, 1.1595013E-003, 3.5919845E-014, 2.3166354E-016, 3.7580222E+002, 3.8323981E+002, 3.8792129E+002, 3.8881163E+002, 3.8884188E+002, 3.8833482E+002, 3.8596736E+002, 3.8040854E+002, 3.7032353E+002, 3.5512686E+002, 8.0727632E+001, 3.0813943E+001, 3.8834578E+002, 3.8210868E+002, 3.7592112E+002, 4.4772760E+002, 3.9089810E+002, 3.8908347E+002, 3.8260235E+002, 1.3325350E+001, 2.3795652E+001, 1.4953208E+001, 1.5084225E+001
 3.4500254E+002, 2.2060517E-003,-2.2803778E-003, 1.6481984E+000,-7.3255637E-001, 1.6299634E-005, 1.8037988E-001, 2.0636357E-001, 1.6464753E-002, 1.0934898E-003, 1.5054443E-014, 9.4802782E-017, 3.6813362E+002, 3.7533633E+002, 3.7964459E+002, 3.8009839E+002, 3.7957349E+002, 3.7820303E+002, 3.7541735E+002, 3.6882358E+002, 3.5853496E+002, 3.4520955E+002, 7.7466914E+001, 2.9583886E+001, 3.8055402E+002, 3.7284772E+002, 3.6499014E+002, 4.3770921E+002, 3.8340398E+002, 3.8067462E+002, 3.7117372E+002, 1.2619481E+001, 2.3038639E+001, 1.4185276E+001, 1.4420825E+001
 3.5000000E+002, 2.2015303E-003,-2.2793893E-003, 1.6135076E+000,-7.3569051E-001, 1.4930987E-005, 1.7884050E-001, 2.0614148E-001, 1.7375411E-002, 1.2248720E-003, 8.8547279E-015, 2.3688070E-017, 3.6013552E+002, 3.6739470E+002, 3.7062044E+002, 3.7120300E+002, 3.7046573E+002, 3.6855047E+002, 3.6484404E+002, 3.5834430E+002, 3.4890792E+002, 3.3616537E+002, 7.4095511E+001, 2.8331645E+001, 3.7571544E+002, 3.6345879E+002, 3.5375762E+002, 4.1598869E+002, 3.7623113E+002, 3.7193135E+002, 3.5956649E+002, 1.1932565E+001, 2.1039460E+001, 1.3507416E+001, 1.3793284E+001
