s,kg/s,kg/s,Pa,Pa,kg/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2
 1.9000225E+002, 3.1256019E-003,-2.3034159E-003, 2.4362373E+000,-4.6052777E-001, 2.3549840E-004, 5.3277192E-005, 2.0299287E-003, 5.8320456E-002, 5.4564230E-002, 5.6379906E-002, 5.2091874E-002, 9.8190178E-013, 5.2407596E+002, 5.2333900E+002, 5.3396421E+002, 5.4634514E+002, 5.5310893E+002, 5.6299296E+002, 5.8492565E+002, 6.3846007E+002, 7.9671108E+002, 7.3724040E+002,-1.1389645E-012, 4.7621296E+002, 4.8680832E+002, 4.7848627E+002, 4.4214930E+002, 5.0949407E+002, 4.8504838E+002, 4.7823835E+002, 2.0028059E+001, 2.2863429E+001, 2.5706254E+001, 2.8017618E+001
 1.9500202E+002, 3.1159064E-003,-2.3499045E-003, 2.4473797E+000,-4.7468053E-001, 2.2854735E-004, 3.7002687E-005, 4.8609419E-003, 6.0227693E-002, 5.4275731E-002, 5.5090242E-002, 5.1398584E-002, 6.1096003E-013, 5.2395194E+002, 5.2621992E+002, 5.3268071E+002, 5.4392673E+002, 5.5402186E+002, 5.6763270E+002, 5.9761100E+002, 6.6717292E+002, 8.5406275E+002, 7.7685187E+002,-5.9193649E-013, 4.8415430E+002, 4.9019227E+002, 4.8213877E+002, 4.4632258E+002, 5.1208195E+002, 4.8959636E+002, 4.8187041E+002, 2.0570446E+001, 2.3269936E+001, 2.6317286E+001, 2.8593551E+001
 2.0000201E+002, 3.1093733E-003,-2.3557291E-003, 2.4515852E+000,-4.7717975E-001, 2.2159639E-004, 2.6865744E-005, 5.8721323E-003, 6.0915203E-002, 5.4490400E-002, 5.4602794E-002, 5.0424947E-002,-8.0113311E-013, 5.3896371E+002, 5.4294439E+002, 5.5585738E+002, 5.6472594E+002, 5.7667373E+002, 5.9558173E+002, 6.3009607E+002, 7.0751786E+002, 8.7652431E+002, 7.7065781E+002,-1.1851298E-012, 4.8587536E+002, 4.9488378E+002, 4.8707435E+002, 4.4777080E+002, 5.2022179E+002, 4.9486746E+002, 4.8749873E+002, 2.1251401E+001, 2.3682785E+001, 2.6893224E+001, 2.9469563E+001
 2.0500018E+002, 3.0913709E-003,-2.3484889E-003, 2.4485845E+000,-4.9262612E-001, 2.1464639E-004, 1.9275377E-005, 5.4452541E-003, 6.1977461E-002, 5.6013790E-002, 5.3832848E-002, 4.9744689E-002,-1.3671248E-012, 5.4998580E+002, 5.5789649E+002, 5.6801843E+002, 5.7613712E+002, 5.8998407E+002, 6.1607854E+002, 6.6685608E+002, 7.6141686E+002, 9.0466860E+002, 7.5116893E+002,-1.5894164E-012, 4.8583660E+002, 4.9850842E+002, 4.9128740E+002, 4.5421467E+002, 5.2493233E+002, 4.9926101E+002, 4.9224908E+002, 2.1711854E+001, 2.4492138E+001, 2.7411406E+001, 2.9941447E+001
 2.1000112E+002, 3.0847300E-003,-2.3490389E-003, 2.4905470E+000,-4.8266678E-001, 2.0769577E-004, 1.9463241E-005, 2.0209437E-003, 6.2770819E-002, 5.9311260E-002, 5.3068852E-002, 4.8796099E-002,-5.0426440E-013, 5.4512678E+002, 5.5023780E+002, 5.6036138E+002, 5.6898537E+002, 5.7976283E+002, 5.9865638E+002, 6.3345062E+002, 7.0500120E+002, 8.8136087E+002, 7.9719283E+002,-6.3244508E-013, 4.9231662E+002, 5.0363060E+002, 4.9521416E+002, 4.6074029E+002, 5.2896325E+002, 5.0343445E+002, 4.9566159E+002, 2.2043779E+001, 2.4965381E+001, 2.7971203E+001, 3.0491253E+001
 2.1500290E+002, 3.0550393E-003,-2.3571528E-003, 2.4118849E+000,-4.9596357E-001, 1.8172250E-004, 1.5087236E-005, 2.3084346E-002, 6.4810193E-002, 5.3890360E-002, 5.1489059E-002, 4.4279786E-002,-1.6560409E-013, 5.4126397E+002, 5.4098590E+002, 5.5069882E+002, 5.6831160E+002, 5.7677826E+002, 5.9436713E+002, 6.3207232E+002, 7.1600624E+002, 8.9708525E+002, 8.1360947E+002, 1.0347253E-012, 4.9806488E+002, 5.0767966E+002, 4.9984824E+002, 4.6602366E+002, 5.2858100E+002, 5.0812677E+002, 5.0029397E+002, 2.2820528E+001, 2.5672751E+001, 2.8601028E+001, 3.0922652E+001
 2.2000083E+002, 3.0274793E-003,-2.3528110E-003, 2.4359491E+000,-5.4237002E-001, 1.3677833E-004, 8.2270240E-006, 1.3889839E-002, 6.8339094E-002, 5.9815621E-002, 4.8686984E-002, 4.4272921E-002,-3.5769142E-013, 5.5472064E+002, 5.5905151E+002, 5.6549411E+002, 5.7763085E+002, 5.8462072E+002, 5.9989377E+002, 6.3622710E+002, 7.2474700E+002, 8.6634310E+002, 8.1373407E+002, 9.5154150E-013, 4.9769877E+002, 5.1178538E+002, 5.0404459E+002, 4.6933631E+002, 5.3709212E+002, 5.1453072E+002, 5.0679500E+002, 2.3747829E+001, 2.6165707E+001, 2.9354537E+001, 3.1967764E+001
 2.2500231E+002, 2.9506034E-003,-2.4154998E-003, 2.4495826E+000,-6.0324615E-001, 9.1836438E-005, 2.8064649E-006, 6.0333428E-002, 7.3120373E-002, 5.1441454E-002, 4.4875461E-002, 2.9730393E-002,-1.0574124E-012, 5.4898329E+002, 5.5054240E+002, 5.5556840E+002, 5.7281388E+002, 5.8454751E+002, 5.9983746E+002, 6.3486043E+002, 7.0271167E+002, 8.4884595E+002, 8.1686201E+002,-3.5488480E-014, 5.0667949E+002, 5.1786928E+002, 5.0965271E+002, 4.7529187E+002, 5.4153054E+002, 5.2324462E+002, 5.1492704E+002, 2.5396988E+001, 2.7257203E+001, 3.0554503E+001, 3.3229520E+001
 2.3000216E+002, 2.9045207E-003,-2.4559757E-003, 2.4204914E+000,-6.3788196E-001, 5.9183097E-005, 5.2265862E-007, 1.2530706E-001, 8.1105914E-002, 4.2103192E-002, 3.8362758E-002, 6.1761174E-003,-1.2862325E-012, 5.6904651E+002, 5.6891423E+002, 5.8495327E+002, 6.0779961E+002, 6.2609398E+002, 6.4894410E+002, 6.9024938E+002, 7.6067870E+002, 8.0933448E+002, 7.3529149E+002,-6.3405413E-013, 5.1013239E+002, 5.2411894E+002, 5.1691792E+002, 4.8374276E+002, 5.5325615E+002, 5.3256051E+002, 5.2541872E+002, 2.8204541E+001, 2.8578218E+001, 3.1995208E+001, 3.5057546E+001
 2.3500207E+002, 2.8566100E-003,-2.6035318E-003, 2.4314661E+000,-6.6577031E-001, 5.1830229E-005, 6.4809932E-007, 1.3151645E-001, 8.9850491E-002, 4.2331885E-002, 3.0880139E-002, 2.8698578E-003,-9.1464586E-013, 5.8461196E+002, 5.8762303E+002, 6.0662183E+002, 6.2584190E+002, 6.4755981E+002, 6.7913795E+002, 7.1515543E+002, 7.3605859E+002, 7.4055419E+002, 7.0195420E+002, 4.7574540E-013, 5.1498723E+002, 5.3272695E+002, 5.2642209E+002, 4.9498411E+002, 5.6602118E+002, 5.4366626E+002, 5.3766640E+002, 3.1155204E+001, 3.0065578E+001, 3.3500588E+001, 3.6332479E+001
 2.4000197E+002, 2.7913094E-003,-2.5226580E-003, 2.4695561E+000,-6.6870957E-001, 4.5238615E-005, 1.2005843E-006, 1.3738983E-001, 9.9952657E-002, 4.0635695E-002, 2.1848543E-002, 1.2062983E-003, 3.7312657E-013, 6.0559778E+002, 6.1008053E+002, 6.2871817E+002, 6.5074985E+002, 6.6861951E+002, 6.8733525E+002, 7.1133209E+002, 7.2790892E+002, 7.1600624E+002, 6.5768979E+002, 1.6297372E-012, 5.2382887E+002, 5.4512573E+002, 5.3730644E+002, 5.0344622E+002, 5.8228985E+002, 5.5153272E+002, 5.4641306E+002, 3.3223119E+001, 3.1265769E+001, 3.4814770E+001, 3.7759108E+001
 2.4500101E+002, 2.7092962E-003,-2.5028201E-003, 2.5222379E+000,-6.3046182E-001, 3.8647618E-005, 5.3621003E-005, 1.5153205E-001, 1.1017686E-001, 3.3387853E-002, 1.2330408E-002, 1.3556537E-004, 1.1286917E-012, 6.1803401E+002, 6.1535900E+002, 6.3053284E+002, 6.5208213E+002, 6.7022794E+002, 6.8400710E+002, 7.0012956E+002, 7.1232748E+002, 6.8331508E+002, 5.9875317E+002, 1.8325394E-012, 5.3979256E+002, 5.5805460E+002, 5.4870922E+002, 5.1322570E+002, 6.0419573E+002, 5.5723856E+002, 5.5239788E+002, 3.6195372E+001, 3.2759970E+001, 3.6087752E+001, 3.8974508E+001
 2.5000049E+002, 2.6061769E-003,-2.9155643E-003, 2.1917225E+000,-7.8056914E-001, 3.2056594E-005, 8.6009994E-003, 1.2600425E-001, 1.1735745E-001, 4.8619462E-002, 6.9862637E-004, 1.2045360E-005, 7.2463087E-013, 6.2197403E+002, 6.1673027E+002, 6.1511866E+002, 6.1996754E+002, 6.2492153E+002, 6.3059587E+002, 6.3479437E+002, 6.3162390E+002, 6.1279257E+002, 5.5796116E+002, 2.0297602E-012, 5.6397508E+002, 5.8451452E+002, 5.6445577E+002, 5.1559692E+002, 6.2803708E+002, 5.7730972E+002, 6.0252142E+002, 4.6898439E+001, 3.2960734E+001, 3.5651119E+001, 3.7209483E+001
 2.5500239E+002, 2.7403990E-003,-2.8260681E-003, 2.0458970E+000,-6.9870443E-001, 2.8763785E-005, 5.4537277E-002, 1.4880487E-001, 9.0908348E-002, 3.5143525E-002, 1.5083185E-006, 1.6625541E-007, 1.4707897E-012, 5.6338930E+002, 5.6372861E+002, 5.6148964E+002, 5.5976625E+002, 5.5718422E+002, 5.5543912E+002, 5.5209950E+002, 5.4442679E+002, 5.3335877E+002, 4.8133008E+002, 9.8723735E-013, 5.6735257E+002, 5.8623369E+002, 5.3857062E+002, 4.6178976E+002, 5.8381725E+002, 5.5706296E+002, 5.5992587E+002, 4.7954252E+001, 2.9956904E+001, 3.1901740E+001, 2.9903823E+001
 2.6000004E+002, 2.7831719E-003,-2.7434901E-003, 2.0452028E+000,-6.5337593E-001, 2.8763785E-005, 8.2281805E-002, 1.4965470E-001, 7.4496562E-002, 3.4640934E-002, 4.0569668E-007, 2.2269993E-008, 2.6195231E-012, 5.2264875E+002, 5.2270309E+002, 5.2008648E+002, 5.1769502E+002, 5.1563562E+002, 5.1390683E+002, 5.1098541E+002, 5.0750652E+002, 5.0286957E+002, 4.5289418E+002, 3.6002203E-013, 5.7005835E+002, 5.8429973E+002, 5.0382553E+002, 4.2754757E+002, 5.5184287E+002, 5.1561917E+002, 5.1260791E+002, 4.8427578E+001, 2.8076618E+001, 2.9731142E+001, 2.7551344E+001
 2.6500027E+002, 2.7922411E-003,-2.7450717E-003, 2.0189192E+000,-6.5748811E-001, 2.8763785E-005, 9.6909076E-002, 1.5829776E-001, 6.5843876E-002, 2.9527953E-002, 1.8967283E-010, 4.5214414E-011, 1.1916396E-012, 5.0851456E+002, 5.0609894E+002, 5.0342634E+002, 5.0014241E+002, 4.9777571E+002, 4.9546715E+002, 4.9340313E+002, 4.9089777E+002, 4.8686713E+002, 4.3664752E+002, 1.0023050E-012, 5.6628401E+002, 5.7654124E+002, 4.8536636E+002, 4.1130368E+002, 5.3988916E+002, 4.9807084E+002, 4.9428169E+002, 4.7006922E+001, 2.6905258E+001, 2.8477940E+001, 2.6236972E+001
 2.7000187E+002, 2.8050457E-003,-2.7421479E-003, 2.0034679E+000,-6.4767119E-001, 2.8763785E-005, 1.0232181E-001, 1.6328838E-001, 6.2641844E-002, 2.6575635E-002, 9.8207211E-010, 9.6775383E-014, 1.4874779E-013, 5.0359731E+002, 4.9968089E+002, 4.9617745E+002, 4.9183850E+002, 4.8819874E+002, 4.8467555E+002, 4.8207179E+002, 4.7934255E+002, 4.7557626E+002, 4.1958093E+002, 1.4262821E-012, 5.5983068E+002, 5.7043662E+002, 4.7969256E+002, 3.9940533E+002, 5.3525999E+002, 4.8989538E+002, 4.8442383E+002, 4.6080315E+001, 2.6078962E+001, 2.7844517E+001, 2.5304713E+001
 2.7500218E+002, 2.8222528E-003,-2.7256983E-003, 1.9935145E+000,-6.4378197E-001, 2.8763785E-005, 1.1009544E-001, 1.6623870E-001, 5.8043173E-002, 2.4830300E-002, 2.3002378E-010, 1.8218363E-013,-1.0815910E-012, 4.9540604E+002, 4.9112413E+002, 4.8824615E+002, 4.8445417E+002, 4.8117134E+002, 4.7867039E+002, 4.7653926E+002, 4.7202498E+002, 4.6724045E+002, 4.0868753E+002, 1.0215106E-012, 5.5281070E+002, 5.5752430E+002, 4.7396816E+002, 3.8981731E+002, 5.2409930E+002, 4.8131404E+002, 4.7641072E+002, 4.5282501E+001, 2.4841818E+001, 2.6125348E+001, 2.4481053E+001
 2.8000211E+002, 2.8163171E-003,-2.7426017E-003, 1.9821882E+000,-6.5072779E-001, 2.8763785E-005, 1.1094626E-001, 1.6357360E-001, 5.7539846E-002, 2.6406902E-002, 6.6814678E-011, 3.2088925E-013,-1.8681563E-012, 4.8959865E+002, 4.8501617E+002, 4.8176537E+002, 4.7857122E+002, 4.7568847E+002, 4.7246990E+002, 4.7022342E+002, 4.6599335E+002, 4.6132615E+002, 4.1268363E+002, 7.0753326E-013, 5.4850761E+002, 5.4869849E+002, 4.6672224E+002, 3.8356202E+002, 5.1881192E+002, 4.7620300E+002, 4.7126134E+002, 4.4467736E+001, 2.4476138E+001, 2.5720441E+001, 2.3889676E+001
 2.8500156E+002, 2.8231367E-003,-2.7333535E-003, 1.9771378E+000,-6.4670586E-001, 2.8763785E-005, 1.1084541E-001, 1.6478994E-001, 5.7599510E-002, 2.5687351E-002, 1.1350861E-010, 2.6575465E-013,-2.3904402E-012, 4.8697111E+002, 4.7873868E+002, 4.7660377E+002, 4.7455323E+002, 4.7157058E+002, 4.6782482E+002, 4.6402547E+002, 4.5912878E+002, 4.5427364E+002, 4.0383907E+002, 5.5714068E-013, 5.4419835E+002, 5.5476578E+002, 4.6230401E+002, 3.7945209E+002, 5.1782314E+002, 4.7053880E+002, 4.6559826E+002, 4.4439099E+001, 2.4019883E+001, 2.5416422E+001, 2.3343651E+001
 2.9000080E+002, 2.8285983E-003,-2.7305899E-003, 1.9774690E+000,-6.4384996E-001, 2.8763785E-005, 1.1237015E-001, 1.6705546E-001, 5.6697512E-002, 2.4347128E-002, 1.8444857E-009, 4.1474226E-013,-1.9468683E-012, 4.8192260E+002, 4.7663695E+002, 4.7341145E+002, 4.6984344E+002, 4.6690125E+002, 4.6392954E+002, 4.6047520E+002, 4.5581081E+002, 4.5152589E+002, 4.0582836E+002, 2.9095413E-013, 5.3235422E+002, 5.4607400E+002, 4.6227023E+002, 3.7425258E+002, 5.1353876E+002, 4.6734919E+002, 4.6309350E+002, 4.4065313E+001, 2.3364647E+001, 2.4466799E+001, 2.3133314E+001
 2.9500338E+002, 2.8277249E-003,-2.7326912E-003, 1.9548688E+000,-6.4699641E-001, 2.8763785E-005, 1.1304901E-001, 1.6577532E-001, 5.6295915E-002, 2.5104423E-002, 6.2837838E-010, 2.0448555E-013,-2.3195860E-012, 4.7693603E+002, 4.7272479E+002, 4.6863726E+002, 4.6599760E+002, 4.6360876E+002, 4.6084622E+002, 4.5730059E+002, 4.5301338E+002, 4.4784788E+002, 3.9787084E+002, 8.8328220E-013, 5.3552031E+002, 5.3601998E+002, 4.5515482E+002, 3.7177877E+002, 5.1286724E+002, 4.6369008E+002, 4.5845422E+002, 4.4381334E+001, 2.3229857E+001, 2.4525172E+001, 2.2734311E+001
 3.0000000E+002, 2.8302355E-003,-2.7443393E-003, 1.9460517E+000,-6.5023812E-001, 2.8763785E-005, 1.1360175E-001, 1.6405935E-001, 5.5968932E-002, 2.6119546E-002, 1.1850287E-010, 2.7762365E-013,-1.2151662E-012, 4.7428093E+002, 4.6820732E+002, 4.6481581E+002, 4.6217360E+002, 4.5838898E+002, 4.5476403E+002, 4.5207969E+002, 4.4874983E+002, 4.4309919E+002, 3.8749145E+002, 1.4834204E-012, 5.3652252E+002, 5.3379144E+002, 4.5133845E+002, 3.6656709E+002, 5.0830904E+002, 4.6029347E+002, 4.5487575E+002, 4.3926657E+001, 2.2672103E+001, 2.3757343E+001, 2.2426713E+001
