s,kg/s,kg/s,Pa,Pa,kg/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2
 1.9000131E+002, 2.2350216E-003,-2.0215472E-003, 2.1168256E+000,-6.2442635E-001, 2.0573611E-004, 1.0873811E-004, 1.0168479E-001, 9.7789249E-002, 5.2593460E-002, 2.3717105E-002, 9.7805399E-003, 4.8265446E+002, 4.9781754E+002, 4.9048716E+002, 4.8938057E+002, 4.8640525E+002, 4.8310034E+002, 4.7869524E+002, 4.7301521E+002, 4.6295028E+002, 4.5359062E+002, 1.9854214E+002, 6.0934680E+001, 5.4966749E+002, 5.2847928E+002, 4.8856749E+002, 4.7845758E+002, 5.4562004E+002, 4.9542458E+002, 4.8417953E+002, 3.2360642E+001, 2.8747270E+001, 2.8343170E+001, 2.9520821E+001
 1.9500107E+002, 2.2146920E-003,-1.9809447E-003, 2.1185580E+000,-6.2659165E-001, 2.0679926E-004, 8.6826300E-005, 9.6768186E-002, 9.7243652E-002, 5.4612556E-002, 2.4159880E-002, 1.0619529E-002, 4.8819360E+002, 5.0316580E+002, 4.9733769E+002, 4.9494870E+002, 4.9165414E+002, 4.8896974E+002, 4.8561732E+002, 4.7964117E+002, 4.7033047E+002, 4.5870165E+002, 2.1826835E+002, 6.4555440E+001, 5.4919971E+002, 5.2288979E+002, 4.9016737E+002, 4.7847690E+002, 5.4676788E+002, 5.0087044E+002, 4.8977189E+002, 3.3011198E+001, 2.9400509E+001, 2.8943252E+001, 2.9860910E+001
 2.0000033E+002, 2.2412592E-003,-1.9666636E-003, 2.1484360E+000,-6.0261807E-001, 2.0786241E-004, 8.4894690E-005, 9.4146474E-002, 9.7392614E-002, 5.6241636E-002, 2.4031356E-002, 1.0548010E-002, 4.8721896E+002, 5.0201928E+002, 4.9860267E+002, 4.9792131E+002, 4.9403893E+002, 4.9180815E+002, 4.8755874E+002, 4.8170799E+002, 4.7340283E+002, 4.6381497E+002, 2.3166386E+002, 7.4133479E+001, 5.6009779E+002, 5.2948393E+002, 5.0284627E+002, 4.8093482E+002, 5.4498663E+002, 5.0573395E+002, 4.9409834E+002, 3.3348279E+001, 2.9466242E+001, 2.9257460E+001, 3.0213412E+001
 2.0500279E+002, 2.1718292E-003,-1.9709656E-003, 2.0686356E+000,-6.8882422E-001, 2.0892586E-004, 7.8250628E-005, 9.3565159E-002, 9.6952867E-002, 5.6099023E-002, 2.4414683E-002, 1.1011639E-002, 4.8959153E+002, 5.0495880E+002, 5.0077840E+002, 4.9928431E+002, 4.9649333E+002, 4.9411677E+002, 4.9072430E+002, 4.8612866E+002, 4.7748041E+002, 4.6972822E+002, 2.4491326E+002, 9.2337341E+001, 5.4719314E+002, 5.3275954E+002, 5.2207274E+002, 4.8728391E+002, 5.4895420E+002, 5.0972148E+002, 4.9751131E+002, 3.4120956E+001, 3.1140715E+001, 3.1110926E+001, 3.0897382E+001
 2.1000080E+002, 2.2753023E-003,-1.9805718E-003, 2.2220369E+000,-5.5896174E-001, 2.0998911E-004, 7.2280085E-005, 9.1907917E-002, 9.7013621E-002, 5.8570534E-002, 2.4399618E-002, 9.6351104E-003, 4.9413102E+002, 5.0916068E+002, 5.0465294E+002, 5.0296334E+002, 5.0212471E+002, 4.9973902E+002, 4.9706371E+002, 4.9193130E+002, 4.8269690E+002, 4.7414994E+002, 2.4310601E+002, 9.2905167E+001, 5.4126004E+002, 5.3205101E+002, 5.0763187E+002, 4.8870200E+002, 5.5218599E+002, 5.1292631E+002, 5.0104076E+002, 3.4228681E+001, 2.9340639E+001, 2.9605172E+001, 3.1367559E+001
 2.1500255E+002, 2.2658603E-003,-2.0122922E-003, 2.1888760E+000,-5.8959547E-001, 2.1105228E-004, 4.3388867E-005, 9.4369853E-002, 9.6608256E-002, 5.6970228E-002, 2.4790854E-002, 9.7733547E-003, 4.9761417E+002, 5.1322810E+002, 5.0764852E+002, 5.0598074E+002, 5.0485573E+002, 5.0259701E+002, 4.9993997E+002, 4.9568078E+002, 4.8571763E+002, 4.7747253E+002, 2.2184484E+002, 7.1155286E+001, 5.5705855E+002, 5.3065244E+002, 5.0137712E+002, 4.9020420E+002, 5.5439372E+002, 5.1477612E+002, 5.0403638E+002, 3.5440701E+001, 3.0378144E+001, 3.0795198E+001, 3.1904024E+001
 2.2000099E+002, 2.2962839E-003,-1.9939407E-003, 2.2417078E+000,-5.4346424E-001, 2.1211549E-004, 3.9749543E-005, 1.0347167E-001, 9.7260779E-002, 5.3115284E-002, 2.4192030E-002, 8.3580012E-003, 5.0066612E+002, 5.1666145E+002, 5.1036624E+002, 5.0941791E+002, 5.0799160E+002, 5.0577206E+002, 5.0230200E+002, 4.9738477E+002, 4.8915470E+002, 4.8193759E+002, 2.0136288E+002, 5.9953876E+001, 5.6600002E+002, 5.3544723E+002, 5.0248475E+002, 4.9426934E+002, 5.6212808E+002, 5.1705477E+002, 5.0877117E+002, 3.7392463E+001, 3.0831702E+001, 3.1220728E+001, 3.2652999E+001
 2.2500190E+002, 2.2637077E-003,-2.0513686E-003, 2.1923473E+000,-6.0216069E-001, 2.0825618E-004, 3.1437084E-005, 9.8908848E-002, 9.6889211E-002, 5.4878045E-002, 2.4495743E-002, 9.2213842E-003, 5.0325094E+002, 5.1874380E+002, 5.1432531E+002, 5.1391789E+002, 5.1155025E+002, 5.0893762E+002, 5.0598146E+002, 5.0179808E+002, 4.9481509E+002, 4.8615489E+002, 2.0359955E+002, 6.0173085E+001, 5.6762290E+002, 5.5550008E+002, 5.2111500E+002, 5.0211154E+002, 5.6289696E+002, 5.2312809E+002, 5.1204066E+002, 3.7252176E+001, 3.2330818E+001, 3.2604321E+001, 3.3073463E+001
 2.3000015E+002, 2.2296718E-003,-2.0013919E-003, 2.1932803E+000,-6.1394060E-001, 1.9948533E-004, 1.7570910E-005, 1.0940540E-001, 9.7557897E-002, 4.9959145E-002, 2.3904587E-002, 8.0310498E-003, 5.1186207E+002, 5.2830320E+002, 5.2215286E+002, 5.2006070E+002, 5.1661137E+002, 5.1449433E+002, 5.1149564E+002, 5.0744269E+002, 4.9995394E+002, 4.9147994E+002, 2.2472940E+002, 7.9116208E+001, 5.5949378E+002, 5.5160967E+002, 5.1461787E+002, 5.0304220E+002, 5.7045046E+002, 5.2841188E+002, 5.1726423E+002, 3.8080566E+001, 3.2322305E+001, 3.2953935E+001, 3.4129646E+001
 2.3500222E+002, 2.2035007E-003,-1.9286706E-003, 2.1437535E+000,-6.5006257E-001, 1.9071317E-004, 1.8702203E-005, 9.5069592E-002, 9.7426243E-002, 5.5189400E-002, 2.4032741E-002, 1.1059142E-002, 5.1105088E+002, 5.2714181E+002, 5.2295743E+002, 5.2120760E+002, 5.1933970E+002, 5.1774675E+002, 5.1516379E+002, 5.1095205E+002, 5.0339252E+002, 4.9816271E+002, 2.5107926E+002, 1.0374824E+002, 5.6316984E+002, 5.5957708E+002, 5.3443858E+002, 5.1144565E+002, 5.6934095E+002, 5.3147811E+002, 5.2049780E+002, 3.7584653E+001, 3.4604313E+001, 3.3862770E+001, 3.3766441E+001
 2.4000231E+002, 2.2139614E-003,-1.9971312E-003, 2.1884666E+000,-6.1771068E-001, 1.8193993E-004, 1.2031579E-005, 1.0014429E-001, 9.7686730E-002, 5.3739832E-002, 2.3840770E-002, 9.6052637E-003, 5.1409127E+002, 5.3027479E+002, 5.2561142E+002, 5.2416876E+002, 5.2336730E+002, 5.2165065E+002, 5.1881109E+002, 5.1509586E+002, 5.0634546E+002, 4.9832615E+002, 2.6956773E+002, 9.4837270E+001, 5.6919071E+002, 5.5540713E+002, 5.3137052E+002, 5.1436414E+002, 5.6802862E+002, 5.3218522E+002, 5.2302877E+002, 3.8165810E+001, 3.4148270E+001, 3.4213500E+001, 3.4179271E+001
 2.4500164E+002, 2.2637231E-003,-2.0295762E-003, 2.2165305E+000,-6.0582185E-001, 1.7316820E-004, 1.2869268E-005, 9.1779996E-002, 9.9438016E-002, 5.8956292E-002, 2.2242283E-002, 9.3932905E-003, 5.1728659E+002, 5.3319434E+002, 5.2945800E+002, 5.2889700E+002, 5.2753818E+002, 5.2449107E+002, 5.2161842E+002, 5.1695444E+002, 5.0861535E+002, 4.9985274E+002, 2.4933879E+002, 7.6075134E+001, 5.9110054E+002, 5.6042176E+002, 5.3343825E+002, 5.1746470E+002, 5.7790072E+002, 5.3420709E+002, 5.2618674E+002, 3.9167086E+001, 3.4016082E+001, 3.3775340E+001, 3.4992349E+001
 2.5000092E+002, 2.2675588E-003,-1.9874604E-003, 2.2812977E+000,-5.5407040E-001, 1.6439840E-004, 6.8173065E-006, 1.0799872E-001, 1.0206866E-001, 5.1991916E-002, 1.9864028E-002, 6.8906427E-003, 5.2485962E+002, 5.4103659E+002, 5.3731007E+002, 5.3664190E+002, 5.3442429E+002, 5.3143142E+002, 5.2820064E+002, 5.2245993E+002, 5.1279001E+002, 5.0302675E+002, 2.3305944E+002, 6.8130674E+001, 5.9880510E+002, 5.5786983E+002, 5.3203820E+002, 5.2200342E+002, 5.8555370E+002, 5.4017381E+002, 5.3007506E+002, 4.0394056E+001, 3.4483951E+001, 3.4406322E+001, 3.6249911E+001
 2.5500198E+002, 2.2273770E-003,-2.0750466E-003, 2.2083861E+000,-6.3220418E-001, 1.5562593E-004, 8.2930628E-006, 9.6531669E-002, 1.0315251E-001, 5.7663185E-002, 1.8877171E-002, 7.9304674E-003, 5.2992786E+002, 5.4700296E+002, 5.4147381E+002, 5.4081238E+002, 5.3846669E+002, 5.3579153E+002, 5.3204086E+002, 5.2633163E+002, 5.1735187E+002, 5.0668954E+002, 2.0300492E+002, 6.5869961E+001, 6.1686687E+002, 5.7697989E+002, 5.5736465E+002, 5.2895053E+002, 5.9434346E+002, 5.4370262E+002, 5.3405941E+002, 3.9476136E+001, 3.6685777E+001, 3.6472577E+001, 3.6531835E+001
 2.6000052E+002, 2.2633664E-003,-2.0435253E-003, 2.2532747E+000,-6.0433961E-001, 1.4685500E-004, 3.2751282E-006, 1.1886233E-001, 1.0624710E-001, 4.7004462E-002, 1.6021935E-002, 5.5219300E-003, 5.3865261E+002, 5.5710912E+002, 5.4897146E+002, 5.4763772E+002, 5.4675244E+002, 5.4275795E+002, 5.3750172E+002, 5.3079474E+002, 5.2084530E+002, 5.1132879E+002, 1.9309260E+002, 6.2618014E+001, 6.2547308E+002, 5.8614650E+002, 5.5420283E+002, 5.3495919E+002, 6.1264899E+002, 5.4637565E+002, 5.3606338E+002, 4.0925073E+001, 3.7534113E+001, 3.6616447E+001, 3.7950493E+001
 2.6500006E+002, 2.2090778E-003,-2.1092511E-003, 2.1963204E+000,-6.7794638E-001, 1.1587633E-004, 2.1069248E-005, 1.1787229E-001, 1.0947726E-001, 4.7984096E-002, 1.2999150E-002, 5.1629970E-003, 5.4500323E+002, 5.6373008E+002, 5.5761242E+002, 5.5497362E+002, 5.5376743E+002, 5.5002758E+002, 5.4550139E+002, 5.3771556E+002, 5.2682646E+002, 5.1643654E+002, 1.9658104E+002, 6.2231819E+001, 6.4535943E+002, 6.0780568E+002, 6.0459741E+002, 5.4899650E+002, 6.2472017E+002, 5.5391671E+002, 5.4074860E+002, 3.9514152E+001, 3.9816301E+001, 3.9784010E+001, 3.8721822E+001
 2.7000263E+002, 2.1529901E-003,-2.2271927E-003, 2.1057847E+000,-7.7937909E-001, 6.2703569E-005, 4.7766996E-003, 1.4279149E-001, 1.1560679E-001, 3.6036775E-002, 4.5411068E-003, 2.5414766E-003, 5.7175536E+002, 5.8918829E+002, 5.7860278E+002, 5.7515364E+002, 5.7101849E+002, 5.6471235E+002, 5.5639297E+002, 5.4749450E+002, 5.3586573E+002, 5.2368492E+002, 2.0216059E+002, 6.4813274E+001, 6.5954825E+002, 6.7101789E+002, 6.8933704E+002, 6.4203397E+002, 6.4276501E+002, 5.5932919E+002, 5.4561657E+002, 3.5981057E+001, 4.4134951E+001, 4.1856251E+001, 3.8170287E+001
 2.7500045E+002, 2.0951466E-003,-2.6971814E-003, 1.7353514E+000,-1.0187450E+000, 3.5465125E-005, 3.9372463E-002, 1.9629621E-001, 9.9112187E-002, 7.0353428E-003, 7.3977393E-004, 1.3202704E-005, 5.2927181E+002, 5.4564506E+002, 5.4708391E+002, 5.4520275E+002, 5.4299407E+002, 5.3935118E+002, 5.3423510E+002, 5.2775573E+002, 5.2032072E+002, 5.1050763E+002, 1.4882314E+002, 5.2349414E+001, 5.8111682E+002, 5.9199259E+002, 6.0314642E+002, 6.4785907E+002, 5.7720002E+002, 5.3967814E+002, 5.2689086E+002, 2.4591300E+001, 3.4703443E+001, 2.8696291E+001, 2.8045697E+001
 2.8000244E+002, 2.2632513E-003,-2.4084465E-003, 1.8401680E+000,-8.1541365E-001, 3.4095770E-005, 8.4568043E-002, 1.9615099E-001, 7.2890194E-002, 7.1329825E-003, 2.4438185E-004, 1.9209584E-006, 4.6690782E+002, 4.8046518E+002, 4.8924755E+002, 4.9034718E+002, 4.8940810E+002, 4.8837808E+002, 4.8648077E+002, 4.8344351E+002, 4.7914419E+002, 4.7319859E+002, 1.1841465E+002, 4.4345475E+001, 5.1048107E+002, 5.1317730E+002, 5.2364161E+002, 6.1371526E+002, 5.0217108E+002, 4.9250180E+002, 4.8307271E+002, 2.1597017E+001, 3.2270384E+001, 2.5021795E+001, 2.3870017E+001
 2.8500178E+002, 2.2755292E-003,-2.3669570E-003, 1.8250393E+000,-7.9276337E-001, 3.2726731E-005, 1.1456924E-001, 1.9726152E-001, 5.5396546E-002, 6.4780015E-003, 3.9565371E-008, 2.1158815E-008, 4.4302087E+002, 4.5438426E+002, 4.6080202E+002, 4.6188989E+002, 4.6072835E+002, 4.5980752E+002, 4.5841554E+002, 4.5605404E+002, 4.5231973E+002, 4.4753904E+002, 1.0385315E+002, 3.9470864E+001, 4.7975783E+002, 4.8212250E+002, 4.9445545E+002, 5.7998599E+002, 4.7195269E+002, 4.6315291E+002, 4.5686243E+002, 2.0182518E+001, 3.0502605E+001, 2.2210724E+001, 2.1667241E+001
 2.9000113E+002, 2.2817728E-003,-2.3639362E-003, 1.7953692E+000,-7.8505532E-001, 3.1357950E-005, 1.2954265E-001, 2.0160190E-001, 4.6538716E-002, 3.9103721E-003, 1.2568326E-011, 6.7313150E-013, 4.2822493E+002, 4.3836341E+002, 4.4322209E+002, 4.4404469E+002, 4.4363911E+002, 4.4289336E+002, 4.4180406E+002, 4.3989576E+002, 4.3656439E+002, 4.3136412E+002, 9.5379296E+001, 3.6139415E+001, 4.5879604E+002, 4.6265304E+002, 4.7123711E+002, 5.4107968E+002, 4.5346126E+002, 4.4493577E+002, 4.3822671E+002, 1.8981931E+001, 2.8221946E+001, 2.0579632E+001, 2.0075114E+001
 2.9500047E+002, 2.2810256E-003,-2.3480841E-003, 1.7716923E+000,-7.7305507E-001, 2.9989256E-005, 1.3914207E-001, 2.0277661E-001, 4.0859952E-002, 3.2154401E-003, 1.2025166E-011, 6.1890992E-013, 4.1535859E+002, 4.2483915E+002, 4.2911413E+002, 4.2989682E+002, 4.2976104E+002, 4.2924416E+002, 4.2814561E+002, 4.2626344E+002, 4.2292201E+002, 4.1729765E+002, 8.9308137E+001, 3.3603158E+001, 4.4366194E+002, 4.4751159E+002, 4.5568014E+002, 5.1991602E+002, 4.3899634E+002, 4.3094972E+002, 4.2274043E+002, 1.7788717E+001, 2.6889073E+001, 1.9300759E+001, 1.8807463E+001
 3.0000246E+002, 2.2831340E-003,-2.3445409E-003, 1.7430627E+000,-7.6825566E-001, 2.8620127E-005, 1.4698691E-001, 2.0438719E-001, 3.6219154E-002, 2.2626685E-003, 1.1561361E-011, 3.7962982E-013, 4.0407007E+002, 4.1284355E+002, 4.1745270E+002, 4.1827391E+002, 4.1798529E+002, 4.1710777E+002, 4.1603460E+002, 4.1436344E+002, 4.1125825E+002, 4.0456424E+002, 8.4112645E+001, 3.1523663E+001, 4.3108860E+002, 4.3352707E+002, 4.4164619E+002, 5.1585278E+002, 4.2638049E+002, 4.1880688E+002, 4.1077557E+002, 1.6712401E+001, 2.7048188E+001, 1.8152455E+001, 1.7730638E+001
 3.0500180E+002, 2.2810101E-003,-2.3397453E-003, 1.7173138E+000,-7.6656811E-001, 2.7251044E-005, 1.5390552E-001, 2.0486992E-001, 3.2126285E-002, 1.9770940E-003, 6.4295283E-012, 2.4216471E-013, 3.9400598E+002, 4.0241245E+002, 4.0702870E+002, 4.0796887E+002, 4.0772221E+002, 4.0648934E+002, 4.0540718E+002, 4.0369281E+002, 4.0030133E+002, 3.9169445E+002, 8.0089365E+001, 2.9633523E+001, 4.1962441E+002, 4.2156875E+002, 4.2991147E+002, 4.9825454E+002, 4.1517883E+002, 4.0831080E+002, 4.0082414E+002, 1.5707640E+001, 2.5679357E+001, 1.7217146E+001, 1.6809298E+001
 3.1000141E+002, 2.2781142E-003,-2.3343863E-003, 1.6936578E+000,-7.6442330E-001, 2.5882269E-005, 1.5897768E-001, 2.0487595E-001, 2.9125731E-002, 1.9735309E-003, 2.1069071E-012, 1.4523747E-013, 3.8494604E+002, 3.9293535E+002, 3.9731025E+002, 3.9814512E+002, 3.9794190E+002, 3.9696927E+002, 3.9593902E+002, 3.9419603E+002, 3.9063471E+002, 3.8001236E+002, 7.6697624E+001, 2.7705680E+001, 4.0913592E+002, 4.1021912E+002, 4.1526674E+002, 4.9227671E+002, 4.0489257E+002, 3.9889447E+002, 3.9201181E+002, 1.4818673E+001, 2.5157266E+001, 1.6331440E+001, 1.5969985E+001
 3.1500049E+002, 2.2754608E-003,-2.3309323E-003, 1.6704854E+000,-7.6156522E-001, 2.4513491E-005, 1.6344067E-001, 2.0542394E-001, 2.6485542E-002, 1.6493543E-003, 9.6597096E-013, 4.9744590E-014, 3.7620767E+002, 3.8379332E+002, 3.8811953E+002, 3.8890565E+002, 3.8857348E+002, 3.8780957E+002, 3.8696552E+002, 3.8528004E+002, 3.8153977E+002, 3.6986566E+002, 7.4370828E+001, 2.6378250E+001, 3.9735686E+002, 3.9699364E+002, 3.9889568E+002, 4.8788830E+002, 3.9445505E+002, 3.8954478E+002, 3.8263103E+002, 1.4055565E+001, 2.4739476E+001, 1.5471472E+001, 1.5190223E+001
 3.2000248E+002, 2.2730226E-003,-2.3221746E-003, 1.6487853E+000,-7.5633241E-001, 2.3144483E-005, 1.6666474E-001, 2.0561594E-001, 2.4578270E-002, 1.5357686E-003, 5.7999678E-013, 2.1051710E-014, 3.6794482E+002, 3.7518526E+002, 3.7987411E+002, 3.8072758E+002, 3.8045189E+002, 3.7972725E+002, 3.7881399E+002, 3.7706104E+002, 3.7291204E+002, 3.5966067E+002, 7.1789447E+001, 2.5148552E+001, 3.8688821E+002, 3.8644431E+002, 3.8638163E+002, 4.7138496E+002, 3.8488752E+002, 3.8083032E+002, 3.7429637E+002, 1.3357555E+001, 2.3529981E+001, 1.4702846E+001, 1.4501354E+001
 3.2500156E+002, 2.2684556E-003,-2.3261710E-003, 1.6210830E+000,-7.5780503E-001, 2.1775360E-005, 1.6983445E-001, 2.0615646E-001, 2.2703155E-002, 1.2160150E-003, 2.1806314E-013, 7.3552564E-015, 3.6016109E+002, 3.6715966E+002, 3.7144893E+002, 3.7222018E+002, 3.7213564E+002, 3.7172468E+002, 3.7094668E+002, 3.6931496E+002, 3.6430904E+002, 3.5031865E+002, 6.8564229E+001, 2.4116944E+001, 3.7751748E+002, 3.7573116E+002, 3.7474238E+002, 4.5736459E+002, 3.7611131E+002, 3.7287550E+002, 3.6683747E+002, 1.2631095E+001, 2.3695096E+001, 1.3972207E+001, 1.3862069E+001
 3.3000064E+002, 2.2647550E-003,-2.3211628E-003, 1.5967666E+000,-7.5514951E-001, 2.0406745E-005, 1.7174645E-001, 2.0624914E-001, 2.1572063E-002, 1.1611834E-003, 8.5985185E-014, 3.9819792E-015, 3.5271940E+002, 3.5944873E+002, 3.6369797E+002, 3.6437808E+002, 3.6429386E+002, 3.6395010E+002, 3.6334275E+002, 3.6166278E+002, 3.5497573E+002, 3.4103363E+002, 6.5930892E+001, 2.3081911E+001, 3.6835911E+002, 3.6576921E+002, 3.6254108E+002, 4.4522936E+002, 3.6757427E+002, 3.6535259E+002, 3.5903976E+002, 1.2051963E+001, 2.3177398E+001, 1.3288992E+001, 1.3259518E+001
 3.3500263E+002, 2.2563354E-003,-2.3225978E-003, 1.5735015E+000,-7.5154967E-001, 1.9037663E-005, 1.7407863E-001, 2.0620279E-001, 2.0192406E-002, 1.1886049E-003, 5.5556104E-014, 1.7244219E-015, 3.4571705E+002, 3.5218786E+002, 3.5647808E+002, 3.5716593E+002, 3.5714751E+002, 3.5668945E+002, 3.5584093E+002, 3.5321049E+002, 3.4485281E+002, 3.3284267E+002, 6.3764368E+001, 2.2227370E+001, 3.5999550E+002, 3.5595400E+002, 3.5142137E+002, 4.3790328E+002, 3.5975668E+002, 3.5782782E+002, 3.5216102E+002, 1.1413002E+001, 2.2361512E+001, 1.2678470E+001, 1.2706488E+001
 3.4000171E+002, 2.2503139E-003,-2.3155216E-003, 1.5476166E+000,-7.4900026E-001, 1.7668613E-005, 1.7550581E-001, 2.0619013E-001, 1.9348125E-002, 1.1960917E-003, 2.0880047E-014, 6.1656049E-016, 3.3877632E+002, 3.4501374E+002, 3.4930193E+002, 3.4993171E+002, 3.5001921E+002, 3.4970551E+002, 3.4822054E+002, 3.4384858E+002, 3.3596605E+002, 3.2349614E+002, 6.2599351E+001, 2.1271832E+001, 3.5162544E+002, 3.4556667E+002, 3.4103047E+002, 4.2460232E+002, 3.5227234E+002, 3.5076344E+002, 3.4424258E+002, 1.0843909E+001, 2.0936947E+001, 1.2102141E+001, 1.2171706E+001
 3.4500079E+002, 2.2435076E-003,-2.3147156E-003, 1.5231367E+000,-7.4652876E-001, 1.6299978E-005, 1.7976824E-001, 2.0625913E-001, 1.6826585E-002, 1.1552769E-003, 1.5802407E-014, 2.4407574E-016, 3.3192849E+002, 3.3793128E+002, 3.4217308E+002, 3.4295480E+002, 3.4298777E+002, 3.4216789E+002, 3.3987777E+002, 3.3511894E+002, 3.2751167E+002, 3.1442518E+002, 6.1057638E+001, 2.0487857E+001, 3.4465074E+002, 3.3715536E+002, 3.2951217E+002, 4.0849081E+002, 3.4535183E+002, 3.4332908E+002, 3.3422158E+002, 1.0311812E+001, 1.9823123E+001, 1.1501975E+001, 1.1689283E+001
 3.5000000E+002, 2.2318743E-003,-2.3088146E-003, 1.4980883E+000,-7.4185609E-001, 1.4931262E-005, 1.8156365E-001, 2.0622391E-001, 1.5764467E-002, 1.1761089E-003, 5.0338724E-015, 8.9881095E-017, 3.2532458E+002, 3.3111334E+002, 3.3509713E+002, 3.3515840E+002, 3.3465720E+002, 3.3334055E+002, 3.3089349E+002, 3.2603131E+002, 3.1810407E+002, 3.0520939E+002, 5.8587633E+001, 1.9661074E+001, 3.4000410E+002, 3.2842604E+002, 3.1909939E+002, 3.8294248E+002, 3.3962908E+002, 3.3529292E+002, 3.2510060E+002, 9.7823638E+000, 1.8232097E+001, 1.0957890E+001, 1.1215386E+001
