s,kg/s,kg/s,Pa,Pa,kg/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2
 1.9000147E+002, 8.8050790E-003,-8.7244079E-003, 1.3511138E+000,-5.9307583E-001, 1.4176437E-004, 1.5055035E-001, 2.0604424E-001, 3.4111102E-002, 1.2823968E-003, 1.1509882E-008, 2.1696044E-012, 3.6621718E+002, 3.8364719E+002, 3.7690408E+002, 3.7544648E+002, 3.7226843E+002, 3.6545017E+002, 3.5640633E+002, 3.1759356E+002, 2.2595108E+002, 1.8607054E+002, 7.9767415E+001, 1.8878539E+001, 5.0736982E+002, 5.4331927E+002, 4.8922831E+002, 2.4163285E+002, 4.4616541E+002, 3.6576618E+002, 3.0603803E+002, 3.2787386E+001, 2.9946518E+001, 2.4381244E+001, 1.5747637E+001
 1.9500189E+002, 8.8895735E-003,-8.6472331E-003, 1.3777454E+000,-5.7641412E-001, 1.4176437E-004, 1.5152374E-001, 2.0613193E-001, 3.3535242E-002, 1.2305224E-003, 4.2004394E-008, 2.3280828E-012, 3.6785059E+002, 3.8425418E+002, 3.7506936E+002, 3.7488851E+002, 3.7245662E+002, 3.6672812E+002, 3.5537846E+002, 3.2399787E+002, 2.2607930E+002, 1.8399487E+002, 8.1786104E+001, 1.9076688E+001, 4.8974804E+002, 5.3394013E+002, 4.4951799E+002, 2.4397090E+002, 4.5030105E+002, 3.6553531E+002, 3.0606049E+002, 3.3636174E+001, 3.0334701E+001, 2.3976114E+001, 1.5798634E+001
 2.0000070E+002, 8.7732874E-003,-8.6467288E-003, 1.3657445E+000,-5.7125673E-001, 1.4176437E-004, 1.4997487E-001, 2.0630729E-001, 3.4451541E-002, 1.1267851E-003, 1.3164148E-008, 1.9344678E-012, 3.7237772E+002, 3.9304831E+002, 3.7832886E+002, 3.7702942E+002, 3.7364974E+002, 3.6820727E+002, 3.5973933E+002, 3.2630671E+002, 2.2733654E+002, 1.8593721E+002, 8.1597026E+001, 1.9502367E+001, 4.9880243E+002, 5.3195505E+002, 4.5096031E+002, 2.4284007E+002, 4.5908834E+002, 3.6732083E+002, 3.0712998E+002, 3.3627548E+001, 2.8219157E+001, 2.3168383E+001, 1.6223013E+001
 2.0500096E+002, 8.8668455E-003,-8.7299771E-003, 1.3904459E+000,-5.7921960E-001, 1.4176437E-004, 1.5220188E-001, 2.0623641E-001, 3.3134026E-002, 1.1687137E-003, 8.9060992E-008, 1.9977258E-012, 3.7622191E+002, 3.9021384E+002, 3.8194707E+002, 3.7934965E+002, 3.7424582E+002, 3.6891279E+002, 3.6024278E+002, 3.2581348E+002, 2.2893178E+002, 1.8802681E+002, 8.3425744E+001, 1.9833623E+001, 4.9147335E+002, 5.2619531E+002, 4.8177335E+002, 2.4736545E+002, 4.4991382E+002, 3.6851269E+002, 3.1150941E+002, 3.3542741E+001, 3.1490936E+001, 2.5069064E+001, 1.6105031E+001
 2.1000037E+002, 8.9386512E-003,-8.6930587E-003, 1.3832718E+000,-5.8412354E-001, 1.4176437E-004, 1.5449172E-001, 2.0613518E-001, 3.1779492E-002, 1.2286005E-003, 1.1968475E-008, 2.5009047E-012, 3.7485903E+002, 3.8852736E+002, 3.8391230E+002, 3.8236068E+002, 3.7748974E+002, 3.7108907E+002, 3.6245418E+002, 3.2861087E+002, 2.3336577E+002, 1.9264520E+002, 8.1595570E+001, 2.0432646E+001, 4.9894406E+002, 5.4732185E+002, 5.1182110E+002, 2.5998070E+002, 4.5111226E+002, 3.6991792E+002, 3.1673791E+002, 3.4249522E+001, 3.3856501E+001, 2.3913810E+001, 1.5991019E+001
 2.1500126E+002, 8.9356877E-003,-8.7282427E-003, 1.3934594E+000,-5.7837391E-001, 1.4176437E-004, 1.5259451E-001, 2.0621280E-001, 3.2901808E-002, 1.1826850E-003, 3.5791837E-008, 1.9366933E-012, 3.8117690E+002, 3.9427198E+002, 3.8564168E+002, 3.8515739E+002, 3.8060963E+002, 3.7266996E+002, 3.6304284E+002, 3.3453889E+002, 2.3713014E+002, 1.9471861E+002, 8.3504890E+001, 2.0925915E+001, 4.9147968E+002, 5.3310091E+002, 4.6802653E+002, 2.6205470E+002, 4.4760535E+002, 3.7388777E+002, 3.2132215E+002, 3.3692211E+001, 3.3768431E+001, 2.5102207E+001, 1.6311650E+001
 2.2000107E+002, 8.8183986E-003,-8.7344507E-003, 1.3867647E+000,-5.8864650E-001, 1.4176437E-004, 1.4921328E-001, 2.0619946E-001, 3.4902059E-002, 1.1905765E-003, 2.9449621E-008, 2.0571033E-012, 3.8240304E+002, 3.9792935E+002, 3.8694090E+002, 3.8587099E+002, 3.8356264E+002, 3.7547820E+002, 3.6693135E+002, 3.3631122E+002, 2.4063537E+002, 1.9437000E+002, 8.3973155E+001, 2.1130509E+001, 5.0774482E+002, 5.4280234E+002, 4.6965910E+002, 2.5821398E+002, 4.5835654E+002, 3.7390391E+002, 3.1909059E+002, 3.3181309E+001, 3.0924048E+001, 2.4626516E+001, 1.6787765E+001
 2.2500264E+002, 8.8960123E-003,-8.7208919E-003, 1.3996990E+000,-5.7925269E-001, 1.4176437E-004, 1.5150544E-001, 2.0607927E-001, 3.3546050E-002, 1.2616732E-003, 5.5886457E-008, 2.4711287E-012, 3.8392623E+002, 3.9862428E+002, 3.8602530E+002, 3.8606568E+002, 3.8376369E+002, 3.7649852E+002, 3.6873627E+002, 3.3523975E+002, 2.4222143E+002, 1.9629801E+002, 8.6470698E+001, 2.1618885E+001, 5.0394882E+002, 5.2481184E+002, 4.7810756E+002, 2.4509328E+002, 4.5741628E+002, 3.7436472E+002, 3.2117504E+002, 3.4684036E+001, 3.0587320E+001, 2.3864081E+001, 1.6572989E+001
 2.3000213E+002, 8.8349005E-003,-8.6286067E-003, 1.4081939E+000,-5.6997202E-001, 1.4176437E-004, 1.5135160E-001, 2.0608590E-001, 3.3637107E-002, 1.2577518E-003, 9.4928125E-009, 2.2985229E-012, 3.7949580E+002, 4.0096674E+002, 3.8963303E+002, 3.8977639E+002, 3.8512359E+002, 3.7825392E+002, 3.6829039E+002, 3.2403548E+002, 2.3942069E+002, 1.9816747E+002, 8.8944551E+001, 2.1846149E+001, 5.0650498E+002, 5.4180404E+002, 4.6643389E+002, 2.5055939E+002, 4.6421884E+002, 3.7627659E+002, 3.1776623E+002, 3.4150774E+001, 3.2948586E+001, 2.4638596E+001, 1.6898070E+001
 2.3500126E+002, 8.9099612E-003,-8.8009854E-003, 1.4033366E+000,-5.9546383E-001, 1.4176437E-004, 1.5132879E-001, 2.0610456E-001, 3.3650605E-002, 1.2467130E-003, 6.3890002E-009, 6.1625778E-012, 3.7919254E+002, 3.9750498E+002, 3.9058328E+002, 3.9098199E+002, 3.8729162E+002, 3.8223070E+002, 3.7434749E+002, 3.3995039E+002, 2.4971210E+002, 1.9975578E+002, 8.8922164E+001, 2.2128520E+001, 5.0815154E+002, 5.2736287E+002, 4.3806438E+002, 2.6147425E+002, 4.5571676E+002, 3.8018078E+002, 3.2092555E+002, 3.4690644E+001, 3.2115212E+001, 2.4170895E+001, 1.6913791E+001
 2.4000065E+002, 8.8663146E-003,-8.6744179E-003, 1.4233359E+000,-5.8043248E-001, 1.4176437E-004, 1.5115901E-001, 2.0604771E-001, 3.3751036E-002, 1.2803443E-003, 1.3048885E-008, 2.3580581E-012, 3.8334889E+002, 4.0085802E+002, 3.9152355E+002, 3.9047941E+002, 3.8824007E+002, 3.8522325E+002, 3.7493226E+002, 3.3799495E+002, 2.4524081E+002, 2.0244284E+002, 8.9011517E+001, 2.2747276E+001, 5.1255441E+002, 5.3943035E+002, 4.2482597E+002, 2.6208360E+002, 4.6229255E+002, 3.7954665E+002, 3.2223235E+002, 3.4556395E+001, 3.0057466E+001, 2.4384287E+001, 1.7123959E+001
 2.4500146E+002, 8.8708639E-003,-8.7147762E-003, 1.4150554E+000,-5.7325780E-001, 1.4176437E-004, 1.5227694E-001, 2.0624686E-001, 3.3089689E-002, 1.1625359E-003, 2.2578572E-008, 1.8938260E-012, 3.7999155E+002, 3.9965021E+002, 3.9322180E+002, 3.9358575E+002, 3.9108745E+002, 3.8692667E+002, 3.7530860E+002, 3.2946291E+002, 2.4286162E+002, 2.0332354E+002, 8.6813255E+001, 2.2483682E+001, 5.1721375E+002, 5.3658196E+002, 4.5659448E+002, 2.6441031E+002, 4.6003503E+002, 3.8172405E+002, 3.2234388E+002, 3.4559553E+001, 3.2116720E+001, 2.5408144E+001, 1.7120404E+001
 2.5000219E+002, 8.8316634E-003,-8.6888353E-003, 1.4080759E+000,-5.8022783E-001, 1.4176437E-004, 1.5282025E-001, 2.0612934E-001, 3.2768237E-002, 1.2320578E-003, 6.6598887E-008, 1.9856616E-012, 3.7938850E+002, 4.0271036E+002, 3.9492630E+002, 3.9452191E+002, 3.9060567E+002, 3.8408046E+002, 3.7260713E+002, 3.2423270E+002, 2.4198394E+002, 2.0519356E+002, 8.7403164E+001, 2.2890313E+001, 5.1732113E+002, 5.4560659E+002, 5.2424117E+002, 2.6705841E+002, 4.5912531E+002, 3.8233360E+002, 3.2458115E+002, 3.3766350E+001, 3.4614614E+001, 2.6268871E+001, 1.7261545E+001
 2.5500221E+002, 8.8821142E-003,-8.7740821E-003, 1.4133550E+000,-5.8726526E-001, 1.3880671E-004, 1.5321642E-001, 2.0621436E-001, 3.2533917E-002, 1.1817585E-003, 2.2807571E-008, 2.6390572E-012, 3.8539217E+002, 4.0692038E+002, 3.9761941E+002, 3.9597623E+002, 3.8940098E+002, 3.8457449E+002, 3.7205342E+002, 3.3175033E+002, 2.4569745E+002, 2.0728041E+002, 9.0527598E+001, 2.3497756E+001, 5.0692389E+002, 5.2065481E+002, 4.6883074E+002, 2.6482890E+002, 4.6001954E+002, 3.8194017E+002, 3.2465633E+002, 3.4601566E+001, 2.9940550E+001, 2.3098585E+001, 1.7331389E+001
 2.6000174E+002, 8.7158233E-003,-8.6111923E-003, 1.4102323E+000,-5.6595594E-001, 1.3290009E-004, 1.5502213E-001, 2.0624677E-001, 3.1465725E-002, 1.1625884E-003, 7.1972630E-009, 1.8789290E-012, 3.8745943E+002, 4.0035562E+002, 3.9745403E+002, 3.9587804E+002, 3.9213556E+002, 3.8707391E+002, 3.7489548E+002, 3.3726430E+002, 2.4510468E+002, 2.0675600E+002, 9.0355094E+001, 2.3271682E+001, 5.0571999E+002, 5.2069949E+002, 4.6046860E+002, 2.5572448E+002, 4.5422746E+002, 3.8339534E+002, 3.2344182E+002, 3.4630532E+001, 3.0138523E+001, 2.3559918E+001, 1.6932401E+001
 2.6500004E+002, 8.8095083E-003,-8.6519619E-003, 1.4109576E+000,-5.8257916E-001, 1.2699444E-004, 1.5794438E-001, 2.0630490E-001, 2.9736998E-002, 1.1281995E-003, 3.2587777E-009, 2.0728213E-012, 3.7816500E+002, 3.9309718E+002, 3.9126194E+002, 3.9065204E+002, 3.8734783E+002, 3.8179959E+002, 3.6969377E+002, 3.2671574E+002, 2.4368855E+002, 2.0374787E+002, 8.6740349E+001, 2.3037452E+001, 4.9141610E+002, 5.1317968E+002, 4.5409780E+002, 2.5418712E+002, 4.4232308E+002, 3.7688368E+002, 3.2244616E+002, 3.4565933E+001, 3.0461096E+001, 2.2889004E+001, 1.6239347E+001
 2.7000139E+002, 8.7608207E-003,-8.7794442E-003, 1.3683335E+000,-5.9648080E-001, 1.2108775E-004, 1.5600206E-001, 2.0620657E-001, 3.0886025E-002, 1.1863660E-003, 1.7885974E-009, 1.8561472E-012, 3.6810775E+002, 3.8353915E+002, 3.8028377E+002, 3.7966955E+002, 3.7841388E+002, 3.7571359E+002, 3.6538589E+002, 3.2863121E+002, 2.4728875E+002, 2.0429001E+002, 8.8652926E+001, 2.2876686E+001, 4.6717250E+002, 4.8976719E+002, 4.3685852E+002, 2.6372102E+002, 4.3514996E+002, 3.7493952E+002, 3.2367844E+002, 3.3982071E+001, 3.1517363E+001, 2.2721037E+001, 1.5940048E+001
 2.7500149E+002, 8.7215877E-003,-8.6509288E-003, 1.3466343E+000,-5.7053458E-001, 1.1518018E-004, 1.5905990E-001, 2.0614718E-001, 2.9077077E-002, 1.2215038E-003, 1.2067636E-008, 1.9309801E-012, 3.6241566E+002, 3.7620015E+002, 3.7337457E+002, 3.7354541E+002, 3.7164653E+002, 3.6920268E+002, 3.5916389E+002, 3.1588786E+002, 2.4235538E+002, 2.0107362E+002, 8.7747125E+001, 2.2779456E+001, 4.5809047E+002, 4.8907577E+002, 4.4707738E+002, 2.5820176E+002, 4.2884651E+002, 3.6282974E+002, 3.1268381E+002, 3.3477994E+001, 2.9595092E+001, 2.1309970E+001, 1.5277605E+001
 2.8000186E+002, 8.7372422E-003,-8.8095441E-003, 1.3209668E+000,-5.9510819E-001, 1.0927299E-004, 1.6416986E-001, 2.0615795E-001, 2.6054175E-002, 1.2151304E-003, 8.0732908E-010, 1.6934781E-012, 3.5590754E+002, 3.6935288E+002, 3.6655069E+002, 3.6608044E+002, 3.6344878E+002, 3.5840327E+002, 3.4861631E+002, 3.0316817E+002, 2.3701927E+002, 1.9785599E+002, 8.9845346E+001, 2.2521260E+001, 4.5165785E+002, 4.7802336E+002, 4.4987961E+002, 2.5448383E+002, 4.1277476E+002, 3.5603108E+002, 3.0739539E+002, 3.2217984E+001, 2.6212692E+001, 2.0617618E+001, 1.4509256E+001
 2.8500238E+002, 8.6986854E-003,-8.6690427E-003, 1.2965988E+000,-5.7900574E-001, 1.0252098E-004, 1.6513020E-001, 2.0640937E-001, 2.5486064E-002, 1.0663964E-003, 1.6314689E-009, 1.3214628E-012, 3.5054256E+002, 3.6117602E+002, 3.5876795E+002, 3.5929125E+002, 3.5705377E+002, 3.4821371E+002, 3.3686028E+002, 2.8803559E+002, 2.2901278E+002, 1.9455374E+002, 8.5181014E+001, 2.1145772E+001, 4.4198458E+002, 4.5355996E+002, 4.4181742E+002, 2.4811469E+002, 4.0142982E+002, 3.4569519E+002, 2.9522642E+002, 3.1738260E+001, 2.8121304E+001, 1.8754576E+001, 1.3888464E+001
 2.9000114E+002, 8.6973965E-003,-8.6967470E-003, 1.2591531E+000,-5.8245083E-001, 9.4926312E-005, 1.6578428E-001, 2.0626356E-001, 2.5099124E-002, 1.1526533E-003, 3.5517326E-010, 1.4787920E-012, 3.4085780E+002, 3.5203143E+002, 3.4779611E+002, 3.4887683E+002, 3.4645196E+002, 3.4122991E+002, 3.3119922E+002, 2.8257152E+002, 2.2581126E+002, 1.9024033E+002, 7.9035146E+001, 2.0464446E+001, 4.1879896E+002, 4.2361083E+002, 4.1756093E+002, 2.4038072E+002, 3.8869833E+002, 3.3710323E+002, 2.8958651E+002, 3.1409006E+001, 2.5759644E+001, 1.6508682E+001, 1.3107215E+001
 2.9500092E+002, 8.6361935E-003,-8.7494137E-003, 1.2245076E+000,-5.8605978E-001, 8.7333166E-005, 1.6943897E-001, 2.0631508E-001, 2.2937108E-002, 1.1221764E-003, 2.4486273E-010, 1.4590897E-012, 3.2595326E+002, 3.3924211E+002, 3.3670204E+002, 3.3898229E+002, 3.3722005E+002, 3.3248696E+002, 3.2184060E+002, 2.7275434E+002, 2.1974179E+002, 1.8517063E+002, 7.9894680E+001, 2.0502355E+001, 3.9867895E+002, 4.1389977E+002, 3.9123584E+002, 2.3934826E+002, 3.7578073E+002, 3.2740012E+002, 2.8374783E+002, 2.9500442E+001, 2.5589538E+001, 1.5348094E+001, 1.2184872E+001
 3.0000028E+002, 8.4913095E-003,-8.5876082E-003, 1.1918253E+000,-5.6225498E-001, 7.9739295E-005, 1.7233694E-001, 2.0641092E-001, 2.1222745E-002, 1.0654811E-003, 1.7507676E-010, 1.6164796E-012, 3.1629832E+002, 3.2862005E+002, 3.2327677E+002, 3.2555855E+002, 3.2463385E+002, 3.1923729E+002, 3.0146677E+002, 2.5161289E+002, 2.0531380E+002, 1.7686221E+002, 7.9921744E+001, 1.9352667E+001, 3.8095780E+002, 3.8631138E+002, 3.9351576E+002, 2.2909714E+002, 3.6064784E+002, 3.1538888E+002, 2.7010965E+002, 2.7108540E+001, 2.2534170E+001, 1.4311829E+001, 1.1374018E+001
 3.0500264E+002, 8.4519716E-003,-8.6397739E-003, 1.1279788E+000,-5.7037762E-001, 7.2143308E-005, 1.7492832E-001, 2.0665063E-001, 1.9689757E-002, 9.2367371E-004, 8.6890470E-011, 1.0724390E-012, 3.0676848E+002, 3.1629600E+002, 3.1201556E+002, 3.1438366E+002, 3.1207591E+002, 3.0427583E+002, 2.8706578E+002, 2.3779417E+002, 1.9252452E+002, 1.6738611E+002, 7.3350752E+001, 1.8070727E+001, 3.6283432E+002, 3.7635371E+002, 4.2116182E+002, 2.2204317E+002, 3.4246533E+002, 2.9975612E+002, 2.5463839E+002, 2.5163970E+001, 2.0573354E+001, 1.3547550E+001, 1.0629420E+001
 3.1000285E+002, 8.3340216E-003,-8.4792907E-003, 1.0791906E+000,-5.5017409E-001, 6.4547271E-005, 1.7772254E-001, 2.0645949E-001, 1.8036766E-002, 1.0367474E-003, 3.6462176E-011, 1.4219331E-012, 2.9228859E+002, 3.0178796E+002, 2.9837496E+002, 2.9951259E+002, 2.9764784E+002, 2.8980268E+002, 2.6838729E+002, 2.2135594E+002, 1.8012124E+002, 1.5844220E+002, 7.1022909E+001, 1.7059688E+001, 3.4775791E+002, 3.6496989E+002, 3.7313308E+002, 2.1065322E+002, 3.2791847E+002, 2.8746032E+002, 2.3698159E+002, 2.2175227E+001, 1.8158433E+001, 1.1443181E+001, 9.7965669E+000
 3.1500225E+002, 8.2778556E-003,-8.3417141E-003, 1.0509626E+000,-5.3872787E-001, 5.6952389E-005, 1.8173158E-001, 2.0671871E-001, 1.5665126E-002, 8.8339804E-004, 1.6931366E-011, 8.2303630E-013, 2.7541443E+002, 2.8522778E+002, 2.8520764E+002, 2.8680868E+002, 2.8362220E+002, 2.7326661E+002, 2.4809927E+002, 2.1002269E+002, 1.7155769E+002, 1.5083692E+002, 6.9425489E+001, 1.6369510E+001, 3.2077286E+002, 3.1811256E+002, 3.2433173E+002, 1.9950106E+002, 3.0551607E+002, 2.7384584E+002, 2.2446165E+002, 2.1064551E+001, 1.5879159E+001, 1.0257771E+001, 8.8576134E+000
 3.2000274E+002, 8.1490582E-003,-8.3443445E-003, 9.9162609E-001,-5.3479863E-001, 4.9358514E-005, 1.8485488E-001, 2.0680316E-001, 1.3817463E-002, 8.3344157E-004, 1.3904321E-011, 5.9287981E-013, 2.5933398E+002, 2.6701382E+002, 2.6836275E+002, 2.7011586E+002, 2.6923060E+002, 2.6102042E+002, 2.3246681E+002, 1.9982992E+002, 1.6490232E+002, 1.4399836E+002, 6.5316499E+001, 1.5136085E+001, 2.9582722E+002, 2.9208687E+002, 3.1211056E+002, 1.9086619E+002, 2.8310771E+002, 2.5892694E+002, 2.1128077E+002, 1.7103880E+001, 1.4623400E+001, 9.1857305E+000, 8.1227224E+000
 3.2500105E+002, 7.9930935E-003,-8.2334972E-003, 9.4403990E-001,-5.1553276E-001, 4.1764337E-005, 1.8703566E-001, 2.0685690E-001, 1.2527370E-002, 8.0165030E-004, 1.2603958E-011, 6.7995251E-013, 2.4694074E+002, 2.5222169E+002, 2.5340061E+002, 2.5516156E+002, 2.5412310E+002, 2.4406828E+002, 2.1679901E+002, 1.8723631E+002, 1.5407933E+002, 1.3726515E+002, 5.9366298E+001, 1.4434851E+001, 2.7541580E+002, 2.6841251E+002, 2.8291703E+002, 1.7788540E+002, 2.6511313E+002, 2.4357002E+002, 1.9460684E+002, 1.5062385E+001, 1.2254221E+001, 8.2470887E+000, 7.4209011E+000
 3.3000262E+002, 7.8166413E-003,-8.0106075E-003, 8.8946534E-001,-4.9468548E-001, 3.4170079E-005, 1.8926340E-001, 2.0680738E-001, 1.1209497E-002, 8.3094568E-004, 1.2579832E-011, 6.1124535E-013, 2.3223287E+002, 2.3598450E+002, 2.3796220E+002, 2.3788227E+002, 2.3507018E+002, 2.2384734E+002, 2.0071753E+002, 1.7511098E+002, 1.4474544E+002, 1.2935161E+002, 5.7978249E+001, 1.4119076E+001, 2.5431483E+002, 2.4453073E+002, 2.4919610E+002, 1.6957631E+002, 2.4462519E+002, 2.2916125E+002, 1.8120991E+002, 1.2503721E+001, 1.0602637E+001, 7.1117996E+000, 6.6868765E+000
 3.3500202E+002, 7.6548377E-003,-7.9481837E-003, 8.3671697E-001,-4.8117273E-001, 2.6574388E-005, 1.9199377E-001, 2.0692382E-001, 9.5942838E-003, 7.6206257E-004, 1.2390689E-011, 4.2146213E-013, 2.1458838E+002, 2.1937388E+002, 2.2267918E+002, 2.2295812E+002, 2.1766831E+002, 2.0565380E+002, 1.8546800E+002, 1.6284517E+002, 1.3657850E+002, 1.2119355E+002, 5.7227929E+001, 1.4082568E+001, 2.2827280E+002, 2.1990046E+002, 2.3172304E+002, 1.6063171E+002, 2.2486373E+002, 2.1487041E+002, 1.7003953E+002, 1.0376986E+001, 9.4038974E+000, 6.3328486E+000, 5.9873942E+000
 3.4000063E+002, 7.4254232E-003,-7.7543393E-003, 7.7299411E-001,-4.6222712E-001, 1.8980588E-005, 1.9402728E-001, 2.0698840E-001, 8.3913121E-003, 7.2385983E-004, 4.0833495E-012, 1.9001626E-013, 1.9729239E+002, 2.0253601E+002, 2.0458345E+002, 2.0543395E+002, 2.0065301E+002, 1.8865747E+002, 1.7038188E+002, 1.5096991E+002, 1.2688368E+002, 1.1157321E+002, 5.1893699E+001, 1.2677871E+001, 2.0514931E+002, 1.9470713E+002, 2.0601574E+002, 1.5035148E+002, 2.0544491E+002, 1.9954030E+002, 1.5636667E+002, 7.6726438E+000, 8.7388502E+000, 5.6549044E+000, 5.3416690E+000
 3.4500290E+002, 7.1652164E-003,-7.5377736E-003, 7.2538092E-001,-4.3730920E-001, 1.1384869E-005, 1.9761069E-001, 2.0697854E-001, 6.2714613E-003, 7.2969262E-004, 6.7788045E-013, 2.2931892E-014, 1.8016866E+002, 1.8560052E+002, 1.8540598E+002, 1.8607306E+002, 1.8145901E+002, 1.7051997E+002, 1.5621361E+002, 1.3927284E+002, 1.1753007E+002, 1.0263746E+002, 4.7799476E+001, 1.1392846E+001, 1.7943925E+002, 1.6474975E+002, 1.7676195E+002, 1.3926210E+002, 1.8686123E+002, 1.8180876E+002, 1.4342640E+002, 5.6905793E+000, 8.1765268E+000, 4.8101977E+000, 4.7244639E+000
 3.5000000E+002, 6.7213935E-003,-7.1693547E-003, 6.5306773E-001,-3.8983474E-001, 3.7902976E-006, 2.0057604E-001, 2.0711067E-001, 4.5172426E-003, 6.5152803E-004, 6.2565052E-014, 5.9009650E-015, 1.6544925E+002, 1.7221371E+002, 1.6782921E+002, 1.6665759E+002, 1.6051108E+002, 1.5171692E+002, 1.4103205E+002, 1.2533800E+002, 1.0678199E+002, 9.3885489E+001, 4.2887294E+001, 1.0573904E+001, 1.5771356E+002, 1.3805321E+002, 1.4068233E+002, 1.3180168E+002, 1.7699473E+002, 1.6244455E+002, 1.2966546E+002, 4.0150924E+000, 6.5144462E+000, 3.9856288E+000, 4.4761431E+000
