s,kW,C,kg/m2/s,m,kW/m2
 2.180E+002, 2.774E+002, 7.661E+002, 1.367E-002, 2.390E-002, 1.151E+002
 2.200E+002, 2.792E+002, 7.655E+002, 1.361E-002, 2.390E-002, 1.150E+002
 2.220E+002, 2.789E+002, 7.660E+002, 1.359E-002, 2.390E-002, 1.151E+002
 2.240E+002, 2.781E+002, 7.675E+002, 1.364E-002, 2.390E-002, 1.154E+002
 2.260E+002, 2.781E+002, 7.690E+002, 1.372E-002, 2.390E-002, 1.163E+002
 2.280E+002, 2.798E+002, 7.708E+002, 1.383E-002, 2.390E-002, 1.166E+002
 2.300E+002, 2.780E+002, 7.725E+002, 1.395E-002, 2.390E-002, 1.166E+002
 2.320E+002, 2.819E+002, 7.740E+002, 1.400E-002, 2.390E-002, 1.176E+002
 2.340E+002, 2.827E+002, 7.804E+002, 1.408E-002, 2.390E-002, 1.220E+002
 2.360E+002, 2.830E+002, 7.848E+002, 1.436E-002, 2.390E-002, 1.214E+002
 2.380E+002, 2.818E+002, 7.815E+002, 1.456E-002, 2.390E-002, 1.180E+002
 2.400E+002, 2.829E+002, 7.777E+002, 1.447E-002, 2.390E-002, 1.158E+002
 2.420E+002, 2.838E+002, 7.773E+002, 1.427E-002, 2.390E-002, 1.170E+002
 2.440E+002, 2.838E+002, 7.814E+002, 1.421E-002, 2.390E-002, 1.191E+002
 2.460E+002, 2.849E+002, 7.806E+002, 1.437E-002, 2.390E-002, 1.167E+002
 2.480E+002, 2.842E+002, 7.782E+002, 1.441E-002, 2.390E-002, 1.154E+002
 2.500E+002, 2.860E+002, 7.780E+002, 1.433E-002, 2.390E-002, 1.155E+002
 2.520E+002, 2.884E+002, 7.788E+002, 1.426E-002, 2.390E-002, 1.160E+002
 2.540E+002, 2.859E+002, 7.812E+002, 1.426E-002, 2.390E-002, 1.168E+002
 2.560E+002, 2.913E+002, 7.801E+002, 1.430E-002, 2.390E-002, 1.160E+002
 2.580E+002, 2.898E+002, 7.827E+002, 1.428E-002, 2.390E-002, 1.169E+002
 2.600E+002, 2.915E+002, 7.821E+002, 1.433E-002, 2.390E-002, 1.157E+002
 2.620E+002, 2.939E+002, 7.839E+002, 1.436E-002, 2.390E-002, 1.172E+002
 2.640E+002, 2.931E+002, 7.873E+002, 1.443E-002, 2.390E-002, 1.188E+002
 2.660E+002, 2.948E+002, 7.855E+002, 1.460E-002, 2.390E-002, 1.156E+002
 2.680E+002, 2.947E+002, 7.845E+002, 1.465E-002, 2.390E-002, 1.164E+002
 2.700E+002, 2.962E+002, 7.878E+002, 1.464E-002, 2.390E-002, 1.179E+002
 2.720E+002, 2.972E+002, 7.909E+002, 1.477E-002, 2.390E-002, 1.182E+002
 2.740E+002, 2.969E+002, 7.879E+002, 1.493E-002, 2.390E-002, 1.161E+002
 2.760E+002, 2.982E+002, 7.858E+002, 1.491E-002, 2.390E-002, 1.145E+002
 2.780E+002, 3.009E+002, 7.848E+002, 1.480E-002, 2.390E-002, 1.145E+002
 2.800E+002, 3.002E+002, 7.889E+002, 1.471E-002, 2.390E-002, 1.174E+002
 2.820E+002, 3.008E+002, 7.904E+002, 1.478E-002, 2.390E-002, 1.168E+002
 2.840E+002, 3.021E+002, 7.919E+002, 1.488E-002, 2.390E-002, 1.181E+002
 2.860E+002, 3.029E+002, 7.916E+002, 1.499E-002, 2.390E-002, 1.163E+002
 2.880E+002, 3.025E+002, 7.908E+002, 1.507E-002, 2.390E-002, 1.155E+002
 2.900E+002, 3.051E+002, 7.914E+002, 1.510E-002, 2.390E-002, 1.165E+002
 2.920E+002, 3.054E+002, 7.913E+002, 1.513E-002, 2.390E-002, 1.153E+002
 2.940E+002, 3.056E+002, 7.909E+002, 1.518E-002, 2.390E-002, 1.150E+002
 2.960E+002, 3.110E+002, 7.947E+002, 1.519E-002, 2.390E-002, 1.186E+002
 2.980E+002, 3.103E+002, 7.961E+002, 1.528E-002, 2.390E-002, 1.173E+002
 3.000E+002, 3.103E+002, 8.001E+002, 1.541E-002, 2.390E-002, 1.203E+002
 3.020E+002, 3.123E+002, 7.976E+002, 1.556E-002, 2.390E-002, 1.161E+002
 3.040E+002, 3.145E+002, 7.982E+002, 1.563E-002, 2.390E-002, 1.181E+002
 3.060E+002, 3.140E+002, 8.001E+002, 1.564E-002, 2.390E-002, 1.182E+002
 3.080E+002, 3.131E+002, 8.066E+002, 1.571E-002, 2.390E-002, 1.224E+002
 3.100E+002, 3.198E+002, 8.107E+002, 1.591E-002, 2.390E-002, 1.239E+002
 3.120E+002, 3.199E+002, 8.103E+002, 1.619E-002, 2.390E-002, 1.217E+002
 3.140E+002, 3.167E+002, 8.102E+002, 1.638E-002, 2.390E-002, 1.211E+002
 3.160E+002, 3.193E+002, 8.086E+002, 1.646E-002, 2.390E-002, 1.200E+002
 3.180E+002, 3.193E+002, 8.044E+002, 1.648E-002, 2.390E-002, 1.169E+002
 3.200E+002, 3.206E+002, 8.027E+002, 1.637E-002, 2.390E-002, 1.165E+002
 3.220E+002, 3.207E+002, 8.003E+002, 1.624E-002, 2.390E-002, 1.152E+002
 3.240E+002, 3.208E+002, 8.038E+002, 1.610E-002, 2.390E-002, 1.182E+002
 3.260E+002, 3.245E+002, 8.034E+002, 1.606E-002, 2.390E-002, 1.168E+002
 3.280E+002, 3.254E+002, 8.041E+002, 1.609E-002, 2.390E-002, 1.174E+002
 3.300E+002, 3.238E+002, 8.023E+002, 1.612E-002, 2.390E-002, 1.156E+002
 3.320E+002, 3.258E+002, 8.043E+002, 1.612E-002, 2.390E-002, 1.174E+002
 3.340E+002, 3.254E+002, 8.054E+002, 1.614E-002, 2.390E-002, 1.175E+002
 3.360E+002, 3.279E+002, 8.023E+002, 1.619E-002, 2.390E-002, 1.147E+002
 3.380E+002, 3.243E+002, 8.049E+002, 1.619E-002, 2.390E-002, 1.166E+002
 3.400E+002, 3.321E+002, 8.029E+002, 1.619E-002, 2.390E-002, 1.154E+002
 3.420E+002, 3.278E+002, 8.039E+002, 1.618E-002, 2.390E-002, 1.157E+002
 3.440E+002, 3.285E+002, 8.064E+002, 1.617E-002, 2.390E-002, 1.173E+002
 3.460E+002, 3.302E+002, 8.077E+002, 1.620E-002, 2.390E-002, 1.175E+002
 3.480E+002, 3.292E+002, 8.076E+002, 1.625E-002, 2.390E-002, 1.168E+002
 3.500E+002, 3.324E+002, 8.080E+002, 1.630E-002, 2.390E-002, 1.167E+002
 3.520E+002, 3.309E+002, 8.064E+002, 1.633E-002, 2.390E-002, 1.154E+002
 3.540E+002, 3.321E+002, 8.057E+002, 1.633E-002, 2.390E-002, 1.152E+002
 3.560E+002, 3.300E+002, 8.057E+002, 1.630E-002, 2.390E-002, 1.148E+002
 3.580E+002, 3.327E+002, 8.076E+002, 1.626E-002, 2.390E-002, 1.165E+002
 3.600E+002, 3.305E+002, 8.080E+002, 1.625E-002, 2.390E-002, 1.158E+002
 3.620E+002, 3.340E+002, 8.085E+002, 1.625E-002, 2.390E-002, 1.166E+002
 3.640E+002, 3.321E+002, 8.095E+002, 1.625E-002, 2.390E-002, 1.163E+002
 3.660E+002, 3.309E+002, 8.118E+002, 1.625E-002, 2.390E-002, 1.176E+002
 3.680E+002, 3.335E+002, 8.099E+002, 1.628E-002, 2.390E-002, 1.154E+002
 3.700E+002, 3.352E+002, 8.096E+002, 1.628E-002, 2.390E-002, 1.158E+002
 3.720E+002, 3.325E+002, 8.155E+002, 1.625E-002, 2.390E-002, 1.207E+002
 3.740E+002, 3.300E+002, 8.148E+002, 1.625E-002, 2.390E-002, 1.166E+002
 3.760E+002, 3.339E+002, 8.130E+002, 1.630E-002, 2.390E-002, 1.164E+002
 3.780E+002, 3.336E+002, 8.123E+002, 1.630E-002, 2.390E-002, 1.158E+002
 3.800E+002, 3.280E+002, 8.122E+002, 1.626E-002, 2.390E-002, 1.159E+002
 3.820E+002, 3.327E+002, 8.117E+002, 1.620E-002, 2.390E-002, 1.157E+002
 3.840E+002, 3.310E+002, 8.132E+002, 1.613E-002, 2.390E-002, 1.162E+002
 3.860E+002, 3.322E+002, 8.148E+002, 1.607E-002, 2.390E-002, 1.179E+002
 3.880E+002, 3.274E+002, 8.160E+002, 1.603E-002, 2.390E-002, 1.168E+002
 3.900E+002, 3.295E+002, 8.147E+002, 1.602E-002, 2.390E-002, 1.162E+002
 3.920E+002, 3.286E+002, 8.156E+002, 1.599E-002, 2.390E-002, 1.170E+002
 3.940E+002, 3.269E+002, 8.176E+002, 1.594E-002, 2.389E-002, 1.176E+002
 3.960E+002, 3.305E+002, 8.165E+002, 1.592E-002, 2.389E-002, 1.168E+002
 3.980E+002, 3.256E+002, 8.202E+002, 1.589E-002, 2.389E-002, 1.189E+002
 4.000E+002, 3.275E+002, 8.213E+002, 1.587E-002, 2.389E-002, 1.199E+002
 4.020E+002, 3.236E+002, 8.201E+002, 1.586E-002, 2.389E-002, 1.172E+002
 4.040E+002, 3.260E+002, 8.189E+002, 1.585E-002, 2.389E-002, 1.170E+002
 4.060E+002, 3.273E+002, 8.190E+002, 1.581E-002, 2.389E-002, 1.173E+002
 4.080E+002, 3.238E+002, 8.213E+002, 1.573E-002, 2.389E-002, 1.183E+002
 4.100E+002, 3.236E+002, 8.195E+002, 1.567E-002, 2.389E-002, 1.166E+002
 4.120E+002, 3.219E+002, 8.189E+002, 1.562E-002, 2.389E-002, 1.165E+002
 4.140E+002, 3.225E+002, 8.182E+002, 1.555E-002, 2.389E-002, 1.162E+002
 4.160E+002, 3.213E+002, 8.220E+002, 1.547E-002, 2.389E-002, 1.188E+002
 4.180E+002, 3.171E+002, 8.206E+002, 1.540E-002, 2.389E-002, 1.158E+002
 4.200E+002, 3.183E+002, 8.222E+002, 1.535E-002, 2.389E-002, 1.188E+002
 4.220E+002, 3.193E+002, 8.276E+002, 1.530E-002, 2.389E-002, 1.219E+002
 4.240E+002, 3.177E+002, 8.287E+002, 1.527E-002, 2.389E-002, 1.202E+002
 4.260E+002, 3.152E+002, 8.229E+002, 1.529E-002, 2.389E-002, 1.159E+002
 4.280E+002, 3.142E+002, 8.241E+002, 1.528E-002, 2.389E-002, 1.181E+002
 4.300E+002, 3.164E+002, 8.225E+002, 1.522E-002, 2.389E-002, 1.166E+002
 4.320E+002, 3.133E+002, 8.222E+002, 1.514E-002, 2.389E-002, 1.171E+002
 4.340E+002, 3.115E+002, 8.236E+002, 1.505E-002, 2.389E-002, 1.175E+002
 4.360E+002, 3.110E+002, 8.266E+002, 1.496E-002, 2.389E-002, 1.194E+002
 4.380E+002, 3.094E+002, 8.258E+002, 1.490E-002, 2.389E-002, 1.183E+002
 4.400E+002, 3.103E+002, 8.343E+002, 1.486E-002, 2.389E-002, 1.248E+002
 4.420E+002, 3.071E+002, 8.349E+002, 1.484E-002, 2.389E-002, 1.220E+002
 4.440E+002, 3.071E+002, 8.351E+002, 1.487E-002, 2.389E-002, 1.223E+002
 4.460E+002, 3.057E+002, 8.293E+002, 1.490E-002, 2.389E-002, 1.176E+002
 4.480E+002, 3.038E+002, 8.294E+002, 1.489E-002, 2.389E-002, 1.186E+002
 4.500E+002, 3.058E+002, 8.271E+002, 1.483E-002, 2.389E-002, 1.172E+002
 4.520E+002, 3.027E+002, 8.272E+002, 1.475E-002, 2.389E-002, 1.176E+002
 4.540E+002, 3.000E+002, 8.293E+002, 1.465E-002, 2.389E-002, 1.196E+002
 4.560E+002, 2.994E+002, 8.290E+002, 1.455E-002, 2.389E-002, 1.175E+002
 4.580E+002, 3.003E+002, 8.273E+002, 1.448E-002, 2.389E-002, 1.174E+002
 4.600E+002, 2.983E+002, 8.279E+002, 1.441E-002, 2.389E-002, 1.176E+002
 4.620E+002, 2.969E+002, 8.290E+002, 1.433E-002, 2.389E-002, 1.190E+002
 4.640E+002, 2.979E+002, 8.337E+002, 1.426E-002, 2.389E-002, 1.215E+002
 4.660E+002, 2.923E+002, 8.322E+002, 1.420E-002, 2.389E-002, 1.182E+002
 4.680E+002, 2.937E+002, 8.268E+002, 1.417E-002, 2.389E-002, 1.158E+002
 4.700E+002, 2.931E+002, 8.270E+002, 1.413E-002, 2.389E-002, 1.167E+002
 4.720E+002, 2.903E+002, 8.255E+002, 1.405E-002, 2.389E-002, 1.151E+002
 4.740E+002, 2.899E+002, 8.280E+002, 1.396E-002, 2.389E-002, 1.185E+002
 4.760E+002, 2.904E+002, 8.292E+002, 1.386E-002, 2.389E-002, 1.170E+002
 4.780E+002, 2.875E+002, 8.291E+002, 1.379E-002, 2.389E-002, 1.176E+002
 4.800E+002, 2.862E+002, 8.284E+002, 1.373E-002, 2.389E-002, 1.170E+002
 4.820E+002, 2.855E+002, 8.294E+002, 1.367E-002, 2.389E-002, 1.181E+002
 4.840E+002, 2.844E+002, 8.300E+002, 1.361E-002, 2.389E-002, 1.176E+002
 4.860E+002, 2.840E+002, 8.310E+002, 1.355E-002, 2.389E-002, 1.179E+002
 4.880E+002, 2.827E+002, 8.295E+002, 1.351E-002, 2.389E-002, 1.173E+002
 4.900E+002, 2.804E+002, 8.307E+002, 1.346E-002, 2.389E-002, 1.180E+002
 4.920E+002, 2.796E+002, 8.314E+002, 1.340E-002, 2.389E-002, 1.178E+002
 4.940E+002, 2.791E+002, 8.297E+002, 1.335E-002, 2.389E-002, 1.162E+002
 4.960E+002, 2.772E+002, 8.287E+002, 1.330E-002, 2.389E-002, 1.165E+002
 4.980E+002, 2.761E+002, 8.294E+002, 1.324E-002, 2.389E-002, 1.167E+002
 5.000E+002, 2.750E+002, 8.295E+002, 1.317E-002, 2.389E-002, 1.163E+002
 5.020E+002, 2.729E+002, 8.341E+002, 1.310E-002, 2.389E-002, 1.206E+002
 5.040E+002, 2.745E+002, 8.378E+002, 1.303E-002, 2.389E-002, 1.220E+002
 5.060E+002, 2.677E+002, 8.392E+002, 1.298E-002, 2.389E-002, 1.201E+002
 5.080E+002, 2.700E+002, 8.382E+002, 1.297E-002, 2.389E-002, 1.202E+002
 5.100E+002, 2.690E+002, 8.375E+002, 1.296E-002, 2.389E-002, 1.198E+002
 5.120E+002, 2.660E+002, 8.357E+002, 1.295E-002, 2.389E-002, 1.182E+002
 5.140E+002, 2.649E+002, 8.361E+002, 1.292E-002, 2.389E-002, 1.189E+002
 5.160E+002, 2.646E+002, 8.352E+002, 1.287E-002, 2.389E-002, 1.185E+002
 5.180E+002, 2.631E+002, 8.393E+002, 1.281E-002, 2.389E-002, 1.211E+002
 5.200E+002, 2.596E+002, 8.380E+002, 1.274E-002, 2.389E-002, 1.190E+002
 5.220E+002, 2.587E+002, 8.376E+002, 1.268E-002, 2.389E-002, 1.190E+002
 5.240E+002, 2.572E+002, 8.346E+002, 1.263E-002, 2.389E-002, 1.168E+002
 5.260E+002, 2.562E+002, 8.336E+002, 1.256E-002, 2.389E-002, 1.165E+002
 5.280E+002, 2.531E+002, 8.333E+002, 1.248E-002, 2.389E-002, 1.167E+002
 5.300E+002, 2.529E+002, 8.332E+002, 1.238E-002, 2.389E-002, 1.166E+002
 5.320E+002, 2.529E+002, 8.342E+002, 1.228E-002, 2.389E-002, 1.184E+002
 5.340E+002, 2.474E+002, 8.373E+002, 1.217E-002, 2.389E-002, 1.183E+002
 5.360E+002, 2.468E+002, 8.356E+002, 1.207E-002, 2.389E-002, 1.179E+002
 5.380E+002, 2.440E+002, 8.359E+002, 1.198E-002, 2.389E-002, 1.180E+002
 5.400E+002, 2.406E+002, 8.366E+002, 1.189E-002, 2.389E-002, 1.181E+002
 5.420E+002, 2.384E+002, 8.359E+002, 1.180E-002, 2.389E-002, 1.174E+002
 5.440E+002, 2.363E+002, 8.392E+002, 1.171E-002, 2.389E-002, 1.205E+002
 5.460E+002, 2.304E+002, 8.378E+002, 1.162E-002, 2.389E-002, 1.175E+002
 5.480E+002, 2.276E+002, 8.366E+002, 1.152E-002, 2.389E-002, 1.178E+002
 5.500E+002, 2.216E+002, 8.364E+002, 1.142E-002, 2.389E-002, 1.170E+002
 5.520E+002, 2.162E+002, 8.365E+002, 1.131E-002, 2.389E-002, 1.178E+002
 5.540E+002, 2.074E+002, 8.363E+002, 1.118E-002, 2.389E-002, 1.174E+002
 5.560E+002, 1.968E+002, 8.369E+002, 1.104E-002, 2.389E-002, 1.177E+002
 5.580E+002, 1.861E+002, 8.371E+002, 1.088E-002, 2.389E-002, 1.179E+002
 5.600E+002, 1.779E+002, 8.388E+002, 1.071E-002, 2.389E-002, 1.189E+002
 5.620E+002, 1.733E+002, 8.380E+002, 1.053E-002, 2.389E-002, 1.178E+002
 5.640E+002, 1.680E+002, 8.384E+002, 1.034E-002, 2.389E-002, 1.176E+002
 5.660E+002, 1.624E+002, 8.403E+002, 1.012E-002, 2.389E-002, 1.201E+002
 5.680E+002, 1.554E+002, 8.408E+002, 9.880E-003, 2.389E-002, 1.185E+002
 5.700E+002, 1.493E+002, 8.385E+002, 9.602E-003, 2.389E-002, 1.178E+002
 5.720E+002, 1.466E+002, 8.395E+002, 9.280E-003, 2.389E-002, 1.182E+002
 5.740E+002, 1.442E+002, 8.398E+002, 8.890E-003, 2.389E-002, 1.182E+002
 5.760E+002, 1.419E+002, 8.414E+002, 8.410E-003, 2.389E-002, 1.193E+002
 5.780E+002, 1.396E+002, 8.394E+002, 7.812E-003, 2.389E-002, 1.173E+002
