s,,,,C,C,C,C,C,C,C,C,C
 2.1700042E+003, 5.7969760E+002, 6.5923863E+002, 8.9752441E+002, 5.8168068E+002, 5.7700442E+002, 5.6996214E+002, 6.6891059E+002, 6.5936794E+002, 6.7180578E+002, 8.8596488E+002, 8.8099906E+002, 9.1116238E+002
 2.1800072E+003, 5.7280898E+002, 6.6581023E+002, 8.9188583E+002, 5.7876397E+002, 5.7944953E+002, 5.7374288E+002, 6.6787612E+002, 6.6042512E+002, 6.6939908E+002, 9.0774283E+002, 8.9660965E+002, 9.1154538E+002
 2.1900055E+003, 5.7495494E+002, 6.6460916E+002, 9.2056943E+002, 5.8052607E+002, 5.8180538E+002, 5.6975770E+002, 6.6986734E+002, 6.6010875E+002, 6.6616505E+002, 8.9910457E+002, 8.9739699E+002, 9.2409204E+002
 2.2000040E+003, 5.7588985E+002, 6.6997896E+002, 9.0591833E+002, 5.7494996E+002, 5.7625378E+002, 5.6838488E+002, 6.7638522E+002, 6.6496132E+002, 6.7225396E+002, 9.0778741E+002, 9.0610701E+002, 9.1948276E+002
 2.2100006E+003, 5.7164609E+002, 6.6793276E+002, 9.1684929E+002, 5.8052445E+002, 5.8136858E+002, 5.7173895E+002, 6.6727386E+002, 6.6054024E+002, 6.6871370E+002, 9.0016388E+002, 8.9865886E+002, 9.2343358E+002
 2.2200031E+003, 5.7482961E+002, 6.7586636E+002, 9.2451885E+002, 5.7542084E+002, 5.7830619E+002, 5.7136642E+002, 6.7266529E+002, 6.6748143E+002, 6.7481694E+002, 9.0747589E+002, 9.0462318E+002, 9.2104960E+002
 2.2300045E+003, 5.7947517E+002, 6.7132923E+002, 9.3162291E+002, 5.8267423E+002, 5.8013997E+002, 5.7525447E+002, 6.7447336E+002, 6.6265919E+002, 6.7073930E+002, 9.1550904E+002, 9.0943369E+002, 9.2531349E+002
 2.2400009E+003, 5.8034612E+002, 6.7116850E+002, 9.1043706E+002, 5.8402219E+002, 5.8172707E+002, 5.7330012E+002, 6.7445560E+002, 6.6567221E+002, 6.8144210E+002, 9.1066102E+002, 9.0653468E+002, 9.2713919E+002
 2.2500015E+003, 5.7885999E+002, 6.7069343E+002, 8.9524864E+002, 5.8015316E+002, 5.8101225E+002, 5.7887834E+002, 6.7435267E+002, 6.6797962E+002, 6.7431700E+002, 9.0031299E+002, 8.9353770E+002, 9.0901760E+002
 2.2600085E+003, 5.7312052E+002, 6.7222825E+002, 9.1779665E+002, 5.8333633E+002, 5.7750189E+002, 5.6872258E+002, 6.7093538E+002, 6.6419853E+002, 6.7405456E+002, 9.1106758E+002, 9.0551099E+002, 9.3297982E+002
 2.2700008E+003, 5.8154568E+002, 6.7068684E+002, 9.2073311E+002, 5.8137925E+002, 5.8075207E+002, 5.7301756E+002, 6.6732233E+002, 6.6317189E+002, 6.7305645E+002, 9.1604723E+002, 9.0536765E+002, 9.2022672E+002
 2.2800008E+003, 5.7736728E+002, 6.7367893E+002, 9.0516847E+002, 5.7989291E+002, 5.8105582E+002, 5.7468682E+002, 6.8270290E+002, 6.7074129E+002, 6.7379628E+002, 9.1981939E+002, 9.0356581E+002, 9.2073824E+002
 2.2900068E+003, 5.7976177E+002, 6.7361007E+002, 9.2037378E+002, 5.7978108E+002, 5.8595437E+002, 5.7226363E+002, 6.7596624E+002, 6.6723843E+002, 6.7650060E+002, 9.0020031E+002, 9.0013019E+002, 9.2408822E+002
 2.3000009E+003, 5.7619679E+002, 6.7635940E+002, 9.1789528E+002, 5.8281547E+002, 5.7975323E+002, 5.7210868E+002, 6.7730793E+002, 6.6384930E+002, 6.7498459E+002, 9.2617993E+002, 9.1832068E+002, 9.3387792E+002
 2.3100015E+003, 5.8146362E+002, 6.7464836E+002, 9.2566605E+002, 5.8445346E+002, 5.8343244E+002, 5.7560243E+002, 6.7913956E+002, 6.6970549E+002, 6.8469729E+002, 9.0976183E+002, 9.0918846E+002, 9.3577848E+002
 2.3200083E+003, 5.7612885E+002, 6.7222366E+002, 9.4030700E+002, 5.8619628E+002, 5.8112465E+002, 5.6908882E+002, 6.7789248E+002, 6.6769300E+002, 6.7768070E+002, 9.2301295E+002, 9.1431145E+002, 9.2864354E+002
 2.3300017E+003, 5.8082433E+002, 6.7614800E+002, 9.0968479E+002, 5.8597743E+002, 5.8159305E+002, 5.7268099E+002, 6.7673929E+002, 6.7048777E+002, 6.7930522E+002, 9.1960386E+002, 9.1354671E+002, 9.4038790E+002
 2.3400069E+003, 5.8328818E+002, 6.8082607E+002, 9.0595687E+002, 5.8400154E+002, 5.8411784E+002, 5.7478153E+002, 6.7994020E+002, 6.7250248E+002, 6.8855763E+002, 9.2794500E+002, 9.0849094E+002, 9.3340846E+002
 2.3500045E+003, 5.7823147E+002, 6.8040543E+002, 9.1542315E+002, 5.8538357E+002, 5.8933009E+002, 5.7951902E+002, 6.7682929E+002, 6.7116374E+002, 6.8370471E+002, 9.1903009E+002, 9.0450165E+002, 9.2594600E+002
 2.3600020E+003, 5.8428678E+002, 6.8338559E+002, 9.2395055E+002, 5.7947156E+002, 5.8379819E+002, 5.8199228E+002, 6.7718468E+002, 6.7133971E+002, 6.8989286E+002, 9.3038500E+002, 9.3329037E+002, 9.4666644E+002
 2.3700045E+003, 5.8635659E+002, 6.7954341E+002, 9.1622401E+002, 5.8394752E+002, 5.9008128E+002, 5.8220887E+002, 6.7981182E+002, 6.7760931E+002, 6.9434449E+002, 9.1151047E+002, 8.9716673E+002, 9.1990135E+002
 2.3800082E+003, 5.8429903E+002, 6.7785262E+002, 9.3422364E+002, 5.8141204E+002, 5.9123338E+002, 5.8726142E+002, 6.7617600E+002, 6.6912262E+002, 6.8536548E+002, 9.2146755E+002, 9.2361494E+002, 9.4086583E+002
 2.3900082E+003, 5.8401313E+002, 6.8244663E+002, 9.4085096E+002, 5.8233877E+002, 5.8776039E+002, 5.8494940E+002, 6.8477239E+002, 6.7491040E+002, 6.9285347E+002, 9.3512639E+002, 9.2649887E+002, 9.3826042E+002
 2.4000045E+003, 5.8576949E+002, 6.8985601E+002, 9.3309908E+002, 5.8386229E+002, 5.8798912E+002, 5.8520894E+002, 6.8794592E+002, 6.7680006E+002, 6.8744506E+002, 9.3278242E+002, 9.3144486E+002, 9.5220837E+002
 2.4100019E+003, 5.8842355E+002, 6.8294466E+002, 9.3317194E+002, 5.8754334E+002, 5.9181750E+002, 5.8358573E+002, 6.8655439E+002, 6.8042318E+002, 6.9000726E+002, 9.3475937E+002, 9.2299139E+002, 9.4313359E+002
 2.4200028E+003, 5.8739134E+002, 6.8242149E+002, 9.3406954E+002, 5.8728562E+002, 5.9165147E+002, 5.8868256E+002, 6.8608695E+002, 6.7597088E+002, 6.8979098E+002, 9.3382626E+002, 9.2650637E+002, 9.5115447E+002
 2.4300046E+003, 5.8776576E+002, 6.8179786E+002, 9.3385651E+002, 5.8995366E+002, 5.8682199E+002, 5.8459190E+002, 6.8121469E+002, 6.7413868E+002, 6.9479782E+002, 9.2780878E+002, 9.2153406E+002, 9.4314664E+002
 2.4400070E+003, 5.8989162E+002, 6.8441254E+002, 9.5312846E+002, 5.9159277E+002, 5.9107534E+002, 5.8065166E+002, 6.7967518E+002, 6.8059537E+002, 6.9183167E+002, 9.3241622E+002, 9.2956196E+002, 9.4535555E+002
 2.4500008E+003, 5.8558325E+002, 6.8646175E+002, 9.2369467E+002, 5.8447325E+002, 5.9216773E+002, 5.8899586E+002, 6.8958853E+002, 6.8544244E+002, 6.9471238E+002, 9.4008424E+002, 9.3587254E+002, 9.6619279E+002
 2.4600082E+003, 5.9196869E+002, 6.8614994E+002, 9.3493065E+002, 5.9241877E+002, 5.9759585E+002, 5.8605570E+002, 6.8011117E+002, 6.7981852E+002, 6.9185158E+002, 9.3331700E+002, 9.3675980E+002, 9.6461116E+002
 2.4700020E+003, 5.9035041E+002, 6.8810549E+002, 9.4073210E+002, 5.8929756E+002, 5.9340590E+002, 5.8947356E+002, 6.8740701E+002, 6.8003540E+002, 6.9619467E+002, 9.3891582E+002, 9.3909651E+002, 9.5101283E+002
 2.4800024E+003, 5.8693863E+002, 6.9139824E+002, 9.2795157E+002, 5.9048522E+002, 5.9373060E+002, 5.8774923E+002, 6.9223475E+002, 6.8495490E+002, 6.9016062E+002, 9.3647300E+002, 9.2802401E+002, 9.4583981E+002
 2.4900058E+003, 5.8981444E+002, 6.8101304E+002, 9.4262446E+002, 5.9057380E+002, 5.9195800E+002, 5.8844539E+002, 6.8443430E+002, 6.8200216E+002, 6.9774004E+002, 9.4017969E+002, 9.2560888E+002, 9.4521145E+002
 2.5000008E+003, 5.8817850E+002, 6.8491976E+002, 9.4074186E+002, 5.9043637E+002, 5.9186976E+002, 5.8670554E+002, 6.8204270E+002, 6.8096462E+002, 6.9388727E+002, 9.4490503E+002, 9.3523448E+002, 9.5055540E+002
 2.5100028E+003, 5.9204088E+002, 6.9144171E+002, 9.5481380E+002, 5.8537320E+002, 5.9213968E+002, 5.8787135E+002, 6.8662989E+002, 6.8303629E+002, 7.0326079E+002, 9.3537291E+002, 9.3461164E+002, 9.5897318E+002
 2.5200015E+003, 5.9713226E+002, 6.9260926E+002, 9.3525512E+002, 5.9469606E+002, 5.9814497E+002, 5.9051983E+002, 6.9038796E+002, 6.8668614E+002, 6.9506095E+002, 9.4703838E+002, 9.3583853E+002, 9.5203966E+002
 2.5300078E+003, 5.9362531E+002, 6.8842919E+002, 9.4239777E+002, 5.9436842E+002, 5.9892060E+002, 5.9540607E+002, 6.8790545E+002, 6.8540783E+002, 6.9868337E+002, 9.3989685E+002, 9.2646232E+002, 9.4691395E+002
 2.5400095E+003, 5.9043675E+002, 6.9024407E+002, 9.2867015E+002, 5.9105518E+002, 5.9361446E+002, 5.8818765E+002, 6.9200441E+002, 6.8608213E+002, 6.9534320E+002, 9.3490641E+002, 9.3558410E+002, 9.5749975E+002
 2.5500063E+003, 5.9374390E+002, 6.8802404E+002, 9.4305683E+002, 5.9478208E+002, 5.9446081E+002, 5.8650085E+002, 6.9533568E+002, 6.8228133E+002, 6.9139349E+002, 9.4039142E+002, 9.2733244E+002, 9.3857275E+002
 2.5600061E+003, 5.9562943E+002, 6.8252830E+002, 9.2822182E+002, 5.9596291E+002, 5.9516462E+002, 5.8943235E+002, 6.9360639E+002, 6.8279786E+002, 6.9079544E+002, 9.3741576E+002, 9.2992030E+002, 9.5454421E+002
 2.5700001E+003, 5.9017610E+002, 6.9215835E+002, 9.6039636E+002, 5.9318055E+002, 5.9616797E+002, 5.8588506E+002, 6.9097473E+002, 6.8323198E+002, 6.9592473E+002, 9.4330474E+002, 9.3638206E+002, 9.6020596E+002
 2.5800010E+003, 5.9492074E+002, 6.8073421E+002, 9.6583687E+002, 5.9342198E+002, 5.9661106E+002, 5.8979092E+002, 6.9622015E+002, 6.8775720E+002, 6.9717820E+002, 9.4481164E+002, 9.3274696E+002, 9.4642273E+002
 2.5900004E+003, 5.9035449E+002, 6.9503763E+002, 9.4886268E+002, 5.9480099E+002, 5.9477991E+002, 5.8803973E+002, 6.9151979E+002, 6.8751344E+002, 7.0079562E+002, 9.4813398E+002, 9.4523998E+002, 9.6453334E+002
 2.6000006E+003, 5.9107937E+002, 6.8741177E+002, 9.4034128E+002, 5.9389114E+002, 5.9726572E+002, 5.8460468E+002, 6.9507227E+002, 6.8642630E+002, 6.9189679E+002, 9.3787494E+002, 9.3672383E+002, 9.6088584E+002
 2.6100087E+003, 5.9357038E+002, 6.8965206E+002, 9.4009542E+002, 5.9711355E+002, 5.9564414E+002, 5.8864560E+002, 6.9255436E+002, 6.8711364E+002, 7.0218442E+002, 9.4449499E+002, 9.4399758E+002, 9.5981371E+002
 2.6200065E+003, 5.9366637E+002, 6.9188148E+002, 9.5859277E+002, 6.0021929E+002, 6.0063826E+002, 5.8799315E+002, 6.8985030E+002, 6.8205823E+002, 6.9425796E+002, 9.4596497E+002, 9.4539690E+002, 9.6034713E+002
 2.6300081E+003, 5.9168723E+002, 6.9600552E+002, 9.4494029E+002, 5.9784339E+002, 5.9502922E+002, 5.9143330E+002, 6.8990933E+002, 6.9135858E+002, 7.0066629E+002, 9.4554906E+002, 9.4032609E+002, 9.6094420E+002
 2.6400009E+003, 5.9333788E+002, 6.9437746E+002, 9.4126971E+002, 5.9167479E+002, 5.9605921E+002, 5.9308013E+002, 6.9747599E+002, 6.8908936E+002, 7.0440084E+002, 9.4421827E+002, 9.3798390E+002, 9.5773252E+002
 2.6500007E+003, 5.9793381E+002, 6.9337027E+002, 9.5058572E+002, 5.9287119E+002, 5.9696398E+002, 5.9610549E+002, 6.9622571E+002, 6.8983280E+002, 7.0552972E+002, 9.5071826E+002, 9.4080959E+002, 9.5344708E+002
 2.6600007E+003, 5.9706067E+002, 6.9404053E+002, 9.6245514E+002, 6.0285994E+002, 6.0004577E+002, 5.9542834E+002, 6.9626479E+002, 6.8569574E+002, 7.0373271E+002, 9.5377581E+002, 9.5164496E+002, 9.6728090E+002
 2.6700000E+003, 5.9697221E+002, 7.0264408E+002, 9.6542824E+002, 5.9920950E+002, 5.9835115E+002, 5.9244232E+002, 6.9583735E+002, 6.9048638E+002, 7.0756898E+002, 9.6639195E+002, 9.6386105E+002, 9.8034963E+002
 2.6800063E+003, 6.0128622E+002, 6.9867709E+002, 9.5464128E+002, 6.0187816E+002, 6.0055183E+002, 5.9487942E+002, 6.9593009E+002, 6.9400109E+002, 7.0971806E+002, 9.6731307E+002, 9.5518492E+002, 9.6699839E+002
 2.6900060E+003, 6.0087544E+002, 6.9803851E+002, 9.7380789E+002, 5.9837876E+002, 6.0453234E+002, 6.0073413E+002, 6.9393338E+002, 6.9518409E+002, 7.1289626E+002, 9.5271173E+002, 9.5544532E+002, 9.7911628E+002
 2.7000009E+003, 6.0402885E+002, 7.0156099E+002, 9.5323166E+002, 6.0506746E+002, 6.0184259E+002, 5.9866765E+002, 7.0731770E+002, 6.9449229E+002, 7.0532987E+002, 9.5956652E+002, 9.5532944E+002, 9.8204332E+002
 2.7100003E+003, 5.9828548E+002, 7.0230823E+002, 9.6957484E+002, 6.0635052E+002, 6.0491924E+002, 5.9542811E+002, 6.9719344E+002, 6.8979441E+002, 6.9803179E+002, 9.6280515E+002, 9.5981234E+002, 9.8151542E+002
 2.7200026E+003, 5.9951568E+002, 7.0582032E+002, 9.8059826E+002, 6.0075754E+002, 6.0313365E+002, 5.9298856E+002, 7.0425989E+002, 6.9354761E+002, 7.0826984E+002, 9.7661702E+002, 9.7657579E+002, 9.9067966E+002
 2.7300028E+003, 6.0034344E+002, 7.0687309E+002, 9.7602914E+002, 6.0064441E+002, 6.0278257E+002, 5.9576078E+002, 7.0520990E+002, 6.9869369E+002, 7.0909676E+002, 9.6953206E+002, 9.6540892E+002, 9.8416384E+002
 2.7400012E+003, 6.0025599E+002, 6.9868747E+002, 9.8298036E+002, 6.0804175E+002, 6.0306427E+002, 5.9220024E+002, 7.0915487E+002, 6.9495927E+002, 7.0698078E+002, 9.7858545E+002, 9.7965936E+002, 9.8762929E+002
 2.7500038E+003, 6.0643400E+002, 7.0065929E+002, 9.6620805E+002, 6.0331153E+002, 6.0500403E+002, 6.0132418E+002, 7.0497294E+002, 6.9795290E+002, 7.0999847E+002, 9.7071177E+002, 9.6826882E+002, 9.7771162E+002
 2.7600075E+003, 6.0442350E+002, 7.0570942E+002, 9.8554446E+002, 6.0560531E+002, 6.0810934E+002, 6.0185183E+002, 7.0589625E+002, 6.9984399E+002, 7.0881489E+002, 9.7553042E+002, 9.7296722E+002, 9.8513368E+002
 2.7700029E+003, 6.0514036E+002, 7.0389320E+002, 9.7312657E+002, 6.0773453E+002, 6.0652803E+002, 6.0059219E+002, 7.0495234E+002, 6.9760295E+002, 7.1128161E+002, 9.6530388E+002, 9.6368299E+002, 9.8457758E+002
 2.7800073E+003, 6.0363791E+002, 7.0575069E+002, 9.6160344E+002, 6.0203142E+002, 6.0734166E+002, 6.0381210E+002, 7.0434241E+002, 6.9892261E+002, 7.2005803E+002, 9.6820208E+002, 9.6150932E+002, 9.8753009E+002
 2.7900048E+003, 6.0533426E+002, 7.0113616E+002, 9.7796272E+002, 6.0309291E+002, 6.1008476E+002, 6.0011744E+002, 7.0040185E+002, 6.9780797E+002, 7.0821948E+002, 9.6705160E+002, 9.8062522E+002, 9.9932298E+002
 2.8000022E+003, 6.0474165E+002, 7.0591378E+002, 9.7293486E+002, 6.0739950E+002, 6.0868946E+002, 6.0049293E+002, 7.0859615E+002, 7.0046686E+002, 7.1066885E+002, 9.6464924E+002, 9.7128175E+002, 9.8723184E+002
 2.8100032E+003, 6.0015691E+002, 7.0678765E+002, 9.9931231E+002, 6.0700280E+002, 6.0764736E+002, 5.9914577E+002, 7.0723240E+002, 6.9668721E+002, 7.0808883E+002, 9.7769349E+002, 9.8413172E+002, 1.0072519E+003
 2.8200035E+003, 6.0120271E+002, 6.9814899E+002, 9.7073195E+002, 6.0799812E+002, 6.0495480E+002, 5.9300098E+002, 7.0475108E+002, 6.9986922E+002, 7.1140266E+002, 9.7313208E+002, 9.7031808E+002, 9.9244079E+002
 2.8300046E+003, 6.0082022E+002, 7.0485079E+002, 9.8437835E+002, 6.0274861E+002, 6.0166304E+002, 5.9740313E+002, 7.0905824E+002, 6.9544173E+002, 7.0440055E+002, 9.8205977E+002, 9.7856621E+002, 9.9128273E+002
 2.8400057E+003, 6.0942357E+002, 7.0794878E+002, 9.8683264E+002, 6.0430176E+002, 6.0676639E+002, 6.0062454E+002, 7.0447719E+002, 7.0572011E+002, 7.1910517E+002, 9.8141065E+002, 9.7950405E+002, 9.8898882E+002
 2.8500059E+003, 6.0533884E+002, 7.0926371E+002, 9.9461246E+002, 6.0947461E+002, 6.1154079E+002, 6.0859589E+002, 7.0668982E+002, 7.0426748E+002, 7.1694033E+002, 9.7890776E+002, 9.7999569E+002, 9.9498425E+002
 2.8600041E+003, 6.0773799E+002, 7.0621800E+002, 9.8019520E+002, 6.0625907E+002, 6.1048067E+002, 6.0445808E+002, 7.0752639E+002, 7.0298036E+002, 7.1867391E+002, 9.8447255E+002, 9.7739799E+002, 9.9487962E+002
 2.8700021E+003, 6.0865586E+002, 7.0340395E+002, 9.8018538E+002, 6.1193952E+002, 6.1193049E+002, 6.0527903E+002, 7.0611962E+002, 7.0122958E+002, 7.1876882E+002, 9.6997522E+002, 9.6350076E+002, 9.8963608E+002
 2.8800011E+003, 6.0506834E+002, 7.0640697E+002, 9.6870532E+002, 6.0406786E+002, 6.0706909E+002, 6.0776803E+002, 7.0272529E+002, 7.0102396E+002, 7.1742795E+002, 9.6593013E+002, 9.6399837E+002, 9.8266070E+002
 2.8900057E+003, 6.0866571E+002, 7.0088469E+002, 9.8554949E+002, 6.0253139E+002, 6.0832697E+002, 6.0469197E+002, 7.0760022E+002, 7.0047749E+002, 7.1240104E+002, 9.7672803E+002, 9.7016102E+002, 9.8605875E+002
 2.9000076E+003, 6.0046629E+002, 7.0556744E+002, 9.7597642E+002, 6.0596445E+002, 6.0960502E+002, 6.0197716E+002, 7.0422325E+002, 7.0085461E+002, 7.1627618E+002, 9.7629940E+002, 9.7139633E+002, 9.9320330E+002
 2.9100002E+003, 6.0533307E+002, 7.1247325E+002, 9.7901813E+002, 6.0125332E+002, 6.0672193E+002, 6.0219030E+002, 7.1214671E+002, 7.0021522E+002, 7.1244796E+002, 9.7767359E+002, 9.7746006E+002, 9.9093368E+002
 2.9200033E+003, 6.0608154E+002, 7.0557372E+002, 9.7615874E+002, 6.1465269E+002, 6.0935486E+002, 5.9767461E+002, 7.0999148E+002, 7.0191641E+002, 7.1315024E+002, 9.7663737E+002, 9.7109018E+002, 9.8769828E+002
 2.9300044E+003, 6.0676123E+002, 7.0628784E+002, 9.7158007E+002, 6.0749065E+002, 6.0837574E+002, 5.9814581E+002, 7.0876314E+002, 7.0359939E+002, 7.1307164E+002, 9.7597356E+002, 9.7627775E+002, 9.9919194E+002
 2.9400020E+003, 6.0161118E+002, 7.1090248E+002, 9.7568266E+002, 6.0663160E+002, 6.0596663E+002, 5.9783113E+002, 7.1412742E+002, 7.0375172E+002, 7.1419958E+002, 9.8055468E+002, 9.7733249E+002, 9.9296005E+002
 2.9500003E+003, 6.0774351E+002, 7.0834202E+002, 1.0100011E+003, 6.0794165E+002, 6.0834616E+002, 6.0538877E+002, 7.1183845E+002, 7.0544350E+002, 7.1532635E+002, 9.9032013E+002, 9.9276553E+002, 9.9822940E+002
 2.9600042E+003, 6.0854245E+002, 7.1817319E+002, 1.0108868E+003, 6.0635241E+002, 6.0940105E+002, 6.0423402E+002, 7.1272578E+002, 7.0962704E+002, 7.1966186E+002, 1.0010467E+003, 1.0034078E+003, 1.0170361E+003
 2.9700029E+003, 6.0695233E+002, 7.1644877E+002, 1.0054481E+003, 6.1220768E+002, 6.1358994E+002, 6.0528547E+002, 7.0884241E+002, 7.1291451E+002, 7.2733928E+002, 1.0008289E+003, 9.9577983E+002, 1.0083027E+003
 2.9800028E+003, 6.0518063E+002, 7.1714612E+002, 9.9707824E+002, 6.0712137E+002, 6.1384335E+002, 6.0796351E+002, 7.0899401E+002, 7.0915115E+002, 7.2113998E+002, 9.9322951E+002, 9.8884939E+002, 1.0015417E+003
 2.9900076E+003, 6.1110458E+002, 7.1257049E+002, 9.8114992E+002, 6.1076597E+002, 6.1217794E+002, 6.0338316E+002, 7.1559118E+002, 7.0862673E+002, 7.1532529E+002, 9.8948287E+002, 9.8431913E+002, 1.0012718E+003
 3.0000064E+003, 6.0888206E+002, 7.1535564E+002, 9.7669214E+002, 6.1435590E+002, 6.1406875E+002, 6.0460915E+002, 7.1068352E+002, 7.0674228E+002, 7.2536602E+002, 9.8769989E+002, 9.8166651E+002, 1.0043225E+003
 3.0100049E+003, 6.0971756E+002, 7.1625081E+002, 1.0104203E+003, 6.0591895E+002, 6.1423883E+002, 6.1124321E+002, 7.1257743E+002, 7.0749844E+002, 7.2215731E+002, 9.9630019E+002, 9.9643139E+002, 9.9733091E+002
 3.0200025E+003, 6.1128518E+002, 7.1599198E+002, 9.9422060E+002, 6.1362773E+002, 6.1325301E+002, 6.0547680E+002, 7.1899065E+002, 7.0790364E+002, 7.2065989E+002, 1.0027549E+003, 9.9775865E+002, 1.0034638E+003
 3.0300066E+003, 6.1293661E+002, 7.0984670E+002, 1.0031465E+003, 6.0990518E+002, 6.1453180E+002, 6.1138410E+002, 7.0695643E+002, 7.1043451E+002, 7.3168494E+002, 1.0011709E+003, 9.9862659E+002, 1.0111074E+003
 3.0400006E+003, 6.1190920E+002, 7.1716774E+002, 1.0049472E+003, 6.0970174E+002, 6.1576714E+002, 6.1027785E+002, 7.1585016E+002, 7.1153814E+002, 7.2471478E+002, 9.9803323E+002, 9.9729349E+002, 1.0035203E+003
 3.0500041E+003, 6.0715967E+002, 7.1364340E+002, 1.0121077E+003, 6.0780677E+002, 6.1326650E+002, 6.0934561E+002, 7.1406455E+002, 7.1149563E+002, 7.2300491E+002, 1.0046313E+003, 1.0003781E+003, 1.0071721E+003
 3.0600064E+003, 6.1386276E+002, 7.1897151E+002, 1.0206547E+003, 6.1187740E+002, 6.1663619E+002, 6.0726413E+002, 7.2265841E+002, 7.1334559E+002, 7.1847070E+002, 1.0041871E+003, 1.0052805E+003, 1.0182675E+003
 3.0700055E+003, 6.1478131E+002, 7.1585442E+002, 1.0018628E+003, 6.1282519E+002, 6.1824332E+002, 6.1296879E+002, 7.1289460E+002, 7.1509340E+002, 7.3204486E+002, 1.0058346E+003, 1.0043782E+003, 1.0198956E+003
 3.0800068E+003, 6.1079271E+002, 7.2756689E+002, 1.0099361E+003, 6.1563897E+002, 6.1605872E+002, 6.0850719E+002, 7.2111725E+002, 7.1124124E+002, 7.2494556E+002, 1.0165348E+003, 1.0074850E+003, 1.0186822E+003
 3.0900009E+003, 6.1579318E+002, 7.2035190E+002, 1.0076901E+003, 6.1993127E+002, 6.1298131E+002, 6.0487853E+002, 7.2650370E+002, 7.1926363E+002, 7.3011795E+002, 1.0190771E+003, 1.0163300E+003, 1.0196103E+003
 3.1000029E+003, 6.1867826E+002, 7.2096930E+002, 1.0209646E+003, 6.1849638E+002, 6.2038508E+002, 6.1809435E+002, 7.2385939E+002, 7.1678294E+002, 7.2895362E+002, 1.0174069E+003, 1.0192482E+003, 1.0320452E+003
 3.1100073E+003, 6.1395737E+002, 7.3049237E+002, 1.0082135E+003, 6.1882905E+002, 6.1659659E+002, 6.1369055E+002, 7.2799156E+002, 7.2017934E+002, 7.3524394E+002, 1.0168638E+003, 1.0122897E+003, 1.0179777E+003
 3.1200009E+003, 6.1343907E+002, 7.2500926E+002, 1.0168348E+003, 6.1224621E+002, 6.1889812E+002, 6.1724611E+002, 7.2522433E+002, 7.1911145E+002, 7.3637851E+002, 1.0125321E+003, 1.0148782E+003, 1.0252650E+003
 3.1300082E+003, 6.1447217E+002, 7.2199117E+002, 1.0116662E+003, 6.1194825E+002, 6.1968308E+002, 6.1462909E+002, 7.2322727E+002, 7.1857683E+002, 7.3055056E+002, 1.0137808E+003, 1.0194531E+003, 1.0201410E+003
 3.1400043E+003, 6.1632516E+002, 7.2609245E+002, 1.0170271E+003, 6.1723839E+002, 6.1959819E+002, 6.1029922E+002, 7.2081262E+002, 7.1983285E+002, 7.3343815E+002, 1.0246568E+003, 1.0229831E+003, 1.0153514E+003
 3.1500019E+003, 6.1767776E+002, 7.2619839E+002, 1.0048936E+003, 6.2056160E+002, 6.2095571E+002, 6.1466875E+002, 7.3200073E+002, 7.1939842E+002, 7.2854679E+002, 1.0221505E+003, 1.0156687E+003, 1.0177014E+003
 3.1600068E+003, 6.1309948E+002, 7.3188523E+002, 1.0266145E+003, 6.2367986E+002, 6.2027817E+002, 6.0553536E+002, 7.3465380E+002, 7.2012014E+002, 7.3014935E+002, 1.0254770E+003, 1.0197643E+003, 1.0163961E+003
 3.1700066E+003, 6.2126118E+002, 7.2935826E+002, 1.0257471E+003, 6.1991370E+002, 6.2134050E+002, 6.1510847E+002, 7.3093610E+002, 7.1862787E+002, 7.3825627E+002, 1.0215291E+003, 1.0183205E+003, 1.0253648E+003
 3.1800013E+003, 6.2103124E+002, 7.2460187E+002, 1.0253058E+003, 6.2108328E+002, 6.2163295E+002, 6.1870203E+002, 7.3473994E+002, 7.2055371E+002, 7.4310520E+002, 1.0247455E+003, 1.0141412E+003, 1.0252289E+003
 3.1900081E+003, 6.1692399E+002, 7.2840059E+002, 1.0269366E+003, 6.2044545E+002, 6.2346295E+002, 6.1774142E+002, 7.3022136E+002, 7.2335222E+002, 7.3616327E+002, 1.0245826E+003, 1.0300112E+003, 1.0443756E+003
 3.2000036E+003, 6.1931374E+002, 7.3033911E+002, 1.0242188E+003, 6.2408860E+002, 6.2011623E+002, 6.1077955E+002, 7.3117216E+002, 7.2872622E+002, 7.4077532E+002, 1.0244693E+003, 1.0193806E+003, 1.0262097E+003
 3.2100050E+003, 6.1897459E+002, 7.3471305E+002, 1.0201100E+003, 6.2277705E+002, 6.2376219E+002, 6.1446266E+002, 7.3404068E+002, 7.2636263E+002, 7.4089685E+002, 1.0292244E+003, 1.0286193E+003, 1.0316479E+003
 3.2200030E+003, 6.1734341E+002, 7.2499338E+002, 1.0282218E+003, 6.1965204E+002, 6.2398416E+002, 6.2028659E+002, 7.2768180E+002, 7.2385566E+002, 7.4794864E+002, 1.0136504E+003, 1.0148315E+003, 1.0260191E+003
 3.2300045E+003, 6.1525829E+002, 7.3380699E+002, 1.0409051E+003, 6.1758680E+002, 6.1990238E+002, 6.1065825E+002, 7.2582886E+002, 7.2580778E+002, 7.3845029E+002, 1.0241405E+003, 1.0345941E+003, 1.0408397E+003
