s,,,,C,C,C,C,C,C,C,C,C
 1.0600009E+003, 6.0573827E+002, 7.0934513E+002, 1.1088938E+003, 5.8558690E+002, 6.0447334E+002, 6.1405923E+002, 6.9313414E+002, 7.1299576E+002, 7.2321253E+002, 1.1592450E+003, 1.1017600E+003, 1.0456143E+003
 1.0700000E+003, 6.0977267E+002, 7.2026262E+002, 1.1363243E+003, 5.9333562E+002, 6.0985016E+002, 6.1957843E+002, 6.9589832E+002, 7.1549762E+002, 7.2625369E+002, 1.1600812E+003, 1.1281355E+003, 1.0671566E+003
 1.0800056E+003, 6.1371662E+002, 7.1381698E+002, 1.1209932E+003, 6.0306959E+002, 6.1196890E+002, 6.1874774E+002, 7.1173408E+002, 7.1448201E+002, 7.2867793E+002, 1.1848910E+003, 1.1455243E+003, 1.0619177E+003
 1.0900051E+003, 6.0802865E+002, 7.1866492E+002, 1.1154094E+003, 6.0120501E+002, 6.1368026E+002, 6.2495856E+002, 6.9850055E+002, 7.1032548E+002, 7.4219103E+002, 1.1814183E+003, 1.1210057E+003, 1.0643127E+003
 1.1000040E+003, 6.1375285E+002, 7.1751703E+002, 1.1284952E+003, 6.0027084E+002, 6.0814454E+002, 6.1468438E+002, 7.0201265E+002, 7.1576747E+002, 7.3470873E+002, 1.1920020E+003, 1.1131505E+003, 1.0694485E+003
 1.1100063E+003, 6.1407541E+002, 7.2633158E+002, 1.1559751E+003, 5.9753961E+002, 6.1392496E+002, 6.2006732E+002, 7.1022704E+002, 7.1388897E+002, 7.4715863E+002, 1.2037590E+003, 1.1490234E+003, 1.0845909E+003
 1.1200032E+003, 6.2064668E+002, 7.3300666E+002, 1.1516489E+003, 6.0824459E+002, 6.1874257E+002, 6.2572454E+002, 7.2206700E+002, 7.2770132E+002, 7.3630957E+002, 1.2094403E+003, 1.1564563E+003, 1.0844188E+003
 1.1300033E+003, 6.2366324E+002, 7.2705964E+002, 1.1374350E+003, 6.1120843E+002, 6.2509528E+002, 6.3265919E+002, 7.2346023E+002, 7.3109966E+002, 7.4506644E+002, 1.2023311E+003, 1.1370238E+003, 1.0894314E+003
 1.1400057E+003, 6.1585908E+002, 7.3397291E+002, 1.1599699E+003, 6.1613914E+002, 6.2220732E+002, 6.2883113E+002, 7.1966239E+002, 7.2643767E+002, 7.4030863E+002, 1.2069201E+003, 1.1732075E+003, 1.0889203E+003
 1.1500027E+003, 6.2542017E+002, 7.2975795E+002, 1.1441197E+003, 6.0995985E+002, 6.2056137E+002, 6.2729274E+002, 7.2439275E+002, 7.2858466E+002, 7.3945760E+002, 1.1960094E+003, 1.1600094E+003, 1.0929718E+003
 1.1600001E+003, 6.1922563E+002, 7.2799082E+002, 1.1689226E+003, 6.1288354E+002, 6.2257941E+002, 6.3461849E+002, 7.1934622E+002, 7.2827618E+002, 7.4264007E+002, 1.2213109E+003, 1.1616886E+003, 1.0925387E+003
 1.1700034E+003, 6.2072549E+002, 7.3402214E+002, 1.1454318E+003, 6.0619213E+002, 6.2340909E+002, 6.3052548E+002, 7.2593585E+002, 7.2638363E+002, 7.4269422E+002, 1.2121912E+003, 1.1683556E+003, 1.0934754E+003
 1.1800048E+003, 6.1948488E+002, 7.2401867E+002, 1.1517928E+003, 6.0335630E+002, 6.2308806E+002, 6.3588047E+002, 7.2049126E+002, 7.3199833E+002, 7.3874469E+002, 1.1924229E+003, 1.1541274E+003, 1.1013445E+003
 1.1900042E+003, 6.2048875E+002, 7.2152540E+002, 1.1551799E+003, 6.1466216E+002, 6.2394665E+002, 6.2690300E+002, 7.2406228E+002, 7.2361560E+002, 7.3862671E+002, 1.1929290E+003, 1.1789201E+003, 1.1129533E+003
 1.2000013E+003, 6.2194076E+002, 7.2306992E+002, 1.1787588E+003, 6.0981576E+002, 6.2348296E+002, 6.3352844E+002, 7.1834847E+002, 7.2502505E+002, 7.3808630E+002, 1.1917608E+003, 1.1693922E+003, 1.1169038E+003
 1.2100005E+003, 6.2133650E+002, 7.3192808E+002, 1.1504352E+003, 6.1098434E+002, 6.2039367E+002, 6.2833036E+002, 7.1893302E+002, 7.2354440E+002, 7.4279804E+002, 1.2122640E+003, 1.1783447E+003, 1.1274947E+003
 1.2200003E+003, 6.1828142E+002, 7.1548008E+002, 1.1426834E+003, 6.0780949E+002, 6.2097143E+002, 6.3179304E+002, 7.1159609E+002, 7.1763631E+002, 7.4016237E+002, 1.1895286E+003, 1.1170873E+003, 1.1154396E+003
 1.2300024E+003, 6.1309452E+002, 7.1752306E+002, 1.1519661E+003, 6.0171524E+002, 6.1569983E+002, 6.1973800E+002, 7.0446366E+002, 7.1733041E+002, 7.4266360E+002, 1.1753316E+003, 1.1652703E+003, 1.1101448E+003
 1.2400017E+003, 6.0979562E+002, 7.1579326E+002, 1.1439438E+003, 6.0187201E+002, 6.1528088E+002, 6.2066048E+002, 7.1537624E+002, 7.1481189E+002, 7.2093588E+002, 1.1356405E+003, 1.1597520E+003, 1.1259836E+003
 1.2500059E+003, 6.1116311E+002, 7.1816725E+002, 1.1461504E+003, 6.1416151E+002, 6.1152728E+002, 6.1351019E+002, 7.1737781E+002, 7.0517659E+002, 7.2371889E+002, 1.1536544E+003, 1.1532975E+003, 1.1210388E+003
 1.2600005E+003, 6.0747346E+002, 7.1598974E+002, 1.1412194E+003, 6.0121055E+002, 6.0938136E+002, 6.1397964E+002, 7.0951209E+002, 7.1556400E+002, 7.2935678E+002, 1.1312294E+003, 1.1572582E+003, 1.1236524E+003
 1.2700056E+003, 6.0853570E+002, 7.1448581E+002, 1.1220929E+003, 6.0539583E+002, 6.1122721E+002, 6.2128731E+002, 7.1331586E+002, 7.1409384E+002, 7.2832566E+002, 1.1347584E+003, 1.1563865E+003, 1.1179256E+003
 1.2800064E+003, 6.0633231E+002, 7.2174064E+002, 1.1399144E+003, 6.0512295E+002, 6.1050032E+002, 6.1297492E+002, 7.1982531E+002, 7.1230734E+002, 7.2852807E+002, 1.1473484E+003, 1.1612486E+003, 1.1305447E+003
 1.2900004E+003, 6.0879596E+002, 7.1217778E+002, 1.1312617E+003, 6.1531719E+002, 6.1068992E+002, 6.0911053E+002, 7.1222206E+002, 7.0470608E+002, 7.1431958E+002, 1.1275621E+003, 1.1457648E+003, 1.1370851E+003
 1.3000005E+003, 6.0718541E+002, 7.0591497E+002, 1.1209107E+003, 6.0537477E+002, 6.0947852E+002, 6.1049884E+002, 7.0673903E+002, 7.0671133E+002, 7.2201207E+002, 1.1113598E+003, 1.1470770E+003, 1.1154379E+003
 1.3100015E+003, 6.0665824E+002, 7.1474553E+002, 1.1196672E+003, 6.0824117E+002, 6.0917110E+002, 6.0777534E+002, 7.1272614E+002, 7.1019847E+002, 7.1789270E+002, 1.1292223E+003, 1.1235759E+003, 1.1281143E+003
 1.3200025E+003, 6.0098243E+002, 7.1665265E+002, 1.1292273E+003, 6.0300301E+002, 6.0542286E+002, 6.0528610E+002, 7.1307896E+002, 7.0734967E+002, 7.1658779E+002, 1.1192890E+003, 1.1180738E+003, 1.1273642E+003
 1.3300058E+003, 6.0544976E+002, 7.1616939E+002, 1.1162234E+003, 5.9997658E+002, 6.0544255E+002, 6.1542833E+002, 7.0962477E+002, 7.1329532E+002, 7.2421903E+002, 1.0925870E+003, 1.1282184E+003, 1.1456673E+003
 1.3400054E+003, 6.1410189E+002, 7.3119152E+002, 1.1055878E+003, 6.0952508E+002, 6.0767907E+002, 6.1071540E+002, 7.2629776E+002, 7.1718642E+002, 7.3231344E+002, 1.0974141E+003, 1.1175869E+003, 1.1107356E+003
 1.3500047E+003, 6.1820678E+002, 7.4394827E+002, 1.1191215E+003, 6.0783320E+002, 6.1521382E+002, 6.2805019E+002, 7.2791205E+002, 7.2929787E+002, 7.4883447E+002, 1.1288093E+003, 1.1233467E+003, 1.1241839E+003
 1.3600049E+003, 6.1651318E+002, 7.3397100E+002, 1.1292050E+003, 6.1452065E+002, 6.1848774E+002, 6.2580953E+002, 7.2169981E+002, 7.4009520E+002, 7.5168539E+002, 1.1394852E+003, 1.1169408E+003, 1.1455251E+003
 1.3700056E+003, 6.1423771E+002, 7.3077143E+002, 1.1061155E+003, 6.0335014E+002, 6.1364722E+002, 6.3404458E+002, 7.2075818E+002, 7.2996515E+002, 7.4692992E+002, 1.1179548E+003, 1.0938377E+003, 1.1310354E+003
 1.3800054E+003, 6.2637486E+002, 7.4816151E+002, 1.1181594E+003, 6.0154329E+002, 6.1879591E+002, 6.3826612E+002, 7.2011055E+002, 7.4352486E+002, 7.6104784E+002, 1.1446887E+003, 1.0986710E+003, 1.1177224E+003
 1.3900041E+003, 6.2156605E+002, 7.5215360E+002, 1.1256203E+003, 6.1253080E+002, 6.2543148E+002, 6.4420678E+002, 7.3616975E+002, 7.4340909E+002, 7.6199899E+002, 1.1316844E+003, 1.1446246E+003, 1.1259272E+003
 1.4000048E+003, 6.2473484E+002, 7.4816715E+002, 1.1371435E+003, 6.1192164E+002, 6.2202800E+002, 6.3659280E+002, 7.4711417E+002, 7.3938189E+002, 7.6595341E+002, 1.1470662E+003, 1.1688091E+003, 1.1218062E+003
 1.4100068E+003, 6.2620373E+002, 7.5254747E+002, 1.1286683E+003, 6.1581918E+002, 6.2394325E+002, 6.3840401E+002, 7.3944495E+002, 7.3995570E+002, 7.6741573E+002, 1.1362872E+003, 1.1339065E+003, 1.1278845E+003
 1.4200055E+003, 6.3030728E+002, 7.4723248E+002, 1.1270093E+003, 6.1617595E+002, 6.2687116E+002, 6.4108429E+002, 7.4020564E+002, 7.4591038E+002, 7.7603448E+002, 1.1252262E+003, 1.1482341E+003, 1.1195300E+003
 1.4300017E+003, 6.2908976E+002, 7.5212652E+002, 1.1265798E+003, 6.2458303E+002, 6.2573555E+002, 6.3825067E+002, 7.6010474E+002, 7.3922517E+002, 7.6573039E+002, 1.1303557E+003, 1.1609657E+003, 1.1410400E+003
 1.4400035E+003, 6.3114714E+002, 7.5841352E+002, 1.1434904E+003, 6.2218967E+002, 6.2738013E+002, 6.3993627E+002, 7.4418769E+002, 7.5595970E+002, 7.6546194E+002, 1.1537442E+003, 1.1374732E+003, 1.1199182E+003
 1.4500003E+003, 6.3610726E+002, 7.6304235E+002, 1.1430751E+003, 6.2068427E+002, 6.2613148E+002, 6.5290591E+002, 7.4320184E+002, 7.5415044E+002, 7.8981582E+002, 1.1308991E+003, 1.1740270E+003, 1.1314212E+003
 1.4600022E+003, 6.3269831E+002, 7.6276627E+002, 1.1516413E+003, 6.2407546E+002, 6.3069662E+002, 6.4780410E+002, 7.6183048E+002, 7.5373325E+002, 7.8684656E+002, 1.1370999E+003, 1.1428152E+003, 1.1223699E+003
 1.4700071E+003, 6.3463987E+002, 7.5831417E+002, 1.1496121E+003, 6.2072915E+002, 6.2649603E+002, 6.5321676E+002, 7.4854625E+002, 7.5575445E+002, 7.9354787E+002, 1.1435744E+003, 1.1685246E+003, 1.1418915E+003
 1.4800024E+003, 6.3033696E+002, 7.7333276E+002, 1.1516918E+003, 6.2439801E+002, 6.2543435E+002, 6.5020301E+002, 7.5666157E+002, 7.5468846E+002, 7.9560122E+002, 1.1136845E+003, 1.1744433E+003, 1.1462378E+003
 1.4900066E+003, 6.3617369E+002, 7.7100673E+002, 1.1507196E+003, 6.1926761E+002, 6.2635820E+002, 6.4775535E+002, 7.6396127E+002, 7.5899953E+002, 7.9272663E+002, 1.1440234E+003, 1.1501812E+003, 1.1529206E+003
 1.5000055E+003, 6.3645355E+002, 7.7715154E+002, 1.1496454E+003, 6.3474389E+002, 6.2629168E+002, 6.4630580E+002, 7.7124202E+002, 7.6135336E+002, 7.9841254E+002, 1.1571868E+003, 1.1644182E+003, 1.1305357E+003
 1.5100002E+003, 6.3704548E+002, 7.8992721E+002, 1.1612909E+003, 6.3152687E+002, 6.2872877E+002, 6.5084349E+002, 7.7831364E+002, 7.7366766E+002, 8.0677227E+002, 1.1635353E+003, 1.1656340E+003, 1.1353137E+003
 1.5200041E+003, 6.4455915E+002, 7.8484134E+002, 1.1724318E+003, 6.3404129E+002, 6.3820784E+002, 6.5245720E+002, 7.7950727E+002, 7.7859648E+002, 8.0555087E+002, 1.1801867E+003, 1.1691116E+003, 1.1511377E+003
 1.5300005E+003, 6.3920413E+002, 7.9531659E+002, 1.1189389E+003, 6.3494926E+002, 6.3767521E+002, 6.5942390E+002, 7.7740266E+002, 7.8053730E+002, 8.1321055E+002, 1.1613948E+003, 1.1731768E+003, 1.1363337E+003
 1.5400062E+003, 6.4510948E+002, 7.8763112E+002, 1.1697792E+003, 6.3670992E+002, 6.3386603E+002, 6.6110357E+002, 7.8360656E+002, 7.7252415E+002, 8.1650541E+002, 1.1824540E+003, 1.1660232E+003, 1.1192389E+003
 1.5500038E+003, 6.5076471E+002, 7.9884520E+002, 1.1511938E+003, 6.3158008E+002, 6.4026265E+002, 6.6836026E+002, 7.8662269E+002, 7.8408847E+002, 8.1798717E+002, 1.1937462E+003, 1.1613466E+003, 1.1429061E+003
 1.5600058E+003, 6.5039341E+002, 8.1245913E+002, 1.1853746E+003, 6.4125756E+002, 6.3838901E+002, 6.5935882E+002, 7.9085536E+002, 7.7974782E+002, 8.2748936E+002, 1.1929061E+003, 1.1781531E+003, 1.1401928E+003
 1.5700020E+003, 6.4774561E+002, 8.1066604E+002, 1.1774153E+003, 6.3987870E+002, 6.5044440E+002, 6.6428142E+002, 7.9030700E+002, 8.0527562E+002, 8.3471133E+002, 1.2256666E+003, 1.1766567E+003, 1.1224603E+003
 1.5800037E+003, 6.5383336E+002, 8.1004924E+002, 1.1833038E+003, 6.5070497E+002, 6.4327995E+002, 6.6100137E+002, 8.1486008E+002, 8.0263488E+002, 8.2923072E+002, 1.2118464E+003, 1.1867369E+003, 1.1496196E+003
 1.5900058E+003, 6.5453973E+002, 8.1721520E+002, 1.1715086E+003, 6.4644588E+002, 6.4352759E+002, 6.6455332E+002, 8.0905460E+002, 7.8822203E+002, 8.2597111E+002, 1.1985826E+003, 1.1729792E+003, 1.1400063E+003
 1.6000056E+003, 6.5961750E+002, 8.2021297E+002, 1.1598318E+003, 6.4761478E+002, 6.4911201E+002, 6.7287648E+002, 8.1285394E+002, 7.9982492E+002, 8.3762091E+002, 1.1934951E+003, 1.1838000E+003, 1.1622814E+003
 1.6100020E+003, 6.6217430E+002, 8.4036304E+002, 1.1742406E+003, 6.5490680E+002, 6.5684824E+002, 6.7272094E+002, 8.1988332E+002, 8.0664942E+002, 8.4733529E+002, 1.1970581E+003, 1.1748857E+003, 1.1742494E+003
 1.6200067E+003, 6.6736429E+002, 8.4563718E+002, 1.2162292E+003, 6.4929481E+002, 6.6369709E+002, 6.8616504E+002, 8.3057366E+002, 8.2410165E+002, 8.6391909E+002, 1.2033199E+003, 1.1825056E+003, 1.2069707E+003
 1.6300035E+003, 6.7265790E+002, 8.5406011E+002, 1.2103613E+003, 6.5720641E+002, 6.6462294E+002, 6.8437142E+002, 8.5371968E+002, 8.4000629E+002, 8.6365497E+002, 1.2223999E+003, 1.1818249E+003, 1.2045118E+003
 1.6400014E+003, 6.6807460E+002, 8.6734255E+002, 1.2033831E+003, 6.6507964E+002, 6.7245468E+002, 6.7969509E+002, 8.6264844E+002, 8.4720922E+002, 8.7020430E+002, 1.2196911E+003, 1.1974691E+003, 1.2341560E+003
 1.6500006E+003, 6.6844211E+002, 8.5319983E+002, 1.2129484E+003, 6.6419397E+002, 6.6824696E+002, 6.8486475E+002, 8.6217759E+002, 8.4406310E+002, 8.7269111E+002, 1.2317538E+003, 1.1907398E+003, 1.2300319E+003
 1.6600057E+003, 6.8050357E+002, 8.6703235E+002, 1.2255054E+003, 6.6685073E+002, 6.7067358E+002, 6.8652160E+002, 8.6880041E+002, 8.4890466E+002, 8.8220606E+002, 1.2179614E+003, 1.2201365E+003, 1.2388837E+003
 1.6700051E+003, 6.8155711E+002, 8.7113055E+002, 1.2163701E+003, 6.7705048E+002, 6.7946441E+002, 6.8784692E+002, 8.7693520E+002, 8.6417090E+002, 8.7700251E+002, 1.2419050E+003, 1.2265810E+003, 1.2389580E+003
 1.6800049E+003, 6.8198291E+002, 8.8183952E+002, 1.2297204E+003, 6.8552860E+002, 6.7389050E+002, 6.7788564E+002, 8.9109782E+002, 8.6990469E+002, 8.8177858E+002, 1.2486884E+003, 1.2178840E+003, 1.2231469E+003
 1.6900005E+003, 6.7883180E+002, 8.9612031E+002, 1.2400814E+003, 6.9157750E+002, 6.7451905E+002, 6.7899006E+002, 9.0753342E+002, 8.7158243E+002, 8.7924918E+002, 1.2448209E+003, 1.2267420E+003, 1.2285817E+003
 1.7000013E+003, 6.7670542E+002, 8.7561382E+002, 1.2251293E+003, 6.9404131E+002, 6.7224544E+002, 6.8169684E+002, 9.0294537E+002, 8.7667808E+002, 8.8125297E+002, 1.2644581E+003, 1.2314089E+003, 1.2204616E+003
 1.7100051E+003, 6.6920724E+002, 8.8292003E+002, 1.2467540E+003, 6.8773504E+002, 6.6340153E+002, 6.6731966E+002, 9.1243557E+002, 8.6617177E+002, 8.7468828E+002, 1.2658555E+003, 1.2360356E+003, 1.2275033E+003
 1.7200065E+003, 6.7505967E+002, 8.9468387E+002, 1.2646044E+003, 6.9122908E+002, 6.6597906E+002, 6.8169324E+002, 9.1300132E+002, 8.6879946E+002, 8.8456199E+002, 1.2649026E+003, 1.2443132E+003, 1.2394530E+003
 1.7300013E+003, 6.7887626E+002, 8.7620853E+002, 1.2639250E+003, 6.8927324E+002, 6.7036480E+002, 6.8280619E+002, 9.0356403E+002, 8.7016307E+002, 8.9139384E+002, 1.3012679E+003, 1.2605463E+003, 1.2515675E+003
 1.7400020E+003, 6.7396633E+002, 8.9180737E+002, 1.2284382E+003, 6.8988960E+002, 6.7303320E+002, 6.7329286E+002, 9.2524215E+002, 8.5939881E+002, 8.6375698E+002, 1.2592386E+003, 1.2524438E+003, 1.2188818E+003
 1.7500054E+003, 6.8395936E+002, 9.0554633E+002, 1.2525581E+003, 6.9397952E+002, 6.6718530E+002, 6.7671742E+002, 9.4229239E+002, 8.7668715E+002, 8.8324395E+002, 1.2653967E+003, 1.2447295E+003, 1.2479498E+003
 1.7600030E+003, 6.7815689E+002, 9.0023821E+002, 1.2794487E+003, 6.8522026E+002, 6.7746926E+002, 6.8266565E+002, 9.3466945E+002, 8.6928994E+002, 8.7888109E+002, 1.2684291E+003, 1.2547794E+003, 1.2455242E+003
 1.7700028E+003, 6.8636612E+002, 9.0805581E+002, 1.2553269E+003, 6.8285503E+002, 6.7083915E+002, 6.9159139E+002, 9.4034235E+002, 8.7503159E+002, 8.9866091E+002, 1.2633721E+003, 1.2372322E+003, 1.2619280E+003
 1.7800022E+003, 6.8962013E+002, 8.9732374E+002, 1.2551945E+003, 6.8699236E+002, 6.8551340E+002, 6.9338971E+002, 9.2117256E+002, 8.8688313E+002, 8.9929636E+002, 1.2606608E+003, 1.2405666E+003, 1.2625856E+003
 1.7900042E+003, 6.9034439E+002, 9.0981804E+002, 1.2396141E+003, 6.9739693E+002, 6.7883094E+002, 6.8158033E+002, 9.4687028E+002, 8.8960861E+002, 8.8332019E+002, 1.2449799E+003, 1.2379546E+003, 1.2458800E+003
 1.8000023E+003, 6.8502791E+002, 9.1913519E+002, 1.2322611E+003, 6.9555498E+002, 6.8072018E+002, 6.8854388E+002, 9.5698488E+002, 9.0274091E+002, 9.0213763E+002, 1.2255925E+003, 1.2178606E+003, 1.2194071E+003
 1.8100064E+003, 6.9195196E+002, 9.3384237E+002, 1.2572094E+003, 7.0267563E+002, 6.8192048E+002, 6.8578747E+002, 9.7254426E+002, 9.1293884E+002, 9.1708567E+002, 1.2268035E+003, 1.2378525E+003, 1.2512344E+003
 1.8200011E+003, 6.9659349E+002, 9.2071381E+002, 1.2351848E+003, 6.9597614E+002, 6.8630912E+002, 6.9368346E+002, 9.5863885E+002, 9.2077590E+002, 9.1728414E+002, 1.2490695E+003, 1.2237523E+003, 1.2453731E+003
 1.8300003E+003, 6.9006280E+002, 9.1122833E+002, 1.2350111E+003, 6.9290838E+002, 6.8530741E+002, 6.9921637E+002, 9.4523874E+002, 9.0447364E+002, 9.1352618E+002, 1.2340426E+003, 1.2154050E+003, 1.2392641E+003
 1.8400055E+003, 6.8240461E+002, 9.3009689E+002, 1.2480456E+003, 6.9705475E+002, 6.7876670E+002, 6.8676215E+002, 9.4778950E+002, 8.9970431E+002, 9.0029738E+002, 1.2386018E+003, 1.2316919E+003, 1.2481265E+003
 1.8500031E+003, 6.7863919E+002, 9.0252639E+002, 1.2237049E+003, 7.0413227E+002, 6.7896865E+002, 6.8294962E+002, 9.6125664E+002, 8.9945262E+002, 9.0115723E+002, 1.2350450E+003, 1.2303426E+003, 1.2442082E+003
 1.8600008E+003, 6.8170956E+002, 9.0943875E+002, 1.2263576E+003, 7.0031631E+002, 6.7931781E+002, 6.7586884E+002, 9.6254205E+002, 8.9034765E+002, 8.8219777E+002, 1.2248890E+003, 1.2241334E+003, 1.2465361E+003
 1.8700001E+003, 6.9112827E+002, 9.2452574E+002, 1.2011108E+003, 6.9848052E+002, 6.6682564E+002, 6.7994550E+002, 9.7082959E+002, 8.9995749E+002, 8.8991279E+002, 1.2292021E+003, 1.2096155E+003, 1.2135956E+003
 1.8800070E+003, 6.9927780E+002, 9.4100883E+002, 1.2250825E+003, 7.1529136E+002, 6.8473773E+002, 6.7979955E+002, 9.8904809E+002, 9.1671727E+002, 8.9787013E+002, 1.2404121E+003, 1.2098673E+003, 1.2358292E+003
 1.8900005E+003, 6.9678372E+002, 9.3346258E+002, 1.2439276E+003, 7.1336870E+002, 6.8220504E+002, 6.8787020E+002, 9.8522625E+002, 9.2175457E+002, 9.1064847E+002, 1.2307611E+003, 1.2151139E+003, 1.2437896E+003
 1.9000048E+003, 6.9940683E+002, 9.4953602E+002, 1.2360876E+003, 7.1516208E+002, 6.8948520E+002, 6.9226643E+002, 9.8491085E+002, 9.1899501E+002, 9.1394733E+002, 1.2258688E+003, 1.2193333E+003, 1.2411356E+003
 1.9100027E+003, 7.0188411E+002, 9.2992678E+002, 1.1865196E+003, 7.0640830E+002, 6.9519287E+002, 6.9953025E+002, 9.6604966E+002, 9.2339326E+002, 9.3245248E+002, 1.2194142E+003, 1.2096295E+003, 1.2185469E+003
 1.9200038E+003, 6.9208888E+002, 9.3289447E+002, 1.2171141E+003, 6.9542101E+002, 6.8828026E+002, 7.0058983E+002, 9.5460785E+002, 9.1216718E+002, 9.1776574E+002, 1.1829271E+003, 1.2025506E+003, 1.2212497E+003
 1.9300024E+003, 6.9348075E+002, 9.3310376E+002, 1.2021206E+003, 7.0125655E+002, 6.8757360E+002, 6.8447880E+002, 9.8069246E+002, 9.2260430E+002, 9.2303221E+002, 1.2324307E+003, 1.2149267E+003, 1.2222996E+003
 1.9400012E+003, 6.9484872E+002, 9.5290681E+002, 1.2229311E+003, 7.0681388E+002, 6.8752245E+002, 6.9389910E+002, 9.7554049E+002, 9.2520602E+002, 9.1645395E+002, 1.2077470E+003, 1.2058163E+003, 1.2143919E+003
 1.9500047E+003, 6.9665624E+002, 9.6083259E+002, 1.2061496E+003, 7.0978063E+002, 6.9192275E+002, 6.9741590E+002, 9.9574013E+002, 9.2956259E+002, 9.1451453E+002, 1.2079434E+003, 1.2025111E+003, 1.2093234E+003
 1.9600045E+003, 7.0468288E+002, 9.9626150E+002, 1.2126773E+003, 7.0856768E+002, 6.9724735E+002, 7.0250402E+002, 1.0252210E+003, 9.5274020E+002, 9.3813844E+002, 1.2176678E+003, 1.2068912E+003, 1.2177905E+003
 1.9700073E+003, 7.0027991E+002, 9.5528832E+002, 1.2075360E+003, 7.2096378E+002, 6.9752416E+002, 7.0097720E+002, 1.0298564E+003, 9.6994543E+002, 9.3886542E+002, 1.2030455E+003, 1.2004629E+003, 1.2122733E+003
 1.9800056E+003, 7.0239377E+002, 9.8088645E+002, 1.2084382E+003, 7.1236715E+002, 6.9707423E+002, 7.0528161E+002, 1.0417156E+003, 9.4601030E+002, 9.2388474E+002, 1.1956060E+003, 1.1928868E+003, 1.2224442E+003
 1.9900032E+003, 7.0815711E+002, 9.8706501E+002, 1.2233698E+003, 7.0925902E+002, 6.9482865E+002, 7.2429588E+002, 9.9068751E+002, 9.5676925E+002, 9.7041634E+002, 1.2197415E+003, 1.2008553E+003, 1.2164344E+003
 2.0000052E+003, 7.0955687E+002, 9.6967453E+002, 1.1975467E+003, 7.3226649E+002, 7.0788040E+002, 6.9868650E+002, 1.0059987E+003, 9.6029533E+002, 9.5541804E+002, 1.2115017E+003, 1.2056829E+003, 1.2271168E+003
 2.0100060E+003, 7.1155328E+002, 9.7317949E+002, 1.2126851E+003, 7.1992008E+002, 6.9602421E+002, 7.0834258E+002, 1.0053486E+003, 9.4646865E+002, 9.5115832E+002, 1.1897239E+003, 1.2061024E+003, 1.2260158E+003
 2.0200042E+003, 7.1432926E+002, 9.9826756E+002, 1.1961392E+003, 7.1509551E+002, 7.0625620E+002, 7.1252236E+002, 1.0432080E+003, 9.5400945E+002, 9.4336991E+002, 1.1984475E+003, 1.2144028E+003, 1.2318027E+003
 2.0300014E+003, 7.1445857E+002, 9.7845375E+002, 1.2123111E+003, 7.1794467E+002, 7.0688121E+002, 7.1528286E+002, 1.0321948E+003, 9.7335966E+002, 9.5530399E+002, 1.1927738E+003, 1.1981358E+003, 1.2073305E+003
 2.0400066E+003, 7.2039812E+002, 9.9103137E+002, 1.1959397E+003, 7.2453671E+002, 7.0304033E+002, 7.1363424E+002, 1.0562762E+003, 9.7836280E+002, 9.3978409E+002, 1.1835188E+003, 1.1948853E+003, 1.2031384E+003
 2.0500066E+003, 7.2201352E+002, 1.0123160E+003, 1.1918815E+003, 7.2159290E+002, 7.0919211E+002, 7.2405248E+002, 1.0428261E+003, 9.7084075E+002, 9.4981327E+002, 1.1902369E+003, 1.1984151E+003, 1.1930556E+003
 2.0600003E+003, 7.1215449E+002, 1.0003157E+003, 1.1846420E+003, 7.2896443E+002, 7.0713789E+002, 7.1181651E+002, 1.0882372E+003, 9.8719186E+002, 9.4562614E+002, 1.1837577E+003, 1.1977664E+003, 1.2021524E+003
 2.0700054E+003, 7.1758201E+002, 9.8585221E+002, 1.1579599E+003, 7.1172462E+002, 7.0687096E+002, 7.2418742E+002, 1.0554104E+003, 9.6371546E+002, 9.4599511E+002, 1.1698717E+003, 1.1819413E+003, 1.1723912E+003
 2.0800018E+003, 7.1823975E+002, 9.9191483E+002, 1.1760057E+003, 7.1315610E+002, 7.0712932E+002, 7.2466052E+002, 1.0660394E+003, 9.8228775E+002, 9.7387264E+002, 1.1907879E+003, 1.1938324E+003, 1.1823810E+003
 2.0900032E+003, 7.0406645E+002, 1.0184592E+003, 1.1782088E+003, 7.1282008E+002, 7.0654158E+002, 7.1692673E+002, 1.0353263E+003, 9.6848250E+002, 9.7478064E+002, 1.1781196E+003, 1.1763777E+003, 1.1790998E+003
 2.1000010E+003, 7.1614116E+002, 1.0149094E+003, 1.1810011E+003, 7.2386843E+002, 7.1109889E+002, 7.1098225E+002, 1.0768493E+003, 9.7975086E+002, 9.6659088E+002, 1.1741251E+003, 1.1778792E+003, 1.1621810E+003
 2.1100029E+003, 7.1714778E+002, 1.0106528E+003, 1.1881961E+003, 7.2495134E+002, 7.0910521E+002, 7.2220169E+002, 1.0609626E+003, 9.9187256E+002, 9.7451516E+002, 1.1901486E+003, 1.1896829E+003, 1.1816452E+003
 2.1200047E+003, 7.2487112E+002, 1.0082835E+003, 1.1525962E+003, 7.4267806E+002, 7.1244096E+002, 7.0890260E+002, 1.0811838E+003, 9.9186574E+002, 9.6046037E+002, 1.1617541E+003, 1.1851210E+003, 1.1833735E+003
