s,,,,C,C,C,C,C,C,C,C,C
 2.9900050E+003, 5.2845039E+002, 6.2036314E+002, 8.2232131E+002, 5.2995026E+002, 5.2899958E+002, 5.2102881E+002, 6.2579718E+002, 6.1909411E+002, 6.1808548E+002, 8.2557900E+002, 8.1323196E+002, 8.3451557E+002
 3.0000013E+003, 5.3060296E+002, 6.0883343E+002, 8.0886872E+002, 5.3523808E+002, 5.3389086E+002, 5.2357021E+002, 6.1891722E+002, 6.0947862E+002, 6.1291168E+002, 8.2502869E+002, 8.2249123E+002, 8.4451210E+002
 3.0100008E+003, 5.2673976E+002, 6.1980040E+002, 8.7067193E+002, 5.3418154E+002, 5.2941081E+002, 5.2026301E+002, 6.1889823E+002, 6.1086511E+002, 6.1658473E+002, 8.4192978E+002, 8.3352774E+002, 8.2978014E+002
 3.0200019E+003, 5.3177732E+002, 6.2505530E+002, 8.8684805E+002, 5.3560355E+002, 5.3401073E+002, 5.2642518E+002, 6.2740539E+002, 6.1792959E+002, 6.2174309E+002, 8.4402796E+002, 8.8093532E+002, 9.1767587E+002
 3.0300052E+003, 5.3552171E+002, 6.2737349E+002, 8.6073977E+002, 5.4301487E+002, 5.3817222E+002, 5.2636272E+002, 6.3722549E+002, 6.2628089E+002, 6.2403873E+002, 8.6132720E+002, 8.4680265E+002, 8.5506519E+002
 3.0400041E+003, 5.3825190E+002, 6.3130486E+002, 9.0204239E+002, 5.3269675E+002, 5.3863567E+002, 5.3254904E+002, 6.3430263E+002, 6.2351222E+002, 6.3474747E+002, 9.0352315E+002, 8.8141573E+002, 8.5582666E+002
 3.0500021E+003, 5.4441960E+002, 6.3709885E+002, 8.8524585E+002, 5.3748087E+002, 5.4504220E+002, 5.4451099E+002, 6.3076259E+002, 6.3618391E+002, 6.5267011E+002, 9.0069917E+002, 8.7829843E+002, 8.6792204E+002
 3.0600047E+003, 5.4595503E+002, 6.3468181E+002, 9.0335337E+002, 5.4082638E+002, 5.4769172E+002, 5.4623726E+002, 6.3566831E+002, 6.3335165E+002, 6.5024707E+002, 8.9964060E+002, 8.8007379E+002, 8.5503222E+002
 3.0700050E+003, 5.4676221E+002, 6.3696760E+002, 8.6604045E+002, 5.4368960E+002, 5.4601730E+002, 5.4585969E+002, 6.3836831E+002, 6.3339759E+002, 6.4508255E+002, 8.7328754E+002, 8.7247161E+002, 8.7955071E+002
 3.0800040E+003, 5.3600547E+002, 6.3442750E+002, 9.0376428E+002, 5.3614701E+002, 5.4584938E+002, 5.4410943E+002, 6.3490310E+002, 6.2642010E+002, 6.4581671E+002, 8.5838146E+002, 8.4829956E+002, 8.8519945E+002
 3.0900029E+003, 5.4307310E+002, 6.3424078E+002, 8.5305222E+002, 5.4536316E+002, 5.4334572E+002, 5.3241328E+002, 6.3431933E+002, 6.3352807E+002, 6.4441217E+002, 8.5858118E+002, 8.6171972E+002, 8.8443458E+002
 3.1000003E+003, 5.3899125E+002, 6.2798161E+002, 8.5129365E+002, 5.4258835E+002, 5.4622788E+002, 5.4006619E+002, 6.2589225E+002, 6.2241885E+002, 6.3816863E+002, 8.5322681E+002, 8.3586431E+002, 8.5354958E+002
 3.1100072E+003, 5.3698073E+002, 6.3442562E+002, 9.0678158E+002, 5.3810931E+002, 5.3878376E+002, 5.3160641E+002, 6.2312234E+002, 6.2417263E+002, 6.3655676E+002, 8.7360818E+002, 8.8650704E+002, 8.8248608E+002
 3.1200070E+003, 5.4824418E+002, 6.3975632E+002, 8.6009744E+002, 5.4202407E+002, 5.4232780E+002, 5.3662040E+002, 6.4245091E+002, 6.3647221E+002, 6.4418219E+002, 8.8873654E+002, 8.8821037E+002, 8.7614771E+002
 3.1300039E+003, 5.5064514E+002, 6.3291281E+002, 8.5781686E+002, 5.4913588E+002, 5.4902751E+002, 5.4708831E+002, 6.3956867E+002, 6.3713186E+002, 6.4624038E+002, 8.8502487E+002, 8.7518152E+002, 8.8328245E+002
 3.1400045E+003, 5.4132796E+002, 6.3013324E+002, 8.3667352E+002, 5.4952071E+002, 5.5061662E+002, 5.4192503E+002, 6.4087986E+002, 6.2557567E+002, 6.3227811E+002, 8.4523700E+002, 8.2063737E+002, 8.5428631E+002
 3.1500009E+003, 5.3660318E+002, 6.2989702E+002, 8.1641394E+002, 5.3950900E+002, 5.4093325E+002, 5.3225498E+002, 6.2314711E+002, 6.2224989E+002, 6.3812363E+002, 8.3172013E+002, 8.2110856E+002, 8.5886701E+002
 3.1600010E+003, 5.3508397E+002, 6.1850804E+002, 8.1878561E+002, 5.3927236E+002, 5.3973155E+002, 5.3310703E+002, 6.2279496E+002, 6.2271213E+002, 6.2975850E+002, 8.1395119E+002, 8.0242838E+002, 8.3056975E+002
 3.1700039E+003, 5.3386301E+002, 6.2546801E+002, 8.2184683E+002, 5.3354136E+002, 5.3557560E+002, 5.3590118E+002, 6.1967575E+002, 6.1753442E+002, 6.3716866E+002, 8.1586393E+002, 8.0303907E+002, 8.3774914E+002
 3.1800046E+003, 5.3394171E+002, 6.1934010E+002, 8.3160943E+002, 5.2973313E+002, 5.3731199E+002, 5.3764618E+002, 6.1606794E+002, 6.1575621E+002, 6.3202019E+002, 8.2071752E+002, 8.0830790E+002, 8.3852306E+002
 3.1900036E+003, 5.3930679E+002, 6.2688349E+002, 8.3362447E+002, 5.3218737E+002, 5.3860650E+002, 5.3777207E+002, 6.2001625E+002, 6.2223478E+002, 6.4015216E+002, 8.2220527E+002, 8.1843718E+002, 8.4083469E+002
 3.2000016E+003, 5.3460558E+002, 6.1677240E+002, 8.4782087E+002, 5.3921095E+002, 5.4050935E+002, 5.3742168E+002, 6.2078896E+002, 6.1591041E+002, 6.2733282E+002, 8.1958435E+002, 8.1978863E+002, 8.3757275E+002
 3.2100048E+003, 5.3536895E+002, 6.2952448E+002, 8.5431356E+002, 5.3663587E+002, 5.3407418E+002, 5.3127358E+002, 6.2451824E+002, 6.1416621E+002, 6.2346807E+002, 8.7484611E+002, 8.5970712E+002, 8.3984988E+002
 3.2200060E+003, 5.3884083E+002, 6.2933062E+002, 8.6254617E+002, 5.3682129E+002, 5.3765793E+002, 5.3650927E+002, 6.3432149E+002, 6.2579593E+002, 6.3658827E+002, 8.3550154E+002, 8.2938196E+002, 8.4976643E+002
 3.2300016E+003, 5.3931454E+002, 6.4306582E+002, 8.8272312E+002, 5.4009090E+002, 5.3914221E+002, 5.3434882E+002, 6.3361632E+002, 6.2810062E+002, 6.4754683E+002, 8.8087817E+002, 8.7308151E+002, 8.6287853E+002
 3.2400026E+003, 5.4543321E+002, 6.3584119E+002, 8.9652323E+002, 5.4339178E+002, 5.4904740E+002, 5.4637831E+002, 6.3421697E+002, 6.3051471E+002, 6.4546200E+002, 8.6429095E+002, 8.7410053E+002, 9.0423578E+002
 3.2500034E+003, 5.4107408E+002, 6.4887315E+002, 8.7542676E+002, 5.5583547E+002, 5.4644478E+002, 5.2572474E+002, 6.4928484E+002, 6.3663810E+002, 6.3728319E+002, 8.9973115E+002, 8.9189605E+002, 9.0798331E+002
 3.2600073E+003, 5.4804273E+002, 6.3793476E+002, 8.6757018E+002, 5.5432162E+002, 5.5274143E+002, 5.2794958E+002, 6.4273838E+002, 6.3892182E+002, 6.5302556E+002, 8.5925351E+002, 8.5745683E+002, 8.8785589E+002
 3.2700002E+003, 5.4310956E+002, 6.3484122E+002, 8.5372867E+002, 5.4621562E+002, 5.4580934E+002, 5.3988271E+002, 6.2802782E+002, 6.3057259E+002, 6.4901741E+002, 8.5989430E+002, 8.5787456E+002, 8.8100274E+002
 3.2800043E+003, 5.4203214E+002, 6.4858064E+002, 8.7820966E+002, 5.4255128E+002, 5.4466100E+002, 5.4093081E+002, 6.3833918E+002, 6.3276422E+002, 6.5478628E+002, 8.9557789E+002, 8.8594667E+002, 8.9464401E+002
 3.2900035E+003, 5.4743867E+002, 6.3214840E+002, 8.6257373E+002, 5.4626536E+002, 5.5211739E+002, 5.4217303E+002, 6.4241616E+002, 6.3549552E+002, 6.4562493E+002, 8.5353728E+002, 8.5477836E+002, 8.8300995E+002
 3.3000024E+003, 5.4116471E+002, 6.3278721E+002, 8.2113925E+002, 5.4896504E+002, 5.4686435E+002, 5.3234832E+002, 6.3964325E+002, 6.2740687E+002, 6.4346038E+002, 8.5187320E+002, 8.3456109E+002, 8.6180630E+002
 3.3100029E+003, 5.3744537E+002, 6.3206034E+002, 8.4227035E+002, 5.3737167E+002, 5.4381606E+002, 5.4093686E+002, 6.3085351E+002, 6.2650327E+002, 6.3454014E+002, 8.5368731E+002, 8.3215480E+002, 8.6705344E+002
 3.3200073E+003, 5.3875544E+002, 6.2574413E+002, 8.5123081E+002, 5.4273064E+002, 5.4488260E+002, 5.3428105E+002, 6.3064346E+002, 6.2318011E+002, 6.3454011E+002, 8.3737917E+002, 8.1803567E+002, 8.5246381E+002
 3.3300046E+003, 5.4039834E+002, 6.2948920E+002, 8.8724090E+002, 5.3694135E+002, 5.4055624E+002, 5.3386724E+002, 6.2233700E+002, 6.2461795E+002, 6.3876754E+002, 8.4419971E+002, 8.5148869E+002, 8.7238455E+002
 3.3400073E+003, 5.4032295E+002, 6.3473731E+002, 8.4182068E+002, 5.4067187E+002, 5.4541490E+002, 5.4280108E+002, 6.3258853E+002, 6.2950568E+002, 6.3777138E+002, 8.5476661E+002, 8.5107426E+002, 8.6995280E+002
 3.3500006E+003, 5.3743123E+002, 6.2695168E+002, 8.6083130E+002, 5.4011545E+002, 5.4117298E+002, 5.4104866E+002, 6.3306780E+002, 6.2548169E+002, 6.3389627E+002, 8.4704315E+002, 8.3340849E+002, 8.5200356E+002
 3.3600041E+003, 5.4145903E+002, 6.2300540E+002, 8.3463622E+002, 5.4320218E+002, 5.4274518E+002, 5.3531888E+002, 6.3383178E+002, 6.2479309E+002, 6.3471207E+002, 8.3653730E+002, 8.2883469E+002, 8.5069891E+002
 3.3700055E+003, 5.3462318E+002, 6.2882812E+002, 8.5341891E+002, 5.4467968E+002, 5.4192468E+002, 5.3374417E+002, 6.3429559E+002, 6.1862835E+002, 6.1667740E+002, 8.5077832E+002, 8.4441422E+002, 8.5887483E+002
 3.3800085E+003, 5.3510826E+002, 6.3133541E+002, 8.4478501E+002, 5.4408912E+002, 5.3613377E+002, 5.2329757E+002, 6.3652030E+002, 6.2621755E+002, 6.2611612E+002, 8.5805817E+002, 8.4779978E+002, 8.5908720E+002
 3.3900051E+003, 5.4078023E+002, 6.3305614E+002, 8.9340422E+002, 5.4790959E+002, 5.4084926E+002, 5.2828817E+002, 6.4338049E+002, 6.3066323E+002, 6.2887921E+002, 8.5940990E+002, 8.6963333E+002, 8.9337309E+002
 3.4000034E+003, 5.3939220E+002, 6.3006230E+002, 8.6329273E+002, 5.5372028E+002, 5.4356612E+002, 5.3088885E+002, 6.4480208E+002, 6.3407946E+002, 6.2712306E+002, 8.5691165E+002, 8.5532985E+002, 8.7725781E+002
 3.4100037E+003, 5.4009205E+002, 6.4444452E+002, 8.4857457E+002, 5.4417443E+002, 5.4242264E+002, 5.3121693E+002, 6.4101742E+002, 6.2859579E+002, 6.3545661E+002, 8.7737057E+002, 8.6707721E+002, 8.7281597E+002
 3.4200060E+003, 5.4217649E+002, 6.4416078E+002, 8.4929399E+002, 5.5288403E+002, 5.4251091E+002, 5.2994234E+002, 6.5137685E+002, 6.3454512E+002, 6.3635902E+002, 8.5929222E+002, 8.4549592E+002, 8.6986703E+002
 3.4300058E+003, 5.4116923E+002, 6.3561193E+002, 8.4377481E+002, 5.5057246E+002, 5.4449893E+002, 5.3634003E+002, 6.3891730E+002, 6.2980061E+002, 6.4108151E+002, 8.4140544E+002, 8.2621108E+002, 8.5677382E+002
 3.4400014E+003, 5.4223115E+002, 6.3073618E+002, 8.3602114E+002, 5.4691280E+002, 5.4269907E+002, 5.3360354E+002, 6.4123040E+002, 6.2971941E+002, 6.3470259E+002, 8.5500427E+002, 8.4767466E+002, 8.7022641E+002
 3.4500024E+003, 5.4003415E+002, 6.2909798E+002, 8.4046099E+002, 5.4653092E+002, 5.4337039E+002, 5.3161705E+002, 6.3483478E+002, 6.2658021E+002, 6.3177534E+002, 8.3552188E+002, 8.1203953E+002, 8.3707924E+002
 3.4600030E+003, 5.4297288E+002, 6.3500530E+002, 8.3085125E+002, 5.4522715E+002, 5.4269456E+002, 5.3498654E+002, 6.4016992E+002, 6.2422509E+002, 6.3042382E+002, 8.5216285E+002, 8.3950840E+002, 8.5222620E+002
 3.4700006E+003, 5.4435137E+002, 6.3665270E+002, 8.2270418E+002, 5.5419607E+002, 5.4285807E+002, 5.3307958E+002, 6.5176202E+002, 6.3169939E+002, 6.2926545E+002, 8.4511446E+002, 8.3675319E+002, 8.4888610E+002
 3.4800007E+003, 5.4146573E+002, 6.3596549E+002, 8.4443392E+002, 5.5511365E+002, 5.4537176E+002, 5.3298066E+002, 6.4510210E+002, 6.2946441E+002, 6.2306764E+002, 8.4429545E+002, 8.3518091E+002, 8.5120867E+002
 3.4900003E+003, 5.4210119E+002, 6.3151110E+002, 8.5657350E+002, 5.5355811E+002, 5.4296147E+002, 5.2560510E+002, 6.4942204E+002, 6.2464072E+002, 6.2367697E+002, 8.5677920E+002, 8.4419578E+002, 8.5319426E+002
 3.5000011E+003, 5.4155264E+002, 6.4124117E+002, 8.3628562E+002, 5.5524150E+002, 5.4090486E+002, 5.2999667E+002, 6.4508807E+002, 6.2545941E+002, 6.3329812E+002, 8.6257420E+002, 8.5412228E+002, 8.6016074E+002
 3.5100065E+003, 5.4072044E+002, 6.2145944E+002, 8.4409084E+002, 5.5556796E+002, 5.4278297E+002, 5.3562676E+002, 6.4756060E+002, 6.2772044E+002, 6.2394421E+002, 8.4043564E+002, 8.2989308E+002, 8.3724343E+002
 3.5200013E+003, 5.3722988E+002, 6.3661853E+002, 8.8192673E+002, 5.4715222E+002, 5.3929859E+002, 5.2827206E+002, 6.4411661E+002, 6.2354000E+002, 6.2408215E+002, 8.7618690E+002, 8.6285735E+002, 8.4990894E+002
 3.5300034E+003, 5.4486512E+002, 6.4243536E+002, 8.5537745E+002, 5.4924381E+002, 5.4334987E+002, 5.3587588E+002, 6.4985112E+002, 6.3748783E+002, 6.4412973E+002, 8.7965936E+002, 8.7560221E+002, 8.6977788E+002
 3.5400015E+003, 5.4561046E+002, 6.3549443E+002, 8.8666049E+002, 5.5424539E+002, 5.4742114E+002, 5.4137635E+002, 6.4692536E+002, 6.3423485E+002, 6.3677992E+002, 8.8952176E+002, 8.8500271E+002, 8.7936155E+002
 3.5500055E+003, 5.4861892E+002, 6.4480691E+002, 8.5355441E+002, 5.5534491E+002, 5.4629201E+002, 5.3617605E+002, 6.5554741E+002, 6.3894301E+002, 6.3700989E+002, 8.6826182E+002, 8.5703024E+002, 8.6574606E+002
 3.5600041E+003, 5.4421653E+002, 6.3320197E+002, 8.3103865E+002, 5.6142588E+002, 5.4186295E+002, 5.3387814E+002, 6.5093859E+002, 6.3103304E+002, 6.2830437E+002, 8.4968213E+002, 8.2132691E+002, 8.4147433E+002
 3.5700042E+003, 5.3838582E+002, 6.3321731E+002, 8.4953461E+002, 5.5184343E+002, 5.4083634E+002, 5.2857939E+002, 6.5249217E+002, 6.2608687E+002, 6.2843676E+002, 8.5108998E+002, 8.2445766E+002, 8.3738486E+002
 3.5800032E+003, 5.4478937E+002, 6.4296272E+002, 8.4746786E+002, 5.5498421E+002, 5.4431587E+002, 5.3114886E+002, 6.4885180E+002, 6.3416811E+002, 6.2719546E+002, 8.6898515E+002, 8.6596925E+002, 8.9377990E+002
 3.5900041E+003, 5.4327998E+002, 6.3157038E+002, 8.6187943E+002, 5.5955992E+002, 5.4731235E+002, 5.3095609E+002, 6.5425523E+002, 6.2845568E+002, 6.3337381E+002, 8.6227540E+002, 8.4396789E+002, 8.7331474E+002
 3.6000043E+003, 5.4298247E+002, 6.3907636E+002, 8.7818337E+002, 5.5448249E+002, 5.4545717E+002, 5.3247526E+002, 6.4686285E+002, 6.3762647E+002, 6.3658337E+002, 8.5581665E+002, 8.3473821E+002, 8.6824312E+002
 3.6100013E+003, 5.5095914E+002, 6.5610778E+002, 8.7593312E+002, 5.5077659E+002, 5.5074040E+002, 5.3570415E+002, 6.5145606E+002, 6.4637765E+002, 6.4733932E+002, 8.7333727E+002, 8.9429268E+002, 9.2341406E+002
 3.6200020E+003, 5.5198816E+002, 6.5484125E+002, 8.7295602E+002, 5.6066392E+002, 5.5337214E+002, 5.4382001E+002, 6.5975449E+002, 6.4987135E+002, 6.5282451E+002, 8.7887375E+002, 8.7348516E+002, 9.0529101E+002
 3.6300011E+003, 5.5218627E+002, 6.5691940E+002, 8.8591476E+002, 5.5997695E+002, 5.5250888E+002, 5.4636592E+002, 6.4998641E+002, 6.4622342E+002, 6.5787547E+002, 8.7864147E+002, 8.6607639E+002, 8.9904340E+002
 3.6400013E+003, 5.5255543E+002, 6.4658921E+002, 9.1241800E+002, 5.5134293E+002, 5.5325423E+002, 5.5027191E+002, 6.5499606E+002, 6.4361199E+002, 6.5710654E+002, 8.8477374E+002, 8.7119416E+002, 9.0157909E+002
 3.6500041E+003, 5.5307262E+002, 6.5275425E+002, 8.7230544E+002, 5.6340623E+002, 5.5277629E+002, 5.3972672E+002, 6.6350360E+002, 6.4490329E+002, 6.4363932E+002, 8.9180093E+002, 8.7307553E+002, 8.8986248E+002
 3.6600013E+003, 5.4891114E+002, 6.4970370E+002, 8.6845634E+002, 5.5681420E+002, 5.5551735E+002, 5.4468657E+002, 6.6049600E+002, 6.4849314E+002, 6.5023022E+002, 8.7817709E+002, 8.5130990E+002, 8.7172585E+002
 3.6700021E+003, 5.4888028E+002, 6.4883288E+002, 8.5957795E+002, 5.5679277E+002, 5.5155530E+002, 5.4270192E+002, 6.4777059E+002, 6.4007778E+002, 6.5252315E+002, 8.7034023E+002, 8.5511980E+002, 8.7848725E+002
 3.6800027E+003, 5.5348962E+002, 6.4616926E+002, 8.5235856E+002, 5.5667559E+002, 5.5399384E+002, 5.4833088E+002, 6.5378628E+002, 6.4663095E+002, 6.5566851E+002, 8.7265553E+002, 8.4587807E+002, 8.6479508E+002
 3.6900059E+003, 5.5183991E+002, 6.5234627E+002, 8.6754938E+002, 5.6006951E+002, 5.5395246E+002, 5.4499635E+002, 6.5365673E+002, 6.4333140E+002, 6.4655278E+002, 8.7207064E+002, 8.6324681E+002, 8.8659865E+002
 3.7000052E+003, 5.5070568E+002, 6.4595742E+002, 8.8737107E+002, 5.5416371E+002, 5.5276253E+002, 5.4553614E+002, 6.4789957E+002, 6.4414195E+002, 6.5634344E+002, 8.6413111E+002, 8.6081424E+002, 8.9268265E+002
 3.7100050E+003, 5.5349050E+002, 6.5433327E+002, 8.4041793E+002, 5.5587926E+002, 5.5595895E+002, 5.4677832E+002, 6.4819566E+002, 6.4875551E+002, 6.6309110E+002, 8.5735946E+002, 8.5379285E+002, 8.9260560E+002
 3.7200026E+003, 5.4960740E+002, 6.4648495E+002, 8.4930125E+002, 5.4801136E+002, 5.5644355E+002, 5.4837898E+002, 6.4156542E+002, 6.3817794E+002, 6.6085821E+002, 8.4596885E+002, 8.3117696E+002, 8.7379292E+002
 3.7300023E+003, 5.4715913E+002, 6.4771181E+002, 8.8054021E+002, 5.4674612E+002, 5.5066762E+002, 5.4618445E+002, 6.5194585E+002, 6.3801000E+002, 6.4496852E+002, 8.6120708E+002, 8.5034925E+002, 8.6673852E+002
 3.7400044E+003, 5.4938118E+002, 6.5211418E+002, 8.6804328E+002, 5.5284263E+002, 5.4907942E+002, 5.4028740E+002, 6.6251624E+002, 6.4749483E+002, 6.4539814E+002, 8.9650582E+002, 8.7192267E+002, 8.8475845E+002
 3.7500050E+003, 5.5361561E+002, 6.5397411E+002, 8.4021707E+002, 5.5711261E+002, 5.5446518E+002, 5.4492564E+002, 6.6401340E+002, 6.4608081E+002, 6.4468702E+002, 8.7077542E+002, 8.5717590E+002, 8.7901017E+002
 3.7600063E+003, 5.5154345E+002, 6.5523610E+002, 8.9723942E+002, 5.6145054E+002, 5.5237830E+002, 5.4119565E+002, 6.5913378E+002, 6.3915360E+002, 6.4318047E+002, 8.8160168E+002, 8.6735779E+002, 8.7292407E+002
 3.7700006E+003, 5.5438149E+002, 6.5141938E+002, 8.4974995E+002, 5.5842252E+002, 5.5432900E+002, 5.4344781E+002, 6.6322895E+002, 6.5284448E+002, 6.5675035E+002, 8.6523173E+002, 8.5357277E+002, 8.8831897E+002
 3.7800000E+003, 5.4543125E+002, 6.4748308E+002, 9.2143629E+002, 5.5382788E+002, 5.5527091E+002, 5.4784892E+002, 6.5113102E+002, 6.3842855E+002, 6.4951833E+002, 8.7825373E+002, 8.6666466E+002, 8.8110283E+002
 3.7900005E+003, 5.5634525E+002, 6.6304516E+002, 8.7490645E+002, 5.6079135E+002, 5.5101446E+002, 5.3978993E+002, 6.6605872E+002, 6.5039160E+002, 6.5859438E+002, 9.2208474E+002, 9.0791934E+002, 9.0953876E+002
 3.8000073E+003, 5.5883562E+002, 6.5637514E+002, 8.6503578E+002, 5.6463349E+002, 5.6233175E+002, 5.5414050E+002, 6.6296432E+002, 6.4799974E+002, 6.5798864E+002, 8.7391129E+002, 8.7670162E+002, 9.1573149E+002
 3.8100009E+003, 5.5000464E+002, 6.5907595E+002, 8.5587552E+002, 5.6283884E+002, 5.5886357E+002, 5.4590585E+002, 6.7028666E+002, 6.5156551E+002, 6.4755755E+002, 8.7590557E+002, 8.4543604E+002, 8.7750579E+002
 3.8200018E+003, 5.5186103E+002, 6.5557492E+002, 8.7607023E+002, 5.5922944E+002, 5.5771668E+002, 5.4644414E+002, 6.6182446E+002, 6.4332677E+002, 6.5076646E+002, 8.6270525E+002, 8.5394407E+002, 8.8077889E+002
 3.8300053E+003, 5.5634165E+002, 6.5649770E+002, 8.9847490E+002, 5.6320770E+002, 5.5494614E+002, 5.4193420E+002, 6.6176240E+002, 6.4775955E+002, 6.5762032E+002, 8.8112561E+002, 8.6458122E+002, 8.9345231E+002
 3.8400058E+003, 5.5304427E+002, 6.5161350E+002, 8.6007634E+002, 5.6180540E+002, 5.5792936E+002, 5.5034974E+002, 6.6030837E+002, 6.5035009E+002, 6.5670647E+002, 8.7958800E+002, 8.6006407E+002, 8.8593669E+002
 3.8500060E+003, 5.5335333E+002, 6.6333175E+002, 8.7000299E+002, 5.6378159E+002, 5.5777006E+002, 5.4825633E+002, 6.6439907E+002, 6.4781692E+002, 6.4812938E+002, 8.9270897E+002, 8.8078071E+002, 9.0697680E+002
 3.8600045E+003, 5.5035712E+002, 6.5229154E+002, 8.7065108E+002, 5.6067349E+002, 5.5672123E+002, 5.4621004E+002, 6.6181136E+002, 6.5242438E+002, 6.6394386E+002, 8.7321484E+002, 8.5656847E+002, 8.7934441E+002
 3.8700018E+003, 5.5594923E+002, 6.5784605E+002, 8.5921556E+002, 5.6362737E+002, 5.5555055E+002, 5.4353927E+002, 6.7036361E+002, 6.4952050E+002, 6.5279375E+002, 8.8120002E+002, 8.5447590E+002, 8.8219220E+002
 3.8800021E+003, 5.5273595E+002, 6.5322998E+002, 8.8717445E+002, 5.6565222E+002, 5.5809076E+002, 5.4896188E+002, 6.6309473E+002, 6.4234549E+002, 6.5113341E+002, 8.8480470E+002, 8.6235365E+002, 8.7583971E+002
 3.8900070E+003, 5.6209436E+002, 6.5254844E+002, 8.7637874E+002, 5.6542953E+002, 5.5781604E+002, 5.4829653E+002, 6.6907763E+002, 6.4946414E+002, 6.5590291E+002, 8.6680942E+002, 8.5132911E+002, 8.8069821E+002
 3.9000071E+003, 5.5617679E+002, 6.5631691E+002, 8.6330704E+002, 5.6884682E+002, 5.5383011E+002, 5.5167836E+002, 6.6445217E+002, 6.4483592E+002, 6.5191061E+002, 8.7170263E+002, 8.6122115E+002, 8.8945173E+002
 3.9100004E+003, 5.5370171E+002, 6.5357857E+002, 8.6035937E+002, 5.6349782E+002, 5.5509460E+002, 5.4620865E+002, 6.6265990E+002, 6.4368497E+002, 6.5202404E+002, 8.7192999E+002, 8.4536716E+002, 8.6593805E+002
 3.9200062E+003, 5.5679485E+002, 6.4446438E+002, 8.7984224E+002, 5.5941746E+002, 5.5724635E+002, 5.4696139E+002, 6.6804035E+002, 6.4489119E+002, 6.4914369E+002, 8.6364617E+002, 8.5549959E+002, 8.7802737E+002
 3.9300056E+003, 5.5477397E+002, 6.5814081E+002, 9.1215669E+002, 5.6486193E+002, 5.5374961E+002, 5.4153596E+002, 6.5843802E+002, 6.4568573E+002, 6.4547334E+002, 9.0343867E+002, 8.8801579E+002, 8.8216059E+002
 3.9400016E+003, 5.6218219E+002, 6.5322538E+002, 8.7530613E+002, 5.6803635E+002, 5.5812572E+002, 5.5212134E+002, 6.7451050E+002, 6.5781508E+002, 6.5405903E+002, 8.9408487E+002, 8.7695816E+002, 8.9273583E+002
 3.9500042E+003, 5.5355721E+002, 6.5994886E+002, 8.5904404E+002, 5.6992615E+002, 5.5768606E+002, 5.4886369E+002, 6.6721637E+002, 6.4535025E+002, 6.5734271E+002, 8.7964749E+002, 8.6130521E+002, 8.8272228E+002
 3.9600015E+003, 5.5895192E+002, 6.6089616E+002, 8.7871465E+002, 5.6528453E+002, 5.5670454E+002, 5.4508054E+002, 6.7425991E+002, 6.4870439E+002, 6.4517826E+002, 9.1157220E+002, 8.9857262E+002, 8.9816297E+002
 3.9700052E+003, 5.5793475E+002, 6.6557506E+002, 8.7482921E+002, 5.7195803E+002, 5.6084803E+002, 5.4505811E+002, 6.7926425E+002, 6.5439771E+002, 6.5114645E+002, 8.8189100E+002, 8.6821592E+002, 8.9522388E+002
 3.9800053E+003, 5.5939002E+002, 6.5877123E+002, 8.6218091E+002, 5.6936837E+002, 5.5938885E+002, 5.4942543E+002, 6.7174503E+002, 6.5132640E+002, 6.6109220E+002, 8.6728946E+002, 8.4760254E+002, 8.7633415E+002
 3.9900055E+003, 5.6134377E+002, 6.5088316E+002, 8.5011260E+002, 5.6746300E+002, 5.6114537E+002, 5.5062783E+002, 6.6687862E+002, 6.4738182E+002, 6.5290361E+002, 8.6086465E+002, 8.4142827E+002, 8.6753303E+002
 4.0000003E+003, 5.5308901E+002, 6.5239369E+002, 8.5722795E+002, 5.6720014E+002, 5.5736711E+002, 5.4849638E+002, 6.6553558E+002, 6.4342672E+002, 6.4469578E+002, 8.6132356E+002, 8.3862271E+002, 8.6438045E+002
 4.0100008E+003, 5.5603070E+002, 6.5458195E+002, 8.8247068E+002, 5.6835600E+002, 5.5333148E+002, 5.4297955E+002, 6.7035343E+002, 6.4014368E+002, 6.4510727E+002, 8.7618605E+002, 8.5520037E+002, 8.7107404E+002
 4.0200030E+003, 5.5739691E+002, 6.5523594E+002, 8.6403237E+002, 5.6410420E+002, 5.5820543E+002, 5.4941918E+002, 6.7012708E+002, 6.5085725E+002, 6.4715331E+002, 8.8045395E+002, 8.5606385E+002, 8.6889063E+002
 4.0300011E+003, 5.5787053E+002, 6.5591869E+002, 8.6240449E+002, 5.6722618E+002, 5.5937163E+002, 5.4878320E+002, 6.7743979E+002, 6.4688940E+002, 6.4391262E+002, 8.7835916E+002, 8.4338398E+002, 8.5797582E+002
 4.0400000E+003, 5.5751493E+002, 6.5380929E+002, 8.6808938E+002, 5.7108844E+002, 5.6073097E+002, 5.4629535E+002, 6.7228321E+002, 6.4606474E+002, 6.3996353E+002, 8.7538600E+002, 8.5702813E+002, 8.7628019E+002
 4.0500058E+003, 5.5645786E+002, 6.5510496E+002, 8.5603944E+002, 5.6847877E+002, 5.5896842E+002, 5.4627324E+002, 6.6876567E+002, 6.4925460E+002, 6.4835871E+002, 8.7285723E+002, 8.5204506E+002, 8.5800671E+002
