s,,,,C,C,C,C,C,C,C,C,C
 1.0600052E+003, 3.9187314E+002, 4.4593382E+002, 6.0790600E+002, 3.8412500E+002, 3.9396191E+002, 4.1382526E+002, 4.3874848E+002, 4.3588852E+002, 4.6452898E+002, 5.6448671E+002, 5.9769681E+002, 6.8863701E+002
 1.0700007E+003, 3.8423394E+002, 4.4931913E+002, 6.0698397E+002, 3.8420684E+002, 3.8562598E+002, 3.9252399E+002, 4.4005211E+002, 4.3772185E+002, 4.6461124E+002, 5.6626285E+002, 5.9238048E+002, 6.5077636E+002
 1.0800017E+003, 3.9539035E+002, 4.4464553E+002, 5.9572653E+002, 3.8462805E+002, 3.9104671E+002, 3.9880572E+002, 4.4230737E+002, 4.4275753E+002, 4.6166098E+002, 5.8015389E+002, 5.7820417E+002, 6.2820750E+002
 1.0900026E+003, 3.9260668E+002, 4.5254068E+002, 5.8688260E+002, 3.8534809E+002, 3.8983955E+002, 4.0418108E+002, 4.3109721E+002, 4.4245159E+002, 4.6756281E+002, 5.7507083E+002, 5.9184444E+002, 6.2271111E+002
 1.1000056E+003, 3.9786830E+002, 4.3760296E+002, 5.9362416E+002, 3.8184239E+002, 3.9699228E+002, 4.1016439E+002, 4.4135853E+002, 4.4471645E+002, 4.5174062E+002, 5.6277039E+002, 5.8200338E+002, 6.1314224E+002
 1.1100016E+003, 3.8702415E+002, 4.3859132E+002, 5.8931552E+002, 3.9297519E+002, 3.9349147E+002, 3.9355302E+002, 4.4185788E+002, 4.3228251E+002, 4.4365342E+002, 5.7019033E+002, 5.8720643E+002, 6.3710112E+002
 1.1200025E+003, 3.8224166E+002, 4.4260137E+002, 5.9000323E+002, 3.7714771E+002, 3.8320825E+002, 3.9121488E+002, 4.3398733E+002, 4.3740253E+002, 4.4691774E+002, 5.7044592E+002, 5.8599714E+002, 6.3487854E+002
 1.1300021E+003, 3.8890641E+002, 4.4463766E+002, 5.9079930E+002, 3.7518895E+002, 3.7875107E+002, 3.9363383E+002, 4.3360349E+002, 4.3920675E+002, 4.6071809E+002, 5.5662837E+002, 5.8295553E+002, 6.1901433E+002
 1.1400066E+003, 3.8952169E+002, 4.3728199E+002, 5.8239460E+002, 3.8122243E+002, 3.8840104E+002, 4.0229631E+002, 4.3668470E+002, 4.4245063E+002, 4.4635159E+002, 5.5559161E+002, 5.7391864E+002, 6.1731531E+002
 1.1500065E+003, 3.8161000E+002, 4.2907161E+002, 6.0120256E+002, 3.8437357E+002, 3.8458877E+002, 3.8592307E+002, 4.3021174E+002, 4.3481374E+002, 4.3626538E+002, 5.5221169E+002, 5.8014476E+002, 6.5497821E+002
 1.1600087E+003, 3.7233395E+002, 4.3348584E+002, 5.7439059E+002, 3.7190075E+002, 3.8148590E+002, 3.7695395E+002, 4.2493521E+002, 4.2588137E+002, 4.3766385E+002, 5.6969690E+002, 5.7610206E+002, 6.2916015E+002
 1.1700020E+003, 3.8480052E+002, 4.4120065E+002, 5.8061238E+002, 3.6645262E+002, 3.7819438E+002, 3.8538354E+002, 4.2761221E+002, 4.3571798E+002, 4.5630618E+002, 5.4992980E+002, 5.8425337E+002, 6.1381368E+002
 1.1800001E+003, 3.8082778E+002, 4.3624065E+002, 5.7786208E+002, 3.7519276E+002, 3.8012540E+002, 3.9739894E+002, 4.3304771E+002, 4.3490909E+002, 4.4958507E+002, 5.4485617E+002, 5.8448333E+002, 6.1907465E+002
 1.1900062E+003, 3.8395098E+002, 4.3728314E+002, 5.7066683E+002, 3.7566372E+002, 3.8064424E+002, 3.8865087E+002, 4.2924890E+002, 4.3479519E+002, 4.4445934E+002, 5.5349757E+002, 5.6430012E+002, 6.1201758E+002
 1.2000076E+003, 3.8534228E+002, 4.3134490E+002, 5.7061986E+002, 3.7658836E+002, 3.8563524E+002, 3.9193596E+002, 4.3520045E+002, 4.3020577E+002, 4.3956950E+002, 5.3590447E+002, 5.6538588E+002, 6.0311854E+002
 1.2100018E+003, 3.8315124E+002, 4.2911408E+002, 5.6372981E+002, 3.7847814E+002, 3.8371641E+002, 3.9018663E+002, 4.3018542E+002, 4.2783157E+002, 4.3912653E+002, 5.3927975E+002, 5.5821084E+002, 5.8847513E+002
 1.2200071E+003, 3.8457471E+002, 4.2996959E+002, 5.7486713E+002, 3.7303264E+002, 3.8331986E+002, 3.9404793E+002, 4.1899072E+002, 4.3133707E+002, 4.4752852E+002, 5.5309866E+002, 5.6357798E+002, 5.9341247E+002
 1.2300056E+003, 3.8296591E+002, 4.2898058E+002, 5.6551339E+002, 3.7642208E+002, 3.8337510E+002, 3.9271587E+002, 4.2922222E+002, 4.3087171E+002, 4.3307525E+002, 5.5621115E+002, 5.5949906E+002, 5.8459323E+002
 1.2400050E+003, 3.7937993E+002, 4.3057799E+002, 5.7042418E+002, 3.8175804E+002, 3.8133241E+002, 3.8248975E+002, 4.3325017E+002, 4.2735045E+002, 4.2298954E+002, 5.5688033E+002, 5.5567029E+002, 5.7761099E+002
 1.2500009E+003, 3.8013359E+002, 4.3277985E+002, 5.6882824E+002, 3.7382032E+002, 3.7811747E+002, 3.8395547E+002, 4.2102374E+002, 4.3067881E+002, 4.3727098E+002, 5.6009955E+002, 5.7397591E+002, 5.7961899E+002
 1.2600058E+003, 3.8140592E+002, 4.2845183E+002, 5.5794918E+002, 3.7333750E+002, 3.8091304E+002, 3.9018023E+002, 4.2465242E+002, 4.2611084E+002, 4.3617547E+002, 5.6363809E+002, 5.5635857E+002, 5.8777310E+002
 1.2700004E+003, 3.8040348E+002, 4.2690644E+002, 5.7128909E+002, 3.8054614E+002, 3.7941095E+002, 3.8741025E+002, 4.2825193E+002, 4.2794640E+002, 4.3200872E+002, 5.4980543E+002, 5.5215344E+002, 5.9097380E+002
 1.2800012E+003, 3.7975447E+002, 4.2879393E+002, 5.7460180E+002, 3.7845841E+002, 3.7871016E+002, 3.8130787E+002, 4.2975030E+002, 4.2669643E+002, 4.3060434E+002, 5.6870365E+002, 5.6530087E+002, 5.8514547E+002
 1.2900009E+003, 3.8054646E+002, 4.3267410E+002, 5.5331871E+002, 3.7407339E+002, 3.8190066E+002, 3.8797026E+002, 4.2608855E+002, 4.2992317E+002, 4.4269157E+002, 5.5419957E+002, 5.6158718E+002, 5.7815890E+002
 1.3000059E+003, 3.7963796E+002, 4.2388804E+002, 5.6575012E+002, 3.8154557E+002, 3.7623510E+002, 3.7979240E+002, 4.3637901E+002, 4.2106817E+002, 4.2075715E+002, 5.4693290E+002, 5.5418144E+002, 5.8443764E+002
 1.3100012E+003, 3.7581553E+002, 4.3097487E+002, 5.5514442E+002, 3.8209841E+002, 3.7784245E+002, 3.7198832E+002, 4.3111388E+002, 4.2373074E+002, 4.2616670E+002, 5.6559429E+002, 5.4963716E+002, 5.6362866E+002
 1.3200004E+003, 3.8337564E+002, 4.3023095E+002, 5.6575988E+002, 3.7519093E+002, 3.8091459E+002, 3.8678739E+002, 4.1539242E+002, 4.2956996E+002, 4.4310065E+002, 5.7470255E+002, 5.6543482E+002, 5.7176061E+002
 1.3300049E+003, 3.7870812E+002, 4.3696728E+002, 5.8717610E+002, 3.7689335E+002, 3.8353769E+002, 3.8473580E+002, 4.2619919E+002, 4.2793425E+002, 4.3458555E+002, 5.6815460E+002, 5.7008288E+002, 5.8576896E+002
 1.3400079E+003, 3.8302574E+002, 4.3193314E+002, 5.8749430E+002, 3.8289439E+002, 3.8095979E+002, 3.7817301E+002, 4.3881700E+002, 4.3099834E+002, 4.3215965E+002, 5.8248678E+002, 5.7240641E+002, 5.9293785E+002
 1.3500056E+003, 3.8186924E+002, 4.4061086E+002, 5.8390471E+002, 3.8126970E+002, 3.8259777E+002, 3.8032754E+002, 4.3030496E+002, 4.3538578E+002, 4.4193692E+002, 6.2099962E+002, 5.7937199E+002, 5.8145169E+002
 1.3600062E+003, 3.8254618E+002, 4.3890366E+002, 5.9164469E+002, 3.7291978E+002, 3.8482039E+002, 3.8940062E+002, 4.3441783E+002, 4.4025535E+002, 4.4462164E+002, 5.9320236E+002, 5.7503378E+002, 5.8677426E+002
 1.3700066E+003, 3.8945122E+002, 4.4290476E+002, 6.0384779E+002, 3.9072673E+002, 3.8360468E+002, 3.7785746E+002, 4.4269673E+002, 4.4255719E+002, 4.3600653E+002, 6.0835011E+002, 5.8314990E+002, 5.7669740E+002
 1.3800073E+003, 3.8726582E+002, 4.4395173E+002, 5.7491867E+002, 3.9187977E+002, 3.8975341E+002, 3.8823435E+002, 4.4425798E+002, 4.4445854E+002, 4.4640789E+002, 6.0426135E+002, 5.9197807E+002, 5.6924960E+002
 1.3900082E+003, 3.9332273E+002, 4.4428082E+002, 5.8764787E+002, 3.9502465E+002, 3.9079837E+002, 3.8887328E+002, 4.4519879E+002, 4.4243620E+002, 4.4712573E+002, 6.2733110E+002, 5.8740816E+002, 5.7380570E+002
 1.4000082E+003, 3.9335815E+002, 4.4567600E+002, 5.8109721E+002, 3.9727802E+002, 3.9359587E+002, 3.8977463E+002, 4.5063972E+002, 4.4659461E+002, 4.4454032E+002, 6.0736875E+002, 5.8898260E+002, 5.7898279E+002
 1.4100029E+003, 3.9973950E+002, 4.4405179E+002, 5.8943961E+002, 4.0353276E+002, 3.9632693E+002, 3.9165913E+002, 4.5379413E+002, 4.4344154E+002, 4.4185411E+002, 5.9223036E+002, 5.7816258E+002, 5.7867669E+002
 1.4200070E+003, 3.9630652E+002, 4.5172767E+002, 5.8476795E+002, 4.0392586E+002, 3.9753088E+002, 3.9006789E+002, 4.5099416E+002, 4.4519071E+002, 4.4363483E+002, 5.9617256E+002, 5.8546376E+002, 5.7738452E+002
 1.4300086E+003, 3.9637160E+002, 4.5056536E+002, 5.9601477E+002, 3.9553082E+002, 3.9916760E+002, 4.0162983E+002, 4.4640390E+002, 4.4119879E+002, 4.4972260E+002, 6.1207869E+002, 5.8494096E+002, 5.7642175E+002
 1.4400083E+003, 3.9742426E+002, 4.4305205E+002, 5.7842305E+002, 3.9894185E+002, 3.9676229E+002, 3.9824296E+002, 4.4987206E+002, 4.4697292E+002, 4.4730659E+002, 5.9673019E+002, 5.9532569E+002, 5.7855879E+002
 1.4500084E+003, 3.9795323E+002, 4.5089461E+002, 6.1813931E+002, 4.0944798E+002, 3.9679172E+002, 3.8669782E+002, 4.5647208E+002, 4.4171795E+002, 4.4209800E+002, 5.8536376E+002, 6.0535490E+002, 6.3324458E+002
 1.4600005E+003, 4.0124575E+002, 4.5610148E+002, 6.0809894E+002, 4.0319578E+002, 3.9992189E+002, 4.0018056E+002, 4.6044770E+002, 4.5464568E+002, 4.5119394E+002, 6.1362574E+002, 6.0212004E+002, 6.1386472E+002
 1.4700057E+003, 4.0664748E+002, 4.6232497E+002, 6.0336117E+002, 4.0398970E+002, 4.0925927E+002, 4.0758418E+002, 4.6406765E+002, 4.6045333E+002, 4.5572753E+002, 6.0818235E+002, 6.1677794E+002, 6.2642899E+002
 1.4800069E+003, 4.1049971E+002, 4.6098240E+002, 6.3218133E+002, 4.0971031E+002, 4.1095352E+002, 4.0705371E+002, 4.6354301E+002, 4.5954707E+002, 4.5753952E+002, 6.0217389E+002, 6.1741116E+002, 6.5881837E+002
 1.4900024E+003, 4.1547696E+002, 4.7601933E+002, 6.3702258E+002, 4.0686533E+002, 4.1195733E+002, 4.1319485E+002, 4.6934157E+002, 4.6896561E+002, 4.7979763E+002, 6.2422759E+002, 6.3052397E+002, 6.3325315E+002
 1.5000006E+003, 4.2041131E+002, 4.6908499E+002, 6.4571014E+002, 4.2030690E+002, 4.2205363E+002, 4.2174433E+002, 4.7446225E+002, 4.7131978E+002, 4.7753707E+002, 6.1427943E+002, 6.2040983E+002, 6.3954624E+002
 1.5100070E+003, 4.1931227E+002, 4.7310491E+002, 6.6722684E+002, 4.2543577E+002, 4.1884847E+002, 4.1213550E+002, 4.8023144E+002, 4.6928213E+002, 4.6557535E+002, 6.0397779E+002, 6.4552826E+002, 7.1164701E+002
 1.5200028E+003, 4.2395738E+002, 4.8295752E+002, 6.2525003E+002, 4.2420046E+002, 4.2255293E+002, 4.1974221E+002, 4.8021119E+002, 4.8040315E+002, 4.7524985E+002, 6.2604692E+002, 6.4165631E+002, 6.6903123E+002
 1.5300023E+003, 4.2977386E+002, 4.8262060E+002, 6.6517455E+002, 4.2675164E+002, 4.3033638E+002, 4.2719154E+002, 4.7539682E+002, 4.8393047E+002, 4.8727100E+002, 6.3044656E+002, 6.4020174E+002, 6.6924011E+002
 1.5400042E+003, 4.2518716E+002, 4.8863578E+002, 6.5725605E+002, 4.2991906E+002, 4.2735086E+002, 4.3010568E+002, 4.7980205E+002, 4.8191670E+002, 4.8228484E+002, 6.1855889E+002, 6.7507933E+002, 7.3508806E+002
 1.5500042E+003, 4.3246627E+002, 4.9988589E+002, 6.7118449E+002, 4.3468486E+002, 4.2907732E+002, 4.2510889E+002, 4.9478592E+002, 4.9038055E+002, 4.9346237E+002, 6.4085156E+002, 6.6680520E+002, 6.9980975E+002
 1.5600053E+003, 4.4936013E+002, 4.9298680E+002, 6.6429308E+002, 4.4543321E+002, 4.4245792E+002, 4.3694220E+002, 5.0217536E+002, 5.0357654E+002, 5.0176172E+002, 6.2922794E+002, 6.7034222E+002, 6.7795361E+002
 1.5700054E+003, 4.4103243E+002, 5.0154002E+002, 6.5451345E+002, 4.4660565E+002, 4.4377619E+002, 4.4225486E+002, 4.9688535E+002, 4.9266862E+002, 4.9763761E+002, 6.5288440E+002, 6.5969621E+002, 6.6931390E+002
 1.5800006E+003, 4.4637251E+002, 5.0470024E+002, 6.7131900E+002, 4.4501449E+002, 4.4378003E+002, 4.4503424E+002, 4.9383267E+002, 5.0016942E+002, 5.1488281E+002, 6.9917106E+002, 6.6747452E+002, 6.5294106E+002
 1.5900005E+003, 4.4441609E+002, 5.0301451E+002, 6.5792172E+002, 4.4731309E+002, 4.4895732E+002, 4.4622344E+002, 5.0238340E+002, 5.0014919E+002, 5.0686368E+002, 6.8786104E+002, 6.6536057E+002, 6.5053091E+002
 1.6000019E+003, 4.4954900E+002, 5.0542569E+002, 6.9078235E+002, 4.4841473E+002, 4.4655211E+002, 4.4000703E+002, 5.0743071E+002, 5.0166098E+002, 5.0678829E+002, 6.9561460E+002, 6.6352550E+002, 6.5306650E+002
 1.6100012E+003, 4.5032674E+002, 5.1174123E+002, 6.8541267E+002, 4.4868387E+002, 4.4961913E+002, 4.4975399E+002, 5.1167072E+002, 5.1017525E+002, 5.0725370E+002, 7.1969706E+002, 6.8752478E+002, 6.4177346E+002
 1.6200070E+003, 4.5941085E+002, 5.1782229E+002, 6.7376817E+002, 4.5108422E+002, 4.5700230E+002, 4.5399309E+002, 5.2306422E+002, 5.2292635E+002, 5.1427399E+002, 7.0003053E+002, 6.8390670E+002, 6.6546742E+002
 1.6300062E+003, 4.6031696E+002, 5.1391937E+002, 6.8437464E+002, 4.6109739E+002, 4.6617955E+002, 4.6371347E+002, 5.2396688E+002, 5.1832902E+002, 5.1086923E+002, 6.8963386E+002, 6.8377387E+002, 6.8300108E+002
 1.6400031E+003, 4.6044730E+002, 5.1616874E+002, 6.8909208E+002, 4.6380743E+002, 4.6332071E+002, 4.5620088E+002, 5.1545849E+002, 5.1795714E+002, 5.2011237E+002, 6.6767082E+002, 6.9477726E+002, 7.2346492E+002
 1.6500015E+003, 4.5947864E+002, 5.2120498E+002, 6.8788809E+002, 4.6557913E+002, 4.6039433E+002, 4.5626231E+002, 5.2353639E+002, 5.2237746E+002, 5.1783948E+002, 7.1278556E+002, 6.8993678E+002, 7.0193087E+002
 1.6600009E+003, 4.6073255E+002, 5.3059561E+002, 7.0958387E+002, 4.6454578E+002, 4.6344028E+002, 4.6211280E+002, 5.2568172E+002, 5.2095920E+002, 5.2374505E+002, 7.0773884E+002, 6.9086413E+002, 7.0774149E+002
 1.6700017E+003, 4.6755414E+002, 5.3590876E+002, 7.2870604E+002, 4.6844581E+002, 4.6729921E+002, 4.6501194E+002, 5.3511832E+002, 5.3090688E+002, 5.2909857E+002, 6.9461212E+002, 7.2653903E+002, 7.4511622E+002
 1.6800004E+003, 4.7136474E+002, 5.2476400E+002, 7.2368814E+002, 4.7691210E+002, 4.6987588E+002, 4.6705999E+002, 5.3555229E+002, 5.3077470E+002, 5.3393130E+002, 7.4473835E+002, 7.0979652E+002, 6.9446255E+002
 1.6900018E+003, 4.7629740E+002, 5.4240601E+002, 7.0406754E+002, 4.6803526E+002, 4.7273501E+002, 4.7356847E+002, 5.3010107E+002, 5.3746966E+002, 5.4071765E+002, 7.2326018E+002, 6.9992781E+002, 6.9623580E+002
 1.7000030E+003, 4.6781602E+002, 5.2951224E+002, 7.5588736E+002, 4.7462158E+002, 4.7618829E+002, 4.7114164E+002, 5.3539505E+002, 5.3277051E+002, 5.3186351E+002, 7.2960280E+002, 7.1269148E+002, 7.3987999E+002
 1.7100060E+003, 4.8098450E+002, 5.4499209E+002, 7.4568479E+002, 4.8109658E+002, 4.7496457E+002, 4.6649249E+002, 5.5201967E+002, 5.3794069E+002, 5.3833692E+002, 7.4703648E+002, 7.2894048E+002, 7.1136629E+002
 1.7200087E+003, 4.7915719E+002, 5.4695507E+002, 7.3045488E+002, 4.8302976E+002, 4.8160959E+002, 4.7878775E+002, 5.4926244E+002, 5.4377880E+002, 5.4340448E+002, 7.2614600E+002, 7.1807042E+002, 7.2313993E+002
 1.7300036E+003, 4.8046408E+002, 5.3939342E+002, 7.0938784E+002, 4.8214119E+002, 4.7951122E+002, 4.7609687E+002, 5.4471934E+002, 5.3942438E+002, 5.4446726E+002, 7.4796683E+002, 7.1048099E+002, 6.9610900E+002
 1.7400027E+003, 4.7627221E+002, 5.4670053E+002, 7.2595058E+002, 4.7440202E+002, 4.7822800E+002, 4.8114910E+002, 5.4087113E+002, 5.3963261E+002, 5.4684580E+002, 7.2490049E+002, 7.1788179E+002, 7.3779016E+002
 1.7500078E+003, 4.7687610E+002, 5.5199732E+002, 7.2208483E+002, 4.8599331E+002, 4.7721654E+002, 4.7108302E+002, 5.5177364E+002, 5.3898143E+002, 5.3394860E+002, 7.2380342E+002, 7.2025930E+002, 7.3314536E+002
 1.7600039E+003, 4.7788561E+002, 5.4978610E+002, 7.1278744E+002, 4.7948865E+002, 4.8260519E+002, 4.7449551E+002, 5.4559352E+002, 5.4453714E+002, 5.4448879E+002, 7.4230302E+002, 7.1692780E+002, 7.1709082E+002
 1.7700065E+003, 4.8026115E+002, 5.4436393E+002, 7.1463993E+002, 4.8118124E+002, 4.7964027E+002, 4.8068550E+002, 5.4380853E+002, 5.4298194E+002, 5.4797862E+002, 7.3339310E+002, 7.3474138E+002, 7.3301122E+002
 1.7800065E+003, 4.7896148E+002, 5.4172863E+002, 7.2385860E+002, 4.8136881E+002, 4.8433333E+002, 4.7991250E+002, 5.4620317E+002, 5.3725203E+002, 5.3887169E+002, 6.9942920E+002, 7.1280771E+002, 7.2090720E+002
 1.7900060E+003, 4.7992323E+002, 5.3666688E+002, 7.1411505E+002, 4.8156053E+002, 4.7600725E+002, 4.7236719E+002, 5.4161504E+002, 5.4025028E+002, 5.5246632E+002, 7.6961084E+002, 7.1222581E+002, 6.8042984E+002
 1.8000057E+003, 4.7504757E+002, 5.4364001E+002, 6.9725918E+002, 4.7821775E+002, 4.7885851E+002, 4.7506713E+002, 5.3542706E+002, 5.3739397E+002, 5.4557682E+002, 7.1585327E+002, 7.2333618E+002, 7.1752552E+002
 1.8100002E+003, 4.7568729E+002, 5.3374142E+002, 7.3657532E+002, 4.7564986E+002, 4.7945752E+002, 4.7426564E+002, 5.4133613E+002, 5.3717150E+002, 5.2941897E+002, 7.1186553E+002, 7.0041484E+002, 7.2043292E+002
 1.8200067E+003, 4.8091809E+002, 5.3977833E+002, 7.3145613E+002, 4.8429749E+002, 4.7976601E+002, 4.7027018E+002, 5.4446015E+002, 5.4153840E+002, 5.4409298E+002, 7.4051857E+002, 7.2279508E+002, 7.0233613E+002
 1.8300035E+003, 4.7338390E+002, 5.4423682E+002, 7.5063556E+002, 4.8246673E+002, 4.7864454E+002, 4.7714332E+002, 5.4228130E+002, 5.3998314E+002, 5.4404747E+002, 7.4965046E+002, 7.3180605E+002, 7.3042767E+002
 1.8400010E+003, 4.8270466E+002, 5.3940838E+002, 7.4220313E+002, 4.8210757E+002, 4.7894860E+002, 4.7865224E+002, 5.4498073E+002, 5.4598390E+002, 5.4512085E+002, 7.4400052E+002, 7.1735184E+002, 7.4129976E+002
 1.8500047E+003, 4.8577855E+002, 5.5202559E+002, 7.2559165E+002, 4.8290843E+002, 4.8218628E+002, 4.8542673E+002, 5.5632719E+002, 5.4673461E+002, 5.4409253E+002, 7.4171844E+002, 7.2508284E+002, 7.4374641E+002
 1.8600064E+003, 4.7916588E+002, 5.4953884E+002, 7.4101342E+002, 4.8864209E+002, 4.8417270E+002, 4.8082349E+002, 5.4467876E+002, 5.4632714E+002, 5.4571881E+002, 7.2573383E+002, 7.3428042E+002, 7.6305351E+002
 1.8700007E+003, 4.8242000E+002, 5.3839226E+002, 7.2284804E+002, 4.8320877E+002, 4.8276008E+002, 4.8138292E+002, 5.4648099E+002, 5.4030080E+002, 5.4562606E+002, 6.8541765E+002, 7.2299102E+002, 7.7159977E+002
 1.8800054E+003, 4.7832823E+002, 5.4372673E+002, 7.3266860E+002, 4.8838322E+002, 4.7911864E+002, 4.6784439E+002, 5.5022996E+002, 5.3880495E+002, 5.3781831E+002, 7.1325071E+002, 7.1853930E+002, 7.1732980E+002
 1.8900047E+003, 4.7884542E+002, 5.4572994E+002, 7.2705429E+002, 4.8174102E+002, 4.7861342E+002, 4.7665701E+002, 5.4612560E+002, 5.4016810E+002, 5.4610183E+002, 7.1914138E+002, 7.3312348E+002, 7.4473103E+002
 1.9000060E+003, 4.8390688E+002, 5.4776116E+002, 7.4267592E+002, 4.8740364E+002, 4.8199570E+002, 4.7192208E+002, 5.5308979E+002, 5.5206441E+002, 5.4619995E+002, 7.1666271E+002, 7.2337659E+002, 7.5371629E+002
 1.9100063E+003, 4.8202823E+002, 5.5431631E+002, 7.0835719E+002, 4.8952918E+002, 4.8502247E+002, 4.8125008E+002, 5.5740943E+002, 5.4855784E+002, 5.5488383E+002, 7.4883194E+002, 7.3101757E+002, 7.4299364E+002
 1.9200072E+003, 4.8710288E+002, 5.3512259E+002, 7.2805833E+002, 4.8854501E+002, 4.8723551E+002, 4.8646450E+002, 5.4748944E+002, 5.4660480E+002, 5.5258976E+002, 7.4684370E+002, 7.1897968E+002, 7.2196493E+002
 1.9300079E+003, 4.8045437E+002, 5.3816841E+002, 7.3948251E+002, 4.8557113E+002, 4.8333293E+002, 4.8283246E+002, 5.4513645E+002, 5.4046351E+002, 5.4782458E+002, 7.1400417E+002, 7.1420988E+002, 7.5459086E+002
 1.9400056E+003, 4.8076973E+002, 5.5339157E+002, 7.2718343E+002, 4.8440471E+002, 4.8222667E+002, 4.7337299E+002, 5.4957740E+002, 5.5081620E+002, 5.4757272E+002, 7.4063952E+002, 7.2899205E+002, 7.4852551E+002
 1.9500025E+003, 4.8581574E+002, 5.4122793E+002, 6.9823451E+002, 4.8739770E+002, 4.8590891E+002, 4.8271023E+002, 5.4589146E+002, 5.4901559E+002, 5.5476851E+002, 7.2228371E+002, 7.2001436E+002, 7.1158651E+002
 1.9600064E+003, 4.8016534E+002, 5.4208099E+002, 7.1321467E+002, 4.8401027E+002, 4.8314194E+002, 4.8149622E+002, 5.4015081E+002, 5.4030385E+002, 5.4589709E+002, 7.1418418E+002, 7.0643156E+002, 7.1474315E+002
 1.9700068E+003, 4.7958184E+002, 5.3735713E+002, 7.1469260E+002, 4.8245644E+002, 4.8445437E+002, 4.7895733E+002, 5.4442897E+002, 5.3837865E+002, 5.3768901E+002, 7.1307920E+002, 7.0358173E+002, 7.2255146E+002
 1.9800082E+003, 4.7913559E+002, 5.4915691E+002, 7.2010390E+002, 4.8549210E+002, 4.8166466E+002, 4.7704078E+002, 5.4497773E+002, 5.4030549E+002, 5.4031810E+002, 7.1100135E+002, 7.1696893E+002, 7.2107655E+002
 1.9900007E+003, 4.8313120E+002, 5.3653464E+002, 7.3588240E+002, 4.8644023E+002, 4.8240940E+002, 4.7806185E+002, 5.5070546E+002, 5.4314493E+002, 5.3738070E+002, 7.0980327E+002, 7.2261665E+002, 7.4729869E+002
 2.0000008E+003, 4.8421921E+002, 5.3206139E+002, 7.1449910E+002, 4.8346928E+002, 4.8416785E+002, 4.8177261E+002, 5.5027668E+002, 5.4626135E+002, 5.4735230E+002, 7.0588002E+002, 7.2026391E+002, 7.4836826E+002
 2.0100021E+003, 4.8006905E+002, 5.4661918E+002, 7.2217036E+002, 4.8291092E+002, 4.8187000E+002, 4.8361438E+002, 5.3723972E+002, 5.4138436E+002, 5.5246534E+002, 6.9425187E+002, 7.2867573E+002, 7.4782582E+002
 2.0200023E+003, 4.7878993E+002, 5.4441637E+002, 7.0803731E+002, 4.8338518E+002, 4.8001380E+002, 4.7839347E+002, 5.5038841E+002, 5.3729381E+002, 5.3847718E+002, 7.2696783E+002, 7.1685121E+002, 7.0193271E+002
 2.0300031E+003, 4.8005077E+002, 5.4464151E+002, 7.0752709E+002, 4.8394768E+002, 4.8200786E+002, 4.7630684E+002, 5.3866526E+002, 5.3940944E+002, 5.4855879E+002, 7.3333412E+002, 7.1666488E+002, 7.0947491E+002
 2.0400048E+003, 4.8200446E+002, 5.4702540E+002, 7.1257116E+002, 4.7452156E+002, 4.8111871E+002, 4.8625203E+002, 5.4452435E+002, 5.4451307E+002, 5.4786920E+002, 6.9737586E+002, 7.0974373E+002, 7.2855775E+002
 2.0500004E+003, 4.8028342E+002, 5.4894367E+002, 7.2405511E+002, 4.8376203E+002, 4.8384976E+002, 4.8131506E+002, 5.4396427E+002, 5.3696795E+002, 5.4071018E+002, 7.1274016E+002, 7.1178054E+002, 7.2997080E+002
 2.0600065E+003, 4.8038582E+002, 5.4513662E+002, 7.2694483E+002, 4.8524441E+002, 4.8092625E+002, 4.7628571E+002, 5.5221654E+002, 5.4511817E+002, 5.4356498E+002, 7.2675430E+002, 7.0721862E+002, 7.2342581E+002
 2.0700062E+003, 4.8051670E+002, 5.3990588E+002, 7.2654225E+002, 4.8381669E+002, 4.8359601E+002, 4.7646379E+002, 5.4173597E+002, 5.4315022E+002, 5.4076981E+002, 7.1638177E+002, 7.1342532E+002, 7.2464947E+002
 2.0800024E+003, 4.8302696E+002, 5.4905028E+002, 7.3457730E+002, 4.8277705E+002, 4.8157044E+002, 4.8171759E+002, 5.4822774E+002, 5.4647990E+002, 5.4806252E+002, 6.8835406E+002, 7.3216427E+002, 7.7810403E+002
 2.0900006E+003, 4.8301978E+002, 5.5131008E+002, 6.9172659E+002, 4.8658796E+002, 4.8201212E+002, 4.8016510E+002, 5.5709429E+002, 5.4665547E+002, 5.4346407E+002, 7.3193119E+002, 7.2109571E+002, 7.1614601E+002
 2.1000003E+003, 4.8261927E+002, 5.5134636E+002, 7.4403385E+002, 4.8570597E+002, 4.8380143E+002, 4.8361522E+002, 5.4589186E+002, 5.5002574E+002, 5.5549013E+002, 7.1722813E+002, 7.3898581E+002, 7.5960283E+002
 2.1100047E+003, 4.8546486E+002, 5.5115834E+002, 7.4384959E+002, 4.8184032E+002, 4.8587936E+002, 4.8501609E+002, 5.5338472E+002, 5.5049797E+002, 5.5601646E+002, 7.4966163E+002, 7.2870497E+002, 7.4767583E+002
 2.1200046E+003, 4.8404507E+002, 5.5430658E+002, 7.2146394E+002, 4.8772634E+002, 4.8341628E+002, 4.8800784E+002, 5.5664624E+002, 5.4972855E+002, 5.4661112E+002, 7.2536879E+002, 7.1442292E+002, 7.3372092E+002
