s,,,,C,C,C,C,C,C,C,C,C
 1.0600011E+003, 5.2220428E+002, 6.0090148E+002, 9.3780553E+002, 5.3989343E+002, 5.2067421E+002, 5.0969461E+002, 6.1824354E+002, 6.0380775E+002, 5.9981245E+002, 9.4024120E+002, 9.3844868E+002, 9.3714484E+002
 1.0700001E+003, 5.1994750E+002, 5.9907873E+002, 9.4735266E+002, 5.2898908E+002, 5.2342871E+002, 5.1586014E+002, 5.9555982E+002, 5.9391580E+002, 6.0597297E+002, 9.3921811E+002, 9.5618553E+002, 9.2700790E+002
 1.0800033E+003, 5.1316565E+002, 5.9009574E+002, 9.1576665E+002, 5.2522430E+002, 5.2000740E+002, 5.0802987E+002, 5.9657852E+002, 5.9187074E+002, 5.9058032E+002, 9.1591848E+002, 9.3396999E+002, 9.4018515E+002
 1.0900037E+003, 5.1353033E+002, 5.7918917E+002, 8.9807360E+002, 5.2481348E+002, 5.1716175E+002, 5.0545683E+002, 5.9109096E+002, 5.8579281E+002, 5.7464050E+002, 8.9383069E+002, 9.2463662E+002, 9.2553488E+002
 1.1000053E+003, 5.0695444E+002, 5.7512535E+002, 8.7473071E+002, 5.1890925E+002, 5.0967589E+002, 4.9945899E+002, 5.7724921E+002, 5.7831424E+002, 5.8005224E+002, 8.9931050E+002, 9.1597046E+002, 8.8352238E+002
 1.1100024E+003, 5.0153094E+002, 5.7203660E+002, 9.1479885E+002, 5.1056996E+002, 5.0677487E+002, 5.0118810E+002, 5.7514251E+002, 5.7129076E+002, 5.7352805E+002, 9.3567809E+002, 9.2191022E+002, 8.7849156E+002
 1.1200022E+003, 5.0266991E+002, 5.6876812E+002, 9.4960619E+002, 5.0717650E+002, 5.0291614E+002, 4.9495249E+002, 5.7623069E+002, 5.7090449E+002, 5.6858099E+002, 9.2838919E+002, 9.5204259E+002, 9.1243977E+002
 1.1300011E+003, 5.0397713E+002, 5.8104691E+002, 9.2112556E+002, 5.0818081E+002, 5.0272301E+002, 4.9806565E+002, 5.7786296E+002, 5.7165186E+002, 5.7844241E+002, 9.4470567E+002, 9.6590780E+002, 9.0149395E+002
 1.1400031E+003, 5.0026796E+002, 5.6394533E+002, 9.2267274E+002, 5.0881376E+002, 5.0735260E+002, 4.9976983E+002, 5.7785602E+002, 5.7151019E+002, 5.6266252E+002, 8.9585462E+002, 9.3540970E+002, 9.0602171E+002
 1.1500030E+003, 4.9760245E+002, 5.7041306E+002, 9.2104880E+002, 5.0686821E+002, 4.9819980E+002, 4.9070928E+002, 5.6977027E+002, 5.6801773E+002, 5.6268725E+002, 9.1981202E+002, 9.5432714E+002, 9.0309510E+002
 1.1600014E+003, 4.9617448E+002, 5.7206472E+002, 9.0755645E+002, 5.0415718E+002, 4.9785718E+002, 4.9305483E+002, 5.7295315E+002, 5.6739404E+002, 5.7086401E+002, 9.4397371E+002, 9.3645649E+002, 8.9039287E+002
 1.1700038E+003, 4.9532777E+002, 5.6126772E+002, 9.3369729E+002, 5.0047853E+002, 4.9947090E+002, 5.0069654E+002, 5.6145359E+002, 5.6281151E+002, 5.6704073E+002, 9.3192962E+002, 9.3915692E+002, 8.6077276E+002
 1.1800010E+003, 4.9309541E+002, 5.6434638E+002, 9.1782516E+002, 4.9834747E+002, 4.9234887E+002, 4.8647667E+002, 5.7171502E+002, 5.6161874E+002, 5.6558194E+002, 9.3083169E+002, 9.5446780E+002, 8.9177443E+002
 1.1900019E+003, 4.9547012E+002, 5.6089802E+002, 9.1184524E+002, 5.0051560E+002, 4.9179983E+002, 4.9290667E+002, 5.6701697E+002, 5.5969178E+002, 5.5862111E+002, 9.1465329E+002, 9.6858132E+002, 9.1154775E+002
 1.2000007E+003, 4.9029224E+002, 5.6371999E+002, 9.4335050E+002, 5.0278931E+002, 4.9359119E+002, 4.8453821E+002, 5.6646068E+002, 5.6436712E+002, 5.5828540E+002, 9.6100279E+002, 9.5091550E+002, 8.7961269E+002
 1.2100063E+003, 5.0000989E+002, 5.6657320E+002, 9.5108100E+002, 4.9301890E+002, 4.9437015E+002, 4.9641054E+002, 5.7082198E+002, 5.7010719E+002, 5.6993286E+002, 9.6278963E+002, 9.6949702E+002, 8.9674695E+002
 1.2200026E+003, 4.9599498E+002, 5.7021575E+002, 9.6561493E+002, 5.0057724E+002, 5.0043862E+002, 4.9913596E+002, 5.6569255E+002, 5.6751790E+002, 5.6848654E+002, 9.6191956E+002, 9.7653946E+002, 9.3189809E+002
 1.2300005E+003, 4.9879534E+002, 5.6942419E+002, 9.8937665E+002, 5.0191088E+002, 4.9806828E+002, 4.8867697E+002, 5.8194375E+002, 5.7385825E+002, 5.6429715E+002, 9.3959992E+002, 9.9124978E+002, 9.6866454E+002
 1.2400059E+003, 5.0474168E+002, 5.7596383E+002, 9.8106437E+002, 5.1156750E+002, 5.0157661E+002, 4.8690147E+002, 5.8554970E+002, 5.8154737E+002, 5.7413697E+002, 1.0066246E+003, 9.8084709E+002, 9.0974374E+002
 1.2500058E+003, 5.0620474E+002, 5.8542521E+002, 9.7303480E+002, 5.0392058E+002, 5.0282323E+002, 5.0922153E+002, 5.8520549E+002, 5.8342514E+002, 5.8421774E+002, 9.7108794E+002, 1.0127519E+003, 9.5456091E+002
 1.2600064E+003, 5.0632308E+002, 5.9390713E+002, 9.9878647E+002, 5.0928231E+002, 5.0511327E+002, 5.0808369E+002, 5.8637975E+002, 5.8563815E+002, 5.9059554E+002, 1.0197395E+003, 9.9049469E+002, 9.3512595E+002
 1.2700035E+003, 5.1396384E+002, 5.9749829E+002, 1.0096863E+003, 5.1048931E+002, 5.1281700E+002, 5.1239178E+002, 5.9982628E+002, 5.9424064E+002, 5.9581912E+002, 9.3983634E+002, 1.0330216E+003, 1.0238490E+003
 1.2800000E+003, 5.1927183E+002, 6.0891326E+002, 1.0252421E+003, 5.2447222E+002, 5.1321809E+002, 5.0276946E+002, 6.1090857E+002, 6.0690254E+002, 6.0221331E+002, 9.8509671E+002, 1.0456897E+003, 1.0072323E+003
 1.2900027E+003, 5.1942812E+002, 6.1495086E+002, 1.0424985E+003, 5.2746856E+002, 5.2550654E+002, 5.1983492E+002, 6.1183647E+002, 6.1375883E+002, 6.0743257E+002, 9.9065176E+002, 1.0933168E+003, 1.0099621E+003
 1.3000011E+003, 5.3191103E+002, 6.2244222E+002, 1.0335703E+003, 5.3248759E+002, 5.2462953E+002, 5.2336449E+002, 6.2541477E+002, 6.1906669E+002, 6.2550673E+002, 9.9406837E+002, 1.0395513E+003, 1.0232796E+003
 1.3100027E+003, 5.3692988E+002, 6.3168103E+002, 1.0521461E+003, 5.3622469E+002, 5.3191248E+002, 5.3043554E+002, 6.3435324E+002, 6.1924160E+002, 6.2551676E+002, 1.0943870E+003, 1.1087101E+003, 9.6897737E+002
 1.3200047E+003, 5.3877707E+002, 6.4602406E+002, 1.0671940E+003, 5.3691323E+002, 5.3806468E+002, 5.3993985E+002, 6.3673406E+002, 6.3850787E+002, 6.4369965E+002, 1.1120883E+003, 1.1131670E+003, 9.8879884E+002
 1.3300017E+003, 5.4527078E+002, 6.4178217E+002, 1.0766177E+003, 5.4262787E+002, 5.4234888E+002, 5.4419984E+002, 6.4698916E+002, 6.4104079E+002, 6.4371118E+002, 1.1065422E+003, 1.1313302E+003, 1.0017699E+003
 1.3400000E+003, 5.4066138E+002, 6.5745862E+002, 1.0895715E+003, 5.4834051E+002, 5.4669566E+002, 5.4095358E+002, 6.5562700E+002, 6.4590097E+002, 6.5190545E+002, 1.1339948E+003, 1.1711527E+003, 9.9411749E+002
 1.3500061E+003, 5.5155976E+002, 6.5740783E+002, 1.1055512E+003, 5.4369121E+002, 5.4817366E+002, 5.5366131E+002, 6.5713563E+002, 6.4873260E+002, 6.6513267E+002, 1.1195355E+003, 1.1582471E+003, 1.0143864E+003
 1.3600024E+003, 5.5704607E+002, 6.5335295E+002, 1.1158591E+003, 5.5248042E+002, 5.5624263E+002, 5.5560100E+002, 6.6191589E+002, 6.5531788E+002, 6.4690000E+002, 1.0675257E+003, 1.1836043E+003, 1.0778844E+003
 1.3700049E+003, 5.5701360E+002, 6.6502501E+002, 1.1252376E+003, 5.6090697E+002, 5.5270747E+002, 5.4635637E+002, 6.6360333E+002, 6.6029429E+002, 6.6058523E+002, 1.0779015E+003, 1.1980769E+003, 1.0947874E+003
 1.3800021E+003, 5.5306510E+002, 6.6796330E+002, 1.1399025E+003, 5.4740304E+002, 5.5898683E+002, 5.5814868E+002, 6.6912007E+002, 6.6745073E+002, 6.6595854E+002, 1.0999526E+003, 1.2202151E+003, 1.1069009E+003
 1.3900019E+003, 5.5508960E+002, 6.7007582E+002, 1.1245230E+003, 5.6124220E+002, 5.6013841E+002, 5.4915942E+002, 6.6301800E+002, 6.6153624E+002, 6.6308481E+002, 1.1056601E+003, 1.1969761E+003, 1.1055514E+003
 1.4000041E+003, 5.5871934E+002, 6.7348538E+002, 1.1544723E+003, 5.5583943E+002, 5.5774099E+002, 5.5409614E+002, 6.6578000E+002, 6.6676548E+002, 6.8205510E+002, 1.1310970E+003, 1.2150603E+003, 1.0639582E+003
 1.4100010E+003, 5.6107421E+002, 6.7227054E+002, 1.1508990E+003, 5.5575074E+002, 5.6179014E+002, 5.6148287E+002, 6.7175211E+002, 6.7064551E+002, 6.7855052E+002, 1.1167634E+003, 1.2181607E+003, 1.1267435E+003
 1.4200051E+003, 5.4990006E+002, 6.7374988E+002, 1.1766137E+003, 5.6361676E+002, 5.6093230E+002, 5.5068316E+002, 6.7346924E+002, 6.7048652E+002, 6.6955729E+002, 1.1418246E+003, 1.2146189E+003, 1.1174309E+003
 1.4300025E+003, 5.6198953E+002, 6.6533075E+002, 1.1769501E+003, 5.5920609E+002, 5.5835854E+002, 5.5080308E+002, 6.7193669E+002, 6.6973811E+002, 6.7381611E+002, 1.1404899E+003, 1.2270661E+003, 1.1462983E+003
 1.4400052E+003, 5.5521433E+002, 6.6134260E+002, 1.1722745E+003, 5.6193704E+002, 5.6277368E+002, 5.5171690E+002, 6.6403209E+002, 6.5718424E+002, 6.6216476E+002, 1.1974913E+003, 1.2166734E+003, 1.1106943E+003
 1.4500020E+003, 5.5505970E+002, 6.5430282E+002, 1.1559332E+003, 5.5640616E+002, 5.6103607E+002, 5.5109304E+002, 6.6385135E+002, 6.5410618E+002, 6.6318967E+002, 1.1921908E+003, 1.2087101E+003, 1.0424714E+003
 1.4600056E+003, 5.5019932E+002, 6.5737282E+002, 1.1626448E+003, 5.4903867E+002, 5.5548416E+002, 5.6035870E+002, 6.5420375E+002, 6.5470663E+002, 6.7510571E+002, 1.2106295E+003, 1.1953756E+003, 1.1063076E+003
 1.4700024E+003, 5.5323373E+002, 6.5125522E+002, 1.1541804E+003, 5.4801954E+002, 5.5977992E+002, 5.5668409E+002, 6.5701649E+002, 6.6258708E+002, 6.6110675E+002, 1.1523757E+003, 1.1617238E+003, 1.1642041E+003
 1.4800051E+003, 5.5049293E+002, 6.5371347E+002, 1.1607265E+003, 5.6091042E+002, 5.5235863E+002, 5.4138592E+002, 6.6030234E+002, 6.5052505E+002, 6.5021830E+002, 1.1417297E+003, 1.1721878E+003, 1.1471267E+003
 1.4900070E+003, 5.5310718E+002, 6.6195322E+002, 1.1438233E+003, 5.5712684E+002, 5.5145900E+002, 5.4951981E+002, 6.5826090E+002, 6.5925816E+002, 6.6338669E+002, 1.1440338E+003, 1.1515988E+003, 1.1802958E+003
 1.5000034E+003, 5.5168911E+002, 6.6205669E+002, 1.1325727E+003, 5.5917437E+002, 5.5648999E+002, 5.4701317E+002, 6.6169330E+002, 6.5947890E+002, 6.6158458E+002, 1.1299287E+003, 1.1706510E+003, 1.1686294E+003
 1.5100028E+003, 5.5812019E+002, 6.7288989E+002, 1.1490585E+003, 5.5902049E+002, 5.5093624E+002, 5.5016755E+002, 6.6546964E+002, 6.6557890E+002, 6.7123859E+002, 1.1252341E+003, 1.1756991E+003, 1.1689489E+003
 1.5200030E+003, 5.5316264E+002, 6.6935983E+002, 1.1735931E+003, 5.5905636E+002, 5.5911951E+002, 5.5767314E+002, 6.6881203E+002, 6.6298002E+002, 6.8341789E+002, 1.1168531E+003, 1.1857116E+003, 1.1315733E+003
 1.5300032E+003, 5.6520524E+002, 6.7412581E+002, 1.1589329E+003, 5.5378455E+002, 5.6268339E+002, 5.5893605E+002, 6.7250217E+002, 6.7232334E+002, 6.8505784E+002, 1.1296244E+003, 1.1605661E+003, 1.1778779E+003
 1.5400039E+003, 5.6805580E+002, 6.8814065E+002, 1.1580037E+003, 5.6606814E+002, 5.6755666E+002, 5.6522791E+002, 6.8685673E+002, 6.8008028E+002, 6.8302020E+002, 1.1359638E+003, 1.1859938E+003, 1.1909915E+003
 1.5500007E+003, 5.7588162E+002, 6.9703526E+002, 1.1536485E+003, 5.7878136E+002, 5.7191634E+002, 5.6638577E+002, 7.0066253E+002, 6.9048650E+002, 6.9385882E+002, 1.1499350E+003, 1.1486249E+003, 1.1813171E+003
 1.5600003E+003, 5.7446788E+002, 6.9608999E+002, 1.1697903E+003, 5.6579663E+002, 5.7620759E+002, 5.7750888E+002, 6.9525353E+002, 6.9247941E+002, 7.0411847E+002, 1.1512787E+003, 1.1726395E+003, 1.1785054E+003
 1.5700044E+003, 5.7489631E+002, 7.0934779E+002, 1.1352262E+003, 5.7231619E+002, 5.7564195E+002, 5.7561879E+002, 7.0874819E+002, 7.0335886E+002, 7.1198161E+002, 1.1451594E+003, 1.1961618E+003, 1.1729427E+003
 1.5800027E+003, 5.7865941E+002, 7.1020591E+002, 1.1794501E+003, 5.8195328E+002, 5.7647377E+002, 5.7661406E+002, 7.1302841E+002, 7.0961947E+002, 7.1504300E+002, 1.1218895E+003, 1.1575894E+003, 1.1682006E+003
 1.5900054E+003, 5.8173853E+002, 7.1305732E+002, 1.1459860E+003, 5.8249190E+002, 5.7768459E+002, 5.8089985E+002, 7.1335426E+002, 7.0580820E+002, 7.2237468E+002, 1.1707822E+003, 1.1469616E+003, 1.1650637E+003
 1.6000039E+003, 5.7583912E+002, 7.1676446E+002, 1.1355811E+003, 5.7763666E+002, 5.8216568E+002, 5.8149461E+002, 7.1956912E+002, 7.0828629E+002, 7.1631239E+002, 1.1643671E+003, 1.1460386E+003, 1.1550621E+003
 1.6100018E+003, 5.7811138E+002, 7.2067634E+002, 1.1603232E+003, 5.7448472E+002, 5.7660129E+002, 5.8959698E+002, 7.1551570E+002, 7.0727295E+002, 7.3021996E+002, 1.1173124E+003, 1.1626509E+003, 1.1602625E+003
 1.6200025E+003, 5.8129656E+002, 7.1105611E+002, 1.1594245E+003, 5.7938049E+002, 5.7956506E+002, 5.8813990E+002, 7.1572534E+002, 7.1056964E+002, 7.2902910E+002, 1.1444128E+003, 1.1861091E+003, 1.1943176E+003
 1.6300011E+003, 5.8064221E+002, 7.1447241E+002, 1.1476126E+003, 5.7600210E+002, 5.7789185E+002, 5.8538692E+002, 7.2175004E+002, 7.0811776E+002, 7.2564049E+002, 1.1315339E+003, 1.1506819E+003, 1.1803780E+003
 1.6400029E+003, 5.8769248E+002, 7.1186476E+002, 1.1794849E+003, 5.8304072E+002, 5.8042689E+002, 5.8756513E+002, 7.2418448E+002, 7.1372201E+002, 7.3171024E+002, 1.1395342E+003, 1.1624540E+003, 1.1866686E+003
 1.6500022E+003, 5.8092779E+002, 7.2394581E+002, 1.1729703E+003, 5.8058886E+002, 5.8126825E+002, 5.9206005E+002, 7.1714910E+002, 7.1058233E+002, 7.3003189E+002, 1.1356141E+003, 1.1828008E+003, 1.1935855E+003
 1.6600051E+003, 5.8054850E+002, 7.2033770E+002, 1.1564005E+003, 5.7215157E+002, 5.7960767E+002, 5.9393456E+002, 7.1296751E+002, 7.1107339E+002, 7.3338165E+002, 1.1301653E+003, 1.1822779E+003, 1.1743054E+003
 1.6700025E+003, 5.8543514E+002, 7.1228610E+002, 1.1463448E+003, 5.8222363E+002, 5.7917921E+002, 5.8751469E+002, 7.2630023E+002, 7.0829388E+002, 7.2890878E+002, 1.1576165E+003, 1.1714189E+003, 1.1360732E+003
 1.6800025E+003, 5.8351372E+002, 7.3196546E+002, 1.1626496E+003, 5.6809422E+002, 5.8213302E+002, 5.9286564E+002, 7.1263028E+002, 7.2413972E+002, 7.4708160E+002, 1.1546458E+003, 1.1710606E+003, 1.1593498E+003
 1.6900047E+003, 5.8873412E+002, 7.2845454E+002, 1.1667740E+003, 5.8009216E+002, 5.8393781E+002, 6.0201123E+002, 7.1880002E+002, 7.1836115E+002, 7.4473497E+002, 1.1459058E+003, 1.1844561E+003, 1.1535916E+003
 1.7000069E+003, 5.8593902E+002, 7.3485124E+002, 1.1615632E+003, 5.7450240E+002, 5.8608543E+002, 5.9684333E+002, 7.1775145E+002, 7.2274248E+002, 7.5109683E+002, 1.1656134E+003, 1.2061833E+003, 1.1652938E+003
 1.7100053E+003, 5.9013120E+002, 7.3138234E+002, 1.1487766E+003, 5.7789121E+002, 5.8855937E+002, 5.9900876E+002, 7.3143064E+002, 7.3420619E+002, 7.5596573E+002, 1.1490684E+003, 1.2077295E+003, 1.1341790E+003
 1.7200030E+003, 5.9184470E+002, 7.3520935E+002, 1.1868882E+003, 5.8656229E+002, 5.8911663E+002, 5.9659195E+002, 7.2768755E+002, 7.2932181E+002, 7.4780961E+002, 1.1548023E+003, 1.2097129E+003, 1.1467310E+003
 1.7300052E+003, 5.9297320E+002, 7.4462240E+002, 1.1800737E+003, 5.7862962E+002, 5.9339412E+002, 6.0454547E+002, 7.2863721E+002, 7.3406060E+002, 7.5722894E+002, 1.1690361E+003, 1.2209696E+003, 1.1884867E+003
 1.7400048E+003, 5.9227809E+002, 7.4456883E+002, 1.1809977E+003, 5.8743490E+002, 5.9333875E+002, 6.0463786E+002, 7.3192009E+002, 7.3463968E+002, 7.6030453E+002, 1.1563999E+003, 1.2057822E+003, 1.1523503E+003
 1.7500063E+003, 5.9237417E+002, 7.5200469E+002, 1.1879119E+003, 5.9010678E+002, 5.9202692E+002, 6.0724300E+002, 7.3980555E+002, 7.3044877E+002, 7.6279904E+002, 1.1743569E+003, 1.2281024E+003, 1.1545067E+003
 1.7600005E+003, 5.9283863E+002, 7.4890446E+002, 1.1743876E+003, 5.8204587E+002, 5.9414207E+002, 6.0896652E+002, 7.3956036E+002, 7.3290412E+002, 7.7321869E+002, 1.1609687E+003, 1.2321821E+003, 1.1561266E+003
 1.7700017E+003, 5.9385173E+002, 7.5023189E+002, 1.2161705E+003, 5.8195409E+002, 5.9478245E+002, 6.0573478E+002, 7.3884772E+002, 7.4186583E+002, 7.6839001E+002, 1.1699052E+003, 1.2295075E+003, 1.1754038E+003
 1.7800007E+003, 5.9960377E+002, 7.4714038E+002, 1.2124392E+003, 5.9071400E+002, 5.9666077E+002, 6.0135315E+002, 7.4674701E+002, 7.3828233E+002, 7.6991882E+002, 1.2076943E+003, 1.2381186E+003, 1.1678289E+003
 1.7900012E+003, 5.9902697E+002, 7.4989407E+002, 1.2213312E+003, 5.8117540E+002, 5.9598018E+002, 6.1631644E+002, 7.4229401E+002, 7.4787189E+002, 7.8702020E+002, 1.2037786E+003, 1.2336308E+003, 1.1886848E+003
 1.8000042E+003, 5.9872550E+002, 7.6024631E+002, 1.2177571E+003, 5.8497182E+002, 5.9941622E+002, 6.1343120E+002, 7.3635014E+002, 7.5033203E+002, 7.7898677E+002, 1.1930803E+003, 1.2414058E+003, 1.2282166E+003
 1.8100022E+003, 5.9827109E+002, 7.5765089E+002, 1.2354606E+003, 5.9485304E+002, 6.0326902E+002, 6.0503214E+002, 7.5750447E+002, 7.6391513E+002, 7.8578249E+002, 1.1954220E+003, 1.2396358E+003, 1.2069519E+003
 1.8200009E+003, 6.0556976E+002, 7.6124189E+002, 1.2421934E+003, 5.9963392E+002, 6.0230918E+002, 6.0344737E+002, 7.4905656E+002, 7.5761615E+002, 7.7814609E+002, 1.2296149E+003, 1.2435372E+003, 1.2328579E+003
 1.8300066E+003, 6.0228796E+002, 7.6601812E+002, 1.2567914E+003, 6.0673031E+002, 6.0609619E+002, 6.0558425E+002, 7.6269218E+002, 7.4366282E+002, 7.8327385E+002, 1.2474949E+003, 1.2529071E+003, 1.2255597E+003
 1.8400013E+003, 6.0357859E+002, 7.5803015E+002, 1.2412453E+003, 5.8998699E+002, 6.0457244E+002, 6.1290145E+002, 7.4861954E+002, 7.5375759E+002, 7.7750950E+002, 1.2266396E+003, 1.2616900E+003, 1.2609049E+003
 1.8500030E+003, 5.9969218E+002, 7.5302028E+002, 1.2464285E+003, 6.0358838E+002, 6.0522179E+002, 5.9837853E+002, 7.5408483E+002, 7.4726810E+002, 7.6347382E+002, 1.2344641E+003, 1.2438620E+003, 1.2431293E+003
 1.8600024E+003, 6.0469656E+002, 7.6958605E+002, 1.2311301E+003, 5.9528495E+002, 6.0323627E+002, 6.0715911E+002, 7.5551918E+002, 7.5284793E+002, 7.7771868E+002, 1.2291488E+003, 1.2432170E+003, 1.2397034E+003
 1.8700045E+003, 5.9809429E+002, 7.6246671E+002, 1.2151092E+003, 6.0032274E+002, 6.0205429E+002, 6.0179043E+002, 7.5777656E+002, 7.4606861E+002, 7.7608701E+002, 1.2016579E+003, 1.2308464E+003, 1.2407728E+003
 1.8800052E+003, 6.0221964E+002, 7.5785118E+002, 1.2237502E+003, 5.9877618E+002, 6.0356370E+002, 6.0734035E+002, 7.5675265E+002, 7.4251847E+002, 7.6751287E+002, 1.2262314E+003, 1.2282867E+003, 1.2440219E+003
 1.8900040E+003, 6.0384240E+002, 7.5373790E+002, 1.2291554E+003, 6.0900159E+002, 6.0387712E+002, 5.9212684E+002, 7.6616683E+002, 7.4515277E+002, 7.5806749E+002, 1.2192060E+003, 1.2210415E+003, 1.2386977E+003
 1.9000004E+003, 6.0154741E+002, 7.6009752E+002, 1.2257913E+003, 6.0826184E+002, 5.9967239E+002, 5.9533748E+002, 7.5998778E+002, 7.3832348E+002, 7.6722635E+002, 1.2278607E+003, 1.2034621E+003, 1.2264236E+003
 1.9100008E+003, 5.9777815E+002, 7.6046832E+002, 1.2286994E+003, 5.9919020E+002, 6.0169674E+002, 6.0088389E+002, 7.5542297E+002, 7.4521849E+002, 7.6673620E+002, 1.2171727E+003, 1.2160235E+003, 1.2573939E+003
 1.9200008E+003, 6.0456435E+002, 7.4610303E+002, 1.2012020E+003, 6.0936958E+002, 6.0545474E+002, 5.9987215E+002, 7.6918086E+002, 7.4313179E+002, 7.6730642E+002, 1.2186286E+003, 1.2008796E+003, 1.2427550E+003
 1.9300011E+003, 6.0422422E+002, 7.5365328E+002, 1.2144048E+003, 6.1068657E+002, 6.0242203E+002, 5.9438117E+002, 7.6312724E+002, 7.5033336E+002, 7.6711701E+002, 1.2324487E+003, 1.2040698E+003, 1.2191736E+003
 1.9400042E+003, 6.0284801E+002, 7.4887713E+002, 1.2056024E+003, 6.1055951E+002, 6.0048283E+002, 5.9980565E+002, 7.5752778E+002, 7.4346082E+002, 7.6139899E+002, 1.2314994E+003, 1.1873478E+003, 1.2306905E+003
 1.9500046E+003, 6.0080174E+002, 7.5234188E+002, 1.2152829E+003, 6.0860479E+002, 6.0178510E+002, 6.0101632E+002, 7.5356610E+002, 7.4078397E+002, 7.5124624E+002, 1.2207731E+003, 1.1844374E+003, 1.2334372E+003
 1.9600036E+003, 5.9845489E+002, 7.4323436E+002, 1.1773318E+003, 6.0379970E+002, 5.9831514E+002, 6.0280450E+002, 7.5203275E+002, 7.4004613E+002, 7.5171536E+002, 1.2150845E+003, 1.1732327E+003, 1.2268584E+003
 1.9700006E+003, 5.9523136E+002, 7.4557956E+002, 1.1874547E+003, 6.0759046E+002, 5.8888023E+002, 5.8208587E+002, 7.5481077E+002, 7.3583671E+002, 7.5196637E+002, 1.2082726E+003, 1.1638086E+003, 1.2149853E+003
 1.9800029E+003, 5.9776830E+002, 7.5137384E+002, 1.1781482E+003, 6.0633969E+002, 5.9365800E+002, 5.9192287E+002, 7.5731494E+002, 7.3617318E+002, 7.4672737E+002, 1.2140324E+003, 1.1632868E+003, 1.1975888E+003
 1.9900064E+003, 5.9596244E+002, 7.5206468E+002, 1.2174803E+003, 6.0843458E+002, 5.9576237E+002, 5.9684780E+002, 7.5772337E+002, 7.3319998E+002, 7.5325109E+002, 1.2260778E+003, 1.1708467E+003, 1.2230916E+003
 2.0000050E+003, 5.9945100E+002, 7.4998122E+002, 1.1943614E+003, 6.0926260E+002, 5.9335954E+002, 5.9942600E+002, 7.6645086E+002, 7.3750785E+002, 7.6649378E+002, 1.2153132E+003, 1.1734174E+003, 1.2273564E+003
 2.0100055E+003, 5.9535637E+002, 7.6623349E+002, 1.2038824E+003, 6.0379367E+002, 5.9680225E+002, 5.9750818E+002, 7.6962574E+002, 7.4146052E+002, 7.5625673E+002, 1.2214975E+003, 1.1659053E+003, 1.2146210E+003
 2.0200028E+003, 6.0293834E+002, 7.5379995E+002, 1.2210797E+003, 6.0669057E+002, 5.9711945E+002, 6.0373806E+002, 7.6751346E+002, 7.5097330E+002, 7.6077484E+002, 1.2210448E+003, 1.1815297E+003, 1.2222888E+003
 2.0300063E+003, 6.0082918E+002, 7.5893857E+002, 1.1997470E+003, 6.0880148E+002, 5.9644317E+002, 5.9869520E+002, 7.6760392E+002, 7.4626984E+002, 7.6557350E+002, 1.1906444E+003, 1.1726910E+003, 1.2051345E+003
 2.0400032E+003, 6.0350491E+002, 7.6202729E+002, 1.1831435E+003, 6.1730717E+002, 5.9934952E+002, 5.9510790E+002, 7.7663298E+002, 7.5712516E+002, 7.6198325E+002, 1.1834557E+003, 1.1767637E+003, 1.1936270E+003
 2.0500036E+003, 6.1068105E+002, 7.7544979E+002, 1.1792333E+003, 6.1177750E+002, 6.0448319E+002, 6.0549428E+002, 7.7962950E+002, 7.7021157E+002, 7.8104330E+002, 1.2007835E+003, 1.1572307E+003, 1.1834058E+003
 2.0600064E+003, 6.0969094E+002, 7.8204556E+002, 1.2019326E+003, 6.2091622E+002, 6.0513306E+002, 5.9654794E+002, 7.8792918E+002, 7.6965257E+002, 7.8488689E+002, 1.1863190E+003, 1.1701705E+003, 1.2062998E+003
 2.0700043E+003, 6.1258655E+002, 7.8198950E+002, 1.1640542E+003, 6.1364812E+002, 6.0562140E+002, 6.1392070E+002, 7.9318777E+002, 7.7153712E+002, 7.9474142E+002, 1.1990937E+003, 1.1833318E+003, 1.2181310E+003
 2.0800047E+003, 6.0921816E+002, 7.7398764E+002, 1.1691562E+003, 6.1423039E+002, 6.0913765E+002, 6.1114259E+002, 7.8629140E+002, 7.6728301E+002, 8.0069724E+002, 1.1848052E+003, 1.1619417E+003, 1.1994843E+003
 2.0900020E+003, 6.0688931E+002, 7.8358988E+002, 1.1759547E+003, 6.1309522E+002, 6.0597179E+002, 6.0572098E+002, 7.7578696E+002, 7.6769109E+002, 7.8257903E+002, 1.1815581E+003, 1.1649115E+003, 1.2003688E+003
 2.1000033E+003, 6.1649603E+002, 7.9815986E+002, 1.1883784E+003, 6.1930498E+002, 6.1091499E+002, 6.0910632E+002, 8.0467181E+002, 7.8291055E+002, 7.9952180E+002, 1.1883168E+003, 1.1815798E+003, 1.2300676E+003
 2.1100031E+003, 6.1661142E+002, 7.9713605E+002, 1.1832144E+003, 6.1666905E+002, 6.1448148E+002, 6.2312788E+002, 7.9938692E+002, 8.0154189E+002, 8.1254897E+002, 1.1916296E+003, 1.1685729E+003, 1.2334467E+003
 2.1200010E+003, 6.2112167E+002, 8.0457692E+002, 1.1720261E+003, 6.3000549E+002, 6.1932978E+002, 6.1581741E+002, 8.0318275E+002, 7.9725647E+002, 8.0145801E+002, 1.1913011E+003, 1.1626719E+003, 1.2105121E+003
