m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,kg/m3,m,m/s,m,m/s,m,m/s,m,kg/m/s,m,m/s,m,m/s,m,,m,,m,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.1985000E-002, 1.1645493E+000, 6.1985000E-002, 6.3290550E-001, 6.1985000E-002, 5.1934763E-001, 6.1985000E-002, 2.5385306E-001, 6.1985000E-002, 1.8592050E-005, 6.1985000E-002, 2.5385306E-001, 6.1985000E-002, 2.3544290E-001, 6.1985000E-002,-3.4358317E+000, 6.1985000E-002,-3.6487213E+000, 6.1985000E-002, 3.7736678E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.2475000E-002, 1.1645493E+000, 6.2475000E-002, 6.6226242E-001, 6.2475000E-002, 5.5123286E-001, 6.2475000E-002, 2.7785013E-001, 6.2475000E-002, 1.8596607E-005, 6.2475000E-002, 2.7785013E-001, 6.2475000E-002, 2.3614691E-001, 6.2475000E-002,-3.3174111E+000, 6.2475000E-002,-3.5304172E+000, 6.2475000E-002, 3.7849515E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.2965000E-002, 1.1645493E+000, 6.2965000E-002, 6.9403239E-001, 6.2965000E-002, 5.8145612E-001, 6.2965000E-002, 2.9833270E-001, 6.2965000E-002, 1.8602622E-005, 6.2965000E-002, 2.9833270E-001, 6.2965000E-002, 2.3680654E-001, 6.2965000E-002,-3.2014626E+000, 6.2965000E-002,-3.4146181E+000, 6.2965000E-002, 3.7955240E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.3455000E-002, 1.1645493E+000, 6.3455000E-002, 7.3099022E-001, 6.3455000E-002, 6.1149224E-001, 6.3455000E-002, 3.1684666E-001, 6.3455000E-002, 1.8607562E-005, 6.3455000E-002, 3.1684666E-001, 6.3455000E-002, 2.3695165E-001, 6.3455000E-002,-3.0878000E+000, 6.3455000E-002,-3.3010741E+000, 6.3455000E-002, 3.7978499E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.3945000E-002, 1.1645493E+000, 6.3945000E-002, 7.6868526E-001, 6.3945000E-002, 6.4209347E-001, 6.3945000E-002, 3.3324876E-001, 6.3945000E-002, 1.8615571E-005, 6.3945000E-002, 3.3324876E-001, 6.3945000E-002, 2.3698067E-001, 6.3945000E-002,-2.9767402E+000, 6.3945000E-002,-3.1902046E+000, 6.3945000E-002, 3.7983149E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.4435000E-002, 1.1645493E+000, 6.4435000E-002, 8.0548621E-001, 6.4435000E-002, 6.7549822E-001, 6.4435000E-002, 3.5346556E-001, 6.4435000E-002, 1.8625045E-005, 6.4435000E-002, 3.5346556E-001, 6.4435000E-002, 2.3784928E-001, 6.4435000E-002,-2.8709828E+000, 6.4435000E-002,-3.0846729E+000, 6.4435000E-002, 3.8122369E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.4925000E-002, 1.1645493E+000, 6.4925000E-002, 8.4220136E-001, 6.4925000E-002, 7.0917806E-001, 6.4925000E-002, 3.7637288E-001, 6.4925000E-002, 1.8634871E-005, 6.4925000E-002, 3.7637288E-001, 6.4925000E-002, 2.3837518E-001, 6.4925000E-002,-2.7577291E+000, 6.4925000E-002,-2.9716582E+000, 6.4925000E-002, 3.8206660E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.5415000E-002, 1.1645493E+000, 6.5415000E-002, 8.7774387E-001, 6.5415000E-002, 7.4288535E-001, 6.5415000E-002, 4.0138743E-001, 6.5415000E-002, 1.8643353E-005, 6.5415000E-002, 4.0138743E-001, 6.5415000E-002, 2.3869932E-001, 6.5415000E-002,-2.6460653E+000, 6.5415000E-002,-2.8602057E+000, 6.5415000E-002, 3.8258613E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.5905000E-002, 1.1645493E+000, 6.5905000E-002, 9.1090554E-001, 6.5905000E-002, 7.7355639E-001, 6.5905000E-002, 4.2467220E-001, 6.5905000E-002, 1.8651600E-005, 6.5905000E-002, 4.2467220E-001, 6.5905000E-002, 2.3922255E-001, 6.5905000E-002,-2.5452982E+000, 6.5905000E-002,-2.7596406E+000, 6.5905000E-002, 3.8342475E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.6395000E-002, 1.1645493E+000, 6.6395000E-002, 9.4168707E-001, 6.6395000E-002, 8.0419539E-001, 6.6395000E-002, 4.4646289E-001, 6.6395000E-002, 1.8663663E-005, 6.6395000E-002, 4.4646289E-001, 6.6395000E-002, 2.4003918E-001, 6.6395000E-002,-2.4473856E+000, 6.6395000E-002,-2.6620140E+000, 6.6395000E-002, 3.8473364E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.6885000E-002, 1.1645493E+000, 6.6885000E-002, 9.7206523E-001, 6.6885000E-002, 8.3408638E-001, 6.6885000E-002, 4.6819735E-001, 6.6885000E-002, 1.8677028E-005, 6.6885000E-002, 4.6819735E-001, 6.6885000E-002, 2.4121691E-001, 6.6885000E-002,-2.3506286E+000, 6.6885000E-002,-2.5655738E+000, 6.6885000E-002, 3.8662130E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.7375000E-002, 1.1645493E+000, 6.7375000E-002, 1.0053841E+000, 6.7375000E-002, 8.6722742E-001, 6.7375000E-002, 4.9391165E-001, 6.7375000E-002, 1.8693795E-005, 6.7375000E-002, 4.9391165E-001, 6.7375000E-002, 2.4269192E-001, 6.7375000E-002,-2.2589139E+000, 6.7375000E-002,-2.4742602E+000, 6.7375000E-002, 3.8898542E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.7865000E-002, 1.1645493E+000, 6.7865000E-002, 1.0395187E+000, 6.7865000E-002, 8.9920139E-001, 6.7865000E-002, 5.1829931E-001, 6.7865000E-002, 1.8711893E-005, 6.7865000E-002, 5.1829931E-001, 6.7865000E-002, 2.4417255E-001, 6.7865000E-002,-2.1729037E+000, 6.7865000E-002,-2.3886810E+000, 6.7865000E-002, 3.9135856E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.8355000E-002, 1.1645493E+000, 6.8355000E-002, 1.0741823E+000, 6.8355000E-002, 9.2968964E-001, 6.8355000E-002, 5.4541258E-001, 6.8355000E-002, 1.8728810E-005, 6.8355000E-002, 5.4541258E-001, 6.8355000E-002, 2.4582250E-001, 6.8355000E-002,-2.0819950E+000, 6.8355000E-002,-2.2981718E+000, 6.8355000E-002, 3.9400309E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.8845000E-002, 1.1645493E+000, 6.8845000E-002, 1.1062033E+000, 6.8845000E-002, 9.6037096E-001, 6.8845000E-002, 5.7390020E-001, 6.8845000E-002, 1.8744977E-005, 6.8845000E-002, 5.7390020E-001, 6.8845000E-002, 2.4694537E-001, 6.8845000E-002,-1.9919413E+000, 6.8845000E-002,-2.2085022E+000, 6.8845000E-002, 3.9580281E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.9335000E-002, 1.1645493E+000, 6.9335000E-002, 1.1363984E+000, 6.9335000E-002, 9.9215580E-001, 6.9335000E-002, 6.0234510E-001, 6.9335000E-002, 1.8756521E-005, 6.9335000E-002, 6.0234510E-001, 6.9335000E-002, 2.4755554E-001, 6.9335000E-002,-1.9102442E+000, 6.9335000E-002,-2.1270825E+000, 6.9335000E-002, 3.9678079E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.9825000E-002, 1.1645493E+000, 6.9825000E-002, 1.1685917E+000, 6.9825000E-002, 1.0227112E+000, 6.9825000E-002, 6.2390803E-001, 6.9825000E-002, 1.8765298E-005, 6.9825000E-002, 6.2390803E-001, 6.9825000E-002, 2.4808806E-001, 6.9825000E-002,-1.8349306E+000, 6.9825000E-002,-2.0519773E+000, 6.9825000E-002, 3.9763430E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.0315000E-002, 1.1645493E+000, 7.0315000E-002, 1.2015474E+000, 7.0315000E-002, 1.0501156E+000, 7.0315000E-002, 6.4210069E-001, 7.0315000E-002, 1.8774904E-005, 7.0315000E-002, 6.4210069E-001, 7.0315000E-002, 2.4919489E-001, 7.0315000E-002,-1.7636737E+000, 7.0315000E-002,-1.9809430E+000, 7.0315000E-002, 3.9940832E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.0805000E-002, 1.1645493E+000, 7.0805000E-002, 1.2331753E+000, 7.0805000E-002, 1.0775731E+000, 7.0805000E-002, 6.6056842E-001, 7.0805000E-002, 1.8785453E-005, 7.0805000E-002, 6.6056842E-001, 7.0805000E-002, 2.5034635E-001, 7.0805000E-002,-1.6935828E+000, 7.0805000E-002,-1.9110958E+000, 7.0805000E-002, 4.0125387E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.1295000E-002, 1.1645493E+000, 7.1295000E-002, 1.2636699E+000, 7.1295000E-002, 1.1073625E+000, 7.1295000E-002, 6.8085573E-001, 7.1295000E-002, 1.8794981E-005, 7.1295000E-002, 6.8085573E-001, 7.1295000E-002, 2.5122994E-001, 7.1295000E-002,-1.6251567E+000, 7.1295000E-002,-1.8428945E+000, 7.1295000E-002, 4.0267007E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.1785000E-002, 1.1645493E+000, 7.1785000E-002, 1.2947912E+000, 7.1785000E-002, 1.1379565E+000, 7.1785000E-002, 7.0276734E-001, 7.1785000E-002, 1.8805822E-005, 7.1785000E-002, 7.0276734E-001, 7.1785000E-002, 2.5195192E-001, 7.1785000E-002,-1.5560566E+000, 7.1785000E-002,-1.7740590E+000, 7.1785000E-002, 4.0382725E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.2275000E-002, 1.1645493E+000, 7.2275000E-002, 1.3244537E+000, 7.2275000E-002, 1.1665778E+000, 7.2275000E-002, 7.2600462E-001, 7.2275000E-002, 1.8815570E-005, 7.2275000E-002, 7.2600462E-001, 7.2275000E-002, 2.5229450E-001, 7.2275000E-002,-1.4859496E+000, 7.2275000E-002,-1.7041988E+000, 7.2275000E-002, 4.0437634E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.2765000E-002, 1.1645493E+000, 7.2765000E-002, 1.3542606E+000, 7.2765000E-002, 1.1928122E+000, 7.2765000E-002, 7.4521585E-001, 7.2765000E-002, 1.8825184E-005, 7.2765000E-002, 7.4521585E-001, 7.2765000E-002, 2.5279843E-001, 7.2765000E-002,-1.4216534E+000, 7.2765000E-002,-1.6401443E+000, 7.2765000E-002, 4.0518404E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.3255000E-002, 1.1645493E+000, 7.3255000E-002, 1.3835237E+000, 7.3255000E-002, 1.2183292E+000, 7.3255000E-002, 7.6166829E-001, 7.3255000E-002, 1.8835930E-005, 7.3255000E-002, 7.6166829E-001, 7.3255000E-002, 2.5374596E-001, 7.3255000E-002,-1.3611381E+000, 7.3255000E-002,-1.5798924E+000, 7.3255000E-002, 4.0670273E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.3745000E-002, 1.1645493E+000, 7.3745000E-002, 1.4117257E+000, 7.3745000E-002, 1.2436996E+000, 7.3745000E-002, 7.7908115E-001, 7.3745000E-002, 1.8849656E-005, 7.3745000E-002, 7.7908115E-001, 7.3745000E-002, 2.5517125E-001, 7.3745000E-002,-1.3032854E+000, 7.3745000E-002,-1.5223676E+000, 7.3745000E-002, 4.0898717E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.4235000E-002, 1.1645493E+000, 7.4235000E-002, 1.4402508E+000, 7.4235000E-002, 1.2703062E+000, 7.4235000E-002, 8.0097674E-001, 7.4235000E-002, 1.8865145E-005, 7.4235000E-002, 8.0097674E-001, 7.4235000E-002, 2.5696194E-001, 7.4235000E-002,-1.2504545E+000, 7.4235000E-002,-1.4699038E+000, 7.4235000E-002, 4.1185726E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.4725000E-002, 1.1645493E+000, 7.4725000E-002, 1.4695876E+000, 7.4725000E-002, 1.3002025E+000, 7.4725000E-002, 8.2454800E-001, 7.4725000E-002, 1.8881716E-005, 7.4725000E-002, 8.2454800E-001, 7.4725000E-002, 2.5876828E-001, 7.4725000E-002,-1.1996825E+000, 7.4725000E-002,-1.4195206E+000, 7.4725000E-002, 4.1475246E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.5215000E-002, 1.1645493E+000, 7.5215000E-002, 1.4993875E+000, 7.5215000E-002, 1.3287868E+000, 7.5215000E-002, 8.4494409E-001, 7.5215000E-002, 1.8897609E-005, 7.5215000E-002, 8.4494409E-001, 7.5215000E-002, 2.6029505E-001, 7.5215000E-002,-1.1479297E+000, 7.5215000E-002,-1.3681433E+000, 7.5215000E-002, 4.1719955E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.5705000E-002, 1.1645493E+000, 7.5705000E-002, 1.5273816E+000, 7.5705000E-002, 1.3564483E+000, 7.5705000E-002, 8.6346586E-001, 7.5705000E-002, 1.8912249E-005, 7.5705000E-002, 8.6346586E-001, 7.5705000E-002, 2.6128789E-001, 7.5705000E-002,-1.0947893E+000, 7.5705000E-002,-1.3153579E+000, 7.5705000E-002, 4.1879086E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.6195000E-002, 1.1645493E+000, 7.6195000E-002, 1.5537673E+000, 7.6195000E-002, 1.3828679E+000, 7.6195000E-002, 8.8160392E-001, 7.6195000E-002, 1.8928034E-005, 7.6195000E-002, 8.8160392E-001, 7.6195000E-002, 2.6244192E-001, 7.6195000E-002,-1.0445558E+000, 7.6195000E-002,-1.2655102E+000, 7.6195000E-002, 4.2064053E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.6685000E-002, 1.1645493E+000, 7.6685000E-002, 1.5808120E+000, 7.6685000E-002, 1.4094917E+000, 7.6685000E-002, 9.0068586E-001, 7.6685000E-002, 1.8942927E-005, 7.6685000E-002, 9.0068586E-001, 7.6685000E-002, 2.6370010E-001, 7.6685000E-002,-9.9637473E-001, 7.6685000E-002,-1.2176927E+000, 7.6685000E-002, 4.2265713E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.7175000E-002, 1.1645493E+000, 7.7175000E-002, 1.6054064E+000, 7.7175000E-002, 1.4331892E+000, 7.7175000E-002, 9.1847740E-001, 7.7175000E-002, 1.8956555E-005, 7.7175000E-002, 9.1847740E-001, 7.7175000E-002, 2.6468644E-001, 7.7175000E-002,-9.4594838E-001, 7.7175000E-002,-1.1676008E+000, 7.7175000E-002, 4.2423801E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.7665000E-002, 1.1645493E+000, 7.7665000E-002, 1.6286118E+000, 7.7665000E-002, 1.4561671E+000, 7.7665000E-002, 9.3640449E-001, 7.7665000E-002, 1.8969735E-005, 7.7665000E-002, 9.3640449E-001, 7.7665000E-002, 2.6539882E-001, 7.7665000E-002,-8.9401335E-001, 7.7665000E-002,-1.1159922E+000, 7.7665000E-002, 4.2537982E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.8155000E-002, 1.1645493E+000, 7.8155000E-002, 1.6523858E+000, 7.8155000E-002, 1.4805872E+000, 7.8155000E-002, 9.5353463E-001, 7.8155000E-002, 1.8982939E-005, 7.8155000E-002, 9.5353463E-001, 7.8155000E-002, 2.6613069E-001, 7.8155000E-002,-8.4491485E-001, 7.8155000E-002,-1.0672167E+000, 7.8155000E-002, 4.2655284E+000
