m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,kg/m3,m,m/s,m,m/s,m,m/s,m,kg/m/s,m,m/s,m,m/s,m,,m,,m,
 3.7730000E-002, 7.7005603E+000, 2.7930000E-002, 7.5180627E+000, 2.7930000E-002, 7.2277630E+000, 2.7930000E-002, 6.9069840E+000, 2.7930000E-002, 6.7837126E+000, 3.7730000E-002,-6.6096368E-003, 2.7930000E-002,-3.0294004E-001, 2.7930000E-002,-3.3577628E-001, 2.7930000E-002,-1.4566655E-001, 2.7930000E-002,-9.1243582E-003, 3.7730000E-002, 2.4893034E-001, 2.7930000E-002, 1.9913114E-001, 2.7930000E-002, 1.5021147E-001, 2.7930000E-002, 1.1076042E-001, 2.7930000E-002, 1.0804479E-001, 3.7730000E-002, 4.7048887E-001, 2.7930000E-002, 3.0298450E-001, 2.7930000E-002, 1.9141370E-001, 2.7930000E-002, 1.1585633E-001, 2.7930000E-002, 1.6812561E-001, 3.7730000E-002,-6.5579958E-002, 2.7930000E-002,-5.6561099E-003, 2.7930000E-002,-4.7721411E-003, 2.7930000E-002,-2.7614479E-003, 2.7930000E-002,-8.9983676E-003, 2.7930000E-002, 1.1645493E+000, 2.7930000E-002,-9.5613474E-001, 2.7930000E-002,-9.0972994E-001, 2.7930000E-002,-7.8850305E-001, 2.7930000E-002, 2.1197152E-005, 2.7930000E-002,-9.5613474E-001, 2.7930000E-002, 1.8354206E-001, 2.7930000E-002,-1.5553442E+001, 2.7930000E-002,-1.5623545E+001, 2.7930000E-002, 5.8836117E+000
 3.8710000E-002, 7.6953770E+000, 2.8910000E-002, 7.5114082E+000, 2.8910000E-002, 7.2358457E+000, 2.8910000E-002, 6.9114715E+000, 2.8910000E-002, 6.7873534E+000, 3.8710000E-002,-5.8164559E-003, 2.8910000E-002,-2.9107412E-001, 2.8910000E-002,-3.2477374E-001, 2.8910000E-002,-1.4472364E-001, 2.8910000E-002,-1.0210973E-002, 3.8710000E-002, 2.4636391E-001, 2.8910000E-002, 1.9457993E-001, 2.8910000E-002, 1.5299688E-001, 2.8910000E-002, 1.0520458E-001, 2.8910000E-002, 1.0287404E-001, 3.8710000E-002, 4.6537913E-001, 2.8910000E-002, 3.0271993E-001, 2.8910000E-002, 1.8540861E-001, 2.8910000E-002, 1.1304717E-001, 2.8910000E-002, 1.5684531E-001, 3.8710000E-002,-6.7860846E-002, 2.8910000E-002,-9.1990465E-003, 2.8910000E-002,-5.4433910E-003, 2.8910000E-002,-4.2720092E-003, 2.8910000E-002,-7.8589796E-003, 2.8910000E-002, 1.1645493E+000, 2.8910000E-002,-1.0312538E+000, 2.8910000E-002,-9.7317875E-001, 2.8910000E-002,-8.2460731E-001, 2.8910000E-002, 2.1550847E-005, 2.8910000E-002,-1.0312538E+000, 2.8910000E-002, 1.8989863E-001, 2.8910000E-002,-1.5613800E+001, 2.8910000E-002,-1.5686363E+001, 2.8910000E-002, 6.0873771E+000
 3.9690000E-002, 7.7039560E+000, 2.9890000E-002, 7.5071579E+000, 2.9890000E-002, 7.2379584E+000, 2.9890000E-002, 6.9157908E+000, 2.9890000E-002, 6.7917223E+000, 3.9690000E-002,-6.8793246E-004, 2.9890000E-002,-2.7641530E-001, 2.9890000E-002,-3.1446541E-001, 2.9890000E-002,-1.4018993E-001, 2.9890000E-002,-8.6108874E-003, 3.9690000E-002, 2.3323231E-001, 2.9890000E-002, 1.9676303E-001, 2.9890000E-002, 1.5529573E-001, 2.9890000E-002, 9.9758429E-002, 2.9890000E-002, 1.0130536E-001, 3.9690000E-002, 4.8139760E-001, 2.9890000E-002, 3.0164961E-001, 2.9890000E-002, 1.8626102E-001, 2.9890000E-002, 1.1591134E-001, 2.9890000E-002, 1.4965995E-001, 3.9690000E-002,-6.3773362E-002, 2.9890000E-002,-6.1342371E-003, 2.9890000E-002,-7.7822783E-003, 2.9890000E-002,-4.6662986E-003, 2.9890000E-002,-8.2632497E-003, 2.9890000E-002, 1.1645493E+000, 2.9890000E-002,-1.1043543E+000, 2.9890000E-002,-1.0316526E+000, 2.9890000E-002,-8.5585824E-001, 2.9890000E-002, 2.1898233E-005, 2.9890000E-002,-1.1043543E+000, 2.9890000E-002, 1.9622788E-001, 2.9890000E-002,-1.5659414E+001, 2.9890000E-002,-1.5734418E+001, 2.9890000E-002, 6.2902666E+000
 4.0670000E-002, 7.7188949E+000, 3.0870000E-002, 7.5117952E+000, 3.0870000E-002, 7.2467080E+000, 3.0870000E-002, 6.9243507E+000, 3.0870000E-002, 6.7995586E+000, 4.0670000E-002, 4.1355621E-003, 3.0870000E-002,-2.6689341E-001, 3.0870000E-002,-3.0282321E-001, 3.0870000E-002,-1.3595561E-001, 3.0870000E-002,-7.0495152E-003, 4.0670000E-002, 2.3406629E-001, 3.0870000E-002, 1.9058823E-001, 3.0870000E-002, 1.5043932E-001, 3.0870000E-002, 9.8350167E-002, 3.0870000E-002, 1.0001752E-001, 4.0670000E-002, 5.1154573E-001, 3.0870000E-002, 2.9218967E-001, 3.0870000E-002, 1.8930289E-001, 3.0870000E-002, 1.2551339E-001, 3.0870000E-002, 1.4646901E-001, 4.0670000E-002,-7.9264867E-002, 3.0870000E-002,-5.9002517E-003, 3.0870000E-002,-8.0823452E-003, 3.0870000E-002,-6.2319431E-003, 3.0870000E-002,-8.0253187E-003, 3.0870000E-002, 1.1645493E+000, 3.0870000E-002,-1.1741244E+000, 3.0870000E-002,-1.0795070E+000, 3.0870000E-002,-8.9209782E-001, 3.0870000E-002, 2.2250138E-005, 3.0870000E-002,-1.1741244E+000, 3.0870000E-002, 2.0205334E-001, 3.0870000E-002,-1.5675430E+001, 3.0870000E-002,-1.5752953E+001, 3.0870000E-002, 6.4770069E+000
 4.1650000E-002, 7.7254000E+000, 3.1850000E-002, 7.5165211E+000, 3.1850000E-002, 7.2522981E+000, 3.1850000E-002, 6.9320433E+000, 3.1850000E-002, 6.8109488E+000, 4.1650000E-002, 8.9342338E-004, 3.1850000E-002,-2.5369436E-001, 3.1850000E-002,-2.8638939E-001, 3.1850000E-002,-1.3164052E-001, 3.1850000E-002,-5.9043993E-003, 4.1650000E-002, 2.5111752E-001, 3.1850000E-002, 1.8588309E-001, 3.1850000E-002, 1.4120507E-001, 3.1850000E-002, 9.9817215E-002, 3.1850000E-002, 9.7906341E-002, 4.1650000E-002, 5.1390491E-001, 3.1850000E-002, 3.0114947E-001, 3.1850000E-002, 1.9885116E-001, 3.1850000E-002, 1.2521154E-001, 3.1850000E-002, 1.3910681E-001, 4.1650000E-002,-8.3437796E-002, 3.1850000E-002,-1.0541331E-002, 3.1850000E-002,-7.8083598E-003, 3.1850000E-002,-6.8911665E-003, 3.1850000E-002,-5.6687205E-003, 3.1850000E-002, 1.1645493E+000, 3.1850000E-002,-1.2514152E+000, 3.1850000E-002,-1.1261965E+000, 3.1850000E-002,-9.1306421E-001, 3.1850000E-002, 2.2617686E-005, 3.1850000E-002,-1.2514152E+000, 3.1850000E-002, 2.0760057E-001, 3.1850000E-002,-1.5661924E+001, 3.1850000E-002,-1.5742124E+001, 3.1850000E-002, 6.6548279E+000
 4.2630000E-002, 7.7251266E+000, 3.2830000E-002, 7.5120152E+000, 3.2830000E-002, 7.2574574E+000, 3.2830000E-002, 6.9357953E+000, 3.2830000E-002, 6.8142847E+000, 4.2630000E-002,-3.5314990E-003, 3.2830000E-002,-2.4221789E-001, 3.2830000E-002,-2.7266177E-001, 3.2830000E-002,-1.2778089E-001, 3.2830000E-002,-3.4709005E-003, 4.2630000E-002, 2.3642101E-001, 3.2830000E-002, 1.8573234E-001, 3.2830000E-002, 1.4481741E-001, 3.2830000E-002, 1.0450746E-001, 3.2830000E-002, 9.5390130E-002, 4.2630000E-002, 4.8338496E-001, 3.2830000E-002, 3.0064133E-001, 3.2830000E-002, 1.9326961E-001, 3.2830000E-002, 1.2414170E-001, 3.2830000E-002, 1.3313304E-001, 4.2630000E-002,-6.4775922E-002, 3.2830000E-002,-4.9276432E-003, 3.2830000E-002,-4.6076306E-003, 3.2830000E-002,-5.6407105E-003, 3.2830000E-002,-4.9901020E-003, 3.2830000E-002, 1.1645493E+000, 3.2830000E-002,-1.3076212E+000, 3.2830000E-002,-1.1648289E+000, 3.2830000E-002,-9.3488099E-001, 3.2830000E-002, 2.2921814E-005, 3.2830000E-002,-1.3076212E+000, 3.2830000E-002, 2.1245921E-001, 3.2830000E-002,-1.5628896E+001, 3.2830000E-002,-1.5711356E+001, 3.2830000E-002, 6.8105757E+000
 4.3610000E-002, 7.7188141E+000, 3.3810000E-002, 7.5059662E+000, 3.3810000E-002, 7.2571159E+000, 3.3810000E-002, 6.9400134E+000, 3.3810000E-002, 6.8123587E+000, 4.3610000E-002,-5.5708764E-003, 3.3810000E-002,-2.2779699E-001, 3.3810000E-002,-2.5971423E-001, 3.3810000E-002,-1.2515925E-001, 3.3810000E-002,-5.6832259E-003, 4.3610000E-002, 2.4001864E-001, 3.3810000E-002, 1.9346470E-001, 3.3810000E-002, 1.4950836E-001, 3.3810000E-002, 1.0334565E-001, 3.3810000E-002, 9.3032344E-002, 4.3610000E-002, 4.6337523E-001, 3.3810000E-002, 2.9457369E-001, 3.3810000E-002, 1.9795576E-001, 3.3810000E-002, 1.1840654E-001, 3.3810000E-002, 1.3552572E-001, 4.3610000E-002,-7.5464371E-002, 3.3810000E-002,-3.0693964E-003, 3.3810000E-002,-5.8637405E-003, 3.3810000E-002,-5.7023479E-003, 3.3810000E-002,-6.9041999E-003, 3.3810000E-002, 1.1645493E+000, 3.3810000E-002,-1.3533867E+000, 3.3810000E-002,-1.1972095E+000, 3.3810000E-002,-9.3925675E-001, 3.3810000E-002, 2.3211120E-005, 3.3810000E-002,-1.3533867E+000, 3.3810000E-002, 2.1665666E-001, 3.3810000E-002,-1.5541870E+001, 3.3810000E-002,-1.5626473E+001, 3.3810000E-002, 6.9451285E+000
 4.4590000E-002, 7.7227294E+000, 3.4790000E-002, 7.5077674E+000, 3.4790000E-002, 7.2574163E+000, 3.4790000E-002, 6.9388547E+000, 3.4790000E-002, 6.8068766E+000, 4.4590000E-002,-9.2973360E-003, 3.4790000E-002,-2.1845580E-001, 3.4790000E-002,-2.4714412E-001, 3.4790000E-002,-1.2020507E-001, 3.4790000E-002,-5.7397011E-003, 4.4590000E-002, 2.2360712E-001, 3.4790000E-002, 1.9395680E-001, 3.4790000E-002, 1.4540895E-001, 3.4790000E-002, 9.7700247E-002, 3.4790000E-002, 8.8947647E-002, 4.4590000E-002, 4.6979341E-001, 3.4790000E-002, 2.8445727E-001, 3.4790000E-002, 1.9374606E-001, 3.4790000E-002, 1.1766278E-001, 3.4790000E-002, 1.3648870E-001, 4.4590000E-002,-6.0567920E-002, 3.4790000E-002,-7.8725274E-003, 3.4790000E-002,-6.4926829E-003, 3.4790000E-002,-7.7811592E-003, 3.4790000E-002,-7.8458607E-003, 3.4790000E-002, 1.1645493E+000, 3.4790000E-002,-1.3995733E+000, 3.4790000E-002,-1.2158171E+000, 3.4790000E-002,-9.2726588E-001, 3.4790000E-002, 2.3468630E-005, 3.4790000E-002,-1.3995733E+000, 3.4790000E-002, 2.2051282E-001, 3.4790000E-002,-1.5387723E+001, 3.4790000E-002,-1.5474196E+001, 3.4790000E-002, 7.0687398E+000
 4.5570000E-002, 7.7303936E+000, 3.5770000E-002, 7.5031684E+000, 3.5770000E-002, 7.2587154E+000, 3.5770000E-002, 6.9411556E+000, 3.5770000E-002, 6.7895832E+000, 4.5570000E-002,-9.7900743E-003, 3.5770000E-002,-2.1015817E-001, 3.5770000E-002,-2.3249336E-001, 3.5770000E-002,-1.1364129E-001, 3.5770000E-002,-2.7553686E-003, 4.5570000E-002, 2.4033354E-001, 3.5770000E-002, 1.8761419E-001, 3.5770000E-002, 1.4290620E-001, 3.5770000E-002, 9.8314115E-002, 3.5770000E-002, 8.5663257E-002, 4.5570000E-002, 5.1677409E-001, 3.5770000E-002, 2.8720476E-001, 3.5770000E-002, 1.9483685E-001, 3.5770000E-002, 1.1810654E-001, 3.5770000E-002, 1.3589879E-001, 4.5570000E-002,-8.2350174E-002, 3.5770000E-002,-8.9375356E-003, 3.5770000E-002,-5.1265920E-003, 3.5770000E-002,-8.0511754E-003, 3.5770000E-002,-9.9690695E-003, 3.5770000E-002, 1.1645493E+000, 3.5770000E-002,-1.4202097E+000, 3.5770000E-002,-1.2194140E+000, 3.5770000E-002,-9.1646513E-001, 3.5770000E-002, 2.3681417E-005, 3.5770000E-002,-1.4202097E+000, 3.5770000E-002, 2.2369606E-001, 3.5770000E-002,-1.5172794E+001, 3.5770000E-002,-1.5260827E+001, 3.5770000E-002, 7.1707819E+000
 4.6550000E-002, 7.7268986E+000, 3.6750000E-002, 7.5031457E+000, 3.6750000E-002, 7.2628264E+000, 3.6750000E-002, 6.9409272E+000, 3.6750000E-002, 6.7870662E+000, 4.6550000E-002,-8.5602682E-003, 3.6750000E-002,-2.0021150E-001, 3.6750000E-002,-2.2113418E-001, 3.6750000E-002,-1.0714015E-001, 3.6750000E-002,-3.3636667E-003, 4.6550000E-002, 2.3399625E-001, 3.6750000E-002, 1.8820180E-001, 3.6750000E-002, 1.4060049E-001, 3.6750000E-002, 9.9206835E-002, 3.6750000E-002, 8.4885417E-002, 4.6550000E-002, 5.5450658E-001, 3.6750000E-002, 2.8714814E-001, 3.6750000E-002, 2.0204504E-001, 3.6750000E-002, 1.2071033E-001, 3.6750000E-002, 1.3400514E-001, 4.6550000E-002,-8.1304437E-002, 3.6750000E-002,-1.0825076E-002, 3.6750000E-002,-6.3719144E-003, 3.6750000E-002,-8.0336052E-003, 3.6750000E-002,-4.6873524E-003, 3.6750000E-002, 1.1645493E+000, 3.6750000E-002,-1.4202472E+000, 3.6750000E-002,-1.2007120E+000, 3.6750000E-002,-8.9282443E-001, 3.6750000E-002, 2.3838767E-005, 3.6750000E-002,-1.4202472E+000, 3.6750000E-002, 2.2631606E-001, 3.6750000E-002,-1.4916604E+001, 3.6750000E-002,-1.5005835E+001, 3.6750000E-002, 7.2547621E+000
 4.7530000E-002, 7.7281246E+000, 3.7730000E-002, 7.5035033E+000, 3.7730000E-002, 7.2672304E+000, 3.7730000E-002, 6.9418847E+000, 3.7730000E-002, 6.7946307E+000, 4.7530000E-002,-9.9558359E-003, 3.7730000E-002,-1.8855306E-001, 3.7730000E-002,-2.1093448E-001, 3.7730000E-002,-1.0034651E-001, 3.7730000E-002,-4.1573443E-003, 4.7530000E-002, 2.1649764E-001, 3.7730000E-002, 1.9072100E-001, 3.7730000E-002, 1.4397565E-001, 3.7730000E-002, 9.6281538E-002, 3.7730000E-002, 8.7057957E-002, 4.7530000E-002, 5.3810503E-001, 3.7730000E-002, 2.9121973E-001, 3.7730000E-002, 2.0293410E-001, 3.7730000E-002, 1.2267980E-001, 3.7730000E-002, 1.3042351E-001, 4.7530000E-002,-6.0635847E-002, 3.7730000E-002,-1.0606352E-002, 3.7730000E-002,-6.9949785E-003, 3.7730000E-002,-6.3049482E-003, 3.7730000E-002,-2.9280584E-003, 3.7730000E-002, 1.1645493E+000, 3.7730000E-002,-1.4142169E+000, 3.7730000E-002,-1.1744931E+000, 3.7730000E-002,-8.5282223E-001, 3.7730000E-002, 2.3944720E-005, 3.7730000E-002,-1.4142169E+000, 3.7730000E-002, 2.2686363E-001, 3.7730000E-002,-1.4582702E+001, 3.7730000E-002,-1.4672737E+001, 3.7730000E-002, 7.2723173E+000
 4.8510000E-002, 7.7190357E+000, 3.8710000E-002, 7.4908474E+000, 3.8710000E-002, 7.2639616E+000, 3.8710000E-002, 6.9443181E+000, 3.8710000E-002, 6.8043964E+000, 4.8510000E-002,-5.9127302E-003, 3.8710000E-002,-1.7930304E-001, 3.8710000E-002,-1.9972396E-001, 3.8710000E-002,-9.5356965E-002, 3.8710000E-002,-5.4116128E-003, 4.8510000E-002, 2.3222209E-001, 3.8710000E-002, 1.7906270E-001, 3.8710000E-002, 1.4077759E-001, 3.8710000E-002, 9.5853052E-002, 3.8710000E-002, 8.6901722E-002, 4.8510000E-002, 5.1648694E-001, 3.8710000E-002, 2.8685764E-001, 3.8710000E-002, 2.0077892E-001, 3.8710000E-002, 1.2858513E-001, 3.8710000E-002, 1.2588700E-001, 4.8510000E-002,-5.4676331E-002, 3.8710000E-002,-1.3936754E-002, 3.8710000E-002,-8.9945426E-003, 3.8710000E-002,-5.5745504E-003, 3.8710000E-002,-4.7601594E-003, 3.8710000E-002, 1.1645493E+000, 3.8710000E-002,-1.3812525E+000, 3.8710000E-002,-1.1380925E+000, 3.8710000E-002,-8.0476386E-001, 3.8710000E-002, 2.3933325E-005, 3.8710000E-002,-1.3812525E+000, 3.8710000E-002, 2.2675797E-001, 3.8710000E-002,-1.4224945E+001, 3.8710000E-002,-1.4314944E+001, 3.8710000E-002, 7.2689299E+000
 4.9490000E-002, 7.7084231E+000, 3.9690000E-002, 7.4787182E+000, 3.9690000E-002, 7.2558624E+000, 3.9690000E-002, 6.9495355E+000, 3.9690000E-002, 6.8069155E+000, 4.9490000E-002,-3.2935153E-003, 3.9690000E-002,-1.6794440E-001, 3.9690000E-002,-1.8984636E-001, 3.9690000E-002,-9.3966899E-002, 3.9690000E-002,-7.0555843E-003, 4.9490000E-002, 2.4333061E-001, 3.9690000E-002, 1.7338440E-001, 3.9690000E-002, 1.3853512E-001, 3.9690000E-002, 9.4745617E-002, 3.9690000E-002, 8.6658503E-002, 4.9490000E-002, 5.2709147E-001, 3.9690000E-002, 2.8570361E-001, 3.9690000E-002, 1.9889881E-001, 3.9690000E-002, 1.2979282E-001, 3.9690000E-002, 1.3261246E-001, 4.9490000E-002,-6.3314683E-002, 3.9690000E-002,-1.7420148E-002, 3.9690000E-002,-1.1234210E-002, 3.9690000E-002,-5.1900603E-003, 3.9690000E-002,-5.5081633E-003, 3.9690000E-002, 1.1645493E+000, 3.9690000E-002,-1.3418443E+000, 3.9690000E-002,-1.0967965E+000, 3.9690000E-002,-7.6160161E-001, 3.9690000E-002, 2.3870134E-005, 3.9690000E-002,-1.3418443E+000, 3.9690000E-002, 2.2514478E-001, 3.9690000E-002,-1.3810994E+001, 3.9690000E-002,-1.3900546E+001, 3.9690000E-002, 7.2172170E+000
 5.0470000E-002, 7.7107494E+000, 4.0670000E-002, 7.4718549E+000, 4.0670000E-002, 7.2519936E+000, 4.0670000E-002, 6.9555464E+000, 4.0670000E-002, 6.8093748E+000, 5.0470000E-002,-1.2406760E-004, 4.0670000E-002,-1.5669027E-001, 4.0670000E-002,-1.8149774E-001, 4.0670000E-002,-9.3875055E-002, 4.0670000E-002,-7.3426041E-003, 5.0470000E-002, 2.3709129E-001, 4.0670000E-002, 1.8090914E-001, 4.0670000E-002, 1.4083607E-001, 4.0670000E-002, 9.7989842E-002, 4.0670000E-002, 8.4765089E-002, 5.0470000E-002, 5.4788697E-001, 4.0670000E-002, 2.8648098E-001, 4.0670000E-002, 1.8975283E-001, 4.0670000E-002, 1.2445105E-001, 4.0670000E-002, 1.3294389E-001, 5.0470000E-002,-6.1123686E-002, 4.0670000E-002,-2.1197199E-002, 4.0670000E-002,-5.3494568E-003, 4.0670000E-002,-6.6929738E-003, 4.0670000E-002,-4.1288428E-003, 4.0670000E-002, 1.1645493E+000, 4.0670000E-002,-1.3149877E+000, 4.0670000E-002,-1.0558034E+000, 4.0670000E-002,-7.1607169E-001, 4.0670000E-002, 2.3767071E-005, 4.0670000E-002,-1.3149877E+000, 4.0670000E-002, 2.2314928E-001, 4.0670000E-002,-1.3356934E+001, 4.0670000E-002,-1.3445707E+001, 4.0670000E-002, 7.1532540E+000
 5.1450000E-002, 7.7178098E+000, 4.1650000E-002, 7.4858691E+000, 4.1650000E-002, 7.2649144E+000, 4.1650000E-002, 6.9602809E+000, 4.1650000E-002, 6.8059844E+000, 5.1450000E-002, 4.1733980E-003, 4.1650000E-002,-1.4774649E-001, 4.1650000E-002,-1.7310894E-001, 4.1650000E-002,-9.0062530E-002, 4.1650000E-002,-8.9233065E-003, 5.1450000E-002, 2.2572602E-001, 4.1650000E-002, 1.8212737E-001, 4.1650000E-002, 1.4634387E-001, 4.1650000E-002, 1.0067217E-001, 4.1650000E-002, 8.2677917E-002, 5.1450000E-002, 5.2435882E-001, 4.1650000E-002, 2.9149429E-001, 4.1650000E-002, 1.8818179E-001, 4.1650000E-002, 1.1897983E-001, 4.1650000E-002, 1.2947517E-001, 5.1450000E-002,-4.5154544E-002, 4.1650000E-002,-1.8363380E-002, 4.1650000E-002,-6.7539990E-003, 4.1650000E-002,-8.2678431E-003, 4.1650000E-002,-4.5714322E-003, 4.1650000E-002, 1.1645493E+000, 4.1650000E-002,-1.2670049E+000, 4.1650000E-002,-1.0141490E+000, 4.1650000E-002,-6.7468506E-001, 4.1650000E-002, 2.3691211E-005, 4.1650000E-002,-1.2670049E+000, 4.1650000E-002, 2.2182611E-001, 4.1650000E-002,-1.2875041E+001, 4.1650000E-002,-1.2963241E+001, 4.1650000E-002, 7.1108341E+000
 5.2430000E-002, 7.7212960E+000, 4.2630000E-002, 7.4890838E+000, 4.2630000E-002, 7.2729231E+000, 4.2630000E-002, 6.9607699E+000, 4.2630000E-002, 6.7984055E+000, 5.2430000E-002, 3.1517767E-003, 4.2630000E-002,-1.4037618E-001, 4.2630000E-002,-1.6192396E-001, 4.2630000E-002,-8.3813523E-002, 4.2630000E-002,-9.3342486E-003, 5.2430000E-002, 2.1396042E-001, 4.2630000E-002, 1.7937179E-001, 4.2630000E-002, 1.4579329E-001, 4.2630000E-002, 9.5784797E-002, 4.2630000E-002, 8.1012134E-002, 5.2430000E-002, 5.0554546E-001, 4.2630000E-002, 2.8461734E-001, 4.2630000E-002, 1.8577537E-001, 4.2630000E-002, 1.2344013E-001, 4.2630000E-002, 1.2710091E-001, 5.2430000E-002,-4.9318411E-002, 4.2630000E-002,-1.0304461E-002, 4.2630000E-002,-8.2891660E-003, 4.2630000E-002,-6.3883310E-003, 4.2630000E-002,-6.1697803E-003, 4.2630000E-002, 1.1645493E+000, 4.2630000E-002,-1.2098348E+000, 4.2630000E-002,-9.7119940E-001, 4.2630000E-002,-6.2847354E-001, 4.2630000E-002, 2.3559720E-005, 4.2630000E-002,-1.2098348E+000, 4.2630000E-002, 2.1993271E-001, 4.2630000E-002,-1.2375307E+001, 4.2630000E-002,-1.2462526E+001, 4.2630000E-002, 7.0501401E+000
 5.3410000E-002, 7.7255954E+000, 4.3610000E-002, 7.4811951E+000, 4.3610000E-002, 7.2683957E+000, 4.3610000E-002, 6.9632265E+000, 4.3610000E-002, 6.7974646E+000, 5.3410000E-002,-3.3692777E-004, 4.3610000E-002,-1.2959299E-001, 4.3610000E-002,-1.4956211E-001, 4.3610000E-002,-7.9345371E-002, 4.3610000E-002,-1.0892771E-002, 5.3410000E-002, 2.2150361E-001, 4.3610000E-002, 1.7928454E-001, 4.3610000E-002, 1.4243721E-001, 4.3610000E-002, 9.5408721E-002, 4.3610000E-002, 8.1603160E-002, 5.3410000E-002, 5.0862098E-001, 4.3610000E-002, 2.9481178E-001, 4.3610000E-002, 1.8940724E-001, 4.3610000E-002, 1.2687695E-001, 4.3610000E-002, 1.2724501E-001, 5.3410000E-002,-6.4944545E-002, 4.3610000E-002,-1.2006347E-002, 4.3610000E-002,-1.2222076E-002, 4.3610000E-002,-6.9242195E-003, 4.3610000E-002,-6.6346608E-003, 4.3610000E-002, 1.1645493E+000, 4.3610000E-002,-1.1518425E+000, 4.3610000E-002,-9.1886666E-001, 4.3610000E-002,-5.7544848E-001, 4.3610000E-002, 2.3393921E-005, 4.3610000E-002,-1.1518425E+000, 4.3610000E-002, 2.1690766E-001, 4.3610000E-002,-1.1849250E+001, 4.3610000E-002,-1.1935219E+001, 4.3610000E-002, 6.9531745E+000
 5.4390000E-002, 7.7312627E+000, 4.4590000E-002, 7.4875007E+000, 4.4590000E-002, 7.2689466E+000, 4.4590000E-002, 6.9646097E+000, 4.4590000E-002, 6.7984626E+000, 5.4390000E-002,-2.5677463E-003, 4.4590000E-002,-1.1992739E-001, 4.4590000E-002,-1.3928580E-001, 4.4590000E-002,-7.1084316E-002, 4.4590000E-002,-8.7064619E-003, 5.4390000E-002, 2.2235660E-001, 4.4590000E-002, 1.7833686E-001, 4.4590000E-002, 1.3588208E-001, 4.4590000E-002, 9.9086108E-002, 4.4590000E-002, 8.3415949E-002, 5.4390000E-002, 5.0779446E-001, 4.4590000E-002, 2.9397506E-001, 4.4590000E-002, 1.8433040E-001, 4.4590000E-002, 1.2560330E-001, 4.4590000E-002, 1.2763487E-001, 5.4390000E-002,-6.9962162E-002, 4.4590000E-002,-1.3066975E-002, 4.4590000E-002,-1.2558084E-002, 4.4590000E-002,-6.0385158E-003, 4.4590000E-002,-6.9354367E-003, 4.4590000E-002, 1.1645493E+000, 4.4590000E-002,-1.0914923E+000, 4.4590000E-002,-8.4621603E-001, 4.4590000E-002,-5.0898216E-001, 4.4590000E-002, 2.3261956E-005, 4.4590000E-002,-1.0914923E+000, 4.4590000E-002, 2.1477851E-001, 4.4590000E-002,-1.1316760E+001, 4.4590000E-002,-1.1401712E+001, 4.4590000E-002, 6.8849197E+000
 5.5370000E-002, 7.7352098E+000, 4.5570000E-002, 7.4847695E+000, 4.5570000E-002, 7.2679252E+000, 4.5570000E-002, 6.9633500E+000, 4.5570000E-002, 6.7989623E+000, 5.5370000E-002,-3.3317989E-003, 4.5570000E-002,-1.0991438E-001, 4.5570000E-002,-1.2776550E-001, 4.5570000E-002,-6.9109266E-002, 4.5570000E-002,-5.7953436E-003, 5.5370000E-002, 2.1038472E-001, 4.5570000E-002, 1.7933332E-001, 4.5570000E-002, 1.3847830E-001, 4.5570000E-002, 1.0028352E-001, 4.5570000E-002, 8.4183039E-002, 5.5370000E-002, 4.6419722E-001, 4.5570000E-002, 2.7671736E-001, 4.5570000E-002, 1.8338089E-001, 4.5570000E-002, 1.2354425E-001, 4.5570000E-002, 1.2668001E-001, 5.5370000E-002,-6.3501118E-002, 4.5570000E-002,-1.1709586E-002, 4.5570000E-002,-1.1598446E-002, 4.5570000E-002,-4.8486798E-003, 4.5570000E-002,-8.5518020E-003, 4.5570000E-002, 1.1645493E+000, 4.5570000E-002,-1.0242802E+000, 4.5570000E-002,-7.7539885E-001, 4.5570000E-002,-4.3997626E-001, 4.5570000E-002, 2.3097128E-005, 4.5570000E-002,-1.0242802E+000, 4.5570000E-002, 2.1250665E-001, 4.5570000E-002,-1.0796236E+001, 4.5570000E-002,-1.0879952E+001, 4.5570000E-002, 6.8120942E+000
