m,kW/m2,m,kW/m2,m,kW/m2
 7.650E+00, 1.244E+00, 7.650E+00, 3.699E-01, 7.650E+00, 4.637E-01
 7.750E+00, 1.221E+00, 7.750E+00, 3.741E-01, 7.750E+00, 4.437E-01
 7.850E+00, 1.200E+00, 7.850E+00, 3.783E-01, 7.850E+00, 4.249E-01
 7.950E+00, 1.179E+00, 7.950E+00, 3.815E-01, 7.950E+00, 4.071E-01
 8.050E+00, 1.159E+00, 8.050E+00, 3.846E-01, 8.050E+00, 3.904E-01
 8.150E+00, 1.141E+00, 8.150E+00, 3.876E-01, 8.150E+00, 3.745E-01
 8.250E+00, 1.123E+00, 8.250E+00, 3.904E-01, 8.250E+00, 3.597E-01
 8.350E+00, 1.107E+00, 8.350E+00, 3.932E-01, 8.350E+00, 3.454E-01
 8.450E+00, 1.092E+00, 8.450E+00, 3.965E-01, 8.450E+00, 3.320E-01
 8.550E+00, 1.077E+00, 8.550E+00, 3.992E-01, 8.550E+00, 3.191E-01
 8.650E+00, 1.062E+00, 8.650E+00, 4.009E-01, 8.650E+00, 3.069E-01
 8.750E+00, 1.049E+00, 8.750E+00, 4.034E-01, 8.750E+00, 2.951E-01
 8.850E+00, 1.035E+00, 8.850E+00, 4.059E-01, 8.850E+00, 2.838E-01
 8.950E+00, 1.023E+00, 8.950E+00, 4.089E-01, 8.950E+00, 2.730E-01
 9.050E+00, 1.010E+00, 9.050E+00, 4.116E-01, 9.050E+00, 2.627E-01
 9.150E+00, 9.996E-01, 9.150E+00, 4.147E-01, 9.150E+00, 2.526E-01
 9.250E+00, 9.873E-01, 9.250E+00, 4.174E-01, 9.250E+00, 2.429E-01
 9.350E+00, 9.776E-01, 9.350E+00, 4.205E-01, 9.350E+00, 2.333E-01
 9.450E+00, 9.670E-01, 9.450E+00, 4.239E-01, 9.450E+00, 2.241E-01
 9.550E+00, 9.577E-01, 9.550E+00, 4.271E-01, 9.550E+00, 2.150E-01
 9.650E+00, 9.466E-01, 9.650E+00, 4.296E-01, 9.650E+00, 2.062E-01
 9.750E+00, 9.359E-01, 9.750E+00, 4.316E-01, 9.750E+00, 1.976E-01
 9.850E+00, 9.237E-01, 9.850E+00, 4.336E-01, 9.850E+00, 1.889E-01
 9.950E+00, 9.077E-01, 9.950E+00, 4.325E-01, 9.950E+00, 1.803E-01
 1.005E+01, 8.919E-01, 1.005E+01, 4.330E-01, 1.005E+01, 1.711E-01
 1.015E+01, 8.610E-01, 1.015E+01, 4.241E-01, 1.015E+01, 1.622E-01
 1.025E+01, 8.408E-01, 1.025E+01, 4.257E-01, 1.025E+01, 1.511E-01
