m,kW/m2,m,kW/m2,m,kW/m2
 7.550E+00, 8.777E+00, 7.550E+00, 8.914E-01, 7.550E+00, 4.024E+00
 7.650E+00, 8.539E+00, 7.650E+00, 9.362E-01, 7.650E+00, 3.857E+00
 7.750E+00, 8.315E+00, 7.750E+00, 9.830E-01, 7.750E+00, 3.695E+00
 7.850E+00, 8.092E+00, 7.850E+00, 1.019E+00, 7.850E+00, 3.543E+00
 7.950E+00, 7.888E+00, 7.950E+00, 1.059E+00, 7.950E+00, 3.395E+00
 8.050E+00, 7.694E+00, 8.050E+00, 1.099E+00, 8.050E+00, 3.253E+00
 8.150E+00, 7.511E+00, 8.150E+00, 1.137E+00, 8.150E+00, 3.115E+00
 8.250E+00, 7.326E+00, 8.250E+00, 1.171E+00, 8.250E+00, 2.984E+00
 8.350E+00, 7.154E+00, 8.350E+00, 1.201E+00, 8.350E+00, 2.856E+00
 8.450E+00, 6.979E+00, 8.450E+00, 1.228E+00, 8.450E+00, 2.735E+00
 8.550E+00, 6.812E+00, 8.550E+00, 1.250E+00, 8.550E+00, 2.617E+00
 8.650E+00, 6.640E+00, 8.650E+00, 1.269E+00, 8.650E+00, 2.504E+00
 8.750E+00, 6.483E+00, 8.750E+00, 1.288E+00, 8.750E+00, 2.394E+00
 8.850E+00, 6.326E+00, 8.850E+00, 1.309E+00, 8.850E+00, 2.289E+00
 8.950E+00, 6.194E+00, 8.950E+00, 1.332E+00, 8.950E+00, 2.188E+00
 9.050E+00, 6.044E+00, 9.050E+00, 1.349E+00, 9.050E+00, 2.092E+00
 9.150E+00, 5.918E+00, 9.150E+00, 1.369E+00, 9.150E+00, 1.999E+00
 9.250E+00, 5.777E+00, 9.250E+00, 1.385E+00, 9.250E+00, 1.910E+00
 9.350E+00, 5.657E+00, 9.350E+00, 1.402E+00, 9.350E+00, 1.824E+00
 9.450E+00, 5.519E+00, 9.450E+00, 1.417E+00, 9.450E+00, 1.740E+00
 9.550E+00, 5.400E+00, 9.550E+00, 1.430E+00, 9.550E+00, 1.659E+00
 9.650E+00, 5.267E+00, 9.650E+00, 1.439E+00, 9.650E+00, 1.580E+00
 9.750E+00, 5.139E+00, 9.750E+00, 1.447E+00, 9.750E+00, 1.503E+00
 9.850E+00, 5.005E+00, 9.850E+00, 1.453E+00, 9.850E+00, 1.428E+00
 9.950E+00, 4.852E+00, 9.950E+00, 1.448E+00, 9.950E+00, 1.355E+00
 1.005E+01, 4.705E+00, 1.005E+01, 1.449E+00, 1.005E+01, 1.280E+00
 1.015E+01, 4.484E+00, 1.015E+01, 1.419E+00, 1.015E+01, 1.208E+00
 1.025E+01, 4.308E+00, 1.025E+01, 1.431E+00, 1.025E+01, 1.123E+00
