m,kW/m2,m,kW/m2,m,kW/m2
 6.050E+00, 3.415E+01, 6.050E+00, 2.245E-01, 6.050E+00, 1.718E+01
 6.150E+00, 3.285E+01, 6.150E+00, 3.190E-01, 6.150E+00, 1.661E+01
 6.250E+00, 3.158E+01, 6.250E+00, 4.163E-01, 6.250E+00, 1.605E+01
 6.350E+00, 3.035E+01, 6.350E+00, 5.106E-01, 6.350E+00, 1.549E+01
 6.450E+00, 2.916E+01, 6.450E+00, 6.074E-01, 6.450E+00, 1.493E+01
 6.550E+00, 2.800E+01, 6.550E+00, 7.093E-01, 6.550E+00, 1.436E+01
 6.650E+00, 2.688E+01, 6.650E+00, 8.123E-01, 6.650E+00, 1.379E+01
 6.750E+00, 2.581E+01, 6.750E+00, 9.201E-01, 6.750E+00, 1.322E+01
 6.850E+00, 2.477E+01, 6.850E+00, 1.027E+00, 6.850E+00, 1.267E+01
 6.950E+00, 2.377E+01, 6.950E+00, 1.129E+00, 6.950E+00, 1.212E+01
 7.050E+00, 2.281E+01, 7.050E+00, 1.227E+00, 7.050E+00, 1.158E+01
 7.150E+00, 2.188E+01, 7.150E+00, 1.318E+00, 7.150E+00, 1.106E+01
 7.250E+00, 2.098E+01, 7.250E+00, 1.405E+00, 7.250E+00, 1.055E+01
 7.350E+00, 2.010E+01, 7.350E+00, 1.481E+00, 7.350E+00, 1.004E+01
 7.450E+00, 1.925E+01, 7.450E+00, 1.548E+00, 7.450E+00, 9.554E+00
 7.550E+00, 1.844E+01, 7.550E+00, 1.614E+00, 7.550E+00, 9.082E+00
 7.650E+00, 1.767E+01, 7.650E+00, 1.675E+00, 7.650E+00, 8.629E+00
 7.750E+00, 1.695E+01, 7.750E+00, 1.735E+00, 7.750E+00, 8.195E+00
 7.850E+00, 1.626E+01, 7.850E+00, 1.786E+00, 7.850E+00, 7.781E+00
 7.950E+00, 1.562E+01, 7.950E+00, 1.838E+00, 7.950E+00, 7.383E+00
 8.050E+00, 1.499E+01, 8.050E+00, 1.882E+00, 8.050E+00, 7.000E+00
 8.150E+00, 1.441E+01, 8.150E+00, 1.926E+00, 8.150E+00, 6.634E+00
 8.250E+00, 1.384E+01, 8.250E+00, 1.960E+00, 8.250E+00, 6.286E+00
 8.350E+00, 1.332E+01, 8.350E+00, 1.996E+00, 8.350E+00, 5.957E+00
 8.450E+00, 1.282E+01, 8.450E+00, 2.029E+00, 8.450E+00, 5.646E+00
 8.550E+00, 1.235E+01, 8.550E+00, 2.065E+00, 8.550E+00, 5.350E+00
 8.650E+00, 1.191E+01, 8.650E+00, 2.093E+00, 8.650E+00, 5.072E+00
 8.750E+00, 1.150E+01, 8.750E+00, 2.122E+00, 8.750E+00, 4.807E+00
 8.850E+00, 1.110E+01, 8.850E+00, 2.144E+00, 8.850E+00, 4.558E+00
 8.950E+00, 1.073E+01, 8.950E+00, 2.167E+00, 8.950E+00, 4.319E+00
 9.050E+00, 1.036E+01, 9.050E+00, 2.187E+00, 9.050E+00, 4.093E+00
 9.150E+00, 1.003E+01, 9.150E+00, 2.204E+00, 9.150E+00, 3.876E+00
 9.250E+00, 9.685E+00, 9.250E+00, 2.214E+00, 9.250E+00, 3.671E+00
 9.350E+00, 9.371E+00, 9.350E+00, 2.220E+00, 9.350E+00, 3.475E+00
 9.450E+00, 9.043E+00, 9.450E+00, 2.222E+00, 9.450E+00, 3.290E+00
 9.550E+00, 8.746E+00, 9.550E+00, 2.220E+00, 9.550E+00, 3.112E+00
 9.650E+00, 8.443E+00, 9.650E+00, 2.219E+00, 9.650E+00, 2.942E+00
 9.750E+00, 8.155E+00, 9.750E+00, 2.214E+00, 9.750E+00, 2.778E+00
 9.850E+00, 7.865E+00, 9.850E+00, 2.209E+00, 9.850E+00, 2.620E+00
 9.950E+00, 7.564E+00, 9.950E+00, 2.193E+00, 9.950E+00, 2.466E+00
 1.005E+01, 7.261E+00, 1.005E+01, 2.180E+00, 1.005E+01, 2.313E+00
 1.015E+01, 6.876E+00, 1.015E+01, 2.128E+00, 1.015E+01, 2.165E+00
 1.025E+01, 6.508E+00, 1.025E+01, 2.115E+00, 1.025E+01, 2.000E+00
