s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 6.3000039E+002, 2.3418233E-001, 3.6801597E-001, 2.6701797E-001, 2.8172517E-001, 1.0883481E+002, 1.1645910E+002, 1.2276516E+002, 1.2822228E+002, 1.3223048E+002, 1.3836773E+002, 1.4139829E+002, 1.4779157E+002, 1.5439613E+002, 1.5867022E+002, 1.6415358E+002, 1.6989328E+002, 1.7289886E+002, 1.7779971E+002, 1.8290266E+002, 1.9925558E+002, 1.9925558E+002, 2.1091798E+002, 4.8992683E+001, 5.5739119E+001, 6.3844479E+001, 6.7611405E+001, 6.7138798E+001, 6.2071642E+001, 6.5845515E+001, 6.2541723E+001, 1.7426754E+002, 5.3615807E+001, 1.2647664E+000, 1.7160599E+000, 2.3048399E+000, 2.5946697E+000, 8.5103154E-001, 1.1994442E+000, 1.5816150E+000, 1.7604025E+000, 2.7032244E+000, 2.2249243E+000, 2.4137096E+000, 2.2600790E+000, 1.8345596E+000, 2.7344468E+000, 1.5179999E+000, 3.6456476E-002, 1.1203816E-004, 1.4495536E-001, 2.9555683E-002, 9.0605934E-005, 1.5649782E-001, 2.7223575E-002, 8.3362957E-005, 1.6039894E-001, 1.6661833E+001
 6.4000346E+002, 2.3017920E-001, 3.6913816E-001, 2.6245802E-001, 2.8277486E-001, 1.0659820E+002, 1.1761299E+002, 1.2437501E+002, 1.3122728E+002, 1.3377567E+002, 1.3806166E+002, 1.4037744E+002, 1.4944918E+002, 1.5552699E+002, 1.6223709E+002, 1.6590993E+002, 1.7129062E+002, 1.7377375E+002, 1.7872709E+002, 1.8518402E+002, 2.0314688E+002, 2.0314688E+002, 2.1116702E+002, 4.9067808E+001, 5.5796107E+001, 6.3904175E+001, 6.7757877E+001, 6.7370204E+001, 6.2211128E+001, 6.5977144E+001, 6.2664138E+001, 1.7669101E+002, 5.3740326E+001, 1.2549108E+000, 1.7376262E+000, 2.2968027E+000, 2.6104862E+000, 8.4587948E-001, 1.2106421E+000, 1.5828659E+000, 1.7777468E+000, 2.7150149E+000, 2.2507662E+000, 2.4667197E+000, 2.3110149E+000, 1.9194256E+000, 3.0833749E+000, 1.5693621E+000, 3.6481937E-002, 1.1211723E-004, 1.4491277E-001, 3.0305222E-002, 9.2933823E-005, 1.5524410E-001, 2.7188805E-002, 8.3254970E-005, 1.6045710E-001, 2.1893002E+001
 6.5000430E+002, 2.2865969E-001, 3.7121606E-001, 2.6072695E-001, 2.8183164E-001, 1.0857191E+002, 1.1898252E+002, 1.2466938E+002, 1.2951837E+002, 1.3184708E+002, 1.3747514E+002, 1.4340836E+002, 1.5216638E+002, 1.5741686E+002, 1.6279816E+002, 1.6471048E+002, 1.7023732E+002, 1.7224758E+002, 1.7760640E+002, 1.8064248E+002, 2.0097882E+002, 2.0097882E+002, 2.1676500E+002, 4.9119278E+001, 5.5932176E+001, 6.4026620E+001, 6.7923006E+001, 6.7571176E+001, 6.2345493E+001, 6.6049081E+001, 6.2837159E+001, 1.7720646E+002, 5.3822012E+001, 1.2424473E+000, 1.7581122E+000, 2.3366614E+000, 2.6697998E+000, 8.4929569E-001, 1.2245804E+000, 1.6160918E+000, 1.8137816E+000, 2.7197833E+000, 2.2716138E+000, 2.4435180E+000, 2.3228256E+000, 1.9296262E+000, 2.9577472E+000, 1.5694275E+000, 3.6737829E-002, 1.1291198E-004, 1.4448475E-001, 2.9973255E-002, 9.1902813E-005, 1.5579950E-001, 2.7268628E-002, 8.3502881E-005, 1.6032358E-001, 2.3726835E+001
 6.6000377E+002, 2.2748250E-001, 3.7203450E-001, 2.5938606E-001, 2.8179736E-001, 1.0971052E+002, 1.1842754E+002, 1.2402763E+002, 1.2948039E+002, 1.3202496E+002, 1.3756308E+002, 1.4108590E+002, 1.4901196E+002, 1.5437891E+002, 1.6428506E+002, 1.6716339E+002, 1.7066248E+002, 1.7243269E+002, 1.7878317E+002, 1.8329813E+002, 2.0268516E+002, 2.0268516E+002, 2.2020430E+002, 4.9233244E+001, 5.6135874E+001, 6.4248583E+001, 6.8173716E+001, 6.7794437E+001, 6.2530555E+001, 6.6237158E+001, 6.3014528E+001, 1.7916544E+002, 5.3923657E+001, 1.2820644E+000, 1.8047378E+000, 2.4039555E+000, 2.7231810E+000, 8.6554612E-001, 1.2375890E+000, 1.6558953E+000, 1.8542939E+000, 2.7754418E+000, 2.3073375E+000, 2.4966860E+000, 2.3735284E+000, 1.9839223E+000, 3.1016736E+000, 1.5665047E+000, 3.6606214E-002, 1.1250321E-004, 1.4470490E-001, 2.9413610E-002, 9.0164687E-005, 1.5673558E-001, 2.7258799E-002, 8.3472353E-005, 1.6034003E-001, 2.5281901E+001
 6.7000766E+002, 2.2677453E-001, 3.7258452E-001, 2.5857951E-001, 2.8168956E-001, 1.1243786E+002, 1.2054104E+002, 1.2472852E+002, 1.2989398E+002, 1.3139888E+002, 1.3645382E+002, 1.4192250E+002, 1.5212603E+002, 1.5847036E+002, 1.6682194E+002, 1.6983162E+002, 1.7149634E+002, 1.7278205E+002, 1.7697573E+002, 1.8201186E+002, 2.0345521E+002, 2.0345521E+002, 2.1965562E+002, 4.9345517E+001, 5.6205927E+001, 6.4432238E+001, 6.8359673E+001, 6.8031037E+001, 6.2740680E+001, 6.6324581E+001, 6.3247852E+001, 1.7902634E+002, 5.3986391E+001, 1.2898006E+000, 1.7660054E+000, 2.3830539E+000, 2.7105537E+000, 8.7605536E-001, 1.2375908E+000, 1.6467724E+000, 1.8449223E+000, 2.7737448E+000, 2.3351522E+000, 2.4854181E+000, 2.4007379E+000, 1.9822961E+000, 3.0236220E+000, 1.5714121E+000, 3.7103779E-002, 1.1404853E-004, 1.4387263E-001, 2.7547048E-002, 8.4367589E-005, 1.5985769E-001, 2.7456300E-002, 8.4085745E-005, 1.6000967E-001, 2.6121125E+001
 6.8000062E+002, 2.2320227E-001, 3.7487413E-001, 2.5451010E-001, 2.8159254E-001, 1.1168471E+002, 1.2174523E+002, 1.2603992E+002, 1.2967836E+002, 1.3377618E+002, 1.4098048E+002, 1.4437910E+002, 1.5030978E+002, 1.5526875E+002, 1.6559603E+002, 1.6888299E+002, 1.7358717E+002, 1.7523376E+002, 1.8119134E+002, 1.8498895E+002, 2.0328214E+002, 2.0328214E+002, 2.1979994E+002, 4.9439280E+001, 5.6362234E+001, 6.4576626E+001, 6.8626469E+001, 6.8266301E+001, 6.2955617E+001, 6.6604495E+001, 6.3443261E+001, 1.7962755E+002, 5.4137643E+001, 1.2835597E+000, 1.7950236E+000, 2.3934204E+000, 2.7676505E+000, 8.7768501E-001, 1.2539043E+000, 1.6647787E+000, 1.8867553E+000, 2.7845565E+000, 2.3594979E+000, 2.5824469E+000, 2.3966753E+000, 2.0055999E+000, 3.0753372E+000, 1.6122250E+000, 3.7246218E-002, 1.1449091E-004, 1.4363438E-001, 3.0621464E-002, 9.3915998E-005, 1.5471509E-001, 2.7509402E-002, 8.4250668E-005, 1.5992085E-001, 3.0691681E+001
 6.9000641E+002, 2.2482524E-001, 3.7464758E-001, 2.5635890E-001, 2.8099792E-001, 1.1501336E+002, 1.1711010E+002, 1.2473910E+002, 1.3213524E+002, 1.3688816E+002, 1.4123875E+002, 1.4580884E+002, 1.5484895E+002, 1.5978102E+002, 1.6923577E+002, 1.7224591E+002, 1.7529819E+002, 1.7702811E+002, 1.8219946E+002, 1.8617519E+002, 2.0898863E+002, 2.0898863E+002, 2.2450608E+002, 4.9606288E+001, 5.6600364E+001, 6.4805415E+001, 6.8874194E+001, 6.8509549E+001, 6.3142926E+001, 6.6887870E+001, 6.3594275E+001, 1.8121385E+002, 5.4276593E+001, 1.3302449E+000, 1.8869059E+000, 2.4827060E+000, 2.8022083E+000, 9.0132465E-001, 1.3016119E+000, 1.7236662E+000, 1.9171786E+000, 2.8254121E+000, 2.3756500E+000, 2.6374401E+000, 2.4051301E+000, 2.0598104E+000, 3.1893022E+000, 1.6416902E+000, 3.7551047E-002, 1.1543764E-004, 1.4312450E-001, 3.1160670E-002, 9.5590642E-005, 1.5381319E-001, 2.7536660E-002, 8.4335324E-005, 1.5987526E-001, 2.8491154E+001
 7.0000659E+002, 2.2924603E-001, 3.7381273E-001, 2.6139490E-001, 2.7960292E-001, 1.1655935E+002, 1.1952724E+002, 1.2456088E+002, 1.2869907E+002, 1.3158293E+002, 1.3809347E+002, 1.4459106E+002, 1.5430879E+002, 1.5827734E+002, 1.6788275E+002, 1.7221263E+002, 1.7720176E+002, 1.8058903E+002, 1.8647561E+002, 1.9031062E+002, 2.0679251E+002, 2.0679251E+002, 2.2150130E+002, 4.9686468E+001, 5.6725532E+001, 6.5068748E+001, 6.9139125E+001, 6.8859003E+001, 6.3344876E+001, 6.7123103E+001, 6.3852945E+001, 1.8335882E+002, 5.4377181E+001, 1.2996779E+000, 1.8314097E+000, 2.4785040E+000, 2.8054334E+000, 8.8565724E-001, 1.2782710E+000, 1.7219110E+000, 1.9228277E+000, 2.9338111E+000, 2.3761729E+000, 2.6455504E+000, 2.4508445E+000, 2.1014946E+000, 3.2888004E+000, 1.5969241E+000, 3.7925656E-002, 1.1660109E-004, 1.4249791E-001, 3.1018469E-002, 9.5149000E-005, 1.5405113E-001, 2.8328430E-002, 8.6794374E-005, 1.5855089E-001, 2.2681748E+001
 7.1000322E+002, 2.2886011E-001, 3.7410471E-001, 2.6095534E-001, 2.7957809E-001, 1.1186623E+002, 1.1736239E+002, 1.2690350E+002, 1.3558560E+002, 1.3970934E+002, 1.4260663E+002, 1.4610681E+002, 1.5524292E+002, 1.5972330E+002, 1.6668097E+002, 1.7280691E+002, 1.7987418E+002, 1.8240199E+002, 1.8685105E+002, 1.8863601E+002, 2.1147067E+002, 2.1147067E+002, 2.2620186E+002, 4.9792336E+001, 5.6899008E+001, 6.5326158E+001, 6.9379100E+001, 6.9163220E+001, 6.3622205E+001, 6.7377008E+001, 6.4118551E+001, 1.8438327E+002, 5.4522155E+001, 1.3063503E+000, 1.8493060E+000, 2.5436717E+000, 2.8502152E+000, 8.9726082E-001, 1.3036493E+000, 1.7690261E+000, 1.9616988E+000, 2.8868942E+000, 2.4544276E+000, 2.6840268E+000, 2.4844102E+000, 2.1339655E+000, 3.3172742E+000, 1.6715078E+000, 3.7934754E-002, 1.1662934E-004, 1.4248269E-001, 3.0807097E-002, 9.4492529E-005, 1.5440439E-001, 2.7596055E-002, 8.4519790E-005, 1.5977591E-001, 2.3252721E+001
 7.2000244E+002, 2.3337011E-001, 3.7185369E-001, 2.6609269E-001, 2.7916484E-001, 1.1550105E+002, 1.2055930E+002, 1.2870317E+002, 1.3318920E+002, 1.3516580E+002, 1.4015091E+002, 1.4625884E+002, 1.5457989E+002, 1.6202008E+002, 1.7072761E+002, 1.7402988E+002, 1.7898419E+002, 1.8102730E+002, 1.8762132E+002, 1.9307055E+002, 2.1172539E+002, 2.1172539E+002, 2.2789372E+002, 4.9934320E+001, 5.6988801E+001, 6.5644964E+001, 6.9794050E+001, 6.9394754E+001, 6.3874029E+001, 6.7751848E+001, 6.4289738E+001, 1.8493924E+002, 5.4772261E+001, 1.3405827E+000, 1.8329243E+000, 2.5896769E+000, 2.9597562E+000, 9.1885053E-001, 1.3090442E+000, 1.7933197E+000, 2.0284300E+000, 2.8919672E+000, 2.4687715E+000, 2.7646239E+000, 2.4479047E+000, 2.1414105E+000, 3.3058313E+000, 1.7448045E+000, 3.7952616E-002, 1.1668482E-004, 1.4245281E-001, 3.1384894E-002, 9.6287031E-005, 1.5343763E-001, 2.7617178E-002, 8.4585395E-005, 1.5974058E-001, 1.7244305E+001
 7.3000429E+002, 2.3303823E-001, 3.7282284E-001, 2.6571474E-001, 2.7864700E-001, 1.2106573E+002, 1.2513497E+002, 1.2716355E+002, 1.3416005E+002, 1.3737831E+002, 1.4351784E+002, 1.4832182E+002, 1.5681015E+002, 1.6251656E+002, 1.6988587E+002, 1.7478915E+002, 1.7681945E+002, 1.7907295E+002, 1.8433606E+002, 1.8876613E+002, 2.1324263E+002, 2.1324263E+002, 2.2863674E+002, 5.0078737E+001, 5.7205499E+001, 6.5896148E+001, 7.0093239E+001, 6.9726783E+001, 6.4166157E+001, 6.7961814E+001, 6.4577320E+001, 1.8489518E+002, 5.4920906E+001, 1.3483775E+000, 1.9044765E+000, 2.5767747E+000, 2.9313399E+000, 9.1809748E-001, 1.3297654E+000, 1.7744666E+000, 1.9968330E+000, 2.9771320E+000, 2.5061070E+000, 2.7260920E+000, 2.5232641E+000, 2.1294948E+000, 3.2072272E+000, 1.7021718E+000, 3.8061989E-002, 1.1702450E-004, 1.4226987E-001, 2.8688817E-002, 8.7913652E-005, 1.5794773E-001, 2.8500065E-002, 8.7327433E-005, 1.5826380E-001, 1.7774738E+001
 7.4000577E+002, 2.2758284E-001, 3.7518812E-001, 2.5950041E-001, 2.7938785E-001, 1.2131506E+002, 1.2460897E+002, 1.2653436E+002, 1.3174921E+002, 1.3617626E+002, 1.4461756E+002, 1.4915245E+002, 1.5600771E+002, 1.6258154E+002, 1.7107678E+002, 1.7389217E+002, 1.7872128E+002, 1.8585339E+002, 1.8927627E+002, 1.8931671E+002, 2.1509301E+002, 2.1509301E+002, 2.3112662E+002, 5.0202687E+001, 5.7430572E+001, 6.6116568E+001, 7.0375084E+001, 6.9981127E+001, 6.4420320E+001, 6.8233116E+001, 6.4804471E+001, 1.8557607E+002, 5.5054375E+001, 1.3518204E+000, 1.9089192E+000, 2.5738849E+000, 2.9551657E+000, 9.2170580E-001, 1.3356743E+000, 1.7883354E+000, 2.0304244E+000, 2.9195922E+000, 2.5041212E+000, 2.7426099E+000, 2.5092423E+000, 2.1647572E+000, 3.2873687E+000, 1.7069361E+000, 3.8223551E-002, 1.1752627E-004, 1.4199963E-001, 2.9190726E-002, 8.9472463E-005, 1.5710833E-001, 2.7803469E-002, 8.5163969E-005, 1.5942897E-001, 2.4955226E+001
 7.5000636E+002, 2.2421433E-001, 3.7654652E-001, 2.5566294E-001, 2.7985484E-001, 1.1225012E+002, 1.2259227E+002, 1.2712849E+002, 1.3136796E+002, 1.3644824E+002, 1.4406203E+002, 1.4859255E+002, 1.5889287E+002, 1.6555391E+002, 1.6955645E+002, 1.7059944E+002, 1.7468049E+002, 1.8012295E+002, 1.8772057E+002, 1.9040036E+002, 2.1615785E+002, 2.1615785E+002, 2.3031172E+002, 5.0356980E+001, 5.7615260E+001, 6.6375824E+001, 7.0676253E+001, 7.0271513E+001, 6.4622369E+001, 6.8530085E+001, 6.5062905E+001, 1.8542820E+002, 5.5161769E+001, 1.3737835E+000, 1.9352153E+000, 2.6032857E+000, 2.9550057E+000, 9.3310501E-001, 1.3504269E+000, 1.8083729E+000, 2.0339458E+000, 3.0109804E+000, 2.4930259E+000, 2.8067382E+000, 2.5623150E+000, 2.1368922E+000, 3.2103573E+000, 1.6796130E+000, 3.8008480E-002, 1.1685832E-004, 1.4235937E-001, 2.9640541E-002, 9.0869483E-005, 1.5635591E-001, 2.7662581E-002, 8.4726406E-005, 1.5966463E-001, 2.9050780E+001
 7.6000284E+002, 2.2081292E-001, 3.7878677E-001, 2.5178805E-001, 2.7970588E-001, 1.1519440E+002, 1.2586734E+002, 1.2994166E+002, 1.3598707E+002, 1.3836792E+002, 1.4460706E+002, 1.5017128E+002, 1.5774231E+002, 1.6575106E+002, 1.7392409E+002, 1.7611522E+002, 1.7964120E+002, 1.8377881E+002, 1.8914162E+002, 1.9191063E+002, 2.1464985E+002, 2.1464985E+002, 2.2909540E+002, 5.0528493E+001, 5.7818719E+001, 6.6606388E+001, 7.0889234E+001, 7.0692269E+001, 6.4840498E+001, 6.8772345E+001, 6.5419014E+001, 1.8526905E+002, 5.5287924E+001, 1.4154991E+000, 1.9373116E+000, 2.6034307E+000, 2.9346263E+000, 9.5675995E-001, 1.3532477E+000, 1.8124590E+000, 2.0253903E+000, 3.0936854E+000, 2.5225683E+000, 2.7698095E+000, 2.6359430E+000, 2.1440801E+000, 3.1870165E+000, 1.6899320E+000, 3.8505208E-002, 1.1840103E-004, 1.4152851E-001, 3.1801113E-002, 9.7579710E-005, 1.5274154E-001, 2.8697670E-002, 8.7941147E-005, 1.5793327E-001, 3.3452726E+001
 7.7000870E+002, 2.1786060E-001, 3.7972677E-001, 2.4842453E-001, 2.8027175E-001, 1.1553362E+002, 1.2688266E+002, 1.3441718E+002, 1.4016226E+002, 1.4283809E+002, 1.4509867E+002, 1.4910867E+002, 1.5977558E+002, 1.6577704E+002, 1.7303883E+002, 1.7798666E+002, 1.8230106E+002, 1.8534458E+002, 1.8960233E+002, 1.9421350E+002, 2.1883588E+002, 2.1883588E+002, 2.3302741E+002, 5.0749768E+001, 5.8052824E+001, 6.6869780E+001, 7.1195539E+001, 7.1021304E+001, 6.5107769E+001, 6.9085514E+001, 6.5666620E+001, 1.8650839E+002, 5.5545808E+001, 1.4445827E+000, 1.9897773E+000, 2.6634170E+000, 3.0299199E+000, 9.8508302E-001, 1.4014876E+000, 1.8569944E+000, 2.0772473E+000, 3.0842694E+000, 2.5615513E+000, 2.8617871E+000, 2.5906832E+000, 2.2017896E+000, 3.3882564E+000, 1.8306083E+000, 3.8623459E-002, 1.1876830E-004, 1.4133071E-001, 3.2528011E-002, 9.9837295E-005, 1.5152365E-001, 2.7949869E-002, 8.5618652E-005, 1.5918409E-001, 3.6994169E+001
 7.8000555E+002, 2.1482925E-001, 3.7935835E-001, 2.4497092E-001, 2.8188138E-001, 1.2100360E+002, 1.2575217E+002, 1.3196101E+002, 1.3647381E+002, 1.4048875E+002, 1.4803787E+002, 1.5155117E+002, 1.6199729E+002, 1.6780728E+002, 1.7174929E+002, 1.7675898E+002, 1.8357938E+002, 1.8588661E+002, 1.9261345E+002, 1.9689071E+002, 2.1851864E+002, 2.1851864E+002, 2.3420879E+002, 5.0918944E+001, 5.8282040E+001, 6.7255638E+001, 7.1680621E+001, 7.1364034E+001, 6.5368255E+001, 6.9534341E+001, 6.5878864E+001, 1.8953384E+002, 5.5910901E+001, 1.4467890E+000, 2.0188043E+000, 2.7543629E+000, 3.1338852E+000, 9.9992129E-001, 1.4308874E+000, 1.9311778E+000, 2.1621683E+000, 3.1169775E+000, 2.5783414E+000, 2.9676130E+000, 2.6013698E+000, 2.3229653E+000, 3.4552090E+000, 1.9215439E+000, 3.8611987E-002, 1.1873267E-004, 1.4134990E-001, 3.2969328E-002, 1.0120791E-004, 1.5078652E-001, 2.8004446E-002, 8.5788156E-005, 1.5909281E-001, 4.0691368E+001
 7.9000400E+002, 2.1529696E-001, 3.8122744E-001, 2.4550366E-001, 2.8023330E-001, 1.2875978E+002, 1.2739888E+002, 1.3024716E+002, 1.3829112E+002, 1.4403635E+002, 1.5091590E+002, 1.5657721E+002, 1.6752285E+002, 1.7190336E+002, 1.7709724E+002, 1.8093058E+002, 1.8677914E+002, 1.8751193E+002, 1.9242937E+002, 1.9864633E+002, 2.2250665E+002, 2.2250665E+002, 2.3507496E+002, 5.1094919E+001, 5.8591866E+001, 6.7513698E+001, 7.1979593E+001, 7.1854480E+001, 6.5711050E+001, 6.9903804E+001, 6.6229942E+001, 1.9073489E+002, 5.6032308E+001, 1.4565375E+000, 2.0941915E+000, 2.7030908E+000, 3.0906226E+000, 1.0021055E+000, 1.4638913E+000, 1.9036737E+000, 2.1423603E+000, 3.2202592E+000, 2.6409196E+000, 2.9830446E+000, 2.7000289E+000, 2.3153479E+000, 3.5660706E+000, 1.7920932E+000, 3.8695839E-002, 1.1899309E-004, 1.4120965E-001, 2.9151795E-002, 8.9351552E-005, 1.5717342E-001, 2.8637012E-002, 8.7752757E-005, 1.5803473E-001, 3.9890336E+001
 8.0000796E+002, 2.2144234E-001, 3.8142960E-001, 2.5250507E-001, 2.7747101E-001, 1.1844686E+002, 1.2626887E+002, 1.3095871E+002, 1.4037198E+002, 1.4436946E+002, 1.5123054E+002, 1.5643950E+002, 1.6647234E+002, 1.7201495E+002, 1.7936948E+002, 1.8375948E+002, 1.8844612E+002, 1.8971568E+002, 1.9244789E+002, 1.9662012E+002, 2.2365844E+002, 2.2365844E+002, 2.3885644E+002, 5.1285137E+001, 5.8901977E+001, 6.7895368E+001, 7.2373186E+001, 7.2224593E+001, 6.6050600E+001, 7.0224639E+001, 6.6535895E+001, 1.9162095E+002, 5.6212784E+001, 1.4702026E+000, 2.1172810E+000, 2.8191054E+000, 3.1926566E+000, 1.0075617E+000, 1.4888259E+000, 1.9692131E+000, 2.2052369E+000, 3.2414076E+000, 2.6998306E+000, 2.9808729E+000, 2.7052347E+000, 2.3499524E+000, 3.5300597E+000, 1.8459447E+000, 3.8944972E-002, 1.1976684E-004, 1.4079293E-001, 3.1804148E-002, 9.7589133E-005, 1.5273652E-001, 2.8932950E-002, 8.8671869E-005, 1.5753973E-001, 3.2324494E+001
 8.1000253E+002, 2.2694478E-001, 3.7993661E-001, 2.5877338E-001, 2.7607874E-001, 1.2734135E+002, 1.2821329E+002, 1.3082868E+002, 1.3628705E+002, 1.4043006E+002, 1.5329525E+002, 1.5908354E+002, 1.6547275E+002, 1.6832671E+002, 1.7722921E+002, 1.7874572E+002, 1.8539121E+002, 1.8998405E+002, 1.9928939E+002, 2.0336520E+002, 2.2733626E+002, 2.2733626E+002, 2.4386470E+002, 5.1365065E+001, 5.9132319E+001, 6.8325365E+001, 7.2821016E+001, 7.2539718E+001, 6.6343994E+001, 7.0653242E+001, 6.6896375E+001, 1.9456469E+002, 5.6343750E+001, 1.4383908E+000, 2.0871808E+000, 2.8836106E+000, 3.2187621E+000, 9.9289912E-001, 1.4771299E+000, 2.0129554E+000, 2.2409474E+000, 3.2292761E+000, 2.6734971E+000, 3.0774814E+000, 2.7803972E+000, 2.4182570E+000, 3.7354706E+000, 1.7996801E+000, 3.9133021E-002, 1.2035087E-004, 1.4047838E-001, 3.2227912E-002, 9.8905244E-005, 1.5202792E-001, 2.8962354E-002, 8.8763194E-005, 1.5749054E-001, 2.5144464E+001
 8.2000499E+002, 2.3020209E-001, 3.7971376E-001, 2.6248377E-001, 2.7474533E-001, 1.1487294E+002, 1.3018135E+002, 1.3584975E+002, 1.4535134E+002, 1.4771677E+002, 1.5343708E+002, 1.5640417E+002, 1.6439323E+002, 1.7048446E+002, 1.7909206E+002, 1.8298669E+002, 1.8749024E+002, 1.8945748E+002, 1.9562452E+002, 2.0348528E+002, 2.3014648E+002, 2.3014648E+002, 2.4504433E+002, 5.1526044E+001, 5.9310996E+001, 6.8629416E+001, 7.3167196E+001, 7.2839317E+001, 6.6635680E+001, 7.0913836E+001, 6.7301586E+001, 1.9495198E+002, 5.6539657E+001, 1.4580747E+000, 2.0864723E+000, 2.8611787E+000, 3.2436698E+000, 1.0081812E+000, 1.4778460E+000, 2.0141904E+000, 2.2633295E+000, 3.1994249E+000, 2.7179152E+000, 2.9972079E+000, 2.8181970E+000, 2.4191625E+000, 3.6283832E+000, 1.8562309E+000, 3.9739516E-002, 1.2223450E-004, 1.3946392E-001, 3.0474397E-002, 9.3459242E-005, 1.5496120E-001, 2.9265087E-002, 8.9703410E-005, 1.5698417E-001, 2.0857796E+001
 8.3000686E+002, 2.4061614E-001, 3.7478323E-001, 2.7434616E-001, 2.7354088E-001, 1.3363206E+002, 1.3249793E+002, 1.3277147E+002, 1.3792899E+002, 1.4459527E+002, 1.5203384E+002, 1.5629971E+002, 1.6438309E+002, 1.7023620E+002, 1.8218083E+002, 1.8711551E+002, 1.9197412E+002, 1.9438404E+002, 1.9748530E+002, 2.0110714E+002, 2.2662254E+002, 2.2662254E+002, 2.4725110E+002, 5.1701897E+001, 5.9524230E+001, 6.8986631E+001, 7.3531301E+001, 7.3179747E+001, 6.6992735E+001, 7.1193505E+001, 6.7555421E+001, 1.9610218E+002, 5.6680171E+001, 1.4885279E+000, 2.1117771E+000, 2.9107008E+000, 3.2524758E+000, 1.0190719E+000, 1.4864709E+000, 2.0440275E+000, 2.2730361E+000, 3.2322622E+000, 2.7574211E+000, 3.0267262E+000, 2.7685376E+000, 2.4423421E+000, 3.6868377E+000, 1.8203886E+000, 4.0530203E-002, 1.2469019E-004, 1.3814136E-001, 3.1385863E-002, 9.6290038E-005, 1.5343644E-001, 2.8698331E-002, 8.7943198E-005, 1.5793217E-001, 7.0911107E+000
 8.4000090E+002, 2.4695666E-001, 3.7333315E-001, 2.8156747E-001, 2.7144320E-001, 1.2103733E+002, 1.3058921E+002, 1.3550693E+002, 1.3872385E+002, 1.4259654E+002, 1.5022527E+002, 1.5596051E+002, 1.6380699E+002, 1.7054734E+002, 1.8003563E+002, 1.8618349E+002, 1.9034311E+002, 1.9407011E+002, 1.9858075E+002, 2.0343385E+002, 2.2414958E+002, 2.2414958E+002, 2.4414433E+002, 5.1845233E+001, 5.9630315E+001, 6.9239021E+001, 7.3895051E+001, 7.3546184E+001, 6.7273360E+001, 7.1440153E+001, 6.7832589E+001, 1.9543826E+002, 5.6810834E+001, 1.4703046E+000, 2.0089261E+000, 2.8214083E+000, 3.2599538E+000, 1.0038855E+000, 1.4403721E+000, 1.9874162E+000, 2.2611778E+000, 3.2640574E+000, 2.7316603E+000, 2.9735167E+000, 2.7864948E+000, 2.3955697E+000, 3.5783285E+000, 1.8086700E+000, 4.0014858E-002, 1.2308965E-004, 1.3900336E-001, 3.0897456E-002, 9.4773163E-005, 1.5425344E-001, 2.8987211E-002, 8.8840393E-005, 1.5744896E-001,-1.7416416E+000
 8.5000148E+002, 2.5251183E-001, 3.7096522E-001, 2.8789395E-001, 2.7041074E-001, 1.2546391E+002, 1.3049582E+002, 1.3468750E+002, 1.3810888E+002, 1.4306824E+002, 1.5114302E+002, 1.5580261E+002, 1.6381449E+002, 1.6877183E+002, 1.7844878E+002, 1.8275167E+002, 1.8561331E+002, 1.8927145E+002, 1.9534416E+002, 1.9961804E+002, 2.2063519E+002, 2.2063519E+002, 2.3244700E+002, 5.1971757E+001, 5.9781339E+001, 6.9336014E+001, 7.4027471E+001, 7.3759638E+001, 6.7400788E+001, 7.1583251E+001, 6.8099491E+001, 1.9315406E+002, 5.6914356E+001, 1.4646131E+000, 2.0419593E+000, 2.7494951E+000, 3.1109739E+000, 9.9384107E-001, 1.4366902E+000, 1.9229050E+000, 2.1672806E+000, 3.1937812E+000, 2.6360603E+000, 2.9265559E+000, 2.7700321E+000, 2.3078300E+000, 3.4037537E+000, 1.8078924E+000, 4.0388903E-002, 1.2425135E-004, 1.3837771E-001, 2.8891508E-002, 8.8543163E-005, 1.5760886E-001, 2.9173453E-002, 8.9418815E-005, 1.5713744E-001,-9.4963542E+000
